	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
201743092701	ダ	左	1200	曇	稍重	14:45	ポイント10倍!SP		2017-9-27	7	船橋	3	49.5万円未満		8	560	3	8.0	140	3.0	5.0	120	2.0	5-8	660	3	5-8	200	2	6-8	240	3	5-6	180	1	8=>5	1770	7	5-6-8	560	1	8=>5=>6	4450	9		21368547	(3,8),5,2,1,6,4-7	8,5,3,2,6,1,4-7	12.8 - 11.9 - 12.0 - 12.6 - 13.3 - 14.1	12.8 - 24.7 - 36.7 - 49.3 - 62.6 - 76.7 (36.7-40.0)	6.0	110	1.0						
201743092702	ダ	左	1200	曇	稍重	15:15	2歳四		2017-9-27	7	船橋	3	23万円以上38万円未満		4	260	1	4.0	190	2.0	8.0	570	6.0	4-8	1910	9	4-8	570	9	4-6	250	2	6-8	670	12	4=>8	2650	11	4-6-8	1370	6	4=>8=>6	9730	39		1468237	(1,4,6,8),2,3,7	1468237	13.1 - 12.4 - 12.4 - 12.9 - 13.2 - 14.2	13.1 - 25.5 - 37.9 - 50.8 - 64.0 - 78.2 (37.9-40.3)									
201743092703	ダ	左	1500	曇	稍重	15:45	3歳六　七		2017-9-27	7	船橋	3	100.2万円以上148万円未満		8	310	2	8.0	130	1.0	10.0	420	7.0	8-10	3280	13	8-10	1,090	13	8-9	240	1	9-10	1,440	16	8=>10	5230	21	8-9-10	3340	13	8=>10=>9	23700	75	583972101114126	583972101112146	5,8,9,3,7,(2,10),11,12,4,1,6	589371011212461	6.9 - 12.4 - 13.5 - 13.4 - 12.9 - 13.0 - 12.6 - 13.8	6.9 - 19.3 - 32.8 - 46.2 - 59.1 - 72.1 - 84.7 - 98.5 (32.8-39.4)	9.0	150	2.0	6-7	330.0	1.0	6=>7	640.0	1.0
201743092704	ダ	左	1200	曇	稍重	16:15	3歳六　七		2017-9-27	7	船橋	3	100.2万円以上148万円未満		11	640	3	11.0	170	3.0	8.0	110	1.0	8-11	640	2	8-11	260	2	6-11	850	11	6-8	350	3	11=>8	1920	6	6-8-11	1480	5	11=>8=>6	9480	32		781211610912534	7,8,12-11,6,10,9,5,1,2,3,4	812711610915243	12.5 - 11.6 - 11.8 - 12.6 - 13.6 - 13.8	12.5 - 24.1 - 35.9 - 48.5 - 62.1 - 75.9 (35.9-40.0)	6.0	240	5.0	6-8	340.0	2.0	8=>6	950.0	4.0
201743092705	ダ	左	1500	曇	稍重	16:50	C3二　三イ		2017-9-27	7	船橋	3			4	220	1	4.0	130	1.0	5.0	440	8.0	4-5	2750	12	4-5	1,010	14	2-4	520	7	2-5	2,740	25	4=>5	3930	16	2-4-5	6480	28	4=>5=>2	32940	120	349185627	439186527	(3,4),9,(1,8),6,2,(5,7)	493812657	7.2 - 12.9 - 13.5 - 13.1 - 12.6 - 12.7 - 13.9 - 14.4	7.2 - 20.1 - 33.6 - 46.7 - 59.3 - 72.0 - 85.9 - 100.3 (33.6-41.0)	2.0	240	5.0	4-5	2430.0	10.0	4=>5	4480.0	13.0
201743092706	ダ	左	1200	曇	稍重	17:20	C3　選抜馬		2017-9-27	7	船橋	3			10	1150	7	10.0	270	7.0	1.0	160	1.0	1-10	2570	14	1-10	860	18	9-10	750	14	1-9	370	1	10=>1	6840	37	1-9-10	2590	10	10=>1=>9	23940	125		110511369287412	1,10,5,9,6,11,3,2,12,8,(4,7)	110596111232847	12.8 - 11.9 - 12.4 - 12.2 - 13.1 - 14.1	12.8 - 24.7 - 37.1 - 49.3 - 62.4 - 76.5 (37.1-39.4)	9.0	190	4.0	1-7	790.0	3.0	7=>1	1630.0	6.0
201743092707	ダ	左	1500	曇	稍重	17:50	鉄道で楽しむ!ちばの		2017-9-27	7	船橋	3			8	1420	8	8.0	380	8.0	5.0	150	1.0	5-8	2850	17	5-8	710	9	8-10	800	12	5-10	410	3	8=>5	7600	39	5-8-10	3050	8	8=>5=>10	28730	124	1181023167945	1181037291645	11,8,10,3,(7,4),6,9,1,(2,5)	1181043675129	7.2 - 12.2 - 13.1 - 13.6 - 12.7 - 13.0 - 13.0 - 13.7	7.2 - 19.4 - 32.5 - 46.1 - 58.8 - 71.8 - 84.8 - 98.5 (32.5-39.7)	10.0	170	3.0	5-7	2960.0	14.0	7=>5	6700.0	31.0
201743092708	ダ	左	1600	曇	稍重	18:20	佐原特別 		2017-9-27	7	船橋	3			5	1510	6	5.0	250	6.0	10.0	130	1.0	5-10	3000	16	5-10	1,020	16	5-9	930	13	9-10	240	1	5=>10	8190	35	5-9-10	3440	10	5=>10=>9	35850	135	2591310111127348	2,5-9,13,10,11,12,1,3,7,4,8	2,5,(13,9),(11,12),10,(7,1),3,4,8	2591312101171348	12.7 - 12.8 - 12.3 - 12.9 - 13.1 - 13.3 - 13.8 - 14.5	12.7 - 25.5 - 37.8 - 50.7 - 63.8 - 77.1 - 90.9 - 105.4 (37.8-41.6)	9.0	150	2.0	4-7	2560.0	11.0	4=>7	6170.0	21.0
201743092709	ダ	左	1000	曇	稍重	18:55	楽天競馬特別 		2017-9-27	7	船橋	3	(ハンデ)		13	190	1	13.0	130	1.0	9.0	220	4.0	9-13	930	3	9-13	400	2	11-13	1,420	21	9-11	3,190	34	13=>9	1130	2	9-11-13	8110	34	13=>9=>11	16780	50			10,13,11,9,7,2,3,5,12,6,4-(1,8)	13,10,11,9,7,5,2,3,12,6,4-1,8	12.2 - 11.6 - 11.7 - 12.1 - 12.6	12.2 - 23.8 - 35.5 - 47.6 - 60.2 (35.5-36.4)	11.0	800	10.0	6-8	880.0	3.0	8=>6	1170.0	5.0
201743092710	ダ	左	1600	曇	稍重	19:30	激闘のSPAT4プレ 		2017-9-27	7	船橋	3			2	4460	9	2.0	1,100	10.0	6.0	360	5.0	2-6	22210	41	2-6	5,080	42	2-3	5,030	41	3-6	2,230	23	2=>6	67770	94	2-3-6	47400	110	2=>6=>3	756610	894	5123144110827913611	5121434110827913611	5,12,14,(3,4,10),1,8,2,9,7,6,13,11	5143101241892671113	12.2 - 12.2 - 13.2 - 13.2 - 12.8 - 13.0 - 13.7 - 13.8	12.2 - 24.4 - 37.6 - 50.8 - 63.6 - 76.6 - 90.3 - 104.1 (37.6-40.5)	3.0	410	6.0	2-4	10010.0	19.0	2=>4	45720.0	50.0
201743092711	ダ	左	1800	曇	稍重	20:10	日本テレビ盃	G2	2017-9-27	7	船橋	3	(別定)		11	440	4	11.0	120	4.0	2.0	110	3.0	2-11	780	6	2-11	220	6	10-11	150	3	2-10	140	2	11=>2	1530	11	2-10-11	330	2	11=>2=>10	2680	16	9101158217364	9,10,11-5,2,8,1,7,3-6,4	9,(2,10),11-8,1,5-7,3-4,6	9,10,11,2-8,1=5-7,3,4-6	12.1 - 11.3 - 12.5 - 13.3 - 13.4 - 12.9 - 12.4 - 12.5 - 12.5	12.1 - 23.4 - 35.9 - 49.2 - 62.6 - 75.5 - 87.9 - 100.4 - 112.9 (35.9-37.4)	10.0	100	1.0	2-8	300.0	2.0	8=>2	500.0	4.0
201743092712	ダ	左	1600	曇	稍重	20:50	木更津特別 		2017-9-27	7	船橋	3			4	290	1	4.0	120	1.0	13.0	220	4.0	4-13	1140	3	4-13	390	4	4-5	260	1	5-13	610	7	4=>13	1870	4	4-5-13	1390	2	4=>13=>5	7550	11	57413106111892312	57134106111982312	5,7,13,(6,4),9,(1,11,10),(8,3),2,12	57134961112381012	12.9 - 12.8 - 13.2 - 13.2 - 12.6 - 12.3 - 13.1 - 14.1	12.9 - 25.7 - 38.9 - 52.1 - 64.7 - 77.0 - 90.1 - 104.2 (38.9-39.5)	5.0	140	2.0	4-8	600.0	3.0	4=>8	590.0	1.0
201743092804	ダ	左	1500	曇	不良	16:30	C3二　三ア		2017-9-28	7	船橋	4			6	1260	6	6.0	280	6.0	3.0	190	4.0	3-6	4660	15	3-6	1,090	15	4-6	680	12	3-4	430	6	6=>3	8420	30	3-4-6	4470	18	6=>3=>4	35730	114	25671843	25678134	2,(5,6),7,3,8,1,4	52673148	7.1 - 12.8 - 13.2 - 13.0 - 12.8 - 13.4 - 13.5 - 14.0	7.1 - 19.9 - 33.1 - 46.1 - 58.9 - 72.3 - 85.8 - 99.8 (33.1-40.9)	4.0	170	3.0						
201743092805	ダ	左	1000	雨	不良	17:00	ありがとう西浩明!!		2017-9-28	7	船橋	4			7	160	1	7.0	100	1.0	11.0	120	2.0	7-11	300	1	7-11	150	2	2-7	150	1	2-11	260	4	7=>11	470	1	2-7-11	430	1	7=>11=>2	1300	1			1,11,7,2,8,6,5,3,(4,9)	11127864359	12.7 - 11.9 - 12.6 - 12.9 - 13.2	12.7 - 24.6 - 37.2 - 50.1 - 63.3 (37.2-38.7)	2.0	130	3.0	6-8	270.0	1.0	6=>8	550.0	1.0
201743092806	ダ	左	1200	雨	不良	17:30	C2五　六		2017-9-28	7	船橋	4			3	1700	6	3.0	180	5.0	7.0	140	2.0	3-7	3760	13	3-7	810	12	3-5	350	5	5-7	230	2	3=>7	11860	28	3-5-7	1420	6	3=>7=>5	28440	84		58217463.0	58724163.0	57824316.0	12.7 - 12.0 - 12.3 - 13.2 - 13.0 - 13.7	12.7 - 24.7 - 37.0 - 50.2 - 63.2 - 76.9 (37.0-39.9)	5.0	110	1.0						
201743092807	ダ	左	1500	雨	不良	18:00	鉄道で楽しむ!ちばの		2017-9-28	7	船橋	4			9	210	1	9.0	130	1.0	4.0	180	4.0	4-9	570	2	4-9	230	1	1-9	310	4	1-4	400	7	9=>4	1130	3	1-4-9	1440	6	9=>4=>1	4240	9	294316578	296413578	2,9,(4,6),1,3,5,7,8	924613578	7.0 - 12.7 - 13.3 - 13.2 - 13.0 - 13.4 - 13.5 - 13.9	7.0 - 19.7 - 33.0 - 46.2 - 59.2 - 72.6 - 86.1 - 100.0 (33.0-40.8)	1.0	190	5.0	4-8	680.0	3.0	8=>4	850.0	3.0
201743092808	ダ	左	1200	雨	不良	18:30	秋風スプリント		2017-9-28	7	船橋	4			10	170	1	10.0	110	1.0	1.0	360	9.0	1-10	2200	8	1-10	560	7	6-10	150	1	1-6	1,150	14	10=>1	3750	12	1-6-10	2370	7	10=>1=>6	9950	25		4,9,6,10,5,7,8,2,11,1-3	(4,10),(6,9),8,7,5,11,1,2-3	1046581971123	12.6 - 11.9 - 12.1 - 12.4 - 12.8 - 12.9	12.6 - 24.5 - 36.6 - 49.0 - 61.8 - 74.7 (36.6-38.1)	6.0	120	2.0	1-8	2050.0	6.0	8=>1	3540.0	15.0
201743092809	ダ	左	1200	雨	不良	19:05	ゴイサギ賞		2017-9-28	7	船橋	4			3	470	3	3.0	170	3.0	4.0	390	7.0	3-4	4070	17	3-4	1,230	16	3-10	290	2	4-10	750	9	3=>4	8320	29	3-4-10	4030	13	3=>4=>10	33970	112		291012311746158	(2,9),10,3,12,11,4,6,7,8,5,1	910231147612581	12.5 - 11.9 - 12.5 - 12.8 - 12.9 - 13.6	12.5 - 24.4 - 36.9 - 49.7 - 62.6 - 76.2 (36.9-39.3)	10.0	140	1.0	3-4	5370.0	16.0	3=>4	4910.0	19.0
201743092810	ダ	左	1600	雨	不良	19:40	佐倉牧特別 		2017-9-28	7	船橋	4			4	1130	4	4.0	330	4.0	3.0	130	1.0	3-4	840	3	3-4	270	4	1-4	320	6	1-3	120	1	4=>3	2610	10	1-3-4	510	3	4=>3=>1	5980	21	3417256	3417256	3471265	3471265	12.8 - 12.4 - 13.1 - 13.2 - 12.9 - 12.9 - 13.3 - 14.0	12.8 - 25.2 - 38.3 - 51.5 - 64.4 - 77.3 - 90.6 - 104.6 (38.3-40.2)									
201743092811	ダ	左	1700	雨	不良	20:15	長月特別 		2017-9-28	7	船橋	4	(ハンデ)		10	1010	4	10.0	240	4.0	6.0	130	1.0	6-10	1060	4	6-10	390	2	7-10	930	15	6-7	480	5	10=>6	3080	8	6-7-10	2850	10	10=>6=>7	19010	49	1111056493782	1111056493782	11,1,10,6,5,4,(3,7),9,8,2	1110654781329	7.0 - 11.3 - 12.0 - 13.3 - 13.3 - 12.9 - 12.9 - 13.0 - 13.3	7.0 - 18.3 - 30.3 - 43.6 - 56.9 - 69.8 - 82.7 - 95.7 - 109.0 (30.3-39.2)	7.0	250	6.0	6-8	340.0	1.0	8=>6	1020.0	4.0
201743092812	ダ	左	1600	雨	不良	20:50	九美上特別 		2017-9-28	7	船橋	4			11	200	1	11.0	110	1.0	13.0	170	3.0	11-13	310	1	11-13	240	1	7-11	590	7	7-13	1,270	16	11=>13	580	1	7-11-13	2400	5	11=>13=>7	8790	14	13119516871012342	13119561871210324	13,11,(6,5),(1,12,8),9,7,10,3,2,4	13116512187109324	12.8 - 12.7 - 13.1 - 13.3 - 12.8 - 12.9 - 13.1 - 13.3	12.8 - 25.5 - 38.6 - 51.9 - 64.7 - 77.6 - 90.7 - 104.0 (38.6-39.3)	7.0	270	5.0	7-8	360.0	1.0	7=>8	790.0	1.0
201743092901	ダ	左	1000	晴	不良	15:00	紅葉葵デビュー		2017-9-29	7	船橋	5			2	130	1							1-2	160	1	1-2	100	1	2-3	130	3	1-3	120	2	2=>1	160	1	1-2-3	170	1	2=>1=>3	300	1			1,2,(3,4)	1234	12.8 - 11.9 - 12.1 - 12.6 - 13.8	12.8 - 24.7 - 36.8 - 49.4 - 63.2 (36.8-38.5)									
201743092902	ダ	左	1000	晴	不良	15:30	紅葉葵デビュー		2017-9-29	7	船橋	5			5	4620	6	5.0	2,000	6.0	4.0	330	3.0	4-5	9150	14	4-5	2,050	14	2-5	1,820	13	2-4	410	6	5=>4	26450	27	2-4-5	8830	16	5=>4=>2	115390	100			1,5,4,2-3-6	1,5,2,4-3-6	12.6 - 11.6 - 12.3 - 13.1 - 14.0	12.6 - 24.2 - 36.5 - 49.6 - 63.6 (36.5-39.4)									
201743092903	ダ	左	1200	晴	不良	16:00	2歳五		2017-9-29	7	船橋	5	23万円未満		6	190	1	6.0	110	1.0	4.0	110	2.0	4-6	240	1	4-6	150	1	5-6	780	12	4-5	700	9	6=>4	410	1	4-5-6	1260	4	6=>4=>5	4180	11		35184762	3,5,6,(1,8),4,7,2	36518472	12.8 - 12.5 - 12.6 - 12.9 - 13.5 - 14.6	12.8 - 25.3 - 37.9 - 50.8 - 64.3 - 78.9 (37.9-41.0)	5.0	330	6.0						
201743092904	ダ	左	1600	晴	不良	16:30	駿彩売店プレミアムフ		2017-9-29	7	船橋	5			11	320	2	11.0	160	3.0	5.0	160	2.0	5-11	440	1	5-11	250	1	11-14	420	4	5-14	450	5	11=>5	960	2	5-11-14	810	2	11=>5=>14	3590	2	1511414910123213768	1,5,11,4,14,9-10,12,3,2,13,7,6,8	1,5,11,(4,14)-9,10,12,3,7,2,13,6,8	5,11,1,4,14-9,10,12,3,6,7,2,8,13	13.3 - 13.0 - 13.2 - 13.0 - 12.8 - 12.8 - 13.5 - 14.3	13.3 - 26.3 - 39.5 - 52.5 - 65.3 - 78.1 - 91.6 - 105.9 (39.5-40.6)	14.0	270	5.0	4-7	480.0	1.0	7=>4	1040.0	1.0
201743092905	ダ	左	1200	晴	不良	17:00	コスモス賞		2017-9-29	7	船橋	5			6	660	4	6.0	170	3.0	4.0	390	8.0	4-6	5560	25	4-6	1,530	23	2-6	470	3	2-4	1,160	16	6=>4	10170	44	2-4-6	4380	14	6=>4=>2	43180	156		256712384109111	(2,5),(6,7),12,(3,4),(9,10),8,11,1	256712431089111	12.7 - 11.8 - 11.9 - 12.4 - 13.5 - 14.0	12.7 - 24.5 - 36.4 - 48.8 - 62.3 - 76.3 (36.4-39.9)	2.0	130	1.0	4-5	2550.0	11.0	5=>4	4860.0	19.0
201743092906	ダ	左	1200	晴	不良	17:30	渡辺真歩ちゃん誕生日		2017-9-29	7	船橋	5			3	190	1	3.0	100	1.0	10.0	110	2.0	3-10	240	1	3-10	150	1	3-8	270	2	8-10	290	3	3=>10	350	1	3-8-10	540	1	3=>10=>8	1400	1		134510122811697	1,3,(4,5),(8,10),12,2,11,7,9,6	135104812211976	12.6 - 11.7 - 12.2 - 12.6 - 13.0 - 14.1	12.6 - 24.3 - 36.5 - 49.1 - 62.1 - 76.2 (36.5-39.7)	8.0	120	3.0	3-7	200.0	1.0	3=>7	360.0	1.0
201743092907	ダ	左	1600	晴	不良	18:00	株式会社榊原1		2017-9-29	7	船橋	5			11	1940	7	11.0	470	7.0	4.0	600	9.0	4-11	24680	54	4-11	5,050	47	6-11	1,260	15	4-6	1,870	22	11=>4	38330	100	4-6-11	20790	70	11=>4=>6	205030	557	3138115619241471210	3131185619421412710	(3,13,11),(5,6),8,(1,9),2,4,(14,12),7,10	1136132591481214107	12.6 - 12.2 - 12.9 - 12.9 - 12.8 - 13.4 - 13.6 - 13.7	12.6 - 24.8 - 37.7 - 50.6 - 63.4 - 76.8 - 90.4 - 104.1 (37.7-40.7)	6.0	140	1.0	3-7	1700.0	8.0	7=>3	3210.0	13.0
201743092908	ダ	左	1000	晴	不良	18:30	鉄道で楽しむ!ちばの		2017-9-29	7	船橋	5			6	130	1	6.0	100	1.0	3.0	160	5.0	3-6	970	4	3-6	350	4	6-9	200	2	3-9	800	11	6=>3	1330	5	3-6-9	1060	4	6=>3=>9	4460	12			(2,3),6,9,(4,11),7,10,8,(1,5)	2369411710581	12.4 - 11.2 - 11.9 - 12.8 - 13.8	12.4 - 23.6 - 35.5 - 48.3 - 62.1 (35.5-38.5)	9.0	130	2.0	3-6	990.0	4.0	6=>3	940.0	4.0
201743092909	ダ	左	1800	晴	不良	19:05	月光賞		2017-9-29	7	船橋	5			13	920	6	13.0	310	6.0	2.0	130	1.0	2-13	2140	9	2-13	640	6	5-13	1,910	19	2-5	790	9	13=>2	3890	16	2-5-13	7390	23	13=>2=>5	46340	152	12913511671104283	12913511647101238	12,9,(5,13),11,4,6,3,10,1,2,7,8	12951311610243178	12.2 - 11.5 - 12.6 - 13.8 - 13.6 - 13.1 - 13.1 - 13.3 - 13.4	12.2 - 23.7 - 36.3 - 50.1 - 63.7 - 76.8 - 89.9 - 103.2 - 116.6 (36.3-39.8)	5.0	220	5.0	2-8	1530.0	7.0	8=>2	2990.0	15.0
201743092910	ダ	左	1600	晴	不良	19:40	仲秋特別 		2017-9-29	7	船橋	5			2	250	1	2.0	110	1.0	9.0	120	3.0	2-9	590	2	2-9	250	2	2-4	170	1	4-9	280	3	2=>9	1090	3	2-4-9	410	1	2=>9=>4	2590	3	1134269510187	1143629105817	11,4,(3,6),2,(9,10),(5,8,1),7	11,4,3,6,2,9,10,1,8,5-7	12.3 - 12.5 - 13.2 - 13.4 - 13.0 - 13.0 - 13.3 - 13.7	12.3 - 24.8 - 38.0 - 51.4 - 64.4 - 77.4 - 90.7 - 104.4 (38.0-40.0)	4.0	120	2.0	2-7	490.0	2.0	2=>7	1040.0	4.0
201743092911	ダ	左	1600	晴	不良	20:15	金風特別 		2017-9-29	7	船橋	5	(ハンデ)		5	360	2	5.0	140	2.0	8.0	240	5.0	5-8	1550	7	5-8	530	7	1-5	670	10	1-8	970	16	5=>8	2530	11	1-5-8	4780	21	5=>8=>1	19880	76	915276843	915627843	9,(1,5),8,(6,7),2,4-3	158967243	12.6 - 12.3 - 13.1 - 13.0 - 12.8 - 12.9 - 13.0 - 14.0	12.6 - 24.9 - 38.0 - 51.0 - 63.8 - 76.7 - 89.7 - 103.7 (38.0-39.9)	1.0	260	6.0	5-8	650.0	3.0	5=>8	1150.0	4.0
201743092912	ダ	左	1200	晴	不良	20:50	夕刊フジスプリント 		2017-9-29	7	船橋	5			7	290	2	7.0	130	2.0	2.0	120	1.0	2-7	370	1	2-7	210	1	7-9	300	2	2-9	330	3	7=>2	630	1	2-7-9	760	1	7=>2=>9	3030	2		279123110611548	2,7,9,6,12,(1,3),10,5,(4,8,11)	279612310154811	12.5 - 11.5 - 11.6 - 12.2 - 12.8 - 13.8	12.5 - 24.0 - 35.6 - 47.8 - 60.6 - 74.4 (35.6-38.8)	9.0	180	4.0	2-6	330.0	1.0	6=>2	830.0	2.0
201743102303	ダ	左	1500	晴	不良	16:00	C3三　四		2017-10-23	8	船橋	1			8	490	2	8.0	180	3.0	6.0	160	2.0	6-8	1210	7	6-8	470	8	2-8	450	7	2-6	860	14	8=>6	2450	13	2-6-8	2380	13	8=>6=>2	10700	38	86124375	86241735	8,6,(2,4),1,7,3,5	86241735	7.3 - 13.1 - 12.7 - 13.0 - 13.0 - 13.4 - 14.1 - 15.9	7.3 - 20.4 - 33.1 - 46.1 - 59.1 - 72.5 - 86.6 - 102.5 (33.1-43.4)	2.0	220	5.0						
201743102304	ダ	左	1200	晴	不良	16:30	C3三　四		2017-10-23	8	船橋	1			9	1590	4	9.0	260	5.0	12.0	140	2.0	9-12	2460	10	9-12	770	10	8-9	1,350	18	8-12	340	3	9=>12	6710	22	8-9-12	3900	12	9=>12=>8	22630	69		126594311287110.0	116912532817410.0	119126532817104.0	13.2 - 12.3 - 12.0 - 13.0 - 13.9 - 14.3	13.2 - 25.5 - 37.5 - 50.5 - 64.4 - 78.7 (37.5-41.2)	8.0	210	3.0	7-8	2020.0	9.0	7=>8	5850.0	20.0
201743102305	ダ	左	1500	晴	不良	17:00	3歳二		2017-10-23	8	船橋	1	147.5万円以上166.8万円未満		8	160	1	8.0	100	1.0	7.0	140	2.0	7-8	310	1	7-8	150	1	8-11	440	5	7-11	800	9	8=>7	440	1	7-8-11	1190	3	8=>7=>11	2720	4	127110869211354	127101869211354	710816129211354	781016921131254	7.3 - 12.4 - 12.3 - 12.5 - 12.5 - 13.1 - 14.4 - 14.5	7.3 - 19.7 - 32.0 - 44.5 - 57.0 - 70.1 - 84.5 - 99.0 (32.0-42.0)	11.0	340	6.0	6-6	360.0	1.0	6=>6	350.0	1.0
201743102306	ダ	左	1200	晴	重	17:30	貴・皓10歳おめでと		2017-10-23	8	船橋	1			2	970	5	2.0	350	5.0	7.0	260	4.0	2-7	3890	16	2-7	1,380	18	2-10	850	12	7-10	740	10	2=>7	6520	30	2-7-10	5270	18	2=>7=>10	32590	118		5471061389112	5,7,(4,10),8,3,1,6,11,9,2	5710841311629	12.6 - 11.6 - 12.0 - 12.7 - 12.9 - 13.7	12.6 - 24.2 - 36.2 - 48.9 - 61.8 - 75.5 (36.2-39.3)	10.0	200	3.0	2-6	2440.0	9.0	2=>6	3750.0	14.0
201743102307	ダ	左	1200	晴	重	18:00	馬に乗って秋を満喫!		2017-10-23	8	船橋	1			11	250	1	11.0	150	1.0	2.0	260	6.0	2-11	1740	8	2-11	710	9	11-12	500	3	2-12	1,220	13	11=>2	2370	3	2-11-12	4340	16	11=>2=>12	17950	36		102611121437985	(10,2),11,12,4,6,9,1,7,3,8,5	102111249617385	12.8 - 11.6 - 12.0 - 12.7 - 13.0 - 13.4	12.8 - 24.4 - 36.4 - 49.1 - 62.1 - 75.5 (36.4-39.1)	12.0	240	5.0	2-8	980.0	4.0	8=>2	1750.0	5.0
201743102308	ダ	左	1500	晴	重	18:30	鉄道で楽しむ!ちばの		2017-10-23	8	船橋	1			3	1280	5	3.0	350	5.0	5.0	180	3.0	3-5	3110	14	3-5	910	13	3-7	1,480	15	5-7	820	12	3=>5	7340	28	3-5-7	5670	20	3=>5=>7	43990	126	26314875	26134875	(2,6,3),4,1,8,7,5	63214785	7.2 - 12.2 - 12.6 - 12.8 - 12.5 - 13.0 - 14.4 - 14.4	7.2 - 19.4 - 32.0 - 44.8 - 57.3 - 70.3 - 84.7 - 99.1 (32.0-41.8)	7.0	360	6.0						
201743102309	ダ	左	1600	晴	重	19:05	谷津干潟特別 		2017-10-23	8	船橋	1	166.8万円以上		8	180	1	8.0	120	1.0	6.0	140	2.0	6-8	450	1	6-8	230	1	3-8	420	4	3-6	640	9	8=>6	750	1	3-6-8	1770	4	8=>6=>3	4500	3	128102311164579	128101123614597	8,(10,11),12,3,6,1,4,2,5,9,7	810113612145792	12.6 - 12.7 - 13.1 - 12.6 - 12.3 - 13.1 - 13.9 - 14.1	12.6 - 25.3 - 38.4 - 51.0 - 63.3 - 76.4 - 90.3 - 104.4 (38.4-41.1)	3.0	200	5.0	5-6	450.0	2.0	6=>5	570.0	1.0
201743102310	ダ	左	1200	晴	重	19:40	落花生賞		2017-10-23	8	船橋	1			7	200	1	7.0	140	1.0	1.0	200	4.0	1-7	530	2	1-7	280	2	7-10	2,310	24	1-10	5,730	35	7=>1	810	2	1-7-10	10600	33	7=>1=>10	27610	87		971031162112548	9,7,10,11,3,6,(2,1),12,(4,5),8	971011613212458	12.7 - 11.3 - 11.9 - 13.0 - 13.3 - 13.7	12.7 - 24.0 - 35.9 - 48.9 - 62.2 - 75.9 (35.9-40.0)	10.0	1,210	9.0	1-6	390.0	1.0	6=>1	670.0	2.0
201743102311	ダ	左	1200	晴	重	20:15	秋の山スプリント 		2017-10-23	8	船橋	1	(ハンデ)		6	230	1	6.0	130	1.0	5.0	260	5.0	5-6	1230	4	5-6	490	6	2-6	490	4	2-5	1,250	18	6=>5	1840	4	2-5-6	3610	12	6=>5=>2	11750	36		6951038274	6,9,(5,8),10,3,(2,7),4	6958371024	12.4 - 11.6 - 11.5 - 11.9 - 13.2 - 13.4	12.4 - 24.0 - 35.5 - 47.4 - 60.6 - 74.0 (35.5-38.5)	2.0	230	4.0	5-6	1230.0	4.0	6=>5	2010.0	6.0
201743102312	ダ	左	1600	晴	重	20:50	霜降賞		2017-10-23	8	船橋	1			7	300	1	7.0	150	1.0	14.0	160	2.0	7-14	730	1	7-14	350	1	1-7	1,360	16	1-14	1,170	12	7=>14	1240	2	1-7-14	3510	6	7=>14=>1	14700	29	2131143116749108125	2131143117691048512	2,13,14,(1,7,10),3,6,11,9,4,5,12,8	2131147103611954128	12.9 - 12.8 - 12.9 - 13.0 - 12.8 - 12.8 - 13.9 - 14.0	12.9 - 25.7 - 38.6 - 51.6 - 64.4 - 77.2 - 91.1 - 105.1 (38.6-40.7)	1.0	390	7.0	5-8	560.0	1.0	5=>8	1030.0	1.0
201743102405	ダ	左	1000	曇	重	17:00	きばいやんせ!!輝北		2017-10-24	8	船橋	2			1	1110	4	1.0	230	6.0	2.0	120	1.0	1-2	880	3	1-2	300	4	1-10	450	7	2-10	170	1	1=>2	3140	12	1-2-10	660	2	1=>2=>10	6800	22			31019726485	3,10,1,7,9,2,4,6,8-5	12.8 - 11.6 - 12.6 - 12.9 - 13.3	12.8 - 24.4 - 37.0 - 49.9 - 63.2 (37.0-38.8)	10.0	160	3.0	1-2	930.0	3.0	1=>2	2180.0	9.0
