	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200835062301	ダ	左	1200	曇	良	11:45	3歳C2四組		2008-6-23	2	盛岡	6			9	1570	3	9	150	3	6	100	1	10.0	100	2.0	6-8	150.0	1.0	6-9	760	2	6-9	200	2	9-10	220	3	6-10	130	1	9=>6	3350	11	6-9-10	360	1			6,9,3,7,10,4,8,2,5-1	(6,9),3,10,7,4,8,2,5,1					
200835062302	ダ	左	1200	曇	良	12:20	C2九組		2008-6-23	2	盛岡	6			9	290	2	9	160	2	6	170	4	4.0	470	6.0	6-8	500.0	3.0	6-9	1200	5	6-9	480	5	4-9	2,570	22	4-6	2,400	20	9=>6	1800	8	4-6-9	17150	30			598164372	(5,9),8,6,7,4,2,1,3					
200835062303	ダ	左	1200	曇	良	12:55	C2八組		2008-6-23	2	盛岡	6			8	350	2	8	170	3	6	130	2	1.0	600	7.0	6-7	420.0	1.0	6-8	390	1	6-8	220	1	1-8	690	9	1-6	850	12	8=>6	830	2	1-6-8	1890	6			61810349275.0	61831024795.0					
200835062304	ダ	左	1200	曇	良	13:30	C2七組		2008-6-23	2	盛岡	6			4	230	1	4	110	1	6	390	8	9.0	220	4.0	4-6	4230.0	17.0	4-6	3070	15	4-6	720	9	4-9	450	3	6-9	950	16	4=>6	4990	24	4-6-9	5780	24			56982743101.0	56942738110.0					
200835062305	ダ	左	1400	曇	良	14:05	C2二組		2008-6-23	2	盛岡	6			4	3260	8	4	500	8	2	220	5	8.0	160	2.0				2-4	12260	26	2-4	2,430	26	4-8	970	13	2-8	530	7	4=>2	31830	55	2-4-8	9320	36			2,(3,5),8,1,7,6,4	25831764			4=>2=>8	110970.0	260.0
200835062306	ダ	左	1400	曇	良	14:40	C2一組		2008-6-23	2	盛岡	6			2	320	2	2	150	2	6	190	4	3.0	250	5.0	2-6	2170.0	11.0	2-6	2030	9	2-6	670	7	2-3	720	9	3-6	1,170	18	2=>6	2740	12	2-3-6	5600	20			135624978.0	316295478.0			2=>6=>3	27420.0	90.0
200835062307	芝	左	1600	曇	良	15:15	C1六組		2008-6-23	2	盛岡	6			8	1740	5	8	260	6	5	130	1	2.0	200	3.0	5-8	410.0	3.0	5-8	940	3	5-8	370	4	2-8	830	12	2-5	200	2	8=>5	4240	12	2-5-8	1280	5			485321796.0	845213796.0			8=>5=>2	15140.0	47.0
200835062801	ダ	左	1200	晴	良	10:45	C2十三組		2008-6-28	3	盛岡	1			3	160	1	3	130	2	8	530	7	9.0	260	3.0	3-7	710.0	4.0	3-8	1190	5	3-8	570	8	3-9	220	2	8-9	990	11	3=>8	1550	5	3-8-9	2010	7			8,3,1,9,(4,5),10,6,2,7	83195410627					
200835062802	ダ	左	1200	晴	良	11:15	C2十二組		2008-6-28	3	盛岡	1			10	160	1	10	100	1	6	360	8	5.0	100	2.0	6-8	830.0	4.0	6-10	790	3	6-10	370	5	5-10	190	1	5-6	580	8	10=>6	1030	4	5-6-10	730	2			5,6,8-9,10,7,2,1,3,4	56810927143					
200835062803	ダ	左	1200	晴	良	11:50	C2十一組		2008-6-28	3	盛岡	1			9	790	5	9	250	4	6	510	7	5.0	380	6.0	6-8	1630.0	7.0	6-9	3390	15	6-9	960	15	5-9	1,760	24	5-6	1,700	23	9=>6	8170	31	5-6-9	17070	43			78946325101	(7,8,9,6),(5,10),3,4,1,2					
