	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
200845062003	ダ	左	1400	曇	良	17:00	3歳14　ロ		2008-6-20	3	川崎	5	14万円未満		9	120	1	9	100	1	5	200	5	1.0	130	2.0	5-9	900	4	5-9	280	4	1-9	180	1	1-5	490	7	9=>5	1070	4	1-5-9	1200	4	9=>5=>1	4000	10	91085741236	91085417236	91085147362	9,(5,8),1,4,10,3,6,7,2	12.9 - 11.8 - 13.0 - 12.4 - 13.4 - 13.7 - 13.8	12.9 - 24.7 - 37.7 - 50.1 - 63.5 - 77.2 - 91.0 (37.7-40.9)	5-8	900.0	4.0	8=>5	960.0	4.0
200845062004	ダ	左	1400	曇	良	17:30	3歳13　イ		2008-6-20	3	川崎	5	14万円未満		7	870	5	7	300	5	3	450	7	9.0	160	3.0	3-7	10450	22	3-7	2,800	26	7-9	770	9	3-9	820	11	7=>3	19220	46	3-7-9	9310	28	7=>3=>9	95260	221	71093586241	71059368214	71059318624	71093158624	12.8 - 13.0 - 13.7 - 12.1 - 12.9 - 13.9 - 13.3	12.8 - 25.8 - 39.5 - 51.6 - 64.5 - 78.4 - 91.7 (39.5-40.1)	3-7	3710.0	11.0	7=>3	5220.0	19.0
200845062005	ダ	左	1500	曇	良	18:00	C3二		2008-6-20	3	川崎	5			4	150	1	4	110	1	3	270	5	5.0	330	6.0	3-4	1050	3	3-4	450	4	4-5	530	6	3-5	2,490	23	4=>3	1370	4	3-4-5	2920	10	4=>3=>5	12460	33	4101173968152	4103117186952	4101137891526	4103811571926	5.9 - 11.6 - 13.2 - 13.7 - 12.2 - 12.8 - 13.5 - 12.8	5.9 - 17.5 - 30.7 - 44.4 - 56.6 - 69.4 - 82.9 - 95.7 (30.7-39.1)	3-4	1140.0	5.0	4=>3	1460.0	7.0
200845062006	ダ	左	1400	曇	良	18:30	C2九　十		2008-6-20	3	川崎	5			8	360	2	8	130	1	1	180	3	2.0	660	9.0	1-8	2180	7	1-8	730	7	2-8	2,640	24	1-2	3,200	28	8=>1	3650	12	1-2-8	25180	58	8=>1=>2	70670	168	111685429310712	161185249310712	111658249310712	181152964371012	12.8 - 11.9 - 13.1 - 11.9 - 13.0 - 13.5 - 12.9	12.8 - 24.7 - 37.8 - 49.7 - 62.7 - 76.2 - 89.1 (37.8-39.4)	1-6	1520.0	5.0	6=>1	2680.0	10.0
200845062007	ダ	左	1400	曇	良	19:05	C2九　十		2008-6-20	3	川崎	5			8	220	1	8	150	1	12	500	8	3.0	650	9.0	8-12	2380	10	8-12	830	8	3-8	1,070	13	3-12	3,690	39	8=>12	3000	9	3-8-12	25510	69	8=>12=>3	73650	248	381094127121156	381019421271156	381012914211765	831210291114765	12.6 - 12.0 - 13.0 - 11.7 - 13.0 - 13.7 - 13.1	12.6 - 24.6 - 37.6 - 49.3 - 62.3 - 76.0 - 89.1 (37.6-39.8)	6-8	580.0	3.0	6=>8	820.0	2.0
200845062008	ダ	左	1500	曇	良	19:40	鴫立沢特別 		2008-6-20	3	川崎	5	(別定)		3	620	4	3	160	3	9	140	1	1.0	230	5.0	3-9	970	3	3-9	450	6	1-3	720	10	1-9	610	7	3=>9	2910	12	1-3-9	2660	10	3=>9=>1	14890	51	3681117921054	3681112791045	3,(6,8),9,(1,11),7,10,2,5,4	3819611721045	5.9 - 11.9 - 13.2 - 14.0 - 11.9 - 12.5 - 13.5 - 12.7	5.9 - 17.8 - 31.0 - 45.0 - 56.9 - 69.4 - 82.9 - 95.6 (31.0-38.7)	3-7	1130.0	5.0	3=>7	2220.0	11.0
200845062009	ダ	左	1600	曇	良	20:15	大磯宿特別 		2008-6-20	3	川崎	5	(別定)		3	180	1	3	130	1	6	270	5	1.0	400	8.0	3-6	2220	8	3-6	740	8	1-3	640	6	1-6	1,970	22	3=>6	2080	6	1-3-6	7080	24	3=>6=>1	26690	83	34961152811271310	34692511811271310	3,4,6,2,(5,9),8,1,11,13,12,7,10	36425181311912710	12.4 - 11.7 - 12.6 - 13.4 - 12.0 - 12.5 - 13.4 - 13.4	12.4 - 24.1 - 36.7 - 50.1 - 62.1 - 74.6 - 88.0 - 101.4 (36.7-39.3)	3-5	1800.0	8.0	3=>5	3110.0	14.0
200845062010	ダ	左	1600	曇	良	20:50	高麗山特別 		2008-6-20	3	川崎	5	(別定)		6	410	3	6	160	1	14	280	6	4.0	790	8.0	6-14	2160	9	6-14	800	10	4-6	1,760	18	4-14	3,610	32	6=>14	3590	16	4-6-14	17160	44	6=>14=>4	71590	187	1441116285123101397	14114162835129107	14116485231019127	14,(4,11,6),8,3,2,(5,10),9,1,7,12	12.6 - 11.0 - 12.2 - 14.0 - 12.6 - 13.0 - 13.5 - 13.0	12.6 - 23.6 - 35.8 - 49.8 - 62.4 - 75.4 - 88.9 - 101.9 (35.8-39.5)	4-8	560.0	2.0	4=>8	1050.0	4.0
200845071401	ダ	左	1400	曇	良	16:00	特選		2008-7-14	4	川崎	1			7	180	1	7	110	1	6	130	2				6-7	180	1	6-7	120	2	2-7	110	1	2-6	210	4	7=>6	310	1	2-6-7	240	1	7=>6=>2	640	1	672415	672451	6,7,(2,5),4,1	(6,7),2,5,4=1	12.8 - 12.9 - 14.3 - 12.1 - 12.8 - 13.3 - 13.5	12.8 - 25.7 - 40.0 - 52.1 - 64.9 - 78.2 - 91.7 (40.0-39.6)						
200845071402	ダ	左	1500	曇	良	16:30	3歳5　ロ		2008-7-14	4	川崎	1	112万円以上180万円未満		1	3260	9	1	730	10	6	800	11	3.0	160	2.0	1-6	30280	52	1-6	6,060	50	1-3	1,310	16	3-6	1,290	15	1=>6	119660	119	1-3-6	29770	86	1=>6=>3	233170	531	1126142951131387104	1126142119538137104	1111236921458137104	1631211952871413104	6.2 - 11.3 - 12.7 - 13.6 - 12.5 - 12.9 - 14.3 - 13.8	6.2 - 17.5 - 30.2 - 43.8 - 56.3 - 69.2 - 83.5 - 97.3 (30.2-41.0)	1-4	17090.0	29.0	1=>4	20390.0	50.0
200845071403	ダ	左	1500	曇	良	17:00	3歳4　イ		2008-7-14	4	川崎	1	112万円以上180万円未満		6	2340	8	6	500	6	1	330	4	7.0	1,090	12.0	1-6	5960	21	1-6	1,690	20	6-7	6,670	51	1-7	3,490	33	6=>1	9600	36	1-6-7	53030	114	6=>1=>7	197430	478	6112105912713131484	6211105191237131484	6,(2,10),11,1,12,5,3,7,(8,9,14),13,4	6,(2,10),1,12,7,(11,13,14),5,3,8,4,9	6.1 - 11.0 - 12.0 - 13.2 - 12.7 - 13.2 - 14.4 - 13.1	6.1 - 17.1 - 29.1 - 42.3 - 55.0 - 68.2 - 82.6 - 95.7 (29.1-40.7)	1-4	6460.0	22.0	4=>1	14720.0	52.0
200845071404	ダ	左	1400	曇	良	17:30	C3九　十11		2008-7-14	4	川崎	1			4	1050	5	4	270	3	5	310	4	10.0	1,440	10.0	4-5	3490	13	4-5	1,080	12	4-10	2,900	27	5-10	3,900	33	4=>5	8420	28	4-5-10	43800	90	4=>5=>10	255280	479	101124251176839	101412265711839	141021156128793	411052116891273	12.7 - 11.7 - 13.2 - 12.8 - 13.2 - 13.6 - 13.6	12.7 - 24.4 - 37.6 - 50.4 - 63.6 - 77.2 - 90.8 (37.6-40.4)	4-5	1270.0	5.0	4=>5	4290.0	13.0
200845071405	ダ	左	1400	曇	良	18:00	C3九　十11		2008-7-14	4	川崎	1			11	380	2	11	140	2	9	140	3	5.0	100	1.0	9-11	1350	6	9-11	340	5	5-11	170	2	5-9	240	3	11=>9	2550	10	5-9-11	630	1	11=>9=>5	4690	9	81295121110467	81295110211467	(8,12),9,10,5,1,11,6,4,2,7	(12,9),(8,5),(10,11),1,6,4,2,7	12.8 - 12.0 - 13.3 - 12.3 - 13.6 - 14.5 - 13.3	12.8 - 24.8 - 38.1 - 50.4 - 64.0 - 78.5 - 91.8 (38.1-41.4)	7-8	940.0	4.0	8=>7	2240.0	7.0
200845071406	ダ	左	1400	曇	良	18:30	C3九　十11		2008-7-14	4	川崎	1			7	320	3	7	120	2	2	110	1	6.0	120	3.0	2-7	640	5	2-7	270	5	6-7	410	7	2-6	180	2	7=>2	1210	8	2-6-7	680	1	7=>2=>6	3610	4	72101126381194	72110123681194	72101216381194	72101612381194	13.0 - 12.5 - 13.7 - 11.8 - 12.6 - 13.3 - 13.5	13.0 - 25.5 - 39.2 - 51.0 - 63.6 - 76.9 - 90.4 (39.2-39.4)	2-6	1000.0	5.0	6=>2	2210.0	8.0
200845071407	ダ	左	1500	曇	良	19:05	C2二		2008-7-14	4	川崎	1			5	350	2	5	140	2	8	160	3	9.0	210	4.0	5-8	1100	4	5-8	320	4	5-9	560	8	8-9	450	5	5=>8	1810	6	5-8-9	1860	4	5=>8=>9	7900	25	14827591063	14827596103	84152976103	85429611037	6.2 - 10.7 - 12.4 - 13.4 - 12.2 - 13.5 - 13.8 - 12.8	6.2 - 16.9 - 29.3 - 42.7 - 54.9 - 68.4 - 82.2 - 95.0 (29.3-40.1)	5-7	250.0	1.0	5=>7	730.0	3.0
200845071408	ダ	左	1500	曇	良	19:40	夾竹桃特別 		2008-7-14	4	川崎	1	280万円以上	(別定)	5	680	4	5	140	2	2	140	1	1.0	150	4.0	2-5	1330	4	2-5	350	3	1-5	490	6	1-2	390	5	5=>2	2810	12	1-2-5	1620	4	5=>2=>1	9830	23	111253149276810	111251349276810	11,(12,5),(1,3),2,4,9,7,6,8,10	5,(11,12),1,2,3,9,7,4,10,6,8	6.2 - 10.9 - 12.4 - 13.8 - 12.2 - 13.0 - 13.9 - 13.4	6.2 - 17.1 - 29.5 - 43.3 - 55.5 - 68.5 - 82.4 - 95.8 (29.5-40.3)	2-5	1390.0	7.0	5=>2	2980.0	16.0
200845071409	ダ	左	1600	曇	良	20:15	夏雲特別 		2008-7-14	4	川崎	1	(別定)		9	370	3	9	130	3	6	290	5	8.0	120	1.0	6-9	5310	13	6-9	1,090	13	8-9	220	2	6-8	600	7	9=>6	7230	19	6-8-9	2230	6	9=>6=>8	21860	57	348912610511217	348912610511217	349861210211571	3,(9,8),4,6,12,10,2,11,5,7,1	12.8 - 11.1 - 12.6 - 13.6 - 11.9 - 12.7 - 13.9 - 13.4	12.8 - 23.9 - 36.5 - 50.1 - 62.0 - 74.7 - 88.6 - 102.0 (36.5-40.0)	5-6	1270.0	4.0	6=>5	1680.0	5.0
200845071501	ダ	左	1400	曇	良	16:00	3歳7　ロ		2008-7-15	4	川崎	2	57万円以上112万円未満		8	270	1	8	120	1	9	230	5	4.0	160	3.0	8-9	980	4	8-9	430	4	4-8	300	1	4-9	660	8	8=>9	1450	4	4-8-9	1720	6	8=>9=>4	7160	15	910832612475111	910836122745111	9,10,(8,12),6,2,7,4,3,5,11,1	981021264357111	12.9 - 13.1 - 14.4 - 11.9 - 13.0 - 13.5 - 13.2	12.9 - 26.0 - 40.4 - 52.3 - 65.3 - 78.8 - 92.0 (40.4-39.7)	6-7	550.0	3.0	6=>7	840.0	1.0
200845071502	ダ	左	1400	曇	良	16:30	3歳6　イ		2008-7-15	4	川崎	2	57万円以上112万円未満		7	140	1	7	120	1	10	360	7	3.0	170	3.0	7-10	1780	6	7-10	780	8	3-7	380	3	3-10	1,410	16	7=>10	2320	7	3-7-10	4540	13	7=>10=>3	16690	47	711011431269852	711031146128952	710111364581229	710311862511249	12.8 - 12.1 - 13.4 - 12.2 - 12.9 - 13.9 - 13.5	12.8 - 24.9 - 38.3 - 50.5 - 63.4 - 77.3 - 90.8 (38.3-40.3)	6-7	2000.0	7.0	6=>7	2050.0	7.0
200845071503	ダ	左	1500	曇	良	17:00	C3六　七八		2008-7-15	4	川崎	2			10	520	4	10	220	3	8	180	2	13.0	610	9.0	8-10	1590	6	8-10	570	4	10-13	1,660	20	8-13	1,740	23	10=>8	3010	9	8-10-13	14020	50	10=>8=>13	80210	236	2489107141313511126	2489107114313115126	2489101417135311126	2841091141375311126	6.0 - 11.3 - 12.5 - 13.6 - 12.5 - 13.5 - 14.5 - 13.5	6.0 - 17.3 - 29.8 - 43.4 - 55.9 - 69.4 - 83.9 - 97.4 (29.8-41.5)	5-6	870.0	4.0	6=>5	1850.0	9.0
200845071504	ダ	左	1500	曇	良	17:30	C3六　七八		2008-7-15	4	川崎	2			13	410	3	13	220	2	1	630	8	10.0	1,250	12.0	1-13	7220	22	1-13	2,780	26	10-13	4,760	43	1-10	8,530	59	13=>1	10320	29	1-10-13	119720	186	13=>1=>10	263240	530	1314104619121123875	1314109461122118375	1314109481116212375	1310144911182612375	6.4 - 11.4 - 13.4 - 14.1 - 12.2 - 13.0 - 14.1 - 12.7	6.4 - 17.8 - 31.2 - 45.3 - 57.5 - 70.5 - 84.6 - 97.3 (31.2-39.8)	1-8	8610.0	19.0	8=>1	10660.0	34.0
200845071505	ダ	左	1500	曇	良	18:00	C3六　七八		2008-7-15	4	川崎	2			1	330	1	1	140	1	14	160	3	13.0	190	4.0	1-14	630	1	1-14	350	1	1-13	490	6	13-14	500	7	1=>14	1140	1	1-13-14	1380	2	1=>14=>13	4700	3	1141310812539114267	1141381012359114267	1,14,13,8,(12,9),10,5,3,4,11,2,6,7	1141381291054311627	5.8 - 11.4 - 12.5 - 13.4 - 11.9 - 12.9 - 13.9 - 13.7	5.8 - 17.2 - 29.7 - 43.1 - 55.0 - 67.9 - 81.8 - 95.5 (29.7-40.5)	1-8	450.0	1.0	1=>8	940.0	2.0
200845071506	ダ	左	1400	曇	良	18:30	C2三　四		2008-7-15	4	川崎	2			4	220	1	4	110	1	9	150	4	8.0	150	3.0	4-9	460	1	4-9	150	1	4-8	290	4	8-9	310	5	4=>9	730	1	4-8-9	610	2	4=>9=>8	2430	4	91027845361	91028745361	91085274631	91082473561	12.7 - 12.4 - 13.5 - 12.0 - 12.4 - 13.2 - 12.9	12.7 - 25.1 - 38.6 - 50.6 - 63.0 - 76.2 - 89.1 (38.6-38.5)	4-8	210.0	1.0	4=>8	320.0	1.0
200845071507	ダ	左	1400	曇	良	19:05	ジュライフラワー賞 		2008-7-15	4	川崎	2	(別定)		5	220	1	5	120	1	9	130	2	6.0	210	6.0	5-9	570	1	5-9	310	2	5-6	380	4	6-9	650	6	5=>9	870	1	5-6-9	1270	2	5=>9=>6	3840	1	691113584212710	691115382412710	691158213127410	695112812371104	12.3 - 11.9 - 13.6 - 12.0 - 12.8 - 13.7 - 13.3	12.3 - 24.2 - 37.8 - 49.8 - 62.6 - 76.3 - 89.6 (37.8-39.8)	5-7	480.0	1.0	5=>7	760.0	1.0
200845071508	ダ	左	1400	曇	良	19:40	C2三　四		2008-7-15	4	川崎	2			2	250	1	2	130	3	3	120	1	10.0	160	4.0	2-3	820	3	2-3	350	4	2-10	440	6	3-10	290	3	2=>3	1630	6	2-3-10	1570	5	2=>3=>10	8050	21	347621110158129	347261111085129	3,(4,7),2,6,11,(10,8),5,1,12,9	372411105612189	12.7 - 11.8 - 13.2 - 12.2 - 13.0 - 13.7 - 13.0	12.7 - 24.5 - 37.7 - 49.9 - 62.9 - 76.6 - 89.6 (37.7-39.7)	2-3	800.0	4.0	2=>3	1690.0	7.0
200845071601	ダ	左	1400	晴	良	15:15	3歳3　ロ		2008-7-16	4	川崎	3	180万円以上280万円未満		8	360	2	8	180	3	4	450	7	2.0	190	4.0	4-8	1900	8	4-8	630	9	2-8	400	3	2-4	1,390	20	8=>4	3240	12	2-4-8	3340	12	8=>4=>2	18270	60	257486319	254781639	287514396	285714963	12.9 - 12.0 - 13.3 - 12.2 - 12.7 - 13.8 - 14.4	12.9 - 24.9 - 38.2 - 50.4 - 63.1 - 76.9 - 91.3 (38.2-40.9)	4-8	2130.0	10.0	8=>4	2790.0	11.0
200845071602	ダ	左	1400	晴	良	15:45	3歳2　イ		2008-7-16	4	川崎	3	180万円以上280万円未満		7	190	1	7	160	2	8	220	5	2.0	380	6.0	7-8	910	5	7-8	360	3	2-7	600	8	2-8	860	13	7=>8	1140	4	2-7-8	4550	17	7=>8=>2	13330	47	76853102941	76853102914	78653210149	78635210149	12.6 - 12.4 - 13.3 - 12.0 - 12.7 - 13.2 - 13.5	12.6 - 25.0 - 38.3 - 50.3 - 63.0 - 76.2 - 89.7 (38.3-39.4)	7-7	820.0	5.0	7=>7	750.0	3.0
200845071603	ダ	左	1500	晴	良	16:15	C3二　三		2008-7-16	4	川崎	3			5	310	2	5	110	1	4	160	4	1.0	120	2.0	4-5	700	3	4-5	220	3	1-5	160	1	1-4	220	2	5=>4	1410	4	1-4-5	510	1	5=>4=>1	3250	4	1345111026789	1345111026789	1453101176289	1451110763298	5.7 - 10.8 - 12.4 - 14.4 - 12.2 - 13.2 - 13.7 - 13.2	5.7 - 16.5 - 28.9 - 43.3 - 55.5 - 68.7 - 82.4 - 95.6 (28.9-40.1)	4-5	820.0	5.0	5=>4	1600.0	8.0
200845071604	ダ	左	1500	晴	良	16:45	C3二　三		2008-7-16	4	川崎	3			8	1400	3	8	130	2	9	100	1	1.0	280	6.0	8-9	620	2	8-9	190	2	1-8	1,420	16	1-9	460	5	8=>9	1960	7	1-8-9	2640	9	8=>9=>1	19340	48	9831074116125	9831074111625	9810731114625	9810371114625	6.2 - 11.2 - 12.5 - 13.5 - 11.8 - 12.7 - 13.6 - 13.7	6.2 - 17.4 - 29.9 - 43.4 - 55.2 - 67.9 - 81.5 - 95.2 (29.9-40.0)	7-7	480.0	2.0	7=>7	810.0	3.0
200845071605	ダ	左	1500	晴	良	17:15	特選		2008-7-16	4	川崎	3			2	2860	7	2	490	7	1	360	5	4.0	1,270	9.0	1-2	6230	21	1-2	1,940	22	2-4	5,290	41	1-4	3,450	29	2=>1	23510	51	1-2-4	59640	103	2=>1=>4	389720	603	41191328112510376	41191321812510367	41321118910125763	42131810129116753	6.0 - 11.3 - 12.1 - 13.3 - 12.4 - 13.1 - 14.0 - 13.7	6.0 - 17.3 - 29.4 - 42.7 - 55.1 - 68.2 - 82.2 - 95.9 (29.4-40.8)	1-2	7860.0	19.0	2=>1	20470.0	40.0
200845071606	ダ	左	1600	晴	良	17:45	C2五　六		2008-7-16	4	川崎	3			6	330	2	6	200	4	3	140	2	13.0	200	3.0	3-6	490	2	3-6	220	1	6-13	1,000	14	3-13	540	6	6=>3	1280	4	3-6-13	2810	9	6=>3=>13	12870	31	6854111213931021417	6845121139132107141	6512483911132107141	6125349132781110141	12.7 - 11.4 - 12.4 - 13.5 - 12.3 - 13.3 - 13.9 - 13.5	12.7 - 24.1 - 36.5 - 50.0 - 62.3 - 75.6 - 89.5 - 103.0 (36.5-40.7)	3-4	240.0	1.0	4=>3	590.0	2.0
200845071607	ダ	左	1600	晴	良	18:20	C2五　六		2008-7-16	4	川崎	3			14	2310	5	14	180	4	5	100	1	10.0	340	6.0	5-14	850	4	5-14	340	3	10-14	1,820	16	5-10	490	5	14=>5	3680	9	5-10-14	3310	11	14=>5=>10	44910	89	4511971486102112133	4511791468101212133	4511147896101213312	(4,5),7,14,10,8,11,2,6,1,13,9,3,12	12.8 - 11.0 - 12.6 - 13.9 - 12.2 - 13.3 - 14.5 - 13.4	12.8 - 23.8 - 36.4 - 50.3 - 62.5 - 75.8 - 90.3 - 103.7 (36.4-41.2)	4-8	780.0	3.0	8=>4	2960.0	8.0
200845071608	ダ	左	1500	晴	良	18:55	ルビーフラワー賞 		2008-7-16	4	川崎	3	(別定)		8	300	1	8	150	1	4	1,260	11	5.0	380	7.0	4-8	11180	36	4-8	3,780	39	5-8	1,110	10	4-5	5,660	49	8=>4	20460	65	4-5-8	44930	118	8=>4=>5	287220	648	4121421138911510673	4121418213951011673	4121481213591110673	4821214516131179103	5.9 - 11.1 - 12.2 - 13.5 - 11.9 - 13.1 - 14.1 - 13.4	5.9 - 17.0 - 29.2 - 42.7 - 54.6 - 67.7 - 81.8 - 95.2 (29.2-40.6)	3-5	4160.0	16.0	5=>3	7100.0	30.0
200845071609	ダ	左	1500	晴	良	19:30	C1二		2008-7-16	4	川崎	3			4	260	1	4	130	1	5	170	4	6.0	170	5.0	4-5	1050	5	4-5	340	3	4-6	420	6	5-6	760	10	4=>5	1570	7	4-5-6	1950	6	4=>5=>6	7780	24	1365910481172	1365910481172	3615109411872	6351041911872	5.9 - 11.2 - 11.9 - 13.0 - 12.2 - 13.3 - 14.1 - 12.9	5.9 - 17.1 - 29.0 - 42.0 - 54.2 - 67.5 - 81.6 - 94.5 (29.0-40.3)	4-5	860.0	4.0	4=>5	1430.0	7.0
200845071610	ダ	左	1600	晴	良	20:10	スパーキングレディー	G3	2008-7-16	4	川崎	3	牝(別定)		10	1010	4	10	140	3	5	100	1	1.0	130	2.0	5-10	520	3	5-10	250	3	1-10	480	6	1-5	140	1	10=>5	1770	7	1-5-10	630	2	10=>5=>1	5670	16	1012143135892411176	1012314138529411167	1012313852911441176	10,12,3,5,1,13,2,8,9,11,4,14,7-6	12.7 - 11.1 - 12.2 - 12.9 - 11.8 - 12.6 - 13.3 - 12.6	12.7 - 23.8 - 36.0 - 48.9 - 60.7 - 73.3 - 86.6 - 99.2 (36.0-38.5)	4-6	510.0	3.0	6=>4	1700.0	6.0
200845071611	ダ	左	1500	晴	良	20:50	盛夏特別 		2008-7-16	4	川崎	3	(別定)		2	540	3	2	150	2	4	120	1	5.0	260	7.0	2-4	560	1	2-4	260	1	2-5	840	10	4-5	630	7	2=>4	1260	2	2-4-5	1850	4	2=>4=>5	8280	15	1410141389236751112	1410814139236571112	1410148139263571112	1481413102936511127	5.9 - 11.1 - 12.4 - 13.7 - 11.7 - 13.1 - 14.2 - 12.9	5.9 - 17.0 - 29.4 - 43.1 - 54.8 - 67.9 - 82.1 - 95.0 (29.4-40.2)	2-3	610.0	1.0	2=>3	1460.0	6.0
200845071701	ダ	左	900	曇	良	16:00	新馬		2008-7-17	4	川崎	4			1	320	2	1	140	2	7	200	4	3.0	390	6.0	1-7	1490	6	1-7	680	8	1-3	760	11	3-7	1,750	21	1=>7	2670	11	1-3-7	3990	15	1=>7=>3	16090	57			17591026843	1,7,5,(9,10),2,3,6,8,4	6.9 - 10.7 - 11.7 - 13.1 - 12.0	6.9 - 17.6 - 29.3 - 42.4 - 54.4 (29.3-36.8)	1-7	1250.0	6.0	1=>7	2010.0	7.0
200845071702	ダ	左	900	晴	良	16:30	新馬		2008-7-17	4	川崎	4			7	550	3	7	190	4	11	180	3	4.0	140	2.0	7-11	1770	7	7-11	620	7	4-7	560	5	4-11	650	8	7=>11	3610	13	4-7-11	1850	7	7=>11=>4	14140	46			7511496832101.0	7541169382101.0	6.8 - 10.5 - 11.6 - 12.8 - 13.5	6.8 - 17.3 - 28.9 - 41.7 - 55.2 (28.9-37.9)	6-8	1630.0	7.0	6=>8	3060.0	12.0
200845071703	ダ	左	1400	晴	良	17:00	3歳10　ハ		2008-7-17	4	川崎	4	57万円未満		7	430	3	7	130	3	5	110	1	12.0	130	2.0	5-7	790	3	5-7	330	5	7-12	400	6	5-12	220	1	7=>5	1840	10	5-7-12	1180	4	7=>5=>12	6920	21	5793411126281	5793412261118	5,7,9,3,4,(12,6),2,11,1,8	(5,7),9,12,4,3,6,2,11,1,8	12.8 - 12.2 - 13.4 - 12.0 - 13.3 - 14.4 - 14.9	12.8 - 25.0 - 38.4 - 50.4 - 63.7 - 78.1 - 93.0 (38.4-42.6)	5-6	590.0	3.0	6=>5	1510.0	7.0
200845071704	ダ	左	1400	晴	良	17:30	3歳9　ロ		2008-7-17	4	川崎	4	57万円未満		4	140	1	4	110	1	10	140	2	2.0	250	6.0	4-10	580	3	4-10	250	2	2-4	490	5	2-10	810	11	4=>10	670	1	2-4-10	1630	5	4=>10=>2	4300	6	2101194186375	2109411183567	2109114183657	2104931158167	12.9 - 12.5 - 13.9 - 13.1 - 13.6 - 13.7 - 12.4	12.9 - 25.4 - 39.3 - 52.4 - 66.0 - 79.7 - 92.1 (39.3-39.7)	4-8	530.0	2.0	4=>8	700.0	2.0
200845071705	ダ	左	1400	晴	良	18:00	3歳8　イ		2008-7-17	4	川崎	4	57万円未満		6	340	2	6	180	3	7	250	4	9.0	450	7.0	6-7	1470	6	6-7	750	9	6-9	1,680	18	7-9	1,680	19	6=>7	2420	9	6-7-9	9690	26	6=>7=>9	36080	112	56710398124	56731091842	56791038142	56791031842	13.4 - 12.8 - 14.0 - 12.6 - 13.2 - 13.9 - 13.2	13.4 - 26.2 - 40.2 - 52.8 - 66.0 - 79.9 - 93.1 (40.2-40.3)	6-7	1480.0	7.0	6=>7	2560.0	13.0
200845071706	ダ	左	1500	晴	良	18:30	C3四　五		2008-7-17	4	川崎	4			8	160	1	8	110	1	5	170	5	4.0	130	2.0	5-8	650	3	5-8	270	3	4-8	220	2	4-5	620	9	8=>5	750	3	4-5-8	950	3	8=>5=>4	3120	6	119478562101	119458762101	115984617102	(11,5,8),4,6,9,10,1,2,7	6.1 - 10.8 - 12.5 - 13.8 - 12.3 - 13.4 - 14.2 - 12.9	6.1 - 16.9 - 29.4 - 43.2 - 55.5 - 68.9 - 83.1 - 96.0 (29.4-40.5)	5-7	580.0	3.0	7=>5	740.0	3.0
200845071707	ダ	左	1500	晴	良	19:05	C3四　五		2008-7-17	4	川崎	4			1	330	2	1	150	3	7	150	2	3.0	490	8.0	1-7	1270	5	1-7	430	5	1-3	940	11	3-7	1,460	18	1=>7	1850	5	1-3-7	4810	19	1=>7=>3	18150	60	1471138105269	1473118510269	1741138210569	1731184251069	6.0 - 11.4 - 12.5 - 13.8 - 12.0 - 12.8 - 13.7 - 13.6	6.0 - 17.4 - 29.9 - 43.7 - 55.7 - 68.5 - 82.2 - 95.8 (29.9-40.1)	1-6	1140.0	5.0	1=>6	1730.0	8.0
200845071708	ダ	左	1500	晴	良	19:40	なでしこ特別 		2008-7-17	4	川崎	4	(別定)		10	180	1	10	110	1	11	320	6	4.0	150	3.0	10-11	1160	4	10-11	440	4	4-10	240	2	4-11	1,010	12	10=>11	1300	5	4-10-11	2160	6	10=>11=>4	7620	21	1011129857346	1011128957436	1011125984637	1011152489637	6.0 - 11.2 - 12.5 - 13.0 - 11.7 - 12.4 - 13.4 - 13.1	6.0 - 17.2 - 29.7 - 42.7 - 54.4 - 66.8 - 80.2 - 93.3 (29.7-38.9)	8-8	1040.0	4.0	8=>8	1320.0	5.0
200845080401	ダ	左	1400	晴	良	16:00	C313　14		2008-8-4	5	川崎	1			4	220	1	4	100	1	5	100	2	8.0	110	3.0	4-5	250	1	4-5	120	1	4-8	190	2	5-8	220	3	4=>5	480	1	4-5-8	340	1	4=>5=>8	1120	1	5,4,8,1,2,3,7-6	4,5,8,1,2,3,7-6	54812376	4,8,5,1,7,2,3-6	13.0 - 12.3 - 14.0 - 12.3 - 13.1 - 13.8 - 13.7	13.0 - 25.3 - 39.3 - 51.6 - 64.7 - 78.5 - 92.2 (39.3-40.6)						
