	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200501010209	芝	右	1800	曇	良	15:25	クイーンステークス	G3	2005-8-14	1	札幌	2	3歳以上オープン	(混)	4	1300	5	4	360	5	5	1,220	11	3.0	230	3.0	3-4	2260.0	8.0	4-5	22270	50	4-5	6,410	56	3-4	1,070	10	3-5	3,730	38	4=>5	41900	92	3-4-5	37220	100	(*6,8)-7(4,9)11(5,10)14(3,12)13,2-1	(*6,8)-7(4,9)11(5,14)10(3,12)13,2,1	(*6,8)-7-4-(5,9,11)(12,14)10,3(2,13)-1	(*6,8)(7,4)5,3(12,9)(11,14)(2,10)13-1	12.6 - 11.4 - 12.0 - 11.5 - 11.7 - 11.7 - 12.0 - 11.8 - 12.0	12.6 - 24.0 - 36.0 - 47.5 - 59.2 - 70.9 - 82.9 - 94.7 - 106.7 (36.0-35.8)	4=>5=>3	311380.0	675.0
200501010210	芝	右	1500	曇	良	16:00	小樽特別 		2005-8-14	1	札幌	2	3歳以上500万下	(混)[指](別定)	5	1680	7	5	450	7	14	150	1	4.0	170	2.0	4-8	670.0	2.0	5-14	2430	8	5-14	910	9	4-5	1,350	16	4-14	340	2	5=>14	6120	24	4-5-14	4270	11		1(9,12)(2,7,14)(4,11,13)-(3,8)(5,10)-6	1,9(2,4,7,12)(13,14)(8,11)5,3,10-6	1,9(4,7,12,14)(2,13)(8,11,10,5)3-6	6.9 - 11.6 - 11.2 - 11.7 - 12.0 - 11.9 - 11.7 - 12.1	6.9 - 18.5 - 29.7 - 41.4 - 53.4 - 65.3 - 77.0 - 89.1 (29.7-35.7)	5=>14=>4	31700.0	86.0
200501010211	芝	右	2000	曇	良	16:35	日高特別 		2005-8-14	1	札幌	2	3歳以上1000万下	(混)[指](ハンデ)	1	710	3	1	310	3	2	560	8	10.0	1,030	11.0	1-2	6640.0	24.0	1-2	6450	26	1-2	1,980	25	1-10	3,220	38	2-10	7,470	60	1=>2	11950	47	1-2-10	89780	177	10(7,13,12)-1-(8,11)(2,4)(3,6)9,5	10,13(7,12)=1-(8,11)(2,4)(3,6)9,5	10,13-12,7,1(8,11)(2,4)(9,6)3,5	10-13(1,7)(2,8,11)4(9,6)12,3,5	12.6 - 11.4 - 11.5 - 12.2 - 12.5 - 12.6 - 12.1 - 11.7 - 12.0 - 12.7	12.6 - 24.0 - 35.5 - 47.7 - 60.2 - 72.8 - 84.9 - 96.6 - 108.6 - 121.3 (35.5-36.4)	1=>2=>10	449680.0	907.0
200501010212	芝	右	1200	曇	良	17:10	羊ヶ丘特別 		2005-8-14	1	札幌	2	3歳以上1000万下	(混)(特指)(別定)	7	640	3	7	230	3	9	340	6	5.0	250	4.0	4-5	2310.0	13.0	7-9	3660	13	7-9	1,350	14	5-7	750	6	5-9	1,100	9	7=>9	6890	24	5-7-9	5720	11			9(6,16)(5,7,10)(1,2,14)(12,15)8(4,11,13)3	9(16,10)5(6,7,14)(1,2)(12,15)(4,8)13(3,11)	12.1 - 11.2 - 11.4 - 11.4 - 11.2 - 11.7	12.1 - 23.3 - 34.7 - 46.1 - 57.3 - 69.0 (34.7-34.3)	7=>9=>5	36660.0	75.0
200501010301	芝	右	1800	曇	良	10:40	2歳未勝利		2005-8-20	1	札幌	3	2歳未勝利	(混)[指](馬齢)	7	830	3	7	170	3	8	110	1	2.0	450	7.0	6-6	440.0	2.0	7-8	480	2	7-8	230	2	2-7	2,340	22	2-8	1,000	13	7=>8	1540	6	2-7-8	3070	10	(*1,5)-(7,8,9)(4,10)(11,12)3-2 6	5(1,8)(7,9)11(4,10,12)3-2 6	(*5,8)1(7,9,11)-(4,12,10)3,2 6	(5,*8)7-(1,11)-2-9,4(10,3)12 6	12.6 - 11.3 - 11.9 - 12.4 - 12.6 - 12.1 - 12.2 - 12.4 - 12.8	12.6 - 23.9 - 35.8 - 48.2 - 60.8 - 72.9 - 85.1 - 97.5 - 110.3 (35.8-37.4)			
200501010302	ダ	右	1000	曇	稍重	11:10	3歳未勝利		2005-8-20	1	札幌	3	3歳未勝利	[指](馬齢)	1	190	1	1	110	1	11	220	4	5.0	690	7.0	1-8	870.0	5.0	1-11	790	3	1-11	390	4	1-5	1,090	13	5-11	2,660	24	1=>11	1260	4	1-5-11	5550	17			(1,*5,8)11-(4,10)(3,12)-9,6(2,7)	5(8,11)1,10,4-3-9(6,12)7-2	12.8 - 10.7 - 11.7 - 12.2 - 13.0	12.8 - 23.5 - 35.2 - 47.4 - 60.4 (35.2-36.9)			
200501010303	ダ	右	1700	曇	稍重	11:40	3歳未勝利		2005-8-20	1	札幌	3	3歳未勝利	牝[指](馬齢)	10	1120	5	10	390	6	7	120	1	6.0	260	4.0	5-7	660.0	3.0	7-10	1730	6	7-10	920	10	6-10	1,510	20	6-7	370	3	10=>7	4580	15	6-7-10	4370	14	10(9,12)(1,6,13)(2,4,8)3(5,11)7	10,9(1,12)(6,13)(2,8,11)(3,4,5,7)	10,7-1(9,12)(2,6)(13,11)(3,5)4-8	10,7=1-12,2(6,5)-(9,3,11,4)-13=8	7.1 - 11.0 - 12.8 - 13.3 - 12.8 - 12.0 - 12.1 - 12.4 - 13.0	7.1 - 18.1 - 30.9 - 44.2 - 57.0 - 69.0 - 81.1 - 93.5 - 106.5 (30.9-37.5)			
200501010304	芝	右	1200	曇	良	12:30	2歳新馬		2005-8-20	1	札幌	3	2歳新馬	(混)[指](馬齢)	5	730	3	5	160	3	2	120	2	6.0	100	1.0	2-5	1820.0	7.0	2-5	1710	6	2-5	340	4	5-6	200	2	2-6	140	1	5=>2	3530	12	2-5-6	550	1			1,6,8(5,2,3)-(4,7)-10,9	(*1,6)(5,2,8)3,7-4-10-9	12.4 - 11.3 - 11.7 - 11.9 - 12.0 - 12.4	12.4 - 23.7 - 35.4 - 47.3 - 59.3 - 71.7 (35.4-36.3)			
200501010305	芝	右	1200	雨	良	13:05	2歳500万下		2005-8-20	1	札幌	3	2歳500万下	(混)(特指)(馬齢)	1	780	4	1	220	4	2	1,190	9	5.0	190	2.0	1-2	13810.0	25.0	1-2	21840	34	1-2	5,630	34	1-5	840	8	2-5	4,360	31	1=>2	42530	59	1-2-5	37440	67			5,9(2,11)-(1,7)-10(3,4)(6,8)	5(2,9,11)(1,7)-10,3(6,4)8	12.1 - 10.9 - 11.5 - 11.7 - 12.1 - 12.7	12.1 - 23.0 - 34.5 - 46.2 - 58.3 - 71.0 (34.5-36.5)			
200501010306	芝	右	1800	雨	良	13:40	3歳未勝利		2005-8-20	1	札幌	3	3歳未勝利	[指](馬齢)	1	1870	7	1	560	7	3	1,600	10	7.0	400	5.0	1-3	21450.0	28.0	1-3	45520	55	1-3	10,860	54	1-7	2,560	24	3-7	7,720	45	1=>3	80210	96	1-3-7	126550	151	(3,*14)(1,4,6,9)(7,11)5,8,10(2,13)-12	14-3(1,4)(7,6)9,11(5,8)-2,10-13-12	14=(3,4)(1,9)(7,6,11)(5,8)(2,10)(13,12)	14(3,4)(1,7)(5,9,11)8-2,6(13,10)12	12.8 - 11.7 - 11.8 - 11.9 - 12.7 - 12.4 - 12.5 - 12.6 - 12.8	12.8 - 24.5 - 36.3 - 48.2 - 60.9 - 73.3 - 85.8 - 98.4 - 111.2 (36.3-37.9)			
