	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気
200103010509	芝	右	1200	晴	良	14:25	霞ケ城特別 		2001-5-4	1	福島	5	4歳以上500万下	牝(別定)	9	150	1	9	110	1	11	270	4	15.0	420	7.0	5-6	480	2	9-11	840.0	3.0	9-11	370	3.0	9-15	940	8.0	11-15	2,730	33.0					11.9 - 10.6 - 11.0 - 11.6 - 12.0 - 12.6	11.9 - 22.5 - 33.5 - 45.1 - 57.1 - 69.7 (11.9-11.9)									
200103010510	芝	右	2000	晴	良	14:55	梁川特別 		2001-5-4	1	福島	5	4歳以上500万下	(混)(別定)	6	5020	11	6	840	12	5	140	2	1.0	130	1.0	3-3	6760	20	5-6	7830.0	25.0	5-6	1,980	23.0	1-6	1,730	20.0	1-5	240	1.0					12.6 - 11.2 - 12.2 - 12.4 - 12.8 - 12.5 - 12.2 - 12.1 - 12.3 - 12.8	12.6 - 23.8 - 36.0 - 48.4 - 61.2 - 73.7 - 85.9 - 98.0 - 110.3 - 123.1 (12.6-12.6)									
200103010511	芝	右	1700	晴	良	15:30	いわき特別 		2001-5-4	1	福島	5	4歳以上900万下	(別定)	7	350	1	7	160	1	5	430	8	12.0	330	6.0	4-5	600	2	5-7	1860.0	8.0	5-7	770	10.0	7-12	700	7.0	5-12	1,700	26.0					7.1 - 11.1 - 11.9 - 12.3 - 12.1 - 12.1 - 11.8 - 12.1 - 12.5	7.1 - 18.2 - 30.1 - 42.4 - 54.5 - 66.6 - 78.4 - 90.5 - 103.0 (7.1-7.1)									
200103010601	ダ	右	1700	晴	良	09:55	3歳未出走		2001-5-6	1	福島	6	3歳未出走	(混)[指](馬齢)	1	140	1	1	100	1	7	150	2	4.0	160	3.0	1-6	400	1	1-7	450.0	1.0	1-7	210	1.0	1-4	240	2.0	4-7	410	5.0					7.2 - 11.2 - 11.8 - 13.0 - 13.4 - 13.0 - 12.7 - 12.9 - 12.3	7.2 - 18.4 - 30.2 - 43.2 - 56.6 - 69.6 - 82.3 - 95.2 - 107.5 (7.2-7.2)									
200103010602	芝	右	1800	晴	良	10:20	3歳未出走		2001-5-6	1	福島	6	3歳未出走	牝[指](馬齢)	7	510	3	7	260	5	9	170	2	1.0	1,130	11.0	5-6	910	4	7-9	1220.0	5.0	7-9	520	5.0	1-7	5,740	53.0	1-9	3,240	35.0					12.7 - 11.6 - 12.3 - 13.1 - 12.6 - 12.1 - 12.1 - 12.0 - 12.7	12.7 - 24.3 - 36.6 - 49.7 - 62.3 - 74.4 - 86.5 - 98.5 - 111.2 (12.7-12.7)									
200103010603	芝	右	1200	晴	良	10:45	3歳未出走		2001-5-6	1	福島	6	3歳未出走	(混)[指](馬齢)	5	290	1	5	110	1	3	120	2	15.0	230	5.0	2-3	390	1	3-5	420.0	1.0	3-5	210	1.0	5-15	1,020	12.0	3-15	1,090	14.0					12.1 - 10.8 - 11.3 - 11.9 - 12.1 - 12.6	12.1 - 22.9 - 34.2 - 46.1 - 58.2 - 70.8 (12.1-12.1)									
200103010604	ダ	右	1000	晴	良	11:10	3歳未勝利		2001-5-6	1	福島	6	3歳未勝利	[指](馬齢)	5	190	1	5	100	1	1	120	2	12.0	220	5.0	1-5	340	1	1-5	340.0	1.0	1-5	170	1.0	5-12	520	7.0	1-12	830	11.0					12.5 - 10.9 - 11.4 - 12.1 - 12.4	12.5 - 23.4 - 34.8 - 46.9 - 59.3 (12.5-12.5)									
200103010605	ダ	右	1700	晴	良	11:35	3歳未勝利		2001-5-6	1	福島	6	3歳未勝利	(混)[指](馬齢)	4	720	4	4	170	3	9	110	1	10.0	120	2.0	4-6	730	2	4-9	800.0	2.0	4-9	340	3.0	4-10	570	6.0	9-10	260	1.0					7.2 - 11.3 - 11.8 - 12.3 - 13.1 - 12.8 - 13.0 - 13.4 - 13.7	7.2 - 18.5 - 30.3 - 42.6 - 55.7 - 68.5 - 81.5 - 94.9 - 108.6 (7.2-7.2)									
200103010606	芝	右	1800	晴	良	12:35	3歳未勝利		2001-5-6	1	福島	6	3歳未勝利	(混)[指](馬齢)	11	750	3	11	310	3	4	810	8	3.0	380	6.0	3-7	3250	13	4-11	21220.0	45.0	4-11	6,230	51.0	3-11	1,350	15.0	3-4	5,330	46.0					12.6 - 12.0 - 12.2 - 12.5 - 12.1 - 12.0 - 12.2 - 12.2 - 12.9	12.6 - 24.6 - 36.8 - 49.3 - 61.4 - 73.4 - 85.6 - 97.8 - 110.7 (12.6-12.6)									
200103010607	ダ	右	1700	晴	良	13:05	4歳以上500万下		2001-5-6	1	福島	6	4歳以上500万下	牝[指](別定)	4	770	4	4	280	3	5	280	4	2.0	540	9.0	4-4	2830	10	4-5	2740.0	10.0	4-5	1,070	13.0	2-4	2,220	29.0	2-5	1,950	22.0					6.9 - 11.3 - 11.8 - 12.7 - 12.8 - 12.9 - 13.3 - 13.3 - 12.9	6.9 - 18.2 - 30.0 - 42.7 - 55.5 - 68.4 - 81.7 - 95.0 - 107.9 (6.9-6.9)									
200103010608	芝	右	1700	晴	良	13:35	4歳以上500万下		2001-5-6	1	福島	6	4歳以上500万下	(混)[指](別定)	10	680	3	10	320	5	7	750	9	5.0	400	7.0	5-6	1500	9	7-10	12660.0	41.0	7-10	3,570	43.0	5-10	1,420	20.0	5-7	4,110	47.0					6.8 - 11.2 - 11.6 - 12.2 - 12.1 - 11.9 - 12.1 - 12.4 - 13.2	6.8 - 18.0 - 29.6 - 41.8 - 53.9 - 65.8 - 77.9 - 90.3 - 103.5 (6.8-6.8)									
200103010609	芝	右	2000	晴	良	14:05	こけもも賞 		2001-5-6	1	福島	6	3歳500万下	(混)(特指)(馬齢)	8	1350	5	8	340	5	9	210	4	5.0	120	1.0	7-8	940	5	8-9	3300.0	12.0	8-9	1,100	13.0	5-8	700	7.0	5-9	320	3.0					12.5 - 11.2 - 12.0 - 12.7 - 12.8 - 12.6 - 12.0 - 12.1 - 12.3 - 13.2	12.5 - 23.7 - 35.7 - 48.4 - 61.2 - 73.8 - 85.8 - 97.9 - 110.2 - 123.4 (12.5-12.5)									
200103010610	ダ	右	1700	晴	良	14:40	鶴ケ城特別 		2001-5-6	1	福島	6	4歳以上500万下	(混)[指](別定)	3	2620	10	3	650	8	2	710	10	6.0	170	2.0	2-3	16360	30	2-3	19650.0	47.0	2-3	2,840	37.0	3-6	1,140	12.0	2-6	1,480	16.0					7.2 - 11.0 - 11.7 - 12.2 - 12.9 - 12.5 - 12.9 - 13.0 - 13.6	7.2 - 18.2 - 29.9 - 42.1 - 55.0 - 67.5 - 80.4 - 93.4 - 107.0 (7.2-7.2)									
200103010611	芝	右	1200	晴	良	15:20	福島中央テレビ杯 		2001-5-6	1	福島	6	4歳以上900万下	(混)[指](ハンデ)	12	4180	13	12	800	11	15	410	6	13.0	320	3.0	7-8	1810	8	12-15	17840.0	62.0	12-15	3,850	52.0	12-13	4,300	58.0	13-15	2,300	32.0					11.9 - 10.3 - 10.9 - 11.5 - 12.0 - 12.7	11.9 - 22.2 - 33.1 - 44.6 - 56.6 - 69.3 (11.9-11.9)									
200103010612	芝	右	1200	晴	良	16:00	4歳以上500万下		2001-5-6	1	福島	6	4歳以上500万下	(混)[指](別定)	12	450	2	12	200	2	15	400	5	16.0	280	4.0	6-8	1100	3	12-15	4410.0	16.0	12-15	1,430	15.0	12-16	850	5.0	15-16	1,820	17.0					12.0 - 10.5 - 11.1 - 11.5 - 12.0 - 12.4	12.0 - 22.5 - 33.6 - 45.1 - 57.1 - 69.5 (12.0-12.0)									
200103010701	ダ	右	1700	晴	良	09:50	3歳未出走		2001-5-12	1	福島	7	3歳未出走	(馬齢)	13	130	1	13	100	1	1	270	5	6.0	180	3.0	1-8	850	4	1-13	960.0	5.0	1-13	480	4.0	6-13	320	2.0	1-6	910	10.0					7.0 - 11.3 - 11.8 - 12.9 - 13.5 - 13.3 - 13.3 - 13.9 - 13.8	7.0 - 18.3 - 30.1 - 43.0 - 56.5 - 69.8 - 83.1 - 97.0 - 110.8 (7.0-7.0)									
200103010702	芝	右	1200	晴	良	10:15	3歳未出走		2001-5-12	1	福島	7	3歳未出走	(馬齢)	8	190	1	8	120	1	6	230	3	14.0	580	10.0	3-4	550	2	6-8	840.0	2.0	6-8	400	2.0	8-14	980	7.0	6-14	2,250	26.0					12.2 - 10.9 - 11.3 - 11.7 - 12.1 - 12.2	12.2 - 23.1 - 34.4 - 46.1 - 58.2 - 70.4 (12.2-12.2)									
200103010703	芝	右	1700	晴	良	10:45	3歳未出走		2001-5-12	1	福島	7	3歳未出走	(馬齢)	7	1270	6	7	280	6	1	130	1	9.0	130	2.0	1-6	1050	6	1-7	2750.0	11.0	1-7	1,020	15.0	7-9	720	10.0	1-9	260	1.0					7.1 - 11.7 - 12.1 - 12.7 - 12.4 - 12.1 - 12.3 - 12.4 - 12.1	7.1 - 18.8 - 30.9 - 43.6 - 56.0 - 68.1 - 80.4 - 92.8 - 104.9 (7.1-7.1)									
200103010704	ダ	右	1700	晴	良	11:15	3歳未勝利		2001-5-12	1	福島	7	3歳未勝利	(父)(馬齢)	11	210	1	11	100	1	10	170	4	2.0	110	2.0	8-8	740	3	10-11	730.0	2.0	10-11	240	2.0	2-11	130	1.0	2-10	280	3.0					7.0 - 11.5 - 12.0 - 12.6 - 13.2 - 13.0 - 12.9 - 12.9 - 13.0	7.0 - 18.5 - 30.5 - 43.1 - 56.3 - 69.3 - 82.2 - 95.1 - 108.1 (7.0-7.0)									
200103010705	ダ	右	1000	晴	良	11:45	3歳未勝利		2001-5-12	1	福島	7	3歳未勝利	(混)(馬齢)	9	430	2	9	130	2	7	100	1	8.0	170	3.0	6-7	310	1	7-9	430.0	1.0	7-9	170	1.0	8-9	370	4.0	7-8	320	3.0					12.6 - 11.3 - 11.9 - 12.3 - 13.1	12.6 - 23.9 - 35.8 - 48.1 - 61.2 (12.6-12.6)									
200103010706	芝	右	1700	晴	良	12:45	3歳未勝利		2001-5-12	1	福島	7	3歳未勝利	(馬齢)	3	440	1	3	160	1	12	170	2	2.0	710	10.0	3-7	720	3	3-12	1350.0	3.0	3-12	560	3.0	2-3	1,450	19.0	2-12	2,340	32.0					6.9 - 12.0 - 12.6 - 12.9 - 12.5 - 11.6 - 11.7 - 12.4 - 12.7	6.9 - 18.9 - 31.5 - 44.4 - 56.9 - 68.5 - 80.2 - 92.6 - 105.3 (6.9-6.9)									
200103010707	芝	右	2600	晴	良	13:15	4歳以上500万下		2001-5-12	1	福島	7	4歳以上500万下	(混)(別定)	13	300	1	13	140	1	6	260	5	10.0	150	2.0	5-8	550	1	6-13	1560.0	3.0	6-13	580	3.0	10-13	330	1.0	6-10	680	5.0					12.9 - 11.0 - 11.8 - 12.4 - 12.6 - 12.8 - 13.0 - 12.4 - 12.4 - 12.0 - 12.4 - 12.6 - 13.0	12.9 - 23.9 - 35.7 - 48.1 - 60.7 - 73.5 - 86.5 - 98.9 - 111.3 - 123.3 - 135.7 - 148.3 - 161.3 (12.9-12.9)									
200103010708	ダ	右	1000	晴	良	13:50	4歳以上500万下		2001-5-12	1	福島	7	4歳以上500万下	(混)(別定)	7	2790	10	7	580	9	4	200	2	8.0	590	10.0	4-6	4240	23	4-7	7200.0	30.0	4-7	2,220	31.0	7-8	4,950	53.0	4-8	2,550	36.0					12.3 - 10.7 - 11.5 - 12.4 - 13.0	12.3 - 23.0 - 34.5 - 46.9 - 59.9 (12.3-12.3)									
200103010709	芝	右	1200	晴	良	14:25	青葉城特別 		2001-5-12	1	福島	7	4歳以上500万下	(混)(別定)	13	580	3	13	300	5	7	310	6	9.0	450	9.0	4-7	840	2	7-13	3220.0	16.0	7-13	1,390	23.0	9-13	2,190	36.0	7-9	2,020	32.0					12.0 - 10.9 - 11.3 - 11.7 - 11.8 - 12.1	12.0 - 22.9 - 34.2 - 45.9 - 57.7 - 69.8 (12.0-12.0)									
200103010710	ダ	右	1700	晴	良	14:55	常葉特別 		2001-5-12	1	福島	7	4歳以上500万下	(混)(別定)	8	430	3	8	190	2	11	200	3	9.0	1,000	12.0	6-7	620	2	8-11	1070.0	3.0	8-11	490	3.0	8-9	1,800	25.0	9-11	2,230	32.0					7.0 - 11.0 - 11.5 - 12.6 - 13.3 - 12.2 - 12.6 - 12.8 - 12.7	7.0 - 18.0 - 29.5 - 42.1 - 55.4 - 67.6 - 80.2 - 93.0 - 105.7 (7.0-7.0)									
200103010711	芝	右	2000	晴	良	15:30	飯坂特別 		2001-5-12	1	福島	7	4歳以上900万下	(混)(別定)	5	840	6	5	230	4	10	250	6	7.0	160	1.0	3-5	2480	12	5-10	2910.0	16.0	5-10	1,010	15.0	5-7	900	12.0	7-10	680	5.0					12.6 - 11.0 - 12.0 - 12.0 - 12.1 - 12.3 - 12.0 - 12.4 - 12.3 - 12.5	12.6 - 23.6 - 35.6 - 47.6 - 59.7 - 72.0 - 84.0 - 96.4 - 108.7 - 121.2 (12.6-12.6)									
200103010712	芝	右	1700	晴	良	16:10	4歳以上500万下		2001-5-12	1	福島	7	4歳以上500万下	(別定)	1	1390	7	1	320	5	7	200	3	4.0	150	1.0	1-5	1680	6	1-7	3280.0	12.0	1-7	1,150	11.0	1-4	830	7.0	4-7	400	1.0					6.9 - 11.2 - 11.9 - 12.1 - 12.0 - 11.8 - 11.9 - 12.3 - 12.5	6.9 - 18.1 - 30.0 - 42.1 - 54.1 - 65.9 - 77.8 - 90.1 - 102.6 (6.9-6.9)									
200103010801	ダ	右	1000	晴	良	09:50	3歳未出走		2001-5-13	1	福島	8	3歳未出走	(混)[指](馬齢)	4	610	3	4	200	4	9	110	1	7.0	1,160	9.0	4-7	460	2	4-9	570.0	2.0	4-9	290	3.0	4-7	2,380	23.0	7-9	1,360	15.0					12.6 - 11.2 - 12.1 - 12.3 - 12.1	12.6 - 23.8 - 35.9 - 48.2 - 60.3 (12.6-12.6)									
200103010802	芝	右	1800	晴	良	10:15	3歳未出走		2001-5-13	1	福島	8	3歳未出走	(混)[指](馬齢)	7	260	1	7	130	1	8	140	2	11.0	220	4.0	5-5	1140	5	7-8	710.0	2.0	7-8	320	2.0	7-11	640	5.0	8-11	920	13.0					12.9 - 11.5 - 12.7 - 12.5 - 12.5 - 12.0 - 12.1 - 12.0 - 12.8	12.9 - 24.4 - 37.1 - 49.6 - 62.1 - 74.1 - 86.2 - 98.2 - 111.0 (12.9-12.9)									
200103010803	ダ	右	1700	晴	良	10:50	3歳未勝利		2001-5-13	1	福島	8	3歳未勝利	[指](馬齢)	9	660	3	9	160	3	4	110	1	12.0	150	2.0	4-6	640	2	4-9	680.0	2.0	4-9	300	2.0	9-12	480	4.0	4-12	270	1.0					7.0 - 11.0 - 11.6 - 12.8 - 13.1 - 12.8 - 12.6 - 13.3 - 13.5	7.0 - 18.0 - 29.6 - 42.4 - 55.5 - 68.3 - 80.9 - 94.2 - 107.7 (7.0-7.0)									
200103010804	芝	右	1200	晴	良	11:15	3歳未勝利		2001-5-13	1	福島	8	3歳未勝利	[指](馬齢)	14	1040	6	14	220	4	6	200	2	10.0	120	1.0	3-7	1900	9	6-14	3300.0	15.0	6-14	1,170	17.0	10-14	500	4.0	6-10	410	1.0					12.0 - 10.7 - 11.3 - 11.9 - 12.0 - 12.3	12.0 - 22.7 - 34.0 - 45.9 - 57.9 - 70.2 (12.0-12.0)									
200103010805	芝	右	1800	晴	良	11:40	3歳未勝利		2001-5-13	1	福島	8	3歳未勝利	(混)[指](馬齢)	7	500	4	7	150	3	5	140	1	8.0	270	6.0	5-6	980	6	5-7	1010.0	6.0	5-7	380	5.0	7-8	780	13.0	5-8	860	14.0					12.8 - 11.6 - 12.2 - 12.6 - 12.6 - 12.0 - 11.8 - 12.3 - 12.4	12.8 - 24.4 - 36.6 - 49.2 - 61.8 - 73.8 - 85.6 - 97.9 - 110.3 (12.8-12.8)									
200103010806	ダ	右	1700	晴	良	12:40	4歳以上500万下		2001-5-13	1	福島	8	4歳以上500万下	[指](別定)	5	350	1	5	140	1	9	140	2	13.0	250	6.0	4-6	580	2	5-9	840.0	1.0	5-9	330	1.0	5-13	540	5.0	9-13	820	12.0					7.0 - 11.2 - 11.8 - 12.7 - 12.2 - 12.3 - 12.8 - 13.0 - 13.6	7.0 - 18.2 - 30.0 - 42.7 - 54.9 - 67.2 - 80.0 - 93.0 - 106.6 (7.0-7.0)									
200103010807	芝	右	2000	晴	良	13:10	4歳以上500万下		2001-5-13	1	福島	8	4歳以上500万下	牝[指](別定)	4	990	5	4	250	4	6	180	2	1.0	250	5.0	2-3	1250	5	4-6	1870.0	6.0	4-6	700	5.0	1-4	1,380	16.0	1-6	950	9.0					12.5 - 10.9 - 11.5 - 12.4 - 12.7 - 12.8 - 12.5 - 12.3 - 12.4 - 12.8	12.5 - 23.4 - 34.9 - 47.3 - 60.0 - 72.8 - 85.3 - 97.6 - 110.0 - 122.8 (12.5-12.5)									
200103010808	芝	右	1200	晴	良	13:45	4歳以上500万下		2001-5-13	1	福島	8	4歳以上500万下	[指](別定)	12	3270	10	12	890	10	9	140	1	2.0	180	2.0	5-6	1280	4	9-12	7960.0	28.0	9-12	2,910	34.0	2-12	5,360	50.0	2-9	330	1.0					12.2 - 10.5 - 11.0 - 11.6 - 12.1 - 11.9	12.2 - 22.7 - 33.7 - 45.3 - 57.4 - 69.3 (12.2-12.2)									
200103010809	ダ	右	1700	晴	良	14:20	たけのこ賞 		2001-5-13	1	福島	8	3歳500万下	(混)(特指)(馬齢)	12	700	4	12	260	4	3	370	7	13.0	370	6.0	3-8	2650	12	3-12	4090.0	19.0	3-12	1,260	20.0	12-13	930	12.0	3-13	1,890	28.0					7.0 - 10.9 - 11.5 - 12.4 - 12.9 - 12.8 - 13.2 - 13.3 - 13.3	7.0 - 17.9 - 29.4 - 41.8 - 54.7 - 67.5 - 80.7 - 94.0 - 107.3 (7.0-7.0)									
200103010810	芝	右	1800	晴	良	14:55	本宮特別 		2001-5-13	1	福島	8	4歳以上500万下	(混)[指](別定)	6	370	1	6	150	2	3	340	7	5.0	150	1.0	3-4	500	1	3-6	2880.0	10.0	3-6	1,090	13.0	5-6	280	1.0	3-5	1,210	15.0					12.8 - 11.4 - 11.8 - 11.8 - 11.9 - 11.8 - 12.0 - 12.2 - 12.7	12.8 - 24.2 - 36.0 - 47.8 - 59.7 - 71.5 - 83.5 - 95.7 - 108.4 (12.8-12.8)									
200103010811	芝	右	2000	晴	良	15:30	新潟大賞典	G3	2001-5-13	1	福島	8	4歳以上オープン	[指](ハンデ)	4	700	2	4	310	3	6	640	11	8.0	340	4.0	2-3	680	1	4-6	12340.0	53.0	4-6	3,360	51.0	4-8	1,750	15.0	6-8	4,080	65.0					12.5 - 10.8 - 11.4 - 11.5 - 11.8 - 11.9 - 12.0 - 12.1 - 12.5 - 13.0	12.5 - 23.3 - 34.7 - 46.2 - 58.0 - 69.9 - 81.9 - 94.0 - 106.5 - 119.5 (12.5-12.5)									
200103010812	芝	右	1200	晴	良	16:10	4歳以上500万下		2001-5-13	1	福島	8	4歳以上500万下	(混)[指](別定)	11	390	1	11	190	1	16	280	5	10.0	240	3.0	6-8	1380	5	11-16	2110.0	6.0	11-16	1,030	8.0	10-11	510	1.0	10-16	1,680	20.0					11.9 - 10.9 - 11.1 - 11.3 - 11.8 - 12.4	11.9 - 22.8 - 33.9 - 45.2 - 57.0 - 69.4 (11.9-11.9)									
200103020101	ダ	右	1000	曇	重	10:00	3歳未勝利		2001-6-16	2	福島	1	3歳未勝利	牝[指](馬齢)	2	180	1	2	110	1	9	310	6	3.0	310	5.0	2-7	930	4	2-9	1020.0	4.0	2-9	470	4.0	2-3	580	6.0	3-9	1,810	19.0					12.5 - 11.0 - 11.8 - 12.2 - 12.7	12.5 - 23.5 - 35.3 - 47.5 - 60.2 (12.5-12.5)									
200103020102	ダ	右	1700	曇	重	10:25	3歳未勝利		2001-6-16	2	福島	1	3歳未勝利	(父)[指](馬齢)	2	170	1	2	100	1	11	120	3	5.0	110	2.0	2-7	510	2	2-11	560.0	2.0	2-11	230	2.0	2-5	160	1.0	5-11	300	3.0					7.2 - 11.3 - 11.7 - 12.5 - 12.6 - 12.7 - 13.1 - 12.9 - 12.9	7.2 - 18.5 - 30.2 - 42.7 - 55.3 - 68.0 - 81.1 - 94.0 - 106.9 (7.2-7.2)									
200103020103	芝	右	1200	曇	重	10:50	3歳未勝利		2001-6-16	2	福島	1	3歳未勝利	[指](馬齢)	5	7530	11	5	1,100	11	16	210	3	8.0	600	7.0	3-8	12700	26	5-16	21300.0	46.0	5-16	4,470	41.0	5-8	8,760	54.0	8-16	1,790	22.0					12.1 - 10.7 - 11.1 - 11.5 - 11.9 - 12.7	12.1 - 22.8 - 33.9 - 45.4 - 57.3 - 70.0 (12.1-12.1)									
200103020104	ダ	右	1700	曇	重	11:20	3歳未勝利		2001-6-16	2	福島	1	3歳未勝利	(混)[指](馬齢)	5	270	1	5	120	1	2	210	5	8.0	140	2.0	2-4	850	3	2-5	1210.0	3.0	2-5	410	3.0	5-8	230	1.0	2-8	540	6.0					7.2 - 11.4 - 12.2 - 13.0 - 13.2 - 12.9 - 12.2 - 12.3 - 12.3	7.2 - 18.6 - 30.8 - 43.8 - 57.0 - 69.9 - 82.1 - 94.4 - 106.7 (7.2-7.2)									
200103020105	障		2750	曇	重	11:50	障害3歳以上未勝利		2001-6-16	2	福島	1	障害3歳以上未勝利	(混)(馬齢)	2	640	4	2	200	3	4	240	6	5.0	140	1.0	2-4	2420	13	2-4	2440.0	13.0	2-4	690	10.0	2-5	460	3.0	4-5	530	5.0															
200103020106	芝	右	1800	曇	稍重	12:50	3歳未勝利		2001-6-16	2	福島	1	3歳未勝利	[指](馬齢)	1	200	1	1	110	1	3	210	4	13.0	610	9.0	1-2	380	1	1-3	780.0	3.0	1-3	410	2.0	1-13	1,240	14.0	3-13	3,200	37.0					13.0 - 11.5 - 12.5 - 12.5 - 12.2 - 11.9 - 12.2 - 12.3 - 12.2	13.0 - 24.5 - 37.0 - 49.5 - 61.7 - 73.6 - 85.8 - 98.1 - 110.3 (13.0-13.0)									
200103020107	ダ	右	1000	曇	重	13:20	3歳500万下		2001-6-16	2	福島	1	3歳500万下	(特指)(馬齢)	5	610	3	5	250	4	3	320	5	4.0	620	9.0	3-5	2830	13	3-5	3200.0	15.0	3-5	1,090	13.0	4-5	1,670	26.0	3-4	2,230	34.0					12.2 - 10.6 - 11.2 - 12.1 - 12.8	12.2 - 22.8 - 34.0 - 46.1 - 58.9 (12.2-12.2)									
200103020108	ダ	右	1700	曇	重	13:55	4歳以上500万下		2001-6-16	2	福島	1	4歳以上500万下	[指](別定)	6	880	6	6	320	6	9	450	7	11.0	470	8.0	5-6	1860	9	6-9	5590.0	25.0	6-9	1,910	29.0	6-11	1,660	24.0	9-11	2,480	34.0					7.1 - 11.3 - 12.1 - 12.7 - 12.5 - 12.0 - 12.2 - 12.8 - 13.5	7.1 - 18.4 - 30.5 - 43.2 - 55.7 - 67.7 - 79.9 - 92.7 - 106.2 (7.1-7.1)									
200103020109	芝	右	1800	曇	稍重	14:30	水芭蕉特別 		2001-6-16	2	福島	1	3歳500万下	(混)(特指)(馬齢)	5	350	1	5	160	1	14	210	4	8.0	280	7.0	4-8	740	3	5-14	940.0	3.0	5-14	430	2.0	5-8	780	9.0	8-14	1,130	19.0					12.7 - 11.1 - 11.9 - 12.1 - 12.0 - 11.9 - 11.7 - 12.1 - 12.4	12.7 - 23.8 - 35.7 - 47.8 - 59.8 - 71.7 - 83.4 - 95.5 - 107.9 (12.7-12.7)									
200103020110	芝	右	2000	曇	稍重	15:00	安達太良ステークス 		2001-6-16	2	福島	1	4歳以上1600万下	(混)[指](別定)	1	460	3	1	140	2	3	150	3	4.0	240	5.0	1-3	720	3																	12.7 - 11.2 - 11.6 - 12.6 - 12.4 - 12.3 - 11.7 - 11.6 - 11.7 - 12.4	12.7 - 23.9 - 35.5 - 48.1 - 60.5 - 72.8 - 84.5 - 96.1 - 107.8 - 120.2 (12.7-12.7)									
200103020111	芝	右	1200	曇	稍重	15:35	尾瀬特別 		2001-6-16	2	福島	1	4歳以上900万下	(混)[指](別定)	6	700	3	6	240	3	13	760	9	10.0	420	5.0	3-7	3630	14	6-13	5800.0	20.0	6-13	1,450	16.0	6-10	1,340	15.0	10-13	3,800	40.0					12.2 - 10.3 - 10.8 - 11.4 - 12.0 - 12.3	12.2 - 22.5 - 33.3 - 44.7 - 56.7 - 69.0 (12.2-12.2)									
200103020112	芝	右	1200	曇	稍重	16:15	4歳以上500万下		2001-6-16	2	福島	1	4歳以上500万下	(混)[指](別定)	1	340	1	1	160	1	15	680	8	6.0	200	3.0	1-8	1210	6	1-15	5970.0	20.0	1-15	1,960	21.0	1-6	520	3.0	6-15	2,500	24.0					12.0 - 11.0 - 11.3 - 11.4 - 11.7 - 12.2	12.0 - 23.0 - 34.3 - 45.7 - 57.4 - 69.6 (12.0-12.0)									
200103020201	ダ	右	1000	曇	稍重	10:00	3歳未勝利		2001-6-17	2	福島	2	3歳未勝利	[指](馬齢)	2	250	2	2	110	2	9	100	1	3.0	230	6.0	2-7	200	1	2-9	210.0	1.0	2-9	130	1.0	2-3	480	9.0	3-9	480	8.0					12.5 - 10.9 - 11.9 - 12.1 - 12.7	12.5 - 23.4 - 35.3 - 47.4 - 60.1 (12.5-12.5)									
200103020202	ダ	右	1700	曇	稍重	10:25	3歳未勝利		2001-6-17	2	福島	2	3歳未勝利	[指](馬齢)	11	490	3	11	150	3	8	150	2	4.0	2,200	11.0	6-7	540	2	8-11	950.0	4.0	8-11	380	3.0	4-11	4,920	39.0	4-8	5,330	41.0					7.1 - 11.0 - 11.7 - 13.1 - 14.0 - 13.0 - 12.5 - 13.0 - 13.3	7.1 - 18.1 - 29.8 - 42.9 - 56.9 - 69.9 - 82.4 - 95.4 - 108.7 (7.1-7.1)									
200103020203	ダ	右	1000	曇	稍重	10:55	3歳未勝利		2001-6-17	2	福島	2	3歳未勝利	[指](馬齢)	12	290	2	12	110	2	8	120	3	1.0	100	1.0	6-8	590	3	8-12	650.0	3.0	8-12	210	3.0	1-12	150	1.0	1-8	180	2.0					12.6 - 11.1 - 11.6 - 12.1 - 12.6	12.6 - 23.7 - 35.3 - 47.4 - 60.0 (12.6-12.6)									
200103020204	芝	右	1700	曇	良	11:20	3歳未勝利		2001-6-17	2	福島	2	3歳未勝利	牝[指](馬齢)	1	210	1	1	120	2	13	240	5	4.0	110	1.0	1-8	1660	7	1-13	1670.0	7.0	1-13	680	6.0	1-4	240	1.0	4-13	760	9.0					7.1 - 10.9 - 12.0 - 12.9 - 12.6 - 12.0 - 11.9 - 11.8 - 11.9	7.1 - 18.0 - 30.0 - 42.9 - 55.5 - 67.5 - 79.4 - 91.2 - 103.1 (7.1-7.1)									
