	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気
200203020709	芝	右	1200	曇	良	14:20	3歳未勝利		2002-10-26	2	福島	7	3歳未勝利	(混)[指](馬齢)	5	570	2	5	160	2	1	120	1	4	190	3	1-3	490	1	1-5	520.0	1.0	1-5	240	1.0	4-5	470	5.0	1-4	250	2.0	1-4-5	1190	1			(*1,14)(8,12)(5,11,16)(2,4)(6,10)15-3-13-7 9	(*1,14)(5,12)-(8,16)(2,11,4)(6,10)-(15,3)-13,7 9	12.4 - 10.9 - 11.1 - 11.4 - 11.9 - 12.4	12.4 - 23.3 - 34.4 - 45.8 - 57.7 - 70.1 (34.4-35.7)	5=>1	1260.0	3.0
200203020710	芝	右	2000	小雨	良	14:55	医王寺特別 		2002-10-26	2	福島	7	3歳以上500万下	(混)[指](別定)	3	440	3	3	190	2	6	1,800	11	12	340	5	3-5	8430	22	3-6	15650.0	39.0	3-6	4,370	40.0	3-12	910	12.0	6-12	11,760	60.0	3-6-12	54230	114	(*6,12)-7-(4,10)(1,13)(3,8)(2,5)(9,11)	(*6,12)=7-4(1,10)(3,13)8(2,5)(9,11)	(*6,12)-(4,1)7(3,10)(2,13)(9,11,8)-5	(*6,12)-(4,1)-3(2,10)(7,9,11)(13,8)-5	12.9 - 11.7 - 11.9 - 12.1 - 12.5 - 12.9 - 12.4 - 11.5 - 12.0 - 12.5	12.9 - 24.6 - 36.5 - 48.6 - 61.1 - 74.0 - 86.4 - 97.9 - 109.9 - 122.4 (36.5-36.0)	3=>6	23230.0	67.0
200203020711	芝	右	1800	小雨	良	15:30	いわき特別 		2002-10-26	2	福島	7	3歳以上1000万下	(混)(特指)(別定)	5	280	1	5	140	1	3	150	2	11	2,080	15	2-3	540	1	3-5	530.0	1.0	3-5	220	1.0	5-11	6,350	62.0	3-11	7,840	70.0	3-5-11	29200	88	9-(5,8,10)(7,14)(11,12)15(4,1,13)(2,6)16,3	9-(5,8)(7,10,14)(11,12)(4,15)(3,2,1)(6,13)-16	9,5(7,3,8,10,14)(11,15,1)(4,12,2)-6,16,13	(*9,5)(7,3)(4,14,1)(8,2,15)(11,10)6(12,16)-13	12.5 - 10.9 - 11.6 - 12.0 - 12.2 - 12.2 - 12.1 - 12.5 - 12.8	12.5 - 23.4 - 35.0 - 47.0 - 59.2 - 71.4 - 83.5 - 96.0 - 108.8 (35.0-37.4)	5=>3	1000.0	1.0
200203020801	ダ	右	1700	晴	良	09:55	3歳未勝利		2002-10-27	2	福島	8	3歳未勝利	牝(馬齢)	1	310	1	1	180	2	5	350	8	7	320	5	1-5	470	1	1-5	1840.0	6.0	1-5	830	9.0	1-7	670	7.0	5-7	1,490	20.0	1-5-7	8490	32	(*3,6)7(1,10)(2,5)(9,11)(4,8,12)	(*3,6)7,1(5,10)2(8,9)11(4,12)	(3,*6)(1,5,7,9)(2,8,10)-(4,12)=11	(3,*6,7)(1,9)(2,5)8(4,10,12)=11	7.1 - 11.0 - 11.3 - 12.9 - 13.3 - 13.3 - 13.5 - 13.5 - 13.3	7.1 - 18.1 - 29.4 - 42.3 - 55.6 - 68.9 - 82.4 - 95.9 - 109.2 (29.4-40.3)	1=>5	3000.0	10.0
200203020802	芝	右	2000	晴	良	10:20	3歳未勝利		2002-10-27	2	福島	8	3歳未勝利	(馬齢)	10	340	1	10	130	1	13	150	2	8	430	8	5-7	440	1	10-13	630.0	1.0	10-13	240	1.0	8-10	1,120	14.0	8-13	1,290	16.0	8-10-13	3710	9	(2,*8)16,15(9,12)14(10,13)(1,5)4(3,6)-7=11	(*2,8)16,15(9,12)14(10,13)(1,5)-(3,4)-6-7=11	(2,8,*16,13)12(9,10)(1,15,5)(3,4)(14,6,7)=11	(*16,13)(8,12,10)(2,9)1(3,5)-(6,7)-15-4,14-11	12.1 - 10.6 - 11.2 - 12.4 - 12.8 - 13.3 - 13.2 - 12.6 - 12.7 - 12.7	12.1 - 22.7 - 33.9 - 46.3 - 59.1 - 72.4 - 85.6 - 98.2 - 110.9 - 123.6 (33.9-38.0)	10=>13	1060.0	1.0
200203020803	ダ	右	1000	晴	良	10:45	3歳未勝利		2002-10-27	2	福島	8	3歳未勝利	(混)(馬齢)	1	150	1	1	110	1	4	190	5	2	180	3	1-4	710	4	1-4	720.0	3.0	1-4	280	2.0	1-2	310	4.0	2-4	700	9.0	1-2-4	1600	6			(*1,4)5,11(3,8,9)-10,2-7-12-6	(*1,4)-(5,9)(3,8,11)-2-10-7-12-6	12.7 - 10.9 - 11.8 - 12.0 - 13.1	12.7 - 23.6 - 35.4 - 47.4 - 60.5 (35.4-36.9)	1=>4	1070.0	4.0
200203020804	芝	右	1200	晴	良	11:10	3歳未勝利		2002-10-27	2	福島	8	3歳未勝利	(馬齢)	11	2470	10	11	670	10	4	250	3	13	410	7	2-6	610	1	4-11	8290.0	26.0	4-11	2,190	24.0	11-13	5,510	47.0	4-13	1,240	17.0	4-11-13	37460	105			(*1,10)(4,14,16)(5,12,13)(2,15)(7,9,11,8)=3,6	(*1,10)4(5,14)(12,13)(2,16)(7,11)(9,15,8)=3-6	12.6 - 11.0 - 11.4 - 11.6 - 12.3 - 13.0	12.6 - 23.6 - 35.0 - 46.6 - 58.9 - 71.9 (35.0-36.9)	11=>4	16160.0	52.0
200203020805	芝	右	1200	晴	良	11:35	2歳新馬		2002-10-27	2	福島	8	2歳新馬	(混)(馬齢)	9	900	5	9	250	5	12	1,740	11	3	140	1	5-7	7310	19	9-12	42040.0	57.0	9-12	8,190	54.0	3-9	480	3.0	3-12	4,150	33.0	3-9-12	29380	63			(*10,14)(3,9,15)12(2,7)13(1,11)-6,4-8-5	10(3,14)9(2,12)15(7,11)-(1,13)-6,4=(8,5)	12.8 - 11.2 - 11.7 - 11.9 - 12.4 - 12.9	12.8 - 24.0 - 35.7 - 47.6 - 60.0 - 72.9 (35.7-37.2)	9=>12	64770.0	84.0
200203020806	芝	右	1800	晴	良	12:35	3歳未勝利		2002-10-27	2	福島	8	3歳未勝利	(馬齢)	8	450	2	8	160	2	4	150	1	6	250	5	2-4	650	2	4-8	910.0	1.0	4-8	450	1.0	6-8	810	10.0	4-6	1,010	15.0	4-6-8	3230	6	11-(7,14)9(2,12,16)6(4,15)8(5,10)13,1=3	11=(7,14)(2,9)(12,16)(4,6)(5,8,15)10-(1,13)=3	11=(7,14)(9,16)(2,12,6)(4,8)5(1,13)(15,10)=3	11=(7,6)9(2,14,16,8)(12,4)5(1,13,10)-15=3	12.7 - 11.0 - 11.7 - 12.2 - 12.3 - 12.6 - 12.9 - 13.0 - 13.0	12.7 - 23.7 - 35.4 - 47.6 - 59.9 - 72.5 - 85.4 - 98.4 - 111.4 (35.4-38.9)	8=>4	1610.0	1.0
200203020807	ダ	右	1700	晴	良	13:05	3歳未勝利		2002-10-27	2	福島	8	3歳未勝利	(混)(馬齢)	10	380	1	10	160	2	8	210	4	11	190	3	6-7	760	3	8-10	1680.0	7.0	8-10	450	4.0	10-11	380	2.0	8-11	630	8.0	8-10-11	2470	7	(*1,5)(3,7,10,12)(8,11,13)-(2,4)6-9	1(3,5,10,12)(7,13)(8,11)(2,4)(9,6)	(*1,10)12(5,9)(3,7)(11,13)(8,6)-4,2	(1,*10)-(12,9)(3,11)8(7,6)(5,4)2,13	7.1 - 11.1 - 11.6 - 13.6 - 14.0 - 12.9 - 12.8 - 12.4 - 13.0	7.1 - 18.2 - 29.8 - 43.4 - 57.4 - 70.3 - 83.1 - 95.5 - 108.5 (29.8-38.2)	10=>8	2440.0	7.0
200203020808	芝	右	1200	晴	良	13:40	3歳未勝利		2002-10-27	2	福島	8	3歳未勝利	(馬齢)	12	570	3	12	210	4	3	410	7	14	170	1	2-7	2750	13	3-12	3520.0	14.0	3-12	1,150	15.0	12-14	480	3.0	3-14	1,140	14.0	3-12-14	5700	15			3-(7,8)(1,9)(2,6,10,14,15)4(5,11,12,13)	3-(7,8)(1,10)(14,15)(2,6,9,4,12)11(5,13)	12.5 - 11.1 - 11.6 - 11.8 - 11.9 - 12.6	12.5 - 23.6 - 35.2 - 47.0 - 58.9 - 71.5 (35.2-36.3)	12=>3	6870.0	25.0
200203020809	芝	右	2000	晴	良	14:10	3歳未勝利		2002-10-27	2	福島	8	3歳未勝利	(混)(馬齢)	14	520	3	14	190	2	6	200	4	12	670	8	3-7	870	4	6-14	1530.0	7.0	6-14	620	8.0	12-14	2,430	21.0	6-12	2,550	23.0	6-12-14	12930	31	2(4,8)(5,13)(11,15)(3,16)(7,14)(10,12)-6,9,1	2(8,13)4(5,11,15)(3,7,14,16)(10,12)6,9-1	(*2,13)8(15,14)4(11,3,7,12)(5,16)(10,6)9=1	(*2,13,14)(8,15)-12,6,3-(11,7)(5,10)(4,16)9=1	12.5 - 11.5 - 12.4 - 12.9 - 12.7 - 12.7 - 12.2 - 12.1 - 12.3 - 12.9	12.5 - 24.0 - 36.4 - 49.3 - 62.0 - 74.7 - 86.9 - 99.0 - 111.3 - 124.2 (36.4-37.3)	14=>6	3260.0	13.0
200203020810	ダ	右	1700	晴	良	14:45	檜原湖特別 		2002-10-27	2	福島	8	3歳以上500万下	(混)(別定)	2	140	1	2	110	1	5	230	4	7	640	8	2-5	900	4	2-5	1010.0	4.0	2-5	410	4.0	2-7	1,720	15.0	5-7	7,140	33.0	2-5-7	18040	35	9(8,1,3,7)2-(4,6,5)	9(8,1,3)2(4,6,5,7)	9(8,1,3)(4,2)(6,5,7)	9-(8,1)(4,2,3)(6,5)7	7.2 - 10.8 - 11.8 - 12.7 - 12.8 - 12.9 - 12.9 - 13.8 - 12.7	7.2 - 18.0 - 29.8 - 42.5 - 55.3 - 68.2 - 81.1 - 94.9 - 107.6 (29.8-39.4)	2=>5	1140.0	5.0
200203020811	芝	右	1200	晴	良	15:25	福島中央テレビ杯 		2002-10-27	2	福島	8	3歳以上1000万下	(混)(ハンデ)	1	440	1	1	170	1	9	220	3	14	230	4	1-5	620	1	1-9	1390.0	2.0	1-9	650	3.0	1-14	690	4.0	9-14	810	8.0	1-9-14	3310	6			(*1,15)14(2,3,16)(8,7,13)(4,6)(5,11)(9,10,12)	1,15,14(2,3,4,8,16,13)(9,6,7)(5,11)(10,12)	12.2 - 10.9 - 11.3 - 11.4 - 11.8 - 12.8	12.2 - 23.1 - 34.4 - 45.8 - 57.6 - 70.4 (34.4-36.0)	1=>9	2410.0	3.0
200203020812	芝	右	1800	晴	良	16:10	二本松特別 		2002-10-27	2	福島	8	3歳以上500万下	牝(別定)	7	860	5	7	250	5	9	180	2	11	1,620	13	5-6	1290	5	7-9	1880.0	8.0	7-9	690	7.0	7-11	4,940	53.0	9-11	3,890	42.0	7-9-11	31900	99	1,10(2,6)(12,14)7(4,8,9)13(3,11)-5	1,10(2,6)(12,14)(4,7)9,8,13(3,11)-5	(*1,10)6(2,12)14(4,7,5)(9,3)(8,13,11)	(1,*10)(4,14,7)(12,6)(2,9)(8,13,11)(3,5)	12.7 - 11.2 - 11.9 - 12.2 - 12.5 - 12.3 - 12.4 - 12.7 - 12.4	12.7 - 23.9 - 35.8 - 48.0 - 60.5 - 72.8 - 85.2 - 97.9 - 110.3 (35.8-37.5)	7=>9	3680.0	16.0
200203030101	ダ	右	1700	晴	良	09:50	2歳未勝利		2002-11-2	3	福島	1	2歳未勝利	(混)[指](馬齢)	7	720	4	7	170	3	5	150	2	10	230	5	5-6	3030	12	5-7	2810.0	16.0	5-7	730	10.0	7-10	820	11.0	5-10	940	15.0	5-7-10	4660	16	2-10(1,11,8)5,3,7-4(6,9)	(*2,10)(1,11,8)-5-3,7,4-6,9	(*2,10)-(1,11)(8,5)7-(3,4)=6=9	(2,*10)-5,11,1,7,8(3,4)=6=9	7.1 - 11.4 - 11.8 - 12.5 - 12.9 - 12.9 - 12.9 - 13.6 - 13.6	7.1 - 18.5 - 30.3 - 42.8 - 55.7 - 68.6 - 81.5 - 95.1 - 108.7 (30.3-40.1)	7=>5	5080.0	20.0
200203030102	芝	右	1200	晴	良	10:15	2歳新馬		2002-11-2	3	福島	1	2歳新馬	(混)[指](馬齢)	2	1100	5	2	240	3	15	170	2	14	470	7	2-8	640	3	2-15	2300.0	7.0	2-15	940	9.0	2-14	3,100	31.0	14-15	880	7.0	2-14-15	10120	26			2(4,13,15)14(7,8)(1,9,12)(5,10)6,3=11	(*2,15)13,14,4-(1,7,8)(9,10,12)-5(6,3)-11	12.8 - 10.9 - 11.4 - 11.6 - 12.4 - 12.2	12.8 - 23.7 - 35.1 - 46.7 - 59.1 - 71.3 (35.1-36.2)	2=>15	4860.0	16.0
200203030103	ダ	右	1700	晴	良	10:40	3歳以上500万下		2002-11-2	3	福島	1	3歳以上500万下	牝[指](別定)	4	1200	4	4	450	6	1	300	4	10	1,300	12	1-4	6970	19	1-4	9280.0	27.0	1-4	2,920	29.0	4-10	5,380	45.0	1-10	8,330	61.0	1-4-10	91550	174	(*2,3)6(5,8,12)(10,11)4,13,7,9-1	2,3(5,12)(4,6)(10,11)8(7,13)9-1	(*2,3)4(5,13)10,12(7,9,11)8,1,6	(2,3,*4)(5,13)(7,10)1-9,12-11-8-6	7.0 - 10.8 - 11.6 - 12.5 - 13.0 - 12.7 - 13.1 - 12.8 - 12.9	7.0 - 17.8 - 29.4 - 41.9 - 54.9 - 67.6 - 80.7 - 93.5 - 106.4 (29.4-38.8)	4=>1	17550.0	54.0
200203030104	ダ	右	1000	晴	良	11:10	3歳以上500万下		2002-11-2	3	福島	1	3歳以上500万下	牝[指](別定)	7	410	3	7	160	3	3	440	7	4	140	1	3-6	3640	17	3-7	3700.0	13.0	3-7	1,050	13.0	4-7	320	1.0	3-4	1,130	14.0	3-4-7	4890	14			(2,*4)12(3,5)7(1,6,8)9,10,11	4,2,12(3,5)7,1,6,9(11,8)10	12.5 - 10.9 - 11.7 - 12.4 - 13.0	12.5 - 23.4 - 35.1 - 47.5 - 60.5 (35.1-37.1)	7=>3	5960.0	24.0
200203030105	芝	右	1700	晴	良	11:40	3歳以上500万下		2002-11-2	3	福島	1	3歳以上500万下	[指](別定)	9	1800	9	9	510	9	13	520	10	7	2,390	14	6-8	4910	21	9-13	9810.0	42.0	9-13	3,510	45.0	7-9	14,060	85.0	7-13	20,300	89.0	7-9-13	345800	345	10(6,11,12)(1,8)13(4,14)9,5(3,7)-2	10-6(8,11,12)-1(4,13)14(5,9)(3,7)2	10-(6,8,12)(11,1)(4,13)9(5,14,7,3)-2	(*10,6,8,12)(4,13,11)(7,9,1,3)5,14,2	6.9 - 11.3 - 11.0 - 11.8 - 11.9 - 12.0 - 12.4 - 12.6 - 12.2	6.9 - 18.2 - 29.2 - 41.0 - 52.9 - 64.9 - 77.3 - 89.9 - 102.1 (29.2-37.2)	9=>13	16760.0	66.0
200203030106	ダ	右	1700	晴	良	12:40	3歳以上500万下		2002-11-2	3	福島	1	3歳以上500万下	[指](別定)	4	330	1	4	160	2	5	180	3	7	220	5	4-4	940	6	4-5	910.0	3.0	4-5	420	3.0	4-7	750	6.0	5-7	780	7.0	4-5-7	2910	6	9(6,7)(5,11,12)(4,8,13)-3,2,10-1	9,7(6,5,11,12)(4,8,13)(2,3)10-1	(*9,7)-(5,11,3)6(4,8)10,2,13,1-12	(*9,7)-(5,3)-(11,4)6(10,8)-2,1-13=12	6.9 - 11.2 - 11.8 - 12.6 - 12.8 - 12.5 - 12.4 - 13.0 - 13.6	6.9 - 18.1 - 29.9 - 42.5 - 55.3 - 67.8 - 80.2 - 93.2 - 106.8 (29.9-39.0)	4=>5	1670.0	4.0
200203030107	ダ	右	1000	晴	良	13:10	3歳以上500万下		2002-11-2	3	福島	1	3歳以上500万下	(混)[指](別定)	12	450	3	12	150	2	5	140	1	11	170	3	5-8	230	1	5-12	810.0	2.0	5-12	280	3.0	11-12	280	2.0	5-11	250	1.0	5-11-12	970	1			(*11,12)(5,6)(3,4,10)(2,8,9)7-1	(*11,12)(5,6)3(4,10)2(8,9)7,1	12.3 - 11.1 - 11.7 - 12.0 - 12.8	12.3 - 23.4 - 35.1 - 47.1 - 59.9 (35.1-36.5)	12=>5	1840.0	4.0
200203030108	芝	右	2000	晴	良	13:40	3歳以上500万下		2002-11-2	3	福島	1	3歳以上500万下	[指](別定)	11	210	1	11	110	1	9	840	12	5	180	2	5-6	3810	13	9-11	4630.0	14.0	9-11	1,870	19.0	5-11	230	1.0	5-9	5,850	48.0	5-9-11	9860	30	2-3(4,15)14,8(1,11)7,10,16-12-(9,6)13,5	2(4,15)(3,8,14)(1,11)7,10(12,16)-(9,6)5-13	(*2,4)15(3,8,14,11)(1,16,5)9(10,6)(7,12)=13	4,2,11(9,3,5)(8,16)6(7,15,14)10(1,12)=13	12.3 - 11.1 - 11.5 - 12.5 - 12.6 - 12.7 - 12.5 - 12.3 - 12.4 - 12.5	12.3 - 23.4 - 34.9 - 47.4 - 60.0 - 72.7 - 85.2 - 97.5 - 109.9 - 122.4 (34.9-37.2)	11=>9	8100.0	25.0
200203030109	ダ	右	1700	晴	良	14:10	3歳以上500万下		2002-11-2	3	福島	1	3歳以上500万下	(混)[指](別定)	1	300	1	1	140	1	2	220	5	5	170	2	1-2	870	3	1-2	1110.0	3.0	1-2	400	3.0	1-5	300	1.0	2-5	500	5.0	1-2-5	1990	2	2,11,7(3,13)(1,4)-9(8,10)(5,6)12	2,11,7(3,13)-(1,4)-9(8,10)6,5,12	2,11(3,13)-(7,4)1(9,6)-5-(8,12)-10	2-3,11(13,1)(7,4)(9,6,5)-8-12 10	6.9 - 10.8 - 11.6 - 12.6 - 12.5 - 12.3 - 12.8 - 13.0 - 14.2	6.9 - 17.7 - 29.3 - 41.9 - 54.4 - 66.7 - 79.5 - 92.5 - 106.7 (29.3-40.0)	1=>2	1730.0	3.0
200203030110	芝	右	1200	晴	良	14:40	秋元湖特別 		2002-11-2	3	福島	1	3歳以上500万下	(混)[指](別定)	9	560	3	9	270	4	12	690	8	7	430	7	5-6	1440	5	9-12	8080.0	29.0	9-12	2,970	34.0	7-9	1,760	15.0	7-12	3,950	46.0	7-9-12	31360	97			11,12,14(5,6,13)(15,16)(2,4,9)8(7,10)3,1	11,12(5,6)(4,15,13)(2,9)(8,14)(16,7)(3,1,10)	12.1 - 10.4 - 10.9 - 11.5 - 12.1 - 12.7	12.1 - 22.5 - 33.4 - 44.9 - 57.0 - 69.7 (33.4-36.3)	9=>12	12830.0	46.0
200203030111	芝	右	2600	晴	良	15:15	西郷特別 		2002-11-2	3	福島	1	3歳以上1000万下	(混)(特指)(別定)	4	340	1	4	150	1	11	290	7	1	260	6	4-7	1410	7	4-11	3120.0	14.0	4-11	1,050	15.0	1-4	600	5.0	1-11	1,550	26.0	1-4-11	6570	23	10,12=13,6-(7,3)(11,8)4,5(1,9)-2	(*10,12)=(13,6)-(7,3,11,8)(4,5)-(1,9)=2	12(10,6,11)(13,3,8,5)(4,9)(7,1)-2	(*6,11)(3,5)(8,4)(1,9)(12,2)13,7,10	13.0 - 10.9 - 11.3 - 12.1 - 12.3 - 12.6 - 13.0 - 12.9 - 12.7 - 13.0 - 12.5 - 12.3 - 12.7	13.0 - 23.9 - 35.2 - 47.3 - 59.6 - 72.2 - 85.2 - 98.1 - 110.8 - 123.8 - 136.3 - 148.6 - 161.3 (35.2-37.5)	4=>11	4450.0	14.0
200203030112	芝	右	1800	晴	良	15:50	相馬特別 		2002-11-2	3	福島	1	3歳以上500万下	牝[指](別定)	16	520	2	16	200	2	5	530	8	2	340	5	3-8	600	1	5-16	4830.0	20.0	5-16	1,610	19.0	2-16	1,040	8.0	2-5	1,660	20.0	2-5-16	11550	37	2,5-(1,6,11)4,7,12(3,8,9)(10,16)15,14 13	2,5,11,1(4,6,7)(3,8,12)(10,9,16,15)14 13	(*2,5)11-(8,1,6,7,16)(4,12,15)(10,9)3,14 13	2,5-11,16,1(4,8,7,12,15)10,3,14,6=9 13	12.7 - 11.1 - 12.1 - 12.4 - 12.3 - 11.8 - 12.1 - 12.0 - 12.8	12.7 - 23.8 - 35.9 - 48.3 - 60.6 - 72.4 - 84.5 - 96.5 - 109.3 (35.9-36.9)	16=>5	8970.0	34.0
200203030201	ダ	右	1000	曇	良	09:50	2歳新馬		2002-11-3	3	福島	2	2歳新馬	(混)[指](馬齢)	5	2940	9	5	770	9	1	250	5	9	210	3	1-5	7610	22	1-5	7520.0	28.0	1-5	1,970	27.0	5-9	2,470	30.0	1-9	780	9.0	1-5-9	15120	54			5(1,4)9,10-11-6=3(2,7,8)	5(4,9)1-(11,10)=6-(3,2,7)8	12.4 - 10.9 - 12.0 - 12.1 - 12.9	12.4 - 23.3 - 35.3 - 47.4 - 60.3 (35.3-37.0)	5=>1	23850.0	65.0
200203030202	ダ	右	1700	曇	良	10:15	3歳以上500万下		2002-11-3	3	福島	2	3歳以上500万下	牝[指](別定)	2	550	2	2	190	1	3	1,000	12	4	550	9	2-3	7620	27	2-3	7630.0	35.0	2-3	2,340	33.0	2-4	1,210	14.0	3-4	5,230	61.0	2-3-4	23290	92	7,12,5(1,4,6)-(3,8)9(2,11,10,13)	7,12(5,6)4(1,8)(3,13)9(2,10)11	(*7,12,1)(5,4,8)-13,6(3,9,10)(11,2)	7(5,12,1)(4,8)(3,9)13(2,10)(11,6)	7.0 - 11.2 - 11.9 - 13.0 - 13.1 - 12.4 - 12.7 - 13.3 - 13.0	7.0 - 18.2 - 30.1 - 43.1 - 56.2 - 68.6 - 81.3 - 94.6 - 107.6 (30.1-39.0)	2=>3	13090.0	61.0
200203030203	芝	右	2000	曇	良	10:40	3歳以上500万下		2002-11-3	3	福島	2	3歳以上500万下	[指](別定)	11	710	3	11	280	5	2	270	3	5	1,380	13	1-6	3070	16	2-11	3840.0	17.0	2-11	1,620	18.0	5-11	8,300	76.0	2-5	5,250	51.0	2-5-11	68650	188	1,3,13-(4,7)9(8,11)16,12(6,15)5(10,14)2	1,3,13-4,7(8,9)(16,11)(5,12)(6,15)(2,10,14)	(*1,3)-13(8,11)4(2,9,16)15(5,6,12,14)(7,10)	1,3(8,11)(4,2,16)13(5,15)(9,10,14)12,6,7	12.2 - 11.0 - 11.3 - 11.9 - 12.6 - 12.5 - 12.2 - 12.3 - 12.7 - 12.8	12.2 - 23.2 - 34.5 - 46.4 - 59.0 - 71.5 - 83.7 - 96.0 - 108.7 - 121.5 (34.5-37.8)	11=>2	9010.0	37.0
200203030204	ダ	右	1700	曇	良	11:10	3歳以上500万下		2002-11-3	3	福島	2	3歳以上500万下	[指](別定)	1	390	2	1	160	1	10	870	12	11	160	3	1-7	560	1	1-10	4960.0	18.0	1-10	1,370	18.0	1-11	370	2.0	10-11	1,470	19.0	1-10-11	6370	18	10(6,11)(1,9)(3,7)(5,13)2(4,8)-12	(*10,6,11)1(3,9)(7,5,13)(2,4)8-12	10,11(3,6)1(7,5,9)4(12,13)2,8	10,11,1,3,6-(12,7,5)9,4-(13,2)-8	6.8 - 11.6 - 11.8 - 12.6 - 12.7 - 12.4 - 12.6 - 12.6 - 12.9	6.8 - 18.4 - 30.2 - 42.8 - 55.5 - 67.9 - 80.5 - 93.1 - 106.0 (30.2-38.1)	1=>10	8520.0	35.0
200203030205	ダ	右	1700	曇	良	11:40	3歳以上500万下		2002-11-3	3	福島	2	3歳以上500万下	[指](別定)	2	140	1	2	110	1	1	190	3	6	170	2	1-2	640	3	1-2	670.0	2.0	1-2	270	3.0	2-6	220	1.0	1-6	940	11.0	1-2-6	1390	1	(*1,3)(2,8)(5,4)(13,12)(6,10,11)-7,9	(*1,3)(2,8)(5,4,13,12)6(10,11)7-9	(*1,3)8,13(5,2)(7,4,6,12)(10,11)-9	(*1,3)8,2(5,13)(7,6)4,10-(9,12)11	7.0 - 11.0 - 11.4 - 13.0 - 13.1 - 12.8 - 12.7 - 13.0 - 12.6	7.0 - 18.0 - 29.4 - 42.4 - 55.5 - 68.3 - 81.0 - 94.0 - 106.6 (29.4-38.3)	2=>1	890.0	3.0
200203030206	芝	右	1200	曇	良	12:40	3歳以上500万下		2002-11-3	3	福島	2	3歳以上500万下	[指](別定)	1	250	1	1	120	1	11	140	2	3	260	4	1-6	400	1	1-11	410.0	1.0	1-11	180	1.0	1-3	470	2.0	3-11	840	9.0	1-3-11	1690	2			1,11(3,8,6,15,16)(12,13,14,9)-2(5,4)10-7	1,11(3,6)(8,16)(12,13,14,9)(15,4)2(5,10)=7	12.4 - 10.5 - 11.1 - 11.3 - 11.7 - 12.0	12.4 - 22.9 - 34.0 - 45.3 - 57.0 - 69.0 (34.0-35.0)	1=>11	730.0	1.0
200203030207	芝	右	1800	曇	良	13:10	3歳以上500万下		2002-11-3	3	福島	2	3歳以上500万下	(混)[指](別定)	12	490	3	12	180	4	10	140	1	4	180	3	5-6	870	3	10-12	970.0	1.0	10-12	330	1.0	4-12	490	4.0	4-10	420	2.0	4-10-12	1860	1	15-(3,12)(5,14)4(6,7,16)(1,13)10(8,9)(2,11)	15-(3,12)-(5,14)4(6,16)7(1,13)-(8,10)-9(2,11)	15-(3,12)(4,5,14)(6,16)7(1,8,13)10-(2,9,11)	15,12(4,3)(6,16,5)(8,14)(1,7,10)13,2,9,11	12.8 - 11.2 - 11.8 - 12.1 - 12.0 - 12.1 - 12.2 - 12.4 - 12.6	12.8 - 24.0 - 35.8 - 47.9 - 59.9 - 72.0 - 84.2 - 96.6 - 109.2 (35.8-37.2)	12=>10	2060.0	1.0
200203030208	ダ	右	1700	曇	良	13:40	3歳以上500万下		2002-11-3	3	福島	2	3歳以上500万下	[指](別定)	12	1530	7	12	520	8	6	190	3	3	190	2	5-8	340	1	6-12	3740.0	15.0	6-12	1,090	15.0	3-12	1,540	20.0	3-6	490	4.0	3-6-12	8120	25	(*8,12)-13(7,11)6(3,5,9)10(1,4)-2	(*8,12)-(7,13)-(3,6)11,9,5(1,4,10)-2	12,8(7,13)6-3,5,9(1,4)11,2-10	12-(7,8)(6,13)3-5-(1,9,4)-2,11-10	6.8 - 11.3 - 11.3 - 12.5 - 12.0 - 12.5 - 12.7 - 12.8 - 14.1	6.8 - 18.1 - 29.4 - 41.9 - 53.9 - 66.4 - 79.1 - 91.9 - 106.0 (29.4-39.6)	12=>6	10380.0	36.0
200203030209	芝	右	1200	曇	良	14:10	3歳以上500万下		2002-11-3	3	福島	2	3歳以上500万下	[指](別定)	1	250	1	1	140	1	5	300	4	10	430	8	1-3	770	3	1-5	1880.0	3.0	1-5	760	5.0	1-10	820	6.0	5-10	3,450	41.0	1-5-10	11330	31			3(8,13,14)(1,10,15)(4,6,12,9)(5,11,7,2,16)	3(1,8,14)(5,13,10)(4,15)9(6,12)(7,2)-16-11	12.3 - 10.6 - 11.0 - 11.5 - 11.9 - 12.3	12.3 - 22.9 - 33.9 - 45.4 - 57.3 - 69.6 (33.9-35.7)	1=>5	2380.0	4.0
