	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200201010402	ダ	右	1700	晴	良	10:20	3歳未勝利		2002-8-18	1	札幌	4	3歳未勝利	[指](馬齢)	8	2940	8	8	650	8	10	200	3	3	190	2	6-7	2080	8	8-10	7730.0	24.0	8-10	1,880	21.0	3-8	1,780	20.0	3-10	510	4.0	8=>10	25190	60	3-8-10	11250	37	10,8(5,13)(2,4,7)(3,9)1,6-12-11	10,8(5,13)(4,2,7)3(1,6)-(12,9)=11	(*10,8)(7,6)-(5,13,3)2,4-(1,12)-9-11	(*10,8)-7(3,6)-13,5,4-2,12=(11,9)1	6.5 - 11.3 - 13.0 - 13.2 - 13.1 - 12.7 - 12.8 - 12.6 - 13.3	6.5 - 17.8 - 30.8 - 44.0 - 57.1 - 69.8 - 82.6 - 95.2 - 108.5 (30.8-38.7)
200201010403	芝	右	1200	晴	良	10:45	3歳未勝利		2002-8-18	1	札幌	4	3歳未勝利	[指](馬齢)	14	360	1	14	170	2	4	440	6	12	610	7	2-7	4080	17	4-14	3280.0	10.0	4-14	810	7.0	12-14	1,520	14.0	4-12	5,780	51.0	14=>4	6610	24	4-12-14	23280	69			1(13,14)4,8(9,10,11)16(3,12)15(2,7)6=5	(*1,13,14)4,12,8(2,9,10)3(6,7)11(15,16)-5	12.3 - 10.9 - 11.4 - 11.6 - 12.0 - 11.8	12.3 - 23.2 - 34.6 - 46.2 - 58.2 - 70.0 (34.6-35.4)
200201010404	ダ	右	1000	晴	良	11:15	2歳新馬		2002-8-18	1	札幌	4	2歳新馬	(混)[指](馬齢)	1	420	2	1	160	3	3	150	1	6	700	8	1-3	680	2	1-3	630.0	1.0	1-3	260	1.0	1-6	1,750	21.0	3-6	1,260	17.0	1=>3	1390	2	1-3-6	6200	22			(*8,7)-3,9(1,11)-10=6=(12,4)5-2	7(8,3)-1-9,11,10-6=12,4-2,5	12.7 - 11.2 - 11.6 - 12.2 - 12.9	12.7 - 23.9 - 35.5 - 47.7 - 60.6 (35.5-36.7)
200201010405	芝	右	1200	晴	良	12:15	2歳新馬		2002-8-18	1	札幌	4	2歳新馬	[指](馬齢)	9	380	1	9	180	1	11	200	2	16	2,410	13	5-6	970	3	9-11	1200.0	2.0	9-11	530	3.0	9-16	8,050	66.0	11-16	10,350	76.0	9=>11	1950	2	9-11-16	51210	126			(2,*16)(3,13)(4,10)9(11,15)-8(6,12,5)7-14-1	16(2,13)9(3,4)11(10,15)-(8,6)-(14,5)-12(7,1)	12.7 - 11.0 - 11.4 - 11.6 - 12.1 - 11.9	12.7 - 23.7 - 35.1 - 46.7 - 58.8 - 70.7 (35.1-35.6)
200201010406	ダ	右	1000	晴	良	12:45	3歳以上500万下		2002-8-18	1	札幌	4	3歳以上500万下	[指](別定)	5	210	1	5	110	1	11	120	2	7	230	6	5-8	400	1	5-11	350.0	1.0	5-11	170	1.0	5-7	400	4.0	7-11	590	8.0	5=>11	570	1	5-7-11	1430	3			(2,*9,7,11)5-12,3-1,10=6-4,8	(2,*7)11(9,5)-3-12(1,10)=(4,6,8)	12.8 - 11.3 - 11.7 - 12.1 - 12.0	12.8 - 24.1 - 35.8 - 47.9 - 59.9 (35.8-35.8)
200201010407	ダ	右	1700	晴	良	13:15	3歳以上500万下		2002-8-18	1	札幌	4	3歳以上500万下	(特指)(別定)	3	3580	5	3	250	5	10	100	1	12	130	2	3-7	1370	5	3-10	1150.0	4.0	3-10	570	6.0	3-12	1,200	13.0	10-12	180	1.0	3=>10	5140	13	3-10-12	1970	4	2(10,4,13)(1,11)3-7,12,5(6,8)9	2,10-4(1,3,13)11(7,12,5)8,6,9	(*2,10)3-5,4(11,12)13(7,9)1,8,6	(2,*10,3)=5,12-11(4,7)-(8,9)6(1,13)	6.7 - 11.1 - 12.2 - 12.6 - 12.9 - 12.7 - 12.5 - 12.5 - 13.0	6.7 - 17.8 - 30.0 - 42.6 - 55.5 - 68.2 - 80.7 - 93.2 - 106.2 (30.0-38.0)
200201010408	芝	右	2000	晴	良	13:45	3歳以上500万下		2002-8-18	1	札幌	4	3歳以上500万下	(特指)(別定)	8	310	1	8	130	1	2	210	5	4	150	2	1-4	530	2	2-8	1170.0	3.0	2-8	410	2.0	4-8	250	1.0	2-4	570	6.0	8=>2	1760	4	2-4-8	1340	1	1,11-13,16(4,6)8(2,12,15)3,10-14-(7,9) 5	1-11,13(4,16)(2,6,8)(3,12,15)10(14,7)9 5	1,11,8(4,13)(16,10)(2,6)(12,15)(3,7)(14,9) 5	1(11,8)(4,10)(2,16,6)(13,3)14(12,15,7,9) 5	12.8 - 10.2 - 11.4 - 13.0 - 12.7 - 12.7 - 12.0 - 12.1 - 12.3 - 12.1	12.8 - 23.0 - 34.4 - 47.4 - 60.1 - 72.8 - 84.8 - 96.9 - 109.2 - 121.3 (34.4-36.5)
200201010409	芝	右	1200	晴	良	14:20	まりも特別 		2002-8-18	1	札幌	4	3歳以上500万下	牝(特指)(別定)	3	400	2	3	150	2	13	140	1	8	180	3	2-7	580	1	3-13	810.0	1.0	3-13	280	1.0	3-8	610	6.0	8-13	400	3.0	3=>13	1570	1	3-8-13	1740	1			(*4,5)(3,10,14)16(9,12,13)1(6,8,15)(2,7,11)	4,5(3,14,16)(10,13)(9,12,8)(1,15)(6,7,11)2	12.4 - 11.0 - 11.2 - 11.8 - 12.3 - 11.6	12.4 - 23.4 - 34.6 - 46.4 - 58.7 - 70.3 (34.6-35.7)
200201010410	ダ	右	1700	晴	良	14:55	スポニチオーロラ特別 		2002-8-18	1	札幌	4	3歳以上1000万下	(混)(特指)(別定)	8	170	1	8	120	1	1	210	4	4	140	2	1-6	880	4	1-8	870.0	3.0	1-8	380	3.0	4-8	260	1.0	1-4	770	11.0	8=>1	1330	4	1-4-8	2010	5	(*4,7)(5,8,13)2-(1,6)10(3,11)12,9	4(7,13)(5,8)2(1,6)10(3,11)12,9	4(7,8)13(5,3,1,2)11(12,10)(6,9)	(4,*8)1(5,7)(3,2,9)(12,11)(6,10)13	6.6 - 11.1 - 12.2 - 12.8 - 12.9 - 12.8 - 12.8 - 12.4 - 12.6	6.6 - 17.7 - 29.9 - 42.7 - 55.6 - 68.4 - 81.2 - 93.6 - 106.2 (29.9-37.8)
200201010411	芝	右	2000	晴	良	15:30	札幌記念	G2	2002-8-18	1	札幌	4	3歳以上オープン	(混)(特指)(別定)	14	510	2	14	220	3	3	720	10	7	160	1	2-7	6480	24	3-14	15980.0	41.0	3-14	4,440	45.0	7-14	600	2.0	3-7	2,540	35.0	14=>3	21850	76	3-7-14	23010	78	11-8,9-14(7,15)(10,13)(6,16)3(2,4,5,12)-1	11-8-9,14(7,15)(10,13)6(3,16)(2,5)4,12-1	11-8-(9,14)7(10,15)(6,2,13,16,5)3(4,12)-1	(*11,8)(9,14)(7,15)(6,10,16,5)3(2,12)(4,1)13	12.6 - 10.5 - 11.7 - 12.4 - 12.3 - 12.4 - 12.2 - 11.9 - 11.9 - 11.6	12.6 - 23.1 - 34.8 - 47.2 - 59.5 - 71.9 - 84.1 - 96.0 - 107.9 - 119.5 (34.8-35.4)
200201010412	芝	右	1500	晴	良	16:10	摩周湖特別 		2002-8-18	1	札幌	4	3歳以上1000万下	(混)[指](別定)	5	130	1	5	100	1	9	350	9	4	250	3	5-7	500	1	5-9	1770.0	8.0	5-9	750	10.0	4-5	380	3.0	4-9	2,820	38.0	5=>9	2110	8	4-5-9	6460	30		10,2(1,9)(4,7)8(5,12)11,6,3	10,2(1,9)(5,4,7,8)12(6,11,3)	(*10,2)(9,8)1(4,7)(5,12,3)(6,11)	6.7 - 12.0 - 11.9 - 12.2 - 12.0 - 11.9 - 11.9 - 11.7	6.7 - 18.7 - 30.6 - 42.8 - 54.8 - 66.7 - 78.6 - 90.3 (30.6-35.5)
200201010501	ダ	右	1700	雨	稍重	09:55	3歳未勝利		2002-8-24	1	札幌	5	3歳未勝利	(父)[指](馬齢)	3	130	1	3	110	1	2	1,590	9	6	510	6	2-3	5460	14	2-3	5060.0	14.0	2-3	1,930	16.0	3-6	720	6.0	2-6	8,720	40.0	3=>2	5880	17	2-3-6	21240	49	(*2,6)9(3,5,8)(10,13)7,11-(4,12)1	(*2,6)9(3,5,8)(7,10,13)-11(4,12)1	(*2,6)(3,9,8)(5,13)(7,10)11(4,12)-1	(*2,6)3-9-5(7,10)(13,8)(4,11,12)-1	6.6 - 11.3 - 12.5 - 13.2 - 13.3 - 12.6 - 12.4 - 12.4 - 12.8	6.6 - 17.9 - 30.4 - 43.6 - 56.9 - 69.5 - 81.9 - 94.3 - 107.1 (30.4-37.6)
200201010502	ダ	右	1000	雨	稍重	10:20	3歳未勝利		2002-8-24	1	札幌	5	3歳未勝利	[指](馬齢)	10	500	2	10	150	2	7	320	6	12	230	3	6-7	2390	10	7-10	1820.0	8.0	7-10	680	9.0	10-12	550	4.0	7-12	1,540	20.0	10=>7	5570	22	7-10-12	5030	17			7,10(3,12)-(5,11)-4-6(1,8)(9,2)	7,10,12,3(5,11,4)-(1,8)(9,6)2	12.6 - 11.2 - 11.8 - 12.1 - 13.2	12.6 - 23.8 - 35.6 - 47.7 - 60.9 (35.6-37.1)
200201010503	ダ	右	1700	雨	稍重	10:45	3歳未勝利		2002-8-24	1	札幌	5	3歳未勝利	(混)[指](馬齢)	1	730	3	1	490	7	8	860	9	10	460	6	1-6	10770	24	1-8	6220.0	24.0	1-8	1,240	11.0	1-10	1,640	19.0	8-10	4,960	42.0	1=>8	19360	53	1-8-10	43290	104	1,5,7,8,10(2,12,13)(3,9)11,6=4	1,5(7,8)(2,10,12)(3,13)9(6,11)=4	1(5,8)(2,7,10,12)(6,3)(13,11)9,4	1(5,8)(2,10)(6,12)4,7,3,9-13,11	6.6 - 11.4 - 11.9 - 12.8 - 12.9 - 12.7 - 12.7 - 12.8 - 13.3	6.6 - 18.0 - 29.9 - 42.7 - 55.6 - 68.3 - 81.0 - 93.8 - 107.1 (29.9-38.8)
200201010504	芝	右	2000	雨	稍重	11:15	3歳未勝利		2002-8-24	1	札幌	5	3歳未勝利	(混)[指](馬齢)	10	690	3	10	230	3	8	2,100	14	13	2,150	15	4-5	3140	16	8-10	23570.0	60.0	8-10	5,840	55.0	10-13	9,280	74.0	8-13	24,330	115.0	10=>8	35600	94	8-10-13	259770	400	2,11(12,16)(8,13,14)(1,3,15)-(5,4,7)6(9,10)	(*2,11)(12,16)(8,13,14)(1,3,15)(5,4)7(9,6)10	10(2,11)(12,16)(8,13)(14,15,4)(1,3,5)7,9-6	10(2,11)(8,16)(13,14,15)1(3,12,7,4)5,9-6	12.9 - 11.4 - 12.3 - 13.2 - 12.8 - 12.8 - 11.8 - 11.9 - 12.6 - 12.3	12.9 - 24.3 - 36.6 - 49.8 - 62.6 - 75.4 - 87.2 - 99.1 - 111.7 - 124.0 (36.6-36.8)
200201010505	芝	右	1200	曇	稍重	12:15	2歳新馬		2002-8-24	1	札幌	5	2歳新馬	[指](馬齢)	10	320	2	10	110	2	5	100	1	6	170	3	4-6	210	1	5-10	230.0	1.0	5-10	130	1.0	6-10	860	11.0	5-6	610	7.0	10=>5	630	2	5-6-10	1320	4			(*6,10)(5,11)(12,13)(2,1)(8,9)(4,14)7,3	(*6,10)5-(1,11,13)9,12(2,8)4-7-(3,14)	12.6 - 11.1 - 11.6 - 12.0 - 12.3 - 12.5	12.6 - 23.7 - 35.3 - 47.3 - 59.6 - 72.1 (35.3-36.8)
200201010506	ダ	右	1000	曇	稍重	12:45	3歳以上500万下		2002-8-24	1	札幌	5	3歳以上500万下	(混)[指](別定)	5	900	3	5	200	3	7	100	1	1	480	9	5-6	550	3	5-7	620.0	2.0	5-7	290	2.0	1-5	1,540	17.0	1-7	890	10.0	5=>7	1940	7	1-5-7	3040	10			5(9,11)(6,7,10)12(1,3,8)=4-2	5(9,11,7,10)6(1,12)(3,8)4-2	12.7 - 10.9 - 11.9 - 11.9 - 12.3	12.7 - 23.6 - 35.5 - 47.4 - 59.7 (35.5-36.1)
200201010507	ダ	右	1700	曇	稍重	13:15	3歳以上500万下		2002-8-24	1	札幌	5	3歳以上500万下	牝(特指)(別定)	4	110	1	4	100	1	7	150	2	5	240	5	4-5	410	1	4-7	450.0	1.0	4-7	170	1.0	4-5	320	3.0	5-7	670	9.0	4=>7	500	1	4-5-7	1270	2	4(6,9)(3,10,13)(7,8)12,5,1(2,11)	4(3,6,9)(10,13)(7,8)(5,12,11)1,2	4,3(6,11)13(7,8)(5,9)(12,10)1,2	4-3,7,11-(5,6)8,13(9,12)1,10-2	6.7 - 11.3 - 12.6 - 12.9 - 12.7 - 12.5 - 12.0 - 11.5 - 12.1	6.7 - 18.0 - 30.6 - 43.5 - 56.2 - 68.7 - 80.7 - 92.2 - 104.3 (30.6-35.6)
200201010508	芝	右	2600	曇	稍重	13:45	3歳以上500万下		2002-8-24	1	札幌	5	3歳以上500万下	(混)(特指)(別定)	3	360	2	3	130	2	12	130	3	11	120	1	3-8	960	4	3-12	1130.0	3.0	3-12	330	3.0	3-11	290	2.0	11-12	230	1.0	3=>12	2170	5	3-11-12	1130	1	(*4,7)(5,13)(3,11)(1,9,8)-6(2,12)10	(4,*7)(5,13)(3,11)(1,8)(2,9,6,12)10	7(4,5,13)11(1,3)(8,6)(9,12,10)2	(*7,5)(13,11)1(12,3)(8,6,10)9,2-4	12.9 - 12.1 - 12.0 - 12.4 - 12.6 - 13.1 - 13.6 - 13.4 - 13.3 - 12.6 - 12.1 - 12.4 - 11.9	12.9 - 25.0 - 37.0 - 49.4 - 62.0 - 75.1 - 88.7 - 102.1 - 115.4 - 128.0 - 140.1 - 152.5 - 164.4 (37.0-36.4)
200201010509	芝	右	1200	曇	稍重	14:20	3歳以上500万下		2002-8-24	1	札幌	5	3歳以上500万下	(特指)(別定)	3	2380	7	3	450	6	10	150	1	1	410	5	2-5	1460	7	3-10	3600.0	13.0	3-10	1,250	13.0	1-3	2,840	29.0	1-10	1,110	9.0	3=>10	8090	27	1-3-10	12640	35			(*2,6)7,3(9,12,16)(4,5,10,14,15)(1,11,13)8	(2,*7)(3,9,12)(10,16)(4,15)(1,11,14,13)(6,5)8	12.2 - 10.6 - 11.7 - 12.2 - 12.1 - 11.7	12.2 - 22.8 - 34.5 - 46.7 - 58.8 - 70.5 (34.5-36.0)
200201010510	芝	右	1500	曇	稍重	14:55	クローバー賞 		2002-8-24	1	札幌	5	2歳オープン	(混)(特指)(別定)	11	960	5	11	240	5	4	1,080	9	9	140	2	4-8	11340	20	4-11	24960.0	43.0	4-11	4,660	41.0	9-11	610	7.0	4-9	3,250	31.0	11=>4	37890	74	4-9-11	21880	60		(1,*3,5,9)(7,10)(2,4,6,11)-8	1,10(5,11)(4,7,9)3(2,6)8	(*1,10)-11(4,9)-7-6(5,8)-2-3	6.9 - 11.7 - 11.3 - 12.5 - 12.2 - 11.8 - 12.5 - 12.1	6.9 - 18.6 - 29.9 - 42.4 - 54.6 - 66.4 - 78.9 - 91.0 (29.9-36.4)
200201010511	芝	右	1200	曇	稍重	15:30	TVh賞 		2002-8-24	1	札幌	5	3歳以上1000万下	(混)[指](別定)	7	500	3	7	160	3	9	130	1	3	130	2	4-5	710	2	7-9	910.0	3.0	7-9	350	3.0	3-7	330	2.0	3-9	290	1.0	7=>9	1760	4	3-7-9	1010	1			7,3,15,1(5,10,13)(9,8,14,11)2(12,16)-(4,6)	7,3-(1,15)-(10,13)9(5,8,14)(2,12,11)16(4,6)	12.3 - 10.9 - 11.4 - 11.3 - 11.6 - 12.2	12.3 - 23.2 - 34.6 - 45.9 - 57.5 - 69.7 (34.6-35.1)
200201010512	ダ	右	1700	曇	稍重	16:10	苫小牧特別 		2002-8-24	1	札幌	5	3歳以上1000万下	(混)[指](別定)	8	1110	4	8	250	4	9	160	2	5	410	5	6-6	2460	9	8-9	2140.0	8.0	8-9	810	8.0	5-8	2,470	21.0	5-9	1,370	10.0	8=>9	5070	14	5-8-9	10130	32	5,6(3,4,7)-(2,8)13(9,11)(1,10)-12	5,6(3,4,7)(2,13)8-(9,11)10,1-12	5(6,7,2)(3,4,13)8(9,11,10)1-12	5(6,2)(3,13)7(9,4,8)-11(12,10,1)	6.5 - 11.4 - 12.2 - 12.7 - 13.1 - 12.7 - 12.4 - 12.1 - 12.7	6.5 - 17.9 - 30.1 - 42.8 - 55.9 - 68.6 - 81.0 - 93.1 - 105.8 (30.1-37.2)
200201010601	ダ	右	1000	曇	良	09:55	2歳未勝利		2002-8-25	1	札幌	6	2歳未勝利	(混)[指](馬齢)	7	420	2	7	140	2	6	110	1	11	420	7	5-6	400	1	6-7	430.0	1.0	6-7	170	1.0	7-11	1,220	15.0	6-11	800	9.0	7=>6	1010	2	6-7-11	2470	6			(*6,7)(4,11,9)3(8,12)-(5,10)-2-1	(*6,7)-(4,11)9-8,12(5,10)-3-2-1	12.7 - 11.2 - 11.7 - 12.0 - 13.0	12.7 - 23.9 - 35.6 - 47.6 - 60.6 (35.6-36.7)
200201010602	ダ	右	1700	曇	良	10:20	3歳未勝利		2002-8-25	1	札幌	6	3歳未勝利	牝[指](馬齢)	8	400	2	8	150	2	3	130	1	9	480	9	3-6	550	2	3-8	540.0	1.0	3-8	230	1.0	8-9	1,190	18.0	3-9	1,140	15.0	8=>3	1210	2	3-8-9	4680	13	3,5,7,9(8,12)(11,13)-6(4,10)-(1,2)	3,5(8,7,9)(11,13,12)-6,4,10,1,2	3(5,9)8,13,12,7(4,6)11(1,10,2)	3(8,5,9)13-(7,4,6)2(11,12,10)1	6.7 - 11.3 - 12.2 - 12.9 - 13.2 - 12.9 - 12.7 - 12.7 - 13.1	6.7 - 18.0 - 30.2 - 43.1 - 56.3 - 69.2 - 81.9 - 94.6 - 107.7 (30.2-38.5)
200201010603	ダ	右	1700	曇	良	10:45	3歳未勝利		2002-8-25	1	札幌	6	3歳未勝利	[指](馬齢)	2	370	2	2	150	2	5	160	3	7	300	6	2-4	980	4	2-5	940.0	3.0	2-5	340	3.0	2-7	860	11.0	5-7	1,120	16.0	2=>5	1610	4	2-5-7	4490	13	13(2,5)(6,7)1(4,3,11)10(8,9)12	13,2,5,7(1,6,11)3(4,10)(12,9)8	(*2,5,7)(13,6,3)(1,11)12(4,10)-(8,9)	(*2,5,7)(12,3)(6,10)11(1,8)4-(13,9)	6.7 - 11.6 - 12.6 - 13.0 - 13.1 - 12.6 - 12.7 - 13.0 - 13.4	6.7 - 18.3 - 30.9 - 43.9 - 57.0 - 69.6 - 82.3 - 95.3 - 108.7 (30.9-39.1)
200201010604	芝	右	1200	曇	良	11:15	3歳未勝利		2002-8-25	1	札幌	6	3歳未勝利	(混)[指](馬齢)	3	650	3	3	230	3	13	250	4	8	850	11	2-7	2320	8	3-13	2190.0	8.0	3-13	700	4.0	3-8	3,250	34.0	8-13	3,710	41.0	3=>13	3940	11	3-8-13	19670	70			(*8,11)(6,10,9,13,14)(3,7,15)(1,12)(4,5)2	(8,*11)(9,3)10,14(6,13,15)(1,2,7)(4,5)12	12.4 - 11.1 - 11.4 - 11.9 - 12.4 - 12.3	12.4 - 23.5 - 34.9 - 46.8 - 59.2 - 71.5 (34.9-36.6)
200201010605	芝	右	1800	曇	良	12:15	2歳新馬		2002-8-25	1	札幌	6	2歳新馬	(混)[指](馬齢)	6	760	2	6	210	2	4	320	6	12	440	7	4-5	2670	11	4-6	2910.0	9.0	4-6	1,000	8.0	6-12	1,560	16.0	4-12	2,350	27.0	6=>4	6340	18	4-6-12	9490	30	10(12,13)3(4,6)(1,7)(8,11)(2,5)9	10(3,12,13)(4,6)(1,7)(8,11)-(2,5)-9	10(12,13,6)(3,4,8,7)(1,11,9)(2,5)	(10,*12)6(4,8,9)13(1,2,11)5,7=3	12.7 - 11.5 - 12.3 - 12.5 - 12.6 - 12.3 - 12.6 - 13.2 - 12.9	12.7 - 24.2 - 36.5 - 49.0 - 61.6 - 73.9 - 86.5 - 99.7 - 112.6 (36.5-38.7)
200201010606	芝	右	1500	曇	良	12:45	3歳以上500万下		2002-8-25	1	札幌	6	3歳以上500万下	(混)[指](別定)	4	370	2	4	130	2	1	370	7	10	130	1	1-4	5940	16	1-4	4700.0	13.0	1-4	1,540	17.0	4-10	240	2.0	1-10	1,180	14.0	4=>1	6710	24	1-4-10	4490	11		(*1,8)(7,9)(4,6,10)(2,3,11,12)-5	1,8(7,4,9,10)(11,6)2(3,12)-5	1-8(9,10)4(11,6)(7,2)(3,12)5	6.7 - 11.4 - 11.4 - 12.0 - 11.8 - 11.9 - 12.3 - 12.4	6.7 - 18.1 - 29.5 - 41.5 - 53.3 - 65.2 - 77.5 - 89.9 (29.5-36.6)
200201010607	芝	右	1800	曇	良	13:15	3歳以上500万下		2002-8-25	1	札幌	6	3歳以上500万下	(特指)(別定)	4	1090	5	4	320	4	5	120	1	7	300	3	3-4	320	1	4-5	1650.0	4.0	4-5	620	4.0	4-7	1,800	20.0	5-7	500	2.0	4=>5	4420	16	4-5-7	5670	11	2(4,5)6(7,10)9,11-3(12,14)(1,8)13	2,4(6,5)7,10(11,9)3-12(1,14)8,13	2,4(6,5)(7,3)(11,10,9)-(1,12)(8,14)-13	2(6,4,5,3)7(11,9)12(1,10,14)8=13	12.6 - 11.5 - 11.8 - 11.9 - 12.4 - 12.1 - 12.0 - 12.8 - 12.6	12.6 - 24.1 - 35.9 - 47.8 - 60.2 - 72.3 - 84.3 - 97.1 - 109.7 (35.9-37.4)
200201010608	ダ	右	1700	曇	良	13:45	3歳以上500万下		2002-8-25	1	札幌	6	3歳以上500万下	(特指)(別定)	9	190	1	9	110	1	10	130	2	8	160	3	6-7	370	1	9-10	660.0	1.0	9-10	220	1.0	8-9	300	3.0	8-10	490	5.0	9=>10	870	1	8-9-10	930	1	3,13,9(2,8,11)4,6(1,10,7)-12-5	3-13(2,9)(8,11)4(6,10)(1,7)-12-5	(*3,13)9,2(8,11,10,7)(4,6)1(5,12)	3(9,10)(2,13,8,7)11(4,6)(1,5)12	6.7 - 11.5 - 11.8 - 12.7 - 13.1 - 12.6 - 13.0 - 12.9 - 13.0	6.7 - 18.2 - 30.0 - 42.7 - 55.8 - 68.4 - 81.4 - 94.3 - 107.3 (30.0-38.9)
200201010609	芝	右	1200	曇	良	14:20	3歳以上500万下		2002-8-25	1	札幌	6	3歳以上500万下	(混)[指](別定)	14	290	1	14	140	1	5	280	5	2	200	4	3-7	1000	5	5-14	1960.0	7.0	5-14	950	11.0	2-14	540	4.0	2-5	930	10.0	14=>5	3010	9	2-5-14	5710	18			(*2,6)(11,12)5(4,14)1-(10,16)(8,9)(3,15)7 13	2,6(5,12)14(1,11,8,4,10)(9,16)15-3-7 13	12.0 - 10.7 - 11.0 - 11.6 - 12.1 - 12.5	12.0 - 22.7 - 33.7 - 45.3 - 57.4 - 69.9 (33.7-36.2)
200201010610	芝	右	2600	曇	良	14:55	阿寒湖特別 		2002-8-25	1	札幌	6	3歳以上1000万下	(混)[指](ハンデ)	5	130	1	5	110	1	3	220	3	7	330	7	3-4	630	2	3-5	810.0	2.0	3-5	340	2.0	5-7	540	5.0	3-7	1,410	17.0	5=>3	990	2	3-5-7	3040	8	6,3-5(2,9)7-8(4,14)-(10,11)-(13,12)-1	6,3(2,5)(7,9)8,14(10,4,11)-(13,12)-1	(*6,3)5(2,9)7(14,8)(4,11)13(10,12)1	(6,*3)5(7,9,4,11)(2,14,8)(13,12,1)10	13.0 - 11.8 - 12.5 - 13.0 - 12.5 - 12.9 - 13.4 - 12.7 - 12.4 - 11.8 - 12.1 - 12.2 - 12.1	13.0 - 24.8 - 37.3 - 50.3 - 62.8 - 75.7 - 89.1 - 101.8 - 114.2 - 126.0 - 138.1 - 150.3 - 162.4 (37.3-36.4)
200201010611	芝	右	1200	曇	良	15:30	札幌日刊スポーツ杯 		2002-8-25	1	札幌	6	3歳以上オープン	(混)(指)(別定)	3	560	4	3	160	3	4	150	2	1	230	5	3-4	720	1	3-4	710.0	1.0	3-4	280	1.0	1-3	800	10.0	1-4	680	8.0	3=>4	1580	5	1-3-4	2130	5			1-2(3,10)(4,6,8)-(7,9)-5	1(3,2)(4,10,8)6(7,9)-5	12.0 - 10.7 - 10.9 - 11.7 - 11.9 - 11.8	12.0 - 22.7 - 33.6 - 45.3 - 57.2 - 69.0 (33.6-35.4)
200201010612	ダ	右	1000	雨	良	16:10	白鳥大橋特別 		2002-8-25	1	札幌	6	3歳以上1000万下	(混)(特指)(別定)	7	210	1	7	120	1	10	200	2	1	770	10	6-7	400	1	7-10	690.0	1.0	7-10	270	1.0	1-7	1,280	13.0	1-10	3,160	36.0	7=>10	1020	1	1-7-10	7180	25			(2,*7)10(1,12)-(11,6,9)(5,3)8-4	(2,*7)10-1,12(11,6)(5,9)3-8-4	12.2 - 10.5 - 11.4 - 11.8 - 12.6	12.2 - 22.7 - 34.1 - 45.9 - 58.5 (34.1-35.8)
200201010701	芝	右	1800	曇	良	09:55	2歳未勝利		2002-8-31	1	札幌	7	2歳未勝利	(混)[指](馬齢)	2	250	1	2	130	1	6	1,860	11	4	140	3	2-4	4500	17	2-6	13690.0	31.0	2-6	4,820	38.0	2-4	230	1.0	4-6	5,790	39.0	2=>6	17720	48	2-4-6	18640	53	12,2,3,6(4,13)(1,5,10)14(8,9)11,7	12,2(4,3)6(1,13,14)(8,5,10)(9,11)7	12(2,6)(4,11)(1,3)(13,14,10)(8,5)(7,9)	12(2,6)4,11,1(10,5)13,8(7,14)9-3	12.4 - 12.1 - 12.7 - 12.9 - 12.8 - 12.2 - 12.0 - 12.3 - 12.2	12.4 - 24.5 - 37.2 - 50.1 - 62.9 - 75.1 - 87.1 - 99.4 - 111.6 (37.2-36.5)
200201010702	ダ	右	1000	曇	良	10:20	3歳未勝利		2002-8-31	1	札幌	7	3歳未勝利	牝[指](馬齢)	10	140	1	10	100	1	1	120	2	8	140	3	1-8	260	1	1-10	290.0	1.0	1-10	130	1.0	8-10	220	3.0	1-8	440	6.0	10=>1	390	1	1-8-10	640	1			10,4(1,8)(2,6)7(9,11)3=5	10(4,8)1-2(3,6,7)(9,11)-5	12.6 - 11.1 - 11.9 - 11.9 - 12.7	12.6 - 23.7 - 35.6 - 47.5 - 60.2 (35.6-36.5)
200201010703	ダ	右	1700	曇	良	10:45	3歳未勝利		2002-8-31	1	札幌	7	3歳未勝利	[指](馬齢)	8	350	2	8	170	2	9	800	9	1	450	7	6-6	9850	22	8-9	8600.0	25.0	8-9	2,770	25.0	1-8	1,600	16.0	1-9	8,340	50.0	8=>9	12150	39	1-8-9	36900	88	13,12,8(3,9)4,7,1(10,11)(5,6)-2	(*13,12)(8,9)(3,4)(1,7)-11(10,6)5,2	13,9(8,12)(1,3,4)7-(10,11,6)(5,2)	9-(13,8)-(1,12)3-(10,7)(5,4,11,2)-6	6.6 - 11.4 - 12.5 - 12.8 - 12.8 - 12.6 - 12.8 - 13.0 - 13.1	6.6 - 18.0 - 30.5 - 43.3 - 56.1 - 68.7 - 81.5 - 94.5 - 107.6 (30.5-38.9)
