日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2020/07/04	曇	9	12	6	7	22.7	6	6	57.0	重	2:43.0	0.9	7-8-6-5	38.4-36.7	36.6	福島	202003020109	開成山特別(1勝クラス)	202003020109	01122	芝	2600	442	0	0.0
2020/06/21	晴	8	10	7	8	28.7	7	4	57.0	稍	2:27.7	0.8	4-4-5-6	36.9-35.6	35.9	東京	202005030608	3歳以上1勝クラス	202005030608	01135	芝	2400	442	2	110.0
2020/06/06	曇	8	13	4	6	42.0	8	6	57.0	良	2:20.5	1.5	9-8-9-10	30.9-34.2	34.1	東京	202005030108	3歳以上1勝クラス	202005030108	00726	芝	2300	440	0	0.0
2020/05/09	晴	7	9	4	4	75.9	7	2	57.0	良	2:28.6	0.2	6-6-5-5	37.9-34.2	33.8	東京	202005020507	4歳以上1勝クラス	202005020507	00726	芝	2400	440	0	300.0
2020/04/26	晴	7	9	5	5	150.8	8	6	57.0	良	2:01.4	1.4	2-2-2	36.4-34.4	35.5	東京	202005020207	4歳以上1勝クラス	202005020207	01162	芝	2000	440	2	0.0
2020/04/12	晴	10	16	4	7	248.0	15	11	57.0	良	2:01.7	1.4	10-10-11-8	35.3-36.4	36.5	福島	202003010210	飯盛山特別(1勝クラス)	202003010210	01142	芝	2000	438	-12	0.0
2019/11/23	雨	7	11	8	10	148.9	10	10	52.0	不	2:34.0	2.5	11-11-11-11	37.8-36.8	38.2	東京	201905050707	3歳以上1勝クラス	201905050707	01179	芝	2400	450	0	0.0
2019/11/17	晴	10	16	4	8	75.4	15	12	55.0	良	2:02.1	0.9	6-6-7-10	35.8-35.3	35.7	福島	201903030610	高湯温泉特別(1勝クラス)	201903030610	01179	芝	2000	450	0	0.0
2019/09/15	曇	9	9	6	6	50.3	8	9	54.0	良	2:00.7	1.6	2-2-2-3	35.7-36.1	37.4	中山	201906040409	汐留特別(1勝クラス)	201906040409	01085	芝	2000	450	-2	0.0
2019/08/31	曇	8	16	5	9	22.7	6	7	54.0	稍	2:04.3	0.7	7-7-7-9	36.7-37.5	37.6	札幌	201901020508	3歳以上1勝クラス	201901020508	01085	芝	2000	452	12	0.0
2019/08/03	晴	6	13	4	5	5.9	3	1	53.0	良	2:02.8	0.0	6-6-9-4	36.2-36.8	35.9	札幌	201901010306	3歳未勝利	201901010306	01179	芝	2000	440	-2	500.0
2019/07/14	晴	4	9	8	9	21.6	8	3	53.0	良	2:03.4	0.2	6-6-5-4	36.6-36.1	35.9	函館	201902020404	3歳未勝利	201902020404	01179	芝	2000	442	4	130.0
2019/06/23	曇	6	10	3	3	20.6	6	4	53.0	稍	2:03.1	0.3	2-2-2-2	35.6-37.1	37.1	函館	201902010406	3歳未勝利	201902010406	01179	芝	2000	438	2	75.0
2019/06/15	曇	4	14	3	5	20.7	9	10	56.0	良	2:01.3	0.8	3-3-3-4	34.6-36.7	37.1	函館	201902010104	3歳未勝利	201902010104	01085	芝	2000	436	-12	0.0
2019/04/06	晴	5	18	8	18	8.3	6	10	56.0	良	2:02.3	1.5	6-7-7-10	35.4-36.7	37.5	中山	201906030505	3歳未勝利	201906030505	01096	芝	2000	448	0	0.0
2019/03/30	曇	5	15	3	5	17.5	7	6	56.0	良	2:03.1	0.6	5-5-7-8	37.0-35.7	35.7	中山	201906030305	3歳未勝利	201906030305	01135	芝	2000	448	0	0.0
2019/03/16	曇	6	16	2	4	29.7	9	5	56.0	良	2:03.4	0.6	2-2-2-2	37.5-35.7	36.2	中山	201906020706	3歳未勝利	201906020706	01135	芝	2000	448	2	50.0
2019/02/23	晴	5	16	3	6	31.4	7	3	56.0	良	1:48.2	0.8	5-5-5-5	36.0-35.4	35.7	中山	201906020105	3歳未勝利	201906020105	01135	芝	1800	446	-4	130.0
2019/02/02	晴	6	10	7	8	113.3	9	5	56.0	稍	2:03.8	1.4	2-2-2-2	36.8-35.6	36.9	京都	201908020306	3歳未勝利	201908020306	01133	芝	2000	450	10	50.0
2018/12/08	晴	9	7	7	7	322.8	7	6	55.0	良	2:02.5	1.1	2-2-2-2	37.5-35.3	36.3	阪神	201809050309	エリカ賞(500万下)	201809050309	01135	芝	2000	440	-2	0.0
2018/11/25	晴	3	13	5	6	249.9	11	8	55.0	良	2:01.8	1.5	5-5-5	36.7-34.8	35.8	東京	201805050803	2歳未勝利	201805050803	01085	芝	2000	442	4	0.0
2018/11/11	晴	9	7	3	3	194.1	7	6	55.0	良	2:03.8	1.2	6-6-7-7	37.3-35.1	35.7	京都	201808050409	黄菊賞(500万下)	201808050409	01133	芝	2000	438	-2	0.0
2018/11/04	晴	2	16	5	9	81.7	14	9	55.0	良	1:49.3	0.6	10-11-11-10	35.8-35.5	35.1	福島	201803030202	2歳未勝利	201803030202	01135	芝	1800	440	4	0.0
2018/09/08	晴	2	16	8	15	176.4	12	6	54.0	良	1:37.2	1.0	9-7-6	36.8-34.4	35.0	中山	201806040102	2歳未勝利	201806040102	01135	芝	1600	436	-4	0.0
2018/08/26	曇	2	18	4	7	17.5	5	6	54.0	稍	0:58.8	1.1	12	33.9-34.7	35.0	新潟	201804021002	2歳未勝利	201804021002	01135	芝	1000	440	8	0.0
2018/08/04	晴	2	18	7	15	28.4	6	4	54.0	良	0:57.2	0.6	14	33.5-34.0	33.3	新潟	201804020302	2歳未勝利	201804020302	01135	芝	1000	432	-2	75.0
2018/06/30	晴	1	15	3	4	231.2	12	12	54.0	良	1:50.7	2.1	9-7-9-12	35.6-36.2	37.3	福島	201803020101	2歳未勝利	201803020101	01135	芝	1800	434	-4	0.0
2018/06/16	曇	1	16	6	12	229.7	13	8	54.0	重	1:25.1	1.1	13-12	36.1-35.6	35.9	東京	201805030501	2歳未勝利	201805030501	01135	芝	1400	438	-2	0.0
2018/06/03	晴	5	15	7	12	425.5	15	12	54.0	良	1:37.0	3.4	13-12	36.0-33.6	36.0	東京	201805030205	2歳新馬	201805030205	00726	芝	1600	440	0	0.0
