	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
201643030701	ダ	左	1200	雨	不良	12:00	C3　四歳		2016-3-7	12	船橋	1			9	120	1	9	110	1	5	1,820	9	3.0	290	5.0	5-9	12310	15	5-9	2,300	15	3-9	390	4	3-5	12,630	32	9=>5	15990	24	3-5-9	19100	28	9=>5=>3	93560	122		152397864	1,5,2,3,9,7-(4,6),8	1,2,5,9,3,7-6,4,8	12.7 - 11.5 - 12.1 - 12.7 - 13.5 - 14.1	12.7 - 24.2 - 36.3 - 49.0 - 62.5 - 76.6 (36.3-40.3)	5-8	7030.0	14.0	8=>5	10060.0	18.0
201643030702	ダ	左	1200	雨	不良	12:30	C3　十二		2016-3-7	12	船橋	1			2	800	5	2	250	6	7	130	1	6.0	150	2.0	2-7	1850	12	2-7	600	11	2-6	590	10	6-7	300	2	2=>7	3820	23	2-6-7	2510	11	2=>7=>6	16220	80		6711824153910.0	6711248153910.0	6711241853910.0	12.8 - 11.8 - 12.2 - 12.3 - 13.4 - 14.9	12.8 - 24.6 - 36.8 - 49.1 - 62.5 - 77.4 (36.8-40.6)	2-6	930.0	5.0	2=>6	2680.0	12.0
201643030703	ダ	左	1200	雨	不良	13:00	C2四　五		2016-3-7	12	船橋	1			2	520	2	2	180	2	1	800	10	9.0	110	1.0	1-2	19900	35	1-2	4,090	35	2-9	220	1	1-9	1,770	19	2=>1	28390	54	1-2-9	4430	15	2=>1=>9	44220	124		212963110411587	2,12,(6,9),3,1,10,4,5,11,8,7	212963110511487	12.7 - 12.2 - 12.5 - 12.4 - 12.3 - 13.0	12.7 - 24.9 - 37.4 - 49.8 - 62.1 - 75.1 (37.4-37.7)	1-2	20300.0	24.0	2=>1	25190.0	37.0
201643030704	ダ	左	1500	雨	不良	13:30	C2四　五		2016-3-7	12	船橋	1			3	400	2	3	160	3	5	180	4	4.0	160	2.0	3-5	1340	4	3-5	450	5	3-4	320	1	4-5	660	6	3=>5	2530	8	3-4-5	1640	3	3=>5=>4	11510	15	481231157621019	481231157621019	4,8,12,3,11,(5,7),(2,6),(1,10),9	483125117261109	6.9 - 11.5 - 12.3 - 12.7 - 12.5 - 12.8 - 13.6 - 13.7	6.9 - 18.4 - 30.7 - 43.4 - 55.9 - 68.7 - 82.3 - 96.0 (30.7-40.1)	3-5	1290.0	6.0	3=>5	2330.0	10.0
201643030705	ダ	左	1200	雨	不良	14:00	C2　選抜馬ア		2016-3-7	12	船橋	1			3	100	1	3	100	1	2	110	2	4.0	150	3.0	2-3	160	1	2-3	130	1	3-4	210	2	2-4	370	5	3=>2	260	1	2-3-4	390	1	3=>2=>4	970	2		319287654	3,9,1,2,8-7,6,5,4	391287654	12.3 - 11.3 - 11.9 - 12.4 - 13.2 - 13.5	12.3 - 23.6 - 35.5 - 47.9 - 61.1 - 74.6 (35.5-39.1)	2-3	190.0	1.0	3=>2	250.0	1.0
201643030706	ダ	左	1200	曇	不良	14:30	C2　選抜馬イ		2016-3-7	12	船橋	1			2	210	1	2	100	1	8	110	2	1.0	150	4.0	2-8	320	1	2-8	140	1	1-2	250	3	1-8	270	4	2=>8	660	1	1-2-8	560	1	2=>8=>1	2010	1		10681327954	10,6,8,1,3,2,4,9,(5,7)	10681243957	12.5 - 11.6 - 11.9 - 12.0 - 13.3 - 13.5	12.5 - 24.1 - 36.0 - 48.0 - 61.3 - 74.8 (36.0-38.8)	2-7	340.0	1.0	2=>7	490.0	1.0
201643030801	ダ	左	1200	曇	不良	11:00	C3　十		2016-3-8	12	船橋	2			6	110	1	6	100	1	11	210	3	2.0	220	4.0	6-11	1140	4	6-11	380	5	2-6	240	2	2-11	960	10	6=>11	1040	5	2-6-11	1670	6	6=>11=>2	4110	14		672111910358	6,7,2,1,11,(9,5),3,10,8	6,7,2,1,11,5,9,3,10-8	13.3 - 12.0 - 12.4 - 13.0 - 13.1 - 13.4	13.3 - 25.3 - 37.7 - 50.7 - 63.8 - 77.2 (37.7-39.5)	6-8	910.0	4.0	6=>8	880.0	3.0
201643030802	ダ	左	1500	曇	不良	11:30	C3　十		2016-3-8	12	船橋	2			4	110	1	4	120	1	1	150	3	2.0	670	7.0	1-4	450	2	1-4	230	2	2-4	1,250	15	1-2	3,270	22	4=>1	560	2	1-2-4	4600	17	4=>1=>2	7390	25	24185376	24815376	(2,4),(1,8),5,3,7,6	24153867	7.0 - 12.7 - 12.6 - 12.8 - 12.7 - 13.1 - 12.6 - 13.7	7.0 - 19.7 - 32.3 - 45.1 - 57.8 - 70.9 - 83.5 - 97.2 (32.3-39.4)						
201643030803	ダ	左	1500	曇	不良	12:00	3歳三		2016-3-8	12	船橋	2	110.4万円以上156万円未満		1	230	2	1	150	2	5	350	7	6.0	110	1.0	1-5	5940	16	1-5	1,550	19	1-6	160	1	5-6	890	11	1=>5	3950	14	1-5-6	1960	6	1=>5=>6	14690	48	910611158237124	910615811237124	9,10,1,6,11,8,5,7,(2,3),12,4	911068511723124	7.0 - 12.8 - 14.5 - 13.3 - 12.3 - 12.0 - 12.8 - 13.2	7.0 - 19.8 - 34.3 - 47.6 - 59.9 - 71.9 - 84.7 - 97.9 (34.3-38.0)	1-5	310.0	1.0	1=>5	440.0	1.0
201643030804	ダ	左	1200	晴	不良	12:30	C3八　九		2016-3-8	12	船橋	2			7	1380	5	7	260	5	10	160	4	8.0	130	1.0	7-10	2920	11	7-10	1,050	16	7-8	690	7	8-10	250	3	7=>10	6550	26	7-8-10	2080	6	7=>10=>8	19420	69		71051131226184	7,10,11,(5,12),3,2,(1,6),8-4	71011512321684	12.9 - 12.3 - 12.4 - 12.3 - 12.7 - 13.8	12.9 - 25.2 - 37.6 - 49.9 - 62.6 - 76.4 (37.6-38.8)	6-7	410.0	1.0	6=>7	800.0	2.0
201643030805	ダ	左	1500	晴	不良	13:00	C3八　九		2016-3-8	12	船橋	2			10	6740	9	10	960	9	4	130	1	1.0	180	3.0	4-10	8610	22	4-10	3,330	23	1-10	4,640	30	1-4	380	2	10=>4	26550	47	1-4-10	13910	38	10=>4=>1	148750	246	410111592637	410111592637	(4,10),(1,11),5,9,2,6,(3,7)	410151192673	7.0 - 12.8 - 13.1 - 13.2 - 12.4 - 12.6 - 13.3 - 14.3	7.0 - 19.8 - 32.9 - 46.1 - 58.5 - 71.1 - 84.4 - 98.7 (32.9-40.2)	4-8	650.0	2.0	8=>4	2690.0	14.0
201643030806	ダ	左	1500	晴	不良	13:30	佐藤浩気第3子亮河誕		2016-3-8	12	船橋	2			4	140	1	4	100	1	2	100	2	1.0	190	6.0	2-4	180	1	2-4	130	1	1-4	260	4	1-2	420	6	4=>2	240	1	1-2-4	380	1	4=>2=>1	980	1	1124781910356	1142718910356	(11,4),2,(7,1),3,8,9,10,5,6	4211173896510	7.2 - 11.9 - 11.8 - 12.5 - 12.6 - 13.2 - 13.8 - 14.2	7.2 - 19.1 - 30.9 - 43.4 - 56.0 - 69.2 - 83.0 - 97.2 (30.9-41.2)	2-4	180.0	1.0	4=>2	260.0	1.0
201643030807	ダ	左	1200	晴	不良	14:00	C2六　七		2016-3-8	12	船橋	2			5	280	1	5	120	1	1	470	7	3.0	160	3.0	1-5	2060	9	1-5	750	9	3-5	290	2	1-3	1,030	14	5=>1	3680	15	1-3-5	2290	9	5=>1=>3	14420	47		381259111102764	3,5,12,8,9,1,10,11,(2,7),(4,6)	359121108112764	12.7 - 11.4 - 11.6 - 12.6 - 13.2 - 14.0	12.7 - 24.1 - 35.7 - 48.3 - 61.5 - 75.5 (35.7-39.8)	1-5	1610.0	6.0	5=>1	2170.0	10.0
201643030808	ダ	左	1600	晴	不良	14:30	C2　特選		2016-3-8	12	船橋	2			2	980	4	2	200	2	5	300	5	9.0	630	6.0	2-5	3380	13	2-5	920	12	2-9	2,420	26	5-9	2,340	25	2=>5	6960	21	2-5-9	18800	52	2=>5=>9	98460	222	83467152109	83467152109	8,3,(4,6,5,9),1,7,2,10	63598421107	12.6 - 11.6 - 12.6 - 13.1 - 13.4 - 13.0 - 13.8 - 14.0	12.6 - 24.2 - 36.8 - 49.9 - 63.3 - 76.3 - 90.1 - 104.1 (36.8-40.8)	2-5	3370.0	10.0	2=>5	9370.0	27.0
201643030809	ダ	左	1700	晴	不良	15:05	花見月特別 		2016-3-8	12	船橋	2	289万円以上		5	520	4	5	160	2	9	160	3	3.0	180	4.0	5-9	1180	5	5-9	390	4	3-5	450	6	3-9	450	5	5=>9	2330	9	3-5-9	1820	5	5=>9=>3	12710	41	9141241031365728111	9141241031356278111	9,(14,12),4,(10,13),3,6,8,5,2,7,11,1	9124351413106827111	7.0 - 11.8 - 12.8 - 13.0 - 12.9 - 13.1 - 13.0 - 13.4 - 14.0	7.0 - 18.8 - 31.6 - 44.6 - 57.5 - 70.6 - 83.6 - 97.0 - 111.0 (31.6-40.4)	4-6	430.0	1.0	4=>6	670.0	1.0
201643030810	ダ	左	1000	晴	不良	15:40	春疾風賞 		2016-3-8	12	船橋	2			6	130	1	6	100	1	3	130	3	5.0	120	2.0	3-6	460	3	3-6	210	3	5-6	150	1	3-5	480	7	6=>3	580	3	3-5-6	620	2	6=>3=>5	1840	4			(1,3),6,2,(4,5),(7,10),9,8	31625479810	12.2 - 10.9 - 11.4 - 12.4 - 13.5	12.2 - 23.1 - 34.5 - 46.9 - 60.4 (34.5-37.3)	3-6	460.0	3.0	6=>3	490.0	2.0
201643030811	ダ	左	1600	晴	不良	16:15	柏の葉オープン 		2016-3-8	12	船橋	2	(別定)		4	210	1	4	120	1	5	220	6	6.0	160	2.0	4-5	1140	5	4-5	400	5	4-6	300	2	5-6	1,290	22	4=>5	1580	5	4-5-6	2300	9	4=>5=>6	7980	19	456110831229117	456181031229117	4,5,6,(1,8,10),12,2,3,(7,9),11	456810123127911	12.9 - 11.9 - 12.7 - 12.8 - 12.7 - 12.2 - 13.4 - 13.3	12.9 - 24.8 - 37.5 - 50.3 - 63.0 - 75.2 - 88.6 - 101.9 (37.5-38.9)	4-5	510.0	1.0	4=>5	750.0	1.0
201643030812	ダ	左	1500	晴	不良	16:50	ツグミ賞		2016-3-8	12	船橋	2			9	170	1	9	110	1	3	140	4	8.0	120	2.0	3-9	460	2	3-9	180	2	8-9	140	1	3-8	340	5	9=>3	630	3	3-8-9	530	1	9=>3=>8	1970	5	97108163542	97108163452	9,(7,10),8,(1,4),6,3,5,2	97108643152	7.0 - 12.6 - 13.2 - 12.8 - 12.5 - 12.5 - 12.8 - 12.9	7.0 - 19.6 - 32.8 - 45.6 - 58.1 - 70.6 - 83.4 - 96.3 (32.8-38.2)	3-8	470.0	2.0	8=>3	740.0	3.0
201643030901	ダ	左	1200	曇	不良	10:50	3歳四		2016-3-9	12	船橋	3	74万円以上110.4万円未満		5	1150	4	5	190	3	4	110	1	6.0	290	5.0	4-5	1160	4	4-5	470	3	5-6	1,810	17	4-6	550	6	5=>4	3600	12	4-5-6	3210	10	5=>4=>6	29560	92		4511831106927	4,5,11,3,(1,9),10,6,8,7,2	4511931610782	13.0 - 12.2 - 12.7 - 13.0 - 12.8 - 13.5	13.0 - 25.2 - 37.9 - 50.9 - 63.7 - 77.2 (37.9-39.3)	4-5	990.0	4.0	5=>4	3770.0	13.0
201643030902	ダ	左	1200	曇	不良	11:20	C3六　七		2016-3-9	12	船橋	3			11	120	1	11	100	1	9	210	3	8.0	380	6.0	9-11	580	2	9-11	270	2	8-11	400	4	8-9	1,760	15	11=>9	560	2	8-9-11	2310	8	11=>9=>8	4750	18		611498171032.0	611948110327.0	116948101372.0	13.0 - 12.1 - 12.8 - 13.0 - 13.3 - 13.3	13.0 - 25.1 - 37.9 - 50.9 - 64.2 - 77.5 (37.9-39.6)	7-8	400.0	2.0	8=>7	610.0	2.0
201643030903	ダ	左	1500	曇	不良	11:50	C3六　七		2016-3-9	12	船橋	3			7	120	1	7	100	1	3	130	3	1.0	110	2.0	3-7	430	2	3-7	130	1	1-7	140	2	1-3	250	4	7=>3	390	2	1-3-7	360	1	7=>3=>1	1090	1	258176394	258173649	271635894	276135948	7.1 - 12.7 - 13.2 - 13.5 - 13.0 - 13.2 - 13.1 - 13.3	7.1 - 19.8 - 33.0 - 46.5 - 59.5 - 72.7 - 85.8 - 99.1 (33.0-39.6)	3-7	310.0	1.0	7=>3	410.0	2.0
201643030904	ダ	左	1200	曇	不良	12:20	C2八　九		2016-3-9	12	船橋	3			5	210	1	5	100	1	8	170	5	3.0	120	2.0	5-8	940	4	5-8	260	4	3-5	140	1	3-8	350	7	5=>8	1450	5	3-5-8	750	3	5=>8=>3	4250	14		853429761	8,5,4,3,9,2,1,(6,7)	853492671	13.1 - 12.2 - 12.2 - 12.7 - 12.9 - 13.4	13.1 - 25.3 - 37.5 - 50.2 - 63.1 - 76.5 (37.5-39.0)	5-8	950.0	4.0	5=>8	1140.0	5.0
201643030905	ダ	左	1500	雨	不良	12:50	成田漬物本舗こだわり		2016-3-9	12	船橋	3			7	190	1	7	100	1	1	270	5	3.0	130	2.0	1-7	1510	6	1-7	480	6	3-7	200	2	1-3	770	11	7=>1	2300	9	1-3-7	1100	3	7=>1=>3	5220	16	659428713	6,5-9,2,4,7,8,3,1	569124378	594213768	7.0 - 11.7 - 11.9 - 12.9 - 13.8 - 13.2 - 13.6 - 14.1	7.0 - 18.7 - 30.6 - 43.5 - 57.3 - 70.5 - 84.1 - 98.2 (30.6-40.9)	1-7	2280.0	7.0	7=>1	1960.0	8.0
201643030906	ダ	左	1200	雨	不良	13:20	桃の花賞		2016-3-9	12	船橋	3			12	190	1	12	110	1	3	140	2	5.0	190	4.0	3-12	340	1	3-12	170	1	5-12	360	4	3-5	450	5	12=>3	520	1	3-5-12	770	2	12=>3=>5	1770	2		435101129712681	4,3,5,(2,10),12,9,11,7,6,1,8	435121011269718	12.7 - 11.9 - 12.7 - 12.0 - 13.2 - 13.7	12.7 - 24.6 - 37.3 - 49.3 - 62.5 - 76.2 (37.3-38.9)	3-8	310.0	1.0	8=>3	580.0	1.0
201643030907	ダ	左	1500	雨	不良	13:50	C2三		2016-3-9	12	船橋	3			5	760	3	5	150	3	3	170	4	2.0	110	1.0	3-5	2550	11	3-5	580	10	2-5	220	2	2-3	250	3	5=>3	5330	18	2-3-5	1060	4	5=>3=>2	14330	46	53627149	53267149	5,3,2,6,7,1,(4,9)	53627914	7.2 - 12.1 - 13.3 - 13.1 - 13.1 - 12.7 - 13.1 - 13.3	7.2 - 19.3 - 32.6 - 45.7 - 58.8 - 71.5 - 84.6 - 97.9 (32.6-39.1)						
201643030908	ダ	左	1600	雨	不良	14:25	アクアマリン賞		2016-3-9	12	船橋	3			11	100	1	11	100	1	4	120	2	10.0	300	6.0	4-11	230	1	4-11	170	1	10-11	500	6	4-10	730	10	11=>4	290	1	4-10-11	1400	4	11=>4=>10	2470	6	1011619478352	1011619743852	10,11,6,(7,1),(4,9),3,8,5,2	1011674913582	12.7 - 12.1 - 12.9 - 13.2 - 12.7 - 12.7 - 13.5 - 14.0	12.7 - 24.8 - 37.7 - 50.9 - 63.6 - 76.3 - 89.8 - 103.8 (37.7-40.2)	4-8	250.0	1.0	8=>4	290.0	1.0
201643030909	ダ	左	1200	雨	不良	15:00	春音賞		2016-3-9	12	船橋	3			3	610	3	3	160	3	4	160	4	1.0	110	1.0	3-4	1820	8	3-4	410	7	1-3	240	2	1-4	280	3	3=>4	3910	13	1-3-4	750	2	3=>4=>1	8890	32		36279511048	3,6,7,(2,5),10,9,1,4,8	36725410918	12.9 - 12.7 - 12.9 - 12.5 - 12.6 - 12.7	12.9 - 25.6 - 38.5 - 51.0 - 63.6 - 76.3 (38.5-37.8)	3-4	2470.0	10.0	3=>4	4420.0	17.0
201643030910	ダ	左	1600	雨	不良	15:35	スカパー!南関東地方 		2016-3-9	12	船橋	3			1	210	1	1	130	1	7	310	4	3.0	340	5.0	1-7	1650	4	1-7	650	6	1-3	890	7	3-7	2,890	23	1=>7	2000	7	1-3-7	6690	19	1=>7=>3	16740	48	127593864121110	125793812641110	1,7,5,3,9,(2,8,12),6,4,10,11	173589126410112	12.6 - 11.7 - 12.7 - 12.6 - 12.6 - 12.4 - 12.8 - 13.1	12.6 - 24.3 - 37.0 - 49.6 - 62.2 - 74.6 - 87.4 - 100.5 (37.0-38.3)	1-6	1300.0	5.0	1=>6	1660.0	7.0
201643030911	ダ	左	2400	雨	不良	16:15	ダイオライト記念	G2	2016-3-9	12	船橋	3	(定量)		3	130	1	3	110	1	11	150	3	10.0	190	5.0	3-11	370	2	3-11	170	2	3-10	290	4	10-11	740	9	3=>11	490	2	3-10-11	1280	5	3=>11=>10	3290	11	3,5,11,2,8,4,10,1,9-6,7,12	3,5,11,2,8,4,10,1,9-7,12,6	3,11,2,5,8,10,4,9,1-7,12-6	3,11,2,10,5,8,4,9-1,7-12=6	13.2 - 11.5 - 12.6 - 13.3 - 13.5 - 13.6 - 14.2 - 13.3 - 12.9 - 12.5 - 12.6 - 13.2	13.2 - 24.7 - 37.3 - 50.6 - 64.1 - 77.7 - 91.9 - 105.2 - 118.1 - 130.6 - 143.2 - 156.4 (37.3-38.3)	3-8	370.0	2.0	3=>8	440.0	2.0
201643030912	ダ	左	1800	雨	不良	16:50	楽天競馬賞		2016-3-9	12	船橋	3			9	190	1	9	110	2	4	100	1	3.0	290	7.0	4-9	220	1	4-9	140	1	3-9	440	7	3-4	620	11	9=>4	390	1	3-4-9	1290	5	9=>4=>3	4170	11	319562478	315962487	319542687	319452867	11.9 - 11.6 - 13.0 - 13.3 - 13.6 - 13.0 - 13.3 - 13.3 - 13.5	11.9 - 23.5 - 36.5 - 49.8 - 63.4 - 76.4 - 89.7 - 103.0 - 116.5 (36.5-40.1)	4-8	220.0	1.0	8=>4	360.0	1.0
201643031101	ダ	左	1200	小雨	不良	11:20	3歳　未出走		2016-3-11	12	船橋	5			9	170	1	9	100	1	2	130	4	7.0	120	2.0	2-9	310	1	2-9	150	1	7-9	180	2	2-7	230	3	9=>2	420	1	2-7-9	390	1	9=>2=>7	1390	1		8,6,7,2,4,9,5-1	8,6,7,2,4,9,5=1	8,6,7,2,4,9,5=1	12.9 - 11.9 - 12.2 - 13.0 - 13.2 - 13.4	12.9 - 24.8 - 37.0 - 50.0 - 63.2 - 76.6 (37.0-39.6)	2-8	310.0	1.0	8=>2	510.0	1.0
201643031102	ダ	左	1500	小雨	不良	11:50	C3二　三ア		2016-3-11	12	船橋	5			1	660	3	1	270	4	3	200	3				1-3	1000	5	1-3	230	5	1-4	140	2	3-4	120	1	1=>3	2540	11	1-3-4	390	2	1=>3=>4	4270	17	6341527	6341527	6,3,4,1,(2,5),7	3461275	7.2 - 12.9 - 13.6 - 13.4 - 13.1 - 12.9 - 13.1 - 13.3	7.2 - 20.1 - 33.7 - 47.1 - 60.2 - 73.1 - 86.2 - 99.5 (33.7-39.3)						
201643031103	ダ	左	1500	曇	不良	12:20	春蘭賞		2016-3-11	12	船橋	5			1	550	2	1	190	2	7	230	3	10.0	250	5.0	1-7	2280	7	1-7	480	6	1-10	620	8	7-10	1,160	14	1=>7	5540	15	1-7-10	6210	16	1=>7=>10	22290	58	17106293584	17106293584	1,7,10,6,(9,3),2,8,5,4	17109362485	7.1 - 12.3 - 13.1 - 13.2 - 12.8 - 12.9 - 13.2 - 14.2	7.1 - 19.4 - 32.5 - 45.7 - 58.5 - 71.4 - 84.6 - 98.8 (32.5-40.3)	1-7	2830.0	8.0	1=>7	6290.0	14.0
201643031104	ダ	左	1500	曇	不良	12:50	C3二　三イ		2016-3-11	12	船橋	5			2	920	3	2	190	3	8	320	6	9.0	160	2.0	2-8	5080	15	2-8	1,390	16	2-9	440	5	8-9	1,040	12	2=>8	11200	26	2-8-9	6910	24	2=>8=>9	55260	139	3971021116458	3921071116458	3,9,10,2,11,1,8,(4,7,6),5	3910211186457	7.1 - 12.1 - 12.9 - 13.0 - 12.9 - 13.2 - 13.6 - 13.7	7.1 - 19.2 - 32.1 - 45.1 - 58.0 - 71.2 - 84.8 - 98.5 (32.1-40.5)	2-7	1400.0	6.0	2=>7	3340.0	9.0
201643031105	ダ	左	1200	曇	不良	13:20	口羽真理生誕65周年		2016-3-11	12	船橋	5	50万円未満		5	260	1	5	150	3	10	140	1	4.0	150	2.0	5-10	740	2	5-10	270	1	4-5	280	2	4-10	350	5	5=>10	1600	5	4-5-10	1080	1	5=>10=>4	6480	8		615112104128739	(1,5),10,(6,12),4,11,2,9,(3,8),7	511012461192837	12.7 - 12.5 - 12.5 - 13.0 - 13.6 - 13.6	12.7 - 25.2 - 37.7 - 50.7 - 64.3 - 77.9 (37.7-40.2)	5-7	330.0	1.0	5=>7	640.0	1.0
201643031106	ダ	左	1200	曇	不良	13:50	乗馬の春がやってきた		2016-3-11	12	船橋	5			3	410	3	3	170	4	2	160	2	6.0	1,240	10.0	2-3	740	4	2-3	230	2	3-6	2,250	22	2-6	1,880	20	3=>2	1460	8	2-3-6	8760	26	3=>2=>6	28680	80		122381564710911	2,12,(1,3),5,8,4,6,(9,10),7,11	212315468910711	12.9 - 11.9 - 12.0 - 12.7 - 13.3 - 13.4	12.9 - 24.8 - 36.8 - 49.5 - 62.8 - 76.2 (36.8-39.4)	2-3	600.0	3.0	3=>2	1440.0	7.0
201643041301	ダ	左	1200	曇	稍重	15:00	3歳五		2016-4-13	1	船橋	3	85万円以上123万円未満		1	380	2	1	170	2	3	190	3	9.0	790	8.0	1-3	1020	3	1-3	320	3	1-9	1,300	17	3-9	2,150	22	1=>3	1590	5	1-3-9	4000	16	1=>3=>9	11930	38		13978465.0	13978645.0	13976854.0	12.5 - 11.7 - 12.0 - 12.3 - 12.5 - 14.0	12.5 - 24.2 - 36.2 - 48.5 - 61.0 - 75.0 (36.2-38.8)	1-3	910.0	4.0	1=>3	1640.0	5.0
201643041302	ダ	左	1200	曇	稍重	15:30	C3四　五		2016-4-13	1	船橋	3			5	300	2	5	110	2	8	170	4	12.0	110	1.0	5-8	1740	6	5-8	430	6	5-12	140	1	8-12	340	5	5=>8	2250	7	5-8-12	650	2	5=>8=>12	5210	16		35101211964827	(3,5),(10,12),(6,8),9,(7,11),4,2	51012386971142	12.7 - 11.7 - 12.0 - 12.3 - 13.3 - 13.8	12.7 - 24.4 - 36.4 - 48.7 - 62.0 - 75.8 (36.4-39.4)	5-6	860.0	4.0	5=>6	1110.0	5.0
201643041303	ダ	左	1500	曇	稍重	16:00	C3四　五		2016-4-13	1	船橋	3			8	1030	5	8	270	6	1	200	4	7.0	150	2.0	1-8	5110	21	1-8	1,290	21	7-8	650	8	1-7	680	9	8=>1	13500	48	1-7-8	5840	26	8=>1=>7	58440	221	36910524187	36109542817	3,6,10,(5,9),4,(2,7),(1,8)	36104519728	6.8 - 12.1 - 12.5 - 12.8 - 12.8 - 13.2 - 14.1 - 13.8	6.8 - 18.9 - 31.4 - 44.2 - 57.0 - 70.2 - 84.3 - 98.1 (31.4-41.1)	1-7	1280.0	6.0	7=>1	2600.0	11.0
201643041304	ダ	左	1500	曇	稍重	16:30	C2三		2016-4-13	1	船橋	3			5	140	1	5	100	1	1	160	4	9.0	100	2.0	1-5	670	3	1-5	180	2	5-9	160	1	1-9	520	7	5=>1	820	3	1-5-9	900	3	5=>1=>9	2930	8	257138469	257138649	(2,5),(7,8),1,(3,4),(6,9)	528174639	6.9 - 12.2 - 12.9 - 13.0 - 12.7 - 12.2 - 13.4 - 13.3	6.9 - 19.1 - 32.0 - 45.0 - 57.7 - 69.9 - 83.3 - 96.6 (32.0-38.9)	1-5	650.0	3.0	5=>1	1050.0	4.0
201643041305	ダ	左	1200	曇	稍重	17:00	C2八　九		2016-4-13	1	船橋	3			5	1300	6	5	320	5	1	330	6	2.0	250	3.0	1-5	4360	21	1-5	1,310	21	2-5	770	11	1-2	1,150	16	5=>1	7620	33	1-2-5	9350	43	5=>1=>2	58290	234		1491162103578	1491126103587	1,4,11,2,9,10,6,3,5-8,7	12.6 - 11.4 - 11.9 - 12.3 - 13.4 - 13.7	12.6 - 24.0 - 35.9 - 48.2 - 61.6 - 75.3 (35.9-39.4)	1-5	5140.0	16.0	5=>1	7470.0	22.0
201643041306	ダ	左	1500	曇	稍重	17:30	C2八　九		2016-4-13	1	船橋	3			11	360	2	11	180	2	8	190	3	10.0	710	10.0	8-11	1250	3	8-11	460	2	10-11	1,800	20	8-10	3,790	44	11=>8	2230	4	8-10-11	12160	48	11=>8=>10	40350	141	910114761223518	910114712263518	(9,10),11,12,(4,2,7,3),5,(8,1),6	101197231285416	6.8 - 11.7 - 12.9 - 13.0 - 13.0 - 12.4 - 13.0 - 14.0	6.8 - 18.5 - 31.4 - 44.4 - 57.4 - 69.8 - 82.8 - 96.8 (31.4-39.4)	6-8	950.0	3.0	8=>6	1370.0	3.0
201643041307	ダ	左	1600	曇	稍重	18:00	C2二		2016-4-13	1	船橋	3			1	140	1	1	120	1	8	290	6	4.0	130	2.0	1-8	2580	8	1-8	710	9	1-4	160	1	4-8	1,150	14	1=>8	3390	12	1-4-8	2080	8	1=>8=>4	12650	38	12347810596	1,2,3,4,7-8,10,5,9,6	1,2,(4,3),7-10,8,5,9,6	12437810596	12.5 - 12.0 - 12.7 - 12.4 - 12.5 - 12.8 - 13.6 - 14.1	12.5 - 24.5 - 37.2 - 49.6 - 62.1 - 74.9 - 88.5 - 102.6 (37.2-40.5)	1-7	640.0	3.0	1=>7	640.0	3.0
201643041308	ダ	左	1000	曇	稍重	18:30	C2　選抜馬		2016-4-13	1	船橋	3			7	270	1	7	140	1	6	540	7	2.0	220	4.0	6-7	2760	12	6-7	1,000	13	2-7	550	5	2-6	1,940	23	7=>6	4550	18	2-6-7	6110	22	7=>6=>2	33030	110			7,8,4,5,9,2,6,(1,3),10	78492561310	12.3 - 11.1 - 11.7 - 12.8 - 13.1	12.3 - 23.4 - 35.1 - 47.9 - 61.0 (35.1-37.6)	6-7	910.0	4.0	7=>6	2660.0	12.0
201643041309	ダ	左	1700	曇	稍重	19:05	ブルーバードカップ 		2016-4-13	1	船橋	3	580万円以上		1	380	2	1	150	2	11	350	7	9.0	300	6.0	1-11	2900	13	1-11	1,020	12	1-9	570	5	9-11	1,620	23	1=>11	5240	22	1-9-11	4340	16	1=>11=>9	22160	78	1462113758109	1462113578910	1,(4,6),11,(8,9),3,2,(5,7),10	1411698571032	6.7 - 11.5 - 12.6 - 12.3 - 12.8 - 12.6 - 12.6 - 14.4 - 14.7	6.7 - 18.2 - 30.8 - 43.1 - 55.9 - 68.5 - 81.1 - 95.5 - 110.2 (30.8-41.7)	1-8	3260.0	13.0	1=>8	4710.0	20.0
