	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠単:的中	枠単:配当	枠単:人気
201342031812	ダ	左	1400	曇	良	17:10	幸手権現堂桜堤賞		2013-3-18	12	浦和	1			5.0	430.0	2.0	5.0	110	2.0	1.0	100	1.0	4.0	160	3.0	1-5	330.0	1.0	1-5	320.0	1.0	1-5	170	1.0	4-5	550	7.0	1-4	330	3.0	5=>1	910.0	3.0	1-4-5	1090.0	3.0	5=>1=>4	4720.0	9.0	561212311479810	5,6,(1,12),2,3,(4,11),9,7,8,10	561122341197810	561312411927810	12.6 - 12.6 - 12.7 - 12.6 - 12.1 - 13.3 - 14.0	12.6 - 25.2 - 37.9 - 50.5 - 62.6 - 75.9 - 89.9 (37.9-39.4)	5=>1	930.0	3.0
201342031901	ダ	左	1400	晴	重	11:10	4歳　選抜馬イ		2013-3-19	12	浦和	2			1.0	180.0	1.0	1.0	120	1.0	5.0	760	9.0	2.0	150	2.0	1-5	2710.0	10.0	1-5	5410.0	16.0	1-5	3,070	25.0	1-2	300	2.0	2-5	4,790	32.0	1=>5	18900.0	43.0	1-2-5	23520.0	53.0	1=>5=>2	96280.0	219.0	145769211810312	1,4,5,7,9,6,11,2,8,(10,12),3	1,4,5,9,11,7,2,6,12,8,(10,3)	1,5,4,9,11,2,(8,12),6,7,10,3	12.6 - 12.8 - 13.2 - 13.7 - 12.8 - 13.1 - 13.2	12.6 - 25.4 - 38.6 - 52.3 - 65.1 - 78.2 - 91.4 (38.6-39.1)	1=>5	6020.0	18.0
201342031902	ダ	左	1500	晴	重	11:40	C3十		2013-3-19	12	浦和	2			3.0	290.0	1.0	3.0	140	1.0	4.0	140	2.0	12.0	260	6.0	3-4	550.0	3.0	3-4	740.0	2.0	3-4	350	3.0	3-12	490	4.0	4-12	580	6.0	3=>4	1680.0	4.0	3-4-12	1710.0	4.0	3=>4=>12	7170.0	10.0	891211031174652	891213101174562	891231411751062	129348111527106	7.2 - 12.3 - 13.0 - 13.1 - 13.3 - 13.3 - 13.9 - 14.1	7.2 - 19.5 - 32.5 - 45.6 - 58.9 - 72.2 - 86.1 - 100.2 (32.5-41.3)	3=>4	1290.0	5.0
201342031903	ダ	左	1400	晴	稍重	12:10	C3八　九		2013-3-19	12	浦和	2			9.0	2080.0	8.0	9.0	450	7.0	7.0	290	5.0	10.0	180	3.0	6-7	2520.0	9.0	7-9	7290.0	25.0	7-9	2,400	28.0	9-10	890	11.0	7-10	670	5.0	9=>7	19740.0	54.0	7-9-10	7910.0	29.0	9=>7=>10	86530.0	260.0	7911210843561	7911102483561	7,9,11,10,8,4,5,3,6,2-1	7,9,11,10,8,4,5,3,6,2-1	13.1 - 12.8 - 13.1 - 13.0 - 12.4 - 13.3 - 14.0	13.1 - 25.9 - 39.0 - 52.0 - 64.4 - 77.7 - 91.7 (39.0-39.7)	7=>6	5270.0	15.0
201342031904	ダ	左	1400	晴	稍重	12:40	C3八　九		2013-3-19	12	浦和	2			11.0	160.0	1.0	11.0	100	1.0	5.0	140	3.0	8.0	190	4.0	5-8	290.0	2.0	5-11	370.0	2.0	5-11	260	2.0	8-11	300	3.0	5-8	720	8.0	11=>5	530.0	2.0	5-8-11	1280.0	4.0	11=>5=>8	3040.0	5.0	1151810723964	1151810729364	11,5,(1,8),10,7,9,2,3,6,4	1151810792364	12.9 - 13.1 - 13.0 - 13.1 - 12.4 - 13.1 - 14.1	12.9 - 26.0 - 39.0 - 52.1 - 64.5 - 77.6 - 91.7 (39.0-39.6)	8=>5	500.0	2.0
201342031905	ダ	左	1400	晴	稍重	13:10	C2七		2013-3-19	12	浦和	2			10.0	240.0	1.0	10.0	130	2.0	2.0	130	1.0	6.0	280	7.0	2-7	300.0	1.0	2-10	420.0	1.0	2-10	160	1.0	6-10	520	7.0	2-6	340	3.0	10=>2	810.0	1.0	2-6-10	1260.0	3.0	10=>2=>6	4000.0	5.0	681210211957431	681210291157431	682121097114531	682104971211351	12.5 - 12.2 - 13.1 - 13.4 - 12.4 - 13.3 - 13.5	12.5 - 24.7 - 37.8 - 51.2 - 63.6 - 76.9 - 90.4 (37.8-39.2)	7=>2	780.0	2.0
201342031906	ダ	左	1500	晴	稍重	13:40	C2五　六		2013-3-19	12	浦和	2			8.0	1680.0	6.0	8.0	310	4.0	4.0	160	2.0	2.0	580	8.0	4-6	1050.0	5.0	4-8	2440.0	9.0	4-8	760	8.0	2-8	3,110	27.0	2-4	1,330	13.0	8=>4	7890.0	23.0	2-4-8	14350.0	39.0	8=>4=>2	105880.0	225.0	54108122361179	45108122311679	41210835211769	48122310116759	7.1 - 11.9 - 13.0 - 12.8 - 13.3 - 12.6 - 13.5 - 13.8	7.1 - 19.0 - 32.0 - 44.8 - 58.1 - 70.7 - 84.2 - 98.0 (32.0-39.9)	6=>4	3090.0	11.0
201342031907	ダ	左	1500	晴	稍重	14:15	C2五　六		2013-3-19	12	浦和	2			2.0	790.0	5.0	2.0	280	5.0	12.0	130	2.0	3.0	210	4.0	2-8	3380.0	11.0	2-12	3000.0	12.0	2-12	750	9.0	2-3	1,270	16.0	3-12	390	3.0	2=>12	7810.0	27.0	2-3-12	4090.0	17.0	2=>12=>3	40450.0	138.0	234712110986511	234711210986511	237194101268511	231791012861154	7.1 - 11.6 - 12.3 - 13.0 - 13.4 - 12.5 - 13.7 - 13.5	7.1 - 18.7 - 31.0 - 44.0 - 57.4 - 69.9 - 83.6 - 97.1 (31.0-39.7)	2=>8	6940.0	25.0
201342031908	ダ	左	1400	晴	稍重	14:50	ツインメイト特別 		2013-3-19	12	浦和	2	(別定)		6.0	460.0	3.0	6.0	130	1.0	1.0	140	2.0	9.0	140	3.0	1-5	730.0	3.0	1-6	840.0	3.0	1-6	340	2.0	6-9	260	1.0	1-9	390	3.0	6=>1	1660.0	6.0	1-6-9	960.0	1.0	6=>1=>9	5250.0	4.0	126510124973811	126510124973811	126945121078311	169241285111073	12.6 - 12.2 - 12.9 - 13.3 - 12.2 - 13.4 - 14.4	12.6 - 24.8 - 37.7 - 51.0 - 63.2 - 76.6 - 91.0 (37.7-40.0)	5=>1	1510.0	6.0
201342032002	ダ	左	1400	晴	良	11:40	3歳		2013-3-20	12	浦和	3	200万円以上300万円未満		1.0	240.0	1.0	1.0	110	1.0	2.0	120	3.0	10.0	120	2.0	1-2	610.0	2.0	1-2	490.0	2.0	1-2	220	2.0	1-10	180	1.0	2-10	250	3.0	1=>2	950.0	2.0	1-2-10	540.0	1.0	1=>2=>10	2360.0	3.0	141223107865119	132412107811659	123111041287569	121011783546912	12.5 - 12.0 - 12.9 - 13.7 - 12.5 - 13.8 - 13.1	12.5 - 24.5 - 37.4 - 51.1 - 63.6 - 77.4 - 90.5 (37.4-39.4)	1=>2	840.0	2.0
201342032003	ダ	左	1500	晴	良	12:10	C3六　七		2013-3-20	12	浦和	3			9.0	200.0	1.0	9.0	150	2.0	4.0	150	3.0	7.0	270	4.0	4-7	290.0	1.0	4-9	330.0	1.0	4-9	170	1.0	7-9	390	6.0	4-7	380	4.0	9=>4	650.0	1.0	4-7-9	990.0	3.0	9=>4=>7	3440.0	5.0	794105111362812	794105113162812	794105131112628	497105131262118	7.0 - 12.5 - 12.9 - 12.6 - 13.2 - 12.8 - 14.4 - 14.1	7.0 - 19.5 - 32.4 - 45.0 - 58.2 - 71.0 - 85.4 - 99.5 (32.4-41.3)	7=>4	650.0	2.0
201342032004	ダ	左	1500	晴	良	12:40	C3六　七		2013-3-20	12	浦和	3			6.0	560.0	3.0	6.0	270	3.0	1.0	280	4.0	3.0	290	5.0	1-5	690.0	2.0	1-6	1810.0	8.0	1-6	660	8.0	3-6	660	9.0	1-3	1,050	12.0	6=>1	2870.0	11.0	1-3-6	3520.0	10.0	6=>1=>3	17680.0	55.0	478211351261109	472811356121109	472863511110129	462835110791211	7.7 - 11.9 - 12.6 - 13.0 - 13.5 - 12.8 - 14.0 - 14.0	7.7 - 19.6 - 32.2 - 45.2 - 58.7 - 71.5 - 85.5 - 99.5 (32.2-40.8)	5=>1	930.0	3.0
201342032005	ダ	左	1400	晴	良	13:10	C2九　十11		2013-3-20	12	浦和	3			10.0	740.0	5.0	10.0	370	5.0	1.0	680	8.0	6.0	250	4.0	1-7	7240.0	18.0	1-10	4000.0	15.0	1-10	2,260	24.0	6-10	690	8.0	1-6	1,060	14.0	10=>1	16030.0	45.0	1-6-10	6900.0	26.0	10=>1=>6	76020.0	215.0	510121114826937	510121114986237	510121611493827	105161211394287	13.0 - 12.5 - 13.2 - 13.2 - 12.4 - 13.7 - 13.6	13.0 - 25.5 - 38.7 - 51.9 - 64.3 - 78.0 - 91.6 (38.7-39.7)	7=>1	22360.0	40.0
201342032006	ダ	左	1400	晴	良	13:40	C2九　十11		2013-3-20	12	浦和	3			10.0	160.0	1.0	10.0	110	1.0	3.0	140	2.0	11.0	160	3.0	3-7	450.0	2.0	3-10	450.0	1.0	3-10	210	1.0	10-11	230	2.0	3-11	390	6.0	10=>3	640.0	1.0	3-10-11	700.0	1.0	10=>3=>11	2250.0	2.0	911748110362125	911718410362125	911741108312625	111019431282765	12.3 - 12.0 - 12.8 - 12.9 - 12.7 - 13.7 - 13.9	12.3 - 24.3 - 37.1 - 50.0 - 62.7 - 76.4 - 90.3 (37.1-40.3)	7=>3	760.0	2.0
201342032007	ダ	左	1400	晴	良	14:15	C2九　十11		2013-3-20	12	浦和	3			3.0	1550.0	7.0	3.0	350	7.0	6.0	180	3.0	5.0	200	4.0	3-5	2650.0	12.0	3-6	3310.0	14.0	3-6	1,150	16.0	3-5	1,790	21.0	5-6	680	8.0	3=>6	8670.0	33.0	3-5-6	10200.0	34.0	3=>6=>5	84350.0	227.0	631981151072412	6,3,1,8,(5,9),(7,11),10,4,2,12	631581197104122	635187911104212	12.7 - 12.6 - 12.6 - 12.8 - 12.2 - 13.5 - 13.7	12.7 - 25.3 - 37.9 - 50.7 - 62.9 - 76.4 - 90.1 (37.9-39.4)	3=>5	8300.0	28.0
201342032008	ダ	左	1600	曇	良	14:50	C2八		2013-3-20	12	浦和	3			4.0	220.0	2.0	4.0	120	2.0	5.0	100	1.0	2.0	150	3.0	4-5	220.0	1.0	4-5	210.0	1.0	4-5	130	1.0	2-4	290	4.0	2-5	190	2.0	4=>5	490.0	2.0	2-4-5	510.0	1.0	4=>5=>2	1730.0	2.0	412359111067	412395611107	425193610711	425963710111	12.0 - 12.2 - 13.7 - 13.5 - 13.4 - 12.7 - 13.3 - 13.7	12.0 - 24.2 - 37.9 - 51.4 - 64.8 - 77.5 - 90.8 - 104.5 (37.9-39.7)	4=>5	470.0	2.0
201342032009	ダ	左	1400	曇	良	15:25	若草特別 		2013-3-20	12	浦和	3	300万円以上		4.0	6140.0	10.0	4.0	1,230	10.0	10.0	170	2.0	8.0	210	3.0	4-7	5130.0	16.0	4-10	17190.0	39.0	4-10	4,750	42.0	4-8	3,520	35.0	8-10	590	7.0	4=>10	50710.0	87.0	4-8-10	30280.0	82.0	4=>10=>8	345890.0	616.0	108411127125963	108114179212563	10,8,11,4,7,9,1,12,2,5,6-3	108479112116523	12.4 - 11.8 - 12.9 - 12.9 - 12.2 - 13.1 - 14.8	12.4 - 24.2 - 37.1 - 50.0 - 62.2 - 75.3 - 90.1 (37.1-40.1)	4=>7	17290.0	35.0
201342032010	ダ	左	1500	曇	良	16:00	桜草特別 		2013-3-20	12	浦和	3			2.0	460.0	2.0	2.0	110	2.0	9.0	100	1.0	1.0	200	4.0	2-7	160.0	1.0	2-9	190.0	1.0	2-9	140	1.0	1-2	760	10.0	1-9	440	6.0	2=>9	740.0	3.0	1-2-9	1100.0	4.0	2=>9=>1	5750.0	18.0	211110129368754	211110129368754	211191012683754	291611810371254	7.3 - 11.4 - 11.8 - 13.0 - 13.3 - 12.6 - 13.0 - 13.9	7.3 - 18.7 - 30.5 - 43.5 - 56.8 - 69.4 - 82.4 - 96.3 (30.5-39.5)	2=>7	570.0	3.0
201342032011	ダ	左	1900	曇	良	16:35	春分の日特別 		2013-3-20	12	浦和	3	(ハンデ)		2.0	260.0	2.0	2.0	100	1.0	9.0	200	6.0	11.0	100	2.0	2-7	760.0	3.0	2-9	1500.0	7.0	2-9	470	7.0	2-11	150	1.0	9-11	500	8.0	2=>9	2140.0	8.0	2-9-11	810.0	3.0	2=>9=>11	5380.0	14.0	2891107346115	2819107311465	2,8,9,1,10,7,3,11,(4,6,5)	2981101137546	6.5 - 12.2 - 12.5 - 12.9 - 12.7 - 13.1 - 13.0 - 12.7 - 13.3 - 14.1	6.5 - 18.7 - 31.2 - 44.1 - 56.8 - 69.9 - 82.9 - 95.6 - 108.9 - 123.0 (31.2-40.1)	2=>7	980.0	4.0
201342032101	ダ	左	1300	晴	良	11:10	3歳　選抜馬		2013-3-21	12	浦和	4			9.0	210.0	1.0	9.0	120	2.0	7.0	120	1.0	2.0	410	9.0	6-7	310.0	1.0	7-9	360.0	1.0	7-9	200	1.0	2-9	870	15.0	2-7	1,380	19.0	9=>7	640.0	1.0	2-7-9	3020.0	10.0	9=>7=>2	8550.0	17.0	9275113110684	2975136111048	2975361111048	2973561114108	6.4 - 11.5 - 12.4 - 13.6 - 13.1 - 13.4 - 13.7	6.4 - 17.9 - 30.3 - 43.9 - 57.0 - 70.4 - 84.1 (30.3-40.2)	7=>6	420.0	1.0
201342032102	ダ	左	1400	晴	良	11:40	4歳　選抜馬ウ		2013-3-21	12	浦和	4			5.0	1280.0	5.0	5.0	400	7.0	7.0	110	1.0	11.0	600	10.0	5-6	270.0	1.0	5-7	1700.0	6.0	5-7	830	10.0	5-11	4,690	43.0	7-11	640	6.0	5=>7	5720.0	20.0	5-7-11	16230.0	50.0	5=>7=>11	128090.0	324.0	948711510123621	9,8,4,7,11,10,5,(3,12),6,2,1	7,9,(8,11),4,5,10,3,12,6,2,1	791145831012621	12.4 - 12.3 - 13.3 - 13.7 - 13.0 - 13.8 - 14.0	12.4 - 24.7 - 38.0 - 51.7 - 64.7 - 78.5 - 92.5 (38.0-40.8)	5=>6	790.0	4.0
201342032103	ダ	左	1400	晴	良	12:10	C3四　五		2013-3-21	12	浦和	4			10.0	1430.0	5.0	10.0	540	8.0	5.0	230	3.0	8.0	1,420	10.0	5-7	610.0	3.0	5-10	4110.0	18.0	5-10	1,310	19.0	8-10	7,230	46.0	5-8	4,250	36.0	10=>5	7830.0	35.0	5-8-10	55020.0	98.0	10=>5=>8	249130.0	514.0	102127311985164	102123711895164	10,2,(3,7),12,11,5,8,9,1,6,4	105237891126114	12.5 - 12.1 - 12.9 - 13.6 - 13.3 - 13.2 - 14.0	12.5 - 24.6 - 37.5 - 51.1 - 64.4 - 77.6 - 91.6 (37.5-40.5)	7=>5	1040.0	4.0
201342032104	ダ	左	1400	晴	良	12:40	C3四　五		2013-3-21	12	浦和	4			4.0	140.0	1.0	4.0	110	1.0	9.0	770	11.0	1.0	210	3.0	4-7	680.0	3.0	4-9	7790.0	20.0	4-9	2,180	25.0	1-4	430	4.0	1-9	8,660	53.0	4=>9	8270.0	20.0	1-4-9	15160.0	45.0	4=>9=>1	53620.0	143.0	418510379211612	415378921110126	415379811122106	413951272116810	12.3 - 11.5 - 13.4 - 13.3 - 12.6 - 13.2 - 13.7	12.3 - 23.8 - 37.2 - 50.5 - 63.1 - 76.3 - 90.0 (37.2-39.5)	4=>7	1110.0	4.0
201342032105	ダ	左	1500	晴	良	13:10	C3三		2013-3-21	12	浦和	4			7.0	21260.0	11.0	7.0	3,070	11.0	10.0	190	2.0	5.0	300	6.0	6-8	1560.0	7.0	7-10	26740.0	37.0	7-10	6,950	41.0	5-7	5,800	36.0	5-10	710	8.0	7=>10	90920.0	82.0	5-7-10	41480.0	74.0	7=>10=>5	796300.0	666.0	5-7,8,11-3,2,6,10,4,9,1	5-7,8,11,3,10,2,6,9,4,1	5,7,(11,8),10,2,6,3,9,1,4	5,7,10,2,6,11,(3,8),9,4,1	6.9 - 10.7 - 11.4 - 13.2 - 13.9 - 13.9 - 14.4 - 14.1	6.9 - 17.6 - 29.0 - 42.2 - 56.1 - 70.0 - 84.4 - 98.5 (29.0-42.4)	6=>8	4380.0	17.0
201342032106	ダ	左	1500	晴	良	13:40	C214		2013-3-21	12	浦和	4			2.0	230.0	1.0	2.0	120	1.0	3.0	160	3.0	11.0	660	9.0	2-3	870.0	4.0	2-3	730.0	2.0	2-3	320	2.0	2-11	1,410	16.0	3-11	2,530	29.0	2=>3	1290.0	3.0	2-3-11	5710.0	18.0	2=>3=>11	18870.0	47.0	112436112578109	112436112571089	211436171251089	211341712109586	7.4 - 11.2 - 12.3 - 13.5 - 13.4 - 12.9 - 13.3 - 14.1	7.4 - 18.6 - 30.9 - 44.4 - 57.8 - 70.7 - 84.0 - 98.1 (30.9-40.3)	2=>3	1170.0	5.0
201342032107	ダ	左	1400	晴	良	14:10	C212　13		2013-3-21	12	浦和	4			11.0	1070.0	6.0	11.0	390	5.0	5.0	250	3.0	2.0	420	6.0	5-8	2470.0	12.0	5-11	2910.0	12.0	5-11	930	13.0	2-11	1,490	17.0	2-5	850	11.0	11=>5	6800.0	28.0	2-5-11	13610.0	35.0	11=>5=>2	77980.0	207.0	279411083115612	279101483511612	279111810543612	112719853412106	12.5 - 12.3 - 13.0 - 13.0 - 12.6 - 13.3 - 13.6	12.5 - 24.8 - 37.8 - 50.8 - 63.4 - 76.7 - 90.3 (37.8-39.5)	8=>5	8430.0	26.0
201342032108	ダ	左	1400	晴	良	14:45	C212　13		2013-3-21	12	浦和	4			7.0	140.0	1.0	7.0	120	1.0	3.0	210	5.0	6.0	190	4.0	3-6	610.0	3.0	3-7	750.0	4.0	3-7	310	3.0	6-7	330	4.0	3-6	810	11.0	7=>3	1020.0	4.0	3-6-7	1390.0	2.0	7=>3=>6	5320.0	12.0	165891131272410	165839712112410	651837124119210	673584121111029	12.5 - 11.9 - 12.7 - 13.2 - 13.1 - 13.7 - 13.4	12.5 - 24.4 - 37.1 - 50.3 - 63.4 - 77.1 - 90.5 (37.1-40.2)	6=>3	970.0	4.0
201342032109	ダ	左	1400	晴	良	15:20	幸手桜まつり賞		2013-3-21	12	浦和	4			6.0	1770.0	6.0	6.0	430	7.0	10.0	140	1.0	9.0	200	4.0	5-7	420.0	2.0	6-10	2710.0	10.0	6-10	890	9.0	6-9	2,600	24.0	9-10	440	4.0	6=>10	7690.0	27.0	6-9-10	5940.0	18.0	6=>10=>9	67830.0	170.0	141112910537682	141110591276328	641115103129782	6-1,4,11,10,5,9,12,3,8,7,2	12.7 - 12.4 - 12.9 - 13.2 - 12.0 - 13.1 - 13.9	12.7 - 25.1 - 38.0 - 51.2 - 63.2 - 76.3 - 90.2 (38.0-39.0)	5=>7	780.0	3.0
201342032110	ダ	左	1600	晴	良	15:55	春霞特別 		2013-3-21	12	浦和	4			3.0	130.0	1.0	3.0	100	1.0	6.0	310	7.0	10.0	150	2.0	3-6	1120.0	5.0	3-6	790.0	5.0	3-6	380	6.0	3-10	180	2.0	6-10	850	11.0	3=>6	1100.0	6.0	3-6-10	1050.0	4.0	3=>6=>10	3680.0	11.0	21410635879	21461035897	31102659487	31610529874	11.8 - 12.1 - 13.4 - 13.4 - 13.4 - 12.3 - 12.6 - 12.8	11.8 - 23.9 - 37.3 - 50.7 - 64.1 - 76.4 - 89.0 - 101.8 (37.3-37.7)	3=>6	1610.0	7.0
201342032111	ダ	左	1600	晴	良	16:35	桜花賞	G	2013-3-21	12	浦和	4	牝(定量)		1.0	830.0	2.0	1.0	130	2.0	2.0	200	4.0	7.0	100	1.0	1-2	4800.0	10.0	1-2	5360.0	10.0	1-2	810	11.0	1-7	160	1.0	2-7	420	5.0	1=>2	11260.0	19.0	1-2-7	1190.0	4.0	1=>2=>7	25550.0	65.0	1210497351186	1,2,10,4,7,9,5,3,11,8-6	1,2,4,7,10,11,9,8,5,3=6	1247118951036	12.4 - 11.9 - 12.5 - 13.1 - 13.2 - 12.1 - 12.6 - 13.7	12.4 - 24.3 - 36.8 - 49.9 - 63.1 - 75.2 - 87.8 - 101.5 (36.8-38.4)	1=>2	10730.0	21.0
201342032112	ダ	左	1600	晴	良	17:10	花見月特別 		2013-3-21	12	浦和	4	(ハンデ)		2.0	340.0	1.0	2.0	160	2.0	1.0	240	4.0	3.0	250	5.0	1-2	950.0	4.0	1-2	900.0	2.0	1-2	380	2.0	2-3	450	4.0	1-3	720	10.0	2=>1	1920.0	4.0	1-2-3	1900.0	4.0	2=>1=>3	9290.0	15.0	1627310485119	1263710845119	1263710854119	1231075689411	12.2 - 11.8 - 12.0 - 12.3 - 12.7 - 12.7 - 13.4 - 13.7	12.2 - 24.0 - 36.0 - 48.3 - 61.0 - 73.7 - 87.1 - 100.8 (36.0-39.8)	2=>1	2120.0	10.0
201342032201	ダ	左	1300	晴	良	11:10	3歳		2013-3-22	12	浦和	5	15万円未満		7.0	810.0	3.0	7.0	230	3.0	9.0	430	6.0	2.0	140	2.0	7-8	2730.0	8.0	7-9	6310.0	15.0	7-9	1,510	17.0	2-7	430	4.0	2-9	710	10.0	7=>9	10720.0	27.0	2-7-9	4570.0	15.0	7=>9=>2	39220.0	117.0	76921348105	76912481035	7,6,9,2,4,1,10,8-3,5	7,9,6,2,1,4,10,8-3-5	6.3 - 12.3 - 13.4 - 12.9 - 12.6 - 13.9 - 13.8	6.3 - 18.6 - 32.0 - 44.9 - 57.5 - 71.4 - 85.2 (32.0-40.3)	7=>8	4980.0	20.0
201342032202	ダ	左	1400	晴	良	11:40	3歳		2013-3-22	12	浦和	5	15万円以上73万円未満		10.0	180.0	1.0	10.0	110	1.0	9.0	330	6.0	4.0	950	9.0	7-7	1500.0	7.0	9-10	1540.0	5.0	9-10	590	6.0	4-10	2,560	19.0	4-9	5,990	34.0	10=>9	1950.0	7.0	4-9-10	13330.0	31.0	10=>9=>4	48080.0	123.0	101249112637518	101294627113158	10,(12,9),4,6,7,2,3,5,11,1,8	10,9,4,12,6,2,7-3,5,8,1,11	13.0 - 12.2 - 13.9 - 13.5 - 12.8 - 13.8 - 14.6	13.0 - 25.2 - 39.1 - 52.6 - 65.4 - 79.2 - 93.8 (39.1-41.2)	7=>7	1120.0	4.0
201342032203	ダ	左	1400	晴	良	12:10	3歳		2013-3-22	12	浦和	5	15万円以上73万円未満		8.0	650.0	3.0	8.0	230	5.0	7.0	620	10.0	6.0	160	1.0	6-6	8330.0	19.0	7-8	8850.0	34.0	7-8	3,400	41.0	6-8	620	6.0	6-7	1,810	25.0	8=>7	12610.0	54.0	6-7-8	9540.0	38.0	8=>7=>6	68520.0	257.0	811129310642175	811129310642715	811129634721015	811612793412510	12.6 - 11.9 - 13.3 - 13.6 - 12.7 - 14.6 - 14.6	12.6 - 24.5 - 37.8 - 51.4 - 64.1 - 78.7 - 93.3 (37.8-41.9)	6=>6	10760.0	34.0
201342032204	ダ	左	1400	晴	良	12:40	4歳　選抜馬エ		2013-3-22	12	浦和	5			5.0	460.0	3.0	5.0	240	4.0	9.0	300	5.0	11.0	940	9.0	5-7	560.0	3.0	5-9	2260.0	10.0	5-9	760	9.0	5-11	5,220	31.0	9-11	7,700	34.0	5=>9	4760.0	20.0	5-9-11	47210.0	70.0	5=>9=>11	128900.0	296.0	510816117923	5,10,6,8,11,1,9,7,2-3	5,10,6,8,11,1,9,7,2-3	561081119723	12.5 - 12.0 - 13.4 - 13.3 - 13.0 - 14.0 - 14.0	12.5 - 24.5 - 37.9 - 51.2 - 64.2 - 78.2 - 92.2 (37.9-41.0)	5=>7	1290.0	6.0
201342032205	ダ	左	1400	晴	良	13:10	C3二		2013-3-22	12	浦和	5			3.0	130.0	1.0	3.0	110	1.0	1.0	400	8.0	2.0	210	4.0	1-3	2840.0	8.0	1-3	2970.0	8.0	1-3	920	10.0	2-3	330	3.0	1-2	3,140	31.0	3=>1	3560.0	12.0	1-2-3	5720.0	19.0	3=>1=>2	21320.0	71.0	1372101149685	1372101149865	(1,3),7,2,10,11,4,9,5,8,6	3127101154968	12.4 - 12.4 - 12.6 - 12.9 - 12.3 - 13.5 - 14.1	12.4 - 24.8 - 37.4 - 50.3 - 62.6 - 76.1 - 90.2 (37.4-39.9)	3=>1	2910.0	10.0
201342032206	ダ	左	1500	晴	良	13:40	C216　17		2013-3-22	12	浦和	5			4.0	440.0	2.0	4.0	200	5.0	7.0	120	1.0	2.0	170	3.0	4-6	1520.0	6.0	4-7	1130.0	3.0	4-7	430	2.0	2-4	610	9.0	2-7	600	8.0	4=>7	2520.0	10.0	2-4-7	1950.0	6.0	4=>7=>2	9750.0	25.0	479121085116312	472159810116312	472511196101283	472511112691038	7.4 - 12.1 - 12.8 - 12.6 - 13.1 - 12.5 - 13.9 - 13.8	7.4 - 19.5 - 32.3 - 44.9 - 58.0 - 70.5 - 84.4 - 98.2 (32.3-40.2)	4=>6	2940.0	11.0
201342032207	ダ	左	1500	晴	良	14:15	C216　17		2013-3-22	12	浦和	5			4.0	540.0	2.0	4.0	220	3.0	2.0	600	8.0	1.0	290	5.0	2-4	7090.0	25.0	2-4	10050.0	31.0	2-4	1,850	22.0	1-4	570	4.0	1-2	3,190	32.0	4=>2	14690.0	49.0	1-2-4	11390.0	42.0	4=>2=>1	108030.0	390.0	151141278102396	151141278293106	1,11,8,4,12,5,(2,9),3,7,6=10	1,4,11,8,2,12,9,3,5,7,6=10	7.3 - 11.9 - 12.9 - 13.3 - 13.3 - 12.8 - 13.5 - 13.4	7.3 - 19.2 - 32.1 - 45.4 - 58.7 - 71.5 - 85.0 - 98.4 (32.1-39.7)	4=>2	19340.0	50.0
201342032208	ダ	左	1400	晴	良	14:50	C215		2013-3-22	12	浦和	5			8.0	220.0	1.0	8.0	120	1.0	3.0	160	3.0	4.0	140	2.0	3-6	1050.0	5.0	3-8	1360.0	5.0	3-8	340	3.0	4-8	190	1.0	3-4	550	8.0	8=>3	1560.0	6.0	3-4-8	1590.0	4.0	8=>3=>4	7750.0	14.0	361011128149725	361081111249725	3,(10,11),6,8,4,12,(1,9),7,5,2	381141061297152	12.8 - 12.0 - 12.7 - 13.3 - 12.6 - 13.7 - 13.5	12.8 - 24.8 - 37.5 - 50.8 - 63.4 - 77.1 - 90.6 (37.5-39.8)	6=>3	1580.0	7.0
201342032209	ダ	左	1600	晴	良	15:25	特選		2013-3-22	12	浦和	5			1.0	300.0	1.0	1.0	140	1.0	2.0	270	5.0	8.0	160	4.0	1-2	1160.0	7.0	1-2	1320.0	6.0	1-2	350	3.0	1-8	300	1.0	2-8	680	11.0	1=>2	2240.0	9.0	1-2-8	1830.0	5.0	1=>2=>8	9870.0	29.0	1973258411106	1927358410116	1925387410116	1-2,9,5,3,8,4,11,7,10,6	12.6 - 12.4 - 12.7 - 13.1 - 13.2 - 12.4 - 13.6 - 13.3	12.6 - 25.0 - 37.7 - 50.8 - 64.0 - 76.4 - 90.0 - 103.3 (37.7-39.3)	1=>2	2090.0	10.0
