	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気
198802010101	芝	右	1000	晴	良	10:45	3歳新馬		1988-8-6	1	函館	1	3歳新馬	牝(馬齢)	1	3600	7	1.0	1,240	7.0	2.0	160.0	1.0	1-2	3180	13																							12.1 - 10.8 - 11.5 - 12.1 - 11.9	12.1 - 22.9 - 34.4 - 46.5 - 58.4 (12.1-12.1)			
198802010102	芝	右	1200	晴	良	11:15	3歳新馬		1988-8-6	1	函館	1	3歳新馬	(馬齢)	2	150	1	2.0	110	1.0	1.0	250.0	4.0	1-2	1180	5																							12.6 - 10.9 - 11.5 - 12.3 - 12.4 - 12.0	12.6 - 23.5 - 35.0 - 47.3 - 59.7 - 71.7 (12.6-12.6)			
198802010103	ダ	右	1000	晴	良	11:45	4歳未勝利		1988-8-6	1	函館	1	4歳未勝利	牝(馬齢)	2	540	3	2.0	180	3.0	1.0	130.0	1.0	1-2	630	2																							12.4 - 11.3 - 12.3 - 12.4 - 13.0	12.4 - 23.7 - 36.0 - 48.4 - 61.4 (12.4-12.4)	10.0	230.0	4.0
198802010104	芝	右	1800	晴	良	12:45	4歳未勝利		1988-8-6	1	函館	1	4歳未勝利	(馬齢)	6	1090	7	6.0	280	7.0	4.0	140.0	1.0	4-6	1210	5																							12.1 - 10.7 - 12.2 - 12.3 - 12.3 - 12.4 - 12.6 - 12.4 - 12.3	12.1 - 22.8 - 35.0 - 47.3 - 59.6 - 72.0 - 84.6 - 97.0 - 109.3 (12.1-12.1)	1.0	210.0	4.0
198802010105	芝	右	1800	曇	良	13:15	4歳未勝利		1988-8-6	1	函館	1	4歳未勝利	(馬齢)	7	380	2	7.0	170	2.0	6.0	370.0	5.0	6-7	1760	8																							12.6 - 11.8 - 12.4 - 12.9 - 12.8 - 12.6 - 12.5 - 11.8 - 12.0	12.6 - 24.4 - 36.8 - 49.7 - 62.5 - 75.1 - 87.6 - 99.4 - 111.4 (12.6-12.6)	2.0	490.0	7.0
198802010106	芝	右	1800	曇	良	13:50	4歳以上400万下		1988-8-6	1	函館	1	4歳以上400万下	(馬齢)	6	160	1	6.0	100	1.0	7.0	110.0	2.0	6-7	200	1																							12.5 - 10.9 - 11.4 - 11.9 - 11.7 - 12.1 - 12.4 - 12.6 - 12.4	12.5 - 23.4 - 34.8 - 46.7 - 58.4 - 70.5 - 82.9 - 95.5 - 107.9 (12.5-12.5)	1.0	210.0	6.0
198802010107	芝	右	1200	曇	良	14:25	津軽海峡特別 		1988-8-6	1	函館	1	4歳以上900万下	(ハンデ)	1	810	3	1.0	260	3.0	6.0	130.0	1.0	1-6	720	3																							12.4 - 10.7 - 11.2 - 11.5 - 11.6 - 11.7	12.4 - 23.1 - 34.3 - 45.8 - 57.4 - 69.1 (12.4-12.4)			
198802010108	ダ	右	1700	曇	良	15:00	陸奥湾特別 		1988-8-6	1	函館	1	4歳以上400万下	(馬齢)	8	400	1	8.0	180	2.0	3.0	370.0	8.0	3-6	4310	21																							6.8 - 11.2 - 11.8 - 12.8 - 12.9 - 12.6 - 13.3 - 13.7 - 13.6	6.8 - 18.0 - 29.8 - 42.6 - 55.5 - 68.1 - 81.4 - 95.1 - 108.7 (6.8-6.8)	4.0	250.0	5.0
198802010109	芝	右	1800	曇	良	15:35	青函博記念 		1988-8-6	1	函館	1	4歳以上900万下	(別定)	1	160	1	1.0	120	1.0	6.0	130.0	2.0	1-6	400	1																							12.3 - 11.2 - 11.9 - 12.2 - 12.1 - 12.1 - 11.9 - 11.7 - 11.9	12.3 - 23.5 - 35.4 - 47.6 - 59.7 - 71.8 - 83.7 - 95.4 - 107.3 (12.3-12.3)	3.0	400.0	7.0
198802010201	芝	右	1700	曇	良	10:15	4歳以上オープン		1988-8-7	1	函館	2	4歳以上オープン	[抽](別定)	4	670	3	4.0	210	3.0	2.0	110.0	1.0	2-4	510	2																							7.2 - 11.9 - 12.5 - 12.9 - 12.5 - 12.2 - 12.3 - 12.1 - 11.9	7.2 - 19.1 - 31.6 - 44.5 - 57.0 - 69.2 - 81.5 - 93.6 - 105.5 (7.2-7.2)			
198802010202	芝	右	1200	曇	良	10:45	3歳新馬		1988-8-7	1	函館	2	3歳新馬	(馬齢)	3	150	1	3.0	120	1.0	2.0	210.0	4.0	2-3	1190	4																							12.4 - 11.2 - 11.6 - 11.8 - 11.9 - 12.2	12.4 - 23.6 - 35.2 - 47.0 - 58.9 - 71.1 (12.4-12.4)			
198802010203	芝	右	1000	曇	良	11:15	3歳新馬		1988-8-7	1	函館	2	3歳新馬	(混)(馬齢)	5	120	1	5.0	100	1.0	3.0	120.0	2.0	3-5	180	1																							12.3 - 11.3 - 11.8 - 11.9 - 11.7	12.3 - 23.6 - 35.4 - 47.3 - 59.0 (12.3-12.3)			
198802010204	ダ	右	1700	曇	良	11:45	4歳未勝利		1988-8-7	1	函館	2	4歳未勝利	(馬齢)	2	140	1	2.0	110	1.0	3.0	150.0	3.0	2-3	410	2																							7.0 - 11.5 - 12.2 - 13.0 - 13.1 - 12.8 - 12.9 - 13.3 - 13.1	7.0 - 18.5 - 30.7 - 43.7 - 56.8 - 69.6 - 82.5 - 95.8 - 108.9 (7.0-7.0)	4.0	220.0	5.0
198802010205	芝	右	1200	晴	良	12:45	4歳未勝利		1988-8-7	1	函館	2	4歳未勝利	(馬齢)	1	380	2	1.0	180	2.0	9.0	270.0	5.0	1-7	1510	7																							12.0 - 10.3 - 11.2 - 12.1 - 12.5 - 12.7	12.0 - 22.3 - 33.5 - 45.6 - 58.1 - 70.8 (12.0-12.0)	6.0	850.0	8.0
198802010206	芝	右	1200	晴	良	13:15	4歳未勝利		1988-8-7	1	函館	2	4歳未勝利	(馬齢)	11	300	1	11.0	160	2.0	6.0	330.0	6.0	6-8	1480	10																							12.2 - 10.5 - 11.4 - 11.8 - 11.8 - 12.6	12.2 - 22.7 - 34.1 - 45.9 - 57.7 - 70.3 (12.2-12.2)	8.0	170.0	3.0
198802010207	ダ	右	1700	晴	良	13:50	4歳以上400万下		1988-8-7	1	函館	2	4歳以上400万下	(父)(馬齢)	2	290	2	2.0	130	1.0	3.0	190.0	4.0	2-3	1520	6																							7.0 - 11.3 - 11.6 - 12.7 - 12.9 - 12.9 - 13.5 - 13.7 - 14.1	7.0 - 18.3 - 29.9 - 42.6 - 55.5 - 68.4 - 81.9 - 95.6 - 109.7 (7.0-7.0)	4.0	200.0	5.0
198802010208	芝	右	2500	晴	良	14:25	松前特別 		1988-8-7	1	函館	2	4歳以上900万下	(別定)	3	270	2	3.0	160	2.0	5.0	210.0	3.0	3-5	570	3																							7.0 - 11.3 - 11.9 - 12.4 - 12.3 - 12.4 - 12.6 - 12.2 - 12.0 - 12.0 - 12.2 - 12.0 - 12.2	7.0 - 18.3 - 30.2 - 42.6 - 54.9 - 67.3 - 79.9 - 92.1 - 104.1 - 116.1 - 128.3 - 140.3 - 152.5 (7.0-7.0)			
198802010209	芝	右	2000	晴	良	15:00	湯川特別 		1988-8-7	1	函館	2	4歳以上400万下	(混)(馬齢)	5	870	4	5.0	450	7.0	4.0	400.0	6.0	4-5	2570	13																							12.4 - 11.1 - 11.2 - 11.7 - 12.2 - 12.4 - 12.5 - 12.4 - 12.3 - 12.5	12.4 - 23.5 - 34.7 - 46.4 - 58.6 - 71.0 - 83.5 - 95.9 - 108.2 - 120.7 (12.4-12.4)	3.0	500.0	8.0
198802010210	芝	右	1800	晴	良	15:35	青函トンネル開通記念 		1988-8-7	1	函館	2	4歳以上オープン	(混)(別定)	8	220	1	8.0	110	1.0	3.0	170.0	5.0	3-8	850	4																							12.4 - 10.9 - 11.5 - 11.9 - 12.1 - 11.7 - 11.8 - 12.0 - 11.7	12.4 - 23.3 - 34.8 - 46.7 - 58.8 - 70.5 - 82.3 - 94.3 - 106.0 (12.4-12.4)	4.0	150.0	2.0
198802010301	芝	右	1000	曇	稍重	10:45	3歳未勝利		1988-8-13	1	函館	3	3歳未勝利	(混)(馬齢)	2	620	3	2.0	240	3.0	7.0	240.0	2.0	2-7	1200	5																							12.0 - 11.1 - 11.7 - 11.6 - 11.8	12.0 - 23.1 - 34.8 - 46.4 - 58.2 (12.0-12.0)			
198802010302	ダ	右	1700	曇	不良	11:15	4歳未勝利		1988-8-13	1	函館	3	4歳未勝利	(混)(馬齢)	10	140	1	10.0	120	1.0	3.0	290.0	6.0	3-8	1010	4																							6.8 - 11.0 - 11.4 - 12.0 - 12.7 - 12.7 - 13.1 - 13.4 - 13.2	6.8 - 17.8 - 29.2 - 41.2 - 53.9 - 66.6 - 79.7 - 93.1 - 106.3 (6.8-6.8)	1.0	540.0	9.0
198802010303	芝	右	1000	曇	稍重	11:45	3歳新馬		1988-8-13	1	函館	3	3歳新馬	(馬齢)	1	130	1	1.0	120	1.0	5.0	190.0	3.0	1-5	670	3																							12.4 - 10.9 - 11.9 - 11.8 - 12.0	12.4 - 23.3 - 35.2 - 47.0 - 59.0 (12.4-12.4)	3.0	480.0	8.0
198802010304	芝	右	2000	曇	稍重	12:45	4歳未勝利		1988-8-13	1	函館	3	4歳未勝利	(馬齢)	6	700	3	6.0	130	2.0	4.0	110.0	1.0	4-6	400	2																							13.0 - 11.8 - 12.4 - 13.0 - 12.3 - 11.7 - 12.0 - 12.5 - 12.6 - 12.7	13.0 - 24.8 - 37.2 - 50.2 - 62.5 - 74.2 - 86.2 - 98.7 - 111.3 - 124.0 (13.0-13.0)	7.0	260.0	6.0
198802010305	ダ	右	1000	晴	不良	13:15	4歳以上400万下		1988-8-13	1	函館	3	4歳以上400万下	(馬齢)	1	550	4	1.0	170	3.0	12.0	240.0	5.0	1-8	1200	6																							12.1 - 10.6 - 11.7 - 12.3 - 12.5	12.1 - 22.7 - 34.4 - 46.7 - 59.2 (12.1-12.1)	9.0	140.0	2.0
198802010306	芝	右	1700	晴	稍重	13:50	4歳以上400万下		1988-8-13	1	函館	3	4歳以上400万下	牝(馬齢)	6	1370	4	6.0	210	5.0	8.0	100.0	1.0	6-8	690	3																							6.9 - 11.0 - 11.8 - 12.2 - 12.0 - 11.8 - 12.2 - 12.3 - 12.5	6.9 - 17.9 - 29.7 - 41.9 - 53.9 - 65.7 - 77.9 - 90.2 - 102.7 (6.9-6.9)	5.0	330.0	7.0
198802010307	芝	右	1700	晴	良	14:25	アラブ特別 		1988-8-13	1	函館	3	4歳以上700万下	[抽](馬齢)	1	160	1	1.0	110	1.0	2.0	120.0	2.0	1-2	320	1																							7.1 - 11.6 - 11.7 - 11.8 - 12.0 - 12.2 - 12.3 - 12.4 - 12.5	7.1 - 18.7 - 30.4 - 42.2 - 54.2 - 66.4 - 78.7 - 91.1 - 103.6 (7.1-7.1)	8.0	170.0	4.0
198802010308	芝	右	1200	晴	良	15:00	噴火湾特別 		1988-8-13	1	函館	3	4歳以上400万下	(別定)	3	450	4	3.0	120	2.0	5.0	120.0	1.0	3-5	710	2																							12.0 - 10.5 - 11.2 - 11.6 - 12.1 - 12.1	12.0 - 22.5 - 33.7 - 45.3 - 57.4 - 69.5 (12.0-12.0)	7.0	130.0	3.0
198802010309	芝	右	1800	晴	良	15:35	駒場特別 		1988-8-13	1	函館	3	4歳以上900万下	(ハンデ)	4	430	3	4.0	140	1.0	5.0	160.0	3.0	4-5	690	1																							12.3 - 10.9 - 12.0 - 12.3 - 11.9 - 11.8 - 12.0 - 12.1 - 12.1	12.3 - 23.2 - 35.2 - 47.5 - 59.4 - 71.2 - 83.2 - 95.3 - 107.4 (12.3-12.3)	2.0	510.0	7.0
198802010310	芝	右	1700	晴	良	16:10	4歳以上400万下		1988-8-13	1	函館	3	4歳以上400万下	牝(馬齢)	6	480	2	6.0	200	2.0	3.0	310.0	5.0	3-6	2420	11																							6.9 - 11.4 - 11.6 - 12.1 - 11.8 - 11.8 - 12.5 - 12.4 - 12.2	6.9 - 18.3 - 29.9 - 42.0 - 53.8 - 65.6 - 78.1 - 90.5 - 102.7 (6.9-6.9)	1.0	250.0	4.0
198802010401	ダ	右	1000	晴	重	10:15	4歳未勝利		1988-8-14	1	函館	4	4歳未勝利	(父)(馬齢)	6	180	1	6.0	110	1.0	5.0	140.0	3.0	5-6	460	2																							12.2 - 10.7 - 11.9 - 12.4 - 12.8	12.2 - 22.9 - 34.8 - 47.2 - 60.0 (12.2-12.2)	9.0	130.0	2.0
198802010402	芝	右	1800	晴	良	10:45	4歳未勝利		1988-8-14	1	函館	4	4歳未勝利	(馬齢)	1	260	1	1.0	120	2.0	4.0	100.0	1.0	1-4	460	1																							12.2 - 10.8 - 11.5 - 12.4 - 12.2 - 12.5 - 12.8 - 12.8 - 12.6	12.2 - 23.0 - 34.5 - 46.9 - 59.1 - 71.6 - 84.4 - 97.2 - 109.8 (12.2-12.2)	7.0	240.0	6.0
198802010403	芝	右	1000	晴	良	11:15	3歳新馬		1988-8-14	1	函館	4	3歳新馬	(馬齢)	7	300	1	7.0	130	1.0	3.0	160.0	2.0	3-6	510	1																							12.1 - 10.9 - 11.6 - 12.0 - 12.5	12.1 - 23.0 - 34.6 - 46.6 - 59.1 (12.1-12.1)	11.0	270.0	6.0
198802010404	芝	右	1200	晴	良	11:45	3歳新馬		1988-8-14	1	函館	4	3歳新馬	(馬齢)	8	150	1	8.0	120	1.0	7.0	530.0	8.0	7-8	5600	15																							12.2 - 10.9 - 11.4 - 11.9 - 12.0 - 12.5	12.2 - 23.1 - 34.5 - 46.4 - 58.4 - 70.9 (12.2-12.2)	2.0	430.0	7.0
198802010405	芝	右	1700	晴	良	12:45	4歳未勝利		1988-8-14	1	函館	4	4歳未勝利	(馬齢)	9	540	2	9.0	160	4.0	4.0	530.0	9.0	4-8	7110	17																							6.8 - 11.5 - 11.6 - 11.7 - 12.1 - 12.2 - 12.4 - 12.6 - 12.9	6.8 - 18.3 - 29.9 - 41.6 - 53.7 - 65.9 - 78.3 - 90.9 - 103.8 (6.8-6.8)	5.0	110.0	1.0
198802010406	芝	右	1700	晴	良	13:15	4歳未勝利		1988-8-14	1	函館	4	4歳未勝利	(馬齢)	6	350	1	6.0	150	1.0	1.0	150.0	2.0	1-6	800	3																							6.5 - 11.2 - 11.7 - 11.9 - 11.9 - 12.1 - 12.6 - 12.9 - 12.3	6.5 - 17.7 - 29.4 - 41.3 - 53.2 - 65.3 - 77.9 - 90.8 - 103.1 (6.5-6.5)	10.0	540.0	10.0
198802010407	芝	右	1800	晴	良	13:50	4歳以上400万下		1988-8-14	1	函館	4	4歳以上400万下	(馬齢)	9	640	4	9.0	200	4.0	5.0	270.0	5.0	5-8	3170	15																							12.5 - 11.6 - 12.2 - 12.4 - 11.9 - 12.0 - 12.3 - 12.3 - 11.7	12.5 - 24.1 - 36.3 - 48.7 - 60.6 - 72.6 - 84.9 - 97.2 - 108.9 (12.5-12.5)	6.0	140.0	1.0
198802010408	芝	右	1800	晴	良	14:25	北洋特別 		1988-8-14	1	函館	4	4歳以上400万下	(別定)	3	410	3	3.0	170	2.0	2.0	200.0	3.0	2-3	600	3																							13.0 - 11.9 - 12.5 - 12.1 - 11.7 - 12.2 - 12.0 - 11.7 - 12.2	13.0 - 24.9 - 37.4 - 49.5 - 61.2 - 73.4 - 85.4 - 97.1 - 109.3 (13.0-13.0)			
198802010409	芝	右	1200	晴	良	15:00	マリーンステークス 		1988-8-14	1	函館	4	4歳以上1400万下	(混)(別定)	5	250	1	5.0	140	1.0	6.0	160.0	3.0	5-6	450	2																							12.1 - 10.5 - 11.0 - 11.6 - 11.6 - 11.6	12.1 - 22.6 - 33.6 - 45.2 - 56.8 - 68.4 (12.1-12.1)			
198802010410	ダ	右	1700	晴	稍重	15:35	潮騒特別 		1988-8-14	1	函館	4	4歳以上900万下	(混)(別定)	4	760	4	4.0	240	4.0	3.0	330.0	7.0	3-4	2630	12																							6.9 - 11.0 - 11.7 - 12.1 - 12.5 - 12.3 - 13.2 - 13.5 - 13.3	6.9 - 17.9 - 29.6 - 41.7 - 54.2 - 66.5 - 79.7 - 93.2 - 106.5 (6.9-6.9)	12.0	540.0	9.0
198802010501	芝	右	2000	晴	良	10:45	4歳以上オープン		1988-8-20	1	函館	5	4歳以上オープン	[抽](別定)	4	100	1							3-4	140	1																							12.3 - 11.8 - 11.9 - 12.1 - 12.3 - 11.7 - 11.9 - 12.1 - 11.9 - 12.5	12.3 - 24.1 - 36.0 - 48.1 - 60.4 - 72.1 - 84.0 - 96.1 - 108.0 - 120.5 (12.3-12.3)			
198802010502	芝	右	1200	晴	良	11:15	3歳未勝利		1988-8-20	1	函館	5	3歳未勝利	(馬齢)	1	160	1	1.0	110	1.0	5.0	120.0	2.0	1-5	360	1																							12.3 - 10.7 - 11.4 - 11.8 - 12.2 - 13.0	12.3 - 23.0 - 34.4 - 46.2 - 58.4 - 71.4 (12.3-12.3)	8.0	190.0	6.0
198802010503	ダ	右	1700	晴	良	11:45	4歳未勝利		1988-8-20	1	函館	5	4歳未勝利	(馬齢)	1	190	1	1.0	100	1.0	2.0	100.0	2.0	1-2	220	1																							6.7 - 12.2 - 12.8 - 13.1 - 12.8 - 12.7 - 13.3 - 13.9 - 14.6	6.7 - 18.9 - 31.7 - 44.8 - 57.6 - 70.3 - 83.6 - 97.5 - 112.1 (6.7-6.7)	4.0	160.0	4.0
198802010504	芝	右	1200	晴	良	12:45	4歳未勝利		1988-8-20	1	函館	5	4歳未勝利	(馬齢)	3	220	1	3.0	140	1.0	12.0	1,030	11.0	3-8	2450	12																							11.9 - 10.5 - 11.2 - 12.1 - 12.3 - 12.6	11.9 - 22.4 - 33.6 - 45.7 - 58.0 - 70.6 (11.9-11.9)	9.0	230.0	5.0
198802010505	ダ	右	1700	晴	良	13:15	4歳以上400万下		1988-8-20	1	函館	5	4歳以上400万下	(馬齢)	8	320	2	8.0	120	2.0	2.0	120	3.0	2-7	700	3																							7.0 - 11.5 - 12.2 - 12.9 - 13.1 - 12.5 - 12.8 - 13.6 - 14.4	7.0 - 18.5 - 30.7 - 43.6 - 56.7 - 69.2 - 82.0 - 95.6 - 110.0 (7.0-7.0)	4.0	110.0	1.0
198802010506	ダ	右	1700	晴	良	13:50	4歳以上400万下		1988-8-20	1	函館	5	4歳以上400万下	(馬齢)	7	3240	8	7.0	550	9.0	9.0	180	3.0	7-8	770	5																							7.1 - 11.2 - 12.4 - 12.6 - 12.8 - 12.3 - 13.1 - 14.0 - 14.6	7.1 - 18.3 - 30.7 - 43.3 - 56.1 - 68.4 - 81.5 - 95.5 - 110.1 (7.1-7.1)	10.0	130.0	1.0
198802010507	芝	右	1800	晴	良	14:25	奥尻特別 		1988-8-20	1	函館	5	4歳以上400万下	(別定)	4	170	1	4.0	110	1.0	5.0	260	6.0	4-5	1330	6																							12.9 - 12.8 - 13.0 - 12.5 - 11.9 - 11.5 - 11.9 - 12.1 - 12.2	12.9 - 25.7 - 38.7 - 51.2 - 63.1 - 74.6 - 86.5 - 98.6 - 110.8 (12.9-12.9)	3.0	130.0	2.0
198802010508	芝	右	2000	晴	良	15:00	五稜郭特別 		1988-8-20	1	函館	5	4歳以上900万下	(別定)	5	280	1	5.0	170	1.0	1.0	540	8.0	1-5	2430	9																							12.2 - 11.5 - 11.8 - 12.3 - 12.2 - 11.9 - 11.9 - 12.1 - 12.3 - 12.8	12.2 - 23.7 - 35.5 - 47.8 - 60.0 - 71.9 - 83.8 - 95.9 - 108.2 - 121.0 (12.2-12.2)	4.0	360.0	6.0
198802010601	ダ	右	1000	曇	良	10:15	4歳未勝利		1988-8-21	1	函館	6	4歳未勝利	(馬齢)	8	210	1	8.0	140	1.0	5.0	210	5.0	5-8	900	5																							12.4 - 10.9 - 11.9 - 13.0 - 13.7	12.4 - 23.3 - 35.2 - 48.2 - 61.9 (12.4-12.4)	3.0	300.0	6.0
198802010602	芝	右	2000	曇	良	10:45	4歳未勝利		1988-8-21	1	函館	6	4歳未勝利	(馬齢)	13	3990	11	13.0	650	11.0	12.0	140	1.0	8-8	5070	16																							12.4 - 11.2 - 11.9 - 12.6 - 12.8 - 12.2 - 11.9 - 12.3 - 12.5 - 12.8	12.4 - 23.6 - 35.5 - 48.1 - 60.9 - 73.1 - 85.0 - 97.3 - 109.8 - 122.6 (12.4-12.4)	4.0	880.0	12.0
198802010603	芝	右	1200	曇	良	11:15	3歳新馬		1988-8-21	1	函館	6	3歳新馬	(混)(馬齢)	7	560	3	7.0	120	2.0	8.0	100	1.0	7-8	320	1																							12.3 - 10.9 - 11.3 - 12.0 - 12.3 - 12.7	12.3 - 23.2 - 34.5 - 46.5 - 58.8 - 71.5 (12.3-12.3)	2.0	260.0	6.0
198802010604	芝	右	1800	曇	良	11:45	4歳未勝利		1988-8-21	1	函館	6	4歳未勝利	牝(馬齢)	3	1250	5	3.0	300	6.0	7.0	300	5.0	3-7	5270	13																							12.8 - 11.5 - 11.7 - 12.2 - 11.8 - 12.0 - 12.5 - 12.4 - 13.0	12.8 - 24.3 - 36.0 - 48.2 - 60.0 - 72.0 - 84.5 - 96.9 - 109.9 (12.8-12.8)	9.0	150.0	2.0
198802010605	芝	右	1800	曇	良	12:45	4歳未勝利		1988-8-21	1	函館	6	4歳未勝利	牝(馬齢)	8	2090	7	8.0	360	7.0	10.0	170	4.0	7-8	3440	15																							12.4 - 11.5 - 12.0 - 12.5 - 12.3 - 12.1 - 12.5 - 12.3 - 12.7	12.4 - 23.9 - 35.9 - 48.4 - 60.7 - 72.8 - 85.3 - 97.6 - 110.3 (12.4-12.4)	6.0	140.0	1.0
198802010606	芝	右	1800	曇	良	13:15	4歳以上400万下		1988-8-21	1	函館	6	4歳以上400万下	(馬齢)	9	180	1	9.0	130	1.0	6.0	840	10.0	6-7	760	3																							12.4 - 11.0 - 12.2 - 12.2 - 11.9 - 11.8 - 12.3 - 12.4 - 12.5	12.4 - 23.4 - 35.6 - 47.8 - 59.7 - 71.5 - 83.8 - 96.2 - 108.7 (12.4-12.4)	4.0	430.0	6.0
