	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気
198803010808	ダ	右	1000	曇	不良	14:00	4歳以上400万下		1988-7-10	1	福島	8	4歳以上400万下	(混)(馬齢)	5	1060	4	5	180	4	2	130	2	2-5	1490	5																							12.2 - 10.8 - 11.3 - 12.1 - 12.5	12.2 - 23.0 - 34.3 - 46.4 - 58.9 (12.2-12.2)	8.0	100	1.0
198803010809	芝	右	1800	曇	不良	14:35	しゃくなげ賞 		1988-7-10	1	福島	8	4歳900万下	(混)(ハンデ)	5	1460	8	5	560	10	3	540	8	3-4	3650	21																							12.5 - 11.0 - 12.3 - 12.6 - 12.5 - 12.3 - 12.7 - 13.2 - 12.3	12.5 - 23.5 - 35.8 - 48.4 - 60.9 - 73.2 - 85.9 - 99.1 - 111.4 (12.5-12.5)	13.0	380	5.0
198803010810	芝	右	1200	曇	不良	15:10	尾瀬特別 		1988-7-10	1	福島	8	4歳以上900万下	(馬齢)	5	1680	7	5	480	7	8	480	6	4-5	1820	7																							11.7 - 10.9 - 11.3 - 12.0 - 12.7 - 12.8	11.7 - 22.6 - 33.9 - 45.9 - 58.6 - 71.4 (11.7-11.7)	2.0	500	8.0
198803010811	芝	右	2000	曇	不良	15:45	七夕賞	G3	1988-7-10	1	福島	8	4歳以上オープン	(ハンデ)	12	620	2	12	240	4	8	370	8	6-8	1890	9																							12.3 - 11.1 - 11.8 - 12.7 - 12.9 - 12.4 - 12.2 - 12.9 - 13.0 - 12.7	12.3 - 23.4 - 35.2 - 47.9 - 60.8 - 73.2 - 85.4 - 98.3 - 111.3 - 124.0 (12.3-12.3)	4.0	330	7.0
198803020101	ダ	右	1000	雨	不良	10:20	4歳以上400万下		1988-7-16	2	福島	1	4歳以上400万下	(父)(馬齢)	5	390	3	5	180	3	6	130	1	5-6	440	2																							12.3 - 11.0 - 11.3 - 12.1 - 12.3	12.3 - 23.3 - 34.6 - 46.7 - 59.0 (12.3-12.3)			
198803020102	ダ	右	1700	雨	不良	10:50	4歳未勝利		1988-7-16	2	福島	1	4歳未勝利	(馬齢)	6	1300	5	6	250	6	11	120	1	5-8	790	2																							7.2 - 10.7 - 12.0 - 12.8 - 13.4 - 12.7 - 12.8 - 12.9 - 13.1	7.2 - 17.9 - 29.9 - 42.7 - 56.1 - 68.8 - 81.6 - 94.5 - 107.6 (7.2-7.2)	7.0	120	2.0
198803020103	芝	右	1000	雨	不良	11:20	3歳新馬		1988-7-16	2	福島	1	3歳新馬	(馬齢)	3	160	1	3	110	1	5	130	2	3-5	250	1																							12.6 - 11.2 - 11.8 - 12.6 - 12.3	12.6 - 23.8 - 35.6 - 48.2 - 60.5 (12.6-12.6)	1.0	300	6.0
198803020104	障		2800	雨	不良	11:50	障害4歳以上未勝利		1988-7-16	2	福島	1	障害4歳以上未勝利	(馬齢)	5	580	3	5	210	3	3	130	1	3-5	530	2																											
198803020105	ダ	右	1000	雨	不良	12:50	4歳未勝利		1988-7-16	2	福島	1	4歳未勝利	牝(馬齢)	2	340	2	2	160	2	4	190	3	2-4	1030	4																							12.4 - 11.1 - 11.8 - 12.2 - 13.1	12.4 - 23.5 - 35.3 - 47.5 - 60.6 (12.4-12.4)	8.0	570	8.0
198803020106	芝	右	1700	曇	不良	13:25	4歳未勝利		1988-7-16	2	福島	1	4歳未勝利	(馬齢)	4	510	2	4	160	2	1	130	1	1-3	410	1																							7.3 - 11.3 - 13.3 - 13.6 - 12.6 - 12.4 - 12.9 - 13.3 - 13.1	7.3 - 18.6 - 31.9 - 45.5 - 58.1 - 70.5 - 83.4 - 96.7 - 109.8 (7.3-7.3)	9.0	350	6.0
198803020107	芝	右	1700	曇	不良	14:00	4歳未勝利		1988-7-16	2	福島	1	4歳未勝利	(馬齢)	9	200	1	9	130	1	4	390	6	3-6	590	3																							7.2 - 11.5 - 12.3 - 12.8 - 12.2 - 12.7 - 13.1 - 13.7 - 13.4	7.2 - 18.7 - 31.0 - 43.8 - 56.0 - 68.7 - 81.8 - 95.5 - 108.9 (7.2-7.2)	3.0	240	5.0
198803020108	ダ	右	1700	曇	不良	14:35	遠野特別 		1988-7-16	2	福島	1	4歳以上400万下	(馬齢)	2	800	4	2	310	4	1	340	5	1-2	3250	14																							7.1 - 10.8 - 12.4 - 12.6 - 12.8 - 12.3 - 12.4 - 12.9 - 13.0	7.1 - 17.9 - 30.3 - 42.9 - 55.7 - 68.0 - 80.4 - 93.3 - 106.3 (7.1-7.1)	8.0	730	9.0
198803020109	芝	右	1200	曇	不良	15:10	栗駒山特別 		1988-7-16	2	福島	1	4歳以上400万下	(馬齢)	4	720	6	4	220	6	10	150	1	4-8	700	4																							12.2 - 10.7 - 11.2 - 12.2 - 13.5 - 13.2	12.2 - 22.9 - 34.1 - 46.3 - 59.8 - 73.0 (12.2-12.2)	1.0	190	4.0
198803020201	ダ	右	1000	曇	不良	10:00	3歳未勝利		1988-7-17	2	福島	2	3歳未勝利	[抽](馬齢)	8	140	1	8	120	1	6	250	4	6-8	900	3																							12.7 - 11.2 - 11.7 - 12.7 - 13.6	12.7 - 23.9 - 35.6 - 48.3 - 61.9 (12.7-12.7)	5.0	280	6.0
198803020202	芝	右	1000	曇	不良	10:25	3歳新馬		1988-7-17	2	福島	2	3歳新馬	牝(馬齢)	4	100	1	4	100	1	5	310	6	4-5	610	5																							12.6 - 10.9 - 11.9 - 13.3 - 12.2	12.6 - 23.5 - 35.4 - 48.7 - 60.9 (12.6-12.6)			
198803020203	ダ	右	1700	曇	不良	10:50	4歳未勝利		1988-7-17	2	福島	2	4歳未勝利	(父)(馬齢)	9	180	1	9	100	1	7	110	2	7-8	200	1																							7.3 - 11.0 - 12.3 - 12.5 - 12.5 - 12.7 - 12.8 - 13.2 - 13.5	7.3 - 18.3 - 30.6 - 43.1 - 55.6 - 68.3 - 81.1 - 94.3 - 107.8 (7.3-7.3)	6.0	190	4.0
198803020204	芝	右	1200	曇	不良	11:20	3歳新馬		1988-7-17	2	福島	2	3歳新馬	(混)(馬齢)	9	280	2	9	120	2	1	140	3	1-8	790	3																							12.4 - 10.9 - 11.5 - 12.6 - 12.4 - 12.5	12.4 - 23.3 - 34.8 - 47.4 - 59.8 - 72.3 (12.4-12.4)	5.0	120	1.0
198803020205	ダ	右	1000	曇	不良	11:50	4歳以上400万下		1988-7-17	2	福島	2	4歳以上400万下	(馬齢)	2	210	1	2	130	1	7	280	4	2-7	960	4																							12.2 - 10.7 - 11.4 - 12.7 - 12.1	12.2 - 22.9 - 34.3 - 47.0 - 59.1 (12.2-12.2)			
198803020206	ダ	右	1000	曇	不良	12:50	4歳未勝利		1988-7-17	2	福島	2	4歳未勝利	(馬齢)	1	120	1	1	110	1	6	230	5	1-6	850	5																							12.7 - 11.3 - 11.9 - 12.4 - 12.1	12.7 - 24.0 - 35.9 - 48.3 - 60.4 (12.7-12.7)	2.0	200	4.0
198803020207	ダ	右	1000	曇	不良	13:25	4歳未勝利		1988-7-17	2	福島	2	4歳未勝利	(馬齢)	5	210	1	5	110	1	1	110	2	1-5	290	1																							12.6 - 11.2 - 11.3 - 11.9 - 12.3	12.6 - 23.8 - 35.1 - 47.0 - 59.3 (12.6-12.6)	3.0	160	4.0
198803020208	芝	右	1200	曇	不良	14:00	4歳未勝利		1988-7-17	2	福島	2	4歳未勝利	(混)(馬齢)	7	520	3	7	170	2	12	140	1	6-8	700	1																							12.5 - 10.7 - 11.3 - 12.3 - 13.3 - 14.0	12.5 - 23.2 - 34.5 - 46.8 - 60.1 - 74.1 (12.5-12.5)	4.0	1,290	11.0
198803020209	芝	右	2000	小雨	不良	14:35	北上特別 		1988-7-17	2	福島	2	4歳以上900万下	(混)(別定)	1	270	1	1	170	1	2	300	5	1-2	1270	7																							13.1 - 12.2 - 12.2 - 13.9 - 13.2 - 12.5 - 12.3 - 12.6 - 13.2 - 12.6	13.1 - 25.3 - 37.5 - 51.4 - 64.6 - 77.1 - 89.4 - 102.0 - 115.2 - 127.8 (13.1-13.1)			
198803020210	芝	右	1800	曇	不良	15:10	青葉城特別 		1988-7-17	2	福島	2	4歳以上400万下	(馬齢)	1	760	5	1	230	5	5	210	4	1-5	2150	13																							13.2 - 11.7 - 13.6 - 13.9 - 12.5 - 12.6 - 12.7 - 13.0 - 12.5	13.2 - 24.9 - 38.5 - 52.4 - 64.9 - 77.5 - 90.2 - 103.2 - 115.7 (13.2-13.2)	4.0	150	1.0
198803020211	芝	右	1200	曇	不良	15:45	やまびこステークス 		1988-7-17	2	福島	2	4歳以上オープン	(混)(別定)	4	970	5	4	260	5	6	130	1	4-5	1000	4																							12.1 - 10.6 - 11.4 - 12.3 - 12.9 - 12.4	12.1 - 22.7 - 34.1 - 46.4 - 59.3 - 71.7 (12.1-12.1)	3.0	270	6.0
198803020212	芝	右	1700	曇	不良	16:20	4歳以上400万下		1988-7-17	2	福島	2	4歳以上400万下	牝(馬齢)	2	190	1	2	140	1	1	260	4	1-2	910	3																							7.2 - 11.8 - 12.4 - 12.9 - 12.4 - 12.7 - 13.2 - 13.3 - 12.5	7.2 - 19.0 - 31.4 - 44.3 - 56.7 - 69.4 - 82.6 - 95.9 - 108.4 (7.2-7.2)	8.0	1,350	11.0
198803020301	ダ	右	1000	小雨	重	10:20	3歳未勝利		1988-7-23	2	福島	3	3歳未勝利	[抽](馬齢)	3	170	1	3	150	2	4	680	5	3-4	1640	5																							12.6 - 11.0 - 11.8 - 12.8 - 13.2	12.6 - 23.6 - 35.4 - 48.2 - 61.4 (12.6-12.6)			
198803020302	ダ	右	1700	小雨	重	10:50	4歳未勝利		1988-7-23	2	福島	3	4歳未勝利	牝(馬齢)	10	1040	4	10	230	4	1	170	3	1-7	1630	8																							7.0 - 10.8 - 11.9 - 12.1 - 13.0 - 12.5 - 12.7 - 13.5 - 13.0	7.0 - 17.8 - 29.7 - 41.8 - 54.8 - 67.3 - 80.0 - 93.5 - 106.5 (7.0-7.0)	7.0	120	1.0
198803020304	芝	右	2000	小雨	重	11:50	4歳未勝利		1988-7-23	2	福島	3	4歳未勝利	(馬齢)	5	4320	13	5	1,090	13	11	2,830	16	3-6	11560	29																							13.0 - 11.4 - 11.8 - 13.7 - 13.2 - 12.4 - 12.6 - 13.5 - 12.6 - 13.4	13.0 - 24.4 - 36.2 - 49.9 - 63.1 - 75.5 - 88.1 - 101.6 - 114.2 - 127.6 (13.0-13.0)	7.0	330	3.0
198803020305	芝	右	1200	小雨	重	12:50	4歳未勝利		1988-7-23	2	福島	3	4歳未勝利	(馬齢)	10	270	2	10	130	1	11	250	4	6-7	910	3																							12.5 - 10.8 - 11.5 - 12.5 - 12.4 - 12.9	12.5 - 23.3 - 34.8 - 47.3 - 59.7 - 72.6 (12.5-12.5)	14.0	310	6.0
198803020306	ダ	右	1000	小雨	重	13:25	4歳以上400万下		1988-7-23	2	福島	3	4歳以上400万下	(馬齢)	7	340	1	7	150	1	10	230	5	6-8	500	3																							12.3 - 10.7 - 11.5 - 12.0 - 12.7	12.3 - 23.0 - 34.5 - 46.5 - 59.2 (12.3-12.3)	5.0	450	7.0
198803020307	障		2800	小雨	重	14:00	福島障害ステークス 		1988-7-23	2	福島	3	障害4歳以上オープン	(別定)	2	140	1	2	110	1	3	170	2	2-3	360	1																											
198803020308	芝	右	1800	小雨	重	14:35	4歳以上400万下		1988-7-23	2	福島	3	4歳以上400万下	(馬齢)	1	1400	6	1	490	8	10	450	7	1-7	5690	20																							12.9 - 11.1 - 12.2 - 13.0 - 12.5 - 12.5 - 13.6 - 13.5 - 13.6	12.9 - 24.0 - 36.2 - 49.2 - 61.7 - 74.2 - 87.8 - 101.3 - 114.9 (12.9-12.9)	2.0	320	4.0
198803020309	ダ	右	1700	小雨	重	15:10	鬼怒川特別 		1988-7-23	2	福島	3	4歳以上400万下	(別定)	6	160	1	6	120	1	2	270	5	2-6	900	2																							7.1 - 11.2 - 11.7 - 12.1 - 12.6 - 12.0 - 12.5 - 13.4 - 12.6	7.1 - 18.3 - 30.0 - 42.1 - 54.7 - 66.7 - 79.2 - 92.6 - 105.2 (7.1-7.1)	8.0	370	8.0
198803020310	芝	右	1800	小雨	重	15:45	日光特別 		1988-7-23	2	福島	3	4歳以上900万下	(ハンデ)	1	1490	7	1	360	7	6	170	2	1-6	3100	15																							12.9 - 11.1 - 12.0 - 13.0 - 12.3 - 12.2 - 12.7 - 12.9 - 13.3	12.9 - 24.0 - 36.0 - 49.0 - 61.3 - 73.5 - 86.2 - 99.1 - 112.4 (12.9-12.9)	2.0	310	5.0
198803020401	芝	右	1200	小雨	重	10:00	3歳未勝利		1988-7-24	2	福島	4	3歳未勝利	[抽](馬齢)	4	930	4	4	250	6	3	130	2	3-4	1410	8																							12.8 - 11.2 - 11.8 - 12.8 - 13.0 - 13.6	12.8 - 24.0 - 35.8 - 48.6 - 61.6 - 75.2 (12.8-12.8)	8.0	220	4.0
198803020402	ダ	右	1000	小雨	重	10:25	4歳未勝利		1988-7-24	2	福島	4	4歳未勝利	(馬齢)	5	380	2	5	130	3	6	100	1	5-5	320	2																							12.4 - 10.7 - 11.3 - 12.5 - 12.7	12.4 - 23.1 - 34.4 - 46.9 - 59.6 (12.4-12.4)	7.0	120	2.0
198803020403	芝	右	1800	小雨	重	10:50	4歳未勝利		1988-7-24	2	福島	4	4歳未勝利	(馬齢)	4	510	2	4	230	3	5	980	9	4-5	16030	23																							12.8 - 11.5 - 12.1 - 13.0 - 12.4 - 12.4 - 13.2 - 13.3 - 13.5	12.8 - 24.3 - 36.4 - 49.4 - 61.8 - 74.2 - 87.4 - 100.7 - 114.2 (12.8-12.8)	3.0	650	8.0
198803020404	芝	右	1000	小雨	重	11:20	3歳新馬		1988-7-24	2	福島	4	3歳新馬	(馬齢)	7	940	5	7	260	5	3	200	3	3-6	2400	13																							12.5 - 10.8 - 12.1 - 12.3 - 13.4	12.5 - 23.3 - 35.4 - 47.7 - 61.1 (12.5-12.5)	10.0	200	2.0
198803020501	ダ	右	1000	曇	重	10:50	3歳未勝利		1988-7-30	2	福島	5	3歳未勝利	[抽](馬齢)	5	180	1	5	110	1	2	130	3	2-5	330	2																							12.8 - 11.0 - 11.6 - 12.8 - 13.2	12.8 - 23.8 - 35.4 - 48.2 - 61.4 (12.8-12.8)	7.0	200	4.0
198803020502	ダ	右	1700	曇	重	11:20	4歳未勝利		1988-7-30	2	福島	5	4歳未勝利	(馬齢)	1	340	2	1	110	2	5	100	1	1-5	200	1																							7.3 - 11.1 - 12.2 - 12.6 - 12.9 - 12.4 - 12.5 - 13.3 - 13.1	7.3 - 18.4 - 30.6 - 43.2 - 56.1 - 68.5 - 81.0 - 94.3 - 107.4 (7.3-7.3)	7.0	200	4.0
198803020503	障		2800	曇	重	11:50	障害4歳以上未勝利		1988-7-30	2	福島	5	障害4歳以上未勝利	(馬齢)	8	240	1	8	110	1	5	140	3	5-8	460	2																									2.0	120	2.0
198803020504	ダ	右	1000	曇	稍重	12:50	4歳未勝利		1988-7-30	2	福島	5	4歳未勝利	(馬齢)	8	310	2	8	130	2	5	150	3	5-8	760	3																							12.4 - 10.7 - 11.7 - 12.6 - 12.8	12.4 - 23.1 - 34.8 - 47.4 - 60.2 (12.4-12.4)	7.0	180	4.0
198803020505	芝	右	1800	曇	重	13:25	4歳未勝利		1988-7-30	2	福島	5	4歳未勝利	(馬齢)	2	300	2	2	160	2	6	330	6	2-6	700	3																							12.9 - 11.5 - 12.0 - 12.9 - 12.2 - 12.1 - 12.9 - 12.8 - 13.5	12.9 - 24.4 - 36.4 - 49.3 - 61.5 - 73.6 - 86.5 - 99.3 - 112.8 (12.9-12.9)	4.0	300	5.0
198803020506	芝	右	1200	曇	重	14:00	4歳未勝利		1988-7-30	2	福島	5	4歳未勝利	(馬齢)	1	810	3	1	210	4	4	130	1	1-4	670	3																							12.8 - 10.8 - 11.3 - 12.3 - 12.3 - 12.7	12.8 - 23.6 - 34.9 - 47.2 - 59.5 - 72.2 (12.8-12.8)	5.0	130	2.0
198803020507	ダ	右	1000	曇	稍重	14:35	天童特別 		1988-7-30	2	福島	5	4歳以上400万下	(別定)	5	180	1	5	110	1	1	120	2	1-5	180	1																							12.3 - 10.7 - 11.5 - 12.0 - 12.3	12.3 - 23.0 - 34.5 - 46.5 - 58.8 (12.3-12.3)			
198803020508	芝	右	2000	曇	重	15:10	赤湯特別 		1988-7-30	2	福島	5	4歳以上400万下	(別定)	12	3310	9	12	670	10	6	290	3	5-8	5080	18																							12.9 - 10.8 - 11.8 - 12.7 - 13.1 - 12.2 - 12.3 - 13.0 - 12.7 - 13.2	12.9 - 23.7 - 35.5 - 48.2 - 61.3 - 73.5 - 85.8 - 98.8 - 111.5 - 124.7 (12.9-12.9)	5.0	360	5.0
198803020509	芝	右	1200	晴	重	15:45	米沢特別 		1988-7-30	2	福島	5	4歳以上900万下	(混)(別定)	3	840	5	3	310	6	4	220	2	3-3	2140	12																							12.4 - 10.5 - 11.1 - 12.1 - 12.2 - 13.2	12.4 - 22.9 - 34.0 - 46.1 - 58.3 - 71.5 (12.4-12.4)	12.0	360	7.0
198803020510	芝	右	1700	晴	重	16:20	4歳以上400万下		1988-7-30	2	福島	5	4歳以上400万下	(馬齢)	1	370	2	1	150	2	4	250	4	1-3	1180	5																							7.3 - 11.3 - 12.0 - 12.5 - 12.0 - 12.3 - 12.6 - 12.5 - 12.7	7.3 - 18.6 - 30.6 - 43.1 - 55.1 - 67.4 - 80.0 - 92.5 - 105.2 (7.3-7.3)	8.0	140	1.0
198803020601	芝	右	1200	晴	稍重	10:20	3歳300万下		1988-7-31	2	福島	6	3歳300万下	[抽](別定)	2	810	3	2	190	3	1	110	1	1-2	550	3																							12.6 - 11.0 - 11.4 - 12.1 - 12.7 - 13.4	12.6 - 23.6 - 35.0 - 47.1 - 59.8 - 73.2 (12.6-12.6)			
198803020602	芝	右	1000	晴	稍重	10:50	3歳新馬		1988-7-31	2	福島	6	3歳新馬	(馬齢)	5	110	1	5	100	1	3	120	2	3-5	150	1																							12.7 - 11.1 - 12.0 - 12.0 - 11.7	12.7 - 23.8 - 35.8 - 47.8 - 59.5 (12.7-12.7)			
198803020603	ダ	右	1700	晴	良	11:20	4歳未勝利		1988-7-31	2	福島	6	4歳未勝利	(混)(馬齢)	5	350	2	5	150	2	7	220	3	5-7	1130	5																							7.1 - 10.9 - 12.3 - 12.5 - 13.0 - 12.5 - 13.0 - 13.4 - 13.4	7.1 - 18.0 - 30.3 - 42.8 - 55.8 - 68.3 - 81.3 - 94.7 - 108.1 (7.1-7.1)	2.0	580	8.0
198803020604	ダ	右	1000	晴	良	11:50	4歳未勝利		1988-7-31	2	福島	6	4歳未勝利	(馬齢)	8	550	3	8	160	3	3	200	4	3-8	1710	9																							12.6 - 11.0 - 11.6 - 12.9 - 12.2	12.6 - 23.6 - 35.2 - 48.1 - 60.3 (12.6-12.6)	4.0	140	2.0
198803020605	芝	右	1700	晴	良	12:50	4歳未勝利		1988-7-31	2	福島	6	4歳未勝利	牝(馬齢)	7	690	3	7	260	3	2	330	5	2-5	1210	4																							7.2 - 11.3 - 12.3 - 13.0 - 12.2 - 12.0 - 12.5 - 12.6 - 12.9	7.2 - 18.5 - 30.8 - 43.8 - 56.0 - 68.0 - 80.5 - 93.1 - 106.0 (7.2-7.2)	13.0	450	9.0
198803020606	ダ	右	1700	晴	良	13:25	4歳以上400万下		1988-7-31	2	福島	6	4歳以上400万下	(馬齢)	5	170	1	5	100	1	8	120	2	5-8	400	1																							7.2 - 10.9 - 12.4 - 12.2 - 13.1 - 12.3 - 12.0 - 13.2 - 13.4	7.2 - 18.1 - 30.5 - 42.7 - 55.8 - 68.1 - 80.1 - 93.3 - 106.7 (7.2-7.2)	6.0	140	3.0
198803020607	ダ	右	1000	晴	良	14:00	4歳以上400万下		1988-7-31	2	福島	6	4歳以上400万下	(馬齢)	10	380	2	10	150	2	4	310	6	4-8	4320	17																							12.2 - 10.7 - 11.5 - 12.0 - 12.8	12.2 - 22.9 - 34.4 - 46.4 - 59.2 (12.2-12.2)	2.0	120	1.0
198803020608	芝	右	1800	晴	良	14:35	本宮特別 		1988-7-31	2	福島	6	4歳以上400万下	牝(別定)	4	1470	6	4	290	5	3	520	7	3-4	11000	20																							13.1 - 12.0 - 12.6 - 13.2 - 12.5 - 11.8 - 12.2 - 12.5 - 12.2	13.1 - 25.1 - 37.7 - 50.9 - 63.4 - 75.2 - 87.4 - 99.9 - 112.1 (13.1-13.1)	9.0	310	6.0
198803020609	芝	右	1200	晴	良	15:10	須賀川特別 		1988-7-31	2	福島	6	4歳以上400万下	(別定)	7	140	1	7	110	1	1	170	3	1-7	470	1																							12.3 - 10.7 - 11.3 - 11.6 - 11.9 - 12.6	12.3 - 23.0 - 34.3 - 45.9 - 57.8 - 70.4 (12.3-12.3)	5.0	170	4.0
198803020701	芝	右	1200	雨	不良	10:50	3歳未勝利		1988-8-6	2	福島	7	3歳未勝利	[抽](馬齢)	2	1350	5	2	190	5	5	100	1	2-5	1320	6																							12.8 - 11.5 - 12.0 - 12.8 - 13.0 - 12.9	12.8 - 24.3 - 36.3 - 49.1 - 62.1 - 75.0 (12.8-12.8)	1.0	100	2.0
198803020702	芝	右	1200	雨	不良	11:20	3歳新馬		1988-8-6	2	福島	7	3歳新馬	(混)(馬齢)	1	190	1	1	110	1	2	140	2	1-2	280	1																							12.6 - 11.1 - 11.9 - 12.5 - 13.2 - 13.3	12.6 - 23.7 - 35.6 - 48.1 - 61.3 - 74.6 (12.6-12.6)			
198803020703	芝	右	1000	雨	不良	11:50	3歳新馬		1988-8-6	2	福島	7	3歳新馬	(馬齢)	1	110	1	1	100	1	7	120	2	1-7	160	1																							12.6 - 11.0 - 11.7 - 12.1 - 12.8	12.6 - 23.6 - 35.3 - 47.4 - 60.2 (12.6-12.6)			
198803020704	ダ	右	1000	曇	不良	12:50	4歳未勝利		1988-8-6	2	福島	7	4歳未勝利	(父)(馬齢)	5	350	2	5	200	2	6	220	3	5-6	790	3																							12.7 - 11.3 - 11.8 - 12.1 - 12.3	12.7 - 24.0 - 35.8 - 47.9 - 60.2 (12.7-12.7)			
198803020705	ダ	右	1700	曇	不良	13:25	4歳未勝利		1988-8-6	2	福島	7	4歳未勝利	牝(馬齢)	2	520	2	2	120	2	1	130	3	1-2	1040	5																							7.1 - 11.0 - 12.0 - 12.4 - 12.7 - 12.8 - 13.3 - 13.7 - 13.8	7.1 - 18.1 - 30.1 - 42.5 - 55.2 - 68.0 - 81.3 - 95.0 - 108.8 (7.1-7.1)	5.0	100	1.0
198803020801	芝	右	1200	晴	重	10:50	4歳未勝利		1988-8-7	2	福島	8	4歳未勝利	(馬齢)	3	500	3	3	330	4	1	910	7	1-3	6810	17																							12.5 - 10.7 - 11.5 - 12.1 - 12.2 - 12.4	12.5 - 23.2 - 34.7 - 46.8 - 59.0 - 71.4 (12.5-12.5)			
198803020802	ダ	右	1700	晴	重	11:20	4歳未勝利		1988-8-7	2	福島	8	4歳未勝利	(馬齢)	5	150	1	5	110	2	2	100	1	2-5	150	1																							7.0 - 10.7 - 11.7 - 12.9 - 13.1 - 12.3 - 12.6 - 12.6 - 12.3	7.0 - 17.7 - 29.4 - 42.3 - 55.4 - 67.7 - 80.3 - 92.9 - 105.2 (7.0-7.0)	8.0	360	8.0
198803020803	障		2800	晴	重	11:50	障害4歳以上400万下		1988-8-7	2	福島	8	障害4歳以上400万下	(混)(馬齢)	2	3240	7	2	1,070	7	4	470	4	2-4	11220	18																											
198803020804	ダ	右	1000	晴	稍重	12:50	4歳未勝利		1988-8-7	2	福島	8	4歳未勝利	(馬齢)	6	280	2	6	130	2	5	150	3	5-6	780	4																							12.4 - 11.1 - 11.7 - 12.4 - 12.5	12.4 - 23.5 - 35.2 - 47.6 - 60.1 (12.4-12.4)	4.0	430	7.0
198803020805	芝	右	2000	晴	稍重	13:25	4歳以上400万下		1988-8-7	2	福島	8	4歳以上400万下	(馬齢)	5	230	1	5	120	1	3	120	2	3-5	320	1																							13.1 - 11.3 - 11.7 - 13.0 - 13.2 - 12.6 - 12.4 - 12.7 - 12.4 - 12.2	13.1 - 24.4 - 36.1 - 49.1 - 62.3 - 74.9 - 87.3 - 100.0 - 112.4 - 124.6 (13.1-13.1)	4.0	400	7.0
198803020806	ダ	右	1700	晴	稍重	14:00	4歳以上400万下		1988-8-7	2	福島	8	4歳以上400万下	(馬齢)	8	260	1	8	120	1	4	250	7	4-7	1230	5																							7.2 - 10.8 - 11.7 - 11.8 - 12.6 - 12.4 - 13.0 - 13.3 - 13.6	7.2 - 18.0 - 29.7 - 41.5 - 54.1 - 66.5 - 79.5 - 92.8 - 106.4 (7.2-7.2)	2.0	170	2.0
198803020807	芝	右	1800	曇	稍重	14:35	雲雀ケ原特別 		1988-8-7	2	福島	8	4歳以上400万下	(混)(別定)	8	610	3	8	200	3	1	310	8	1-7	2130	11																							12.8 - 11.2 - 12.5 - 13.0 - 12.0 - 12.0 - 12.6 - 12.8 - 13.0	12.8 - 24.0 - 36.5 - 49.5 - 61.5 - 73.5 - 86.1 - 98.9 - 111.9 (12.8-12.8)	2.0	160	1.0
198803020808	ダ	右	1700	曇	稍重	15:10	オーガストステークス 		1988-8-7	2	福島	8	4歳以上900万下	(ハンデ)	1	210	1	1	130	1	6	200	4	1-5	810	2																							7.1 - 10.9 - 11.8 - 12.6 - 12.4 - 12.1 - 12.6 - 12.3 - 12.5	7.1 - 18.0 - 29.8 - 42.4 - 54.8 - 66.9 - 79.5 - 91.8 - 104.3 (7.1-7.1)	7.0	190	3.0
198803020809	芝	右	1200	曇	稍重	15:45	関屋記念	G3	1988-8-7	2	福島	8	4歳以上オープン	(別定)	1	910	7	1	290	6	5	240	4	1-4	1610	8																							12.2 - 10.4 - 11.0 - 12.1 - 12.2 - 13.0	12.2 - 22.6 - 33.6 - 45.7 - 57.9 - 70.9 (12.2-12.2)	12.0	230	2.0
198803030201	ダ	右	1000	晴	稍重	10:30	3歳未勝利		1988-10-2	3	福島	2	3歳未勝利	[抽](馬齢)	1	160	1	1	100	1	4	130	2	1-4	170	1																							12.7 - 11.3 - 12.0 - 12.8 - 12.8	12.7 - 24.0 - 36.0 - 48.8 - 61.6 (12.7-12.7)			
198803030202	芝	右	1200	晴	稍重	11:00	3歳新馬		1988-10-2	3	福島	2	3歳新馬	(馬齢)	9	500	2	9	200	3	11	290	5	7-8	700	3																							12.3 - 10.9 - 11.5 - 12.3 - 12.4 - 12.4	12.3 - 23.2 - 34.7 - 47.0 - 59.4 - 71.8 (12.3-12.3)	2.0	190	2.0
198803030203	ダ	右	1700	晴	稍重	11:30	4歳未勝利		1988-10-2	3	福島	2	4歳未勝利	(馬齢)	5	470	2	5	120	2	8	110	1	5-8	440	1																							7.1 - 10.8 - 11.5 - 11.9 - 12.7 - 12.9 - 13.0 - 13.3 - 13.9	7.1 - 17.9 - 29.4 - 41.3 - 54.0 - 66.9 - 79.9 - 93.2 - 107.1 (7.1-7.1)	1.0	150	4.0
