	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠単:的中	枠単:配当	枠単:人気
200644080106	ダ	右	1600	曇	良	17:10	C3五　六		2006-8-1	8	大井	1			6.0	190.0	1.0	6.0	170	1.0	8.0	960	10.0	10.0	430	6.0	6-7	520.0	1.0	6-8	8770.0	30.0	6-8	3,000	34.0	6-10	840	10.0	8-10	9,640	46.0	6=>8	11530.0	38.0	6-8-10	35930.0	82.0	6=>8=>10	162350.0	418.0	8735411021196	8,7,5,(3,4),(1,10),(2,11),(9,6)	6810735411129	6,8,10,7,(3,5),(1,4),(2,11),9	13.1 - 12.4 - 13.3 - 13.0 - 12.2 - 12.7 - 13.2 - 13.4	13.1 - 25.5 - 38.8 - 51.8 - 64.0 - 76.7 - 89.9 - 103.3 (38.8-39.3)	6=>7	780.0	3.0
200644080107	ダ	右	1400	曇	良	17:40	C1四　五		2006-8-1	8	大井	1			8.0	600.0	4.0	8.0	260	6.0	13.0	150	2.0	12.0	130	1.0	5-8	1800.0	9.0	8-13	1670.0	7.0	8-13	540	3.0	8-12	770	13.0	12-13	390	2.0	8=>13	3790.0	18.0	8-12-13	2030.0	4.0	8=>13=>12	14300.0	37.0		6,(8,12),3,5,14,4,(1,10),13,7,(2,11),9	12,6,8,5,(3,10,13),14,1,(7,4),11,2,9	12,8,6,(5,13),3,10,14,7,1,11,4,2,9	13.0 - 11.3 - 11.4 - 12.2 - 13.1 - 12.5 - 13.2	13.0 - 24.3 - 35.7 - 47.9 - 61.0 - 73.5 - 86.7 (35.7-38.8)	5=>8	3240.0	16.0
200644080108	ダ	右	1800	曇	良	18:15	フォーチュネイトひま 		2006-8-1	8	大井	1			9.0	150.0	1.0	9.0	100	1.0	7.0	180	3.0	3.0	1,240	12.0	5-6	400.0	2.0	7-9	430.0	2.0	7-9	240	2.0	3-9	3,130	23.0	3-7	4,310	30.0	9=>7	510.0	2.0	3-7-9	14260.0	33.0	9=>7=>3	36480.0	87.0	7,1,9,11,(3,4),12,8,6,(5,10),2,13	7,1,9,(3,11),4,8,12,6,(5,10),2,13	7,1,9,3,4,11,8,6,12,(5,10),13,2	7,1,9,3,4,8,(5,6),(2,13),12,11,10	12.7 - 12.1 - 13.1 - 12.7 - 12.3 - 12.7 - 13.3 - 12.6 - 13.0	12.7 - 24.8 - 37.9 - 50.6 - 62.9 - 75.6 - 88.9 - 101.5 - 114.5 (37.9-38.9)	6=>5	580.0	2.0
200644080109	ダ	右	1600	曇	良	18:55	C1四　五		2006-8-1	8	大井	1			8.0	190.0	1.0	8.0	140	1.0	10.0	660	8.0	5.0	320	6.0	7-8	2320.0	11.0	8-10	4120.0	14.0	8-10	1,630	19.0	5-8	990	11.0	5-10	4,960	38.0	8=>10	4890.0	17.0	5-8-10	17290.0	57.0	8=>10=>5	72250.0	209.0	1,2,8,10,5,9,3,(4,6),11,7	1281059364117	1285109364117	1,2,8,5,10,(3,9),(4,6),7,11	12.7 - 11.7 - 12.8 - 12.9 - 12.8 - 13.1 - 13.2 - 13.0	12.7 - 24.4 - 37.2 - 50.1 - 62.9 - 76.0 - 89.2 - 102.2 (37.2-39.3)	7=>8	3140.0	13.0
200644080201	ダ	右	1400	晴	良	14:40	特選		2006-8-2	8	大井	2	50万円以上		6.0	440.0	4.0	6.0	110	1.0	2.0	130	3.0	3.0	140	4.0				2-6	710.0	2.0	2-6	320	4.0	3-6	430	6.0	2-3	250	2.0	6=>2	1730.0	8.0	2-3-6	860.0	3.0	6=>2=>3	6020.0	19.0		67235148.0	67253184.0	67253184.0	12.8 - 11.7 - 12.0 - 12.6 - 13.5 - 12.8 - 13.5	12.8 - 24.5 - 36.5 - 49.1 - 62.6 - 75.4 - 88.9 (36.5-39.8)			
200644080203	ダ	右	1400	晴	良	15:40	3歳		2006-8-2	8	大井	2	35万円以上60万円未満		10.0	210.0	1.0	10.0	110	2.0	3.0	110	1.0	8.0	350	7.0	3-7	290.0	1.0	3-10	260.0	1.0	3-10	150	1.0	8-10	1,060	11.0	3-8	1,130	13.0	10=>3	520.0	1.0	3-8-10	1880.0	5.0	10=>3=>8	4730.0	9.0		(3,5,9,10),4,8,2,(7,12),1,11,6	(3,5),9,10,4,12,1,(8,7,11),2,6	3,5,10,9,4,1,(12,8),7,(2,11),6	13.3 - 11.7 - 11.9 - 12.4 - 13.1 - 13.0 - 13.6	13.3 - 25.0 - 36.9 - 49.3 - 62.4 - 75.4 - 89.0 (36.9-39.7)	7=>3	500.0	1.0
200644080204	ダ	右	1200	晴	良	16:10	3歳		2006-8-2	8	大井	2	111万円以上157万円未満		2.0	1110.0	5.0	2.0	320	5.0	7.0	370	7.0	5.0	140	1.0	2-6	5680.0	14.0	2-7	6400.0	21.0	2-7	2,200	27.0	2-5	840	9.0	5-7	1,160	16.0	2=>7	17070.0	46.0	2-5-7	5290.0	18.0	2=>7=>5	82920.0	219.0			2,(7,9),6,1,8,10,3,5,(4,11,12)	2,(7,9),6,1,8,3,5,10,4,(11,12)	12.6 - 11.0 - 11.9 - 13.2 - 12.5 - 13.2	12.6 - 23.6 - 35.5 - 48.7 - 61.2 - 74.4 (35.5-38.9)	2=>6	10920.0	25.0
200644080205	ダ	右	1500	晴	良	16:40	3歳		2006-8-2	8	大井	2	111万円以上157万円未満		9.0	770.0	4.0	9.0	160	2.0	4.0	120	1.0	1.0	160	3.0	4-7	790.0	3.0	4-9	1000.0	4.0	4-9	350	3.0	1-9	490	5.0	1-4	330	2.0	9=>4	2560.0	8.0	1-4-9	1590.0	4.0	9=>4=>1	12300.0	30.0	9,10,7,12,5,2,6,1,(4,11),(3,8)	9,10,5,7,(2,12),6,1,4,11,3,8	9,10,5,7,12,2,1,(4,6),(3,11),8	9,10,5,(12,7),2,1,4,(3,6),11,8	7.0 - 12.2 - 13.2 - 12.6 - 12.4 - 13.1 - 13.3 - 13.6	7.0 - 19.2 - 32.4 - 45.0 - 57.4 - 70.5 - 83.8 - 97.4 (32.4-40.0)	7=>4	1860.0	7.0
200644080206	ダ	右	1400	晴	良	17:10	C3三　四		2006-8-2	8	大井	2			5.0	9130.0	10.0	5.0	670	10.0	2.0	110	1.0	3.0	120	2.0	2-5	2230.0	8.0	2-5	9700.0	24.0	2-5	2,320	25.0	3-5	2,600	28.0	2-3	170	1.0	5=>2	35060.0	61.0	2-3-5	5160.0	18.0	5=>2=>3	109190.0	245.0		2,6,4,10,(5,11),(7,9),1,3,8,12	(10,5),9,11,2,8,(6,7),3,4,1,12	(10,5),(2,9),11,(6,8),7,(4,3),1,12	13.5 - 11.8 - 11.9 - 12.2 - 12.7 - 12.7 - 13.6	13.5 - 25.3 - 37.2 - 49.4 - 62.1 - 74.8 - 88.4 (37.2-39.0)	5=>2	7620.0	23.0
200644080207	ダ	右	1600	晴	良	17:40	C3三　四		2006-8-2	8	大井	2			3.0	580.0	3.0	3.0	170	3.0	1.0	260	5.0	2.0	160	2.0	1-3	2870.0	14.0	1-3	2270.0	11.0	1-3	750	11.0	2-3	450	4.0	1-2	450	5.0	3=>1	4800.0	18.0	1-2-3	3830.0	14.0	3=>1=>2	22960.0	74.0	1,4,7,(3,10),6,9,2,8,5	14379106285	13496725810	1,3,4,(9,6),2,7,5,8,10	12.4 - 11.9 - 12.6 - 12.5 - 12.6 - 13.3 - 13.3 - 13.2	12.4 - 24.3 - 36.9 - 49.4 - 62.0 - 75.3 - 88.6 - 101.8 (36.9-39.8)	3=>1	5330.0	25.0
200644080208	ダ	右	1200	晴	良	18:15	C2六　七		2006-8-2	8	大井	2			10.0	380.0	2.0	10.0	130	2.0	4.0	100	1.0	9.0	270	6.0	4-7	220.0	1.0	4-10	260.0	1.0	4-10	150	1.0	9-10	810	11.0	4-9	610	7.0	10=>4	770.0	2.0	4-9-10	1800.0	5.0	10=>4=>9	6370.0	17.0			3,4,9,(12,13),(6,11),5,7,2,10-1	3,4,9,(12,13),(6,11),5,(2,10),7-1	12.8 - 11.1 - 11.8 - 13.0 - 12.3 - 13.0	12.8 - 23.9 - 35.7 - 48.7 - 61.0 - 74.0 (35.7-38.3)	7=>4	720.0	2.0
200644080209	ダ	右	1500	晴	良	18:55	C2六　七		2006-8-2	8	大井	2			1.0	240.0	1.0	1.0	120	1.0	8.0	130	2.0	6.0	1,150	13.0	1-6	360.0	1.0	1-8	490.0	1.0	1-8	250	1.0	1-6	4,100	40.0	6-8	5,860	47.0	1=>8	920.0	1.0	1-6-8	17650.0	57.0	1=>8=>6	62470.0	198.0	7,(9,11),8,6,(1,4),3,5,13,(2,12),10	79118641351312210	7,9,11,8,(4,1),6,3,12,5,13,2,10	(7,9),(8,11),1,6,4,3,12,5,13,2,10	6.9 - 11.8 - 12.3 - 12.3 - 12.5 - 13.2 - 13.3 - 12.9	6.9 - 18.7 - 31.0 - 43.3 - 55.8 - 69.0 - 82.3 - 95.2 (31.0-39.4)	1=>6	660.0	1.0
200644080210	ダ	右	1200	晴	良	19:35	アメリカンアンバサダ 		2006-8-2	8	大井	2			8.0	910.0	6.0	8.0	220	3.0	2.0	450	9.0	9.0	220	2.0	2-6	3150.0	12.0	2-8	6450.0	27.0	2-8	1,940	26.0	8-9	1,040	10.0	2-9	1,440	20.0	8=>2	16600.0	61.0	2-8-9	15900.0	56.0	8=>2=>9	122300.0	401.0			2,4,(1,7),(5,12),6,9,13,11,8,10,3	2,4,(1,7),(5,12),6,(9,13),8,11,3,10	12.0 - 11.0 - 12.1 - 12.8 - 12.2 - 12.9	12.0 - 23.0 - 35.1 - 47.9 - 60.1 - 73.0 (35.1-37.9)	6=>2	4930.0	25.0
200644080211	ダ	右	1600	晴	良	20:15	サンタアニタトロフィ	G	2006-8-2	8	大井	2	(ハンデ)		12.0	500.0	3.0	12.0	190	3.0	1.0	390	5.0	8.0	460	7.0	1-8	2870.0	11.0	1-12	4220.0	16.0	1-12	1,360	15.0	8-12	1,780	23.0	1-8	3,200	32.0	12=>1	6780.0	25.0	1-8-12	23800.0	71.0	12=>1=>8	110970.0	296.0	1,(5,13),2,7,4,10,6,(3,8,11),12	1,(2,5),13,7,4,6,10,(3,8),(12,11)	1,(2,5),(7,13),(4,6),8,3,12,10,11	1,2,5,(7,13),(4,6),8,(3,12),11,10	12.2 - 11.3 - 12.5 - 12.0 - 12.3 - 12.8 - 12.9 - 12.7	12.2 - 23.5 - 36.0 - 48.0 - 60.3 - 73.1 - 86.0 - 98.7 (36.0-38.4)	8=>1	5070.0	20.0
200644080301	ダ	右	1200	晴	良	14:40	3歳　未出走		2006-8-3	8	大井	3			1.0	130.0	1.0	1.0	100	1.0	10.0	200	4.0	6.0	210	6.0	1-8	790.0	3.0	1-10	870.0	3.0	1-10	440	5.0	1-6	440	4.0	6-10	990	12.0	1=>10	1130.0	3.0	1-6-10	3430.0	12.0	1=>10=>6	9180.0	26.0			11,1,6,8,(2,10),(7,5),(4,3),9	11,1,6,(2,8),10,(7,5),(4,3),9	12.7 - 11.3 - 12.4 - 13.5 - 12.8 - 13.1	12.7 - 24.0 - 36.4 - 49.9 - 62.7 - 75.8 (36.4-39.4)	1=>8	950.0	3.0
200644080302	ダ	右	1200	晴	良	15:10	3歳		2006-8-3	8	大井	3	35万円未満		7.0	260.0	2.0	7.0	130	1.0	2.0	150	3.0	1.0	250	5.0	2-7	320.0	1.0	2-7	820.0	3.0	2-7	260	2.0	1-7	720	9.0	1-2	650	7.0	7=>2	1340.0	4.0	1-2-7	2800.0	8.0	7=>2=>1	9370.0	30.0			25784196310	2,7,(4,5),8,1,(9,6),10,3	12.7 - 11.8 - 12.1 - 13.0 - 12.8 - 13.0	12.7 - 24.5 - 36.6 - 49.6 - 62.4 - 75.4 (36.6-38.8)	7=>2	470.0	2.0
200644080303	ダ	右	1400	晴	良	15:40	3歳		2006-8-3	8	大井	3	35万円未満		6.0	610.0	3.0	6.0	180	3.0	7.0	180	2.0	5.0	1,360	11.0	6-6	1590.0	6.0	6-7	1190.0	5.0	6-7	450	3.0	5-6	5,190	38.0	5-7	4,350	33.0	6=>7	2160.0	7.0	5-6-7	38540.0	62.0	6=>7=>5	129990.0	231.0		10,(5,6),(7,11),2,4,(3,9),8,1	(5,10),11,6,7,2,4,1,(3,9),8	5101167219348	13.4 - 11.6 - 12.3 - 13.0 - 13.5 - 12.8 - 13.4	13.4 - 25.0 - 37.3 - 50.3 - 63.8 - 76.6 - 90.0 (37.3-39.7)	6=>6	1250.0	4.0
200644080304	ダ	右	1200	晴	良	16:10	3歳		2006-8-3	8	大井	3	60万円以上111万円未満		7.0	1290.0	5.0	7.0	200	3.0	11.0	220	5.0	6.0	470	7.0	5-7	1300.0	7.0	7-11	2840.0	10.0	7-11	950	10.0	6-7	3,140	42.0	6-11	3,210	44.0	7=>11	5690.0	23.0	6-7-11	22290.0	79.0	7=>11=>6	87180.0	309.0			11,13,7,9,8,(10,6,5),4,1,2,3,12	11,(13,9,5),7,(4,6),8,10,1,(3,2),12	12.6 - 11.3 - 12.8 - 13.1 - 12.3 - 13.0	12.6 - 23.9 - 36.7 - 49.8 - 62.1 - 75.1 (36.7-38.4)	5=>7	2960.0	14.0
200644080305	ダ	右	1500	晴	良	16:40	3歳		2006-8-3	8	大井	3	60万円以上111万円未満		5.0	220.0	1.0	5.0	130	1.0	1.0	280	5.0	4.0	170	3.0	1-5	1880.0	8.0	1-5	1950.0	8.0	1-5	790	11.0	4-5	350	3.0	1-4	700	9.0	5=>1	3200.0	14.0	1-4-5	2350.0	6.0	5=>1=>4	14530.0	45.0	5,7,(1,10),3,11,(4,9),8,6	5,7,(1,10),3,(4,11),9,(6,8)	5,7,10,(1,11),3,4,9,(6,8)	5,7,10,(1,11),(4,3),(6,9),8	6.8 - 12.3 - 13.8 - 13.2 - 12.8 - 13.2 - 12.8 - 12.8	6.8 - 19.1 - 32.9 - 46.1 - 58.9 - 72.1 - 84.9 - 97.7 (32.9-38.8)	5=>1	3120.0	14.0
200644080306	ダ	右	1200	晴	良	17:10	C3一　二		2006-8-3	8	大井	3			4.0	130.0	1.0	4.0	100	1.0	8.0	120	2.0	7.0	170	3.0	4-7	280.0	1.0	4-8	350.0	1.0	4-8	180	1.0	4-7	300	2.0	7-8	790	9.0	4=>8	500.0	1.0	4-7-8	1280.0	2.0	4=>8=>7	2470.0	1.0			7,8,9,4,(5,6),10,2,1,11,3	7894561012113	12.8 - 11.8 - 12.3 - 13.0 - 12.1 - 12.3	12.8 - 24.6 - 36.9 - 49.9 - 62.0 - 74.3 (36.9-37.4)	4=>7	370.0	1.0
200644080307	ダ	右	1500	晴	良	17:40	C3一　二		2006-8-3	8	大井	3			8.0	560.0	4.0	8.0	420	8.0	2.0	290	5.0	7.0	230	3.0	2-5	1550.0	8.0	2-8	3840.0	20.0	2-8	1,240	18.0	7-8	700	5.0	2-7	710	7.0	8=>2	8570.0	40.0	2-7-8	5830.0	19.0	8=>2=>7	33830.0	114.0	7,8,10,1,(5,12),11,(4,13),(2,14),3,9	7,8,(1,10),5,12,(4,11),13,(2,14),3,9	7,8,5,12,2,(1,13),(10,11),(4,14),3,9	7,8,(5,12,2),1,13,11,(4,14),(10,3),9	6.9 - 12.1 - 12.8 - 12.4 - 12.5 - 13.0 - 12.9 - 12.7	6.9 - 19.0 - 31.8 - 44.2 - 56.7 - 69.7 - 82.6 - 95.3 (31.8-38.6)	5=>2	3030.0	16.0
200644080308	ダ	右	1400	晴	良	18:15	C2八　九		2006-8-3	8	大井	3			10.0	190.0	1.0	10.0	100	1.0	5.0	120	2.0	4.0	200	4.0	4-7	190.0	1.0	5-10	320.0	1.0	5-10	180	1.0	4-10	270	2.0	4-5	390	3.0	10=>5	560.0	1.0	4-5-10	720.0	1.0	10=>5=>4	1830.0	1.0		6,9,(11,12),(4,13),5,7,(1,2,10),(3,8)	61312117910425183	6-13,(12,11),10,9,7,4,2,5,1,8,3	13.0 - 11.2 - 11.5 - 12.1 - 13.1 - 13.4 - 13.6	13.0 - 24.2 - 35.7 - 47.8 - 60.9 - 74.3 - 87.9 (35.7-40.1)	7=>4	300.0	1.0
200644080309	ダ	右	1600	晴	良	18:55	C2八　九		2006-8-3	8	大井	3			5.0	6660.0	10.0	5.0	1,570	9.0	1.0	230	5.0	2.0	200	3.0	1-5	11630.0	27.0	1-5	19160.0	33.0	1-5	5,300	40.0	2-5	4,020	32.0	1-2	560	5.0	5=>1	67370.0	80.0	1-2-5	22910.0	55.0	5=>1=>2	306910.0	497.0	5,8,(2,9,11),3,6,10,1,12,4,7	5,8,11,2,(3,9),6,10,1,12,4,7	5,8,1,2,11,3,(6,9),(10,4),12,7	5,8,(2,1),11,(6,3,9),10,4,12,7	12.6 - 12.1 - 12.6 - 12.6 - 13.0 - 12.7 - 13.2 - 13.3	12.6 - 24.7 - 37.3 - 49.9 - 62.9 - 75.6 - 88.8 - 102.1 (37.3-39.2)	5=>1	31120.0	55.0
200644080310	ダ	右	1600	晴	良	19:35	築地特別競走 		2006-8-3	8	大井	3			2.0	800.0	3.0	2.0	250	4.0	10.0	160	2.0	1.0	1,100	12.0	2-6	1280.0	5.0	2-10	1650.0	5.0	2-10	610	6.0	1-2	1,420	16.0	1-10	2,660	30.0	2=>10	3710.0	12.0	1-2-10	9470.0	29.0	2=>10=>1	44680.0	127.0	10921413841265711	10,9,2,14,1,3,8,4,12,(5,6),7,11	10,(9,11),2,(14,6),1,3,(4,12,7),8,5	10,(9,11),2,(1,6),(14,7),(4,3),12,(5,8)	12.1 - 11.6 - 12.8 - 12.7 - 12.8 - 12.8 - 13.1 - 13.1	12.1 - 23.7 - 36.5 - 49.2 - 62.0 - 74.8 - 87.9 - 101.0 (36.5-39.0)	2=>6	2650.0	11.0
200644080311	ダ	右	1600	晴	良	20:15	’06クリスタルナイ 		2006-8-3	8	大井	3	牝(別定)		10.0	820.0	4.0	10.0	200	3.0	4.0	520	7.0	6.0	770	12.0	3-6	2110.0	11.0	4-10	5730.0	26.0	4-10	1,300	15.0	6-10	1,440	19.0	4-6	3,380	49.0	10=>4	9080.0	35.0	4-6-10	27390.0	103.0	10=>4=>6	148990.0	509.0	4,9,11,1,8,(6,12,13),7,10,5,14,3	4,9,(1,11),8,6,13,12,10,7,5,14,3	4,9,(1,11,10),6,(8,13),12,5,7,14,3	4,10,9,1,6,(11,8,13),12,5,(14,7),3	12.4 - 11.5 - 12.5 - 12.4 - 12.5 - 13.0 - 12.8 - 12.8	12.4 - 23.9 - 36.4 - 48.8 - 61.3 - 74.3 - 87.1 - 99.9 (36.4-38.6)	6=>3	4240.0	20.0
200644080312	ダ	右	1800	晴	良	20:50	涼風賞競走 		2006-8-3	8	大井	3			4.0	150.0	1.0	4.0	110	1.0	9.0	110	2.0	1.0	200	4.0	4-7	200.0	1.0	4-9	210.0	1.0	4-9	150	1.0	1-4	390	4.0	1-9	620	10.0	4=>9	300.0	1.0	1-4-9	980.0	3.0	4=>9=>1	2320.0	4.0	4910186352117	4,9,(1,10),8,3,6,2,5,11,7	4,9,(1,10),(8,2),3,6,11,5,7	4,9,1,10,8,(3,2),(6,11),5,7	12.7 - 12.8 - 13.7 - 12.9 - 12.6 - 12.6 - 12.4 - 11.5 - 12.4	12.7 - 25.5 - 39.2 - 52.1 - 64.7 - 77.3 - 89.7 - 101.2 - 113.6 (39.2-36.3)	4=>7	280.0	1.0
200644081301	ダ	右	1200	晴	不良	15:45	C313　1415		2006-8-13	9	大井	1			12.0	600.0	4.0	12.0	200	4.0	7.0	220	5.0	14.0	200	3.0	5-7	1800.0	9.0	7-12	3040.0	12.0	7-12	980	13.0	12-14	390	2.0	7-14	700	5.0	12=>7	5090.0	18.0	7-12-14	3160.0	9.0	12=>7=>14	19060.0	47.0			2,4,6,(1,14),7,10,8,12,(5,13),(3,9),11	2,4,(1,6),(7,14),10,8,12,(5,13),3,9,11	12.3 - 10.9 - 11.8 - 13.0 - 12.7 - 13.2	12.3 - 23.2 - 35.0 - 48.0 - 60.7 - 73.9 (35.0-38.9)	7=>5	3540.0	18.0
200644081302	ダ	右	1400	晴	重	16:15	C313　1415		2006-8-13	9	大井	1			8.0	270.0	2.0	8.0	130	1.0	12.0	960	10.0	3.0	300	4.0	6-8	1510.0	6.0	8-12	7070.0	17.0	8-12	1,700	15.0	3-8	640	4.0	3-12	5,330	40.0	8=>12	7790.0	23.0	3-8-12	16390.0	38.0	8=>12=>3	99660.0	201.0		3,4,1,12,8,9,(6,10,13),(5,11),7,2	3,(4,12),(1,8),(6,9),10,11,5,13,7,2	3,12,4,(1,8),9,6,10,11,5,7,13,2	13.3 - 12.0 - 12.1 - 12.3 - 13.0 - 12.6 - 13.3	13.3 - 25.3 - 37.4 - 49.7 - 62.7 - 75.3 - 88.6 (37.4-38.9)	6=>8	1270.0	5.0
200644081303	ダ	右	1500	晴	重	16:55	C313　1415		2006-8-13	9	大井	1			1.0	120.0	1.0	1.0	110	1.0	2.0	200	4.0	9.0	340	7.0	1-2	370.0	2.0	1-2	410.0	2.0	1-2	200	1.0	1-9	330	4.0	2-9	1,070	15.0	1=>2	420.0	1.0	1-2-9	1750.0	6.0	1=>2=>9	2900.0	6.0	127495368	127493568	1,2,4,(9,7),3,5,6,8	124973568	7.0 - 12.0 - 12.7 - 12.7 - 12.3 - 12.9 - 12.9 - 13.3	7.0 - 19.0 - 31.7 - 44.4 - 56.7 - 69.6 - 82.5 - 95.8 (31.7-39.1)	1=>2	420.0	1.0
200644081304	ダ	右	1200	晴	重	17:25	3歳		2006-8-13	9	大井	1	228.4万円以上328万円未満		7.0	260.0	1.0	7.0	130	1.0	8.0	750	9.0	9.0	280	5.0	7-7	4860.0	19.0	7-8	7700.0	22.0	7-8	2,080	22.0	7-9	490	4.0	8-9	6,310	40.0	7=>8	8330.0	33.0	7-8-9	15600.0	49.0	7=>8=>9	64400.0	186.0			(1,2),4,(6,10),(3,8),7,9,5	1,2,(8,6),10,4,3,7,9,5	12.4 - 11.0 - 11.8 - 13.1 - 12.7 - 13.3	12.4 - 23.4 - 35.2 - 48.3 - 61.0 - 74.3 (35.2-39.1)	7=>7	6180.0	25.0
200644081305	ダ	右	1400	晴	重	17:55	3歳		2006-8-13	9	大井	1	228.4万円以上328万円未満		2.0	6610.0	12.0	2.0	600	9.0	7.0	230	4.0	10.0	120	1.0	2-5	38480.0	32.0	2-7	40830.0	56.0	2-7	7,480	62.0	2-10	2,600	28.0	7-10	590	6.0	2=>7	190300.0	138.0	2-7-10	25710.0	73.0	2=>7=>10	344790.0	584.0		(4,11),12,(5,9),(2,10),(1,3),8,7,13,6,14	(4,11),12,2,9,(1,5,10),8,3,7,6,14,13	(4,11),12,2,(1,9,10),8,(7,5,3),6,14,13	13.2 - 11.6 - 11.9 - 12.7 - 13.5 - 13.0 - 13.3	13.2 - 24.8 - 36.7 - 49.4 - 62.9 - 75.9 - 89.2 (36.7-39.8)	2=>5	78910.0	57.0
200644081306	ダ	右	1600	晴	重	18:30	3歳		2006-8-13	9	大井	1	228.4万円以上328万円未満		1.0	200.0	1.0	1.0	120	1.0	9.0	360	8.0	11.0	700	11.0	1-7	840.0	4.0	1-9	1910.0	7.0	1-9	750	8.0	1-11	2,090	29.0	9-11	4,210	41.0	1=>9	2320.0	9.0	1-9-11	21820.0	76.0	1=>9=>11	74080.0	221.0	(4,12),10,9,6,3,(2,5),8,1,7,11	(4,12),(9,10),6,3,5,2,8,(1,7),11	4,12,8,(9,7),10,1,6,5,11,3,2	4,12,9,(8,7),10,1,6,5,11,2,3	12.6 - 12.3 - 13.5 - 13.1 - 12.1 - 13.2 - 13.9 - 13.4	12.6 - 24.9 - 38.4 - 51.5 - 63.6 - 76.8 - 90.7 - 104.1 (38.4-40.5)	1=>7	1220.0	4.0
200644081307	ダ	右	1600	晴	重	19:05	C1七		2006-8-13	9	大井	1			2.0	1280.0	4.0	2.0	240	4.0	3.0	310	6.0	7.0	100	1.0	2-3	8120.0	23.0	2-3	12780.0	27.0	2-3	2,030	22.0	2-7	400	3.0	3-7	480	4.0	2=>3	20610.0	33.0	2-3-7	3470.0	14.0	2=>3=>7	59840.0	151.0	2,3,12,10,1,(9,7),(5,6),11,(8,13),4,14	2,3,10,12,1,7,9,6,5,(8,11),13,4,14	2,(3,12),7,10,11,6,5,1,9,8,13,4,14	2312710611519813144	12.4 - 11.7 - 12.8 - 12.8 - 12.5 - 12.6 - 13.2 - 13.4	12.4 - 24.1 - 36.9 - 49.7 - 62.2 - 74.8 - 88.0 - 101.4 (36.9-39.2)	2=>3	18300.0	35.0
200644081401	ダ	右	1400	晴	稍重	15:15	C311　12		2006-8-14	9	大井	2			3.0	130.0	1.0	3.0	110	1.0	10.0	190	2.0	12.0	380	8.0	3-6	960.0	4.0	3-10	1050.0	4.0	3-10	400	3.0	3-12	610	6.0	10-12	1,970	27.0	3=>10	1260.0	4.0	3-10-12	4500.0	15.0	3=>10=>12	13710.0	33.0		3,7,1,4,10,8,(2,5),6,14,12,13,(9,11)	3,(7,10),1,4,(5,8),6,2,(12,14),13,9,11	3,7,10,1,5,8,4,6,(2,12),14,9,13,11	13.3 - 11.8 - 11.7 - 12.3 - 13.1 - 13.0 - 14.1	13.3 - 25.1 - 36.8 - 49.1 - 62.2 - 75.2 - 89.3 (36.8-40.2)	3=>6	1230.0	5.0
200644081402	ダ	右	1600	晴	稍重	15:45	C311　12		2006-8-14	9	大井	2			6.0	850.0	7.0	6.0	220	4.0	2.0	210	3.0	10.0	480	8.0	2-5	2250.0	10.0	2-6	2610.0	12.0	2-6	980	15.0	6-10	2,440	32.0	2-10	1,930	28.0	6=>2	7200.0	29.0	2-6-10	12580.0	50.0	6=>2=>10	74240.0	284.0	6,7,2,4,(3,9),11,(10,12),1,5,8	6,7,2,4,(3,9),11,10,12,1,5,8	6,(7,11),4,2,(3,9),10,1,12,5,8	6,(7,4,11),2,3,10,9,1,12-5,8	12.8 - 12.7 - 13.6 - 13.1 - 12.0 - 13.2 - 13.4 - 13.9	12.8 - 25.5 - 39.1 - 52.2 - 64.2 - 77.4 - 90.8 - 104.7 (39.1-40.5)	5=>2	7020.0	39.0
200644081403	ダ	右	1200	晴	稍重	16:15	3歳		2006-8-14	9	大井	2	106万円以上141万円未満		11.0	2820.0	7.0	11.0	450	7.0	3.0	350	6.0	8.0	130	1.0	3-8	6490.0	18.0	3-11	9200.0	26.0	3-11	3,620	42.0	8-11	1,050	12.0	3-8	670	7.0	11=>3	37930.0	75.0	3-8-11	12940.0	44.0	11=>3=>8	145740.0	346.0			3,11,7,1,8,6,4,10,2,9-5	3,11,7,1,(4,8),6,2,10,9-5	12.6 - 11.5 - 11.8 - 12.5 - 12.3 - 13.2	12.6 - 24.1 - 35.9 - 48.4 - 60.7 - 73.9 (35.9-38.0)	8=>3	17560.0	37.0
