	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気
199909020502	ダ	右	1400	雨	稍重	10:30	4歳未勝利		1999-4-10	2	阪神	5	4歳未勝利	(父)[指](馬齢)	5	1490	5	5	280	4	4	290	5	1.0	280	3.0	4-4	5230	12																							13.0 - 11.3 - 12.1 - 12.5 - 12.6 - 12.7 - 13.0	13.0 - 24.3 - 36.4 - 48.9 - 61.5 - 74.2 - 87.2 (13.0-13.0)	4-5	4540.0	11.0
199909020503	ダ	右	1800	曇	稍重	10:55	4歳未勝利		1999-4-10	2	阪神	5	4歳未勝利	牝[指](馬齢)	2	120	1	2	100	1	4	130	2	10.0	260	6.0	2-4	250	1																							12.6 - 11.4 - 13.3 - 13.4 - 13.7 - 12.9 - 12.6 - 12.6 - 13.0	12.6 - 24.0 - 37.3 - 50.7 - 64.4 - 77.3 - 89.9 - 102.5 - 115.5 (12.6-12.6)	2-4	260.0	1.0
199909020504	芝	右	1400	曇	良	11:25	4歳未勝利		1999-4-10	2	阪神	5	4歳未勝利	(混)[指](馬齢)	16	220	1	16	110	1	15	140	2	6.0	170	3.0	7-8	370	1																							12.5 - 11.5 - 11.9 - 11.7 - 12.0 - 11.1 - 12.2	12.5 - 24.0 - 35.9 - 47.6 - 59.6 - 70.7 - 82.9 (12.5-12.5)	15-16	580.0	1.0
199909020505	障		3000	曇	良  ダート	11:55	障害4歳以上未勝利		1999-4-10	2	阪神	5	障害4歳以上未勝利	(定量)	4	330	1	4	140	2	7	340	7	13.0	130	1.0	3-5	1980	6																									4-7	2420.0	8.0
199909020506	ダ	右	1200	曇	稍重	12:55	4歳以上500万下		1999-4-10	2	阪神	5	4歳以上500万下	[指](別定)	4	3200	8	4	510	6	12	590	8	2.0	180	2.0	3-7	6720	18																							12.9 - 11.3 - 11.8 - 12.1 - 12.5 - 12.9	12.9 - 24.2 - 36.0 - 48.1 - 60.6 - 73.5 (12.9-12.9)	4-12	18090.0	32.0
199909020507	ダ	右	1800	曇	稍重	13:25	4歳以上900万下		1999-4-10	2	阪神	5	4歳以上900万下	[指](別定)	2	3790	9	2	1,160	10	8	520	6	1.0	1,010	9.0	1-4	4320	15																							12.8 - 11.6 - 13.2 - 13.0 - 12.9 - 12.7 - 12.1 - 12.0 - 12.2	12.8 - 24.4 - 37.6 - 50.6 - 63.5 - 76.2 - 88.3 - 100.3 - 112.5 (12.8-12.8)	2-8	17620.0	46.0
199909020508	芝	右	2000	曇	良	14:00	アザレア賞 		1999-4-10	2	阪神	5	4歳500万下	(混)(特指)(馬齢)	2	490	3	2	220	4	8	1,590	12	3.0	220	3.0	1-4	9170	24																							12.5 - 11.3 - 12.8 - 13.3 - 13.0 - 12.8 - 12.1 - 12.2 - 11.2 - 11.8	12.5 - 23.8 - 36.6 - 49.9 - 62.9 - 75.7 - 87.8 - 100.0 - 111.2 - 123.0 (12.5-12.5)	2-8	26340.0	52.0
199909020509	芝	右	1200	曇	良	14:35	淀屋橋ステークス 		1999-4-10	2	阪神	5	4歳以上1600万下	(混)[指](ハンデ)	4	260	1	4	140	1	8	1,120	12	3.0	450	8.0	2-4	2400	10																							12.2 - 10.8 - 11.3 - 11.6 - 11.4 - 12.1	12.2 - 23.0 - 34.3 - 45.9 - 57.3 - 69.4 (12.2-12.2)	4-8	14550.0	42.0
199909020511	芝	右	1200	雨	良	15:45	阪急杯	G3	1999-4-10	2	阪神	5	4歳以上オープン	(混)[指](ハンデ)	3	500	2	3	160	2	7	110	1	12.0	190	4.0	2-4	530	1																							11.9 - 10.4 - 11.0 - 11.7 - 11.4 - 12.2	11.9 - 22.3 - 33.3 - 45.0 - 56.4 - 68.6 (11.9-11.9)	3-7	630.0	1.0
199909020601	ダ	右	1800	晴	重	10:10	4歳未出走		1999-4-11	2	阪神	6	4歳未出走	[指](馬齢)	12	330	2	12	130	2	4	170	3	13.0	330	6.0	4-8	460	2																							12.8 - 11.4 - 13.7 - 13.3 - 13.2 - 13.1 - 12.9 - 12.6 - 12.6	12.8 - 24.2 - 37.9 - 51.2 - 64.4 - 77.5 - 90.4 - 103.0 - 115.6 (12.8-12.8)	4-12	660.0	3.0
199909020602	ダ	右	1200	晴	重	10:35	4歳未勝利		1999-4-11	2	阪神	6	4歳未勝利	(市)(抽)[指](馬齢)	1	230	2	1	120	2	9	180	5	7.0	110	1.0	1-8	700	3																							12.6 - 11.1 - 11.7 - 12.0 - 12.1 - 13.1	12.6 - 23.7 - 35.4 - 47.4 - 59.5 - 72.6 (12.6-12.6)	1-9	1450.0	7.0
199909020603	ダ	右	1800	晴	重	11:00	4歳未勝利		1999-4-11	2	阪神	6	4歳未勝利	(混)[指](馬齢)	9	18650	14	9	4,740	14	2	630	6	3.0	330	5.0	2-6	16320	28																							12.9 - 11.3 - 13.2 - 13.1 - 13.2 - 12.8 - 12.7 - 12.8 - 13.0	12.9 - 24.2 - 37.4 - 50.5 - 63.7 - 76.5 - 89.2 - 102.0 - 115.0 (12.9-12.9)	2-9	110660.0	76.0
199909020604	ダ	右	1400	晴	重	11:25	4歳未勝利		1999-4-11	2	阪神	6	4歳未勝利	[指](馬齢)	2	130	1	2	110	1	1	160	3	3.0	250	5.0	1-1	450	2																							12.4 - 11.2 - 11.6 - 11.8 - 11.9 - 12.6 - 13.3	12.4 - 23.6 - 35.2 - 47.0 - 58.9 - 71.5 - 84.8 (12.4-12.4)	1-2	460.0	2.0
199909020605	ダ	右	1800	晴	重	11:50	4歳500万下		1999-4-11	2	阪神	6	4歳500万下	(特指)(馬齢)	2	360	2	2	130	1	7	160	3	5.0	130	2.0	2-4	890	4																							13.0 - 11.3 - 13.3 - 12.8 - 12.5 - 12.5 - 12.3 - 12.6 - 13.3	13.0 - 24.3 - 37.6 - 50.4 - 62.9 - 75.4 - 87.7 - 100.3 - 113.6 (13.0-13.0)	2-7	1030.0	3.0
199909020606	ダ	右	1200	晴	重	12:45	4歳500万下		1999-4-11	2	阪神	6	4歳500万下	(混)(特指)(馬齢)	3	560	3	3	230	3	2	780	8	1.0	2,350	11.0	1-2	6660	24																							12.4 - 11.0 - 11.8 - 11.6 - 12.3 - 12.3	12.4 - 23.4 - 35.2 - 46.8 - 59.1 - 71.4 (12.4-12.4)	2-3	8600.0	24.0
199909020607	ダ	右	1800	晴	重	13:15	4歳以上500万下		1999-4-11	2	阪神	6	4歳以上500万下	(混)[指](別定)	10	1410	4	10	230	4	3	160	2	4.0	440	5.0	3-8	240	1																							13.1 - 11.6 - 13.5 - 13.2 - 12.9 - 12.5 - 12.1 - 12.6 - 12.7	13.1 - 24.7 - 38.2 - 51.4 - 64.3 - 76.8 - 88.9 - 101.5 - 114.2 (13.1-13.1)	3-10	1760.0	5.0
199909020608	芝	右	1600	晴	良	13:45	山陽特別 		1999-4-11	2	阪神	6	4歳以上900万下	(混)[指](別定)	12	840	4	12	220	3	13	150	1	1.0	240	5.0	7-8	660	2																							12.6 - 10.9 - 11.7 - 12.5 - 12.2 - 12.2 - 11.4 - 12.6	12.6 - 23.5 - 35.2 - 47.7 - 59.9 - 72.1 - 83.5 - 96.1 (12.6-12.6)	12-13	1410.0	4.0
199909020609	芝	右	2000	晴	良	14:20	忘れな草賞 		1999-4-11	2	阪神	6	4歳オープン	(混)	12	1350	7	12	400	9	16	180	2	1.0	1,870	16.0	6-8	1350	5																							12.6 - 11.8 - 13.2 - 13.2 - 13.2 - 13.3 - 12.6 - 12.1 - 11.2 - 12.2	12.6 - 24.4 - 37.6 - 50.8 - 64.0 - 77.3 - 89.9 - 102.0 - 113.2 - 125.4 (12.6-12.6)	12-16	2880.0	11.0
199909020610	ダ	右	1800	晴	稍重	15:00	梅田ステークス 		1999-4-11	2	阪神	6	4歳以上1600万下	(混)[指](別定)	7	1470	6	7	300	6	6	140	1	13.0	160	3.0	3-4	940	5																							13.0 - 11.1 - 12.5 - 12.1 - 12.6 - 12.4 - 12.3 - 12.4 - 12.9	13.0 - 24.1 - 36.6 - 48.7 - 61.3 - 73.7 - 86.0 - 98.4 - 111.3 (13.0-13.0)	6-7	1980.0	8.0
199909020611	芝	右	1600	晴	良	15:40	桜花賞	G1	1999-4-11	2	阪神	6	4歳オープン	牝(指)(定量)	14	890	4	14	260	4	17	170	2	16.0	310	5.0	7-8	1180	5																							12.7 - 11.0 - 11.4 - 11.9 - 11.9 - 12.3 - 11.6 - 12.7	12.7 - 23.7 - 35.1 - 47.0 - 58.9 - 71.2 - 82.8 - 95.5 (12.7-12.7)	14-17	1940.0	6.0
199909020701	芝	右	2000	晴	良	10:05	4歳未出走		1999-4-17	2	阪神	7	4歳未出走	(混)[指](馬齢)	7	1030	3	7	150	3	1	100	1	2.0	250	5.0	1-7	360	2																							12.6 - 11.4 - 12.9 - 13.8 - 13.3 - 13.2 - 12.8 - 12.3 - 11.5 - 11.4	12.6 - 24.0 - 36.9 - 50.7 - 64.0 - 77.2 - 90.0 - 102.3 - 113.8 - 125.2 (12.6-12.6)			
199909020702	ダ	右	1400	晴	良	10:30	4歳未出走		1999-4-17	2	阪神	7	4歳未出走	[指](馬齢)	10	6420	7	10	630	7	7	110	1	9.0	160	3.0	6-8	580	3																							12.7 - 11.5 - 12.3 - 12.9 - 12.5 - 12.5 - 13.2	12.7 - 24.2 - 36.5 - 49.4 - 61.9 - 74.4 - 87.6 (12.7-12.7)	7-10	2200.0	6.0
199909020703	ダ	右	1200	晴	良	10:55	4歳未勝利		1999-4-17	2	阪神	7	4歳未勝利	牝[指](馬齢)	7	140	1	7	110	1	5	220	6	10.0	180	4.0	5-7	800	5																							12.9 - 11.3 - 11.9 - 12.3 - 12.6 - 13.2	12.9 - 24.2 - 36.1 - 48.4 - 61.0 - 74.2 (12.9-12.9)	5-7	860.0	5.0
199909020704	ダ	右	1400	晴	良	11:25	4歳未勝利		1999-4-17	2	阪神	7	4歳未勝利	(混)[指](馬齢)	3	1650	6	3	300	5	6	130	2	2.0	180	3.0	3-5	1680	6																							12.4 - 10.9 - 12.0 - 12.7 - 12.5 - 12.9 - 13.8	12.4 - 23.3 - 35.3 - 48.0 - 60.5 - 73.4 - 87.2 (12.4-12.4)	3-6	1820.0	7.0
199909020705	障		3170	晴	良	11:55	障害4歳以上オープン		1999-4-17	2	阪神	7	障害4歳以上オープン	(混)(別定)	4	810	4	4	360	5	12	930	12	5.0	210	3.0	3-7	6590	23																									4-12	31600.0	60.0
199909020706	芝	右	1600	晴	良	12:55	4歳未勝利		1999-4-17	2	阪神	7	4歳未勝利	[指](馬齢)	10	2220	7	10	280	6	14	120	1	5.0	130	2.0	5-7	660	2																							12.5 - 11.5 - 11.5 - 12.0 - 12.5 - 12.8 - 11.5 - 12.5	12.5 - 24.0 - 35.5 - 47.5 - 60.0 - 72.8 - 84.3 - 96.8 (12.5-12.5)	10-14	1890.0	7.0
199909020707	ダ	右	1800	曇	良	13:25	4歳500万下		1999-4-17	2	阪神	7	4歳500万下	(混)(特指)(馬齢)	2	230	2	2	120	2	8	110	1	5.0	530	8.0	2-7	220	1																							12.7 - 11.5 - 12.9 - 12.9 - 12.5 - 12.6 - 12.6 - 12.9 - 12.6	12.7 - 24.2 - 37.1 - 50.0 - 62.5 - 75.1 - 87.7 - 100.6 - 113.2 (12.7-12.7)	2-8	230.0	1.0
199909020708	ダ	右	1400	曇	良	14:00	4歳500万下		1999-4-17	2	阪神	7	4歳500万下	(特指)(馬齢)	1	220	1	1	120	1	4	160	3	9.0	380	6.0	1-4	540	2																							12.5 - 11.3 - 11.6 - 12.5 - 12.3 - 12.8 - 13.0	12.5 - 23.8 - 35.4 - 47.9 - 60.2 - 73.0 - 86.0 (12.5-12.5)	1-4	550.0	2.0
199909020709	芝	右	1400	曇	良	14:35	赤穂特別 		1999-4-17	2	阪神	7	4歳以上900万下	(混)[指](別定)	6	380	2	6	160	2	8	350	6	11.0	230	3.0	5-6	830	5																							12.2 - 10.4 - 11.1 - 11.6 - 12.2 - 11.7 - 12.9	12.2 - 22.6 - 33.7 - 45.3 - 57.5 - 69.2 - 82.1 (12.2-12.2)	6-8	2660.0	10.0
199909020710	芝	右	2200	曇	良	15:10	若草ステークス 		1999-4-17	2	阪神	7	4歳オープン	(混)(特指)(別定)	8	1340	6	8	220	6	12	120	1	11.0	130	2.0	6-8	690	5																							12.9 - 11.7 - 11.8 - 12.6 - 12.9 - 13.0 - 12.5 - 11.7 - 12.1 - 11.5 - 12.5	12.9 - 24.6 - 36.4 - 49.0 - 61.9 - 74.9 - 87.4 - 99.1 - 111.2 - 122.7 - 135.2 (12.9-12.9)	8-12	1190.0	5.0
199909020711	ダ	右	1400	曇	良	15:45	プロキオンステークス	G3	1999-4-17	2	阪神	7	4歳以上オープン	(混)(指)(別定)	8	650	3	8	230	3	7	390	4	12.0	930	10.0	4-4	3710	16																							12.1 - 10.5 - 11.0 - 11.8 - 12.2 - 12.6 - 13.0	12.1 - 22.6 - 33.6 - 45.4 - 57.6 - 70.2 - 83.2 (12.1-12.1)	7-8	3680.0	16.0
199909020802	ダ	右	1800	雨	稍重	10:25	4歳未勝利		1999-4-18	2	阪神	8	4歳未勝利	(混)[指](馬齢)	8	190	1	8	100	1	5	170	4	4.0	140	3.0	5-8	660	3																							13.0 - 11.8 - 13.5 - 13.2 - 13.2 - 13.2 - 12.3 - 12.2 - 12.3	13.0 - 24.8 - 38.3 - 51.5 - 64.7 - 77.9 - 90.2 - 102.4 - 114.7 (13.0-13.0)			
199909020803	ダ	右	1200	雨	稍重	10:50	4歳未勝利		1999-4-18	2	阪神	8	4歳未勝利	[指](馬齢)	10	1670	5	10	340	5	7	120	2	2.0	120	1.0	7-8	570	3																							12.4 - 11.4 - 11.9 - 12.4 - 12.7 - 12.9	12.4 - 23.8 - 35.7 - 48.1 - 60.8 - 73.7 (12.4-12.4)	7-10	2410.0	7.0
199909020804	ダ	右	1400	雨	重	11:15	4歳未勝利		1999-4-18	2	阪神	8	4歳未勝利	[指](馬齢)	7	180	1	7	110	1	9	160	3	1.0	200	4.0	6-7	470	2																							12.8 - 11.2 - 11.9 - 12.3 - 12.2 - 12.7 - 13.3	12.8 - 24.0 - 35.9 - 48.2 - 60.4 - 73.1 - 86.4 (12.8-12.8)	7-9	570.0	2.0
199909020805	障		3000	雨	稍重  ダート	11:45	障害4歳以上未勝利		1999-4-18	2	阪神	8	障害4歳以上未勝利	(混)(定量)	7	3110	8	7	630	7	2	380	4	4.0	1,430	11.0	2-5	5360	18																									2-7	7430.0	27.0
199909020806	芝	右	2200	雨	稍重	12:45	4歳未勝利		1999-4-18	2	阪神	8	4歳未勝利	(混)[指](馬齢)	6	2090	5	6	360	6	3	110	1	11.0	140	2.0	3-4	1420	5																							12.8 - 11.2 - 12.5 - 13.2 - 13.3 - 12.7 - 12.7 - 12.7 - 12.4 - 11.7 - 12.2	12.8 - 24.0 - 36.5 - 49.7 - 63.0 - 75.7 - 88.4 - 101.1 - 113.5 - 125.2 - 137.4 (12.8-12.8)	3-6	1900.0	6.0
199909020807	芝	右	2000	雨	稍重	13:15	4歳以上900万下		1999-4-18	2	阪神	8	4歳以上900万下	[指](別定)	4	330	1	4	140	2	3	120	1	7.0	180	4.0	3-4	520	1																							12.6 - 11.2 - 12.6 - 12.7 - 12.9 - 13.4 - 12.6 - 12.4 - 11.5 - 12.7	12.6 - 23.8 - 36.4 - 49.1 - 62.0 - 75.4 - 88.0 - 100.4 - 111.9 - 124.6 (12.6-12.6)	3-4	550.0	1.0
199909020808	ダ	右	1200	雨	重	13:45	4歳500万下		1999-4-18	2	阪神	8	4歳500万下	(特指)(馬齢)	4	270	2	4	110	1	14	120	2	13.0	150	3.0	3-8	340	1																							12.5 - 10.9 - 11.6 - 11.8 - 12.5 - 13.8	12.5 - 23.4 - 35.0 - 46.8 - 59.3 - 73.1 (12.5-12.5)	4-14	380.0	1.0
199909020809	芝	右	1600	雨	稍重	14:15	君子蘭賞 		1999-4-18	2	阪神	8	4歳500万下	(混)(特指)(馬齢)	10	670	3	10	220	2	7	380	6	9.0	440	7.0	4-5	2030	9																							12.8 - 11.4 - 12.1 - 12.6 - 12.0 - 11.9 - 12.0 - 12.9	12.8 - 24.2 - 36.3 - 48.9 - 60.9 - 72.8 - 84.8 - 97.7 (12.8-12.8)	7-10	5570.0	23.0
199909020810	ダ	右	1200	雨	重	14:45	御影特別 		1999-4-18	2	阪神	8	4歳以上900万下	(混)[指](ハンデ)	7	780	4	7	230	4	9	220	3	5.0	180	2.0	4-5	1930	10																							12.6 - 10.8 - 11.7 - 12.0 - 12.1 - 12.9	12.6 - 23.4 - 35.1 - 47.1 - 59.2 - 72.1 (12.6-12.6)	7-9	2650.0	8.0
199909020811	芝	右	2000	雨	稍重	15:25	難波ステークス 		1999-4-18	2	阪神	8	4歳以上1600万下	(混)[指](ハンデ)	16	4020	12	16	810	12	3	190	2	7.0	230	3.0	2-8	1380	6																							12.6 - 11.1 - 11.7 - 12.3 - 12.6 - 12.0 - 12.3 - 12.8 - 12.2 - 13.1	12.6 - 23.7 - 35.4 - 47.7 - 60.3 - 72.3 - 84.6 - 97.4 - 109.6 - 122.7 (12.6-12.6)	3-16	17030.0	46.0
199909030101	ダ	右	1200	雨	不良	10:05	4歳未勝利		1999-6-19	3	阪神	1	4歳未勝利	牝[指](馬齢)	2	970	5	2	220	4	1	210	3	8.0	130	1.0	1-2	3690	17																							12.6 - 11.1 - 12.0 - 12.1 - 12.2 - 12.8	12.6 - 23.7 - 35.7 - 47.8 - 60.0 - 72.8 (12.6-12.6)	1-2	3240.0	14.0
199909030102	ダ	右	1800	雨	不良	10:30	4歳未勝利		1999-6-19	3	阪神	1	4歳未勝利	(混)[指](馬齢)	13	1310	6	13	350	6	1	160	1	11.0	760	9.0	1-8	1440	5																							12.9 - 11.2 - 12.9 - 12.9 - 12.6 - 12.9 - 12.4 - 12.7 - 12.8	12.9 - 24.1 - 37.0 - 49.9 - 62.5 - 75.4 - 87.8 - 100.5 - 113.3 (12.9-12.9)	1-13	2190.0	8.0
199909030103	ダ	右	1400	雨	不良	10:55	4歳未勝利		1999-6-19	3	阪神	1	4歳未勝利	[指](馬齢)	4	240	1	4	110	1	13	110	2	9.0	120	3.0	4-8	270	1																							12.8 - 11.1 - 11.8 - 12.2 - 11.9 - 12.0 - 12.5	12.8 - 23.9 - 35.7 - 47.9 - 59.8 - 71.8 - 84.3 (12.8-12.8)	4-13	300.0	1.0
199909030104	芝	右	2500	雨	稍重	11:25	4歳未勝利		1999-6-19	3	阪神	1	4歳未勝利	(混)[指](馬齢)	1	190	1	1	110	1	5	540	8	6.0	180	3.0	1-5	530	3																							6.9 - 11.2 - 11.6 - 11.8 - 12.5 - 13.7 - 14.1 - 13.3 - 12.9 - 12.4 - 12.6 - 11.3 - 12.9	6.9 - 18.1 - 29.7 - 41.5 - 54.0 - 67.7 - 81.8 - 95.1 - 108.0 - 120.4 - 133.0 - 144.3 - 157.2 (6.9-6.9)	1-5	2560.0	9.0
199909030105	障		3140	雨	稍重  ダート	11:55	障害4歳以上オープン		1999-6-19	3	阪神	1	障害4歳以上オープン	(混)(別定)	7	470	3	7	260	3	5	190	2				5-7	830	4																											
199909030106	芝	右	2000	雨	重	12:55	4歳以上500万下		1999-6-19	3	阪神	1	4歳以上500万下	牝[指](別定)	5	870	5	5	270	3	1	240	2				1-5	1740	6																							12.7 - 11.8 - 12.7 - 12.9 - 12.3 - 12.6 - 12.4 - 12.4 - 11.7 - 12.7	12.7 - 24.5 - 37.2 - 50.1 - 62.4 - 75.0 - 87.4 - 99.8 - 111.5 - 124.2 (12.7-12.7)			
199909030107	芝	右	2200	雨	重	13:25	4歳500万下		1999-6-19	3	阪神	1	4歳500万下	(混)(特指)(馬齢)	10	1460	4	10	380	5	3	470	7	13.0	810	9.0	3-7	6230	20																							13.0 - 11.2 - 11.9 - 12.8 - 13.2 - 13.1 - 12.7 - 12.3 - 12.4 - 11.6 - 12.8	13.0 - 24.2 - 36.1 - 48.9 - 62.1 - 75.2 - 87.9 - 100.2 - 112.6 - 124.2 - 137.0 (13.0-13.0)	3-10	12320.0	33.0
199909030108	ダ	右	1400	雨	不良	14:00	4歳以上500万下		1999-6-19	3	阪神	1	4歳以上500万下	(混)[指](別定)	7	640	3	7	220	4	4	1,130	13	9.0	210	3.0	2-4	7520	26																							12.8 - 10.6 - 11.4 - 12.1 - 12.3 - 12.0 - 13.2	12.8 - 23.4 - 34.8 - 46.9 - 59.2 - 71.2 - 84.4 (12.8-12.8)	4-7	14370.0	48.0
199909030109	ダ	右	1200	雨	不良	14:35	やまもも賞 		1999-6-19	3	阪神	1	4歳500万下	牝(特指)(馬齢)	6	800	5	6	250	5	3	210	2	7.0	390	8.0	3-6	1690	9																							12.4 - 10.8 - 11.5 - 11.8 - 12.1 - 13.3	12.4 - 23.2 - 34.7 - 46.5 - 58.6 - 71.9 (12.4-12.4)	3-6	2170.0	11.0
199909030110	芝	右	1600	雨	不良	15:10	小野特別 		1999-6-19	3	阪神	1	4歳以上900万下	[指](別定)	5	430	2	5	210	4	4	170	3	3.0	130	1.0	4-5	1910	8																							13.0 - 11.9 - 11.7 - 12.2 - 12.0 - 12.2 - 12.1 - 13.2	13.0 - 24.9 - 36.6 - 48.8 - 60.8 - 73.0 - 85.1 - 98.3 (13.0-13.0)	4-5	1880.0	7.0
199909030111	ダ	右	1400	雨	不良	15:45	安芸ステークス 		1999-6-19	3	阪神	1	4歳以上1600万下	(混)[指](別定)	2	580	3	2	180	3	6	130	2	4.0	120	1.0	1-3	870	3																							12.6 - 11.0 - 11.4 - 11.8 - 11.9 - 11.8 - 12.5	12.6 - 23.6 - 35.0 - 46.8 - 58.7 - 70.5 - 83.0 (12.6-12.6)	2-6	1050.0	3.0
199909030112	芝	右	2000	雨	不良	16:20	4歳以上900万下		1999-6-19	3	阪神	1	4歳以上900万下	(混)[指](別定)	6	470	1	6	170	1	1	470	10	15.0	210	2.0	1-4	4860	24																							12.8 - 11.9 - 12.6 - 13.1 - 12.5 - 12.7 - 12.2 - 12.7 - 11.8 - 13.0	12.8 - 24.7 - 37.3 - 50.4 - 62.9 - 75.6 - 87.8 - 100.5 - 112.3 - 125.3 (12.8-12.8)	1-6	6170.0	26.0
199909030201	ダ	右	1400	晴	重	10:05	4歳未勝利		1999-6-20	3	阪神	2	4歳未勝利	[指](馬齢)	7	1220	4	7	230	4	5	130	2	9.0	120	1.0	5-6	590	3																							12.6 - 10.7 - 11.7 - 12.1 - 12.4 - 12.4 - 13.4	12.6 - 23.3 - 35.0 - 47.1 - 59.5 - 71.9 - 85.3 (12.6-12.6)	5-7	1820.0	9.0
199909030202	芝	右	2000	晴	重	10:30	4歳未勝利		1999-6-20	3	阪神	2	4歳未勝利	[指](馬齢)	13	420	2	13	140	2	6	120	1	12.0	200	4.0	4-8	420	1																							12.7 - 11.1 - 12.5 - 12.7 - 12.6 - 12.9 - 12.6 - 12.7 - 12.3 - 13.3	12.7 - 23.8 - 36.3 - 49.0 - 61.6 - 74.5 - 87.1 - 99.8 - 112.1 - 125.4 (12.7-12.7)	6-13	670.0	1.0
199909030203	ダ	右	1200	晴	重	10:55	4歳未勝利		1999-6-20	3	阪神	2	4歳未勝利	[指](馬齢)	6	330	2	6	140	2	3	120	1	4.0	320	6.0	3-5	390	1																							12.7 - 10.9 - 11.6 - 11.7 - 12.2 - 13.3	12.7 - 23.6 - 35.2 - 46.9 - 59.1 - 72.4 (12.7-12.7)	3-6	380.0	1.0
199909030204	芝	右	1600	晴	重	11:20	4歳未勝利		1999-6-20	3	阪神	2	4歳未勝利	牝[指](馬齢)	15	860	5	15	240	5	4	390	7	18.0	200	2.0	2-7	4100	15																							12.9 - 11.3 - 11.7 - 12.7 - 12.4 - 12.5 - 11.6 - 12.7	12.9 - 24.2 - 35.9 - 48.6 - 61.0 - 73.5 - 85.1 - 97.8 (12.9-12.9)	4-15	4980.0	19.0
199909030205	障		3000	晴	重  ダート	11:50	障害4歳以上未勝利		1999-6-20	3	阪神	2	障害4歳以上未勝利	(定量)	10	290	1	10	150	1	11	160	3	3.0	230	5.0	8-8	750	3																									10-11	730.0	1.0
199909030206	芝	右	1200	晴	稍重	12:50	4歳未勝利		1999-6-20	3	阪神	2	4歳未勝利	(混)[指](馬齢)	14	150	1	14	110	1	6	250	4	11.0	350	6.0	3-7	900	3																							12.2 - 11.0 - 11.4 - 11.8 - 11.7 - 12.7	12.2 - 23.2 - 34.6 - 46.4 - 58.1 - 70.8 (12.2-12.2)	6-14	1160.0	4.0
199909030207	芝	右	2500	晴	稍重	13:20	4歳以上500万下		1999-6-20	3	阪神	2	4歳以上500万下	(混)[指](別定)	7	230	1	7	110	1	9	290	6	8.0	200	4.0	7-8	490	1																							6.9 - 11.6 - 12.6 - 12.7 - 12.9 - 12.4 - 12.2 - 12.4 - 13.2 - 12.6 - 13.2 - 12.0 - 13.4	6.9 - 18.5 - 31.1 - 43.8 - 56.7 - 69.1 - 81.3 - 93.7 - 106.9 - 119.5 - 132.7 - 144.7 - 158.1 (6.9-6.9)	7-9	2460.0	11.0
199909030208	ダ	右	1800	晴	稍重	13:55	4歳以上500万下		1999-6-20	3	阪神	2	4歳以上500万下	[指](別定)	2	1850	6	2	470	7	7	160	2	4.0	400	6.0	2-7	2300	9																							13.0 - 11.2 - 12.7 - 12.4 - 12.6 - 12.6 - 12.4 - 12.6 - 12.9	13.0 - 24.2 - 36.9 - 49.3 - 61.9 - 74.5 - 86.9 - 99.5 - 112.4 (13.0-13.0)	2-7	2720.0	12.0
199909030209	芝	右	1400	晴	稍重	14:30	あじさい賞 		1999-6-20	3	阪神	2	4歳500万下	(混)(特指)(馬齢)	14	370	2	14	130	1	11	280	5	12.0	360	7.0	6-8	450	1																							12.6 - 10.6 - 11.5 - 11.9 - 12.4 - 11.6 - 12.4	12.6 - 23.2 - 34.7 - 46.6 - 59.0 - 70.6 - 83.0 (12.6-12.6)	11-14	1840.0	7.0
199909030210	ダ	右	1200	晴	稍重	15:05	城崎特別 		1999-6-20	3	阪神	2	4歳以上900万下	(混)[指](ハンデ)	8	280	2	8	160	2	9	470	7	14.0	530	8.0	4-5	890	3																							12.4 - 11.1 - 11.3 - 11.6 - 11.6 - 12.4	12.4 - 23.5 - 34.8 - 46.4 - 58.0 - 70.4 (12.4-12.4)	8-9	2520.0	10.0
199909030211	芝	右	2000	晴	良	15:45	鳴尾記念	G2	1999-6-20	3	阪神	2	4歳以上オープン	(国際)[指](別定)	8	320	2	8	130	2	9	260	5	2.0	140	3.0	7-8	1290	5																							12.5 - 11.5 - 12.3 - 12.8 - 12.3 - 12.5 - 11.8 - 12.2 - 11.7 - 12.9	12.5 - 24.0 - 36.3 - 49.1 - 61.4 - 73.9 - 85.7 - 97.9 - 109.6 - 122.5 (12.5-12.5)	8-9	1630.0	6.0
