日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2021/09/13	晴	11	10	5	5	169.7	9	8	56.0	良	1:44.0	2.1	9-9	0.0-39.4	39.3	盛岡	202135091311	爽秋特別	movie.html?race_id=202135091311	05591	ダ	1600	453	4	0.0
2021/08/16	曇	12	12	5	5	108.4	12	9	56.0	重	1:42.8	2.4	11-10	0.0-38.6	38.6	盛岡	202135081612	竜胆特別	movie.html?race_id=202135081612	05591	ダ	1600	449	-1	0.0
2021/07/20	晴	11	11	2	2	64.9	10	11	56.0	良	1:44.8	3.3	11-11	0.0-39.3	39.9	盛岡	202135072011	浜木綿特別	movie.html?race_id=202135072011	05577	ダ	1600	450	-1	0.0
2021/07/05	曇	12	11	1	1	142.5	11	7	56.0	稍	1:45.4	1.5	10-10-10-8	0.0-37.5	37.4	盛岡	202135070512	かきつばた賞(OP)	movie.html?race_id=202135070512	05382	芝	1700	451	2	0.0
2021/06/21	曇	11	11	6	6	123.1	11	11	56.0	良	1:47.9	3.8	10-10-11-11	0.0-40.6	42.6	水沢	202136062111	薄暑特別	movie.html?race_id=202136062111	05577	ダ	1600	449	2	0.0
2021/06/06	晴	11	10	2	2	142.3	9	10	57.0	良	0:52.8	2.8	10-10	0.0-35.5	36.5	水沢	202136060611	早池峰スーパースプリ(G)	movie.html?race_id=202136060611	05382	ダ	850	447	3	0.0
2021/05/24	曇	12	10	2	2	47.0	9	10	56.0	稍	1:44.3	2.7	7-8-8-8	0.0-38.7	40.2	水沢	202136052412	青葉特別	movie.html?race_id=202136052412	05382	ダ	1600	444	3	0.0
2021/04/13	曇	10	6	6	6	93.7	6	6	55.0	良	1:53.1	4.3	6-6-6-6	0.0-38.2	39.4	金沢	202146041310	宇出津曳山祭特別	movie.html?race_id=202146041310	05603	ダ	1700	441	-4	0.0
2021/03/28	雨	9	9	8	8	149.3	9	8	54.0	重	1:52.7	4.3	9-9-9-9	0.0-38.1	39.8	金沢	202146032809	能登雪割草特別	movie.html?race_id=202146032809	05603	ダ	1700	445	-10	0.0
2021/03/16	雨	11	10	4	4	127.2	10	10	56.0	重	1:52.5	5.0	10-10-10-10	0.0-38.4	40.3	金沢	202146031611	春爛漫特別	movie.html?race_id=202146031611	05333	ダ	1700	455	0	0.0
2021/02/22	晴	11	12	8	12	255.6	12	11	55.0	稍	1:30.9	1.6	12-12-12-12	37.4-38.9	38.1	浦和	202142022211	初音特別	movie.html?race_id=202142022211	05399	ダ	1400	455	-1	0.0
2021/02/03	晴	12	12	1	1	54.2	7	12	57.0	稍	2:16.9	4.5	8-9-10-10	39.5-38.8	41.0	浦和	202142020312	立春特別	movie.html?race_id=202142020312	05399	ダ	2000	456	1	0.0
2021/01/07	晴	12	12	6	7	70.2	8	9	51.0	良	1:38.3	1.5	11-10-9-10	30.3-40.6	40.5	浦和	202142010712	初春特別	movie.html?race_id=202142010712	a03fe	ダ	1500	455	-3	0.0
2020/12/25	晴	10	11	6	7	58.3	8	10	56.0	良	1:39.2	2.4	6-7-9-9	30.7-38.5	40.1	浦和	202042122510	クリスマス特別	movie.html?race_id=202042122510	05001	ダ	1500	458	5	0.0
2020/11/27	曇	10	12	4	4	44.7	9	11	55.0	稍	1:38.2	2.6	12-12-12-12	31.0-38.8	38.9	浦和	202042112710	ひいらぎ特別	movie.html?race_id=202042112710	05399	ダ	1500	453	-3	0.0
2020/09/27	晴	8	14	5	7	40.0	9	12	57.0	良	2:03.5	2.9	10-10-8-8	35.5-36.4	38.6	中京	202007020708	3歳以上1勝クラス	202007020708	01116	芝	2000	456	4	0.0
2020/09/05	曇	12	12	4	4	10.6	6	7	57.0	良	2:42.7	1.2	4-4-4-4	37.8-36.2	36.9	小倉	202010020712	3歳以上1勝クラス	202010020712	01116	芝	2600	452	-8	0.0
2020/08/16	晴	7	11	1	1	14.7	5	6	57.0	良	1:59.7	0.6	4-4-4-3	34.5-36.4	36.7	小倉	202010020207	3歳以上1勝クラス	202010020207	01116	芝	2000	460	12	0.0
2020/01/19	曇	12	14	6	10	2.9	1	7	56.0	重	2:45.0	1.4	7-6-2-3	37.1-38.5	39.7	小倉	202010010212	呼子特別(1勝クラス)	202010010212	01178	芝	2600	448	10	0.0
2019/11/17	晴	8	16	4	8	2.6	1	2	53.0	良	2:41.6	0.2	5-5-3-3	37.1-37.8	36.7	福島	201903030608	3歳以上1勝クラス	201903030608	01178	芝	2600	438	2	300.0
2019/11/02	晴	10	13	8	13	15.3	8	2	55.0	良	2:39.1	0.1	6-5-4-4	36.7-36.6	36.5	福島	201903030110	磐梯山特別(1勝クラス)	201903030110	01178	芝	2600	436	0	429.4
2019/08/11	晴	4	14	6	9	3.3	1	1	56.0	良	2:43.2	-0.2	4-4-4-1	35.5-36.6	36.3	札幌	201901010604	3歳未勝利	201901010604	01093	芝	2600	436	4	500.0
2019/06/23	曇	4	15	1	1	5.7	3	6	55.0	重	2:30.0	1.4	5-6-6-2	37.9-34.7	35.9	東京	201905030804	3歳未勝利	201905030804	01162	芝	2400	432	-6	0.0
2019/06/15	曇	6	13	8	15			除	56.0	稍				37.1-36.9		阪神	201909030506	3歳未勝利	201909030506	01088	芝	2400	計不		0.0
2019/05/26	晴	3	14	7	11	8.1	4	2	56.0	良	2:27.3	0.3	4-5-2-2	34.3-35.1	35.3	京都	201908031203	3歳未勝利	201908031203	01093	芝	2400	438	8	200.0
2019/04/28	晴	4	9	1	1	7.9	5	3	55.0	良	2:28.8	0.4	2-3-3-3	36.9-34.9	35.0	京都	201908030304	3歳未勝利	201908030304	01163	芝	2400	430	0	130.0
2019/03/24	曇	6	10	1	1	5.6	3	4	55.0	良	2:32.5	0.4	5-5-6-7	38.3-34.7	34.7	阪神	201909020206	3歳未勝利	201909020206	01163	芝	2400	430	-6	75.0
2019/03/10	小雨	3	13	6	9	28.1	7	7	56.0	良	2:04.5	1.6	9-9-7-7	31.4-37.9	39.1	中京	201907020203	3歳未勝利	201907020203	01116	ダ	1900	436	0	0.0
2019/02/24	晴	1	16	8	16	12.3	6	5	56.0	稍	1:48.6	1.1	4-5-4-4	30.6-39.0	39.6	小倉	201910010601	3歳未勝利	201910010601	01116	ダ	1700	436	-6	50.0
2018/12/15	曇	3	18	8	16	40.8	8	9	55.0	良	1:35.9	0.8	14-14	35.3-35.2	34.5	阪神	201809050503	2歳未勝利	201809050503	01115	芝	1600	442	-2	0.0
2018/11/24	晴	4	8	7	7	101.0	7	5	55.0	良	1:49.1	0.7	3-3	37.4-34.0	34.6	京都	201808050704	2歳未勝利	201808050704	01115	芝	1800	444	4	50.0
2018/11/04	曇	5	8	4	4	36.7	7	6	55.0	良	2:05.5	0.8	5-6-6-6	39.3-34.7	34.8	京都	201808050205	2歳新馬	201808050205	05386	芝	2000	440	0	0.0
