	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気
198701010101	ダ	右	1500	曇	稍重	10:45	4歳以上300万下		1987-6-13	1	札幌	1	4歳以上300万下	[抽](馬齢)	1	280	2	1	110	1	2	160	3	1-2	430	1																							6.8 - 12.3 - 11.8 - 12.0 - 12.6 - 12.9 - 13.8 - 13.8	6.8 - 19.1 - 30.9 - 42.9 - 55.5 - 68.4 - 82.2 - 96.0 (6.8-6.8)			
198701010102	ダ	右	1800	曇	稍重	11:15	4歳未勝利		1987-6-13	1	札幌	1	4歳未勝利	(馬齢)	4	1670	5	4	910	6	1	290	3	1-4	3750	12																							13.0 - 13.1 - 13.1 - 12.4 - 12.1 - 12.6 - 12.9 - 12.9 - 13.4	13.0 - 26.1 - 39.2 - 51.6 - 63.7 - 76.3 - 89.2 - 102.1 - 115.5 (13.0-13.0)			
198701010103	ダ	右	1500	曇	稍重	11:45	4歳未勝利		1987-6-13	1	札幌	1	4歳未勝利	(父)(馬齢)	3	740	3	3	300	3	5	400	4	3-5	2070	11																							6.9 - 12.6 - 12.6 - 12.2 - 12.5 - 12.2 - 13.4 - 12.7	6.9 - 19.5 - 32.1 - 44.3 - 56.8 - 69.0 - 82.4 - 95.1 (6.9-6.9)			
198701010104	ダ	右	1000	曇	稍重	12:45	3歳新馬		1987-6-13	1	札幌	1	3歳新馬	(父)(馬齢)	4	1890	7	4	220	6	3	100	1	3-4	1280	5																							12.6 - 11.3 - 11.9 - 13.0 - 13.0	12.6 - 23.9 - 35.8 - 48.8 - 61.8 (12.6-12.6)	1.0	200.0	4.0
198701010105	ダ	右	1500	曇	稍重	13:15	4歳未勝利		1987-6-13	1	札幌	1	4歳未勝利	(馬齢)	8	350	2	8	150	2	9	200	4	6-7	660	2																							6.5 - 11.8 - 11.3 - 11.9 - 12.4 - 12.7 - 13.7 - 13.7	6.5 - 18.3 - 29.6 - 41.5 - 53.9 - 66.6 - 80.3 - 94.0 (6.5-6.5)	10.0	300.0	6.0
198701010106	ダ	右	1800	曇	稍重	13:50	4歳以上400万下		1987-6-13	1	札幌	1	4歳以上400万下	(父)(馬齢)	6	350	1	6	150	1	1	400	8	1-6	2260	11																							13.0 - 12.0 - 11.9 - 11.9 - 11.8 - 12.5 - 13.0 - 13.4 - 12.8	13.0 - 25.0 - 36.9 - 48.8 - 60.6 - 73.1 - 86.1 - 99.5 - 112.3 (13.0-13.0)	5.0	240.0	5.0
198701010107	ダ	右	1200	曇	稍重	14:25	4歳以上400万下		1987-6-13	1	札幌	1	4歳以上400万下	(馬齢)	8	370	2	8	180	2	10	410	5	6-7	2990	12																							12.8 - 10.6 - 11.4 - 12.0 - 13.0 - 13.3	12.8 - 23.4 - 34.8 - 46.8 - 59.8 - 73.1 (12.8-12.8)	3.0	350.0	4.0
198701010108	ダ	右	1500	曇	稍重	15:00	ニセコ特別 		1987-6-13	1	札幌	1	4歳以上400万下	(馬齢)	4	790	4	4	200	4	1	140	1	1-4	1370	6																							6.5 - 12.1 - 11.4 - 11.4 - 11.9 - 12.3 - 12.9 - 12.7	6.5 - 18.6 - 30.0 - 41.4 - 53.3 - 65.6 - 78.5 - 91.2 (6.5-6.5)	2.0	320.0	8.0
198701010109	ダ	右	2000	曇	稍重	15:35	白樺賞 		1987-6-13	1	札幌	1	4歳以上900万下	(別定)	5	500	2	5	170	2	2	190	3	2-4	1460	8																							12.9 - 11.9 - 12.8 - 12.9 - 12.6 - 11.9 - 12.1 - 12.1 - 12.8 - 12.2	12.9 - 24.8 - 37.6 - 50.5 - 63.1 - 75.0 - 87.1 - 99.2 - 112.0 - 124.2 (12.9-12.9)	8.0	210.0	4.0
198701010110	ダ	右	1200	曇	稍重	16:10	4歳以上400万下		1987-6-13	1	札幌	1	4歳以上400万下	(馬齢)	2	190	1	2	130	1	9	400	8	2-6	550	2																							12.7 - 10.6 - 11.4 - 12.0 - 12.4 - 13.0	12.7 - 23.3 - 34.7 - 46.7 - 59.1 - 72.1 (12.7-12.7)	12.0	160.0	2.0
198701010201	ダ	右	1800	晴	良	10:45	4歳以上オープン		1987-6-14	1	札幌	2	4歳以上オープン	[抽](別定)	5	150	1	5	100	1	2	110	2	2-5	300	1																							12.9 - 12.0 - 12.1 - 12.4 - 12.3 - 12.6 - 12.2 - 13.1 - 13.6	12.9 - 24.9 - 37.0 - 49.4 - 61.7 - 74.3 - 86.5 - 99.6 - 113.2 (12.9-12.9)	6.0	110.0	3.0
198701010202	ダ	右	1000	晴	良	11:15	3歳新馬		1987-6-14	1	札幌	2	3歳新馬	(馬齢)	7	370	2	7	200	2	1	320	4	1-7	2130	10																							12.6 - 11.2 - 12.1 - 12.3 - 13.2	12.6 - 23.8 - 35.9 - 48.2 - 61.4 (12.6-12.6)			
198701010203	ダ	右	1800	晴	良	11:45	4歳未勝利		1987-6-14	1	札幌	2	4歳未勝利	(馬齢)	10	430	3	10	190	2	12	320	4	7-8	980	5																							12.8 - 12.5 - 12.7 - 12.7 - 12.2 - 12.6 - 12.9 - 13.0 - 13.5	12.8 - 25.3 - 38.0 - 50.7 - 62.9 - 75.5 - 88.4 - 101.4 - 114.9 (12.8-12.8)	1.0	910.0	9.0
198701010204	ダ	右	1200	晴	良	12:45	4歳未勝利		1987-6-14	1	札幌	2	4歳未勝利	(馬齢)	7	290	2	7	100	1	2	170	3	1-4	250	1																							12.8 - 10.8 - 11.6 - 12.3 - 13.2 - 13.9	12.8 - 23.6 - 35.2 - 47.5 - 60.7 - 74.6 (12.8-12.8)	1.0	110.0	2.0
198701010205	ダ	右	1500	晴	良	13:15	4歳以上400万下		1987-6-14	1	札幌	2	4歳以上400万下	牝(馬齢)	10	210	1	10	120	1	1	180	5	1-8	1060	6																							6.6 - 11.8 - 11.1 - 11.9 - 12.4 - 12.4 - 12.9 - 13.3	6.6 - 18.4 - 29.5 - 41.4 - 53.8 - 66.2 - 79.1 - 92.4 (6.6-6.6)	8.0	170.0	3.0
198701010206	ダ	右	1500	晴	良	13:50	4歳以上400万下		1987-6-14	1	札幌	2	4歳以上400万下	牝(馬齢)	5	1030	5	5	440	7	6	260	3	5-6	2190	12																							6.6 - 12.1 - 11.6 - 11.8 - 12.2 - 12.1 - 12.6 - 12.5	6.6 - 18.7 - 30.3 - 42.1 - 54.3 - 66.4 - 79.0 - 91.5 (6.6-6.6)	10.0	430.0	6.0
198701010207	ダ	右	1800	晴	良	14:25	石狩特別 		1987-6-14	1	札幌	2	4歳以上400万下	(混)(馬齢)	1	190	1	1	100	1	5	110	2	1-5	230	1																							13.0 - 12.2 - 12.2 - 12.2 - 11.8 - 12.2 - 12.2 - 12.8 - 12.8	13.0 - 25.2 - 37.4 - 49.6 - 61.4 - 73.6 - 85.8 - 98.6 - 111.4 (13.0-13.0)	3.0	150.0	4.0
198701010208	ダ	右	1500	晴	良	15:00	札幌開設80周年記念 		1987-6-14	1	札幌	2	4歳以上900万下	(別定)	9	530	3	9	180	3	5	150	1	5-7	510	2																							6.5 - 12.0 - 11.2 - 11.4 - 12.0 - 12.0 - 12.9 - 12.9	6.5 - 18.5 - 29.7 - 41.1 - 53.1 - 65.1 - 78.0 - 90.9 (6.5-6.5)	10.0	210.0	5.0
198701010209	ダ	右	1800	晴	良	15:35	札幌日経賞 		1987-6-14	1	札幌	2	4歳以上オープン	(混)(別定)	1	140	1	1	120	1	7	230	3	1-5	250	1																							12.7 - 11.8 - 11.8 - 12.2 - 11.9 - 12.2 - 12.3 - 13.3 - 12.6	12.7 - 24.5 - 36.3 - 48.5 - 60.4 - 72.6 - 84.9 - 98.2 - 110.8 (12.7-12.7)	9.0	430.0	8.0
198701010210	ダ	右	2000	晴	良	16:10	4歳以上400万下		1987-6-14	1	札幌	2	4歳以上400万下	(馬齢)	2	230	1	2	140	1	7	160	3	2-6	440	1																							12.5 - 11.1 - 12.4 - 12.4 - 12.7 - 12.8 - 12.7 - 13.1 - 13.9 - 12.9	12.5 - 23.6 - 36.0 - 48.4 - 61.1 - 73.9 - 86.6 - 99.7 - 113.6 - 126.5 (12.5-12.5)	3.0	390.0	7.0
198701010301	ダ	右	2000	晴	良	11:15	4歳以上700万下		1987-6-20	1	札幌	3	4歳以上700万下	[抽](馬齢)	5	300	2	5	110	2	4	110	1	4-5	160	1																							13.3 - 12.3 - 13.0 - 13.0 - 12.9 - 12.5 - 12.8 - 12.4 - 13.1 - 13.7	13.3 - 25.6 - 38.6 - 51.6 - 64.5 - 77.0 - 89.8 - 102.2 - 115.3 - 129.0 (13.3-13.3)			
198701010302	ダ	右	1200	晴	良	11:45	3歳新馬		1987-6-20	1	札幌	3	3歳新馬	(馬齢)	1	160	1	1	160	2	4	350	4	1-4	980	4																							12.8 - 11.2 - 11.9 - 12.3 - 12.9 - 12.8	12.8 - 24.0 - 35.9 - 48.2 - 61.1 - 73.9 (12.8-12.8)			
198701010303	ダ	右	1000	晴	良	12:45	3歳新馬		1987-6-20	1	札幌	3	3歳新馬	牝(馬齢)	8	1760	7	8	450	8	11	200	3	7-8	1060	5																							12.5 - 11.4 - 12.2 - 13.2 - 12.9	12.5 - 23.9 - 36.1 - 49.3 - 62.2 (12.5-12.5)	9.0	210.0	4.0
198701010304	ダ	右	1800	晴	良	13:15	4歳以上400万下		1987-6-20	1	札幌	3	4歳以上400万下	(馬齢)	6	180	1	6	130	1	4	160	2	4-6	330	1																							12.5 - 12.0 - 12.8 - 12.2 - 12.5 - 13.0 - 12.6 - 13.0 - 12.6	12.5 - 24.5 - 37.3 - 49.5 - 62.0 - 75.0 - 87.6 - 100.6 - 113.2 (12.5-12.5)			
198701010305	ダ	右	1800	晴	良	13:50	4歳未勝利		1987-6-20	1	札幌	3	4歳未勝利	(馬齢)	3	430	3	3	170	3	4	820	9	3-4	10560	22																							12.4 - 11.5 - 12.2 - 12.6 - 12.8 - 12.9 - 13.1 - 14.4 - 14.1	12.4 - 23.9 - 36.1 - 48.7 - 61.5 - 74.4 - 87.5 - 101.9 - 116.0 (12.4-12.4)	9.0	120.0	1.0
198701010306	ダ	右	1200	晴	良	14:25	4歳未勝利		1987-6-20	1	札幌	3	4歳未勝利	(馬齢)	2	260	2	2	150	2	6	250	5	2-5	670	2																							12.0 - 11.1 - 11.5 - 12.1 - 12.8 - 13.2	12.0 - 23.1 - 34.6 - 46.7 - 59.5 - 72.7 (12.0-12.0)	3.0	1,600	11.0
198701010307	ダ	右	1200	晴	良	15:00	恵庭岳特別 		1987-6-20	1	札幌	3	4歳以上400万下	(別定)	5	1270	7	5	320	6	2	170	2	2-5	2610	12																							12.4 - 10.7 - 11.5 - 11.8 - 12.7 - 13.3	12.4 - 23.1 - 34.6 - 46.4 - 59.1 - 72.4 (12.4-12.4)	3.0	200	3.0
198701010308	ダ	右	1800	晴	良	15:35	支笏湖特別 		1987-6-20	1	札幌	3	4歳以上900万下	牝(別定)	7	260	2	7	110	2	2	100	1	2-7	230	1																							12.7 - 12.2 - 12.5 - 12.5 - 12.3 - 12.5 - 12.0 - 12.6 - 13.2	12.7 - 24.9 - 37.4 - 49.9 - 62.2 - 74.7 - 86.7 - 99.3 - 112.5 (12.7-12.7)	4.0	160	4.0
198701010401	ダ	右	1800	晴	良	10:45	4歳未勝利		1987-6-21	1	札幌	4	4歳未勝利	(馬齢)	9	430	3	9	150	3	10	130	2	8-8	850	3																							12.7 - 12.4 - 12.5 - 12.6 - 12.5 - 12.8 - 12.3 - 12.8 - 13.6	12.7 - 25.1 - 37.6 - 50.2 - 62.7 - 75.5 - 87.8 - 100.6 - 114.2 (12.7-12.7)	8.0	120	1.0
198701010402	ダ	右	1000	晴	良	11:15	3歳新馬		1987-6-21	1	札幌	4	3歳新馬	(混)(馬齢)	3	610	2	3	350	2	2	1,080	7	2-3	2780	11																							12.3 - 11.2 - 11.8 - 12.8 - 12.7	12.3 - 23.5 - 35.3 - 48.1 - 60.8 (12.3-12.3)	1.0	390	3.0
198701010403	ダ	右	1500	晴	良	11:45	4歳未勝利		1987-6-21	1	札幌	4	4歳未勝利	(混)(馬齢)	4	240	1	4	100	1	9	140	4	4-8	620	3																							7.1 - 11.5 - 12.3 - 12.2 - 12.7 - 12.6 - 13.1 - 13.3	7.1 - 18.6 - 30.9 - 43.1 - 55.8 - 68.4 - 81.5 - 94.8 (7.1-7.1)	2.0	130	3.0
198701010404	ダ	右	1200	晴	良	12:45	4歳未勝利		1987-6-21	1	札幌	4	4歳未勝利	牝(馬齢)	4	1260	5	4	200	5	6	100	1	4-6	590	3																							12.4 - 11.2 - 11.7 - 12.1 - 13.9 - 13.2	12.4 - 23.6 - 35.3 - 47.4 - 61.3 - 74.5 (12.4-12.4)	8.0	310	7.0
198701010405	ダ	右	1200	晴	良	13:15	4歳未勝利		1987-6-21	1	札幌	4	4歳未勝利	牝(馬齢)	7	740	4	7	200	5	8	110	1	7-7	800	5																							12.6 - 11.1 - 12.0 - 12.3 - 12.7 - 13.3	12.6 - 23.7 - 35.7 - 48.0 - 60.7 - 74.0 (12.6-12.6)	1.0	390	8.0
198701010406	ダ	右	2000	晴	良	13:50	4歳以上400万下		1987-6-21	1	札幌	4	4歳以上400万下	(馬齢)	6	190	1	6	100	1	8	120	2	6-8	290	1																							12.7 - 12.9 - 12.9 - 12.9 - 12.6 - 12.2 - 12.3 - 12.6 - 13.0 - 13.3	12.7 - 25.6 - 38.5 - 51.4 - 64.0 - 76.2 - 88.5 - 101.1 - 114.1 - 127.4 (12.7-12.7)	7.0	280	6.0
198701010407	ダ	右	1800	晴	良	14:25	手稲山特別 		1987-6-21	1	札幌	4	4歳以上400万下	(別定)	5	430	2	5	170	2	1	120	1	1-5	420	2																							12.6 - 12.2 - 11.9 - 12.1 - 12.2 - 12.0 - 12.1 - 13.3 - 13.4	12.6 - 24.8 - 36.7 - 48.8 - 61.0 - 73.0 - 85.1 - 98.4 - 111.8 (12.6-12.6)			
198701010408	ダ	右	1800	晴	良	15:00	羊蹄山特別 		1987-6-21	1	札幌	4	4歳以上900万下	(ハンデ)	4	160	1	4	100	1	9	210	5	4-8	330	1																							12.9 - 12.1 - 12.1 - 12.2 - 12.0 - 12.5 - 12.6 - 13.2 - 13.3	12.9 - 25.0 - 37.1 - 49.3 - 61.3 - 73.8 - 86.4 - 99.6 - 112.9 (12.9-12.9)	8.0	130	2.0
198701010409	ダ	右	1200	晴	良	15:35	UHB賞 		1987-6-21	1	札幌	4	4歳以上900万下	(混)(別定)	9	650	3	9	180	3	6	100	1	5-7	580	2																							12.1 - 10.4 - 11.2 - 11.6 - 13.1 - 13.1	12.1 - 22.5 - 33.7 - 45.3 - 58.4 - 71.5 (12.1-12.1)	12.0	230	4.0
198701010410	ダ	右	1500	晴	良	16:10	4歳以上400万下		1987-6-21	1	札幌	4	4歳以上400万下	(馬齢)	12	650	4	12	280	5	1	210	3	1-8	1350	6																							6.8 - 11.3 - 11.4 - 12.1 - 12.6 - 12.5 - 13.2 - 13.8	6.8 - 18.1 - 29.5 - 41.6 - 54.2 - 66.7 - 79.9 - 93.7 (6.8-6.8)	7.0	330	6.0
198701010601	ダ	右	1800	曇	良	10:45	4歳未勝利		1987-6-28	1	札幌	6	4歳未勝利	(父)(馬齢)	3	210	1	3	130	1	2	180	3	2-3	440	2																							12.4 - 11.9 - 12.1 - 13.0 - 12.7 - 13.3 - 13.3 - 13.6 - 13.4	12.4 - 24.3 - 36.4 - 49.4 - 62.1 - 75.4 - 88.7 - 102.3 - 115.7 (12.4-12.4)			
198701010602	ダ	右	1000	曇	良	11:15	3歳新馬		1987-6-28	1	札幌	6	3歳新馬	(馬齢)	2	1080	3	2	250	4	5	130	1	2-5	540	2																							12.6 - 11.6 - 11.7 - 12.7 - 12.9	12.6 - 24.2 - 35.9 - 48.6 - 61.5 (12.6-12.6)			
198701010603	ダ	右	1200	曇	良	11:45	4歳未勝利		1987-6-28	1	札幌	6	4歳未勝利	(馬齢)	10	640	4	10	210	2	7	250	5	6-8	2710	12																							12.5 - 11.0 - 11.8 - 12.0 - 12.8 - 13.6	12.5 - 23.5 - 35.3 - 47.3 - 60.1 - 73.7 (12.5-12.5)	5.0	330	6.0
198701010604	ダ	右	1800	曇	良	12:45	4歳以上400万下		1987-6-28	1	札幌	6	4歳以上400万下	(馬齢)	7	830	5	7	180	5	6	130	2	6-7	1630	8																							12.6 - 11.9 - 12.5 - 12.9 - 13.3 - 12.9 - 12.5 - 13.1 - 12.7	12.6 - 24.5 - 37.0 - 49.9 - 63.2 - 76.1 - 88.6 - 101.7 - 114.4 (12.6-12.6)	2.0	120	1.0
198701010605	ダ	右	1500	曇	良	13:15	4歳以上400万下		1987-6-28	1	札幌	6	4歳以上400万下	(父)(馬齢)	10	500	3	10	180	2	6	360	7	6-8	2800	11																							6.9 - 11.7 - 11.6 - 11.8 - 12.4 - 12.5 - 13.4 - 13.2	6.9 - 18.6 - 30.2 - 42.0 - 54.4 - 66.9 - 80.3 - 93.5 (6.9-6.9)	5.0	490	9.0
198701010606	ダ	右	1800	曇	良	13:50	4歳以上400万下		1987-6-28	1	札幌	6	4歳以上400万下	(馬齢)	8	310	2	8	120	1	3	130	2	3-8	500	1																							12.8 - 12.5 - 12.6 - 12.6 - 12.7 - 12.6 - 12.1 - 12.1 - 12.6	12.8 - 25.3 - 37.9 - 50.5 - 63.2 - 75.8 - 87.9 - 100.0 - 112.6 (12.8-12.8)	1.0	190	5.0
198701010607	ダ	右	1500	曇	良	14:25	アラブステークス 		1987-6-28	1	札幌	6	4歳以上オープン	[抽](別定)	5	410	3	5	150	3	8	150	2	5-8	900	3																							7.3 - 12.0 - 12.5 - 12.2 - 12.4 - 12.0 - 12.4 - 13.3	7.3 - 19.3 - 31.8 - 44.0 - 56.4 - 68.4 - 80.8 - 94.1 (7.3-7.3)	3.0	220	5.0
198701010608	ダ	右	2000	曇	良	15:00	十勝岳特別 		1987-6-28	1	札幌	6	4歳以上400万下	(別定)	1	150	1	1	100	1	4	110	2	1-4	220	1																							12.6 - 11.5 - 13.0 - 12.9 - 12.7 - 12.2 - 12.5 - 12.3 - 12.7 - 13.2	12.6 - 24.1 - 37.1 - 50.0 - 62.7 - 74.9 - 87.4 - 99.7 - 112.4 - 125.6 (12.6-12.6)	6.0	170	4.0
198701010609	ダ	右	1500	曇	良	15:35	道新スポーツ賞 		1987-6-28	1	札幌	6	4歳以上900万下	(別定)	3	140	1	3	110	1	2	190	4	2-3	460	2																							6.8 - 11.4 - 11.5 - 11.8 - 12.2 - 12.2 - 12.8 - 13.3	6.8 - 18.2 - 29.7 - 41.5 - 53.7 - 65.9 - 78.7 - 92.0 (6.8-6.8)	9.0	280	5.0
198701010610	ダ	右	1200	曇	良	16:10	4歳以上400万下		1987-6-28	1	札幌	6	4歳以上400万下	(混)(馬齢)	6	700	5	6	220	6	1	150	2	1-6	1350	5																							12.3 - 10.7 - 11.5 - 11.9 - 12.8 - 13.3	12.3 - 23.0 - 34.5 - 46.4 - 59.2 - 72.5 (12.3-12.3)	2.0	130	1.0
198701010701	ダ	右	1800	晴	重	11:15	4歳未勝利		1987-7-4	1	札幌	7	4歳未勝利	牝(馬齢)	8	240	1	8	130	2	6	130	1	6-7	470	1																							12.9 - 12.0 - 12.0 - 12.5 - 12.2 - 12.5 - 12.3 - 13.4 - 14.0	12.9 - 24.9 - 36.9 - 49.4 - 61.6 - 74.1 - 86.4 - 99.8 - 113.8 (12.9-12.9)	3.0	160	4.0
198701010702	ダ	右	1000	曇	重	11:45	3歳新馬		1987-7-4	1	札幌	7	3歳新馬	(馬齢)	2	310	2	2	120	3	3	120	2	2-3	680	3																							12.2 - 11.1 - 11.5 - 12.6 - 13.0	12.2 - 23.3 - 34.8 - 47.4 - 60.4 (12.2-12.2)	7.0	100	1.0
198701010703	ダ	右	1200	曇	重	12:45	4歳未勝利		1987-7-4	1	札幌	7	4歳未勝利	(馬齢)	4	1540	5	4	220	5	2	160	3	2-4	4400	12																							13.0 - 11.1 - 11.5 - 12.0 - 12.5 - 12.6	13.0 - 24.1 - 35.6 - 47.6 - 60.1 - 72.7 (13.0-13.0)	1.0	210	4.0
198701010704	ダ	右	1500	曇	重	13:15	4歳未勝利		1987-7-4	1	札幌	7	4歳未勝利	(馬齢)	3	840	5	3	190	5	6	160	2	3-5	1260	5																							7.0 - 11.4 - 11.5 - 11.5 - 12.2 - 12.6 - 12.6 - 13.7	7.0 - 18.4 - 29.9 - 41.4 - 53.6 - 66.2 - 78.8 - 92.5 (7.0-7.0)	4.0	120	1.0
