	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200302010610	芝	右	2600	晴	良	14:55	松前特別 		2003-7-6	1	函館	6	3歳以上1000万下	(混)(特指)(別定)	1	450	2	1	170	2	9	860	9	4.0	330	5.0	1-6	3480	11	1-9	7580.0	20.0	1-9	2,350	21.0	1-4	790	7.0	4-9	4,700	38.0	1=>9	12720	32	1-4-9	21930	60	2-4(3,5)(1,12,7)9(8,10)-(6,13)-11	2-4(3,5)(1,12,7)(8,10,9)-6,13-11	2(3,4,5)(8,1)(12,9)(10,7)(13,6)11	(2,4,*5)(3,1)(8,9)10(13,6)(12,11)-7	12.7 - 11.6 - 12.3 - 12.7 - 12.5 - 13.1 - 13.4 - 13.2 - 13.0 - 12.2 - 12.0 - 12.0 - 12.2	12.7 - 24.3 - 36.6 - 49.3 - 61.8 - 74.9 - 88.3 - 101.5 - 114.5 - 126.7 - 138.7 - 150.7 - 162.9 (36.6-36.2)
200302010611	芝	右	1200	晴	良	15:30	函館スプリントS	G3	2003-7-6	1	函館	6	3歳以上オープン	(混)(特指)(別定)	7	170	1	7	120	1	9	170	3	2.0	940	9.0	6-7	430	2	7-9	550.0	2.0	7-9	270	2.0	2-7	1,880	21.0	2-9	2,570	29.0	7=>9	730	2	2-7-9	9710	33			(*1,4,7)(2,10)(6,11)(3,8,9)-5	(4,*7)(1,10)(2,3,6,11)(8,9)5	11.8 - 10.5 - 11.2 - 11.6 - 11.7 - 12.5	11.8 - 22.3 - 33.5 - 45.1 - 56.8 - 69.3 (33.5-35.8)
200302010612	ダ	右	1700	晴	良	16:10	恵山特別 		2003-7-6	1	函館	6	3歳以上1000万下	(混)[指](ハンデ)	3	330	2	3	170	2	6	370	5	5.0	560	7.0	3-5	1560	7	3-6	2440.0	7.0	3-6	1,040	8.0	3-5	1,800	17.0	5-6	3,950	37.0	3=>6	4410	14	3-5-6	18400	50	3,5(1,6)8(2,7)12(4,13)11(10,9)	3-5(1,6,8)-7(2,12)-4,13,11(10,9)	3,5(6,8)(1,7)(12,9)(2,4)-13(10,11)	3-5(1,6,8)7,9(12,4)2,11-(10,13)	7.0 - 11.7 - 12.5 - 12.2 - 12.8 - 11.9 - 12.3 - 12.0 - 12.7	7.0 - 18.7 - 31.2 - 43.4 - 56.2 - 68.1 - 80.4 - 92.4 - 105.1 (31.2-37.0)
200302010701	芝	右	1200	曇	良	09:55	2歳未勝利		2003-7-12	1	函館	7	2歳未勝利	[指](馬齢)	2	490	3	2	130	3	4	150	4	5.0	120	1.0	2-4	1510	6													2=>4	2850	12	2-4-5	1590	5			(2,*8)6-4(1,5)(3,7)	2,8-6,4(3,5)1,7	12.3 - 10.8 - 11.6 - 12.2 - 12.2 - 12.6	12.3 - 23.1 - 34.7 - 46.9 - 59.1 - 71.7 (34.7-37.0)
200302010702	ダ	右	1700	曇	稍重	10:20	3歳未勝利		2003-7-12	1	函館	7	3歳未勝利	牝[指](馬齢)	3	7370	9	3	1,180	9	8	380	5	2.0	640	7.0	3-6	21460	25	3-8	22160.0	40.0	3-8	4,770	37.0	2-3	9,010	53.0	2-8	2,440	25.0	3=>8	76020	97	2-3-8	71960	124	3,8(1,9,13)(2,5,12)10-(6,11)4,7	3-8(1,9)13(2,5,12)10-(6,11)(4,7)	3-8(2,9,13)(5,10)(7,12)6,11-4,1	3=8(5,2)-(10,13)7(6,9,12)11=4-1	6.9 - 11.3 - 11.8 - 12.6 - 12.9 - 12.8 - 12.9 - 12.7 - 13.5	6.9 - 18.2 - 30.0 - 42.6 - 55.5 - 68.3 - 81.2 - 93.9 - 107.4 (30.0-39.1)
200302010703	ダ	右	1000	曇	稍重	10:50	3歳未勝利		2003-7-12	1	函館	7	3歳未勝利	[指](馬齢)	2	240	1	2	110	1	9	130	2	10.0	330	6.0	2-7	330	2	2-9	370.0	2.0	2-9	230	2.0	2-10	900	11.0	9-10	790	8.0	2=>9	770	2	2-9-10	2150	7			(*2,9)3(6,10)4,8,11,1-(5,7,12)	2,9-3,10(6,8)(4,1)11-(5,7)12	12.4 - 10.9 - 11.8 - 11.9 - 13.0	12.4 - 23.3 - 35.1 - 47.0 - 60.0 (35.1-36.7)
200302010704	ダ	右	1700	晴	稍重	11:15	3歳未勝利		2003-7-12	1	函館	7	3歳未勝利	(混)[指](馬齢)	4	530	2	4	180	2	9	530	8	3.0	1,210	11.0	4-6	3090	13	4-9	4190.0	20.0	4-9	1,960	27.0	3-4	2,040	30.0	3-9	7,580	52.0	4=>9	8350	38	3-4-9	45910	115	(1,*9)12(8,13)(6,5)(7,11)4-3-(2,10)	9,1,12(8,5,13)11(6,4)7,3-(2,10)	9,1(4,12,13)11-(6,3)(5,7)(2,10)-8	9(4,1)(12,13)(6,11)3(10,7)2=(5,8)	6.9 - 11.0 - 11.7 - 12.9 - 13.3 - 12.9 - 13.2 - 13.1 - 13.7	6.9 - 17.9 - 29.6 - 42.5 - 55.8 - 68.7 - 81.9 - 95.0 - 108.7 (29.6-40.0)
200302010705	芝	右	1000	晴	良	12:15	2歳新馬		2003-7-12	1	函館	7	2歳新馬	牝[指](馬齢)	8	1240	6	8	450	6	1	200	3	12.0	490	7.0	1-6	790	3	1-8	3330.0	14.0	1-8	740	8.0	8-12	4,500	40.0	1-12	3,380	32.0	8=>1	7250	26	1-8-12	35930	95			(*1,9)-(5,10)-(7,8)-3,6,12-11-2,13 4	1,9(5,10)(7,8)3-6-12-11-(2,13) 4	12.4 - 11.0 - 11.9 - 11.8 - 12.6	12.4 - 23.4 - 35.3 - 47.1 - 59.7 (35.3-36.3)
200302010706	芝	右	2000	晴	良	12:45	3歳未勝利		2003-7-12	1	函館	7	3歳未勝利	(混)[指](馬齢)	4	1110	4	4	290	4	5	210	2	14.0	600	8.0	3-4	2220	9	4-5	2510.0	8.0	4-5	580	5.0	4-14	2,030	23.0	5-14	1,790	20.0	4=>5	6030	18	4-5-14	8270	26	8(5,11)13(4,6)(9,14)(2,3)10(1,12)7	8(5,11,13)(4,6,9)14(2,3)12(1,10)7	8(5,11)(4,13)(9,14,12)(2,3)6(7,1)-10	(*8,5)(4,11)13,14(2,9,12)3(6,1)7,10	12.8 - 11.9 - 12.3 - 13.0 - 12.9 - 12.8 - 12.2 - 12.0 - 12.2 - 13.0	12.8 - 24.7 - 37.0 - 50.0 - 62.9 - 75.7 - 87.9 - 99.9 - 112.1 - 125.1 (37.0-37.2)
200302010707	ダ	右	1000	晴	良	13:15	3歳以上500万下		2003-7-12	1	函館	7	3歳以上500万下	(特指)(別定)	7	930	4	7	320	4	3	360	6	5.0	430	7.0	3-6	4410	14	3-7	7250.0	24.0	3-7	1,600	19.0	5-7	1,240	13.0	3-5	1,560	17.0	7=>3	15080	47	3-5-7	20520	64			12,7,5(3,11)2(1,6,9,10)(4,8)	12,7,5(3,2,11)10(1,6,9)-(4,8)	12.4 - 10.9 - 11.8 - 12.0 - 12.0	12.4 - 23.3 - 35.1 - 47.1 - 59.1 (35.1-35.8)
200302010708	ダ	右	1700	晴	良	13:45	3歳以上500万下		2003-7-12	1	函館	7	3歳以上500万下	[指](別定)	8	230	1	8	140	1	6	210	3	4.0	2,230	13.0	5-6	600	1	6-8	900.0	3.0	6-8	440	3.0	4-8	3,490	42.0	4-6	6,320	56.0	8=>6	1500	3	4-6-8	38090	115	2,3,4(6,8)11,9,10(5,13)1-7,12	2-3(6,4)8,11(5,9)10,13,1(7,12)	(*3,4)8(2,6,11)5(1,13)(10,7,12)-9	(*3,4)8,6,5,11(1,13)2,7(10,12)-9	6.8 - 10.9 - 11.5 - 12.4 - 13.2 - 13.0 - 13.3 - 13.0 - 13.0	6.8 - 17.7 - 29.2 - 41.6 - 54.8 - 67.8 - 81.1 - 94.1 - 107.1 (29.2-39.3)
200302010709	芝	右	2000	晴	良	14:20	3歳以上500万下		2003-7-12	1	函館	7	3歳以上500万下	[指](別定)	13	510	2	13	220	1	6	1,810	12	9.0	1,470	11.0	3-7	6930	19	6-13	29860.0	54.0	6-13	6,590	55.0	9-13	6,170	51.0	6-9	14,110	89.0	13=>6	44610	96	6-9-13	399180	421	10-(7,5)12(3,4,15)14,16(6,8)-(2,9)11,1,13	10-5(7,12)(3,4)15(6,14)16,8(2,9,11)(13,1)	10-(3,12)(5,4)(15,16)(6,14,8)1(7,9)(2,13)-11	10,3(4,12)(6,15)(14,8,16)(5,1)(9,13)-2,7-11	12.3 - 10.6 - 11.9 - 12.5 - 12.3 - 12.9 - 12.7 - 12.6 - 12.5 - 12.6	12.3 - 22.9 - 34.8 - 47.3 - 59.6 - 72.5 - 85.2 - 97.8 - 110.3 - 122.9 (34.8-37.7)
200302010710	ダ	右	1700	晴	良	14:55	十和田湖特別 		2003-7-12	1	函館	7	3歳以上500万下	(混)[指](別定)	7	180	1	7	110	1	5	270	6	8.0	260	5.0	4-5	1120	6	5-7	1360.0	5.0	5-7	540	5.0	7-8	400	4.0	5-8	2,600	25.0	7=>5	1840	6	5-7-8	4400	14	11(6,7)(4,8)13(1,2)10-5-(9,12)-3	11(6,7)8,4,13(1,2)10-(9,5)12-3	11,7(6,8)4,2(13,10)1(9,5)12,3	(*11,7)8,6,4,2(10,5)1-(9,13,12)-3	6.7 - 11.1 - 12.0 - 12.2 - 12.8 - 12.5 - 12.7 - 12.4 - 12.8	6.7 - 17.8 - 29.8 - 42.0 - 54.8 - 67.3 - 80.0 - 92.4 - 105.2 (29.8-37.9)
200302010711	芝	右	1800	晴	良	15:30	HTB杯 		2003-7-12	1	函館	7	3歳以上1000万下	(混)[指](ハンデ)	12	290	1	12	130	1	2	130	2	5.0	550	10.0	2-7	510	1	2-12	590.0	1.0	2-12	230	1.0	5-12	1,970	24.0	2-5	2,130	29.0	12=>2	1030	1	2-5-12	6960	20	14,4(6,11)1(10,13)(7,15)2(12,5)-9-(3,8)	(14,*4)6,11(1,10,13)(7,2,15)(12,5)-9-8-3	(*4,14)6(1,12,11,13,2)(5,15)10,9,8-3,7	(*4,6)2(12,5)(14,11)13(15,8)(1,10,9)-3-7	12.1 - 11.0 - 12.1 - 11.9 - 12.5 - 12.5 - 12.5 - 12.2 - 12.4	12.1 - 23.1 - 35.2 - 47.1 - 59.6 - 72.1 - 84.6 - 96.8 - 109.2 (35.2-37.1)
200302010712	芝	右	1200	晴	良	16:10	下北半島特別 		2003-7-12	1	函館	7	3歳以上500万下	(混)[指](別定)	6	120	1	6	100	1	16	190	3	8.0	550	10.0	3-8	430	1	6-16	540.0	2.0	6-16	290	2.0	6-8	660	7.0	8-16	2,410	25.0	6=>16	630	2	6-8-16	4210	14			(*1,16)(3,5,8,10)(6,7,9,15)(14,12)11,13,4 2	(*1,16)3(8,10)5,6(7,9,15,12)(11,14)(13,4) 2	12.4 - 10.8 - 11.4 - 11.7 - 12.0 - 12.4	12.4 - 23.2 - 34.6 - 46.3 - 58.3 - 70.7 (34.6-36.1)
200302010801	ダ	右	1000	晴	良	09:55	2歳未勝利		2003-7-13	1	函館	8	2歳未勝利	(混)[指](馬齢)	8	140	1	8	140	1	5	570	4				5-8	1680	5													8=>5	2050	7	5-7-8	1150	3			(*8,5)-7(1,6)-4-3 2	8-5-7-(1,6)=(4,3) 2	12.4 - 11.1 - 11.4 - 11.7 - 13.2	12.4 - 23.5 - 34.9 - 46.6 - 59.8 (34.9-36.3)
200302010802	ダ	右	1700	晴	良	10:20	3歳未勝利		2003-7-13	1	函館	8	3歳未勝利	[指](馬齢)	9	1000	3	9	190	4	7	120	1	8.0	2,050	13.0	5-6	480	2	7-9	520.0	1.0	7-9	240	1.0	8-9	7,860	47.0	7-8	3,620	34.0	9=>7	2120	8	7-8-9	22320	52	(*5,9,10,11)(3,8)7,1,13(2,12)6,4	5(9,10)11(3,8)7,1(2,13,12)-4,6	(*5,9)11,10(8,7,12)3(1,13)2-4,6	(*5,9)11,7(8,12)-10(13,2)4(3,1)6	6.8 - 11.4 - 12.0 - 12.6 - 13.0 - 12.9 - 13.0 - 13.0 - 13.9	6.8 - 18.2 - 30.2 - 42.8 - 55.8 - 68.7 - 81.7 - 94.7 - 108.6 (30.2-39.9)
200302010803	ダ	右	1000	晴	良	10:45	3歳未勝利		2003-7-13	1	函館	8	3歳未勝利	[指](馬齢)	4	280	1	4	130	1	8	250	5	7.0	140	3.0	4-6	500	1	4-8	1400.0	5.0	4-8	560	5.0	4-7	260	2.0	7-8	510	4.0	4=>8	2430	7	4-7-8	1540	2			4,12-(1,7,2)8-(3,5)11-(9,10)6	4,12-(1,7)2,8-5,3,11-(9,10)-6	12.4 - 10.9 - 11.7 - 12.3 - 13.0	12.4 - 23.3 - 35.0 - 47.3 - 60.3 (35.0-37.0)
200302010804	芝	右	1200	晴	良	11:15	3歳未勝利		2003-7-13	1	函館	8	3歳未勝利	(混)[指](馬齢)	15	230	1	15	130	1	11	240	4	1.0	400	7.0	6-8	960	4	11-15	1010.0	3.0	11-15	460	4.0	1-15	1,520	16.0	1-11	2,980	28.0	15=>11	1480	4	1-11-15	8370	26			(1,*4,15)2,11(8,10)(3,6,14)(12,13)5(7,9,16)	(*1,4)15,2,11,3,10(8,13,14)(6,12)(7,9,16)5	12.1 - 10.8 - 11.4 - 11.8 - 12.2 - 12.8	12.1 - 22.9 - 34.3 - 46.1 - 58.3 - 71.1 (34.3-36.8)
200302010805	芝	右	1200	晴	良	12:15	2歳新馬		2003-7-13	1	函館	8	2歳新馬	(混)[指](馬齢)	3	230	1	3	110	1	2	160	3	9.0	180	4.0	2-3	650	2	2-3	650.0	2.0	2-3	300	2.0	3-9	470	4.0	2-9	770	7.0	3=>2	1000	3	2-3-9	1920	5			6(1,3,9)11,2(5,10)8(7,4)	6(3,9)(1,2)-(7,5,11,8)10,4	12.4 - 10.8 - 11.6 - 12.1 - 12.3 - 12.8	12.4 - 23.2 - 34.8 - 46.9 - 59.2 - 72.0 (34.8-37.2)
200302010806	ダ	右	1700	晴	良	12:45	3歳以上500万下		2003-7-13	1	函館	8	3歳以上500万下	牝[指](別定)	4	400	2	4	130	2	6	110	1	2.0	320	5.0	4-5	310	1	4-6	330.0	1.0	4-6	180	1.0	2-4	760	9.0	2-6	520	5.0	4=>6	970	3	2-4-6	1250	2	(*2,4)12,6(3,7,11)(1,5)10,8,9,13	(*2,4)12(3,6,7,11)(1,5)8(9,10)13	(*2,4)6-(3,1)(12,5)(8,7,11)-9-10,13	(2,*4)6-(3,1)5(8,12)7(9,11)13-10	6.8 - 11.2 - 12.2 - 13.1 - 12.8 - 12.0 - 12.5 - 12.4 - 13.0	6.8 - 18.0 - 30.2 - 43.3 - 56.1 - 68.1 - 80.6 - 93.0 - 106.0 (30.2-37.9)
200302010807	ダ	右	1000	曇	良	13:15	3歳以上500万下		2003-7-13	1	函館	8	3歳以上500万下	[指](別定)	9	300	1	9	130	1	10	180	3	8.0	330	7.0	7-7	640	2	9-10	630.0	2.0	9-10	280	2.0	8-9	810	10.0	8-10	910	11.0	9=>10	1050	3	8-9-10	2490	4			(*6,8,10)(1,9)12,7(2,11)(5,3,4)	6(8,10)-9-(1,7,12)-(5,3,4,11)2	12.3 - 10.7 - 11.5 - 12.1 - 12.6	12.3 - 23.0 - 34.5 - 46.6 - 59.2 (34.5-36.2)
200302010808	芝	右	1800	曇	良	13:45	3歳以上500万下		2003-7-13	1	函館	8	3歳以上500万下	(特指)(別定)	2	6720	11	2	1,150	10	3	440	5	1.0	360	4.0	1-2	4480	15	2-3	25880.0	50.0	2-3	5,300	43.0	1-2	5,770	48.0	1-3	1,380	14.0	2=>3	64150	99	1-2-3	32910	84	3,2(1,8)(5,10)(4,7,13)(6,15)12(11,16)14-9	3(2,8)1(5,10)13(4,7,15)(6,12)(11,16)14-9	3(2,8,13,15)1(5,10,7,12,16)4(6,9)(11,14)	(*3,2)(13,15)(1,8)(10,16)(5,7)(4,12)9,6(11,14)	12.7 - 11.9 - 12.8 - 13.1 - 13.1 - 12.8 - 11.7 - 11.7 - 12.0	12.7 - 24.6 - 37.4 - 50.5 - 63.6 - 76.4 - 88.1 - 99.8 - 111.8 (37.4-35.4)
200302010809	芝	右	2000	曇	良	14:20	陸奥湾特別 		2003-7-13	1	函館	8	3歳以上500万下	(混)[指](別定)	2	340	2	2	110	2	8	100	1	6.0	150	3.0	2-8	180	1													2=>8	610	2	2-6-8	370	1	4=(2,3)(1,6)7,8-5	4=2,3(1,6)(8,7)-5	4=2(8,3)6(5,1,7)	4=(8,2,6)-(1,3,7)5	12.5 - 11.8 - 12.3 - 12.6 - 12.5 - 12.7 - 12.1 - 12.1 - 12.3 - 12.5	12.5 - 24.3 - 36.6 - 49.2 - 61.7 - 74.4 - 86.5 - 98.6 - 110.9 - 123.4 (36.6-36.9)
200302010810	芝	右	1200	晴	良	14:55	3歳以上500万下		2003-7-13	1	函館	8	3歳以上500万下	(特指)(別定)	12	2400	9	12	580	10	4	160	1	11.0	200	3.0	2-6	700	2	4-12	4150.0	17.0	4-12	1,620	22.0	11-12	1,570	19.0	4-11	440	2.0	12=>4	11640	42	4-11-12	6840	17			14-(5,11)4(3,6,13)(9,15)(2,8,16)(1,7,12)=10	14-(5,11)4(6,13)(3,9,15)(8,16)(2,7,12)1=10	12.2 - 10.4 - 11.1 - 11.9 - 12.4 - 12.8	12.2 - 22.6 - 33.7 - 45.6 - 58.0 - 70.8 (33.7-37.1)
200302020101	芝	右	1200	曇	良	09:55	2歳未勝利		2003-7-19	2	函館	1	2歳未勝利	(混)[指](馬齢)	7	330	2	7	110	2	1	100	1	8.0	380	7.0	1-7	170	1													7=>1	500	2	1-7-8	1530	5			(*2,7)1(3,8)(4,6)5	(*2,7)1(3,8)(5,6)4	12.3 - 10.8 - 11.4 - 12.1 - 13.0 - 12.7	12.3 - 23.1 - 34.5 - 46.6 - 59.6 - 72.3 (34.5-37.8)
200302020102	ダ	右	1700	曇	良	10:20	3歳未勝利		2003-7-19	2	函館	1	3歳未勝利	[指](馬齢)	7	120	1	7	100	1	8	140	2	5.0	170	4.0	7-7	290	1	7-8	280.0	1.0	7-8	140	1.0	5-7	210	2.0	5-8	620	10.0	7=>8	320	1	5-7-8	720	2	(*5,7)9,3(6,8,1)10(2,4)	5(7,8)(3,9,1)(6,10)(2,4)	(*5,7)8(3,9,1)10(2,6,4)	(*5,7)8(3,9,1)(4,10)(2,6)	7.4 - 11.5 - 12.9 - 13.2 - 13.6 - 13.1 - 12.9 - 12.9 - 12.7	7.4 - 18.9 - 31.8 - 45.0 - 58.6 - 71.7 - 84.6 - 97.5 - 110.2 (31.8-38.5)
200302020103	ダ	右	1000	曇	良	10:45	3歳未勝利		2003-7-19	2	函館	1	3歳未勝利	牝[指](馬齢)	8	160	1	8	100	1	10	140	2	5.0	150	4.0	6-7	370	2	8-10	380.0	2.0	8-10	180	2.0	5-8	240	3.0	5-10	580	6.0	8=>10	470	2	5-8-10	810	3			(*4,10)8(2,5)12,1(3,11,6)(7,9)	(*4,10)8-(2,5)-1-(12,6)(3,9)7,11	12.5 - 10.9 - 11.8 - 12.3 - 12.9	12.5 - 23.4 - 35.2 - 47.5 - 60.4 (35.2-37.0)
200302020104	芝	右	1200	曇	良	11:15	3歳未勝利		2003-7-19	2	函館	1	3歳未勝利	(混)[指](馬齢)	3	680	4	3	170	3	10	110	1	11.0	190	4.0	2-5	310	1	3-10	760.0	3.0	3-10	280	3.0	3-11	600	7.0	10-11	280	2.0	3=>10	1920	6	3-10-11	1480	3			14,9,5(1,10)(3,8,15)(4,6,11,13)12(2,7) 16	14,9(3,5,10)1,15(6,8)(4,11,13)(2,12)7 16	12.1 - 10.8 - 11.4 - 12.0 - 12.4 - 12.8	12.1 - 22.9 - 34.3 - 46.3 - 58.7 - 71.5 (34.3-37.2)
200302020105	芝	右	1800	曇	良	12:15	2歳新馬		2003-7-19	2	函館	1	2歳新馬	(混)[指](馬齢)	10	390	2	10	170	3	3	120	1	4.0	880	9.0	3-8	230	1	3-10	500.0	1.0	3-10	260	1.0	4-10	3,720	30.0	3-4	1,960	21.0	10=>3	1190	4	3-4-10	9750	29	9,10(2,3,6)-(5,8)(1,4)7	(*9,10)3(2,6)(5,8)(1,4)7	(9,*10,3)(2,4,6)(1,5,7)8	10(9,3)(2,4)(1,6)(5,7)8	12.9 - 12.8 - 13.9 - 13.8 - 13.3 - 13.1 - 12.6 - 12.7 - 12.4	12.9 - 25.7 - 39.6 - 53.4 - 66.7 - 79.8 - 92.4 - 105.1 - 117.5 (39.6-37.7)
200302020106	ダ	右	1700	曇	良	12:45	3歳以上500万下		2003-7-19	2	函館	1	3歳以上500万下	(混)[指](別定)	9	100	1	9	100	1	4	330	7	2.0	210	4.0	4-8	690	5	4-9	800.0	5.0	4-9	410	5.0	2-9	300	4.0	2-4	1,670	16.0	9=>4	1020	5	2-4-9	2350	10	7,5(3,9)8(4,6)=2,1	7,5(3,9)(4,8)6-(1,2)	(7,*9,2)5,8(3,6)4,1	(7,*9)-(5,2)-8,6,4-3,1	7.0 - 11.5 - 12.1 - 12.7 - 13.1 - 12.4 - 12.3 - 12.8 - 13.1	7.0 - 18.5 - 30.6 - 43.3 - 56.4 - 68.8 - 81.1 - 93.9 - 107.0 (30.6-38.2)
200302020107	ダ	右	1000	曇	良	13:15	3歳以上500万下		2003-7-19	2	函館	1	3歳以上500万下	[指](別定)	11	310	2	11	120	2	2	150	3	6.0	110	1.0	2-8	1050	5	2-11	1230.0	4.0	2-11	390	5.0	6-11	220	1.0	2-6	250	2.0	11=>2	2120	8	2-6-11	860	1			11-4(3,2,6)-(1,12)-(5,7,8)10,9	11=(3,2,4,6)-1-12(5,7)(8,10)-9	12.0 - 10.4 - 11.2 - 12.5 - 13.5	12.0 - 22.4 - 33.6 - 46.1 - 59.6 (33.6-37.2)
200302020108	ダ	右	1700	曇	良	13:45	3歳以上500万下		2003-7-19	2	函館	1	3歳以上500万下	(父)[指](別定)	3	130	1	3	100	1	7	130	3	4.0	100	2.0	3-6	230	1	3-7	390.0	2.0	3-7	160	2.0	3-4	130	1.0	4-7	210	3.0	3=>7	500	2	3-4-7	310	1	3(8,9,11)1(4,7)12,6(2,5,10)	3(8,9)(1,11)(4,7)-(6,12)5(2,10)	3-(11,7)-(8,4)5,12-(1,9,10)(6,2)	3-7-4,11-5-8(12,10)-9(1,2)-6	7.0 - 11.3 - 11.9 - 12.7 - 12.8 - 12.4 - 12.6 - 12.8 - 13.0	7.0 - 18.3 - 30.2 - 42.9 - 55.7 - 68.1 - 80.7 - 93.5 - 106.5 (30.2-38.4)
200302020109	芝	右	2000	曇	良	14:20	3歳以上500万下		2003-7-19	2	函館	1	3歳以上500万下	[指](別定)	13	370	1	13	150	1	11	380	7	8.0	190	3.0	6-7	600	1	11-13	3190.0	14.0	11-13	1,310	18.0	8-13	450	2.0	8-11	1,400	20.0	13=>11	4900	16	8-11-13	5820	18	1,16-6,13(4,7,15)8(2,5)(9,14)3,11(10,12)	(*1,16)-6,13,15(4,7,8)(2,5)9,14(3,11)(10,12)	1(16,6,8,11)(13,7)12(4,14)15(10,2,5,9)3	(8,*11)(1,6,13,7)12(16,4,14,9)(10,5,3)(2,15)	13.1 - 11.0 - 12.0 - 12.9 - 13.3 - 12.9 - 12.3 - 12.0 - 12.6 - 12.5	13.1 - 24.1 - 36.1 - 49.0 - 62.3 - 75.2 - 87.5 - 99.5 - 112.1 - 124.6 (36.1-37.1)
200302020110	芝	右	1200	曇	良	14:55	登別特別 		2003-7-19	2	函館	1	3歳以上500万下	牝(特指)(別定)	8	3720	9	8	700	9	14	240	2	1.0	610	7.0	4-7	6210	15	8-14	12430.0	28.0	8-14	3,190	25.0	1-8	7,690	57.0	1-14	2,280	20.0	8=>14	33630	64	1-8-14	64950	139			(*4,14)(3,5,8,16)7(1,6)15,2(12,13)10(11,9)	(*4,14)8(3,5,16)(1,6,7)(2,15,13)(11,12)(10,9)	12.2 - 10.9 - 11.4 - 11.8 - 12.2 - 12.5	12.2 - 23.1 - 34.5 - 46.3 - 58.5 - 71.0 (34.5-36.5)
200302020111	ダ	右	1700	曇	良	15:30	津軽海峡特別 		2003-7-19	2	函館	1	3歳以上1000万下	(混)(特指)(別定)	4	370	2	4	160	2	6	150	1	3.0	430	7.0	4-5	640	1	4-6	810.0	1.0	4-6	340	2.0	3-4	1,450	20.0	3-6	1,080	16.0	4=>6	1790	5	3-4-6	5180	21	1(4,10)-(6,11)(3,12)7(8,9)2,5	1(4,10)-(6,11)(3,12)-(7,9)2(8,5)	(*1,10)(4,6)(3,12)-(2,5)(11,8)(7,9)	(*1,10)6,4,3,12,5,2-(7,9,8)-11	6.9 - 11.5 - 11.8 - 12.2 - 12.8 - 12.5 - 12.5 - 13.0 - 12.8	6.9 - 18.4 - 30.2 - 42.4 - 55.2 - 67.7 - 80.2 - 93.2 - 106.0 (30.2-38.3)
200302020112	芝	右	2600	曇	良	16:10	北海ハンデキャップ 		2003-7-19	2	函館	1	3歳以上1000万下	(混)[指](ハンデ)	1	760	4	1	210	3	10	140	1	3.0	480	8.0	1-7	740	3	1-10	1090.0	2.0	1-10	430	2.0	1-3	2,190	26.0	3-10	1,640	22.0	1=>10	2680	8	1-3-10	8370	33	11-8,9(2,3)(7,6)(1,10)(4,12)-5	11,9(8,6)(2,3,7,10)1,4,12,5	9(11,6)(3,10)(8,1,7,4)(2,5,12)	(3,*9)(6,10)(1,4)7(11,5)(8,12)2	13.0 - 11.3 - 12.6 - 13.3 - 12.2 - 12.6 - 13.4 - 13.1 - 12.8 - 12.6 - 12.4 - 12.4 - 12.6	13.0 - 24.3 - 36.9 - 50.2 - 62.4 - 75.0 - 88.4 - 101.5 - 114.3 - 126.9 - 139.3 - 151.7 - 164.3 (36.9-37.4)
200302020201	ダ	右	1700	曇	良	09:55	3歳未勝利		2003-7-20	2	函館	2	3歳未勝利	[指](馬齢)	7	1040	5	7	240	5	2	120	1	1.0	160	3.0	2-6	1290	6	2-7	2190.0	8.0	2-7	490	6.0	1-7	750	10.0	1-2	320	2.0	7=>2	5570	24	1-2-7	2960	9	(2,*4)3(1,6)9-5,11(7,8)-10	(*2,3,4)(1,6)9(5,7)(11,8)-10	(*2,3,4)8(1,6,9)7=(5,11,10)	(*2,3)8(1,4,7)6,9-(11,10)-5	7.3 - 11.3 - 12.3 - 12.7 - 13.1 - 12.9 - 13.2 - 13.5 - 13.5	7.3 - 18.6 - 30.9 - 43.6 - 56.7 - 69.6 - 82.8 - 96.3 - 109.8 (30.9-40.2)
200302020202	ダ	右	1000	曇	良	10:25	3歳未勝利		2003-7-20	2	函館	2	3歳未勝利	[指](馬齢)	12	4080	7	12	1,010	8	11	750	6	2.0	230	2.0	8-8	45690	30	11-12	41600.0	39.0	11-12	13,670	47.0	2-12	3,740	24.0	2-11	2,220	17.0	12=>11	92590	73	2-11-12	68150	85			12(2,6,10)(3,9,11)(1,5,7)4-8	12(6,10)11(2,9)(3,7)(1,5)-8,4	12.5 - 10.8 - 12.2 - 12.6 - 12.9	12.5 - 23.3 - 35.5 - 48.1 - 61.0 (35.5-37.7)
