	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200308030411	芝	右	3200	晴	良	15:40	天皇賞(春)	G1	2003-5-4	3	京都	4	4歳以上オープン	牡・牝(指)(定量)	11	1610	7	11	400	8	14	390	7	12.0	120	1.0	6-7	1370	5	11-14	16490.0	45.0	11-14	4,600	46.0	11-12	930	7.0	12-14	1,040	10.0	11=>14	31770	84	11-12-14	12300	38	(*2,16)-18-(5,13)(4,6,3)9,7(12,11)10(14,17)(1,8)=15	2,16,18-(5,13)(4,6,3)9,7(12,11)10(14,17)1,8-15	(*2,16)(18,13)(6,3)(5,7)(9,11)4,12(14,10)17(1,8)15	(2,*16)(13,3)(18,7)11(5,6,9,12)(4,14,10)(1,17)(8,15)	13.0 - 12.2 - 11.9 - 11.9 - 12.4 - 12.4 - 12.2 - 12.9 - 12.7 - 12.2 - 12.9 - 12.3 - 11.9 - 11.7 - 12.1 - 12.3	13.0 - 25.2 - 37.1 - 49.0 - 61.4 - 73.8 - 86.0 - 98.9 - 111.6 - 123.8 - 136.7 - 149.0 - 160.9 - 172.6 - 184.7 - 197.0 (37.1-36.1)
200308030502	芝	右	2400	晴	良	10:35	3歳未勝利		2003-5-10	3	京都	5	3歳未勝利	(混)[指](馬齢)	5	820	3	5	190	3	2	160	2	7.0	300	5.0	2-5	1870	6	2-5	1920.0	6.0	2-5	510	5.0	5-7	830	10.0	2-7	620	6.0	5=>2	4700	14	2-5-7	3810	11	10,5-4,7(2,3)1,8-9 6	10,5-4(2,7)(1,3,8)-9 6	(*10,5)(4,7)(2,1,3)8-9 6	(*10,5)7(4,3)2(1,8)-9 6	12.9 - 11.8 - 12.1 - 13.7 - 13.7 - 13.4 - 13.9 - 13.0 - 12.1 - 11.7 - 11.5 - 12.3	12.9 - 24.7 - 36.8 - 50.5 - 64.2 - 77.6 - 91.5 - 104.5 - 116.6 - 128.3 - 139.8 - 152.1 (36.8-35.5)
200308030503	芝	右	1800	晴	良	11:00	3歳未勝利		2003-5-10	3	京都	5	3歳未勝利	[指](馬齢)	3	190	1	3	110	1	6	260	6	2.0	200	4.0	3-6	350	1	3-6	1550.0	8.0	3-6	550	8.0	2-3	350	2.0	2-6	1,130	14.0	3=>6	2180	9	2-3-6	2790	9			3,9(1,11)(2,7)10(4,8)6,5	(*3,9)11,2(1,7)10(4,8)6,5	13.0 - 11.4 - 12.1 - 13.2 - 13.4 - 12.6 - 12.3 - 11.2 - 12.1	13.0 - 24.4 - 36.5 - 49.7 - 63.1 - 75.7 - 88.0 - 99.2 - 111.3 (36.5-35.6)
200308030504	ダ	右	1400	晴	稍重	11:25	3歳未勝利		2003-5-10	3	京都	5	3歳未勝利	牝[指](馬齢)	2	510	2	2	160	2	8	100	1	10.0	550	8.0	1-4	240	1	2-8	470.0	1.0	2-8	230	2.0	2-10	1,820	21.0	8-10	940	10.0	2=>8	1320	4	2-8-10	4330	16			5,6(2,7)4,8(1,13)-16,10,15-14-9,12(11,3)	5(6,7,8)(2,13)(4,1)-(10,16)-15-14,12,9,3,11	12.2 - 11.1 - 12.2 - 12.8 - 13.0 - 13.0 - 13.5	12.2 - 23.3 - 35.5 - 48.3 - 61.3 - 74.3 - 87.8 (35.5-39.5)
200308030505	芝	右	1200	晴	良	11:55	3歳未勝利		2003-5-10	3	京都	5	3歳未勝利	[指](馬齢)	14	3910	10	14	430	8	12	130	1	6.0	200	3.0	6-7	2130	9	12-14	4250.0	17.0	12-14	1,370	17.0	6-14	2,960	36.0	6-12	410	2.0	14=>12	11750	42	6-12-14	8650	29			12(14,11,13)(1,7)(6,16)5(4,8)-3(2,10)9-15	(*12,14)(1,7,11,13)(6,16)8(5,4)3-(2,10)9-15	12.4 - 11.2 - 11.2 - 11.4 - 11.6 - 12.3	12.4 - 23.6 - 34.8 - 46.2 - 57.8 - 70.1 (34.8-35.3)
200308030506	芝	右	2400	晴	良	12:55	4歳以上500万下		2003-5-10	3	京都	5	4歳以上500万下	(混)[指](別定)	3	1440	4	3	520	4	1	480	3				1-3	3710	11													3=>1	8950	24	1-3-5	1860	7	1-7,4=2,5(3,6)	1=(7,4)=2,5(3,6)	1-4-7-2(3,5)-6	1(4,7)(3,2)5-6	12.8 - 11.0 - 11.2 - 13.1 - 12.8 - 12.9 - 13.6 - 13.7 - 13.1 - 12.0 - 11.2 - 12.1	12.8 - 23.8 - 35.0 - 48.1 - 60.9 - 73.8 - 87.4 - 101.1 - 114.2 - 126.2 - 137.4 - 149.5 (35.0-35.3)
200308030507	ダ	右	1800	晴	良	13:25	3歳500万下		2003-5-10	3	京都	5	3歳500万下	(混)(特指)(馬齢)	8	430	3	8	170	3	7	580	7	6.0	130	1.0	5-6	600	2	7-8	7570.0	24.0	7-8	1,600	19.0	6-8	370	3.0	6-7	1,340	14.0	8=>7	10860	36	6-7-8	5880	18	12,13,11(6,7,10)(4,9)(1,3)5-8 2	12,13(6,11)7(10,9)4,3(1,5)8 2	(*12,13)(9,5)(6,11)(7,10,3)(4,8)1 2	(*12,13,5)6(7,9,10)(4,8,3)1=11 2	12.6 - 11.9 - 13.7 - 13.6 - 13.1 - 12.8 - 13.0 - 13.3 - 13.3	12.6 - 24.5 - 38.2 - 51.8 - 64.9 - 77.7 - 90.7 - 104.0 - 117.3 (38.2-39.6)
200308030508	芝	右	1400	曇	良	14:00	3歳500万下		2003-5-10	3	京都	5	3歳500万下	(混)(特指)(馬齢)	17	1310	6	17	360	5	13	980	11	4.0	140	1.0	7-8	2270	8	13-17	37880.0	71.0	13-17	9,350	69.0	4-17	770	5.0	4-13	3,980	43.0	17=>13	70610	132	4-13-17	37940	105			8,9,2-(4,12)16(1,14,17)3,7(5,15)11(6,13)-10	8,9,2(1,4)(14,12)(3,16)5,17(6,7,15)(11,13)-10	12.2 - 11.0 - 11.6 - 11.7 - 11.8 - 12.2 - 12.7	12.2 - 23.2 - 34.8 - 46.5 - 58.3 - 70.5 - 83.2 (34.8-36.7)
200308030509	芝	右	1200	曇	良	14:35	祇園特別 		2003-5-10	3	京都	5	4歳以上1000万下	(混)[指](別定)	11	11630	14	11	2,960	15	10	200	3	16.0	180	2.0	5-6	4910	16	10-11	70780.0	76.0	10-11	16,200	80.0	11-16	12,120	70.0	10-16	570	4.0	11=>10	167000	165	10-11-16	97180	163			1,10,11,9(4,7,6)12,3(5,13)(2,8,15)14,16	1,10(11,9)4(7,12)(3,6)(2,13)5(16,8,15)14	12.0 - 10.8 - 11.1 - 11.2 - 11.5 - 12.0	12.0 - 22.8 - 33.9 - 45.1 - 56.6 - 68.6 (33.9-34.7)
200308030510	ダ	右	1800	曇	良	15:10	上賀茂ステークス 		2003-5-10	3	京都	5	4歳以上1600万下	(混)[指](ハンデ)	11	670	2	11	220	2	12	6,840	15	9.0	290	4.0	6-6	59220	34	11-12	65140.0	64.0	11-12	15,080	65.0	9-11	860	7.0	9-12	17,950	73.0	11=>12	114320	127	9-11-12	238550	239	12,15-3(2,7,9)(8,14)10,5,6(1,11)16,13,4	(*12,15)3(2,7)9(8,14)(5,10)(1,6,11)16,13,4	16(15,7)(12,3)(8,2,9)14(1,5,11)10,13(4,6)	(16,*15)(12,7)2,8(3,14,9)1(5,11)13(4,10,6)	12.3 - 11.1 - 13.3 - 13.1 - 12.4 - 13.1 - 12.7 - 13.4 - 13.7	12.3 - 23.4 - 36.7 - 49.8 - 62.2 - 75.3 - 88.0 - 101.4 - 115.1 (36.7-39.8)
200308030511	芝	右	2200	曇	良	15:45	京都新聞杯	G2	2003-5-10	3	京都	5	3歳オープン	(混)(指)(馬齢)	4	3020	10	4	730	10	9	650	9	14.0	370	4.0	3-6	2050	9	4-9	22440.0	54.0	4-9	5,680	51.0	4-14	4,120	46.0	9-14	2,220	25.0	4=>9	53340	116	4-9-14	67100	158	3-6,11,2,10,5(7,12,13)9(4,14)8,1	3=6,11-2,10,5(12,13)7,4,9,14(8,1)	3-6,11(2,10,13)-(5,12,4)(7,14)(9,1)8	3,11,6(2,13,12)(10,14,4)(5,7)9(1,8)	12.5 - 10.9 - 12.3 - 12.5 - 12.9 - 13.5 - 13.4 - 12.5 - 11.6 - 11.4 - 11.9	12.5 - 23.4 - 35.7 - 48.2 - 61.1 - 74.6 - 88.0 - 100.5 - 112.1 - 123.5 - 135.4 (35.7-34.9)
200308030512	ダ	右	1200	曇	良	16:20	4歳以上1000万下		2003-5-10	3	京都	5	4歳以上1000万下	牝[指](別定)	10	1180	4	10	370	4	14	360	3	7.0	1,480	12.0	5-7	1080	3	10-14	5960.0	22.0	10-14	1,810	20.0	7-10	11,280	71.0	7-14	10,120	68.0	10=>14	12720	41	7-10-14	137790	234			5,12-(4,15)(3,9,14)8(2,6)7(1,11,13)16,10	5-12,4(3,9,14)15(2,8)-(1,7)6,13(11,16)10	12.2 - 11.1 - 11.5 - 12.0 - 13.4 - 13.6	12.2 - 23.3 - 34.8 - 46.8 - 60.2 - 73.8 (34.8-39.0)
200308030601	芝	右	2000	雨	良	10:00	3歳未勝利		2003-5-11	3	京都	6	3歳未勝利	[指](馬齢)	10	200	1	10	110	1	7	150	4	2.0	120	2.0	6-8	640	3	7-10	890.0	3.0	7-10	270	3.0	2-10	150	1.0	2-7	320	4.0	10=>7	1300	4	2-7-10	620	2	8,9,2,10(5,6)7,11,4-1-3	8,9,2,10-(5,6)7,11-4=1-3	(*8,10)(2,9,11)5,7-6,4=1=3	(*8,10)2(9,11)5,7-4=6=1=3	12.8 - 12.0 - 12.9 - 13.0 - 12.5 - 12.3 - 12.0 - 11.8 - 12.0 - 12.8	12.8 - 24.8 - 37.7 - 50.7 - 63.2 - 75.5 - 87.5 - 99.3 - 111.3 - 124.1 (37.7-36.6)
200308030602	芝	右	1400	雨	良	10:40	3歳未勝利		2003-5-11	3	京都	6	3歳未勝利	(市)(抽)[指](馬齢)	12	730	3	12	220	3	9	660	8	11.0	610	7.0	6-8	1170	5	9-12	7020.0	21.0	9-12	2,280	22.0	11-12	2,800	26.0	9-11	6,180	39.0	12=>9	13690	36	9-11-12	46380	86			9(2,5,7)(3,8,13)12,11-6,4-1=10	(*9,2)5(3,8,7,12)(11,13)-(6,4)-1=10	12.2 - 11.2 - 11.6 - 11.6 - 11.7 - 12.3 - 13.0	12.2 - 23.4 - 35.0 - 46.6 - 58.3 - 70.6 - 83.6 (35.0-37.0)
200308030603	ダ	右	1200	雨	良	11:05	3歳未勝利		2003-5-11	3	京都	6	3歳未勝利	(混)[指](馬齢)	16	910	4	16	240	5	13	140	1	11.0	1,070	9.0	7-8	800	3	13-16	1080.0	4.0	13-16	480	4.0	11-16	5,640	37.0	11-13	2,300	21.0	16=>13	2770	9	11-13-16	14040	37			16(12,13,11)8(6,9)(2,15)(5,1)3(7,14)=10,4	16(13,11)12,6-(8,2)(3,1)(5,15,9,14)7=(4,10)	12.5 - 11.3 - 12.1 - 12.3 - 12.9 - 13.1	12.5 - 23.8 - 35.9 - 48.2 - 61.1 - 74.2 (35.9-38.3)
200308030604	芝	右	1600	雨	良	11:30	3歳未勝利		2003-5-11	3	京都	6	3歳未勝利	[指](馬齢)	12	340	1	12	150	3	3	130	2	8.0	110	1.0	2-6	550	2	3-12	850.0	3.0	3-12	270	3.0	8-12	250	2.0	3-8	190	1.0	12=>3	1600	5	3-8-12	720	1			(*3,9)(5,17)12(2,6)(1,8)(7,14)16(4,15)(10,11)-13	(*3,9)(5,17)12(2,6,8)(1,7)16,14(4,15)10,11=13	12.5 - 10.9 - 11.4 - 12.1 - 12.0 - 12.1 - 12.4 - 12.8	12.5 - 23.4 - 34.8 - 46.9 - 58.9 - 71.0 - 83.4 - 96.2 (34.8-37.3)
200308030605	障		2910	雨	良  ダート	12:00	障害4歳以上未勝利		2003-5-11	3	京都	6	障害4歳以上未勝利	(定量)	8	190	1	8	150	1	1	340	6	11.0	770	9.0	1-5	1460	5	1-8	1800.0	7.0	1-8	850	9.0	8-11	2,290	25.0	1-11	4,280	37.0	8=>1	2810	9	1-8-11	22840	59	4=8=(5,11)10,7-2-6-(1,13)14-(12,3)=9	4=8=(5,7)(11,10)=2-6(1,14)13(12,3)=9	8-(11,10)5=(2,7)=1-13,6-(3,14)-12=9 4	8-11(5,10)-2-7=1=13-6-3-14-12=9 4		
200308030606	ダ	右	1200	雨	稍重	12:45	3歳500万下		2003-5-11	3	京都	6	3歳500万下	(特指)(馬齢)	12	490	2	12	200	3	14	160	2	9.0	1,200	11.0	6-7	710	2	12-14	1210.0	2.0	12-14	440	2.0	9-12	4,550	45.0	9-14	3,900	41.0	12=>14	2510	6	9-12-14	20230	63			(*12,11)-(10,16)(1,5,15)8,7(4,6,13)14(3,9)-2	(*12,11)-16,10(1,5,15)(7,13)(8,9)14(4,6)-3-2	12.2 - 11.1 - 11.7 - 12.0 - 12.5 - 13.3	12.2 - 23.3 - 35.0 - 47.0 - 59.5 - 72.8 (35.0-37.8)
200308030607	ダ	右	1800	雨	稍重	13:15	4歳以上500万下		2003-5-11	3	京都	6	4歳以上500万下	[指](別定)	5	120	1	5	100	1	10	330	6	4.0	340	7.0	3-5	390	1	5-10	1350.0	6.0	5-10	610	6.0	4-5	480	5.0	4-10	3,280	35.0	5=>10	1530	6	4-5-10	6310	25	5(14,15)2(10,12,13,16)(1,4,7)11(3,6)-8 9	5(14,15)(2,10,12,13)-(1,4,16)(3,11)(6,7)-8 9	5,15(10,13,4)(12,14)2(1,3)-11,6-16-8,7 9	5,4(10,15)13,12,2,14,1(6,3)11-(8,16)-7 9	12.4 - 11.8 - 13.2 - 12.4 - 13.0 - 12.8 - 12.6 - 12.8 - 13.0	12.4 - 24.2 - 37.4 - 49.8 - 62.8 - 75.6 - 88.2 - 101.0 - 114.0 (37.4-38.4)
200308030608	芝	右	1800	雨	稍重	13:45	4歳以上1000万下		2003-5-11	3	京都	6	4歳以上1000万下	[指](別定)	3	290	2	3	110	2	2	110	1	8.0	150	3.0	2-3	300	1	2-3	290.0	1.0	2-3	140	1.0	3-8	250	2.0	2-8	280	5.0	3=>2	620	2	2-3-8	540	2			4,5(1,2,9)3(6,7)8	4,5(1,2)(6,8,3,9,7)	12.9 - 12.0 - 12.2 - 12.6 - 12.4 - 12.1 - 12.0 - 11.3 - 12.4	12.9 - 24.9 - 37.1 - 49.7 - 62.1 - 74.2 - 86.2 - 97.5 - 109.9 (37.1-35.7)
200308030609	芝	右	1800	雨	稍重	14:15	矢車賞 		2003-5-11	3	京都	6	3歳500万下	牝(特指)(馬齢)	3	210	1	3	130	2	8	130	1	5.0	280	5.0	3-5	430	1	3-8	440.0	1.0	3-8	180	1.0	3-5	620	6.0	5-8	680	7.0	3=>8	710	1	3-5-8	1410	3			10,14(1,11)(2,3,13)(5,6,8)(9,7,12)-4	10(1,14,11,13)(3,6,8)(2,5)-12(7,4)-9	12.7 - 10.7 - 11.6 - 12.6 - 12.7 - 12.9 - 12.3 - 12.0 - 12.6	12.7 - 23.4 - 35.0 - 47.6 - 60.3 - 73.2 - 85.5 - 97.5 - 110.1 (35.0-36.9)
200308030610	芝	右	1800	雨	重	14:50	下鴨ステークス 		2003-5-11	3	京都	6	4歳以上1600万下	(混)[指](別定)	6	260	1	6	130	1	5	580	8	9.0	170	3.0	5-6	5360	16	5-6	5680.0	18.0	5-6	1,370	18.0	6-9	300	3.0	5-9	1,500	19.0	6=>5	8800	30	5-6-9	6100	20			2=5,6,8(7,9)(3,10,11)1,4	2=5,6-(8,9)-7,10(3,11)4,1	12.4 - 10.9 - 11.2 - 12.1 - 12.1 - 12.1 - 12.8 - 12.6 - 12.8	12.4 - 23.3 - 34.5 - 46.6 - 58.7 - 70.8 - 83.6 - 96.2 - 109.0 (34.5-38.2)
200308030611	芝	右	1600	雨	重	15:30	都大路ステークス 		2003-5-11	3	京都	6	4歳以上オープン	(混)(指)(別定)	2	510	2	2	200	3	4	210	4	13.0	570	7.0	2-4	1460	6	2-4	1470.0	7.0	2-4	610	8.0	2-13	1,910	19.0	4-13	2,260	21.0	2=>4	2750	12	2-4-13	13800	38			13,7,10(3,4,5)(1,2,9,11)(8,12)6	13,7(3,10)(2,9,4)(11,5)(8,12)1-6	12.2 - 11.3 - 11.7 - 11.8 - 11.8 - 12.0 - 11.9 - 13.1	12.2 - 23.5 - 35.2 - 47.0 - 58.8 - 70.8 - 82.7 - 95.8 (35.2-37.0)
200308030701	ダ	右	1800	晴	重	10:05	3歳未勝利		2003-5-17	3	京都	7	3歳未勝利	(父)[指](馬齢)	4	350	1	4	140	1	1	140	2	12.0	260	5.0	1-4	630	1	1-4	670.0	1.0	1-4	240	1.0	4-12	560	6.0	1-12	630	8.0	4=>1	1280	1	1-4-12	2120	5	4-(1,8)(9,11)(2,12)3,13,6,5-7-10	4(1,8)(9,11)2,12,3,13,6,5=7-10	4-(1,8)11(2,12)-(9,3,13)-(6,5)=7=10	4-1,8(2,12)11-(3,13)-(9,6)5-7=10	12.3 - 11.9 - 13.0 - 12.9 - 12.9 - 12.7 - 12.6 - 13.1 - 13.8	12.3 - 24.2 - 37.2 - 50.1 - 63.0 - 75.7 - 88.3 - 101.4 - 115.2 (37.2-39.5)
200308030702	ダ	右	1400	晴	重	10:30	3歳未勝利		2003-5-17	3	京都	7	3歳未勝利	(混)[指](馬齢)	12	480	2	12	150	3	4	110	1	6.0	120	2.0	2-6	470	2	4-12	630.0	2.0	4-12	230	2.0	6-12	380	4.0	4-6	190	1.0	12=>4	1610	5	4-6-12	800	1			1,4,14(10,16)(9,15)-(8,5,12)11,3,7,6-13=2	(1,*4)(14,16)(10,15)9-(8,5)12(11,3)6,7,13=2	12.2 - 11.1 - 12.1 - 12.6 - 12.8 - 13.5 - 13.4	12.2 - 23.3 - 35.4 - 48.0 - 60.8 - 74.3 - 87.7 (35.4-39.7)
200308030703	芝	右	1400	晴	良	10:55	3歳未勝利		2003-5-17	3	京都	7	3歳未勝利	(混)[指](馬齢)	9	400	2	9	150	2	1	120	1	8.0	1,440	13.0	1-5	420	1	1-9	430.0	1.0	1-9	200	1.0	8-9	3,510	30.0	1-8	2,620	25.0	9=>1	1070	2	1-8-9	9090	27			(*1,5)(9,14)13(8,12)10(3,17)(2,6,4,15)-16,11=7-18	1,5(9,14)(8,13,12)(10,6,17)(3,15)(2,4)-16=11-7=18	12.2 - 10.7 - 11.4 - 11.8 - 11.7 - 12.0 - 12.4	12.2 - 22.9 - 34.3 - 46.1 - 57.8 - 69.8 - 82.2 (34.3-36.1)
200308030704	芝	右	2000	晴	良	11:25	3歳未勝利		2003-5-17	3	京都	7	3歳未勝利	(混)[指](馬齢)	10	990	4	10	180	4	2	120	2	1.0	110	1.0	2-8	1630	5	2-10	2020.0	8.0	2-10	530	9.0	1-10	240	3.0	1-2	150	1.0	10=>2	4940	17	1-2-10	660	2	7-11,10,6(1,9)(5,8)2,3-4	7=11-10(1,6)9,5,8,2,3-4	7=11,10(1,9)(5,8)6,2,3=4	7-11,10(1,9,2)8,5(3,6)=4	12.8 - 11.9 - 12.6 - 12.4 - 12.3 - 13.1 - 13.0 - 12.3 - 12.0 - 12.0	12.8 - 24.7 - 37.3 - 49.7 - 62.0 - 75.1 - 88.1 - 100.4 - 112.4 - 124.4 (37.3-36.3)
200308030705	芝	右	2000	晴	良	11:55	3歳500万下		2003-5-17	3	京都	7	3歳500万下	(混)(特指)(馬齢)	6	370	2	6	130	2	5	220	4	2.0	210	3.0	5-6	1910	7	5-6	1810.0	7.0	5-6	430	4.0	2-6	450	5.0	2-5	890	10.0	6=>5	2760	9	2-5-6	3560	13	2,6(5,8)(1,3,7,9)-4	2-6(5,8)1(3,9)7,4	2(6,8,3)5,1(4,7,9)	2-6(5,3)8,1,4(7,9)	12.7 - 11.8 - 12.9 - 12.9 - 12.4 - 12.5 - 12.0 - 11.5 - 11.6 - 11.9	12.7 - 24.5 - 37.4 - 50.3 - 62.7 - 75.2 - 87.2 - 98.7 - 110.3 - 122.2 (37.4-35.0)
200308030706	ダ	右	1800	晴	重	12:55	3歳500万下		2003-5-17	3	京都	7	3歳500万下	(父)(特指)(馬齢)	11	410	2	11	150	1	6	540	8	12.0	570	9.0	5-8	1440	8	6-11	4670.0	23.0	6-11	1,400	19.0	11-12	1,580	24.0	6-12	4,190	36.0	11=>6	7550	37	6-11-12	28190	81	6,11(4,12)7(3,10)(2,5,8)-(1,9)	6,11(4,12)7(3,10)(5,8)2(1,9)	6(11,12)4(7,10)3(5,8)-(2,9)-1	6(11,12)-(4,3)(10,5)(2,7,9,8)-1	12.4 - 11.5 - 13.2 - 12.9 - 12.8 - 12.8 - 12.6 - 12.8 - 13.1	12.4 - 23.9 - 37.1 - 50.0 - 62.8 - 75.6 - 88.2 - 101.0 - 114.1 (37.1-38.5)
200308030707	芝	右	2400	晴	良	13:25	4歳以上1000万下		2003-5-17	3	京都	7	4歳以上1000万下	(混)[指](別定)	9	1550	4	9	200	4	10	100	1	5.0	130	2.0	8-8	840	3	9-10	920.0	3.0	9-10	300	3.0	5-9	780	12.0	5-10	160	1.0	9=>10	3090	11	5-9-10	1030	2	2,4-(3,7)-6-8,5=9,10,1	2-4-3,7,6,8,5-9-10-1	2,4(3,7)(6,8)(5,9)10,1	2,4(3,7,9)(6,8)10,5-1	12.9 - 11.1 - 11.3 - 12.7 - 12.5 - 12.9 - 13.3 - 12.9 - 12.5 - 11.7 - 11.5 - 12.0	12.9 - 24.0 - 35.3 - 48.0 - 60.5 - 73.4 - 86.7 - 99.6 - 112.1 - 123.8 - 135.3 - 147.3 (35.3-35.2)
200308030708	芝	右	1800	晴	良	14:00	4歳以上500万下		2003-5-17	3	京都	7	4歳以上500万下	[指](別定)	4	680	3	4	220	4	6	120	1	8.0	500	8.0	3-4	270	1	4-6	910.0	3.0	4-6	430	3.0	4-8	3,420	31.0	6-8	1,430	14.0	4=>6	2030	6	4-6-8	10260	28			2,1(12,15)(4,11)(6,13)(5,14)9(8,7)10,3	2(1,12)15,4,6-(5,9)(11,13,8)(14,7)3-10	12.7 - 10.8 - 11.3 - 12.2 - 12.1 - 12.0 - 12.0 - 11.9 - 12.2	12.7 - 23.5 - 34.8 - 47.0 - 59.1 - 71.1 - 83.1 - 95.0 - 107.2 (34.8-36.1)
200308030709	障		3170	晴	良	14:35	京都ジャンプS	J.G3	2003-5-17	3	京都	7	障害4歳以上オープン	(混)(ハンデ)	6	250	1	6	130	1	2	320	6	14.0	210	3.0	2-4	1650	8	2-6	1800.0	6.0	2-6	610	5.0	6-14	450	2.0	2-14	1,390	17.0	6=>2	2640	8	2-6-14	3980	9	14-11(2,10)(4,12,8)13(5,6,9)-3-1 7	14(11,10)8,2(12,9)4(5,13,6)-3-1 7	11(14,6)(9,8)2,5,4,13,12=1 3,10,7	14(11,6)-9(2,8)-(5,4)-13-12=1 3,10,7		
200308030710	芝	右	1400	晴	良	15:10	葵ステークス 		2003-5-17	3	京都	7	3歳オープン	(混)(指)(別定)	5	330	1	5	140	2	6	240	4	14.0	200	3.0	3-3	1930	8	5-6	1690.0	4.0	5-6	640	4.0	5-14	480	3.0	6-14	1,020	10.0	5=>6	2810	7	5-6-14	3790	7			9(5,13)17(4,7)(2,6,10)-(11,12)(15,16)3(8,18)1,14	9,5,13,2(6,4,17)7(11,10)-(15,12)(18,16)-14(3,8,1)	12.2 - 10.6 - 11.3 - 11.3 - 11.6 - 11.8 - 12.7	12.2 - 22.8 - 34.1 - 45.4 - 57.0 - 68.8 - 81.5 (34.1-36.1)
200308030711	芝	右	1600	晴	良	15:45	朱雀ステークス 		2003-5-17	3	京都	7	4歳以上1600万下	(混)[指](別定)	12	330	2	12	140	1	14	260	4	16.0	2,040	14.0	6-7	1010	4	12-14	1550.0	7.0	12-14	650	6.0	12-16	5,910	50.0	14-16	11,570	72.0	12=>14	2330	8	12-14-16	53690	120			6-(9,14)(13,16)(1,11)-18,15(2,7)(3,12,17)5-(4,8)10	6-(9,14)(11,13,16)1,18(2,7)12(3,15,17)5(4,8)10	12.8 - 11.1 - 11.4 - 11.5 - 11.4 - 11.4 - 12.0 - 12.3	12.8 - 23.9 - 35.3 - 46.8 - 58.2 - 69.6 - 81.6 - 93.9 (35.3-35.7)
200308030712	ダ	右	1400	晴	稍重	16:20	御池特別 		2003-5-17	3	京都	7	4歳以上1000万下	(混)[指](別定)	8	3330	9	8	770	10	4	160	2	2.0	270	3.0	2-4	4380	16	4-8	7910.0	26.0	4-8	2,430	27.0	2-8	3,960	42.0	2-4	730	6.0	8=>4	22580	64	2-4-8	19490	60			14(16,11)(7,12)(10,3)(9,15)(6,13)4,8-2-(5,1)	(*14,16)11(7,12)3,9(10,13)(6,15)4(1,8,2)5	12.1 - 11.1 - 12.0 - 12.6 - 12.4 - 12.8 - 13.1	12.1 - 23.2 - 35.2 - 47.8 - 60.2 - 73.0 - 86.1 (35.2-38.3)
200308030801	芝	右	1800	晴	良	10:05	3歳未勝利		2003-5-18	3	京都	8	3歳未勝利	牝[指](馬齢)	4	660	4	4	280	5	13	180	3	12.0	750	10.0	3-8	430	2	4-13	1570.0	6.0	4-13	740	8.0	4-12	4,360	37.0	12-13	1,920	22.0	4=>13	3310	13	4-12-13	17630	56			(*2,10)-14(3,13)(4,9)(12,11)5(6,8)7-1	(*2,10)-(3,14,13)(4,9,12,7)11(5,8)6,1	12.6 - 11.0 - 11.7 - 12.6 - 12.7 - 12.4 - 12.0 - 12.1 - 12.3	12.6 - 23.6 - 35.3 - 47.9 - 60.6 - 73.0 - 85.0 - 97.1 - 109.4 (35.3-36.4)
200308030802	ダ	右	1800	晴	良	10:30	3歳未勝利		2003-5-18	3	京都	8	3歳未勝利	[指](馬齢)	1	490	3	1	200	3	3	190	2	14.0	250	5.0	1-3	1210	9	1-3	1330.0	3.0	1-3	590	5.0	1-14	840	11.0	3-14	660	7.0	1=>3	2420	5	1-3-14	3720	11	(*6,10)14,3,7,12(2,13)-(1,4)(5,11)-8,9	6,10-(3,14)7,2,12-(1,13)-4,11-5(9,8)	(*6,14)(10,7)-12,13,3(1,2)5(9,11)(4,8)	14(6,7)-10-3(1,13)(12,5)2-9,8,11-4	12.4 - 11.2 - 13.1 - 13.4 - 13.5 - 13.3 - 12.9 - 13.7 - 13.5	12.4 - 23.6 - 36.7 - 50.1 - 63.6 - 76.9 - 89.8 - 103.5 - 117.0 (36.7-40.1)
200308030803	ダ	右	1200	晴	良	10:55	3歳未勝利		2003-5-18	3	京都	8	3歳未勝利	[指](馬齢)	13	5720	7	13	660	7	10	150	2	2.0	130	1.0	5-7	4840	14	10-13	7720.0	15.0	10-13	2,100	16.0	2-13	1,500	12.0	2-10	220	1.0	13=>10	25530	43	2-10-13	5710	12			(*12,13)-(3,10)(4,14)7-(1,11)16(6,15)9(5,8)2	12,13(3,10)14(4,7)1(11,16)(6,15,2)(5,9)8	12.6 - 11.2 - 11.9 - 12.7 - 13.3 - 13.6	12.6 - 23.8 - 35.7 - 48.4 - 61.7 - 75.3 (35.7-39.6)
