	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200310010405	ダ	右	1700	雨	稍重	11:45	4歳以上500万下		2003-1-26	1	小倉	4	4歳以上500万下	牝(別定)	11	1690	5	11	400	5	1	580	7	13.0	220	2.0	1-6	14030	24	1-11	21010.0	39.0	1-11	4,370	36.0	11-13	1,300	11.0	1-13	1,660	17.0	11=>1	38270	71	1-11-13	31360	75	(*5,8)13,6(4,7,14)(10,15)2,3,9(1,12)-11	(*5,8)13,6(4,7)(10,14,15)2,3(1,9)11,12	(5,8,*13)(6,3)(10,7,2)(4,11)-(1,14,9)(15,12)	(8,*13)(6,3)5(10,11,2)(4,1)7(9,12)-14-15	6.9 - 11.5 - 12.3 - 13.7 - 13.2 - 13.1 - 13.3 - 13.7 - 14.1	6.9 - 18.4 - 30.7 - 44.4 - 57.6 - 70.7 - 84.0 - 97.7 - 111.8 (30.7-41.1)
200310010406	ダ	右	1000	雨	稍重	12:45	4歳以上500万下		2003-1-26	1	小倉	4	4歳以上500万下	(混)(別定)	11	700	4	11	410	6	12	290	5	13.0	2,370	14.0	7-7	4010	14	11-12	3800.0	17.0	11-12	1,130	11.0	11-13	5,820	58.0	12-13	5,990	59.0	11=>12	7940	35	11-12-13	75240	192			11(12,13)4(7,8)9(1,10)3(6,5,14)-2	11(12,13)-4(8,9)-(1,7)10(6,3,14)5,2	12.1 - 10.9 - 11.7 - 12.1 - 13.5	12.1 - 23.0 - 34.7 - 46.8 - 60.3 (34.7-37.3)
200310010407	ダ	右	2400	雨	稍重	13:15	4歳以上500万下		2003-1-26	1	小倉	4	4歳以上500万下	(混)(別定)	10	290	1	10	130	1	1	210	5	7.0	200	4.0	1-8	780	3	1-10	990.0	3.0	1-10	430	3.0	7-10	500	5.0	1-7	800	12.0	10=>1	1720	3	1-7-10	2330	7	4,7,10(1,8)3-(6,9)(2,11)-5	4,7,10-(1,8)3-9-(6,11)-2,5	(*4,7,10)1-3,8,9,5,2,11=6	(*4,7)10,1=3=9-(2,5)8-11=6	13.0 - 11.6 - 12.8 - 13.4 - 13.6 - 13.8 - 14.2 - 13.4 - 13.2 - 13.2 - 13.5 - 14.0	13.0 - 24.6 - 37.4 - 50.8 - 64.4 - 78.2 - 92.4 - 105.8 - 119.0 - 132.2 - 145.7 - 159.7 (37.4-40.7)
200310010408	芝	右	1200	雨	稍重	13:45	4歳以上500万下		2003-1-26	1	小倉	4	4歳以上500万下	(別定)	18	1270	7	18	370	6	15	490	9	17.0	270	4.0	7-8	1980	10	15-18	7970.0	31.0	15-18	2,350	30.0	17-18	1,330	12.0	15-17	3,200	39.0	18=>15	20890	71	15-17-18	19260	58			(6,*17)4,9(1,11,13,12)(2,18)(8,10,14)(3,5)(16,15)7	(*6,4,17)(9,12,18)(1,11)(3,10,14)2,13(5,8,15)(7,16)	12.0 - 10.4 - 11.2 - 11.7 - 12.6 - 12.9	12.0 - 22.4 - 33.6 - 45.3 - 57.9 - 70.8 (33.6-37.2)
200310010409	ダ	右	1700	雨	重	14:20	4歳以上500万下		2003-1-26	1	小倉	4	4歳以上500万下	(別定)	3	450	2	3	180	2	10	130	1	11.0	310	7.0	2-6	710	2	3-10	870.0	1.0	3-10	370	2.0	3-11	1,100	11.0	10-11	730	8.0	3=>10	1810	4	3-10-11	4110	10	10(3,13)(1,15)11,2-(5,8)7,4(9,14)6,12	10,3(1,13)(2,11,15)(5,8)7(4,14)-9(6,12)	10(3,15,8)1(11,5)(13,7)(2,12)9(6,4,14)	(*10,3)-15(1,8)(11,5)2-(6,12)(4,7)9-(13,14)	7.1 - 11.8 - 12.5 - 13.4 - 13.0 - 12.8 - 12.7 - 13.1 - 13.8	7.1 - 18.9 - 31.4 - 44.8 - 57.8 - 70.6 - 83.3 - 96.4 - 110.2 (31.4-39.6)
200310010410	芝	右	1800	雨	稍重	14:55	山国川特別 		2003-1-26	1	小倉	4	4歳以上500万下	(混)(別定)	4	3980	10	4	1,020	10	11	170	2	2.0	260	4.0	2-6	6940	25	4-11	15520.0	40.0	4-11	2,800	32.0	2-4	2,620	29.0	2-11	750	7.0	4=>11	40240	93	2-4-11	18420	56	10,2-9,11(3,6,16)4,12,7,1,5-(8,15)(13,14)	10-2=9(11,16)3,6(4,7,12)(1,5,15)8(13,14)	10,2-16,11(3,9,4)(6,15)(7,12,1)(14,5)(8,13)	10,2(16,11)4(7,6,15,1)(3,9,5)14(12,13)8	12.2 - 11.3 - 12.0 - 12.2 - 12.5 - 12.5 - 12.4 - 12.8 - 12.8	12.2 - 23.5 - 35.5 - 47.7 - 60.2 - 72.7 - 85.1 - 97.9 - 110.7 (35.5-38.0)
200310010411	芝	右	2000	雨	重	15:30	関門橋ステークス 		2003-1-26	1	小倉	4	4歳以上1600万下	(混)(別定)	7	330	1	7	160	1	9	590	9	12.0	590	8.0	5-6	630	1	7-9	4370.0	13.0	7-9	1,630	16.0	7-12	1,790	19.0	9-12	6,260	62.0	7=>9	6910	24	7-9-12	32680	102	(*11,6)(1,2,10)13,3,12-4,9(8,7)5	11,6,1(2,10)13,3,12(4,9)(8,7)5	11,6(1,2,10,13)(3,12)(8,4,9)(7,5)	(*11,6)(1,10,13)(3,12)(2,9,7)(8,4)-5	12.8 - 11.3 - 12.4 - 12.6 - 12.4 - 12.3 - 12.1 - 12.1 - 12.6 - 12.2	12.8 - 24.1 - 36.5 - 49.1 - 61.5 - 73.8 - 85.9 - 98.0 - 110.6 - 122.8 (36.5-36.9)
200310010412	芝	右	1200	雨	重	16:10	壇之浦特別 		2003-1-26	1	小倉	4	4歳以上1000万下	(混)(別定)	10	170	1	10	120	1	2	540	9	7.0	1,180	14.0	1-5	2220	7	2-10	2530.0	7.0	2-10	1,060	8.0	7-10	3,320	33.0	2-7	9,400	74.0	10=>2	3250	8	2-7-10	56720	148			3(2,8,13)(1,10)(7,4)(12,15)(6,9,11,16,17)(5,14)	(2,*3)(7,8,13)10(1,4)(15,16)12(6,9,14)(5,11,17)	11.7 - 10.5 - 11.3 - 11.5 - 12.4 - 12.3	11.7 - 22.2 - 33.5 - 45.0 - 57.4 - 69.7 (33.5-36.2)
200310010501	ダ	右	1700	晴	良	09:55	3歳未勝利		2003-2-1	1	小倉	5	3歳未勝利	(混)[指](馬齢)	10	220	1	10	100	1	5	130	2	12.0	410	8.0	4-6	350	1	5-10	340.0	1.0	5-10	180	1.0	10-12	1,130	14.0	5-12	1,330	16.0	10=>5	580	1	5-10-12	2830	8	11,13(5,14)(10,7)(1,2,3)-12(6,9)4-8	11,13,5,14,10,7,1(2,3)-12(6,9)4-8	(*11,13)=(5,10)-(1,2)14,7-3,12,6,4,9-8	(11,*13)-(5,10)=2,1-14(7,12)3-(6,4)8=9	7.0 - 11.6 - 13.0 - 13.4 - 12.8 - 12.6 - 13.2 - 13.8 - 13.5	7.0 - 18.6 - 31.6 - 45.0 - 57.8 - 70.4 - 83.6 - 97.4 - 110.9 (31.6-40.5)
200310010502	芝	右	1800	晴	良	10:20	3歳未勝利		2003-2-1	1	小倉	5	3歳未勝利	牝[指](馬齢)	15	1310	5	15	230	4	10	440	7	1.0	120	1.0	5-8	5010	14	10-15	10250.0	31.0	10-15	2,220	22.0	1-15	400	3.0	1-10	890	7.0	15=>10	17140	50	1-10-15	8220	24	(8,*11)(13,14)(12,15,16)(7,9,1)-3,4,10-2-6,5	11,8,14,12,13(7,15,16)(9,1)(4,3)-10,2-6-5	(*8,11)(12,14)(4,15,16)(7,9)(1,13)(10,3)-6,2-5	(8,12,14,*15)-(4,7,9,1,16)(10,3)11-6,13-2-5	12.4 - 11.7 - 12.3 - 12.8 - 12.8 - 12.6 - 12.0 - 12.7 - 12.6	12.4 - 24.1 - 36.4 - 49.2 - 62.0 - 74.6 - 86.6 - 99.3 - 111.9 (36.4-37.3)
200310010503	芝	右	1200	晴	良	10:45	3歳未勝利		2003-2-1	1	小倉	5	3歳未勝利	[指](馬齢)	17	2760	8	17	320	6	6	230	4	3.0	120	1.0	3-8	1650	7	6-17	13590.0	36.0	6-17	4,600	36.0	3-17	790	7.0	3-6	550	4.0	17=>6	40390	85	3-6-17	7180	20			(*8,11,16,17)(3,18)(6,7)(4,2,12)(1,13)(10,14)-5(9,15)	(*3,16,17)(11,18)(8,6,2)(4,7,12)1(13,14)10(15,5)-9	12.2 - 10.7 - 11.4 - 11.8 - 12.5 - 12.4	12.2 - 22.9 - 34.3 - 46.1 - 58.6 - 71.0 (34.3-36.7)
200310010504	芝	右	1200	晴	良	11:15	3歳新馬		2003-2-1	1	小倉	5	3歳新馬	牝[指](馬齢)	9	270	2	9	100	2	2	200	4	8.0	100	1.0	2-8	1160	3	2-9	1440.0	5.0	2-9	320	5.0	8-9	130	1.0	2-8	230	2.0	9=>2	2000	6	2-8-9	560	2			(*8,9)3,1(5,7)(4,2)10-6	(8,*9)3(5,7)1,2,4,10-6	12.3 - 10.7 - 11.6 - 11.9 - 12.5 - 12.5	12.3 - 23.0 - 34.6 - 46.5 - 59.0 - 71.5 (34.6-36.9)
200310010505	ダ	右	1700	晴	良	11:45	4歳以上500万下		2003-2-1	1	小倉	5	4歳以上500万下	(父)[指](別定)	4	1460	3	4	300	5	11	270	4	8.0	120	1.0	3-6	3790	12	4-11	8080.0	20.0	4-11	2,380	22.0	4-8	410	2.0	8-11	600	4.0	4=>11	16940	35	4-8-11	4160	10	(*1,7)(11,13)(4,5,10,14)(8,15)6,2(3,9)12	1(7,11)(4,13)(5,10,15)(8,14)6-2,9,3-12	(*1,7,11)(4,13)(8,5,10)6,15(3,2)(9,14)-12	(*1,11)(4,7)(8,13)5-6(3,10)2-(9,15)-(12,14)	7.0 - 11.7 - 12.7 - 13.9 - 13.0 - 12.8 - 12.8 - 12.8 - 13.7	7.0 - 18.7 - 31.4 - 45.3 - 58.3 - 71.1 - 83.9 - 96.7 - 110.4 (31.4-39.3)
200310010506	ダ	右	1000	晴	良	12:45	4歳以上500万下		2003-2-1	1	小倉	5	4歳以上500万下	(混)[指](別定)	14	170	1	14	150	1	1	610	8	4.0	1,640	12.0	1-8	1920	6	1-14	2050.0	7.0	1-14	1,010	10.0	4-14	1,870	19.0	1-4	7,810	62.0	14=>1	2700	8	1-4-14	41090	106			14=1(4,8)(9,12)(7,13)11-(6,5,10)-(3,2)	14=1-(7,4)-(11,8)(6,5,10,9,12)13-3,2	12.4 - 10.5 - 11.4 - 12.0 - 14.2	12.4 - 22.9 - 34.3 - 46.3 - 60.5 (34.3-37.6)
200310010507	ダ	右	2400	晴	良	13:15	4歳以上500万下		2003-2-1	1	小倉	5	4歳以上500万下	(混)[指](別定)	2	330	1	2	130	1	1	130	2	5.0	170	5.0	1-2	750	2	1-2	820.0	2.0	1-2	260	2.0	2-5	380	5.0	1-5	640	9.0	2=>1	1330	3	1-2-5	1690	7	5(2,6)(8,9)-1-(4,3,7) 10	5(2,6)(8,9)1(4,3,7) 10	5,6,2(1,9,7)(8,3)4 10	5(2,6,1)-8,4(3,9)7 10	13.9 - 13.4 - 14.6 - 14.3 - 13.4 - 13.7 - 14.7 - 13.8 - 13.0 - 13.0 - 12.5 - 12.6	13.9 - 27.3 - 41.9 - 56.2 - 69.6 - 83.3 - 98.0 - 111.8 - 124.8 - 137.8 - 150.3 - 162.9 (41.9-38.1)
200310010508	芝	右	2000	晴	良	13:45	4歳以上500万下		2003-2-1	1	小倉	5	4歳以上500万下	[指](別定)	5	3230	9	5	770	9	17	130	1	15.0	960	13.0	3-8	490	1	5-17	2620.0	8.0	5-17	1,470	13.0	5-15	20,750	126.0	15-17	2,490	22.0	5=>17	9110	26	5-15-17	53970	149	5,2(3,7)6(8,11)(1,17)10,16(4,13)(9,12)15,18,14	5,2(3,7)-(1,8,6)11(9,4,17)16(15,10)(13,12)18,14	5,7(2,8)(3,6,11,17)(9,1,15)(4,16)(13,12)(18,10,14)	(*5,15,6,17)(9,7,11,4)(2,1,8,13,18,14)-(10,16)(3,12)	12.2 - 11.0 - 11.9 - 12.6 - 12.5 - 12.3 - 12.5 - 12.0 - 12.4 - 12.2	12.2 - 23.2 - 35.1 - 47.7 - 60.2 - 72.5 - 85.0 - 97.0 - 109.4 - 121.6 (35.1-36.6)
200310010509	芝	右	1200	晴	良	14:20	4歳以上500万下		2003-2-1	1	小倉	5	4歳以上500万下	(混)[指](別定)	17	360	1	17	150	1	6	240	5	10.0	210	3.0	3-8	1400	7	6-17	1690.0	7.0	6-17	490	3.0	10-17	560	5.0	6-10	1,140	13.0	17=>6	2670	8	6-10-17	4030	13			(*6,9)8(11,12)(1,14)(7,10)(2,15)13,17(3,4)(16,18)5	(*6,9)(8,11)(1,10,12,14)(7,2,15,17)(4,13,16)(3,18)5	12.2 - 10.7 - 11.4 - 11.7 - 12.1 - 12.4	12.2 - 22.9 - 34.3 - 46.0 - 58.1 - 70.5 (34.3-36.2)
200310010510	芝	右	2000	晴	良	14:55	あすなろ賞 		2003-2-1	1	小倉	5	3歳500万下	(特指)(馬齢)	11	490	2	11	170	2	3	130	1	10.0	500	9.0	3-7	460	1	3-11	750.0	1.0	3-11	290	1.0	10-11	1,460	21.0	3-10	1,380	20.0	11=>3	1740	4	3-10-11	5480	17	3,10,11(8,13)(5,7)(6,14)(4,12,9)(1,2)	3(10,11)(8,13)7(5,6,14)4(1,9)(12,2)	3(5,11,13)8(6,10,7,14)(12,4,9,2)1	(*3,11)(6,8,13)(5,10,7)14(12,4,9,2)1	12.9 - 11.6 - 13.2 - 13.6 - 13.3 - 12.6 - 12.6 - 11.6 - 12.0 - 12.0	12.9 - 24.5 - 37.7 - 51.3 - 64.6 - 77.2 - 89.8 - 101.4 - 113.4 - 125.4 (37.7-35.6)
200310010511	ダ	右	1700	曇	良	15:30	和布刈特別 		2003-2-1	1	小倉	5	4歳以上1000万下	(混)[指](別定)	2	550	3	2	210	2	1	420	7	12.0	870	11.0	1-2	1840	8	1-2	3290.0	14.0	1-2	1,090	11.0	2-12	3,410	39.0	1-12	5,280	57.0	2=>1	6340	24	1-2-12	46820	129	(*2,7)14(1,5)8(3,6,11)(13,15)4,9,12,10	2,7-(1,14)5,8(3,11)-(13,15)-6(4,9)12,10	2(5,11)1(14,15)(3,13,8)(9,12)7(4,10)6	2(1,5)(11,15)3-8(9,14,12)13(4,10,6)=7	6.9 - 11.5 - 12.0 - 13.0 - 13.2 - 13.2 - 13.1 - 13.0 - 13.6	6.9 - 18.4 - 30.4 - 43.4 - 56.6 - 69.8 - 82.9 - 95.9 - 109.5 (30.4-39.7)
200310010512	芝	右	1200	曇	良	16:10	香春岳特別 		2003-2-1	1	小倉	5	4歳以上500万下	牝[指](別定)	6	300	1	6	140	1	14	960	12	11.0	210	3.0	3-7	1700	8	6-14	11010.0	37.0	6-14	3,450	40.0	6-11	350	2.0	11-14	6,280	66.0	6=>14	17300	62	6-11-14	19790	64			(5,*9)(10,18)6(8,12,16)(7,13,11)2(14,15)-(3,4)=1 17	9-(5,10,18,6)-(7,13,11)(12,16)(8,2)(3,14)4,15=1 17	12.2 - 10.6 - 11.3 - 11.5 - 12.3 - 12.0	12.2 - 22.8 - 34.1 - 45.6 - 57.9 - 69.9 (34.1-35.8)
200310010601	ダ	右	1700	曇	良	09:55	3歳未勝利		2003-2-2	1	小倉	6	3歳未勝利	(父)(馬齢)	5	580	3	5	200	3	4	190	2	3.0	220	5.0	4-5	2050	8	4-5	1700.0	7.0	4-5	640	7.0	3-5	630	6.0	3-4	1,100	14.0	5=>4	3650	13	3-4-5	4600	15	5(4,11)(6,9)(3,8)1,2-7(10,12)	5(4,11)9,6-8-(3,1)2,10-(12,7)	5-9,4,8,11(3,1)6-10-12-2,7	5=(4,9)8-3,1-(11,6,10)-12-7,2	7.1 - 11.5 - 12.9 - 13.4 - 12.7 - 12.6 - 12.7 - 13.6 - 15.1	7.1 - 18.6 - 31.5 - 44.9 - 57.6 - 70.2 - 82.9 - 96.5 - 111.6 (31.5-41.4)
200310010602	ダ	右	1000	曇	良	10:20	3歳未勝利		2003-2-2	1	小倉	6	3歳未勝利	(馬齢)	2	310	2	2	130	3	13	120	1	11.0	120	2.0	2-8	690	3	2-13	560.0	2.0	2-13	220	3.0	2-11	200	2.0	11-13	180	1.0	2=>13	1220	4	2-11-13	530	1			2(13,11)-7,6-(10,8)(4,12)9,1(5,3)	2,11,13-7-6-10,8(4,9,12)1,5,3	12.5 - 11.3 - 11.8 - 12.5 - 13.4	12.5 - 23.8 - 35.6 - 48.1 - 61.5 (35.6-37.7)
200310010603	芝	右	2000	曇	良	10:45	3歳未勝利		2003-2-2	1	小倉	6	3歳未勝利	(混)(馬齢)	1	540	4	1	200	4	6	390	7	7.0	290	5.0	1-5	5250	17	1-6	6320.0	20.0	1-6	1,980	19.0	1-7	530	8.0	6-7	1,290	12.0	1=>6	11640	35	1-6-7	12470	34	7,10(6,8,12)(4,3)5,2(1,9,11)	7,10(6,8)12(4,3)(2,5)(1,9,11)	7-10(2,6)8(1,9)12(4,3,5)11	7(2,10,6)(1,8)9,3-(4,12,11)5	12.6 - 12.1 - 12.5 - 12.8 - 12.5 - 12.3 - 12.4 - 12.2 - 12.3 - 12.3	12.6 - 24.7 - 37.2 - 50.0 - 62.5 - 74.8 - 87.2 - 99.4 - 111.7 - 124.0 (37.2-36.8)
200310010604	芝	右	1200	晴	良	11:15	3歳新馬		2003-2-2	1	小倉	6	3歳新馬	(馬齢)	4	250	1	4	130	1	7	620	8	5.0	200	4.0	4-7	3710	13	4-7	6560.0	18.0	4-7	1,790	19.0	4-5	320	2.0	5-7	3,330	30.0	4=>7	10570	32	4-5-7	9170	30			5(4,6,9)(3,7)(1,8,2)10	4(3,5)(7,9,2)-(6,8)(10,1)	12.5 - 11.1 - 11.6 - 11.6 - 12.1 - 12.1	12.5 - 23.6 - 35.2 - 46.8 - 58.9 - 71.0 (35.2-35.8)
200310010605	ダ	右	1000	晴	良	11:45	4歳以上500万下		2003-2-2	1	小倉	6	4歳以上500万下	牝(別定)	10	420	2	10	150	2	2	380	5	1.0	540	7.0	2-6	4330	16	2-10	1850.0	7.0	2-10	890	9.0	1-10	3,570	33.0	1-2	3,850	35.0	10=>2	3270	13	1-2-10	26780	72			10,2(5,8)1(6,11)(3,12)14(7,9)4 13	10-2(5,8)-1(6,11)-3(7,12,14)4,9 13	12.4 - 11.1 - 11.8 - 11.9 - 12.5	12.4 - 23.5 - 35.3 - 47.2 - 59.7 (35.3-36.2)
200310010606	ダ	右	1700	晴	良	12:45	4歳以上500万下		2003-2-2	1	小倉	6	4歳以上500万下	(別定)	7	980	3	7	160	2	13	100	1	2.0	230	5.0	4-7	560	2	7-13	580.0	2.0	7-13	240	1.0	2-7	890	9.0	2-13	390	4.0	7=>13	2190	8	2-7-13	1990	4	7,13,9(2,15)1,11(8,14)(4,10)(5,12)3=6	7,13,2,9(1,15)-(11,14)(4,8,12)10(3,5)=6	7,13,2-(1,9)-11-4(14,3)12-15-(6,8)(5,10)	7-13,2-1,9-11-4,3-14,6-12-15(8,5)10	6.8 - 11.8 - 12.0 - 12.9 - 12.9 - 12.5 - 12.7 - 12.9 - 13.7	6.8 - 18.6 - 30.6 - 43.5 - 56.4 - 68.9 - 81.6 - 94.5 - 108.2 (30.6-39.3)
200310010607	ダ	右	1700	晴	良	13:15	4歳以上500万下		2003-2-2	1	小倉	6	4歳以上500万下	(混)(別定)	15	2900	8	15	820	9	10	240	5	2.0	290	6.0	6-8	3890	15	10-15	6640.0	26.0	10-15	2,810	32.0	2-15	3,450	34.0	2-10	1,150	17.0	15=>10	21760	62	2-10-15	22490	74	15(1,10)12,11,14(2,4)-13,9(7,8)5,3,6	15,10(1,12)-11,14(2,4)-13(8,5)9(3,6)7	15,10,1,12(2,11)14-(13,4)8,5,9-7,3-6	15,10,1,2-12,11,13,8,9(14,5,7)-4,3=6	7.0 - 10.9 - 12.4 - 13.1 - 12.9 - 12.8 - 13.1 - 13.4 - 13.8	7.0 - 17.9 - 30.3 - 43.4 - 56.3 - 69.1 - 82.2 - 95.6 - 109.4 (30.3-40.3)
200310010608	芝	右	1200	晴	良	13:45	4歳以上500万下		2003-2-2	1	小倉	6	4歳以上500万下	(別定)	10	580	3	10	160	1	9	190	3	16.0	310	6.0	5-5	1630	8	9-10	1620.0	2.0	9-10	600	2.0	10-16	970	10.0	9-16	1,350	19.0	10=>9	3210	5	9-10-16	5500	14			12,9(14,18,16)(6,15,13)(5,8,10,17)(1,7)(2,3,4,11)	12(9,16)(14,13)(6,10)(18,15)(1,5,8)(4,11,17)(2,7,3)	12.1 - 10.8 - 11.5 - 11.8 - 12.2 - 12.1	12.1 - 22.9 - 34.4 - 46.2 - 58.4 - 70.5 (34.4-36.1)
200310010609	芝	右	1800	晴	良	14:20	4歳以上500万下		2003-2-2	1	小倉	6	4歳以上500万下	(混)(別定)	1	250	1	1	140	1	7	280	5	11.0	540	8.0	1-4	1050	4	1-7	1350.0	4.0	1-7	520	4.0	1-11	1,840	23.0	7-11	3,060	34.0	1=>7	2060	5	1-7-11	11940	37	11(2,12)16(3,13)(7,10)14,1,15,9,4-(8,5)-6	(11,*2)12,16,3,13,10,7(1,14)15-(9,4)=5,8-6	(11,*2)-12,16(3,7)(13,10)(1,15,14)-(9,4)-5(8,6)	11,7(1,2,12)(3,16)(13,15,10)(5,6,14)4,9-8	12.3 - 11.7 - 11.9 - 11.6 - 12.0 - 12.4 - 12.3 - 12.6 - 12.6	12.3 - 24.0 - 35.9 - 47.5 - 59.5 - 71.9 - 84.2 - 96.8 - 109.4 (35.9-37.5)
200310010610	芝	右	2000	曇	良	14:55	紫川特別 		2003-2-2	1	小倉	6	4歳以上500万下	(混)(別定)	8	510	2	8	130	1	11	170	2	14.0	510	8.0	4-6	590	2	8-11	1050.0	1.0	8-11	350	1.0	8-14	1,730	16.0	11-14	2,240	21.0	8=>11	2020	3	8-11-14	8550	18	(*3,7,9)17(10,13)(5,4,18)(12,16,15)11(2,14)8-1-6	3(7,9)(5,10,17)(4,13)(11,18)16(2,12,15)14,8-1,6	3(7,9)(11,5,10,17)(4,16,13)(2,8,14,18,6)(12,1,15)	(*3,7)(5,10,13)(11,9)(4,16,6)(8,17,14)15(2,12,1)18	12.1 - 10.9 - 12.1 - 12.5 - 12.4 - 12.4 - 12.3 - 12.3 - 12.5 - 12.3	12.1 - 23.0 - 35.1 - 47.6 - 60.0 - 72.4 - 84.7 - 97.0 - 109.5 - 121.8 (35.1-37.1)
200310010611	芝	右	2600	曇	良	15:30	皿倉山特別 		2003-2-2	1	小倉	6	4歳以上1000万下	(混)(ハンデ)	12	580	3	12	200	2	1	230	4	2.0	770	10.0	1-7	1700	8	1-12	1640.0	8.0	1-12	700	7.0	2-12	2,650	35.0	1-2	3,050	40.0	12=>1	3730	19	1-2-12	22370	75	12,9(2,10,8)14,1,6(3,4,11)5=(7,13)	12,9(2,10,8)(1,14)6(3,4)5,11=(7,13)	12,9(2,10,1)(8,14)(3,4,5)6-13-7-11	12-2(3,9,1)(10,5,6)(4,8)(14,13)=7-11	13.1 - 11.7 - 12.0 - 12.8 - 13.0 - 13.3 - 13.3 - 12.5 - 12.1 - 12.0 - 11.9 - 12.3 - 12.4	13.1 - 24.8 - 36.8 - 49.6 - 62.6 - 75.9 - 89.2 - 101.7 - 113.8 - 125.8 - 137.7 - 150.0 - 162.4 (36.8-36.6)
200310010612	芝	右	1200	曇	良	16:10	火の山特別 		2003-2-2	1	小倉	6	4歳以上1000万下	(別定)	3	1050	4	3	250	4	7	370	5	6.0	240	3.0	2-4	2270	9	3-7	5140.0	17.0	3-7	1,370	12.0	3-6	670	4.0	6-7	1,160	9.0	3=>7	10190	34	3-6-7	6420	9			(3,*6)(7,8,15)(1,2,14)(5,9,13,17)(10,12,16,18)(4,11)	(*3,6)(1,2,7,15)(10,5,8,14)(17,18)(4,9,13,16)(11,12)	12.1 - 10.5 - 11.3 - 11.4 - 12.1 - 12.1	12.1 - 22.6 - 33.9 - 45.3 - 57.4 - 69.5 (33.9-35.6)
200310010701	ダ	右	1000	雨	重	09:55	3歳未勝利		2003-2-8	1	小倉	7	3歳未勝利	(混)[指](馬齢)	6	380	2	6	130	3	13	110	1	2.0	120	2.0	4-8	400	1	6-13	600.0	2.0	6-13	250	2.0	2-6	310	3.0	2-13	210	1.0	6=>13	1370	4	2-6-13	820	1			13(3,11,14)(2,10,12)6(8,9)-5(1,4)-7	13-(11,14)-(10,12,6)-3(2,8)(5,9)(1,4)-7	12.5 - 11.0 - 11.8 - 12.6 - 13.7	12.5 - 23.5 - 35.3 - 47.9 - 61.6 (35.3-38.1)
200310010702	芝	右	1200	雨	良	10:20	3歳未勝利		2003-2-8	1	小倉	7	3歳未勝利	牝[指](馬齢)	13	200	1	13	120	1	10	140	3	2.0	220	4.0	5-7	360	2	10-13	410.0	1.0	10-13	210	1.0	2-13	490	4.0	2-10	690	5.0	13=>10	740	1	2-10-13	1460	2			(3,*4)(15,18)(2,13)14(5,6,12)(8,10)7-(9,17,16)11-1	(*2,3,4)(5,15,18)(13,14)(12,10)6,8-(9,7)-(1,11,16)-17	12.1 - 10.6 - 11.4 - 11.6 - 12.7 - 12.4	12.1 - 22.7 - 34.1 - 45.7 - 58.4 - 70.8 (34.1-36.7)
200310010703	芝	右	2000	雨	良	10:45	3歳未勝利		2003-2-8	1	小倉	7	3歳未勝利	[指](馬齢)	3	370	1	3	190	2	12	530	8	2.0	190	3.0	2-6	3200	12	3-12	3590.0	12.0	3-12	1,020	13.0	2-3	370	2.0	2-12	1,840	26.0	3=>12	6580	20	2-3-12	6370	19	(*10,13)(8,17)(2,3,9,15)(6,12,14)(1,7,16)4,5-11	(2,*10)(8,3,13,17)9(1,6,15)12(7,14,16)4,5=11	(*2,10,3)17(1,6)(12,8,9,15)16(7,5,14)-4-13-11	2(12,1,10,3)(5,6)(7,8,17)(14,9)(16,15)-4,11=13	12.5 - 11.3 - 12.5 - 12.8 - 12.3 - 12.1 - 12.8 - 12.5 - 12.9 - 12.9	12.5 - 23.8 - 36.3 - 49.1 - 61.4 - 73.5 - 86.3 - 98.8 - 111.7 - 124.6 (36.3-38.3)
200310010704	芝	右	1200	雨	良	11:15	3歳新馬		2003-2-8	1	小倉	7	3歳新馬	(混)[指](馬齢)	12	260	2	12	100	1	10	100	2	4.0	170	3.0	5-6	220	1	10-12	220.0	1.0	10-12	120	1.0	4-12	320	2.0	4-10	340	3.0	12=>10	470	1	4-10-12	580	1			(3,6,*12)(2,5,11,13)10(4,7,9,8)(1,15)=14,16	(3,5,6,*12)2(4,10)1(9,11,13)(7,8)-15=16-14	12.2 - 10.8 - 11.7 - 11.6 - 12.4 - 12.3	12.2 - 23.0 - 34.7 - 46.3 - 58.7 - 71.0 (34.7-36.3)
