	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200309030408	芝	右	1400	晴	良	13:40	舞子特別 		2003-6-29	3	阪神	4	3歳以上500万下	(特指)(別定)	9	2530	7	9	430	10	12	120	1	13.0	180	2.0	5-6	1460	6	9-12	2990.0	10.0	9-12	1,080	9.0	9-13	2,310	32.0	12-13	290	1.0	9=>12	9730	30	9-12-13	5000	10			(2,*13)3,12(1,5,15)(4,6,8,16)14-(11,10)7,9-17	13-(2,3,12)-(1,8)(4,5,6,16)(14,10)(7,11,15,9)-17	12.3 - 10.7 - 10.9 - 11.4 - 11.8 - 12.4 - 12.8	12.3 - 23.0 - 33.9 - 45.3 - 57.1 - 69.5 - 82.3 (33.9-37.0)
200309030409	芝	右	2000	晴	良	14:20	鶴橋特別 		2003-6-29	3	阪神	4	3歳以上500万下	(混)[指](別定)	9	4370	9	9	1,000	9	2	140	1	3.0	340	7.0	1-5	3000	11	2-9	4430.0	17.0	2-9	1,590	18.0	3-9	4,310	37.0	2-3	760	7.0	9=>2	14960	51	2-3-9	14640	43	(8,*16)(7,11)(2,12)(6,13)(1,9)(5,4)15-3(10,14)	(*8,16)-(2,7,11)12(6,13)1(5,9)(4,15)(10,3,14)	(8,*12)(16,11)(2,7,13)(1,5,6)9(4,3,15)(10,14)	(8,*12)(2,16,11)(5,13)(1,6,9)(4,7,3)(10,15)14	12.4 - 11.1 - 12.3 - 12.7 - 12.3 - 12.3 - 12.4 - 12.4 - 11.8 - 12.1	12.4 - 23.5 - 35.8 - 48.5 - 60.8 - 73.1 - 85.5 - 97.9 - 109.7 - 121.8 (35.8-36.3)
200309030410	ダ	右	1800	晴	稍重	15:00	灘ステークス 		2003-6-29	3	阪神	4	3歳以上1600万下	(混)(特指)(別定)	8	770	3	8	180	3	1	120	1	3.0	130	2.0	1-4	820	3	1-8	940.0	2.0	1-8	330	2.0	3-8	540	3.0	1-3	210	1.0	8=>1	2620	7	1-3-8	1190	1	(*8,15)-(3,16)(6,10,12)-(5,11)1(7,14)(4,9)2-13	(8,15,*3)(6,16)(10,12)-(5,11)1(7,14)-(4,9)-2-13	3-(6,8,16)(10,15)(5,12)11,1(7,14)-9,4(2,13)	3-8(6,16)(10,12)(5,15)(1,11)7-9,14(4,13)2	12.6 - 11.0 - 12.4 - 11.6 - 12.4 - 12.2 - 12.2 - 12.4 - 12.9	12.6 - 23.6 - 36.0 - 47.6 - 60.0 - 72.2 - 84.4 - 96.8 - 109.7 (36.0-37.5)
200309030411	芝	右	2200	晴	良	15:40	宝塚記念	G1	2003-6-29	3	阪神	4	3歳以上オープン	(国際)(指)(定量)	10	1630	6	10	640	8	9	610	7	16.0	270	3.0	5-5	13250	25	9-10	14080.0	35.0	9-10	3,810	36.0	10-16	2,020	23.0	9-16	1,830	16.0	10=>9	27990	70	9-10-16	30290	79	4-12,3(1,15)(2,16)-(5,13)14(7,10)-(8,17)6-9-11	4-(12,3)(1,15)(2,16)(5,13)(14,10)7-(8,17)6-9-11	4(12,3)(15,5,16)(1,2)(13,10)(7,14)(8,17)(9,6)-11	4(5,12,16)(3,1)13,10(7,2,6)(14,17)(8,9)(15,11)	12.6 - 10.8 - 11.6 - 12.1 - 12.3 - 12.0 - 11.8 - 11.9 - 11.8 - 12.2 - 12.9	12.6 - 23.4 - 35.0 - 47.1 - 59.4 - 71.4 - 83.2 - 95.1 - 106.9 - 119.1 - 132.0 (35.0-36.9)
200309030412	ダ	右	1400	晴	良	16:20	鶴見特別 		2003-6-29	3	阪神	4	3歳以上1000万下	(混)[指](別定)	8	240	1	8	130	1	9	180	3	6.0	360	5.0	4-5	350	1	8-9	660.0	2.0	8-9	250	1.0	6-8	820	7.0	6-9	1,350	12.0	8=>9	1040	2	6-8-9	3910	8			(*3,7)(1,2,10)(6,8)(9,15)(13,16)(11,12)-(5,4)-14	(3,*7)(8,9,15)(2,10)(1,6,13)(12,16)(11,5)-(14,4)	12.3 - 11.2 - 11.4 - 12.1 - 12.0 - 12.1 - 12.7	12.3 - 23.5 - 34.9 - 47.0 - 59.0 - 71.1 - 83.8 (34.9-36.8)
200309030501	芝	右	1200	雨	稍重	10:05	2歳未勝利		2003-7-5	3	阪神	5	2歳未勝利	[指](馬齢)	10	150	1	10	110	1	3	160	3	9.0	480	6.0	3-8	390	2	3-10	410.0	2.0	3-10	200	2.0	9-10	770	9.0	3-9	2,100	17.0	10=>3	530	2	3-9-10	3940	13			(*2,3)10-(5,9)-(1,6,8)-7-4	(*2,3)10,9(5,8)(1,6)-7-4	12.3 - 11.0 - 11.4 - 12.0 - 12.1 - 12.6	12.3 - 23.3 - 34.7 - 46.7 - 58.8 - 71.4 (34.7-36.7)
200309030502	ダ	右	1200	小雨	重	10:30	3歳未勝利		2003-7-5	3	阪神	5	3歳未勝利	牝[指](馬齢)	5	550	3	5	170	2	10	230	4	11.0	300	5.0	3-5	640	3	5-10	2290.0	8.0	5-10	790	9.0	5-11	940	11.0	10-11	1,080	15.0	5=>10	4500	16	5-10-11	6580	19			(*9,11)(7,10)(3,6)(5,8)(2,15)14-1-4(13,16)-12	(9,*11)(7,10,6)(3,2,5,8)(15,1)14-4-13(12,16)	12.7 - 11.0 - 12.2 - 12.3 - 12.2 - 13.1	12.7 - 23.7 - 35.9 - 48.2 - 60.4 - 73.5 (35.9-37.6)
200309030503	ダ	右	1800	小雨	不良	10:55	3歳未勝利		2003-7-5	3	阪神	5	3歳未勝利	[指](馬齢)	16	3550	9	16	700	10	1	570	9	15.0	140	1.0	1-8	1540	7	1-16	20650.0	51.0	1-16	6,680	57.0	15-16	990	11.0	1-15	800	8.0	16=>1	48140	107	1-15-16	20700	67	3,6-7-(2,15)-(1,13)14(11,12)(5,4,10)(8,9)-16	3,6,7(2,15)(1,13)-(12,14)-(11,10)-(5,4,9)-8-16	3,6(7,2,15)(1,13)(10,12)-(9,14)-(11,4,8)5,16	3(6,13)(7,2,15)(10,1)-(11,12,9)(5,8,16)-4,14	12.4 - 10.7 - 12.5 - 12.6 - 12.7 - 13.1 - 12.9 - 13.2 - 13.3	12.4 - 23.1 - 35.6 - 48.2 - 60.9 - 74.0 - 86.9 - 100.1 - 113.4 (35.6-39.4)
200309030504	ダ	右	1400	小雨	不良	11:35	3歳未勝利		2003-7-5	3	阪神	5	3歳未勝利	(混)[指](馬齢)	10	180	1	10	110	1	16	120	2	12.0	170	4.0	5-8	220	1	10-16	290.0	1.0	10-16	170	1.0	10-12	370	4.0	12-16	430	6.0	10=>16	450	1	10-12-16	750	2			10(1,16)(4,13)(11,9)(5,12)(3,7)(6,2)15,8-14	10,16-1,4-13(11,9)(5,12)3(6,2,7)-(8,15)-14	12.5 - 10.7 - 11.4 - 11.7 - 11.9 - 12.0 - 13.0	12.5 - 23.2 - 34.6 - 46.3 - 58.2 - 70.2 - 83.2 (34.6-36.9)
200309030505	障		3140	小雨	稍重  ダート	12:05	障害3歳以上オープン		2003-7-5	3	阪神	5	障害3歳以上オープン	(混)(別定)	1	890	4	1	230	4	5	320	6	6.0	120	1.0	1-5	4670	19	1-5	4230.0	18.0	1-5	1,170	16.0	1-6	560	6.0	5-6	710	9.0	1=>5	9290	38	1-5-6	4430	15	5=(4,8)1-6,9-2=3-7	(*5,4)8,1-6-9,2=3=7	(*5,4)-(1,8)-6-2,9-3=7	(5,*4)-1(6,8)=2,3,9=7		
200309030506	芝	右	1600	小雨	稍重	12:55	3歳未勝利		2003-7-5	3	阪神	5	3歳未勝利	(混)[指](馬齢)	14	560	2	14	200	2	13	290	5	7.0	720	11.0	7-7	970	4	13-14	2610.0	9.0	13-14	910	8.0	7-14	3,400	42.0	7-13	5,260	55.0	14=>13	5170	17	7-13-14	33120	108		9,12(2,3,13,16)(4,10,11,15,18)(5,14)(1,7,8)(6,17)	9,13-12(4,3,16)15(2,11,18)(1,10,14,8)(5,7)-(6,17)	(*9,13)(4,12,3,16)(18,15,14,8)(2,11,7)(1,10)5,6-17	12.5 - 11.7 - 11.5 - 11.7 - 12.2 - 12.2 - 12.3 - 12.5	12.5 - 24.2 - 35.7 - 47.4 - 59.6 - 71.8 - 84.1 - 96.6 (35.7-37.0)
200309030507	ダ	右	1400	曇	不良	13:30	3歳以上500万下		2003-7-5	3	阪神	5	3歳以上500万下	[指](別定)	9	710	2	9	160	2	4	120	1	7.0	980	10.0	2-5	470	2	4-9	490.0	1.0	4-9	250	1.0	7-9	4,530	40.0	4-7	1,770	20.0	9=>4	1810	6	4-7-9	12480	38			(*6,9)(2,10,15)(3,16)11(1,13,12)(8,7,4)5-14	(6,*9)15(2,10)(3,11,16)(13,4)(1,8,7)-(5,12,14)	12.3 - 10.9 - 11.5 - 12.1 - 12.1 - 12.0 - 12.7	12.3 - 23.2 - 34.7 - 46.8 - 58.9 - 70.9 - 83.6 (34.7-36.8)
200309030508	芝	右	2000	曇	稍重	14:00	3歳以上500万下		2003-7-5	3	阪神	5	3歳以上500万下	(特指)(別定)	11	1710	6	11	440	7	1	170	2	4.0	330	5.0	1-6	600	3	1-11	2790.0	9.0	1-11	1,060	10.0	4-11	2,550	29.0	1-4	770	7.0	11=>1	7040	26	1-4-11	9900	29	1,3(2,8,9)-14(5,4,15)10(6,11)(7,16)(12,13)	1,3(2,8,9)-14(5,4)15(6,10)(7,11)(12,16)13	1,3,9(2,8)(5,14)4(7,11)6,15-(10,12)(13,16)	1,9(3,8,11)(14,4)(5,7)(2,12,15)6(10,16)13	12.8 - 11.2 - 12.4 - 12.7 - 12.3 - 12.3 - 12.1 - 12.1 - 12.1 - 12.6	12.8 - 24.0 - 36.4 - 49.1 - 61.4 - 73.7 - 85.8 - 97.9 - 110.0 - 122.6 (36.4-36.8)
200309030509	芝	右	1600	曇	稍重	14:35	南港特別 		2003-7-5	3	阪神	5	3歳以上500万下	(混)[指](別定)	4	240	1	4	140	1	13	310	6	1.0	170	3.0	2-7	2000	10	4-13	2520.0	9.0	4-13	950	11.0	1-4	340	2.0	1-13	1,630	18.0	4=>13	3430	10	1-4-13	4370	11		9(1,3)(11,12)14(5,18)(6,7,13)8-10(4,17)16(2,15)	9,3(1,11,12)(6,14,18)(7,5,8)13,4-(16,10)17,2,15	(9,*3)(1,11,18,8)(6,7,5,4)(12,13)(16,14,10,2)(17,15)	12.7 - 11.2 - 11.6 - 12.2 - 12.1 - 12.1 - 11.7 - 12.5	12.7 - 23.9 - 35.5 - 47.7 - 59.8 - 71.9 - 83.6 - 96.1 (35.5-36.3)
200309030510	ダ	右	1800	曇	不良	15:10	加古川特別 		2003-7-5	3	阪神	5	3歳以上1000万下	(混)(特指)(別定)	6	580	2	6	160	2	15	120	1	7.0	250	5.0	3-8	480	1	6-15	560.0	1.0	6-15	230	1.0	6-7	980	11.0	7-15	620	4.0	6=>15	1610	4	6-7-15	2260	3	6,10(2,15)16(7,13)(3,8)(1,5)9,4-(11,14)-12	6,10(2,15)7(3,16)(1,13,8)5(4,9)(11,14)12	6,10(2,15)(7,16)(3,13,8,9)1(4,5,14)12,11	(*6,10)15,2(7,16)(3,8,9)14(1,13,12,11)4,5	12.6 - 11.0 - 12.9 - 12.7 - 12.6 - 12.3 - 12.1 - 12.0 - 12.7	12.6 - 23.6 - 36.5 - 49.2 - 61.8 - 74.1 - 86.2 - 98.2 - 110.9 (36.5-36.8)
200309030511	芝	右	2000	曇	稍重	15:45	垂水ステークス 		2003-7-5	3	阪神	5	3歳以上1600万下	(混)[指](ハンデ)	7	1410	6	7	310	6	3	240	4	8.0	160	2.0	3-7	4430	13	3-7	4510.0	17.0	3-7	1,300	17.0	7-8	870	12.0	3-8	710	8.0	7=>3	12630	37	3-7-8	6160	23	3-7-4,5(2,8)-(1,6)-9	3=7=4(2,5)8(1,6)-9	3=7=(2,5)(4,8)6,1-9	3=7=(2,5)(8,1)(4,6,9)	12.9 - 11.4 - 11.4 - 11.4 - 11.6 - 12.2 - 12.3 - 12.4 - 12.4 - 13.0	12.9 - 24.3 - 35.7 - 47.1 - 58.7 - 70.9 - 83.2 - 95.6 - 108.0 - 121.0 (35.7-37.8)
200309030512	ダ	右	1800	曇	不良	16:20	3歳以上500万下		2003-7-5	3	阪神	5	3歳以上500万下	[指](別定)	12	710	3	12	170	2	1	210	5	10.0	120	1.0	1-8	1850	7	1-12	2830.0	9.0	1-12	830	10.0	10-12	250	1.0	1-10	350	3.0	12=>1	5880	18	1-10-12	1440	2	(*10,11)(1,7)5,12,9-2-8(3,4)-6	10,11(1,7)(5,12)9,2-8(3,4)-6	(*10,11)7(1,12)(5,2)(9,3)(8,6)4	(*10,11)7,1(12,3)(9,2)(5,6)-8=4	12.6 - 11.0 - 12.9 - 12.6 - 12.7 - 12.3 - 12.0 - 12.2 - 12.6	12.6 - 23.6 - 36.5 - 49.1 - 61.8 - 74.1 - 86.1 - 98.3 - 110.9 (36.5-36.8)
200309030601	ダ	右	1800	曇	稍重	10:05	3歳未勝利		2003-7-6	3	阪神	6	3歳未勝利	牝[指](馬齢)	11	170	1	11	120	1	9	150	2	3.0	730	9.0	6-7	410	2	9-11	500.0	2.0	9-11	230	1.0	3-11	1,340	13.0	3-9	2,140	21.0	11=>9	690	2	3-9-11	5350	13	(*8,14)(13,11)10(2,9)(1,7,12)5(4,6)3	(*8,14)(13,11,10)(2,9,12)(1,7,5)-(4,6)3	(*8,14,10)(13,11,12,5)(2,9)(1,7)=4(3,6)	(*8,14)(13,11,10)(12,5)(2,9)(1,7)-3-4=6	12.6 - 11.1 - 13.5 - 13.0 - 12.9 - 13.0 - 13.0 - 12.6 - 11.6	12.6 - 23.7 - 37.2 - 50.2 - 63.1 - 76.1 - 89.1 - 101.7 - 113.3 (37.2-37.2)
200309030602	ダ	右	1200	曇	稍重	10:30	3歳未勝利		2003-7-6	3	阪神	6	3歳未勝利	[指](馬齢)	10	530	2	10	190	2	1	130	1	5.0	480	6.0	1-5	330	1	1-10	720.0	1.0	1-10	400	3.0	5-10	1,660	15.0	1-5	760	7.0	10=>1	1700	5	1-5-10	3540	7			1(5,15)(10,12,14)(3,6)9(8,13)16-(2,11)-(4,7)	1(5,15)(10,12)-(6,14)9(3,13)(8,16)-(2,11)-(4,7)	12.5 - 11.0 - 11.8 - 12.2 - 12.5 - 12.9	12.5 - 23.5 - 35.3 - 47.5 - 60.0 - 72.9 (35.3-37.6)
200309030603	ダ	右	1400	曇	稍重	10:55	3歳未勝利		2003-7-6	3	阪神	6	3歳未勝利	[指](馬齢)	11	230	1	11	100	1	3	110	2	9.0	160	3.0	2-6	290	1	3-11	290.0	1.0	3-11	150	1.0	9-11	330	4.0	3-9	340	5.0	11=>3	520	1	3-9-11	780	2			(*3,9)(11,13)(2,7,14,16)-(6,8,12)10-(1,15)4 5	(3,*9,11)(14,13)(2,7)16(6,8,12,10)(1,15)-4 5	12.7 - 11.1 - 11.5 - 12.5 - 12.5 - 12.4 - 13.4	12.7 - 23.8 - 35.3 - 47.8 - 60.3 - 72.7 - 86.1 (35.3-38.3)
200309030604	芝	右	2200	曇	良	11:30	3歳未勝利		2003-7-6	3	阪神	6	3歳未勝利	(混)[指](馬齢)	13	850	5	13	250	3	2	260	4	1.0	290	6.0	1-7	1280	6	2-13	3200.0	14.0	2-13	1,080	12.0	1-13	1,600	24.0	1-2	1,040	11.0	13=>2	6830	32	1-2-13	6760	22	16,17,3-7(4,10)6(2,8,14)1(5,12)11,13-15-9	16,17(3,7)(4,10,6)(2,8,14)(1,5,12)(11,13)-15-9	16,17,7(4,12)(3,10,5)(1,2,14,13)(6,11)(8,15)9	17(4,7,5)(2,12,13)(10,1,15)9-(16,14,11)-(3,8)=6	12.3 - 11.1 - 11.4 - 13.4 - 12.9 - 12.7 - 12.6 - 12.4 - 12.2 - 12.1 - 13.0	12.3 - 23.4 - 34.8 - 48.2 - 61.1 - 73.8 - 86.4 - 98.8 - 111.0 - 123.1 - 136.1 (34.8-37.3)
200309030605	障		3000	曇	良  ダート	12:00	障害3歳以上未勝利		2003-7-6	3	阪神	6	障害3歳以上未勝利	(定量)	12	1440	7	12	430	8	10	290	5	6.0	180	2.0	6-7	3500	15	10-12	7290.0	30.0	10-12	2,120	29.0	6-12	1,270	16.0	6-10	740	8.0	12=>10	15480	60	6-10-12	12080	46	12,2(7,6)-(10,3)=(11,5)-1(14,8)13-9-4	12(2,6)7-(10,3)-5,11,8-1,13(14,9)=4	10,12,6(7,3)-2-(11,8)=(5,13)=(1,9)=4-14	10(7,12)-(6,3)=(2,11)=(8,13)=5-(1,9)=4=14		
200309030606	芝	右	1200	曇	良	12:55	2歳新馬		2003-7-6	3	阪神	6	2歳新馬	(混)[指](馬齢)	6	170	1	6	110	1	5	160	2	3.0	190	5.0	5-6	560	2													6=>5	800	2	3-5-6	1500	4			(*3,6)(2,5)-(4,7)8,1	(*3,6)(2,5)-7,8-(4,1)	12.7 - 11.9 - 12.2 - 11.8 - 11.7 - 12.8	12.7 - 24.6 - 36.8 - 48.6 - 60.3 - 73.1 (36.8-36.3)
200309030607	芝	右	1200	曇	良	13:25	3歳以上500万下		2003-7-6	3	阪神	6	3歳以上500万下	牝(特指)(別定)	6	350	1	6	160	1	8	370	7	7.0	360	6.0	3-4	640	2	6-8	2730.0	9.0	6-8	980	7.0	6-7	690	3.0	7-8	2,130	29.0	6=>8	4370	12	6-7-8	8030	21			6(8,10,12)7(3,9,11,13)(5,15)14,16(1,2)-4	(*6,8)10,12-7,3(9,11)(5,13)(14,16)(2,4)(1,15)	12.3 - 10.7 - 11.1 - 11.5 - 11.7 - 12.6	12.3 - 23.0 - 34.1 - 45.6 - 57.3 - 69.9 (34.1-35.8)
200309030608	ダ	右	1200	曇	稍重	14:00	3歳以上500万下		2003-7-6	3	阪神	6	3歳以上500万下	(混)[指](別定)	16	840	4	16	250	4	13	540	6	3.0	900	9.0	7-8	3890	13	13-16	5140.0	17.0	13-16	1,780	18.0	3-16	2,720	28.0	3-13	4,310	41.0	16=>13	10870	38	3-13-16	32100	94			(*4,7,16)-(9,6,10)(2,11,12,13)(5,8,14)3,1-15	(7,*16)-4,10(9,13)(2,6)(11,12)3(5,8,14)(1,15)	12.4 - 10.5 - 11.4 - 11.9 - 12.6 - 13.1	12.4 - 22.9 - 34.3 - 46.2 - 58.8 - 71.9 (34.3-37.6)
200309030609	芝	右	2200	曇	良	14:35	売布特別 		2003-7-6	3	阪神	6	3歳以上500万下	(混)[指](別定)	9	350	2	9	120	2	7	150	4	3.0	100	1.0	7-8	690	3	7-9	1120.0	4.0	7-9	310	4.0	3-9	140	1.0	3-7	240	3.0	9=>7	1880	6	3-7-9	590	2	6(1,4)5-3,7=9-2,10 8	6-4,1-5-3-7-9-2,10 8	(*6,4)(1,3)5,7-9(10,2) 8	(4,*1)(6,3,7)(5,9)(10,2) 8	13.0 - 11.1 - 11.5 - 12.7 - 12.9 - 12.4 - 12.4 - 12.1 - 12.1 - 11.9 - 12.8	13.0 - 24.1 - 35.6 - 48.3 - 61.2 - 73.6 - 86.0 - 98.1 - 110.2 - 122.1 - 134.9 (35.6-36.8)
200309030610	芝	右	1200	曇	良	15:10	文月特別 		2003-7-6	3	阪神	6	3歳以上1000万下	(混)[指](別定)	3	1900	8	3	530	9	1	200	2	8.0	480	8.0	1-2	4360	17	1-3	5190.0	20.0	1-3	1,540	20.0	3-8	3,390	42.0	1-8	1,320	15.0	3=>1	13400	49	1-3-8	24340	78			(*1,16)(5,8)(6,9,13)(4,15)(10,12,14)(7,11)-(3,2)	1,16(5,6,8)4(10,9)(12,13)(15,14)(3,11)(7,2)	12.2 - 10.8 - 11.2 - 11.3 - 11.5 - 12.6	12.2 - 23.0 - 34.2 - 45.5 - 57.0 - 69.6 (34.2-35.4)
200309030611	芝	右	1600	曇	良	15:45	米子ステークス 		2003-7-6	3	阪神	6	3歳以上オープン	(混)[指](ハンデ)	4	3710	8	4	740	8	9	250	4	1.0	290	5.0	4-7	8010	26	4-9	11960.0	29.0	4-9	3,310	33.0	1-4	3,290	32.0	1-9	1,360	16.0	4=>9	32210	63	1-4-9	33990	81		11(6,10)(4,8)9(3,5)1,7-2	11,10-6(4,8)(1,9)(3,5)7-2	11,10(4,1,6)(3,8,9)5,7,2	12.9 - 11.3 - 11.3 - 12.0 - 12.2 - 12.0 - 11.4 - 12.0	12.9 - 24.2 - 35.5 - 47.5 - 59.7 - 71.7 - 83.1 - 95.1 (35.5-35.4)
200309030701	芝	右	1600	曇	良	10:05	2歳未勝利		2003-7-12	3	阪神	7	2歳未勝利	(混)(馬齢)	2	350	2	2	130	2	10	130	1	5.0	190	5.0	2-8	470	1	2-10	600.0	1.0	2-10	260	1.0	2-5	560	9.0	5-10	480	7.0	2=>10	1240	2	2-5-10	1750	4		(*8,10)-7(1,6)9(2,5)(3,11)-4	10-8(7,1,9)(5,6,11)(2,3)=4	10(8,9)7(5,1,11,2)6-3=4	12.9 - 11.0 - 11.9 - 12.6 - 12.3 - 12.2 - 11.6 - 12.1	12.9 - 23.9 - 35.8 - 48.4 - 60.7 - 72.9 - 84.5 - 96.6 (35.8-35.9)
200309030702	ダ	右	1400	曇	重	10:30	3歳未勝利		2003-7-12	3	阪神	7	3歳未勝利	牝(馬齢)	1	1060	5	1	170	5	3	130	2	2.0	100	1.0	1-2	370	1	1-3	1700.0	5.0	1-3	530	7.0	1-2	210	2.0	2-3	180	1.0	1=>3	3480	13	1-2-3	730	1			2(6,3)1,13-(16,14)(5,11,10)(4,7,15,9)8=12	(*2,3)(1,13)-(5,6,16,14,10)-(15,9)8-(11,4,7)=12	12.6 - 11.0 - 11.8 - 12.3 - 12.5 - 12.3 - 13.5	12.6 - 23.6 - 35.4 - 47.7 - 60.2 - 72.5 - 86.0 (35.4-38.3)
200309030703	ダ	右	1800	曇	重	10:55	3歳未勝利		2003-7-12	3	阪神	7	3歳未勝利	(馬齢)	5	2870	11	5	750	10	15	270	3	12.0	470	8.0	3-8	1010	3	5-15	15610.0	47.0	5-15	4,360	48.0	5-12	7,940	59.0	12-15	2,400	29.0	5=>15	37690	102	5-12-15	92880	179	15,10(6,11)8(3,13)(4,7,12)9(2,5)(1,14)	15-10(6,11)8,3,13(4,12,9)7(2,5)(1,14)	15,10,6(11,9)(3,8,12,5)(13,7,14)(4,1)2	15(10,11)6(12,9,5)(3,14)7(1,2)13(4,8)	13.0 - 11.1 - 13.1 - 12.9 - 12.8 - 12.6 - 12.4 - 12.2 - 12.8	13.0 - 24.1 - 37.2 - 50.1 - 62.9 - 75.5 - 87.9 - 100.1 - 112.9 (37.2-37.4)
200309030704	ダ	右	1200	曇	重	11:25	3歳未勝利		2003-7-12	3	阪神	7	3歳未勝利	(馬齢)	14	290	2	14	100	2	6	100	1	3.0	130	3.0	3-7	200	1	6-14	220.0	1.0	6-14	120	1.0	3-14	280	4.0	3-6	260	3.0	14=>6	560	2	3-6-14	550	2			3,14-(6,15)-(9,7)(11,13)-1(2,10,12)4,5-16-8	(*3,14)6(15,9,7)-11(13,12)=(1,10)16(2,4,5)-8	12.4 - 11.1 - 11.9 - 12.2 - 12.3 - 12.7	12.4 - 23.5 - 35.4 - 47.6 - 59.9 - 72.6 (35.4-37.2)
200309030705	障		3000	曇	良  ダート	11:55	障害3歳以上未勝利		2003-7-12	3	阪神	7	障害3歳以上未勝利	(混)(定量)	6	1830	8	6	460	8	10	140	1	2.0	240	5.0	5-7	860	3	6-10	3290.0	15.0	6-10	1,250	18.0	2-6	1,710	24.0	2-10	690	8.0	6=>10	7820	33	2-6-10	8700	33	2,12(4,6)3,10(1,5)-(9,8,7)13-11	(*2,12)(4,6)(3,10,5)(1,9,8,7)13=11	(*2,12)-6,4,10(1,5)7-3-(9,8,13)=11	(2,*12)6-10(1,4)=7-5-3-13-9-8=11		
200309030706	芝	右	2000	曇	良	12:55	3歳未勝利		2003-7-12	3	阪神	7	3歳未勝利	(混)(馬齢)	4	2240	7	4	320	8	16	120	1	2.0	460	9.0	2-8	1420	6	4-16	1820.0	8.0	4-16	730	8.0	2-4	3,540	38.0	2-16	590	7.0	4=>16	5440	15	2-4-16	8560	28	4,11,12(2,5,16)6(9,7,13)(3,15)14-(10,8)-1	4,11(2,12)(5,16)(9,6,13)(3,7,15)(14,8)10-1	4,11-12(2,16)(9,5,6,13)(10,7,15)(3,8)14-1	4(11,12)(2,16)(9,5,13)(10,6)(7,15)-(3,8,14)-1	12.7 - 11.4 - 13.1 - 13.0 - 12.7 - 12.3 - 11.9 - 11.8 - 12.3 - 12.7	12.7 - 24.1 - 37.2 - 50.2 - 62.9 - 75.2 - 87.1 - 98.9 - 111.2 - 123.9 (37.2-36.8)
200309030707	ダ	右	1800	曇	稍重	13:25	3歳以上500万下		2003-7-12	3	阪神	7	3歳以上500万下	牝(別定)	4	420	2	4	190	2	7	420	7	1.0	1,030	11.0	3-4	760	3	4-7	3330.0	14.0	4-7	1,630	19.0	1-4	4,550	51.0	1-7	6,790	64.0	4=>7	6160	25	1-4-7	56720	159	15,2-1,8(5,9)(7,13)12(3,10)14-(6,11)-4	15,2,1-(5,8)9,7(3,13)(10,12)-(6,14)11,4	(*15,2)-(5,1)(8,9)(3,10,7,13,12)-(6,14,4)-11	(15,*2,1,4)5(8,12)(3,9)(10,7)6(14,13)-11	12.4 - 10.8 - 12.7 - 12.6 - 12.4 - 12.6 - 12.5 - 13.0 - 13.4	12.4 - 23.2 - 35.9 - 48.5 - 60.9 - 73.5 - 86.0 - 99.0 - 112.4 (35.9-38.9)
200309030708	ダ	右	1200	曇	稍重	14:00	3歳以上500万下		2003-7-12	3	阪神	7	3歳以上500万下	(混)(別定)	12	440	2	12	180	2	8	190	4	2.0	140	1.0	4-6	1090	4	8-12	1370.0	5.0	8-12	470	4.0	2-12	330	2.0	2-8	380	3.0	12=>8	2850	10	2-8-12	1700	2			(2,*12)(3,5)16(7,8)15(4,9,10,11,14)1(6,13)	12,2-(3,5)(7,8,16)(4,9)15(6,10,14)(1,13)11	12.4 - 10.7 - 11.4 - 11.8 - 12.1 - 13.0	12.4 - 23.1 - 34.5 - 46.3 - 58.4 - 71.4 (34.5-36.9)
200309030709	芝	右	2000	曇	良	14:35	和田岬特別 		2003-7-12	3	阪神	7	3歳以上500万下	(混)(別定)	3	260	1	3	130	1	2	260	5	7.0	170	3.0	2-3	1170	4	2-3	1120.0	3.0	2-3	470	4.0	3-7	270	2.0	2-7	780	10.0	3=>2	2070	5	2-3-7	1850	4	7,12-(8,9)(1,3,5,10)-(2,13)(11,14)(6,4)	7-12,8(3,9)(1,5,10)(2,13)(11,14)(6,4)	7,12(8,9)(1,3,10)(2,5)(6,11,13)(14,4)	7(8,9)(12,3,10)(1,2)(6,5,13)(11,14,4)	12.6 - 11.0 - 12.2 - 12.2 - 12.3 - 12.3 - 11.9 - 12.1 - 11.9 - 12.8	12.6 - 23.6 - 35.8 - 48.0 - 60.3 - 72.6 - 84.5 - 96.6 - 108.5 - 121.3 (35.8-36.8)
