	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200305010610	ダ	左	1600	小雨	良	15:00	サウジアラビアカップ 		2003-5-11	1	東京	6	4歳以上オープン	(混)[指](別定)	8	1690	6	8	310	6	5	120	1	12.0	200	4.0	3-4	1800	8	5-8	1900.0	7.0	5-8	750	7.0	8-12	1,510	17.0	5-12	370	3.0	8=>5	6360	21	5-8-12	3690	11			13,11(6,12,14)16(10,15)-8,5,1,2(3,7)-9,4	13(11,12)(6,14)(10,15)-(8,16)5(1,2)(3,9,7)-4	12.4 - 11.0 - 11.5 - 12.1 - 12.6 - 12.2 - 12.6 - 12.2	12.4 - 23.4 - 34.9 - 47.0 - 59.6 - 71.8 - 84.4 - 96.6 (34.9-37.0)
200305010611	芝	左	1600	小雨	良	15:40	NHKマイルカップ	G1	2003-5-11	1	東京	6	3歳オープン	(混)	16	2600	9	16	740	10	3	390	5	9.0	540	6.0	2-8	5480	23	3-16	17520.0	58.0	3-16	4,870	55.0	9-16	6,000	71.0	3-9	2,570	31.0	16=>3	42390	132	3-9-16	96490	250			17-(7,16)-(8,6)(2,14)(11,9)(3,18)5,15(1,10)13,4,12	17-16-7,8,6(11,2,14)9(3,18)(5,15)(1,10,13)(4,12)	12.0 - 10.9 - 11.2 - 11.7 - 12.0 - 11.6 - 12.1 - 12.7	12.0 - 22.9 - 34.1 - 45.8 - 57.8 - 69.4 - 81.5 - 94.2 (34.1-36.4)
200305010612	芝	左	1600	小雨	良	16:20	金峰山特別 		2003-5-11	1	東京	6	4歳以上1000万下	(混)[指](ハンデ)	14	640	2	14	170	2	10	110	1	12.0	230	3.0	5-7	330	1	10-14	630.0	1.0	10-14	250	1.0	12-14	680	9.0	10-12	290	2.0	14=>10	1950	6	10-12-14	1380	1			13(7,17)9(3,11)8,14(5,10)12(4,6,15,16)-18(2,1)	13-(7,17)(3,9,11)8(5,14)(10,12)(4,15,16)(6,18)1,2	12.4 - 11.0 - 11.5 - 11.9 - 12.2 - 11.6 - 12.2 - 12.1	12.4 - 23.4 - 34.9 - 46.8 - 59.0 - 70.6 - 82.8 - 94.9 (34.9-35.9)
200305010701	ダ	左	1400	小雨	重	10:00	3歳未勝利		2003-5-17	1	東京	7	3歳未勝利	[指](馬齢)	9	14200	11	9	3,000	11	10	180	3	8.0	990	6.0	7-7	11520	21	9-10	15470.0	31.0	9-10	3,820	28.0	8-9	17,160	58.0	8-10	1,910	15.0	9=>10	46370	67	8-9-10	116140	119			5(4,8)(6,9)7(1,10)12(2,3)=11	(*5,4)-(6,8)9,7,10,1-12,3-(2,11)	12.7 - 11.4 - 12.4 - 12.7 - 12.2 - 12.9 - 13.0	12.7 - 24.1 - 36.5 - 49.2 - 61.4 - 74.3 - 87.3 (36.5-38.1)
200305010702	ダ	左	1300	小雨	重	10:25	3歳未勝利		2003-5-17	1	東京	7	3歳未勝利	[指](馬齢)	16	440	2	16	120	2	6	100	1	8.0	140	3.0	3-8	330	1	6-16	400.0	1.0	6-16	160	1.0	8-16	340	5.0	6-8	190	2.0	16=>6	1020	3	6-8-16	570	1			13,16(3,11)12(6,9)-(2,15)-8(1,14)-10=5-(7,4)	13,16(3,11)(6,12,9)-(2,15)8-(1,14)10=5(7,4)	7.3 - 11.0 - 12.1 - 12.5 - 12.4 - 12.4 - 12.1	7.3 - 18.3 - 30.4 - 42.9 - 55.3 - 67.7 - 79.8 (30.4-36.9)
200305010703	ダ	左	1600	小雨	重	10:50	3歳未勝利		2003-5-17	1	東京	7	3歳未勝利	(混)[指](馬齢)	8	820	2	8	170	2	1	110	1	11.0	240	6.0	1-7	520	3	1-8	580.0	2.0	1-8	260	2.0	8-11	830	9.0	1-11	300	3.0	8=>1	1770	7	1-8-11	1470	4			(*7,2,6)-1(11,9)(3,10)8=4-5	(*7,2,6)(3,1,11,10)-(8,9)=4-5	12.9 - 11.4 - 12.0 - 12.5 - 12.8 - 12.8 - 13.2 - 13.2	12.9 - 24.3 - 36.3 - 48.8 - 61.6 - 74.4 - 87.6 - 100.8 (36.3-39.2)
200305010704	芝	左	1800	曇	稍重	11:20	3歳未勝利		2003-5-17	1	東京	7	3歳未勝利	[指](馬齢)	9	220	1	9	110	1	5	270	6	3.0	130	2.0	5-8	1090	5	5-9	2510.0	12.0	5-9	620	7.0	3-9	170	1.0	3-5	660	8.0	9=>5	3860	15	3-5-9	2120	9		(*2,3)5(1,8)9(7,10)4=6	2,3-(1,5)8,10,9(7,4)=6	2,3(1,10,5,8)9(7,4)-6	13.0 - 11.4 - 12.1 - 12.9 - 12.9 - 13.0 - 11.7 - 11.8 - 11.9	13.0 - 24.4 - 36.5 - 49.4 - 62.3 - 75.3 - 87.0 - 98.8 - 110.7 (36.5-35.4)
200305010705	障		3000	曇	稍重  ダート	11:55	障害4歳以上未勝利		2003-5-17	1	東京	7	障害4歳以上未勝利	(定量)	13	400	2	13	150	2	9	120	1	7.0	250	5.0	6-8	340	1	9-13	460.0	1.0	9-13	200	1.0	7-13	1,110	15.0	7-9	710	9.0	13=>9	1090	2	7-9-13	2810	8	9-14-(6,13)(4,2)(5,8,1)-3(10,7)12-11	9-14,13(6,2,1)4(5,8)(10,7)3-12-11	9,13(5,14)(4,8)-(10,2)-(6,7)-3=(12,1)11	(*9,13)8,14-(5,10)4,2,7-6,3=(12,1)11		
200305010706	芝	左	1600	曇	稍重	12:50	3歳未勝利		2003-5-17	1	東京	7	3歳未勝利	牝[指](馬齢)	16	11750	14	16	2,710	14	15	150	1	8.0	440	8.0	7-8	880	2	15-16	14140.0	38.0	15-16	4,160	38.0	8-16	12,200	77.0	8-15	920	9.0	16=>15	43080	89	8-15-16	43390	105			4,14-(10,12,18)(7,16,15)8(6,2)-(5,3,9)(1,11,17)13	4,14-18,10,15(7,12)(16,2)(6,8)3-(5,9)(1,11,17)13	12.4 - 10.9 - 11.5 - 12.1 - 12.4 - 11.9 - 12.9 - 12.9	12.4 - 23.3 - 34.8 - 46.9 - 59.3 - 71.2 - 84.1 - 97.0 (34.8-37.7)
200305010707	ダ	左	1600	小雨	重	13:20	3歳500万下		2003-5-17	1	東京	7	3歳500万下	牝(特指)(馬齢)	11	600	3	11	220	3	14	260	4	1.0	790	11.0	6-7	1850	11	11-14	2110.0	5.0	11-14	840	7.0	1-11	2,120	28.0	1-14	2,750	41.0	11=>14	3880	9	1-11-14	21850	79			(*11,12,15)(1,4,14)(2,10,16)(8,9,7)3,6,13-5	11,12,15(1,14)(4,16)(2,10)7(3,8,9)13,6-5	12.6 - 11.7 - 12.5 - 12.8 - 12.7 - 12.4 - 12.6 - 12.9	12.6 - 24.3 - 36.8 - 49.6 - 62.3 - 74.7 - 87.3 - 100.2 (36.8-37.9)
200305010708	ダ	左	1400	小雨	重	13:55	4歳以上500万下		2003-5-17	1	東京	7	4歳以上500万下	(混)[指](別定)	8	250	1	8	130	1	12	160	2	1.0	650	8.0	4-6	640	2	8-12	900.0	2.0	8-12	390	2.0	1-8	1,980	21.0	1-12	2,180	23.0	8=>12	1500	3	1-8-12	8050	25			(*1,10)(11,13)5(2,7,8)12(6,14)(3,15)(9,16)-4	(*1,10)(11,13)(5,8,12)2,7(6,16)(3,15)14-9=4	12.8 - 11.4 - 12.3 - 12.5 - 12.1 - 12.3 - 12.7	12.8 - 24.2 - 36.5 - 49.0 - 61.1 - 73.4 - 86.1 (36.5-37.1)
200305010709	芝	左	2000	曇	稍重	14:30	夏木立賞 		2003-5-17	1	東京	7	3歳500万下	(混)(特指)(馬齢)	8	160	1	8	110	1	1	210	5	3.0	170	3.0	1-8	750	4	1-8	810.0	4.0	1-8	390	5.0	3-8	240	2.0	1-3	840	10.0	8=>1	1110	5	1-3-8	1540	5		5-4-1,6(2,8)3(7,9)	5,4-1(6,8)(2,3,7)9	5-4(1,6)8(2,3,7)9	13.1 - 11.4 - 12.4 - 13.0 - 13.6 - 12.8 - 12.7 - 11.4 - 11.7 - 11.6	13.1 - 24.5 - 36.9 - 49.9 - 63.5 - 76.3 - 89.0 - 100.4 - 112.1 - 123.7 (36.9-34.7)
200305010710	ダ	左	2100	曇	重	15:05	是政特別 		2003-5-17	1	東京	7	4歳以上1000万下	(混)[指](別定)	12	370	1	12	160	1	8	530	8	14.0	200	4.0	4-6	2530	10	8-12	4210.0	17.0	8-12	1,420	19.0	12-14	460	3.0	8-14	1,630	21.0	12=>8	6530	26	8-12-14	6920	23	14,12-2,8,7,9(10,11)16,3,13,1,4,15(5,6)	14-12,2,8(10,9,7)11(3,16)(1,13)4-5,15,6	14,8(12,7)(10,2,11)(9,3,16)(1,13)4(5,15)-6	14(12,8)(7,11)(10,2,16)3,9(1,13)4(5,15)6	7.0 - 11.2 - 12.8 - 13.4 - 12.8 - 12.9 - 12.9 - 12.8 - 12.1 - 12.3 - 12.7	7.0 - 18.2 - 31.0 - 44.4 - 57.2 - 70.1 - 83.0 - 95.8 - 107.9 - 120.2 - 132.9 (31.0-37.1)
200305010711	芝	左	2000	曇	稍重	15:40	府中ステークス 		2003-5-17	1	東京	7	4歳以上1600万下	(混)[指](別定)	3	420	2	3	140	2	5	110	1	6.0	470	8.0	3-5	370	1	3-5	370.0	1.0	3-5	180	1.0	3-6	1,100	16.0	5-6	860	12.0	3=>5	940	3	3-5-6	2240	8		9=1,2,3-7-5(8,6)-4	9=(1,2)-3,7(5,6)8-4	9-(1,2)3,7,5,6,8-4	13.0 - 11.0 - 11.4 - 11.7 - 12.5 - 12.6 - 12.7 - 11.8 - 11.9 - 11.9	13.0 - 24.0 - 35.4 - 47.1 - 59.6 - 72.2 - 84.9 - 96.7 - 108.6 - 120.5 (35.4-35.6)
200305010712	芝	左	1400	曇	稍重	16:15	4歳以上1000万下		2003-5-17	1	東京	7	4歳以上1000万下	[指](別定)	12	440	2	12	210	2	17	470	6	5.0	1,530	13.0	6-8	1300	5	12-17	3220.0	11.0	12-17	1,340	11.0	5-12	3,790	31.0	5-17	6,870	54.0	12=>17	5550	17	5-12-17	43050	103			17,14(2,15)3,5(1,8,10)9(4,12)7,11(6,13,16)	17,14(2,15)(1,3,5)(4,8,10,9)(7,12)11(6,16)13	12.4 - 10.9 - 11.7 - 12.3 - 11.6 - 11.9 - 12.0	12.4 - 23.3 - 35.0 - 47.3 - 58.9 - 70.8 - 82.8 (35.0-35.5)
200305010801	芝	左	2000	曇	良	10:00	3歳未勝利		2003-5-18	1	東京	8	3歳未勝利	(混)[指](馬齢)	8	810	3	8	140	3	6	100	1	9.0	100	2.0	6-7	920	3	6-8	910.0	3.0	6-8	210	2.0	8-9	230	3.0	6-9	110	1.0	8=>6	2350	8	6-8-9	370	1		3=1-8,9-5(2,7)6,10,4	3=1,8,9(4,2,5,7)6,10	3=1(8,9)(10,4,2,5,7)6	13.0 - 11.0 - 11.5 - 11.8 - 12.4 - 12.8 - 13.1 - 12.5 - 13.0 - 13.1	13.0 - 24.0 - 35.5 - 47.3 - 59.7 - 72.5 - 85.6 - 98.1 - 111.1 - 124.2 (35.5-38.6)
200305010802	ダ	左	1600	曇	稍重	10:25	3歳未勝利		2003-5-18	1	東京	8	3歳未勝利	[指](馬齢)	3	1180	6	3	260	6	5	230	4	9.0	160	2.0	3-5	2640	12	3-5	3100.0	14.0	3-5	790	11.0	3-9	590	7.0	5-9	470	5.0	3=>5	7100	30	3-5-9	3270	13			5(3,7,8)(6,9)11(1,2)10,4	5,7(3,8,9,2)(6,11)(1,10)4	12.7 - 11.4 - 12.4 - 13.3 - 13.2 - 12.6 - 13.2 - 13.5	12.7 - 24.1 - 36.5 - 49.8 - 63.0 - 75.6 - 88.8 - 102.3 (36.5-39.3)
200305010803	ダ	左	1400	曇	稍重	10:50	3歳未勝利		2003-5-18	1	東京	8	3歳未勝利	牝[指](馬齢)	10	4660	11	10	920	10	12	120	1	2.0	240	4.0	6-7	1560	8	10-12	4380.0	16.0	10-12	1,850	22.0	2-10	3,960	41.0	2-12	430	3.0	10=>12	13060	46	2-10-12	11550	41			1,3(4,11)(9,14)6,13(8,12)-(7,15)-5,10-2	1(3,11)(4,14)(9,8)-12,13-5(6,7,15)10-2	12.8 - 11.2 - 12.3 - 13.0 - 12.8 - 13.3 - 13.1	12.8 - 24.0 - 36.3 - 49.3 - 62.1 - 75.4 - 88.5 (36.3-39.2)
200305010804	芝	左	1400	曇	良	11:20	3歳未勝利		2003-5-18	1	東京	8	3歳未勝利	(混)[指](馬齢)	4	200	1	4	120	1	16	250	5	5.0	220	3.0	2-8	1090	5	4-16	1080.0	4.0	4-16	470	3.0	4-5	390	2.0	5-16	1,050	12.0	4=>16	1740	5	4-5-16	2620	5			(*14,15,17)16(8,5,10,12)3,4,9(2,6,13)(1,11)18,7	(14,*17)16(15,12)(8,5)(2,3,10,4)(6,1)13,9(18,11)7	12.8 - 11.1 - 11.9 - 12.2 - 11.7 - 12.1 - 12.4	12.8 - 23.9 - 35.8 - 48.0 - 59.7 - 71.8 - 84.2 (35.8-36.2)
200305010805	障		3300	曇	良  ダート	11:50	障害4歳以上オープン		2003-5-18	1	東京	8	障害4歳以上オープン	(混)(別定)	4	160	1	4	110	1	9	220	4	12.0	720	10.0	4-6	430	2	4-9	640.0	2.0	4-9	300	2.0	4-12	1,760	21.0	9-12	4,310	39.0	4=>9	860	2	4-9-12	8170	21	2,1,12,4-13,9=10(6,8)-11,3 7,5	2-1-12,4-(13,9)10(6,8)-11-3 7,5	2,1,12,4(13,9,10)-(6,8)11-3 7,5	2(12,1)(9,4)13,10=6,8,11-3 7,5		
200305010806	ダ	左	1400	曇	稍重	12:50	3歳500万下		2003-5-18	1	東京	8	3歳500万下	(混)(特指)(馬齢)	6	990	3	6	190	3	16	290	4	1.0	110	1.0	3-8	2370	8	6-16	4580.0	13.0	6-16	1,140	11.0	1-6	290	2.0	1-16	510	4.0	6=>16	9850	25	1-6-16	2290	7			(*2,7,14)15(9,16)11(1,3,4,13)(5,6)10,12,8	(*2,7)-(9,14)15,16(5,1)4,8(3,6,10)11,12-13	12.5 - 10.8 - 11.8 - 12.8 - 12.5 - 13.4 - 13.2	12.5 - 23.3 - 35.1 - 47.9 - 60.4 - 73.8 - 87.0 (35.1-39.1)
200305010807	芝	左	1600	曇	良	13:20	3歳500万下		2003-5-18	1	東京	8	3歳500万下	(混)(特指)(馬齢)	5	830	5	5	280	6	10	160	1	9.0	650	8.0	3-6	890	5	5-10	1190.0	3.0	5-10	510	4.0	5-9	3,390	37.0	9-10	1,620	18.0	5=>10	2480	7	5-9-10	11140	35			11,9,3(7,15)(5,8,13,14)(2,4,6,10)-1-12	11,9,3,7(5,8)2,14(4,13,15,6,10)-1,12	12.4 - 11.2 - 11.5 - 12.2 - 12.4 - 11.6 - 12.2 - 12.2	12.4 - 23.6 - 35.1 - 47.3 - 59.7 - 71.3 - 83.5 - 95.7 (35.1-36.0)
200305010808	芝	左	1800	曇	良	13:50	4歳以上500万下		2003-5-18	1	東京	8	4歳以上500万下	[指](別定)	3	250	1	3	120	2	11	110	1	14.0	160	4.0	2-6	250	1	3-11	350.0	1.0	3-11	180	1.0	3-14	370	5.0	11-14	320	3.0	3=>11	720	1	3-11-14	700	1		(12,*14)15(5,11)(3,13)(2,8)6(4,9)1(7,10)	14-(12,15)(11,3)13,5-8(9,2)6(4,7)(1,10)	14-(12,11)3(5,13)15(9,8)(6,4,2)1(7,10)	13.0 - 10.7 - 11.6 - 11.9 - 12.1 - 12.5 - 11.8 - 12.3 - 12.5	13.0 - 23.7 - 35.3 - 47.2 - 59.3 - 71.8 - 83.6 - 95.9 - 108.4 (35.3-36.6)
200305010809	芝	左	1800	曇	良	14:25	石和特別 		2003-5-18	1	東京	8	4歳以上1000万下	(混)[指](ハンデ)	7	540	3	7	230	3	13	250	4	18.0	930	12.0	4-7	1730	9	7-13	1990.0	6.0	7-13	890	6.0	7-18	2,690	31.0	13-18	3,550	40.0	7=>13	3710	12	7-13-18	18310	53		12(8,18)(1,6)(2,7,13)11(4,9,14,16,17)5,15-(3,10)	12-(8,18)6(1,13)7(2,11,16)14(4,9,5,17)-15,10,3	12-18-8,6(1,13)(2,7,16)11(4,14,5)9-17(3,15)10	12.8 - 11.4 - 11.6 - 12.1 - 11.9 - 11.8 - 11.5 - 12.2 - 12.4	12.8 - 24.2 - 35.8 - 47.9 - 59.8 - 71.6 - 83.1 - 95.3 - 107.7 (35.8-36.1)
200305010810	ダ	左	1400	曇	良	15:00	立夏ステークス 		2003-5-18	1	東京	8	4歳以上1600万下	(混)[指](ハンデ)	7	570	2	7	200	2	2	260	4	10.0	270	5.0	1-4	1190	6	2-7	1950.0	7.0	2-7	770	7.0	7-10	720	6.0	2-10	1,420	14.0	7=>2	3900	14	2-7-10	5010	13			16(10,15)(3,6)14(7,8)(2,13,12)(1,4,9)11,5	16-(10,15)6-3,7(2,8,14)(12,13)(1,4)(5,9,11)	12.3 - 10.7 - 11.3 - 11.9 - 12.0 - 13.2 - 13.0	12.3 - 23.0 - 34.3 - 46.2 - 58.2 - 71.4 - 84.4 (34.3-38.2)
200305010811	芝	左	1400	曇	良	15:35	京王杯スプリングC	G2	2003-5-18	1	東京	8	4歳以上オープン	(国際)(指)(別定)	11	1380	5	11	430	7	6	400	5	13.0	450	8.0	5-7	440	1	6-11	8570.0	36.0	6-11	2,970	40.0	11-13	2,560	35.0	6-13	2,120	28.0	11=>6	18400	65	6-11-13	34070	119			(*1,9)(4,10)(6,8)(3,13)5,11(7,12)-2	1,9,4(3,6,10)8(5,13)(7,11)(2,12)	12.3 - 11.2 - 11.4 - 11.7 - 11.2 - 11.5 - 11.7	12.3 - 23.5 - 34.9 - 46.6 - 57.8 - 69.3 - 81.0 (34.9-34.4)
200305010812	ダ	左	1300	曇	良	16:15	4歳以上1000万下		2003-5-18	1	東京	8	4歳以上1000万下	[指](別定)	1	4900	9	1	700	9	14	220	4	12.0	170	2.0	1-7	9090	19	1-14	16290.0	34.0	1-14	3,670	33.0	1-12	2,400	25.0	12-14	470	5.0	1=>14	42060	70	1-12-14	21740	50			1,13,16,14(8,15,12)(2,10,9)(5,7,11)4,3 6	1,13(14,16,12)(8,15)(2,9)10,7(5,11)4,3 6	7.2 - 10.9 - 11.6 - 12.4 - 12.1 - 12.5 - 12.6	7.2 - 18.1 - 29.7 - 42.1 - 54.2 - 66.7 - 79.3 (29.7-37.2)
200305020101	ダ	左	1300	晴	良	10:00	3歳未勝利		2003-5-24	2	東京	1	3歳未勝利	(父)[指](馬齢)	14	390	2	14	180	3	2	140	1	16.0	1,670	13.0	1-7	430	2	2-14	610.0	1.0	2-14	320	1.0	14-16	9,610	63.0	2-16	8,550	54.0	14=>2	1380	3	2-14-16	34520	84			(*3,8)13(5,15)-(7,16)(1,12)2,14-(9,6)-(11,10)-4	(*3,8)(5,13)15-(7,16)(1,14)(2,12)9-(11,6)10-4	7.1 - 11.0 - 11.6 - 12.5 - 12.9 - 12.5 - 12.7	7.1 - 18.1 - 29.7 - 42.2 - 55.1 - 67.6 - 80.3 (29.7-38.1)
200305020102	ダ	左	1600	晴	良	10:25	3歳未勝利		2003-5-24	2	東京	1	3歳未勝利	牝[指](馬齢)	11	520	3	11	200	3	4	670	7	6.0	490	5.0	4-7	4070	12	4-11	4430.0	16.0	4-11	1,290	15.0	6-11	1,060	11.0	4-6	3,330	28.0	11=>4	6520	23	4-6-11	17100	44			(*9,10)(1,6,7)(11,12)-(8,13)-2(4,5)3	10,6(1,11,7)12-(8,13)(2,4)(3,5)-9	12.4 - 11.4 - 12.8 - 13.0 - 13.4 - 13.4 - 12.5 - 12.9	12.4 - 23.8 - 36.6 - 49.6 - 63.0 - 76.4 - 88.9 - 101.8 (36.6-38.8)
200305020103	芝	左	1600	晴	良	10:50	3歳未勝利		2003-5-24	2	東京	1	3歳未勝利	(混)[指](馬齢)	3	1010	4	3	290	4	5	420	5	9.0	230	3.0	2-3	1260	5	3-5	6480.0	17.0	3-5	2,120	16.0	3-9	1,140	9.0	5-9	1,300	10.0	3=>5	13920	34	3-5-9	10060	27			15,8(4,10)(5,13)(2,14)(3,11,6,17)(9,16)(1,7,18)12	15,8(2,4)5(3,10)(13,14)(11,6)(1,7,9)(18,16,17)-12	12.6 - 11.2 - 11.6 - 11.9 - 12.1 - 11.9 - 11.3 - 12.3	12.6 - 23.8 - 35.4 - 47.3 - 59.4 - 71.3 - 82.6 - 94.9 (35.4-35.5)
200305020104	芝	左	2000	晴	良	11:20	3歳未勝利		2003-5-24	2	東京	1	3歳未勝利	[指](馬齢)	3	240	1	3	150	1	12	580	9	11.0	290	4.0	2-6	990	4	3-12	3150.0	13.0	3-12	1,330	14.0	3-11	580	4.0	11-12	2,800	33.0	3=>12	4790	19	3-11-12	8720	28		(5,*11)(10,14)(4,13)(7,3,16)2(6,12)1(9,15)8	(*5,11)(4,10,16)(3,14)(7,13)(2,12)(1,15)(6,9)8	(*5,11,16)(4,10)(3,14)13(7,2)(12,15)(1,9)6-8	13.3 - 12.0 - 12.1 - 12.6 - 12.9 - 12.8 - 12.7 - 12.1 - 11.2 - 11.9	13.3 - 25.3 - 37.4 - 50.0 - 62.9 - 75.7 - 88.4 - 100.5 - 111.7 - 123.6 (37.4-35.2)
200305020105	障		3000	晴	良  ダート	11:50	障害3歳以上未勝利		2003-5-24	2	東京	1	障害3歳以上未勝利	(混)(定量)	6	300	1	6	120	1	3	130	2	10.0	210	5.0	3-4	250	1	3-6	420.0	1.0	3-6	210	1.0	6-10	470	6.0	3-10	510	8.0	6=>3	790	1	3-6-10	1050	2	7=4,5,3(6,13)2=8-10-11,12-14-1 9	7=4,5(6,3)-(2,13)-(8,10)11=12-14-1 9	7-6,3-5-13(8,10)-4=(11,12)1,14 2,9	6(3,7)=(8,5)(13,10)=12-4-(11,1)-14 2,9		
200305020106	ダ	左	1600	晴	良	12:50	3歳500万下		2003-5-24	2	東京	1	3歳500万下	(特指)(馬齢)	16	310	2	16	120	2	11	110	1	12.0	350	6.0	6-8	270	1	11-16	380.0	1.0	11-16	170	1.0	12-16	1,020	11.0	11-12	690	9.0	16=>11	730	1	11-12-16	2160	5			10-15(13,14)12-(7,5,16)(8,11)-9(3,6,4)2-1	10(15,12)(14,16)(13,5)(7,8,11)9(3,6,4)2-1	12.7 - 11.4 - 11.5 - 12.2 - 13.0 - 12.9 - 12.3 - 12.7	12.7 - 24.1 - 35.6 - 47.8 - 60.8 - 73.7 - 86.0 - 98.7 (35.6-37.9)
200305020107	ダ	左	1300	晴	良	13:20	4歳以上500万下		2003-5-24	2	東京	1	4歳以上500万下	[指](別定)	1	780	3	1	220	4	2	110	1	9.0	260	6.0	1-1	840	5	1-2	840.0	2.0	1-2	330	2.0	1-9	1,020	11.0	2-9	480	5.0	1=>2	2170	7	1-2-9	2450	7			9(1,13)-7(2,11)(10,14)(4,3,12)16(8,6)(5,15)	9(1,13)-7(2,11)(10,14)4(12,6)16,3(5,8,15)	7.2 - 10.7 - 11.4 - 12.3 - 12.3 - 12.2 - 12.8	7.2 - 17.9 - 29.3 - 41.6 - 53.9 - 66.1 - 78.9 (29.3-37.3)
200305020108	芝	左	2000	晴	良	13:55	4歳以上500万下		2003-5-24	2	東京	1	4歳以上500万下	牝[指](別定)	6	390	2	6	120	2	8	200	4	2.0	100	1.0	5-6	1010	4	6-8	3500.0	11.0	6-8	670	10.0	2-6	160	1.0	2-8	530	8.0	6=>8	5650	17	2-6-8	1330	4		(7,*11)(5,9)8(1,2)(4,12)-6-10-3	11-7(5,9)-(2,8)12(1,6)4,10=3	7(11,8)(5,9,6)(2,12)(1,10)-(3,4)	12.5 - 11.3 - 11.1 - 11.5 - 12.3 - 13.1 - 12.7 - 11.8 - 11.3 - 12.5	12.5 - 23.8 - 34.9 - 46.4 - 58.7 - 71.8 - 84.5 - 96.3 - 107.6 - 120.1 (34.9-35.6)
200305020109	芝	左	1600	晴	良	14:30	牡丹賞 		2003-5-24	2	東京	1	3歳500万下	(混)(特指)(馬齢)	9	1270	5	9	330	5	3	320	4	10.0	150	2.0	2-5	1850	5	3-9	6040.0	18.0	3-9	1,690	16.0	9-10	860	7.0	3-10	1,130	11.0	9=>3	13030	39	3-9-10	8520	25			7-14-9,5,12(6,11,13)(10,8)(2,3)(1,4) 15	7,14,5(6,12,9)13(2,11,8)(1,10,3)4 15	12.5 - 10.8 - 11.3 - 12.2 - 12.9 - 11.9 - 11.3 - 11.8	12.5 - 23.3 - 34.6 - 46.8 - 59.7 - 71.6 - 82.9 - 94.7 (34.6-35.0)
200305020110	ダ	左	1400	晴	良	15:05	鎌倉特別 		2003-5-24	2	東京	1	4歳以上1000万下	(混)[指](別定)	14	1660	5	14	240	5	5	100	1	8.0	120	2.0	3-7	660	2	5-14	1190.0	4.0	5-14	430	4.0	8-14	640	8.0	5-8	140	1.0	14=>5	4260	13	5-8-14	860	3			(9,*14)-15,5(3,8)-6(2,4,10)(7,12)(13,16)1-11	14,9,15-(5,8)3,6,2(4,10,12)7(13,16)1,11	12.3 - 10.9 - 11.5 - 11.9 - 12.1 - 12.4 - 13.2	12.3 - 23.2 - 34.7 - 46.6 - 58.7 - 71.1 - 84.3 (34.7-37.7)
200305020111	芝	左	2500	晴	良	15:40	目黒記念	G2	2003-5-24	2	東京	1	3歳以上オープン	(混)[指](ハンデ)	12	1790	6	12	480	5	10	170	2	8.0	2,190	15.0	5-6	2870	12	10-12	4020.0	12.0	10-12	1,500	12.0	8-12	16,950	100.0	8-10	7,170	63.0	12=>10	10720	35	8-10-12	149490	269	17,14,6(2,3)(1,7,11)(5,8)9(4,10)16(12,15)-13	17(6,14)(3,11)2,7(1,8)(5,10)(4,9)16,15,12,13	(*17,14)(6,3,8)2,11(1,7,10,15)(4,5,9)(13,16,12)	(*17,14,3)(6,2,8)7(4,1,16,10)(5,11,15)(13,9)12	7.2 - 10.7 - 11.6 - 12.4 - 12.5 - 12.5 - 12.6 - 13.0 - 12.3 - 11.9 - 11.2 - 11.0 - 12.3	7.2 - 17.9 - 29.5 - 41.9 - 54.4 - 66.9 - 79.5 - 92.5 - 104.8 - 116.7 - 127.9 - 138.9 - 151.2 (29.5-34.5)
200305020201	ダ	左	2100	曇	良	09:50	3歳未勝利		2003-5-25	2	東京	2	3歳未勝利	(混)[指](馬齢)	8	150	1	8	100	1	5	150	4	6.0	140	3.0	5-8	430	3	5-8	470.0	3.0	5-8	210	3.0	6-8	190	2.0	5-6	460	6.0	8=>5	640	3	5-6-8	600	3	9(1,5,8)(2,7)3-(4,6)	(*9,5)(1,8)(2,7)3(4,6)	(*9,5)8(1,2,7)(3,6)4	(*9,5,8)(1,2,7)(3,6)4	7.0 - 12.1 - 13.1 - 13.6 - 13.5 - 13.6 - 13.8 - 13.4 - 12.4 - 12.0 - 12.4	7.0 - 19.1 - 32.2 - 45.8 - 59.3 - 72.9 - 86.7 - 100.1 - 112.5 - 124.5 - 136.9 (32.2-36.8)
