	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200306030608	ダ	右	1800	曇	良	13:50	4歳以上500万下		2003-3-16	3	中山	6	4歳以上500万下	[指](別定)	4	700	3	4	280	5	3	200	2	6.0	620	8.0	2-2	1640	7	3-4	1670.0	6.0	3-4	810	7.0	4-6	3,790	42.0	3-6	1,850	22.0	4=>3	3620	12	3-4-6	14960	50	(*9,10,15)(3,8,16)(1,13)(6,11)-(4,14)-5,2(7,12)	9(10,15)(3,8,16)1,13,6,11(4,14)-5-(2,12)7	(*9,10)15(3,1)8,6,7(4,16,11)5(13,14,2)12	(*9,10)15(3,6,1)7,4(5,11,8)-(16,14,2)-(13,12)	12.7 - 11.7 - 12.4 - 12.9 - 12.8 - 13.0 - 13.1 - 13.2 - 13.5	12.7 - 24.4 - 36.8 - 49.7 - 62.5 - 75.5 - 88.6 - 101.8 - 115.3 (36.8-39.8)
200306030609	芝	右	2500	曇	良	14:25	潮来特別 		2003-3-16	3	中山	6	4歳以上1000万下	(混)[指](別定)	3	250	1	3	110	1	1	150	4	5.0	130	2.0	1-3	800	3	1-3	880.0	3.0	1-3	270	2.0	3-5	180	1.0	1-5	350	5.0	3=>1	1460	4	1-3-5	830	2	1(4,7)(2,5)-8,3,6,10,9	1,4(2,7)5-8,3(6,10)9	1(4,7)2,5(3,8)(6,10)-9	1,4,2(3,5,7)(6,8,10)9	7.1 - 12.1 - 12.4 - 12.1 - 12.2 - 13.1 - 13.2 - 12.7 - 12.4 - 12.5 - 11.7 - 11.5 - 11.7	7.1 - 19.2 - 31.6 - 43.7 - 55.9 - 69.0 - 82.2 - 94.9 - 107.3 - 119.8 - 131.5 - 143.0 - 154.7 (31.6-34.9)
200306030610	芝	右	1600	曇	良	15:00	アクアマリンS 		2003-3-16	3	中山	6	4歳以上1600万下	(混)[指](別定)	5	2480	6	5	570	6	2	270	3	9.0	1,490	12.0	2-4	2650	11	2-5	6930.0	22.0	2-5	2,200	22.0	5-9	10,130	63.0	2-9	5,340	42.0	5=>2	16840	42	2-5-9	100860	159		12(2,9)(1,4)(11,8,13)14(3,7,10)5,6	(*1,2,4)(3,11,12)14(5,9)(7,13)(8,10)-6	(*1,2,4)(3,11)(5,9,12)(7,14)(8,10)13-6	12.9 - 11.7 - 12.0 - 12.4 - 11.9 - 11.5 - 11.4 - 11.6	12.9 - 24.6 - 36.6 - 49.0 - 60.9 - 72.4 - 83.8 - 95.4 (36.6-34.5)
200306030611	芝	右	1200	曇	良	15:35	夕刊フジクリスタルC	G3	2003-3-16	3	中山	6	3歳オープン	(混)(指)(別定)	7	330	1	7	170	1	14	1,140	14	11.0	520	8.0	4-7	1170	2	7-14	12080.0	39.0	7-14	3,880	44.0	7-11	1,520	15.0	11-14	7,920	73.0	7=>14	14980	55	7-11-14	62250	169			14,8(1,11)12(4,5)(2,6,15)(10,13,16)3,7-9	14(8,11)(1,5,12)15(4,13)(6,10,7)(2,16)3,9	11.9 - 10.3 - 11.0 - 11.5 - 11.5 - 12.0	11.9 - 22.2 - 33.2 - 44.7 - 56.2 - 68.2 (33.2-35.0)
200306030612	ダ	右	1800	曇	良	16:15	4歳以上1000万下		2003-3-16	3	中山	6	4歳以上1000万下	[指](別定)	8	130	1	8	120	1	14	490	7	2.0	350	4.0	5-8	1690	5	8-14	1880.0	8.0	8-14	720	7.0	2-8	510	4.0	2-14	5,160	37.0	8=>14	2300	9	2-8-14	9680	26	14,9(8,12)(2,4)13,6,1,11,7,10,3 5	14,9,8,12(2,4)(6,13)-1,11,7,10,3 5	14,9(8,12,4)(2,6,11)(1,10)(7,3,13) 5	14(8,9)4(2,6,11)(7,12,1,3,10)=13 5	12.8 - 12.0 - 12.8 - 13.2 - 12.6 - 12.8 - 12.6 - 12.6 - 12.9	12.8 - 24.8 - 37.6 - 50.8 - 63.4 - 76.2 - 88.8 - 101.4 - 114.3 (37.6-38.1)
200306030701	ダ	右	1200	曇	良	10:00	3歳未勝利		2003-3-22	3	中山	7	3歳未勝利	牝[指](馬齢)	13	120	1	13	110	1	1	500	8	7.0	300	6.0	1-7	1740	7	1-13	1800.0	7.0	1-13	730	7.0	7-13	460	5.0	1-7	2,010	21.0	13=>1	2410	8	1-7-13	5380	20			(*1,8,12,15,11)(7,9,13)14(4,10,16)(6,3,5)-2	(*1,8)(15,11)(7,12,13)9(14,10,16)4,3-(6,2)5	12.5 - 11.3 - 12.5 - 12.1 - 12.7 - 12.8	12.5 - 23.8 - 36.3 - 48.4 - 61.1 - 73.9 (36.3-37.6)
200306030702	ダ	右	1800	曇	良	10:25	3歳未勝利		2003-3-22	3	中山	7	3歳未勝利	[指](馬齢)	6	740	4	6	170	4	3	100	1	1.0	110	2.0	3-6	920	4	3-6	1020.0	4.0	3-6	260	4.0	1-6	340	5.0	1-3	140	1.0	6=>3	2640	9	1-3-6	540	2	1,6(3,10)5(8,11)(2,9)(4,7)	1,6(3,10)8,11(2,5,9)-(4,7)	(1,*6,10,9)3-8,11,2,7,4,5	(1,*6)3,10-(8,9)-2(11,7)(4,5)	13.0 - 12.5 - 13.6 - 13.3 - 12.6 - 12.4 - 12.6 - 12.5 - 13.8	13.0 - 25.5 - 39.1 - 52.4 - 65.0 - 77.4 - 90.0 - 102.5 - 116.3 (39.1-38.9)
200306030703	ダ	右	1200	曇	良	10:50	3歳未勝利		2003-3-22	3	中山	7	3歳未勝利	(混)[指](馬齢)	13	200	1	13	120	1	16	130	2	11.0	350	6.0	7-8	490	2	13-16	510.0	2.0	13-16	220	2.0	11-13	670	6.0	11-16	960	11.0	13=>16	790	2	11-13-16	2340	6			(*13,15,16)(5,11,12)10,14(1,8,9)-2,4(3,6,7)	(*13,15,16)(5,11,12)-10,14-(8,9)2,1(3,4,6,7)	12.4 - 10.9 - 11.5 - 12.3 - 12.6 - 13.1	12.4 - 23.3 - 34.8 - 47.1 - 59.7 - 72.8 (34.8-38.0)
200306030704	ダ	右	1800	曇	良	11:20	3歳新馬		2003-3-22	3	中山	7	3歳新馬	牝[指](馬齢)	12	340	1	12	150	1	8	460	7	5.0	150	2.0	5-7	1100	6	8-12	4250.0	18.0	8-12	1,370	17.0	5-12	260	1.0	5-8	1,400	18.0	12=>8	6540	27	5-8-12	4680	17	2,4,5(8,12)7(3,10,13)6(11,14)-9-1	2(4,5)(8,12,7)(3,10,13)6(11,14)-9-1	14(4,5)2(12,7)(8,10)-13(3,6)9-1-11	(*4,5,14,12)7(2,8)10-(9,13)(3,6)-1=11	12.9 - 11.8 - 13.6 - 14.0 - 13.7 - 13.2 - 13.2 - 13.3 - 13.1	12.9 - 24.7 - 38.3 - 52.3 - 66.0 - 79.2 - 92.4 - 105.7 - 118.8 (38.3-39.6)
200306030705	ダ	右	1200	曇	良	11:50	3歳新馬		2003-3-22	3	中山	7	3歳新馬	[指](馬齢)	8	370	2	8	150	2	4	130	1	1.0	190	3.0	2-4	420	1	4-8	640.0	1.0	4-8	250	1.0	1-8	520	3.0	1-4	410	2.0	8=>4	1620	2	1-4-8	1430	1			(*1,3)(4,8)14,15(7,9,16)5,6-(2,10)(11,13)12	(*1,4,8)3,14,7,9(15,16)-6(5,2,11,13)10,12	12.5 - 10.8 - 11.7 - 12.4 - 12.7 - 13.5	12.5 - 23.3 - 35.0 - 47.4 - 60.1 - 73.6 (35.0-38.6)
200306030706	芝	右	1600	曇	良	12:50	3歳新馬		2003-3-22	3	中山	7	3歳新馬	(混)[指](馬齢)	1	2500	9	1	810	10	2	400	4	15.0	790	9.0	1-1	11090	25	1-2	11000.0	32.0	1-2	3,040	32.0	1-15	11,640	72.0	2-15	4,360	40.0	1=>2	27020	69	1-2-15	123670	195		(*2,10)(11,12)5(1,8,15)(4,6,16)9(3,13)(7,14)	(*2,10)(1,11)12,8(5,15)(4,6,16)(9,13,7)14-3	(*2,10)1(11,12)(5,8,15)(4,6)7(13,16)14,9-3	12.9 - 12.3 - 12.4 - 12.0 - 12.1 - 11.8 - 12.0 - 11.6	12.9 - 25.2 - 37.6 - 49.6 - 61.7 - 73.5 - 85.5 - 97.1 (37.6-35.4)
200306030707	ダ	右	1800	曇	良	13:20	3歳500万下		2003-3-22	3	中山	7	3歳500万下	(混)(特指)(馬齢)	2	210	1	2	120	1	3	740	10	6.0	120	2.0	2-3	6200	19	2-3	4460.0	15.0	2-3	1,400	19.0	2-6	190	1.0	3-6	1,990	27.0	2=>3	6400	24	2-3-6	4510	17	(*3,5)(2,6)(1,4,11)8(7,9,10)	(*3,5)(2,6)11(1,4)8,7(9,10)	(*3,5)6(2,4,11)10(1,8)(7,9)	(*3,2,5)6(1,4)11,8(7,10,9)	12.8 - 12.3 - 13.5 - 14.0 - 12.7 - 12.7 - 12.8 - 12.6 - 13.1	12.8 - 25.1 - 38.6 - 52.6 - 65.3 - 78.0 - 90.8 - 103.4 - 116.5 (38.6-38.5)
200306030708	ダ	右	1800	曇	良	13:55	4歳以上500万下		2003-3-22	3	中山	7	4歳以上500万下	(混)[指](別定)	5	5000	10	5	500	9	14	110	1	8.0	110	2.0	3-7	1180	4	5-14	4740.0	16.0	5-14	1,140	17.0	5-8	1,110	16.0	8-14	140	1.0	5=>14	18830	37	5-8-14	2100	8	3,13(2,6)(5,12)(7,8)(9,16)15,14(1,11)10 4	3,13(2,6)(5,12)(7,8)(9,16)(14,15)(1,11)10 4	3,13(5,6,12)(7,8)9(2,14,16)-1,15(10,11) 4	3,13,5-(7,12)(6,8,14)9,1-(10,15,16)(2,11) 4	12.6 - 12.1 - 13.2 - 13.1 - 12.6 - 12.4 - 12.6 - 13.2 - 13.5	12.6 - 24.7 - 37.9 - 51.0 - 63.6 - 76.0 - 88.6 - 101.8 - 115.3 (37.9-39.3)
200306030710	芝	右	1800	曇	良	15:05	両国特別 		2003-3-22	3	中山	7	4歳以上1000万下	(混)[指](別定)	3	440	2	3	140	1	8	140	2	11.0	210	5.0	2-4	610	1	3-8	780.0	1.0	3-8	310	1.0	3-11	540	6.0	8-11	530	5.0	3=>8	1620	2	3-8-11	1600	2	1,2-6,7,3(4,9)(11,5,8)(10,15,16)13,14,12	1,2-6,3,7(11,9)(5,4,8)(10,16)-(13,15)(12,14)	1(2,6)3,7,11,9(5,8)(4,10)13(12,15,16)14	1,6(2,3)7(11,8)(5,9,10)4(13,16)(12,15)14	12.6 - 11.3 - 11.7 - 11.8 - 11.8 - 12.6 - 12.0 - 12.2 - 12.0	12.6 - 23.9 - 35.6 - 47.4 - 59.2 - 71.8 - 83.8 - 96.0 - 108.0 (35.6-36.2)
200306030711	芝	右	1800	曇	良	15:40	時事通信杯フラワーC	G3	2003-3-22	3	中山	7	3歳オープン	(混)	12	440	2	12	140	2	8	520	9	1.0	110	1.0	4-6	4740	16	8-12	7280.0	21.0	8-12	1,760	19.0	1-12	190	1.0	1-8	1,050	13.0	12=>8	12270	34	1-8-12	3710	10	(*3,8)1(4,6,14)10,7,15(2,9,13,16,11)12-5	(*3,8)(1,4,6,14)-(7,10)2-15(9,16)13(5,12,11)	8(3,4,14)(1,6)(7,2,10)15(9,16)-13,12-(5,11)	8,14(4,1,6)(2,10)(7,15)(3,9,16)13-(5,12)11	12.7 - 11.8 - 11.9 - 11.7 - 11.6 - 12.5 - 12.1 - 12.4 - 12.8	12.7 - 24.5 - 36.4 - 48.1 - 59.7 - 72.2 - 84.3 - 96.7 - 109.5 (36.4-37.3)
200306030712	ダ	右	1200	曇	良	16:15	4歳以上1000万下		2003-3-22	3	中山	7	4歳以上1000万下	(混)[指](別定)	3	930	4	3	280	4	14	200	3	6.0	330	5.0	2-7	2270	9	3-14	2640.0	8.0	3-14	970	9.0	3-6	1,590	17.0	6-14	1,330	12.0	3=>14	5580	20	3-6-14	9450	28			(*3,7)(2,12,14)5(1,6)10(8,9,15)13,11,16,4	3(7,12,14)2(1,5,6)15(8,9,10)(11,13)16-4	12.1 - 10.7 - 11.2 - 12.2 - 12.1 - 13.0	12.1 - 22.8 - 34.0 - 46.2 - 58.3 - 71.3 (34.0-37.3)
200306030801	ダ	右	1800	晴	良	10:00	3歳未勝利		2003-3-23	3	中山	8	3歳未勝利	(混)[指](馬齢)	10	120	1	10	100	1	6	140	2	4.0	170	4.0	6-8	310	1	6-10	340.0	1.0	6-10	160	1.0	4-10	300	4.0	4-6	580	9.0	10=>6	400	1	4-6-10	860	2	3,10-6-(1,7)-5,4-9,2-8	10,3-6-7,1-(4,5)-9-2-8	10,6,5(1,7)3,9-4-(2,8)	(*10,6)(1,5)7-4-9-(3,2)8	12.7 - 11.8 - 13.2 - 13.0 - 13.5 - 13.0 - 13.0 - 12.8 - 13.5	12.7 - 24.5 - 37.7 - 50.7 - 64.2 - 77.2 - 90.2 - 103.0 - 116.5 (37.7-39.3)
200306030802	ダ	右	1800	晴	良	10:25	3歳未勝利		2003-3-23	3	中山	8	3歳未勝利	(父)[指](馬齢)	4	700	2	4	210	3	11	170	2	7.0	310	4.0	4-7	1230	5	4-11	1910.0	7.0	4-11	510	5.0	4-7	840	10.0	7-11	840	9.0	4=>11	4090	13	4-7-11	4590	15	(*3,8)(1,13)(4,12)10,9-(7,11)-5,6,2	3,8(1,13)4(9,12,10)-11,7,5,6,2	3,8(1,13)4(9,12,10,11)-7,6,5,2	(*3,8)(1,4)(9,13,11)7(6,12)-5,10,2	13.1 - 12.1 - 13.0 - 13.2 - 13.1 - 13.1 - 13.4 - 13.1 - 13.5	13.1 - 25.2 - 38.2 - 51.4 - 64.5 - 77.6 - 91.0 - 104.1 - 117.6 (38.2-40.0)
200306030803	ダ	右	1200	晴	良	10:50	3歳未勝利		2003-3-23	3	中山	8	3歳未勝利	[指](馬齢)	10	1190	4	10	380	6	3	110	1	15.0	420	7.0	2-5	430	2	3-10	970.0	5.0	3-10	520	5.0	10-15	3,330	30.0	3-15	710	6.0	10=>3	3760	13	3-10-15	7300	24			(*10,14)(3,16)(1,7,9)(4,12,6,15)-11(2,5)-13-8	(*10,14)(3,16)9(7,15)12(4,6)11,1(13,2)5-8	12.4 - 10.9 - 11.9 - 12.6 - 12.6 - 13.2	12.4 - 23.3 - 35.2 - 47.8 - 60.4 - 73.6 (35.2-38.4)
200306030804	ダ	右	1800	晴	良	11:20	3歳新馬		2003-3-23	3	中山	8	3歳新馬	[指](馬齢)	14	480	2	14	110	2	5	100	1	3.0	120	3.0	4-8	350	1	5-14	370.0	1.0	5-14	160	1.0	3-14	290	3.0	3-5	210	2.0	14=>5	920	3	3-5-14	470	1	(*8,9)14(3,5)11,7(1,4,12)(6,13)-(2,10)	8(9,14)3,5(7,11)(4,12)1,6,13(2,10)	(8,*14)9(3,5,11)-(4,12)7(6,13)1=10-2	(3,*14)5,8-(7,11)-12,4(1,9,6)13-10=2	12.8 - 11.9 - 13.2 - 14.0 - 13.4 - 13.0 - 13.0 - 12.5 - 13.2	12.8 - 24.7 - 37.9 - 51.9 - 65.3 - 78.3 - 91.3 - 103.8 - 117.0 (37.9-38.7)
200306030805	障		2880	晴	良  ダート	11:50	障害4歳以上未勝利		2003-3-23	3	中山	8	障害4歳以上未勝利	(定量)	5	760	4	5	240	4	2	150	1	3.0	810	10.0	2-4	1430	6	2-5	1440.0	6.0	2-5	490	4.0	3-5	3,260	33.0	2-3	2,140	24.0	5=>2	3140	14	2-3-5	14610	43	10,12,5-13,14,3,11(2,6)-4,9,1-8 7	10-(12,5)-3(13,14)(2,6)11=4-9(1,8) 7	(*10,5,3)=(14,2)-12-(11,13)=(9,8)6,4-1 7	(5,*3)-10-2,14-12-11,13=8=(9,4)-1,6 7		
200306030806	ダ	右	1200	晴	良	12:50	3歳新馬		2003-3-23	3	中山	8	3歳新馬	(混)[指](馬齢)	14	14090	11	14	2,500	11	16	270	3	10.0	3,510	13.0	7-8	3060	10	14-16	51170.0	50.0	14-16	10,310	51.0	10-14	59,230	106.0	10-16	13,880	59.0	14=>16	153920	104	10-14-16	1498110	467			16,14-(4,5)(2,7,10)(11,12)(3,13)8,15-1=9,6	16-14-4-(2,5,10)(3,11,12)(8,13)-(7,15)1-9=6	12.1 - 10.9 - 11.6 - 12.4 - 12.9 - 13.6	12.1 - 23.0 - 34.6 - 47.0 - 59.9 - 73.5 (34.6-38.9)
200306030807	芝	右	1600	晴	良	13:20	3歳500万下		2003-3-23	3	中山	8	3歳500万下	(混)(特指)(馬齢)	8	1370	5	8	350	4	14	1,140	11	2.0	200	2.0	4-7	4700	15	8-14	26140.0	48.0	8-14	5,310	44.0	2-8	920	8.0	2-14	3,400	34.0	8=>14	51720	88	2-8-14	30280	79		(*3,6)-(4,11)(2,12,13,16)1-10(8,14,15)9,7,5	3(12,6)(11,13)(4,2,16)(1,14,8)10,7,15,9,5	12(3,13)(4,11,2,16)(1,14,8)-(6,7)(9,10)(5,15)	12.0 - 11.0 - 11.4 - 12.1 - 12.7 - 12.1 - 12.2 - 12.3	12.0 - 23.0 - 34.4 - 46.5 - 59.2 - 71.3 - 83.5 - 95.8 (34.4-36.6)
200306030808	ダ	右	1200	晴	良	13:50	4歳以上500万下		2003-3-23	3	中山	8	4歳以上500万下	[指](別定)	14	150	1	14	110	1	13	170	4	7.0	150	2.0	7-8	470	2	13-14	560.0	1.0	13-14	270	2.0	7-14	240	1.0	7-13	640	7.0	14=>13	730	1	7-13-14	1260	1			10,14(4,13)6(3,15)(7,11)(1,9)(5,8)-(2,12)	(*10,14)13,4(6,15)3(7,11,9)(1,5)8(2,12)	12.4 - 10.9 - 11.9 - 12.4 - 12.2 - 13.0	12.4 - 23.3 - 35.2 - 47.6 - 59.8 - 72.8 (35.2-37.6)
200306030809	ダ	右	1200	晴	良	14:25	ブラッドストーンS 		2003-3-23	3	中山	8	4歳以上1600万下	(混)[指](別定)	2	910	4	2	300	4	16	590	9	9.0	290	3.0	1-8	5960	25	2-16	10750.0	38.0	2-16	2,830	37.0	2-9	1,280	12.0	9-16	3,370	41.0	2=>16	21220	73	2-9-16	31610	103			6(12,13)(1,4)(2,11,7,15)(9,5,10)14,8,3,16	6(12,13)1(2,4)11(9,5,10,7,15)-8(3,16)-14	12.2 - 10.6 - 11.2 - 12.1 - 12.6 - 12.7	12.2 - 22.8 - 34.0 - 46.1 - 58.7 - 71.4 (34.0-37.4)
200306030810	芝	右	1600	晴	良	15:00	東風ステークス 		2003-3-23	3	中山	8	4歳以上オープン	(混)[指](別定)	9	140	1	9	110	1	2	150	3	4.0	170	4.0	2-7	510	3	2-9	580.0	3.0	2-9	220	2.0	4-9	270	3.0	2-4	670	8.0	9=>2	680	2	2-4-9	1070	3		(4,*9)8(2,3,11)(5,6)(1,7)10	9=4,8,2,11(1,7)(5,3,6)-10	9=(2,4)8(1,11)7(5,3)6=10	12.1 - 11.6 - 10.9 - 10.9 - 11.2 - 11.6 - 11.8 - 12.6	12.1 - 23.7 - 34.6 - 45.5 - 56.7 - 68.3 - 80.1 - 92.7 (34.6-36.0)
200306030811	芝	右	1800	晴	良	15:35	フジTVスプリングS	G2	2003-3-23	3	中山	8	3歳オープン	(混)	15	280	2	15	110	1	5	110	2	4.0	280	5.0	3-8	250	1	5-15	250.0	1.0	5-15	140	1.0	4-15	700	8.0	4-5	630	7.0	15=>5	600	2	4-5-15	1310	3	1(9,14)(3,5)10,4(11,15)-(2,7)12(6,13)(8,16)	1,9,14(3,5)10,4,15,11(2,7)-12-13,6,16,8	1(9,14)(3,5,10)(4,15)(11,2,7)13,12-6,16,8	9(1,15)(3,5,10)4,2(11,13,14)7,12(8,6)16	12.4 - 11.1 - 12.0 - 12.4 - 12.2 - 12.8 - 12.1 - 11.6 - 11.6	12.4 - 23.5 - 35.5 - 47.9 - 60.1 - 72.9 - 85.0 - 96.6 - 108.2 (35.5-35.3)
200306030812	ダ	右	1800	晴	良	16:15	4歳以上1000万下		2003-3-23	3	中山	8	4歳以上1000万下	(混)[指](別定)	9	2560	6	9	550	6	14	2,460	12	1.0	670	8.0	5-7	7570	17	9-14	123450.0	84.0	9-14	22,530	81.0	1-9	5,960	43.0	1-14	24,000	88.0	9=>14	265710	157	1-9-14	707980	406	(*7,14)(6,13,15)(9,10)1,4-(8,16)5(12,11)3-2	7,14(6,13,15)(9,10)1,4-(8,16)5-12(3,11)-2	(7,*14,13,15)(6,9,10)1-(4,16)5(12,11,2)(8,3)	(7,*14,13)15,9(10,1)(6,4)16(11,2)(12,5)(8,3)	12.9 - 11.9 - 12.7 - 13.3 - 12.9 - 12.9 - 12.5 - 12.7 - 13.4	12.9 - 24.8 - 37.5 - 50.8 - 63.7 - 76.6 - 89.1 - 101.8 - 115.2 (37.5-38.6)
200306040101	ダ	右	1800	曇	良	10:00	3歳未勝利		2003-3-29	4	中山	1	3歳未勝利	(混)[指](馬齢)	4	560	2	4	130	3	1	100	1	8.0	270	5.0	1-4	300	2	1-4	280.0	2.0	1-4	180	2.0	4-8	910	11.0	1-8	540	5.0	4=>1	1170	3	1-4-8	1570	7	4(8,5)1-(3,7,9)(2,6)	4,8(1,5)-(3,9)(2,7)6	4(8,5)1(3,9)(2,6)7	(*4,8)5-1,3(2,9,6)-7	13.1 - 12.3 - 14.2 - 14.3 - 13.8 - 13.8 - 13.1 - 12.3 - 12.6	13.1 - 25.4 - 39.6 - 53.9 - 67.7 - 81.5 - 94.6 - 106.9 - 119.5 (39.6-38.0)
200306040102	ダ	右	1800	曇	良	10:25	3歳未勝利		2003-3-29	4	中山	1	3歳未勝利	(市)(抽)[指](馬齢)	1	330	1	1	130	1	6	230	5	8.0	290	6.0	1-6	540	3	1-6	1320.0	5.0	1-6	570	7.0	1-8	610	9.0	6-8	1,220	17.0	1=>6	2290	10	1-6-8	3160	14	(*8,11)2(4,10)9(3,6)7,5,1	(*8,11)2(4,6,10)9(3,5,7)1	(8,*1)-2-6(11,10)(4,7)(3,9,5)	(8,*1)=2,6-(11,7)-4(9,10)5-3	13.0 - 12.2 - 13.8 - 14.4 - 13.3 - 12.2 - 12.5 - 13.1 - 14.3	13.0 - 25.2 - 39.0 - 53.4 - 66.7 - 78.9 - 91.4 - 104.5 - 118.8 (39.0-39.9)
200306040103	ダ	右	1200	曇	良	10:50	3歳未勝利		2003-3-29	4	中山	1	3歳未勝利	牝[指](馬齢)	3	520	3	3	230	4	14	160	2	9.0	540	8.0	2-7	1020	4	3-14	1180.0	3.0	3-14	500	4.0	3-9	1,590	20.0	9-14	1,560	17.0	3=>14	2660	8	3-9-14	7070	18			3,14(1,5)15(9,13)16-(12,4,11)(6,10)-2-(7,8)	(*3,14)-(1,5,15)-(9,13)11(4,10,16)(12,6)2-(7,8)	12.3 - 10.7 - 11.5 - 12.8 - 12.5 - 13.2	12.3 - 23.0 - 34.5 - 47.3 - 59.8 - 73.0 (34.5-38.5)
200306040104	ダ	右	1200	曇	良	11:20	3歳未勝利		2003-3-29	4	中山	1	3歳未勝利	[指](馬齢)	2	270	1	2	160	2	6	300	7	1.0	300	6.0	1-3	1000	4	2-6	1630.0	7.0	2-6	590	5.0	1-2	590	6.0	1-6	1,210	17.0	2=>6	1890	4	1-2-6	4330	17			2(6,11,14)1(7,15,16)12(5,13)3,8,4,10,9	2(1,6)14(7,11)(12,15,16)(5,13)3-(4,8)-(9,10)	12.3 - 10.8 - 11.5 - 12.5 - 12.8 - 13.4	12.3 - 23.1 - 34.6 - 47.1 - 59.9 - 73.3 (34.6-38.7)
200306040105	芝	右	2000	曇	良	11:50	3歳未勝利		2003-3-29	4	中山	1	3歳未勝利	(混)[指](馬齢)	6	800	4	6	220	5	1	190	2	10.0	210	3.0	1-3	1560	7	1-6	2190.0	7.0	1-6	750	7.0	6-10	580	6.0	1-10	820	8.0	6=>1	4920	17	1-6-10	4160	12	12,6(11,8)(3,7)(1,10)(2,5)(4,9,16)13(14,15)	12-6-(11,8)(3,7)1,2,10(4,5,16)9,13(14,15)	12-(6,8)-(11,3,7)(1,2,10)4,16(5,9)13(14,15)	12,6-8,7,10,1-(11,4)2(9,16,13)5(3,14,15)	12.7 - 11.1 - 12.4 - 12.4 - 11.9 - 11.8 - 12.7 - 12.5 - 12.1 - 12.8	12.7 - 23.8 - 36.2 - 48.6 - 60.5 - 72.3 - 85.0 - 97.5 - 109.6 - 122.4 (36.2-37.4)
200306040106	ダ	右	1200	曇	良	12:50	3歳500万下		2003-3-29	4	中山	1	3歳500万下	(混)(特指)(馬齢)	10	620	3	10	230	4	12	180	3	9.0	1,570	12.0	5-6	2540	13	10-12	2540.0	12.0	10-12	890	7.0	9-10	5,310	44.0	9-12	4,770	41.0	10=>12	5080	19	9-10-12	38270	97			13,15(10,16)(12,9)3(5,14)(1,8)(2,7)-(6,11)4	(*13,15)(10,16)(3,12,9)-14-5,8(1,7)(2,4)11,6	12.1 - 10.5 - 11.4 - 12.1 - 12.5 - 13.5	12.1 - 22.6 - 34.0 - 46.1 - 58.6 - 72.1 (34.0-38.1)
200306040107	ダ	右	1200	曇	良	13:20	4歳以上500万下		2003-3-29	4	中山	1	4歳以上500万下	(混)[指](別定)	11	340	1	11	140	1	9	160	4	10.0	620	7.0	5-6	710	4	9-11	830.0	5.0	9-11	380	5.0	10-11	1,590	11.0	9-10	1,980	19.0	11=>9	1650	9	9-10-11	7190	19			(*10,8,11,14)6(5,12,9)16(1,4,7)2,15,3=13	(*10,8)11(6,5,14)12(4,9,7)1,16,2(3,15)=13	12.4 - 10.7 - 11.1 - 11.9 - 12.7 - 13.9	12.4 - 23.1 - 34.2 - 46.1 - 58.8 - 72.7 (34.2-38.5)
200306040108	ダ	右	1800	曇	良	13:55	4歳以上1000万下		2003-3-29	4	中山	1	4歳以上1000万下	(混)[指](別定)	2	190	1	2	120	1	8	450	8	3.0	270	5.0	1-4	730	4	2-8	1890.0	7.0	2-8	800	9.0	2-3	470	3.0	3-8	2,600	32.0	2=>8	2750	11	2-3-8	5640	23	(*2,3)13-(1,6)5,12(8,4)(14,16)(11,15)-10-(7,9)	2,3,13(1,6)(8,5)(4,12)(14,16)(11,15)-10-(7,9)	2,3,13(8,5,6)1(11,4)12(15,14)-(10,7,16)-9	2-3,8,13,5(11,6)-(1,15,4,12,14)-10,7-16-9	12.7 - 11.7 - 13.0 - 13.2 - 12.5 - 12.4 - 12.3 - 12.5 - 13.7	12.7 - 24.4 - 37.4 - 50.6 - 63.1 - 75.5 - 87.8 - 100.3 - 114.0 (37.4-38.5)
200306040109	障		3350	曇	良	14:30	ペガサスジャンプS 		2003-3-29	4	中山	1	障害4歳以上オープン	(国際)(別定)	8	320	1	8	130	2	6	180	4	3.0	130	1.0	4-5	1150	6	6-8	1340.0	5.0	6-8	470	5.0	3-8	240	1.0	3-6	420	4.0	8=>6	2310	8	3-6-8	1090	2	8(6,2,7)13(11,3,12)(14,9)-5(10,4)-1	8,2(6,3,7)(11,13,12)9(14,5)(10,4)-1	8(6,3)(2,11)(5,13,7)(9,4)14(10,1)-12	8(6,3)11-(5,2)9,13-(7,4)(14,10,1)=12		
