	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200307010210	芝	左	1800	晴	良	14:55	鞍ケ池特別 		2003-3-9	1	中京	2	4歳以上500万下	(混)(別定)	5	370	1	5	150	1	8	220	4	4	190	3	3-4	1410	6	5-8	1620	5	5-8	520	3	4-5	500	2	4-8	530	4	5=>8	2810	7	4-5-8	2290	1	8(6,9)4,5(1,11)(2,7,14)(3,10,12)15,13,16	8(6,9)4,5,1-(2,11,7)(3,14)(10,15,12)-13,16	8(4,9,5)(6,7)(1,2,15)(14,12)(3,10)-(13,11)-16	(*8,5)4,9(1,7)(15,12)(3,6,14)(10,2,13)11,16	12.3 - 11.2 - 11.8 - 12.3 - 12.2 - 12.4 - 12.2 - 12.2 - 12.1	12.3 - 23.5 - 35.3 - 47.6 - 59.8 - 72.2 - 84.4 - 96.6 - 108.7 (35.3-36.5)
200307010211	芝	左	2000	晴	良	15:30	トヨタ賞中京記念	G3	2003-3-9	1	中京	2	4歳以上オープン	(ハンデ)	5	560	4	5	250	4	9	1,790	13	13	830	10	3-5	4440	19	5-9	32680	61	5-9	6,670	61	5-13	1,920	21	9-13	15,890	93	5=>9	42730	101	5-9-13	166150	268	5(13,8)2,10(12,7,16)(1,14)3(6,9)11,15 4	5(13,8)2-10,7(1,16)(12,14)3(6,9)11-15 4	5(13,8)-(2,7,9)(1,10)(16,6)(3,14)(11,15)-12 4	5,13(8,7,9)(2,1)(10,6)(3,16,14)(11,15)=12 4	12.3 - 10.6 - 11.9 - 11.9 - 11.9 - 11.8 - 12.0 - 12.5 - 12.3 - 12.9	12.3 - 22.9 - 34.8 - 46.7 - 58.6 - 70.4 - 82.4 - 94.9 - 107.2 - 120.1 (34.8-37.7)
200307010212	芝	左	1200	晴	良	16:10	三河特別 		2003-3-9	1	中京	2	4歳以上1000万下	(混)(ハンデ)	4	750	4	4	300	5	12	200	3	3	240	4	2-6	480	1	4-12	1850	3	4-12	800	7	3-4	920	10	3-12	750	5	4=>12	3620	5	3-4-12	3730	6			12(3,4)-(1,7,8)(2,9,14,11)(5,13)(10,15)(6,16)	12(3,4)(7,8)(1,9)(2,14,11,13)5(6,10)15,16	11.8 - 10.4 - 11.1 - 11.8 - 11.7 - 12.5	11.8 - 22.2 - 33.3 - 45.1 - 56.8 - 69.3 (33.3-36.0)
200307010301	ダ	左	1700	曇	良	09:55	3歳未勝利		2003-3-15	1	中京	3	3歳未勝利	[指](馬齢)	7	1660	6	7	440	6	1	160	2	5	2,440	11	1-6	2040	7	1-7	2960	10	1-7	880	7	5-7	8,960	46	1-5	3,550	31	7=>1	9400	31	1-5-7	46720	86	6(4,8,9)(7,10)(5,11)(2,3)1	6(4,7,8)(5,9)(2,11,10)3,1	6(4,7)(2,5,9)(3,11,8,1,10)	(*6,7)4(2,5)9(3,11,8,1)-10	6.8 - 11.3 - 12.2 - 14.0 - 14.2 - 13.2 - 13.1 - 12.9 - 13.6	6.8 - 18.1 - 30.3 - 44.3 - 58.5 - 71.7 - 84.8 - 97.7 - 111.3 (30.3-39.6)
200307010302	ダ	左	1000	曇	良	10:20	3歳未勝利		2003-3-15	1	中京	3	3歳未勝利	[指](馬齢)	6	770	5	6	220	4	5	190	3	9	130	1	3-3	2090	9	5-6	2220	9	5-6	770	9	6-9	310	3	5-9	300	2	6=>5	4530	18	5-6-9	1790	4			6(9,8)14(5,7,13,15)-(1,4,10)(2,11)(3,16)12	6(9,14)(5,15)(7,13)(1,4,8)(2,10)3,12(11,16)	12.4 - 11.0 - 12.7 - 12.3 - 13.0	12.4 - 23.4 - 36.1 - 48.4 - 61.4 (36.1-38.0)
200307010303	ダ	左	1700	小雨	良	10:45	3歳未勝利		2003-3-15	1	中京	3	3歳未勝利	(混)[指](馬齢)	11	2130	8	11	630	10	7	180	2	10	490	7	5-7	2230	10	7-11	3630	14	7-11	1,120	15	10-11	7,790	62	7-10	2,110	26	11=>7	14490	52	7-10-11	32420	108	(*8,6)4,9(2,5)(1,12)11,13,10,7-3	(*8,6)4,9(2,5)(1,12)(11,13)10,7-3	8,6(4,12)(11,13,10)(9,1)(5,7)-(2,3)	8-(6,11)(4,12,10)-(13,7)(9,1)-(5,3)-2	6.9 - 11.2 - 12.0 - 13.3 - 13.4 - 13.4 - 13.8 - 14.0 - 13.4	6.9 - 18.1 - 30.1 - 43.4 - 56.8 - 70.2 - 84.0 - 98.0 - 111.4 (30.1-41.2)
200307010304	芝	左	2000	小雨	良	11:15	3歳未勝利		2003-3-15	1	中京	3	3歳未勝利	(混)[指](馬齢)	15	270	1	15	130	1	6	150	2	12	200	4	3-8	530	1	6-15	660	1	6-15	320	2	12-15	470	4	6-12	950	10	15=>6	1180	1	6-12-15	2890	5	15(11,13,16)(7,9)(2,8)12(1,14)-(3,10)5(4,6)	15,13(11,16)(7,9)(2,8)12(1,14)(3,10)(5,6)4	15(13,6)(11,9,16)(8,4)(7,14,2)(10,12)3,5,1	15(13,6)-(11,9,16,4)(7,14,2,8,12)(3,10)5-1	12.4 - 11.1 - 11.5 - 12.9 - 12.9 - 12.8 - 12.6 - 12.2 - 11.8 - 12.0	12.4 - 23.5 - 35.0 - 47.9 - 60.8 - 73.6 - 86.2 - 98.4 - 110.2 - 122.2 (35.0-36.0)
200307010305	ダ	左	1000	小雨	良	11:45	4歳以上500万下		2003-3-15	1	中京	3	4歳以上500万下	牝[指](別定)	5	680	3	5	140	2	1	120	1	12	540	9	1-3	510	2	1-5	680	2	1-5	290	2	5-12	3,110	31	1-12	1,380	13	5=>1	1760	5	1-5-12	6580	18			(*1,2)(5,10)-(4,12,13)9-15(6,8)(14,7,16)(3,11)	(*1,2)-5(4,12,10)-13(15,9)-(6,8,16)(14,7)3,11	12.3 - 10.8 - 11.9 - 12.3 - 12.8	12.3 - 23.1 - 35.0 - 47.3 - 60.1 (35.0-37.0)
200307010306	ダ	左	1700	小雨	良	12:45	4歳以上500万下		2003-3-15	1	中京	3	4歳以上500万下	[指](別定)	16	230	1	16	130	1	4	910	10	7	960	12	2-8	1210	4	4-16	7000	22	4-16	2,190	24	7-16	1,430	15	4-7	15,960	96	16=>4	9910	31	4-7-16	74550	168	8(5,16)(11,13)4(10,9,15)(7,14)6(3,12)-1,2	8(5,16)-(11,13)-(4,10)(7,14,9,15)(3,6)12,1-2	16(4,10)(13,15,6)(3,12)(8,11)(5,7,14)(1,2,9)	16(4,10)-(3,6)(13,12)15,11,7(5,1,14,2)9,8	7.1 - 11.0 - 11.4 - 13.1 - 13.7 - 13.2 - 12.9 - 12.6 - 13.4	7.1 - 18.1 - 29.5 - 42.6 - 56.3 - 69.5 - 82.4 - 95.0 - 108.4 (29.5-38.9)
200307010307	ダ	左	1000	小雨	良	13:15	4歳以上500万下		2003-3-15	1	中京	3	4歳以上500万下	(混)[指](別定)	1	310	2	1	140	2	16	120	1	9	310	5	1-8	420	2	1-16	420	1	1-16	230	1	1-9	1,200	13	9-16	880	9	1=>16	970	2	1-9-16	2720	6			1,16-9-14-(8,12)-10(3,5)(11,15)(2,13)4,7-6	1,16-9,14-(8,12)-10(3,2,5)15(4,13,11)-7,6	12.2 - 10.7 - 11.8 - 12.4 - 12.8	12.2 - 22.9 - 34.7 - 47.1 - 59.9 (34.7-37.0)
