	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
200304020205	芝	左	2000	晴	良	11:50	3歳未勝利		2003-7-20	2	新潟	2	3歳未勝利	[指](馬齢)	4	550	3	4.0	190	2.0	10.0	350	6.0	3.0	310	5.0	2-5	1370	6	4=>10	5860	22	3-4-10	7710	23	17(7,10)(4,6)16(2,13)(3,12)-(11,14)(5,8,9)-18-1,15	17(7,10)(4,6)(2,16,12)(3,13)(11,14)(5,8,9)18(1,15)	(*17,10)6(7,4,16,12)3,14(2,13)(11,9)5-(8,18)1,15	(*17,10)(7,4,6)(3,16,12)14(11,13)(2,9)5-18,15(1,8)	12.6 - 11.3 - 12.5 - 13.9 - 12.7 - 12.7 - 12.2 - 11.6 - 11.7 - 11.7	12.6 - 23.9 - 36.4 - 50.3 - 63.0 - 75.7 - 87.9 - 99.5 - 111.2 - 122.9 (36.4-35.0)	4-10	3340.0	12.0	4-10	920	10.0	3-4	910	8.0	3-10	1,490	16.0
200304020206	芝	左	1200	晴	良	12:50	2歳新馬		2003-7-20	2	新潟	2	2歳新馬	(混)[指](馬齢)	8	550	3	8.0	190	4.0	2.0	190	3.0	5.0	620	8.0	2-5	630	2	8=>2	2540	10	2-5-8	8880	18			(*9,7)14-(2,8)(4,5)(3,12)-10,6(11,13)15-1	9,7,14(2,8)(4,5)(3,12)-(6,10)-(11,15)13-1	12.2 - 10.6 - 11.2 - 11.8 - 11.9 - 12.3	12.2 - 22.8 - 34.0 - 45.8 - 57.7 - 70.0 (34.0-36.0)	2-8	1190.0	3.0	2-8	580	6.0	5-8	2,130	24.0	2-5	1,640	14.0
200304020207	ダ	左	1200	晴	良	13:20	3歳以上500万下		2003-7-20	2	新潟	2	3歳以上500万下	(混)[指](別定)	6	150	1	6.0	110	1.0	1.0	260	4.0	3.0	300	6.0	1-4	760	3	6=>1	1010	3	1-3-6	3190	9			(*6,12)1(9,14)(3,4)(2,15)(5,8)(7,11)(10,13)	6,12,1(9,14)(3,4)15(5,8)(7,11)(10,2,13)	12.1 - 10.6 - 11.4 - 12.3 - 11.9 - 12.6	12.1 - 22.7 - 34.1 - 46.4 - 58.3 - 70.9 (34.1-36.8)	1-6	860.0	3.0	1-6	430	3.0	3-6	500	5.0	1-3	1,670	18.0
200304020208	ダ	左	1800	晴	良	13:50	3歳以上500万下		2003-7-20	2	新潟	2	3歳以上500万下	(混)[指](別定)	7	280	1	7.0	160	2.0	6.0	730	9.0	3.0	2,890	14.0	4-4	4690	15	7=>6	7150	24	3-6-7	127470	184	(*10,15)-14(1,9)(7,8)2(3,4,11)-13,12(5,6)	(*10,15)(14,9)(1,8)7(3,2,4,11)-13,12-(5,6)	(*10,15)(14,4)(8,11)(9,7)3(1,6)13(2,12)5	(*10,15)(14,4,11)(9,8,7)(3,6)-1(13,12)2,5	12.5 - 10.8 - 12.5 - 13.6 - 13.0 - 12.8 - 13.4 - 13.0 - 13.1	12.5 - 23.3 - 35.8 - 49.4 - 62.4 - 75.2 - 88.6 - 101.6 - 114.7 (35.8-39.5)	6-7	4750.0	16.0	6-7	1,710	18.0	3-7	6,870	49.0	3-6	26,750	88.0
200304020209	芝	左	1800	晴	良	14:25	尖閣湾特別 		2003-7-20	2	新潟	2	3歳以上500万下	(混)[指](別定)	16	920	3	16.0	310	4.0	17.0	440	7.0	14.0	140	1.0	8-8	6130	20	16=>17	19260	52	14-16-17	14960	38			17-(11,12)16(2,4,18)(13,8)(1,6)(5,14)10(3,15,7)9	17(11,12)(2,4,16,18)(1,6,13,8)(5,14)(3,10)(15,7)9	12.7 - 11.0 - 11.7 - 12.5 - 13.1 - 12.1 - 11.5 - 10.7 - 11.6	12.7 - 23.7 - 35.4 - 47.9 - 61.0 - 73.1 - 84.6 - 95.3 - 106.9 (35.4-33.8)	16-17	11500.0	33.0	16-17	1,840	18.0	14-16	660	4.0	14-17	1,630	16.0
200304020210	芝	直	1000	晴	良	15:00	疾風特別 		2003-7-20	2	新潟	2	3歳以上1000万下	(混)(特指)(別定)	10	940	6	10.0	390	7.0	17.0	430	8.0	15.0	240	3.0	5-8	6280	24	10=>17	16030	66	10-15-17	25500	87					11.8 - 10.1 - 10.7 - 10.2 - 11.5	11.8 - 21.9 - 32.6 - 42.8 - 54.3 (32.6-32.4)	10-17	9060.0	36.0	10-17	3,110	38.0	10-15	2,010	27.0	15-17	1,960	23.0
200304020211	芝	左	1400	晴	良	15:35	NSTオープン 		2003-7-20	2	新潟	2	3歳以上オープン	(混)(指)(別定)	5	290	1	5.0	140	1.0	6.0	180	2.0	10.0	960	12.0	3-3	770	4	5=>6	1310	1	5-6-10	7970	21			2,4(3,17)(13,16,18)(5,9,14)6(1,7,15)10(11,8,12)	2-4(3,17)(13,16,18)(5,9,14)-(6,15)(1,7,10)-11(8,12)	12.4 - 10.4 - 10.9 - 11.4 - 11.2 - 11.7 - 11.9	12.4 - 22.8 - 33.7 - 45.1 - 56.3 - 68.0 - 79.9 (33.7-34.8)	5-6	780.0	1.0	5-6	330	1.0	5-10	1,510	17.0	6-10	2,810	35.0
200304020212	芝	左	2000	晴	良	16:15	3歳以上500万下		2003-7-20	2	新潟	2	3歳以上500万下	(特指)(別定)	2	2610	9	2.0	340	7.0	13.0	120	1.0	18.0	150	2.0	1-7	2800	9	2=>13	9700	28	2-13-18	3540	7			17-(11,14)8(9,16)(2,10,18,13)(12,7)(4,6,15)(1,5)3	17(11,14)8(2,9,16)(10,13)(12,18)(4,6,7)(3,15)(1,5)	13.0 - 11.3 - 11.7 - 12.5 - 13.0 - 12.9 - 12.2 - 11.3 - 10.8 - 11.9	13.0 - 24.3 - 36.0 - 48.5 - 61.5 - 74.4 - 86.6 - 97.9 - 108.7 - 120.6 (36.0-34.0)	2-13	3410.0	14.0	2-13	990	12.0	2-18	1,390	15.0	13-18	220	1.0
200304020301	ダ	左	1800	曇	不良	10:00	3歳未勝利		2003-7-26	2	新潟	3	3歳未勝利	牝[指](馬齢)	7	140	1	7.0	110	1.0	15.0	160	3.0	1.0	230	4.0	4-8	480	2	7=>15	690	2	1-7-15	1580	5	(*6,7)10(1,15)(4,12)(2,5,13)(3,8,11,14)9	(*6,7)(1,10)(4,12,15)2(5,13)(3,8,11,14)9	(*6,7)(10,15)(1,4,12)(2,14)13(3,5,8,11)9	(6,*7)(10,15)(1,4)(2,12,14)(3,5,13)(8,11)9	12.9 - 11.5 - 13.1 - 14.0 - 13.5 - 13.1 - 12.9 - 12.5 - 12.3	12.9 - 24.4 - 37.5 - 51.5 - 65.0 - 78.1 - 91.0 - 103.5 - 115.8 (37.5-37.7)	7-15	520.0	2.0	7-15	260	2.0	1-7	390	4.0	1-15	710	10.0
200304020302	ダ	左	1200	曇	不良	10:25	3歳未勝利		2003-7-26	2	新潟	3	3歳未勝利	[指](馬齢)	7	310	3	7.0	130	2.0	1.0	130	3.0	13.0	370	5.0	1-4	450	2	7=>1	920	5	1-7-13	2230	5			7,1-(9,10,13)(8,11,14)-(5,12)15-2-6(4,3)	(*7,1)-(9,10,13)-(8,11,14)-12(5,15)-2-(4,6)3	12.5 - 10.8 - 11.4 - 12.3 - 12.7 - 13.7	12.5 - 23.3 - 34.7 - 47.0 - 59.7 - 73.4 (34.7-38.7)	1-7	430.0	2.0	1-7	190	1.0	7-13	830	8.0	1-13	690	4.0
200304020303	芝	左	1400	曇	稍重	10:50	3歳未勝利		2003-7-26	2	新潟	3	3歳未勝利	牝[指](馬齢)	11	1010	6	11.0	260	6.0	7.0	190	2.0	6.0	160	1.0	4-6	3530	18	11=>7	6980	35	6-7-11	4170	9			(6,*1)(2,9)(11,7,10)(4,15,12)(5,17)18(3,14)-8(16,13)	(6,*1)9(2,7)(11,10)(4,15,5)(3,12)(14,17)8(16,18)-13	12.6 - 10.6 - 11.2 - 12.1 - 11.8 - 12.0 - 12.3	12.6 - 23.2 - 34.4 - 46.5 - 58.3 - 70.3 - 82.6 (34.4-36.1)	7-11	3220.0	16.0	7-11	1,060	14.0	6-11	910	12.0	6-7	530	1.0
200304020304	芝	左	2200	曇	稍重	11:20	3歳未勝利		2003-7-26	2	新潟	3	3歳未勝利	(混)[指](馬齢)	13	290	2	13.0	120	3.0	2.0	120	2.0	6.0	110	1.0	1-7	480	2	13=>2	1030	4	2-6-13	460	1	15-16-(4,13)-(6,12)18(3,14)11(2,7)9(5,8)-17-1=10	15-16,13,4(6,12,18)(3,14,11)2(7,9)(5,8)-17-1=10	15-13,16(6,4)(3,12,18)(2,11,17)14(7,9)(5,8)-1=10	15,13-4(16,6,18)(3,12,17)(2,11)-9(14,8)7,5,1=10	13.0 - 10.4 - 11.9 - 12.4 - 13.8 - 13.0 - 12.6 - 12.3 - 12.2 - 11.6 - 11.7	13.0 - 23.4 - 35.3 - 47.7 - 61.5 - 74.5 - 87.1 - 99.4 - 111.6 - 123.2 - 134.9 (35.3-35.5)	2-13	490.0	2.0	2-13	210	3.0	6-13	200	2.0	2-6	180	1.0
200304020305	芝	左	1600	曇	稍重	11:50	2歳新馬		2003-7-26	2	新潟	3	2歳新馬	(混)[指](馬齢)	11	8250	10	11.0	1,120	9.0	10.0	400	5.0	9.0	870	7.0	6-6	21780	32	11=>10	85210	119	9-10-11	148840	221			11(9,6,10)(2,14)(7,15)-(5,12,8)-(1,4)13,3	11(9,6,10)(2,14)(7,15)(12,8)(5,4)1-(13,3)	12.8 - 11.9 - 13.4 - 13.8 - 13.4 - 11.5 - 10.8 - 11.4	12.8 - 24.7 - 38.1 - 51.9 - 65.3 - 76.8 - 87.6 - 99.0 (38.1-33.7)	10-11	33750.0	57.0	10-11	5,900	50.0	9-11	11,450	68.0	9-10	4,020	39.0
200304020306	ダ	左	1800	曇	重	12:50	3歳以上500万下		2003-7-26	2	新潟	3	3歳以上500万下	牝[指](別定)	9	4590	7	9.0	830	7.0	6.0	280	4.0	1.0	170	2.0	4-5	10120	17	9=>6	52880	71	1-6-9	17490	44	13,9(6,14)(2,10,15)(8,11)(1,12)-(4,7)-3-5	13,9(6,14)(2,10)-15,8(1,11)12-(4,7)-3-5	(*13,9)(6,14)(2,15,10)-(8,11,12)1-4,7=5,3	(*13,9)6(2,14,10)15-(11,12)(8,1)4-7=5-3	12.7 - 11.3 - 12.4 - 12.5 - 12.2 - 12.4 - 13.0 - 13.0 - 13.4	12.7 - 24.0 - 36.4 - 48.9 - 61.1 - 73.5 - 86.5 - 99.5 - 112.9 (36.4-39.4)	6-9	18340.0	31.0	6-9	3,680	30.0	1-9	2,230	18.0	1-6	510	5.0
200304020307	ダ	左	1200	曇	重	13:20	3歳以上500万下		2003-7-26	2	新潟	3	3歳以上500万下	(混)[指](別定)	15	190	1	15.0	120	1.0	7.0	140	2.0	1.0	510	9.0	4-8	490	1	15=>7	1040	1	1-7-15	5660	22			(*7,15)-12,1(4,14)(6,11)(5,10)(13,8)-(9,2)=3	(*7,15)-12,1-(4,14,10)(13,6,11)5(2,8)9=3	12.2 - 10.7 - 11.2 - 12.2 - 12.1 - 12.8	12.2 - 22.9 - 34.1 - 46.3 - 58.4 - 71.2 (34.1-37.1)	7-15	580.0	1.0	7-15	270	1.0	1-15	1,370	21.0	1-7	1,800	26.0
200304020308	芝	左	1800	曇	良	13:55	3歳以上500万下		2003-7-26	2	新潟	3	3歳以上500万下	[指](別定)	5	860	4	5.0	180	4.0	17.0	110	1.0	11.0	170	3.0	3-8	710	3	5=>17	2290	8	5-11-17	1550	3			(*2,13)17(5,14)(15,18)(11,12)(8,9)10(1,3,16)(4,6,7)	(*2,13)(5,17)(14,18)(8,15,11,12)9(1,10)(4,3,16)(6,7)	12.8 - 11.2 - 12.0 - 12.1 - 12.1 - 12.3 - 12.1 - 10.8 - 11.5	12.8 - 24.0 - 36.0 - 48.1 - 60.2 - 72.5 - 84.6 - 95.4 - 106.9 (36.0-34.4)	5-17	770.0	3.0	5-17	350	3.0	5-11	630	7.0	11-17	310	2.0
200304020309	芝	左	1200	晴	良	14:30	マリーゴールド賞 		2003-7-26	2	新潟	3	2歳オープン	(混)(特指)(馬齢)	8	1500	4	8.0	270	5.0	1.0	110	1.0	10.0	160	3.0	1-7	750	4	8=>1	4050	15	1-8-10	2350	10			8-(1,2)-(3,4)(5,7)10(9,6)	8-1,2-4(3,5,7)10-9=6	12.2 - 10.7 - 11.4 - 11.6 - 11.6 - 11.9	12.2 - 22.9 - 34.3 - 45.9 - 57.5 - 69.4 (34.3-35.1)	1-8	1450.0	4.0	1-8	550	5.0	8-10	1,080	16.0	1-10	230	2.0
200304020310	芝	左	2000	晴	良	15:05	天の川ステークス 		2003-7-26	2	新潟	3	3歳以上1600万下	(混)[指](ハンデ)	1	150	1	1.0	100	1.0	2.0	120	2.0	4.0	180	4.0	1-2	300	1	1=>2	420	1	1-2-4	790	2			5,7,3,8(2,6)1,4	5(3,7)8(2,6)(1,4)	12.9 - 11.4 - 12.6 - 13.0 - 12.9 - 12.4 - 11.8 - 11.4 - 10.6 - 11.3	12.9 - 24.3 - 36.9 - 49.9 - 62.8 - 75.2 - 87.0 - 98.4 - 109.0 - 120.3 (36.9-33.3)												
200304020311	ダ	左	1800	晴	重	15:40	麒麟山特別 		2003-7-26	2	新潟	3	3歳以上1000万下	(混)[指](ハンデ)	3	180	1	3.0	110	1.0	8.0	330	6.0	11.0	160	2.0	2-5	1060	5	3=>8	2320	7	3-8-11	2840	6	4(6,9)-12-(3,14)(2,8,11)(1,7,13)(10,15)5	4,9(6,12)(3,14)(8,11)(2,1)(7,13)15(5,10)	4(9,12)6(14,11)(3,8)(1,13)15(2,7,5)10	(*4,12)(6,9,11)(3,14,8)(1,13)(2,15,5)(7,10)	12.6 - 10.4 - 12.1 - 13.3 - 12.7 - 12.5 - 13.4 - 13.1 - 12.4	12.6 - 23.0 - 35.1 - 48.4 - 61.1 - 73.6 - 87.0 - 100.1 - 112.5 (35.1-38.9)	3-8	1630.0	6.0	3-8	680	6.0	3-11	260	1.0	8-11	1,330	15.0
200304020401	芝	左	1600	晴	良	10:00	2歳未勝利		2003-7-27	2	新潟	4	2歳未勝利	(混)[指](馬齢)	18	1670	6	18.0	250	6.0	12.0	160	2.0	10.0	120	1.0	6-8	2880	11	18=>12	11820	34	10-12-18	2460	7			(*13,18)(9,6,10)(1,7,16)(4,14,17)(3,8,11)(2,15)12,5	(*13,18)(9,6,10)(7,16)(1,17)(4,11,14)(3,15)(8,12)2,5	12.7 - 10.9 - 12.3 - 13.4 - 12.9 - 12.0 - 10.9 - 12.1	12.7 - 23.6 - 35.9 - 49.3 - 62.2 - 74.2 - 85.1 - 97.2 (35.9-35.0)	12-18	4420.0	15.0	12-18	1,200	14.0	10-18	490	5.0	10-12	290	2.0
200304020402	芝	直	1000	晴	良	10:25	3歳未勝利		2003-7-27	2	新潟	4	3歳未勝利	(混)[指](馬齢)	2	160	1	2.0	100	1.0	17.0	140	2.0	6.0	150	3.0	1-8	380	1	2=>17	670	1	2-6-17	890	1					12.2 - 10.5 - 11.3 - 10.1 - 12.3	12.2 - 22.7 - 34.0 - 44.1 - 56.4 (34.0-33.7)	2-17	460.0	1.0	2-17	200	1.0	2-6	280	2.0	6-17	520	5.0
200304020403	芝	左	1800	晴	良	10:50	3歳未勝利		2003-7-27	2	新潟	4	3歳未勝利	[指](馬齢)	2	880	4	2.0	190	3.0	5.0	140	1.0	6.0	220	4.0	1-3	630	2	2=>5	2910	8	2-5-6	1690	2			8=18,17(15,14)(6,9,16)(2,12)(3,11,5)(10,13)4,1-7	8=18,17(15,14)16(6,2,9,5)(3,12,11)(10,4)(1,13)-7	12.9 - 11.0 - 11.8 - 12.2 - 12.6 - 13.0 - 12.8 - 11.0 - 11.7	12.9 - 23.9 - 35.7 - 47.9 - 60.5 - 73.5 - 86.3 - 97.3 - 109.0 (35.7-35.5)	2-5	1080.0	3.0	2-5	440	3.0	2-6	770	8.0	5-6	380	2.0
200304020404	ダ	左	1800	晴	稍重	11:20	3歳未勝利		2003-7-27	2	新潟	4	3歳未勝利	(混)[指](馬齢)	15	1190	4	15.0	280	4.0	1.0	150	3.0	14.0	140	2.0	1-8	640	3	15=>1	6690	19	1-14-15	2530	7	15,10(7,14)(1,13)(6,12,8)(4,11)-(2,3)9,5	15-10,14,7,1,13(6,12)(8,11)-4-(2,3)9,5	15-(7,10)(6,14,1)8-13-(12,11)-3,4(2,5)9	15-(7,14,1)(6,10)8-13-(12,11)-(3,5)(4,9)2	12.7 - 10.9 - 12.5 - 13.0 - 13.2 - 13.0 - 13.2 - 13.0 - 13.2	12.7 - 23.6 - 36.1 - 49.1 - 62.3 - 75.3 - 88.5 - 101.5 - 114.7 (36.1-39.4)	1-15	2500.0	8.0	1-15	800	7.0	14-15	630	5.0	1-14	340	3.0
200304020405	障		2850	晴	良	11:55	障害3歳以上未勝利		2003-7-27	2	新潟	4	障害3歳以上未勝利	(定量)	11	990	4	11.0	190	5.0	9.0	130	2.0	3.0	110	1.0	6-7	1420	7	11=>9	3910	16	3-9-11	1150	3	10-9-11-2(3,8,7)(5,12)-(1,14)-(6,13) 4	10=9-11=(2,7)(8,12)(3,5)-14,1-13,6 4	9(11,10)=(7,3)=(5,12)2=14,1-(8,13)=6 4	(*9,11)-10(7,3)=5-12-2=1-(14,13)=8=6 4			9-11	1640.0	7.0	9-11	550	7.0	3-11	510	6.0	3-9	190	1.0
200304020406	芝	左	1200	晴	良	12:50	2歳新馬		2003-7-27	2	新潟	4	2歳新馬	牝[指](馬齢)	14	820	5	14.0	280	4.0	16.0	350	5.0	5.0	2,170	13.0	7-8	570	2	14=>16	6480	23	5-14-16	173270	309			14,16(5,15)(7,8)(4,6,17)(2,3,11)(10,12)(1,9,13)	(*14,16)(5,15)(8,6)(4,7)(3,17,11)2(10,12)(1,9)13	12.6 - 11.4 - 12.3 - 12.2 - 12.0 - 11.5	12.6 - 24.0 - 36.3 - 48.5 - 60.5 - 72.0 (36.3-35.7)	14-16	3480.0	12.0	14-16	1,260	12.0	5-14	10,150	83.0	5-16	11,080	84.0
200304020407	ダ	左	1200	晴	良	13:20	3歳以上500万下		2003-7-27	2	新潟	4	3歳以上500万下	(父)[指](別定)	5	1230	5	5.0	390	7.0	7.0	160	1.0	12.0	620	11.0	3-4	1900	7	5=>7	7030	27	5-7-12	27100	101			5(7,14,15)(1,4)10,11-2,3-12(9,13)8 6	5,14(7,15)(1,4,10)11-2-3(9,12)(13,8) 6	12.1 - 10.7 - 11.3 - 12.8 - 12.8 - 13.1	12.1 - 22.8 - 34.1 - 46.9 - 59.7 - 72.8 (34.1-38.7)	5-7	2630.0	10.0	5-7	1,080	12.0	5-12	5,260	58.0	7-12	1,840	28.0
200304020408	ダ	左	1800	晴	良	13:50	3歳以上500万下		2003-7-27	2	新潟	4	3歳以上500万下	[指](別定)	11	1110	5	11.0	270	5.0	8.0	170	2.0	13.0	130	1.0	5-6	2150	10	11=>8	6680	22	8-11-13	2730	7	(*4,8)15,13(3,9,12,11,14)(1,6)10,2-5=7	(*4,8)15(3,13,14)(9,11)(1,6,12)-(2,10)-5=7	(*4,8)15,13,11(3,9,14)(1,12,10)2,6,5-7	(4,*8)15(11,13)-(3,9)(1,10)(14,2)(12,5)(6,7)	12.9 - 11.3 - 12.2 - 12.9 - 12.4 - 12.4 - 13.0 - 12.8 - 13.3	12.9 - 24.2 - 36.4 - 49.3 - 61.7 - 74.1 - 87.1 - 99.9 - 113.2 (36.4-39.1)	8-11	2560.0	9.0	8-11	1,020	10.0	11-13	640	7.0	8-13	350	2.0
200304020409	芝	左	2000	晴	良	14:25	笹山特別 		2003-7-27	2	新潟	4	3歳以上500万下	(混)[指](別定)	7	150	1	7.0	120	1.0	3.0	370	7.0	8.0	900	9.0	3-5	1390	5	7=>3	1500	5	3-7-8	18150	45			9(1,11)-10,7,4(5,12)8,13,6(2,3)	(*9,11)1(10,7)(5,4)(8,12)(6,13)(2,3)	12.8 - 10.8 - 11.5 - 11.7 - 12.4 - 12.4 - 12.2 - 12.0 - 11.1 - 12.3	12.8 - 23.6 - 35.1 - 46.8 - 59.2 - 71.6 - 83.8 - 95.8 - 106.9 - 119.2 (35.1-35.4)	3-7	1350.0	4.0	3-7	600	5.0	7-8	1,470	14.0	3-8	6,290	39.0
200304020410	芝	左	1400	晴	良	15:00	飯豊特別 		2003-7-27	2	新潟	4	3歳以上1000万下	(混)(特指)(別定)	10	6470	10	10.0	870	9.0	18.0	670	7.0	6.0	180	2.0	5-8	4150	14	10=>18	129350	145	6-10-18	93400	170			1-(13,17)(7,11,18)(5,10,16)(2,6)(9,14)-8(3,12)(4,15)	1(13,17)(7,11,18)(5,10)(2,16)6(9,14)-(8,12)(3,4)15	12.4 - 10.4 - 11.1 - 11.7 - 11.7 - 11.9 - 12.1	12.4 - 22.8 - 33.9 - 45.6 - 57.3 - 69.2 - 81.3 (33.9-35.7)	10-18	51040.0	69.0	10-18	11,690	75.0	6-10	2,840	24.0	6-18	1,960	17.0
200304020411	ダ	左	1200	晴	良	15:35	北陸ステークス 		2003-7-27	2	新潟	4	3歳以上オープン	(混)(特指)(別定)	8	680	4	8.0	260	5.0	15.0	470	9.0	7.0	390	6.0	5-8	1360	8	8=>15	7680	37	7-8-15	10050	45			4(10,14)8(5,7,15)6(12,11)(9,1)(2,13)3	(*4,10,14)8(7,15)(5,6,11)(9,1)12(2,13)3	12.2 - 11.1 - 11.5 - 12.4 - 12.2 - 12.0	12.2 - 23.3 - 34.8 - 47.2 - 59.4 - 71.4 (34.8-36.6)	8-15	4300.0	22.0	8-15	1,500	23.0	7-8	1,310	20.0	7-15	1,730	26.0
200304020501	芝	左	1200	晴	良	10:00	2歳未勝利		2003-8-2	2	新潟	5	2歳未勝利	[指](馬齢)	1	500	3	1.0	170	3.0	2.0	260	5.0	6.0	110	1.0	1-2	3260	11	1=>2	4670	17	1-2-6	1470	5			(*1,9)2(7,8)4(3,6)-10=5	(1,*9)2,8,7(4,6)3-10=5	12.3 - 10.5 - 11.2 - 11.3 - 11.9 - 11.7	12.3 - 22.8 - 34.0 - 45.3 - 57.2 - 68.9 (34.0-34.9)	1-2	2900.0	10.0	1-2	740	9.0	1-6	220	2.0	2-6	450	6.0
200304020502	ダ	左	1200	晴	良	10:25	3歳未勝利		2003-8-2	2	新潟	5	3歳未勝利	牝[指](馬齢)	13	290	2	13.0	140	2.0	2.0	840	9.0	9.0	120	1.0	2-7	8430	15	13=>2	16180	34	2-9-13	7990	20			13(2,9,12)(10,15)(4,8)(11,14)1(6,5)-7,3	13(9,12)(2,10)15(4,8)(11,14)1-5-(7,3)-6	12.5 - 11.0 - 11.7 - 12.8 - 12.6 - 13.1	12.5 - 23.5 - 35.2 - 48.0 - 60.6 - 73.7 (35.2-38.5)	2-13	10910.0	21.0	2-13	3,060	24.0	9-13	180	1.0	2-9	2,320	20.0
200304020503	芝	左	2000	晴	良	10:50	3歳未勝利		2003-8-2	2	新潟	5	3歳未勝利	(父)[指](馬齢)	9	370	2	9.0	150	2.0	11.0	120	1.0	10.0	1,340	15.0	5-6	410	1	9=>11	1090	3	9-10-11	11280	30	(2,*17)(4,8)18(7,13)(14,15)(3,11)(1,9,12)16(5,10)-6	17-(2,4,8)(7,18)(13,15)-(3,14,11)(1,9,12)-(5,16)10-6	17(18,15)(2,10)(8,11)-(4,13,12)(7,9,14)(3,1,5,16)6	(*17,15)(18,10)(2,11)12,8,13(9,14)(4,7,1,5)(3,16)6	12.4 - 10.8 - 11.1 - 12.7 - 12.5 - 12.5 - 12.4 - 12.3 - 11.8 - 12.2	12.4 - 23.2 - 34.3 - 47.0 - 59.5 - 72.0 - 84.4 - 96.7 - 108.5 - 120.7 (34.3-36.3)	9-11	490.0	1.0	9-11	250	1.0	9-10	4,340	43.0	10-11	4,260	42.0
200304020504	ダ	左	1800	晴	良	11:20	3歳未勝利		2003-8-2	2	新潟	5	3歳未勝利	[指](馬齢)	9	540	3	9.0	210	3.0	8.0	460	7.0	4.0	350	6.0	5-5	3100	13	9=>8	5340	22	4-8-9	8360	33	5(10,11)(8,13)(9,4)(3,15)(1,2,7)(6,14)12	5,10(8,11)(9,4,13)(3,1,15)(2,7)(6,14)12	(*5,10)(8,11)(9,13)(3,4)(1,15,7)2-6-(12,14)	5,10(8,11)(9,13)4(3,15,7)(1,2)-6-12-14	13.0 - 11.8 - 13.5 - 14.0 - 13.3 - 12.9 - 13.0 - 12.8 - 12.4	13.0 - 24.8 - 38.3 - 52.3 - 65.6 - 78.5 - 91.5 - 104.3 - 116.7 (38.3-38.2)	8-9	3190.0	12.0	8-9	1,070	12.0	4-9	790	10.0	4-8	2,490	30.0
200304020505	障		2850	晴	良	11:50	障害3歳以上オープン		2003-8-2	2	新潟	5	障害3歳以上オープン	(混)(別定)	1	4880	10	1.0	1,080	10.0	5.0	310	5.0	2.0	710	8.0	1-4	6010	22	1=>5	35230	97	1-2-5	90710	196	1(5,10)(2,7,12)(4,13)6(3,11)8,14-9	1,5,2(7,12)(4,13)6(8,3)11,14-9-10	1,5(2,12)-7(13,11)3(6,9)-14-(4,8) 10	1(2,5)12(7,13)11(6,3,9)-14,8,4 10			1-5	15100.0	44.0	1-5	3,930	45.0	1-2	5,650	56.0	2-5	2,670	30.0
200304020506	芝	左	1400	晴	良	12:50	2歳新馬		2003-8-2	2	新潟	5	2歳新馬	[指](馬齢)	1	3300	8	1.0	820	8.0	3.0	160	1.0	12.0	2,280	16.0	1-2	750	2	1=>3	14110	42	1-3-12	191370	343			(*16,17)(12,11)(13,10,8)4(3,5,1)(7,18)(6,14)-2,9-15	16(17,11)12(10,8)(13,3,1)4(7,5,18)(6,14,2)-9-15	12.7 - 10.6 - 11.5 - 12.4 - 12.5 - 12.8 - 11.7	12.7 - 23.3 - 34.8 - 47.2 - 59.7 - 72.5 - 84.2 (34.8-37.0)	1-3	4660.0	16.0	1-3	1,540	12.0	1-12	25,030	128.0	3-12	4,930	46.0
200304020507	ダ	左	1200	晴	良	13:20	3歳以上500万下		2003-8-2	2	新潟	5	3歳以上500万下	(特指)(別定)	8	710	2	8.0	230	2.0	13.0	300	5.0	14.0	690	9.0	5-7	1710	7	8=>13	4800	15	8-13-14	15940	48			(*1,5)(8,11)(2,4,13)14(7,15)3(10,9)-(6,12)	(*1,5)(8,11)(2,4,13)(15,14)7(10,9)3(6,12)	12.6 - 11.0 - 11.7 - 12.3 - 12.3 - 12.8	12.6 - 23.6 - 35.3 - 47.6 - 59.9 - 72.7 (35.3-37.4)	8-13	2870.0	10.0	8-13	950	10.0	8-14	1,840	24.0	13-14	2,190	28.0
