	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気
198602020504	芝	右	1800	晴	良	14:05	4歳未勝利		1986-9-13	2	函館	5	4歳未勝利	(馬齢)	8	380	2	8	120	2	6	100	1	6-8	220	1																							12.7 - 12.3 - 13.1 - 12.4 - 12.4 - 12.0 - 12.2 - 12.1 - 12.2	12.7 - 25.0 - 38.1 - 50.5 - 62.9 - 74.9 - 87.1 - 99.2 - 111.4 (12.7-12.7)	7.0	280	7.0
198602020505	ダ	右	1700	晴	良	14:40	4歳以上400万下		1986-9-13	2	函館	5	4歳以上400万下	(馬齢)	8	640	4	8	190	4	3	150	2	3-8	1130	5																							7.7 - 11.3 - 12.2 - 12.8 - 13.1 - 12.3 - 12.7 - 13.5 - 12.9	7.7 - 19.0 - 31.2 - 44.0 - 57.1 - 69.4 - 82.1 - 95.6 - 108.5 (7.7-7.7)	1.0	200	6.0
198602020506	芝	右	1200	晴	良	15:15	洞爺湖特別 		1986-9-13	2	函館	5	4歳以上400万下	(別定)	2	130	1	2	110	1	6	230	5	2-6	470	3																							12.3 - 10.7 - 11.4 - 11.8 - 12.1 - 12.2	12.3 - 23.0 - 34.4 - 46.2 - 58.3 - 70.5 (12.3-12.3)			
198602020507	芝	右	2000	晴	良	15:50	津軽海峡特別 		1986-9-13	2	函館	5	4歳以上900万下	(別定)	6	130	1	6	100	1	3	130	2	3-6	180	1																							13.1 - 11.1 - 11.8 - 12.5 - 12.6 - 12.6 - 12.0 - 12.1 - 12.0 - 12.1	13.1 - 24.2 - 36.0 - 48.5 - 61.1 - 73.7 - 85.7 - 97.8 - 109.8 - 121.9 (13.1-13.1)			
198602020601	芝	右	1000	曇	良	11:35	3歳未勝利		1986-9-14	2	函館	6	3歳未勝利	(馬齢)	3	300	2	3	160	2	7	220	3	3-7	950	3																							12.3 - 10.9 - 11.6 - 12.1 - 12.6	12.3 - 23.2 - 34.8 - 46.9 - 59.5 (12.3-12.3)	6.0	260	4.0
198602020602	芝	右	1700	曇	良	12:05	4歳未勝利		1986-9-14	2	函館	6	4歳未勝利	(馬齢)	2	760	5	2	260	5	8	150	1	2-6	1950	10																							7.3 - 11.6 - 11.9 - 12.3 - 12.2 - 12.0 - 12.5 - 12.7 - 12.5	7.3 - 18.9 - 30.8 - 43.1 - 55.3 - 67.3 - 79.8 - 92.5 - 105.0 (7.3-7.3)	3.0	510	8.0
198602020603	ダ	右	1700	曇	良	13:05	4歳以上400万下		1986-9-14	2	函館	6	4歳以上400万下	(馬齢)	9	610	4	9	150	3	3	110	1	3-8	820	3																							7.4 - 10.9 - 11.9 - 11.9 - 12.4 - 12.6 - 13.8 - 14.7 - 13.7	7.4 - 18.3 - 30.2 - 42.1 - 54.5 - 67.1 - 80.9 - 95.6 - 109.3 (7.4-7.4)	4.0	130	2.0
198602020604	芝	右	1700	曇	良	13:35	4歳以上400万下		1986-9-14	2	函館	6	4歳以上400万下	牝(馬齢)	8	210	1	8	120	1	6	150	3	6-8	560	2																							7.0 - 12.2 - 12.1 - 12.3 - 11.9 - 11.8 - 11.9 - 12.0 - 12.0	7.0 - 19.2 - 31.3 - 43.6 - 55.5 - 67.3 - 79.2 - 91.2 - 103.2 (7.0-7.0)	4.0	170	4.0
198602020801	芝	右	1200	雨	稍重	11:05	4歳以上600万下		1986-9-21	2	函館	8	4歳以上600万下	[抽](馬齢)	2	1780	4	2	380	4	1	150	2	1-2	790	3																							12.7 - 11.0 - 11.5 - 12.3 - 12.7 - 12.8	12.7 - 23.7 - 35.2 - 47.5 - 60.2 - 73.0 (12.7-12.7)			
198602020802	芝	右	1000	雨	稍重	11:35	3歳新馬		1986-9-21	2	函館	8	3歳新馬	(馬齢)	5	150	1	5	100	1	6	140	2	5-6	340	2																							12.2 - 10.8 - 12.0 - 12.0 - 12.9	12.2 - 23.0 - 35.0 - 47.0 - 59.9 (12.2-12.2)	9.0	160	4.0
198602020803	芝	右	2000	雨	稍重	12:05	4歳未勝利		1986-9-21	2	函館	8	4歳未勝利	(混)(馬齢)	9	270	1	9	150	2	1	210	3	1-8	920	2																							13.3 - 11.7 - 11.8 - 12.8 - 12.8 - 12.6 - 12.5 - 13.2 - 12.9 - 12.5	13.3 - 25.0 - 36.8 - 49.6 - 62.4 - 75.0 - 87.5 - 100.7 - 113.6 - 126.1 (13.3-13.3)	4.0	360	8.0
198602020804	ダ	右	1700	雨	不良	13:05	4歳以上400万下		1986-9-21	2	函館	8	4歳以上400万下	(馬齢)	2	280	1	2	140	3	3	340	7	2-3	2140	7																							7.4 - 11.2 - 11.8 - 12.1 - 12.2 - 12.0 - 12.7 - 14.0 - 13.7	7.4 - 18.6 - 30.4 - 42.5 - 54.7 - 66.7 - 79.4 - 93.4 - 107.1 (7.4-7.4)	5.0	130	2.0
198602020805	芝	右	1200	雨	重	13:35	4歳以上400万下		1986-9-21	2	函館	8	4歳以上400万下	(馬齢)	7	300	2	7	120	2	3	120	1	3-7	660	2																							12.2 - 10.6 - 11.4 - 12.7 - 12.8 - 13.3	12.2 - 22.8 - 34.2 - 46.9 - 59.7 - 73.0 (12.2-12.2)	2.0	150	4.0
198602020806	ダ	右	1700	雨	不良	14:05	4歳以上400万下		1986-9-21	2	函館	8	4歳以上400万下	(馬齢)	7	5430	8	7	310	7	4	120	2	4-7	7550	17																							7.7 - 11.0 - 12.3 - 12.3 - 12.3 - 12.4 - 13.3 - 14.1 - 13.3	7.7 - 18.7 - 31.0 - 43.3 - 55.6 - 68.0 - 81.3 - 95.4 - 108.7 (7.7-7.7)	8.0	100	1.0
198602020807	芝	右	2000	雨	不良	14:40	大沼ステークス 		1986-9-21	2	函館	8	4歳以上900万下	(ハンデ)	4	370	2	4	200	2	7	260	5	4-7	990	5																							13.3 - 12.3 - 13.4 - 13.1 - 13.1 - 12.1 - 12.1 - 13.1 - 12.9 - 12.4	13.3 - 25.6 - 39.0 - 52.1 - 65.2 - 77.3 - 89.4 - 102.5 - 115.4 - 127.8 (13.3-13.3)			
198602020808	芝	右	1800	雨	不良	15:15	十和田湖特別 		1986-9-21	2	函館	8	4歳以上400万下	(別定)	10	290	1	10	130	1	11	240	5	8-8	990	4																							13.1 - 12.2 - 12.6 - 12.6 - 12.3 - 12.5 - 13.0 - 13.3 - 12.9	13.1 - 25.3 - 37.9 - 50.5 - 62.8 - 75.3 - 88.3 - 101.6 - 114.5 (13.1-13.1)	5.0	210	3.0
198602020809	芝	右	1200	雨	不良	15:50	函館3歳ステークス	G3	1986-9-21	2	函館	8	3歳オープン	(混)(馬齢)	4	900	4	4	250	4	8	220	3	4-7	1490	7																							12.3 - 10.6 - 11.6 - 13.2 - 13.4 - 13.4	12.3 - 22.9 - 34.5 - 47.7 - 61.1 - 74.5 (12.3-12.3)	6.0	470	6.0
198602020701	芝	右	1200	晴	稍重	11:35	3歳新馬		1986-9-20	2	函館	7	3歳新馬	牝(馬齢)	1	6180	6	1	1,450	6	6	270	3	1-6	5970	12																							12.9 - 11.1 - 11.6 - 12.4 - 12.6 - 12.9	12.9 - 24.0 - 35.6 - 48.0 - 60.6 - 73.5 (12.9-12.9)			
198602020702	芝	右	1200	晴	稍重	12:05	3歳未勝利		1986-9-20	2	函館	7	3歳未勝利	(混)(馬齢)	3	1800	7	3	930	6	2	640	4	2-3	5120	14																							12.8 - 11.1 - 11.6 - 12.3 - 12.4 - 12.4	12.8 - 23.9 - 35.5 - 47.8 - 60.2 - 72.6 (12.8-12.8)			
198602020703	ダ	右	1700	晴	良	13:05	4歳未勝利		1986-9-20	2	函館	7	4歳未勝利	(馬齢)	4	340	2	4	150	2	8	120	1	4-7	440	1																							7.3 - 10.8 - 11.8 - 12.3 - 12.7 - 12.6 - 13.8 - 13.9 - 13.1	7.3 - 18.1 - 29.9 - 42.2 - 54.9 - 67.5 - 81.3 - 95.2 - 108.3 (7.3-7.3)	9.0	250	7.0
198602020704	芝	右	1200	晴	稍重	13:35	4歳未勝利		1986-9-20	2	函館	7	4歳未勝利	(馬齢)	10	200	1	10	130	1	17	160	2	5-8	500	2																							12.7 - 11.0 - 11.5 - 12.1 - 11.9 - 12.0	12.7 - 23.7 - 35.2 - 47.3 - 59.2 - 71.2 (12.7-12.7)	5.0	900	13.0
198602020705	ダ	右	1000	晴	良	14:05	4歳以上400万下		1986-9-20	2	函館	7	4歳以上400万下	(馬齢)	1	1620	6	1	330	6	8	300	4	1-7	2820	10																							12.8 - 11.3 - 12.2 - 13.2 - 12.7	12.8 - 24.1 - 36.3 - 49.5 - 62.2 (12.8-12.8)	9.0	120	1.0
198602020706	芝	右	2000	晴	良	14:40	4歳以上400万下		1986-9-20	2	函館	7	4歳以上400万下	(馬齢)	8	620	4	8	190	4	2	170	3	2-8	1210	6																							12.9 - 10.9 - 11.3 - 12.5 - 12.5 - 12.2 - 12.5 - 12.5 - 12.3 - 12.3	12.9 - 23.8 - 35.1 - 47.6 - 60.1 - 72.3 - 84.8 - 97.3 - 109.6 - 121.9 (12.9-12.9)	3.0	390	6.0
198602020707	芝	右	1700	晴	良	15:15	コスモス賞 		1986-9-20	2	函館	7	3歳オープン	(別定)	3	1000	6	3	220	5	5	120	1	3-5	930	4																							7.1 - 11.7 - 12.7 - 13.5 - 13.2 - 12.1 - 11.7 - 11.7 - 11.9	7.1 - 18.8 - 31.5 - 45.0 - 58.2 - 70.3 - 82.0 - 93.7 - 105.6 (7.1-7.1)	4	390	7
