	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気
198603020501	芝	右	1000	小雨	良	10:00	3歳新馬		1986-10-11	2	福島	5	3歳新馬	(馬齢)	4	210	2	4	100	1	2	100	2	2-4	150	1																							12.5 - 10.7 - 11.7 - 11.9 - 11.4	12.5 - 23.2 - 34.9 - 46.8 - 58.2 (12.5-12.5)			
198603020503	ダ	右	1700	雨	良	11:00	4歳未勝利		1986-10-11	2	福島	5	4歳未勝利	(馬齢)	5	570	3	5	150	2	6	130	1	5-5	740	4																							7.3 - 11.0 - 11.9 - 12.8 - 12.7 - 12.5 - 13.3 - 13.7 - 13.4	7.3 - 18.3 - 30.2 - 43.0 - 55.7 - 68.2 - 81.5 - 95.2 - 108.6 (7.3-7.3)	10.0	890	9.0
198603020504	芝	右	2000	雨	稍重	11:30	4歳未勝利		1986-10-11	2	福島	5	4歳未勝利	(馬齢)	2	1900	6	2	530	7	1	260	3	1-2	3600	14																							13.2 - 11.6 - 12.1 - 12.3 - 12.5 - 12.5 - 12.2 - 12.9 - 13.4 - 13.1	13.2 - 24.8 - 36.9 - 49.2 - 61.7 - 74.2 - 86.4 - 99.3 - 112.7 - 125.8 (13.2-13.2)	4.0	270	4.0
198603020505	芝	右	1700	雨	稍重	12:00	4歳未勝利		1986-10-11	2	福島	5	4歳未勝利	牝(馬齢)	2	660	3	2	160	3	5	120	1	2-5	1290	6																							7.1 - 12.1 - 12.0 - 12.3 - 11.9 - 11.9 - 13.0 - 12.7 - 13.4	7.1 - 19.2 - 31.2 - 43.5 - 55.4 - 67.3 - 80.3 - 93.0 - 106.4 (7.1-7.1)	7.0	170	4.0
198603020506	ダ	右	1000	雨	不良	13:00	4歳未勝利		1986-10-11	2	福島	5	4歳未勝利	(馬齢)	6	550	2	6	200	2	3	230	3	3-5	1120	4																							12.3 - 10.6 - 11.5 - 12.5 - 12.6	12.3 - 22.9 - 34.4 - 46.9 - 59.5 (12.3-12.3)	4.0	550	5.0
198603020507	芝	右	1700	雨	不良	13:30	4歳未勝利		1986-10-11	2	福島	5	4歳未勝利	(馬齢)	3	690	2	3	170	2	5	250	7	3-5	2900	12																							7.0 - 12.5 - 12.3 - 12.8 - 12.6 - 12.1 - 12.9 - 13.4 - 12.9	7.0 - 19.5 - 31.8 - 44.6 - 57.2 - 69.3 - 82.2 - 95.6 - 108.5 (7.0-7.0)	11.0	130	1.0
198603020508	ダ	右	1000	雨	不良	14:05	4歳未勝利		1986-10-11	2	福島	5	4歳未勝利	(馬齢)	3	680	4	3	240	3	7	430	6	3-6	1340	6																							12.5 - 10.8 - 11.4 - 12.6 - 13.2	12.5 - 23.3 - 34.7 - 47.3 - 60.5 (12.5-12.5)	10.0	340	5.0
198603020509	芝	右	1000	雨	不良	14:40	土湯特別 		1986-10-11	2	福島	5	4歳以上400万下	牝(別定)	9	290	1	9	130	1	8	150	2	6-7	400	1																							12.6 - 10.7 - 11.6 - 12.1 - 13.2	12.6 - 23.3 - 34.9 - 47.0 - 60.2 (12.6-12.6)	1.0	250	4.0
198603020601	芝	右	1000	曇	不良	10:30	3歳未勝利		1986-10-12	2	福島	6	3歳未勝利	(混)(馬齢)	3	210	1	3	140	1	1	420	4	1-3	1420	4																							12.7 - 10.7 - 11.6 - 12.6 - 12.4	12.7 - 23.4 - 35.0 - 47.6 - 60.0 (12.7-12.7)			
198603020602	芝	右	1800	曇	不良	11:00	4歳未勝利		1986-10-12	2	福島	6	4歳未勝利	(馬齢)	5	170	1	5	120	1	2	290	6	2-5	870	4																							12.8 - 12.4 - 12.7 - 12.9 - 12.5 - 12.5 - 12.8 - 13.2 - 13.2	12.8 - 25.2 - 37.9 - 50.8 - 63.3 - 75.8 - 88.6 - 101.8 - 115.0 (12.8-12.8)	8.0	250	5.0
198603020603	芝	右	1700	曇	不良	11:30	4歳未勝利		1986-10-12	2	福島	6	4歳未勝利	(馬齢)	8	3870	7	8	340	7	6	130	1	6-8	2230	9																							6.9 - 11.6 - 12.3 - 12.5 - 12.4 - 12.9 - 13.0 - 12.7 - 13.0	6.9 - 18.5 - 30.8 - 43.3 - 55.7 - 68.6 - 81.6 - 94.3 - 107.3 (6.9-6.9)	2.0	160	3.0
198603020604	芝	右	1800	曇	不良	12:00	4歳未勝利		1986-10-12	2	福島	6	4歳未勝利	(馬齢)	8	180	1	8	110	1	7	270	7	7-8	1180	6																							12.6 - 11.7 - 12.7 - 12.5 - 12.2 - 12.4 - 13.3 - 13.1 - 13.2	12.6 - 24.3 - 37.0 - 49.5 - 61.7 - 74.1 - 87.4 - 100.5 - 113.7 (12.6-12.6)	6.0	230	6.0
198603020605	ダ	右	1700	曇	重	13:00	4歳未勝利		1986-10-12	2	福島	6	4歳未勝利	(混)(馬齢)	8	240	1	8	140	1	5	910	10	5-6	1510	8																							7.2 - 11.0 - 11.5 - 12.2 - 13.1 - 13.2 - 13.2 - 12.9 - 12.9	7.2 - 18.2 - 29.7 - 41.9 - 55.0 - 68.2 - 81.4 - 94.3 - 107.2 (7.2-7.2)	10.0	360	7.0
198603020701	芝	右	1000	晴	良	10:00	3歳未勝利		1986-10-18	2	福島	7	3歳未勝利	(馬齢)	3	150	1	3	110	1	6	140	2	3-6	260	1																							12.7 - 11.0 - 12.0 - 12.2 - 11.8	12.7 - 23.7 - 35.7 - 47.9 - 59.7 (12.7-12.7)			
198603020702	ダ	右	1700	晴	良	10:30	4歳未勝利		1986-10-18	2	福島	7	4歳未勝利	(馬齢)	12	1520	8	12	570	8	2	260	4	2-8	640	3																							7.2 - 11.3 - 11.8 - 12.2 - 12.7 - 12.8 - 13.3 - 13.7 - 13.6	7.2 - 18.5 - 30.3 - 42.5 - 55.2 - 68.0 - 81.3 - 95.0 - 108.6 (7.2-7.2)	3.0	290	5.0
198603020703	ダ	右	1000	晴	良	11:00	4歳未勝利		1986-10-18	2	福島	7	4歳未勝利	(馬齢)	2	930	5	2	240	5	10	230	4	2-7	790	4																							12.6 - 11.1 - 11.7 - 12.5 - 12.8	12.6 - 23.7 - 35.4 - 47.9 - 60.7 (12.6-12.6)	11.0	160	3.0
198603020704	芝	右	2000	晴	良	11:30	4歳未勝利		1986-10-18	2	福島	7	4歳未勝利	(馬齢)	13	310	1	13	140	1	1	360	7	1-8	1610	8																							13.0 - 11.5 - 11.9 - 12.1 - 12.6 - 12.4 - 12.2 - 12.8 - 12.6 - 12.5	13.0 - 24.5 - 36.4 - 48.5 - 61.1 - 73.5 - 85.7 - 98.5 - 111.1 - 123.6 (13.0-13.0)	4.0	270	5.0
198603020705	芝	右	1800	晴	良	12:00	4歳未勝利		1986-10-18	2	福島	7	4歳未勝利	(父)(馬齢)	6	620	2	6	130	2	11	880	11	6-8	1760	7																							12.8 - 11.8 - 12.2 - 12.2 - 12.1 - 11.9 - 12.5 - 12.3 - 12.4	12.8 - 24.6 - 36.8 - 49.0 - 61.1 - 73.0 - 85.5 - 97.8 - 110.2 (12.8-12.8)	4.0	130	1.0
198603020706	ダ	右	1000	晴	良	13:00	4歳未勝利		1986-10-18	2	福島	7	4歳未勝利	(馬齢)	3	140	1	3	120	1	5	220	3	3-5	750	2																							13.0 - 11.2 - 12.2 - 12.8 - 12.7	13.0 - 24.2 - 36.4 - 49.2 - 61.9 (13.0-13.0)	2.0	430	7.0
198603020707	芝	右	1800	晴	良	13:30	4歳未勝利		1986-10-18	2	福島	7	4歳未勝利	牝(馬齢)	3	920	3	3	330	6	11	150	1	3-8	1160	5																							12.8 - 12.0 - 12.2 - 12.4 - 12.3 - 11.8 - 12.5 - 12.3 - 13.0	12.8 - 24.8 - 37.0 - 49.4 - 61.7 - 73.5 - 86.0 - 98.3 - 111.3 (12.8-12.8)	10.0	740	10.0
198603020801	芝	右	1000	晴	良	10:00	3歳新馬		1986-10-19	2	福島	8	3歳新馬	(混)(馬齢)	3	140	1	3	100	1	2	190	3	2-3	400	2																							12.7 - 10.6 - 11.7 - 11.7 - 12.1	12.7 - 23.3 - 35.0 - 46.7 - 58.8 (12.7-12.7)			
198603020802	芝	右	1000	晴	良	10:25	3歳未勝利		1986-10-19	2	福島	8	3歳未勝利	[抽](馬齢)	2	460	3	2	150	3	1	120	1	1-2	560	2																							13.0 - 10.8 - 11.9 - 12.3 - 12.9	13.0 - 23.8 - 35.7 - 48.0 - 60.9 (13.0-13.0)	8.0	180	4.0
198603020803	ダ	右	1700	晴	良	10:50	4歳未勝利		1986-10-19	2	福島	8	4歳未勝利	(馬齢)	6	430	2	6	160	2	2	320	6	2-5	2390	10																							7.1 - 11.1 - 11.8 - 12.5 - 13.0 - 12.9 - 13.3 - 13.8 - 14.2	7.1 - 18.2 - 30.0 - 42.5 - 55.5 - 68.4 - 81.7 - 95.5 - 109.7 (7.1-7.1)	5.0	450	8.0
198603030101	芝	右	1000	晴	良	10:00	3歳未勝利		1986-10-25	3	福島	1	3歳未勝利	[抽](馬齢)	4	290	2	4	130	1	7	150	2	4-7	410	2																							13.1 - 11.4 - 12.1 - 12.2 - 11.9	13.1 - 24.5 - 36.6 - 48.8 - 60.7 (13.1-13.1)			
198603030102	芝	右	1000	晴	良	10:25	3歳未勝利		1986-10-25	3	福島	1	3歳未勝利	(混)(馬齢)	6	770	3	6	220	3	3	410	6	3-6	6150	13																							12.8 - 10.6 - 11.6 - 12.3 - 12.3	12.8 - 23.4 - 35.0 - 47.3 - 59.6 (12.8-12.8)	5.0	730	7.0
198603030103	ダ	右	1700	晴	良	10:50	4歳未勝利		1986-10-25	3	福島	1	4歳未勝利	(馬齢)	4	380	1	4	170	3	5	150	1	4-5	950	3																							7.2 - 11.0 - 11.7 - 12.2 - 12.6 - 12.8 - 13.3 - 13.9 - 13.4	7.2 - 18.2 - 29.9 - 42.1 - 54.7 - 67.5 - 80.8 - 94.7 - 108.1 (7.2-7.2)	10.0	200	4.0
198603030104	芝	右	1000	晴	良	11:15	4歳未勝利		1986-10-25	3	福島	1	4歳未勝利	(馬齢)	6	670	4	6	180	3	11	140	2	5-8	700	3																							12.6 - 10.6 - 11.3 - 11.7 - 12.2	12.6 - 23.2 - 34.5 - 46.2 - 58.4 (12.6-12.6)	9.0	110	1.0
198603030105	芝	右	2000	晴	良	11:40	4歳未勝利		1986-10-25	3	福島	1	4歳未勝利	(馬齢)	11	5110	10	11	1,600	10	7	200	3	5-7	3100	10																							13.1 - 11.0 - 12.1 - 12.2 - 12.3 - 12.3 - 11.8 - 12.7 - 12.9 - 12.7	13.1 - 24.1 - 36.2 - 48.4 - 60.7 - 73.0 - 84.8 - 97.5 - 110.4 - 123.1 (13.1-13.1)	8.0	510	7.0
198603030106	芝	右	1800	晴	良	12:05	4歳未勝利		1986-10-25	3	福島	1	4歳未勝利	(馬齢)	12	210	1	12	130	1	4	410	7	3-7	310	1																							12.4 - 11.1 - 11.3 - 12.1 - 12.8 - 12.5 - 12.5 - 12.6 - 12.5	12.4 - 23.5 - 34.8 - 46.9 - 59.7 - 72.2 - 84.7 - 97.3 - 109.8 (12.4-12.4)	3.0	150	3.0
198603030107	芝	右	1800	晴	良	13:05	4歳未勝利		1986-10-25	3	福島	1	4歳未勝利	(馬齢)	11	510	3	11	210	3	12	2,280	14	7-7	20710	30																							12.6 - 12.2 - 12.4 - 12.9 - 12.6 - 11.6 - 12.2 - 12.4 - 12.6	12.6 - 24.8 - 37.2 - 50.1 - 62.7 - 74.3 - 86.5 - 98.9 - 111.5 (12.6-12.6)	2.0	220	4.0
198603030108	芝	右	1000	晴	良	13:35	4歳未勝利		1986-10-25	3	福島	1	4歳未勝利	(馬齢)	8	150	1	8	120	1	5	430	9	5-6	690	4																							12.5 - 10.5 - 11.9 - 11.7 - 12.3	12.5 - 23.0 - 34.9 - 46.6 - 58.9 (12.5-12.5)	1.0	160	2.0
198603030109	芝	右	2000	晴	良	14:05	4歳以上400万下		1986-10-25	3	福島	1	4歳以上400万下	(混)(馬齢)	2	160	1	2	100	1	4	120	2	2-4	390	1																							12.9 - 11.3 - 12.0 - 12.5 - 12.9 - 12.3 - 11.9 - 12.3 - 12.1 - 12.4	12.9 - 24.2 - 36.2 - 48.7 - 61.6 - 73.9 - 85.8 - 98.1 - 110.2 - 122.6 (12.9-12.9)	6.0	130	3.0
198603030110	芝	右	1700	晴	良	14:40	アラブ3歳特別 		1986-10-25	3	福島	1	3歳300万下	[抽](馬齢)	8	340	2	8	120	1	10	160	4	6-7	880	4																							7.0 - 11.8 - 12.2 - 12.7 - 12.6 - 11.9 - 12.3 - 12.1 - 13.2	7.0 - 18.8 - 31.0 - 43.7 - 56.3 - 68.2 - 80.5 - 92.6 - 105.8 (7.0-7.0)	2.0	130	2.0
198603030111	芝	右	1800	晴	良	15:15	金華山特別 		1986-10-25	3	福島	1	4歳以上400万下	(馬齢)	3	140	1	3	120	1	5	210	4	3-5	410	2																							12.9 - 12.4 - 12.3 - 12.9 - 12.3 - 11.8 - 12.0 - 11.7 - 12.3	12.9 - 25.3 - 37.6 - 50.5 - 62.8 - 74.6 - 86.6 - 98.3 - 110.6 (12.9-12.9)			
198603030112	ダ	右	1700	晴	良	15:50	4歳以上400万下		1986-10-25	3	福島	1	4歳以上400万下	(馬齢)	11	360	1	11	150	2	3	240	5	3-8	1220	8																							7.2 - 10.9 - 11.9 - 13.0 - 12.9 - 12.5 - 12.6 - 13.0 - 13.5	7.2 - 18.1 - 30.0 - 43.0 - 55.9 - 68.4 - 81.0 - 94.0 - 107.5 (7.2-7.2)	1.0	170	4.0
198603030201	芝	右	1800	晴	良	10:00	4歳以上オープン		1986-10-26	3	福島	2	4歳以上オープン	[抽](別定)	10	230	1	10	130	2	8	130	3	7-8	640	2																							12.5 - 11.5 - 12.0 - 12.5 - 12.6 - 12.0 - 12.7 - 12.7 - 12.9	12.5 - 24.0 - 36.0 - 48.5 - 61.1 - 73.1 - 85.8 - 98.5 - 111.4 (12.5-12.5)	6.0	120	1.0
198603030202	芝	右	1000	晴	良	10:25	3歳新馬		1986-10-26	3	福島	2	3歳新馬	(馬齢)	2	970	3	2	240	3	4	370	5	2-4	6620	17																							12.8 - 11.0 - 11.5 - 12.2 - 12.1	12.8 - 23.8 - 35.3 - 47.5 - 59.6 (12.8-12.8)	3.0	520	9.0
198603030203	ダ	右	1000	晴	良	10:50	4歳未勝利		1986-10-26	3	福島	2	4歳未勝利	(馬齢)	6	240	1	6	120	1	12	150	2	5-8	350	1																							12.7 - 11.4 - 11.8 - 12.3 - 12.3	12.7 - 24.1 - 35.9 - 48.2 - 60.5 (12.7-12.7)	11.0	650	9.0
198603030204	芝	右	1800	曇	良	11:15	4歳未勝利		1986-10-26	3	福島	2	4歳未勝利	(馬齢)	4	330	2	4	130	1	6	240	4	3-4	550	2																							12.3 - 11.7 - 12.7 - 12.5 - 12.2 - 11.8 - 12.3 - 12.6 - 12.9	12.3 - 24.0 - 36.7 - 49.2 - 61.4 - 73.2 - 85.5 - 98.1 - 111.0 (12.3-12.3)	1.0	720	9.0
198603030205	芝	右	1800	曇	良	11:40	4歳未勝利		1986-10-26	3	福島	2	4歳未勝利	牝(馬齢)	4	2980	9	4	1,330	13	2	220	3	2-3	650	2																							12.5 - 11.1 - 12.0 - 12.8 - 12.5 - 12.1 - 12.7 - 12.7 - 12.6	12.5 - 23.6 - 35.6 - 48.4 - 60.9 - 73.0 - 85.7 - 98.4 - 111.0 (12.5-12.5)	6.0	340	4.0
198603030206	ダ	右	1000	曇	良	12:05	4歳未勝利		1986-10-26	3	福島	2	4歳未勝利	(馬齢)	11	610	2	11	180	3	8	190	4	6-8	1360	6																							12.7 - 10.9 - 11.5 - 12.4 - 12.7	12.7 - 23.6 - 35.1 - 47.5 - 60.2 (12.7-12.7)	6.0	120	1.0
198603030207	芝	右	1800	曇	良	13:05	4歳未勝利		1986-10-26	3	福島	2	4歳未勝利	(馬齢)	2	680	3	2	260	4	1	230	2	1-2	1990	9																							12.4 - 11.5 - 11.8 - 12.2 - 12.5 - 12.4 - 13.0 - 12.7 - 12.3	12.4 - 23.9 - 35.7 - 47.9 - 60.4 - 72.8 - 85.8 - 98.5 - 110.8 (12.4-12.4)	3.0	460	8.0
198603030208	芝	右	1800	曇	良	13:35	4歳未勝利		1986-10-26	3	福島	2	4歳未勝利	(馬齢)	4	230	1	4	130	1	12	180	3	3-7	770	3																							12.7 - 11.5 - 12.4 - 12.7 - 12.2 - 11.8 - 12.3 - 12.5 - 12.4	12.7 - 24.2 - 36.6 - 49.3 - 61.5 - 73.3 - 85.6 - 98.1 - 110.5 (12.7-12.7)	7.0	360	7.0
198603030209	ダ	右	1700	曇	良	14:05	4歳以上400万下		1986-10-26	3	福島	2	4歳以上400万下	(馬齢)	7	570	2	7	170	2	1	120	1	1-7	340	1																							7.3 - 11.0 - 12.0 - 12.6 - 12.9 - 12.7 - 13.1 - 13.1 - 13.4	7.3 - 18.3 - 30.3 - 42.9 - 55.8 - 68.5 - 81.6 - 94.7 - 108.1 (7.3-7.3)			
198603030210	芝	右	2000	曇	良	14:40	相馬特別 		1986-10-26	3	福島	2	4歳以上400万下	牝(馬齢)	2	350	2	2	130	1	4	230	6	2-4	2310	9																							12.7 - 11.7 - 12.2 - 12.5 - 12.8 - 12.4 - 11.8 - 12.3 - 11.9 - 13.0	12.7 - 24.4 - 36.6 - 49.1 - 61.9 - 74.3 - 86.1 - 98.4 - 110.3 - 123.3 (12.7-12.7)	3.0	150	2.0
198603030301	芝	右	1000	晴	良	10:00	3歳未勝利		1986-11-1	3	福島	3	3歳未勝利	[抽](馬齢)	1	170	1	1	100	1	2	100	2	1-2	170	1																							12.8 - 11.0 - 12.0 - 12.0 - 12.2	12.8 - 23.8 - 35.8 - 47.8 - 60.0 (12.8-12.8)	7.0	130	3.0
198603030302	芝	右	1700	晴	良	10:25	4歳以上オープン		1986-11-1	3	福島	3	4歳以上オープン	[抽](別定)	1	1000	4	1	250	4	9	130	1	1-8	1250	4																							7.2 - 11.7 - 11.9 - 12.5 - 12.3 - 11.9 - 12.6 - 12.6 - 12.0	7.2 - 18.9 - 30.8 - 43.3 - 55.6 - 67.5 - 80.1 - 92.7 - 104.7 (7.2-7.2)	6.0	280	5.0
198603030303	芝	右	1000	晴	良	10:50	3歳未勝利		1986-11-1	3	福島	3	3歳未勝利	(馬齢)	4	1110	6	4	130	3	8	120	2	4-8	1050	6																							12.3 - 10.6 - 11.9 - 12.2 - 12.0	12.3 - 22.9 - 34.8 - 47.0 - 59.0 (12.3-12.3)	6.0	100	1.0
198603030304	ダ	右	1700	晴	良	11:15	4歳未勝利		1986-11-1	3	福島	3	4歳未勝利	(馬齢)	10	160	1	10	100	1	5	280	7	5-7	690	4																							7.3 - 11.3 - 12.0 - 12.6 - 12.8 - 12.7 - 12.8 - 13.2 - 12.9	7.3 - 18.6 - 30.6 - 43.2 - 56.0 - 68.7 - 81.5 - 94.7 - 107.6 (7.3-7.3)	1.0	980	11.0
198603030305	芝	右	2000	晴	良	11:40	4歳未勝利		1986-11-1	3	福島	3	4歳未勝利	(混)(馬齢)	5	890	6	5	400	7	1	420	8	1-4	3020	15																							12.7 - 11.0 - 11.4 - 12.3 - 12.3 - 12.6 - 11.9 - 12.8 - 13.0 - 13.5	12.7 - 23.7 - 35.1 - 47.4 - 59.7 - 72.3 - 84.2 - 97.0 - 110.0 - 123.5 (12.7-12.7)	6.0	290	3.0
198603030306	ダ	右	1700	晴	良	12:05	4歳未勝利		1986-11-1	3	福島	3	4歳未勝利	(馬齢)	11	210	1	11	130	1	3	130	2	3-8	400	1																							7.3 - 10.9 - 11.5 - 12.6 - 12.5 - 12.9 - 13.7 - 13.9 - 13.2	7.3 - 18.2 - 29.7 - 42.3 - 54.8 - 67.7 - 81.4 - 95.3 - 108.5 (7.3-7.3)	5.0	620	7.0
198603030307	芝	右	1800	晴	良	13:05	4歳未勝利		1986-11-1	3	福島	3	4歳未勝利	牝(馬齢)	13	1060	4	13	200	3	1	120	1	1-8	950	3																							12.9 - 11.2 - 12.2 - 12.2 - 12.1 - 12.2 - 12.7 - 12.5 - 12.7	12.9 - 24.1 - 36.3 - 48.5 - 60.6 - 72.8 - 85.5 - 98.0 - 110.7 (12.9-12.9)	3.0	390	8.0
198603030308	芝	右	1000	晴	良	13:35	4歳未勝利		1986-11-1	3	福島	3	4歳未勝利	(馬齢)	11	200	1	11	130	1	9	460	6	7-8	970	3																							12.6 - 10.7 - 11.9 - 11.9 - 12.4	12.6 - 23.3 - 35.2 - 47.1 - 59.5 (12.6-12.6)	12.0	750	11.0
198603030309	ダ	右	1000	晴	良	14:05	4歳以上400万下		1986-11-1	3	福島	3	4歳以上400万下	(馬齢)	11	420	2	11	200	2	5	360	6	5-8	1620	7																							12.4 - 11.0 - 11.6 - 12.4 - 11.8	12.4 - 23.4 - 35.0 - 47.4 - 59.2 (12.4-12.4)	4.0	570	9.0
198603030310	芝	右	1800	晴	良	14:40	伊達特別 		1986-11-1	3	福島	3	4歳以上400万下	牝(別定)	1	240	1	1	140	1	4	580	9	1-4	5150	20																							12.7 - 11.5 - 11.9 - 12.4 - 12.2 - 12.1 - 12.8 - 12.4 - 12.0	12.7 - 24.2 - 36.1 - 48.5 - 60.7 - 72.8 - 85.6 - 98.0 - 110.0 (12.7-12.7)	3.0	210	4.0
198603030311	芝	右	2600	晴	良	15:15	みちのくステークス 		1986-11-1	3	福島	3	4歳以上900万下	(ハンデ)	8	320	1	8	130	1	9	150	2	5-6	470	1																							13.3 - 11.8 - 11.6 - 12.0 - 12.2 - 12.6 - 12.2 - 12.7 - 12.7 - 12.3 - 12.7 - 12.5 - 12.6	13.3 - 25.1 - 36.7 - 48.7 - 60.9 - 73.5 - 85.7 - 98.4 - 111.1 - 123.4 - 136.1 - 148.6 - 161.2 (13.3-13.3)	13.0	250	4.0
198603030401	芝	右	1000	晴	良	10:00	3歳オープン		1986-11-2	3	福島	4	3歳オープン	[抽](別定)	2	200	2	2	110	1	5	110	2	2-5	200	1																							13.3 - 11.0 - 11.6 - 11.9 - 12.0	13.3 - 24.3 - 35.9 - 47.8 - 59.8 (13.3-13.3)			
198603030402	芝	右	1000	晴	良	10:25	3歳新馬		1986-11-2	3	福島	4	3歳新馬	(混)(馬齢)	9	590	3	9	200	4	7	200	3	6-7	490	1																							12.6 - 10.6 - 11.5 - 11.7 - 12.2	12.6 - 23.2 - 34.7 - 46.4 - 58.6 (12.6-12.6)	12.0	330	6.0
198603030501	芝	右	1000	晴	良	10:00	3歳未勝利		1986-11-8	3	福島	5	3歳未勝利	[抽](馬齢)	2	420	3	2	120	3	8	110	2	2-7	500	3																							13.0 - 11.0 - 12.3 - 12.6 - 12.3	13.0 - 24.0 - 36.3 - 48.9 - 61.2 (13.0-13.0)	11.0	100	1.0
198603030502	芝	右	1700	晴	良	10:25	3歳未勝利		1986-11-8	3	福島	5	3歳未勝利	(混)(馬齢)	2	500	4	2	220	5	6	150	2	2-6	900	4																							7.2 - 11.4 - 11.5 - 12.5 - 12.3 - 12.2 - 13.0 - 12.4 - 12.4	7.2 - 18.6 - 30.1 - 42.6 - 54.9 - 67.1 - 80.1 - 92.5 - 104.9 (7.2-7.2)	3.0	210	4.0
198603030503	芝	右	1000	晴	良	10:50	3歳新馬		1986-11-8	3	福島	5	3歳新馬	(馬齢)	1	120	1	1	120	1	7	150	3	1-7	370	2																							12.5 - 10.8 - 11.9 - 12.3 - 11.8	12.5 - 23.3 - 35.2 - 47.5 - 59.3 (12.5-12.5)	5.0	400	7.0
198603030504	ダ	右	1700	晴	良	11:15	4歳未勝利		1986-11-8	3	福島	5	4歳未勝利	(馬齢)	6	690	5	6	200	4	2	160	1	2-5	1250	6																							7.3 - 11.1 - 11.9 - 12.8 - 12.6 - 12.8 - 12.9 - 13.9 - 12.8	7.3 - 18.4 - 30.3 - 43.1 - 55.7 - 68.5 - 81.4 - 95.3 - 108.1 (7.3-7.3)	4.0	350	7.0
198603030505	芝	右	1000	晴	良	11:40	4歳未勝利		1986-11-8	3	福島	5	4歳未勝利	(馬齢)	3	530	3	3	170	2	4	320	6	3-4	4660	18																							13.1 - 11.2 - 12.0 - 11.6 - 11.7	13.1 - 24.3 - 36.3 - 47.9 - 59.6 (13.1-13.1)	6.0	130	1.0
198603030506	芝	右	2000	晴	良	12:05	4歳未勝利		1986-11-8	3	福島	5	4歳未勝利	(馬齢)	13	1120	6	13	350	4	14	3,680	14	8-8	31620	33																							12.6 - 10.8 - 11.7 - 12.5 - 12.6 - 12.3 - 12.0 - 13.1 - 12.9 - 13.0	12.6 - 23.4 - 35.1 - 47.6 - 60.2 - 72.5 - 84.5 - 97.6 - 110.5 - 123.5 (12.6-12.6)	9.0	1,850	13.0
198603030507	芝	右	1800	晴	良	13:05	4歳未勝利		1986-11-8	3	福島	5	4歳未勝利	牝(馬齢)	1	310	2	1	140	2	11	380	5	1-7	1650	7																							12.7 - 11.3 - 12.2 - 12.7 - 12.5 - 12.0 - 12.8 - 12.6 - 12.5	12.7 - 24.0 - 36.2 - 48.9 - 61.4 - 73.4 - 86.2 - 98.8 - 111.3 (12.7-12.7)	2.0	170	3.0
198603030508	芝	右	1800	晴	良	13:35	4歳未勝利		1986-11-8	3	福島	5	4歳未勝利	(馬齢)	1	2270	11	1	410	10	13	130	1	1-8	3010	14																							12.7 - 11.3 - 11.9 - 12.5 - 12.1 - 12.0 - 13.0 - 12.9 - 12.7	12.7 - 24.0 - 35.9 - 48.4 - 60.5 - 72.5 - 85.5 - 98.4 - 111.1 (12.7-12.7)	9.0	170	2.0
198603030509	芝	右	1000	晴	良	14:05	4歳未勝利		1986-11-8	3	福島	5	4歳未勝利	(馬齢)	12	320	2	12	130	1	3	160	3	3-8	540	1																							12.6 - 10.7 - 11.9 - 11.6 - 11.9	12.6 - 23.3 - 35.2 - 46.8 - 58.7 (12.6-12.6)	2.0	160	4.0
198603030510	ダ	右	1700	晴	良	14:40	原町特別 		1986-11-8	3	福島	5	4歳以上400万下	(別定)	5	180	1	5	110	1	3	250	5	3-5	1480	7																							7.1 - 10.9 - 11.5 - 12.4 - 12.7 - 12.7 - 13.0 - 13.7 - 13.0	7.1 - 18.0 - 29.5 - 41.9 - 54.6 - 67.3 - 80.3 - 94.0 - 107.0 (7.1-7.1)	9.0	170	3.0
198603030701	芝	右	1000	曇	稍重	10:00	3歳未勝利		1986-11-15	3	福島	7	3歳未勝利	(馬齢)	1	3590	10	1	510	8	9	420	7	1-7	6850	22																							12.7 - 10.8 - 12.3 - 12.7 - 12.3	12.7 - 23.5 - 35.8 - 48.5 - 60.8 (12.7-12.7)	5.0	220	3.0
198603030702	ダ	右	1700	曇	稍重	10:25	4歳未勝利		1986-11-15	3	福島	7	4歳未勝利	(馬齢)	6	1310	3	6	260	6	9	100	1	5-7	1250	6																							7.5 - 11.2 - 12.0 - 12.9 - 12.9 - 12.4 - 13.0 - 13.3 - 13.2	7.5 - 18.7 - 30.7 - 43.6 - 56.5 - 68.9 - 81.9 - 95.2 - 108.4 (7.5-7.5)	4.0	150	2.0
