	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気
200006040202	ダ	右	1800	小雨	重	10:25	4歳未勝利		2000-8-13	4	中山	2	4歳未勝利	[指](馬齢)	11	880	5	11	220	5	10	140	2	3.0	190	3.0	8-8	1660	8	10-11	640	7.0	3-11	980	14.0	3-10	390	4.0														13.1 - 12.1 - 13.3 - 13.3 - 12.9 - 12.9 - 12.9 - 13.3 - 13.5	13.1 - 25.2 - 38.5 - 51.8 - 64.7 - 77.6 - 90.5 - 103.8 - 117.3 (13.1-13.1)	10-11	1720.0	7.0
200006040203	ダ	右	1800	小雨	重	10:50	4歳未勝利		2000-8-13	4	中山	2	4歳未勝利	牝[指](馬齢)	9	340	2	9	130	2	1	330	8	12.0	110	1.0	1-7	2590	11	1-9	870	13.0	9-12	190	1.0	1-12	640	9.0														13.4 - 12.8 - 13.6 - 13.2 - 12.8 - 12.7 - 12.5 - 12.8 - 13.2	13.4 - 26.2 - 39.8 - 53.0 - 65.8 - 78.5 - 91.0 - 103.8 - 117.0 (13.4-13.4)	1-9	3100.0	13.0
200006040204	ダ	右	1200	小雨	重	11:20	4歳未勝利		2000-8-13	4	中山	2	4歳未勝利	[指](馬齢)	2	350	2	2	150	2	16	120	1	6.0	160	3.0	1-8	580	3	2-16	280	2.0	2-6	410	4.0	6-16	280	1.0														12.2 - 10.8 - 11.8 - 12.4 - 13.2 - 13.6	12.2 - 23.0 - 34.8 - 47.2 - 60.4 - 74.0 (12.2-12.2)	2-16	590.0	1.0
200006040205	障		2700	小雨	稍重  ダート	11:50	障害4歳以上未勝利		2000-8-13	4	中山	2	障害4歳以上未勝利	(混)(馬齢)	1	380	2	1	220	2	4	220	3				1-4	910	4																											
200006040206	芝	右	1200	雨	稍重	12:50	3歳新馬		2000-8-13	4	中山	2	3歳新馬	(混)[指](馬齢)	3	210	1	3	130	1	15	280	6	13.0	170	2.0	2-8	1060	3	3-15	540	5.0	3-13	340	2.0	13-15	1,130	14.0														12.1 - 10.8 - 11.4 - 11.3 - 12.4 - 13.2	12.1 - 22.9 - 34.3 - 45.6 - 58.0 - 71.2 (12.1-12.1)	3-15	1090.0	3.0
200006040207	芝	右	2000	雨	稍重	13:20	4歳未勝利		2000-8-13	4	中山	2	4歳未勝利	(混)[指](馬齢)	1	2720	6	1	680	6	4	240	3	15.0	1,010	10.0	1-2	5390	19	1-4	2,450	22.0	1-15	9,250	67.0	4-15	3,980	36.0														12.9 - 11.3 - 12.0 - 12.9 - 12.8 - 12.4 - 12.6 - 12.2 - 12.6 - 13.0	12.9 - 24.2 - 36.2 - 49.1 - 61.9 - 74.3 - 86.9 - 99.1 - 111.7 - 124.7 (12.9-12.9)	1-4	9530.0	23.0
200006040208	ダ	右	1800	小雨	重	13:50	4歳以上500万下		2000-8-13	4	中山	2	4歳以上500万下	[指](別定)	6	510	3	6	200	4	2	190	2	9.0	630	9.0	2-6	490	1	2-6	550	6.0	6-9	2,460	33.0	2-9	1,930	28.0														12.8 - 11.8 - 13.0 - 13.2 - 12.9 - 12.9 - 12.8 - 13.3 - 13.6	12.8 - 24.6 - 37.6 - 50.8 - 63.7 - 76.6 - 89.4 - 102.7 - 116.3 (12.8-12.8)	2-6	1340.0	4.0
200006040209	芝	右	1600	小雨	稍重	14:25	水郷特別 		2000-8-13	4	中山	2	4歳以上900万下	(混)(特指)(別定)	4	1150	6	4	310	6	2	1,260	10	8.0	240	4.0	2-4	14190	29	2-4	4,350	39.0	4-8	1,140	17.0	2-8	3,020	32.0														12.7 - 11.1 - 10.9 - 11.3 - 11.7 - 11.9 - 12.4 - 12.4	12.7 - 23.8 - 34.7 - 46.0 - 57.7 - 69.6 - 82.0 - 94.4 (12.7-12.7)	2-4	21770.0	39.0
200006040210	芝	右	1800	小雨	稍重	15:00	幕張特別 		2000-8-13	4	中山	2	4歳以上500万下	(混)(特指)(別定)	12	910	4	12	220	4	14	110	1	1.0	320	6.0	6-7	640	2	12-14	400	2.0	1-12	1,840	25.0	1-14	770	6.0														12.9 - 12.0 - 12.3 - 12.2 - 11.9 - 12.1 - 11.4 - 11.6 - 12.3	12.9 - 24.9 - 37.2 - 49.4 - 61.3 - 73.4 - 84.8 - 96.4 - 108.7 (12.9-12.9)	12-14	860.0	2.0
200006040211	芝	右	1800	小雨	稍重	15:35	NST賞 		2000-8-13	4	中山	2	4歳以上1600万下	(混)(特指)(別定)	3	260	1	3	140	1	1	160	2				1-3	320	1																							13.0 - 12.3 - 12.1 - 11.9 - 11.9 - 11.7 - 11.4 - 11.7 - 12.6	13.0 - 25.3 - 37.4 - 49.3 - 61.2 - 72.9 - 84.3 - 96.0 - 108.6 (13.0-13.0)			
200006040301	ダ	右	1800	晴	良	10:00	4歳未勝利		2000-8-19	4	中山	3	4歳未勝利	[指](馬齢)	1	170	1	1	100	1	3	140	3	4.0	120	2.0	1-3	450	2	1-3	200	2.0	1-4	170	1.0	3-4	290	4.0														12.8 - 12.0 - 13.4 - 14.0 - 12.7 - 12.2 - 12.7 - 12.9 - 13.0	12.8 - 24.8 - 38.2 - 52.2 - 64.9 - 77.1 - 89.8 - 102.7 - 115.7 (12.8-12.8)	1-3	460.0	2.0
200006040302	ダ	右	1800	晴	良	10:25	4歳未勝利		2000-8-19	4	中山	3	4歳未勝利	[指](馬齢)	4	400	2	4	150	2	3	200	4	5.0	150	3.0	3-4	1470	7	3-4	550	6.0	4-5	320	3.0	3-5	580	9.0														12.9 - 11.9 - 13.5 - 13.5 - 13.0 - 12.6 - 12.5 - 13.2 - 14.0	12.9 - 24.8 - 38.3 - 51.8 - 64.8 - 77.4 - 89.9 - 103.1 - 117.1 (12.9-12.9)	3-4	1600.0	6.0
200006040303	ダ	右	1200	晴	良	10:50	4歳未勝利		2000-8-19	4	中山	3	4歳未勝利	牝[指](馬齢)	3	240	1	3	150	1	9	190	3	2.0	430	7.0	2-5	420	1	3-9	360	1.0	2-3	1,180	15.0	2-9	1,240	16.0														12.2 - 10.7 - 11.9 - 12.3 - 13.2 - 13.8	12.2 - 22.9 - 34.8 - 47.1 - 60.3 - 74.1 (12.2-12.2)	3-9	790.0	1.0
200006040304	ダ	右	1200	晴	良	11:20	4歳未勝利		2000-8-19	4	中山	3	4歳未勝利	(混)[指](馬齢)	3	290	1	3	140	1	15	560	8	2.0	150	2.0	2-8	780	5	3-15	1,500	18.0	2-3	210	1.0	2-15	1,370	17.0														12.0 - 10.7 - 11.4 - 12.0 - 12.7 - 13.7	12.0 - 22.7 - 34.1 - 46.1 - 58.8 - 72.5 (12.0-12.0)	3-15	5070.0	19.0
200006040305	芝	右	1600	晴	良	11:50	4歳未勝利		2000-8-19	4	中山	3	4歳未勝利	[指](馬齢)	8	420	2	8	210	3	16	260	4	12.0	640	8.0	4-8	1990	9	8-16	940	9.0	8-12	2,380	29.0	12-16	2,850	36.0														12.6 - 10.7 - 11.3 - 11.8 - 11.9 - 11.8 - 12.2 - 12.9	12.6 - 23.3 - 34.6 - 46.4 - 58.3 - 70.1 - 82.3 - 95.2 (12.6-12.6)	8-16	2210.0	9.0
200006040306	ダ	右	1200	晴	良	12:50	3歳新馬		2000-8-19	4	中山	3	3歳新馬	(混)[指](馬齢)	4	240	1	4	130	2	3	130	1	6.0	250	5.0	2-2	440	1	3-4	210	1.0	4-6	610	6.0	3-6	600	5.0														12.4 - 11.1 - 11.6 - 12.2 - 13.3 - 14.1	12.4 - 23.5 - 35.1 - 47.3 - 60.6 - 74.7 (12.4-12.4)	3-4	440.0	1.0
200006040307	ダ	右	1800	曇	良	13:20	4歳以上500万下		2000-8-19	4	中山	3	4歳以上500万下	牝[指](別定)	3	690	4	3	200	3	2	280	5	10.0	470	7.0	2-3	3980	13	2-3	1,100	17.0	3-10	1,730	27.0	2-10	2,170	32.0														12.5 - 12.2 - 13.0 - 13.1 - 12.4 - 12.3 - 12.9 - 12.9 - 13.0	12.5 - 24.7 - 37.7 - 50.8 - 63.2 - 75.5 - 88.4 - 101.3 - 114.3 (12.5-12.5)	2-3	3880.0	16.0
200006040308	ダ	右	1800	曇	良	13:55	4歳以上500万下		2000-8-19	4	中山	3	4歳以上500万下	[指](別定)	1	4110	8	1	380	8	5	130	2	2.0	100	1.0	1-5	7000	16	1-5	1,260	17.0	1-2	820	12.0	2-5	190	1.0														12.7 - 11.9 - 12.8 - 12.9 - 12.8 - 12.3 - 12.6 - 13.0 - 13.3	12.7 - 24.6 - 37.4 - 50.3 - 63.1 - 75.4 - 88.0 - 101.0 - 114.3 (12.7-12.7)	1-5	6710.0	17.0
200006040309	芝	右	1200	曇	良	14:30	ダリア賞 		2000-8-19	4	中山	3	3歳オープン	(混)(特指)(別定)	1	210	1	1	110	1	6	150	3	2.0	160	4.0	1-6	590	2	1-6	250	2.0	1-2	270	3.0	2-6	420	6.0														11.9 - 10.9 - 11.7 - 11.6 - 11.9 - 12.3	11.9 - 22.8 - 34.5 - 46.1 - 58.0 - 70.3 (11.9-11.9)	1-6	610.0	2.0
200006040310	芝	右	1600	曇	良	15:05	三里塚特別 		2000-8-19	4	中山	3	4歳以上500万下	(混)[指](別定)	4	820	4	4	300	5	5	1,070	11	11.0	250	3.0	2-3	1500	8	4-5	4,940	51.0	4-11	770	8.0	5-11	3,530	40.0														12.7 - 11.3 - 11.4 - 11.2 - 11.5 - 11.7 - 12.5 - 12.0	12.7 - 24.0 - 35.4 - 46.6 - 58.1 - 69.8 - 82.3 - 94.3 (12.7-12.7)	4-5	20730.0	52.0
200006040311	芝	右	1800	曇	良	15:40	千倉特別 		2000-8-19	4	中山	3	4歳以上900万下	(混)(特指)(別定)	1	410	2	1	110	1	4	120	2	5.0	310	6.0	1-4	310	1	1-4	170	1.0	1-5	660	11.0	4-5	620	10.0														12.6 - 11.9 - 12.3 - 11.8 - 12.1 - 12.7 - 12.0 - 11.7 - 11.8	12.6 - 24.5 - 36.8 - 48.6 - 60.7 - 73.4 - 85.4 - 97.1 - 108.9 (12.6-12.6)	1-4	310.0	1.0
200006040312	ダ	右	1200	曇	良	16:20	4歳以上500万下		2000-8-19	4	中山	3	4歳以上500万下	(混)[指](別定)	3	1160	4	3	320	4	11	220	2	15.0	470	7.0	2-6	1620	5	3-11	940	7.0	3-15	2,320	28.0	11-15	1,260	11.0														12.0 - 10.8 - 11.3 - 12.2 - 13.1 - 12.9	12.0 - 22.8 - 34.1 - 46.3 - 59.4 - 72.3 (12.0-12.0)	3-11	2650.0	8.0
200006040401	芝	右	1200	曇	良	09:55	3歳未勝利		2000-8-20	4	中山	4	3歳未勝利	(混)[指](馬齢)	8	4520	8	8	430	8	1	140	2	9.0	130	1.0	1-8	500	1	1-8	1,330	20.0	8-9	1,330	19.0	1-9	260	1.0														11.9 - 10.4 - 11.3 - 11.9 - 12.2 - 12.4	11.9 - 22.3 - 33.6 - 45.5 - 57.7 - 70.1 (11.9-11.9)	1-8	4330.0	17.0
200006040402	ダ	右	1000	晴	良	10:20	4歳未勝利		2000-8-20	4	中山	4	4歳未勝利	[指](馬齢)	12	360	3	12	110	3	11	110	2	7.0	100	1.0	7-7	560	2	11-12	180	3.0	7-12	170	2.0	7-11	140	1.0														12.4 - 11.0 - 11.7 - 12.4 - 12.9	12.4 - 23.4 - 35.1 - 47.5 - 60.4 (12.4-12.4)	11-12	530.0	3.0
200006040403	ダ	右	1200	晴	良	10:45	4歳未勝利		2000-8-20	4	中山	4	4歳未勝利	[指](馬齢)	13	190	1	13	120	1	7	400	7	11.0	330	6.0	4-7	430	1	7-13	660	7.0	11-13	690	9.0	7-11	2,020	22.0														12.0 - 11.2 - 11.4 - 11.8 - 12.8 - 13.7	12.0 - 23.2 - 34.6 - 46.4 - 59.2 - 72.9 (12.0-12.0)	7-13	1470.0	7.0
200006040404	ダ	右	1800	晴	良	11:10	4歳未勝利		2000-8-20	4	中山	4	4歳未勝利	(混)[指](馬齢)	8	480	2	8	140	2	5	190	5	9.0	110	1.0	5-7	620	3	5-8	600	10.0	8-9	180	1.0	5-9	360	4.0														12.6 - 12.3 - 13.7 - 13.3 - 12.6 - 12.5 - 13.2 - 13.2 - 13.8	12.6 - 24.9 - 38.6 - 51.9 - 64.5 - 77.0 - 90.2 - 103.4 - 117.2 (12.6-12.6)	5-8	2420.0	9.0
200006040405	芝	右	1800	晴	良	11:40	4歳未勝利		2000-8-20	4	中山	4	4歳未勝利	(混)[指](馬齢)	14	2370	9	14	940	11	2	2,680	14	1.0	460	7.0	1-7	3010	18	2-14	31,780	106.0	1-14	4,660	58.0	1-2	11,100	79.0														13.0 - 11.7 - 11.5 - 11.7 - 11.8 - 12.5 - 12.3 - 12.3 - 12.9	13.0 - 24.7 - 36.2 - 47.9 - 59.7 - 72.2 - 84.5 - 96.8 - 109.7 (13.0-13.0)	2-14	184900.0	109.0
200006040406	芝	右	1200	晴	良	12:40	3歳新馬		2000-8-20	4	中山	4	3歳新馬	牝[指](馬齢)	6	690	3	6	230	2	1	2,070	11	5.0	410	6.0	1-4	17010	27	1-6	5,290	41.0	5-6	1,210	14.0	1-5	6,430	49.0														12.2 - 11.0 - 11.3 - 11.5 - 12.2 - 12.5	12.2 - 23.2 - 34.5 - 46.0 - 58.2 - 70.7 (12.2-12.2)	1-6	26160.0	42.0
200006040407	ダ	右	1800	晴	良	13:15	4歳以上500万下		2000-8-20	4	中山	4	4歳以上500万下	(混)[指](別定)	7	190	1	7	120	1	3	380	6	9.0	240	5.0	3-7	2180	8	3-7	720	9.0	7-9	510	6.0	3-9	1,610	19.0														12.8 - 11.7 - 12.5 - 13.1 - 12.6 - 12.4 - 12.8 - 13.4 - 13.9	12.8 - 24.5 - 37.0 - 50.1 - 62.7 - 75.1 - 87.9 - 101.3 - 115.2 (12.8-12.8)	3-7	2230.0	9.0
200006040408	芝	右	2200	晴	良	13:50	松戸特別 		2000-8-20	4	中山	4	4歳以上500万下	(混)[指](別定)	7	680	2	7	280	4	12	520	9	16.0	270	3.0	4-6	1480	7	7-12	2,040	27.0	7-16	1,190	12.0	12-16	2,120	29.0														12.4 - 11.4 - 12.6 - 12.7 - 12.7 - 12.4 - 12.5 - 12.1 - 12.1 - 11.8 - 12.0	12.4 - 23.8 - 36.4 - 49.1 - 61.8 - 74.2 - 86.7 - 98.8 - 110.9 - 122.7 - 134.7 (12.4-12.4)	7-12	6220.0	24.0
200006040409	ダ	右	1200	晴	良	14:25	真間川特別 		2000-8-20	4	中山	4	4歳以上900万下	(混)[指](別定)	5	240	1	5	120	1	4	210	3	12.0	150	2.0	2-3	980	3	4-5	470	2.0	5-12	240	1.0	4-12	730	8.0														11.8 - 10.6 - 10.9 - 11.7 - 12.5 - 13.9	11.8 - 22.4 - 33.3 - 45.0 - 57.5 - 71.4 (11.8-11.8)	4-5	1240.0	2.0
200006040410	障		3350	晴	良	15:00	新潟ジャンプS	J.G3	2000-8-20	4	中山	4	障害4歳以上オープン	(混)(ハンデ)	5	290	1	5	140	1	8	2,590	11	1.0	200	4.0	5-7	3060	13	5-8	5,150	38.0	1-5	370	3.0	1-8	9,110	45.0																5-8	23420.0	37.0
200006040411	ダ	右	1800	晴	良	15:35	オーガストステークス 		2000-8-20	4	中山	4	4歳以上オープン	(混)(特指)(別定)	5	240	1	5	130	1	9	1,660	10	8.0	310	5.0	5-7	1390	7	5-9	4,470	31.0	5-8	590	7.0	8-9	10,010	45.0														12.5 - 10.9 - 12.6 - 12.9 - 12.6 - 12.8 - 12.5 - 12.5 - 12.9	12.5 - 23.4 - 36.0 - 48.9 - 61.5 - 74.3 - 86.8 - 99.3 - 112.2 (12.5-12.5)	5-9	21360.0	29.0
200006040412	ダ	右	1200	晴	良	16:10	4歳以上500万下		2000-8-20	4	中山	4	4歳以上500万下	[指](別定)	16	300	1	16	130	1	5	170	3	4.0	620	10.0	3-8	270	1	5-16	330	2.0	4-16	1,730	16.0	4-5	1,980	23.0														12.0 - 10.7 - 11.5 - 12.1 - 12.6 - 13.3	12.0 - 22.7 - 34.2 - 46.3 - 58.9 - 72.2 (12.0-12.0)	5-16	660.0	2.0
200006040501	ダ	右	1800	曇	良	10:00	4歳未勝利		2000-8-26	4	中山	5	4歳未勝利	牝[指](馬齢)	3	480	3	3	140	4	2	120	2	8.0	110	1.0	2-3	960	5	2-3	320	4.0	3-8	240	2.0	2-8	210	1.0														12.7 - 11.2 - 12.2 - 12.8 - 13.7 - 13.8 - 13.5 - 13.5 - 13.7	12.7 - 23.9 - 36.1 - 48.9 - 62.6 - 76.4 - 89.9 - 103.4 - 117.1 (12.7-12.7)	2-3	930.0	4.0
200006040502	ダ	右	1200	晴	良	10:25	4歳未勝利		2000-8-26	4	中山	5	4歳未勝利	[指](馬齢)	13	3750	11	13	1,270	11	3	230	3	12.0	490	7.0	2-7	780	2	3-13	3,060	37.0	12-13	5,370	47.0	3-12	1,350	16.0														12.3 - 11.2 - 11.8 - 12.2 - 12.8 - 13.8	12.3 - 23.5 - 35.3 - 47.5 - 60.3 - 74.1 (12.3-12.3)	3-13	9670.0	36.0
200006040503	ダ	右	1200	晴	良	10:50	4歳未勝利		2000-8-26	4	中山	5	4歳未勝利	(混)[指](馬齢)	16	340	2	16	120	2	15	110	1	12.0	180	4.0	8-8	310	1	15-16	170	1.0	12-16	460	5.0	12-15	310	3.0														12.2 - 11.2 - 12.1 - 12.5 - 12.8 - 13.2	12.2 - 23.4 - 35.5 - 48.0 - 60.8 - 74.0 (12.2-12.2)	15-16	330.0	1.0
200006040504	ダ	右	1800	晴	良	11:20	4歳未勝利		2000-8-26	4	中山	5	4歳未勝利	[指](馬齢)	7	860	5	7	300	6	1	160	2	4.0	280	5.0	1-6	800	4	1-7	660	7.0	4-7	1,290	19.0	1-4	790	12.0														12.6 - 11.3 - 13.0 - 13.8 - 13.5 - 13.4 - 13.0 - 12.8 - 13.2	12.6 - 23.9 - 36.9 - 50.7 - 64.2 - 77.6 - 90.6 - 103.4 - 116.6 (12.6-12.6)	1-7	1420.0	5.0
200006040505	障		2700	晴	良  ダート	11:50	障害4歳以上未勝利		2000-8-26	4	中山	5	障害4歳以上未勝利	(混)(馬齢)	8	710	5	8	170	5	1	160	3	3.0	120	1.0	1-8	1780	10																											
200006040506	芝	右	1200	晴	良	12:50	4歳未勝利		2000-8-26	4	中山	5	4歳未勝利	(混)[指](馬齢)	5	1830	6	5	410	6	13	190	3	14.0	1,070	10.0	3-7	3330	17	5-13	1,220	13.0	5-14	7,750	48.0	13-14	2,800	32.0														12.1 - 10.9 - 11.5 - 11.6 - 11.7 - 12.1	12.1 - 23.0 - 34.5 - 46.1 - 57.8 - 69.9 (12.1-12.1)	5-13	3570.0	13.0
200006040507	芝	右	2000	晴	良	13:20	4歳未勝利		2000-8-26	4	中山	5	4歳未勝利	[指](馬齢)	11	900	4	11	270	3	2	290	4	3.0	320	5.0	1-6	860	3	2-11	1,400	13.0	3-11	1,390	12.0	2-3	1,300	11.0														12.3 - 11.0 - 11.7 - 13.0 - 13.1 - 12.7 - 12.5 - 11.9 - 12.3 - 12.5	12.3 - 23.3 - 35.0 - 48.0 - 61.1 - 73.8 - 86.3 - 98.2 - 110.5 - 123.0 (12.3-12.3)	2-11	4160.0	14.0
200006040508	ダ	右	1800	晴	良	13:55	4歳以上500万下		2000-8-26	4	中山	5	4歳以上500万下	(父)[指](別定)	2	190	1	2	110	1	6	560	7	1.0	190	3.0	2-6	1700	8	2-6	1,090	13.0	1-2	300	2.0	1-6	1,910	22.0														12.7 - 11.4 - 12.5 - 12.8 - 12.8 - 12.7 - 13.1 - 13.4 - 13.6	12.7 - 24.1 - 36.6 - 49.4 - 62.2 - 74.9 - 88.0 - 101.4 - 115.0 (12.7-12.7)	2-6	2680.0	11.0
200006040509	ダ	右	1800	晴	良	14:30	筑波山特別 		2000-8-26	4	中山	5	4歳以上500万下	(混)[指](別定)	3	200	1	3	120	1	1	170	3	2.0	390	8.0	1-3	490	1	1-3	220	1.0	2-3	830	12.0	1-2	1,270	15.0														12.8 - 11.1 - 12.1 - 12.7 - 12.7 - 13.0 - 13.6 - 13.4 - 13.8	12.8 - 23.9 - 36.0 - 48.7 - 61.4 - 74.4 - 88.0 - 101.4 - 115.2 (12.8-12.8)	1-3	480.0	1.0
200006040510	芝	右	1800	晴	良	15:05	富里特別 		2000-8-26	4	中山	5	4歳以上500万下	(混)[指](別定)	14	300	1	14	150	1	2	1,380	13	5.0	600	9.0	1-7	4330	19	2-14	3,380	42.0	5-14	1,330	13.0	2-5	10,830	87.0														12.5 - 11.7 - 12.2 - 11.6 - 11.5 - 12.3 - 11.8 - 11.8 - 12.5	12.5 - 24.2 - 36.4 - 48.0 - 59.5 - 71.8 - 83.6 - 95.4 - 107.9 (12.5-12.5)	2-14	14770.0	50.0
200006040511	芝	右	1200	晴	良	15:40	新潟日報賞 		2000-8-26	4	中山	5	4歳以上900万下	(混)(特指)(別定)	6	190	1	6	110	1	3	320	7	8.0	200	4.0	3-6	1420	6	3-6	590	6.0	6-8	330	2.0	3-8	1,870	26.0														11.9 - 11.0 - 10.9 - 11.4 - 11.3 - 12.1	11.9 - 22.9 - 33.8 - 45.2 - 56.5 - 68.6 (11.9-11.9)	3-6	1360.0	6.0
200006040512	ダ	右	1200	晴	良	16:15	4歳以上500万下		2000-8-26	4	中山	5	4歳以上500万下	(特指)(別定)	1	190	1	1	100	1	7	120	2	13.0	160	3.0	1-5	280	1	1-7	170	1.0	1-13	310	2.0	7-13	390	4.0														12.2 - 11.0 - 11.6 - 12.1 - 12.3 - 13.2	12.2 - 23.2 - 34.8 - 46.9 - 59.2 - 72.4 (12.2-12.2)	1-7	300.0	1.0
200006040601	ダ	右	1800	曇	良	10:00	4歳未勝利		2000-8-27	4	中山	6	4歳未勝利	(父)[指](馬齢)	3	340	2	3	150	2	8	270	3	5.0	630	9.0	3-6	810	3	3-8	670	6.0	3-5	2,000	30.0	5-8	4,510	40.0														12.9 - 11.6 - 12.8 - 13.0 - 13.0 - 12.5 - 13.0 - 13.3 - 13.5	12.9 - 24.5 - 37.3 - 50.3 - 63.3 - 75.8 - 88.8 - 102.1 - 115.6 (12.9-12.9)	3-8	1580.0	6.0
200006040602	ダ	右	1200	曇	良	10:25	4歳未勝利		2000-8-27	4	中山	6	4歳未勝利	[指](馬齢)	12	550	2	12	160	2	10	160	3	4.0	100	1.0	5-6	1440	7	10-12	470	4.0	4-12	230	2.0	4-10	210	1.0														12.1 - 11.0 - 11.8 - 12.3 - 13.2 - 13.8	12.1 - 23.1 - 34.9 - 47.2 - 60.4 - 74.2 (12.1-12.1)	10-12	2150.0	8.0
200006040603	ダ	右	1800	晴	良	10:50	4歳未勝利		2000-8-27	4	中山	6	4歳未勝利	[指](馬齢)	7	8110	10	7	820	9	12	210	4	9.0	110	1.0	6-8	2030	9	7-12	4,020	35.0	7-9	1,490	19.0	9-12	370	3.0														12.8 - 11.6 - 13.0 - 13.1 - 12.7 - 13.0 - 13.0 - 13.5 - 14.2	12.8 - 24.4 - 37.4 - 50.5 - 63.2 - 76.2 - 89.2 - 102.7 - 116.9 (12.8-12.8)	7-12	23320.0	37.0
200006040604	芝	右	1800	晴	良	11:20	4歳未勝利		2000-8-27	4	中山	6	4歳未勝利	(混)[指](馬齢)	9	670	3	9	220	3	4	360	8	14.0	160	1.0	2-5	1820	10	4-9	1,250	18.0	9-14	540	2.0	4-14	960	7.0														12.9 - 11.6 - 12.1 - 12.6 - 12.2 - 12.8 - 12.1 - 12.2 - 12.6	12.9 - 24.5 - 36.6 - 49.2 - 61.4 - 74.2 - 86.3 - 98.5 - 111.1 (12.9-12.9)	4-9	3740.0	17.0
200006040605	芝	右	1200	晴	良	11:50	3歳新馬		2000-8-27	4	中山	6	3歳新馬	(混)[指](馬齢)	11	520	3	11	150	3	6	130	2	4.0	110	1.0	5-8	970	4	6-11	380	5.0	4-11	220	2.0	4-6	220	1.0														12.2 - 10.6 - 11.1 - 11.7 - 12.1 - 12.9	12.2 - 22.8 - 33.9 - 45.6 - 57.7 - 70.6 (12.2-12.2)	6-11	1220.0	4.0
200006040606	ダ	右	1000	晴	良	12:50	4歳以上500万下		2000-8-27	4	中山	6	4歳以上500万下	(混)[指](別定)	4	1690	7	4	370	6	14	330	5	7.0	230	3.0	3-8	1520	5	4-14	1,890	23.0	4-7	1,620	18.0	7-14	1,260	14.0														12.1 - 10.7 - 11.7 - 12.5 - 13.4	12.1 - 22.8 - 34.5 - 47.0 - 60.4 (12.1-12.1)	4-14	5910.0	22.0
200006040607	ダ	右	1200	晴	良	13:20	4歳以上500万下		2000-8-27	4	中山	6	4歳以上500万下	牝[指](別定)	14	290	1	14	170	1	4	400	8	11.0	370	7.0	3-8	840	3	4-14	1,220	13.0	11-14	790	7.0	4-11	2,650	34.0														12.2 - 10.7 - 11.3 - 12.1 - 13.0 - 13.4	12.2 - 22.9 - 34.2 - 46.3 - 59.3 - 72.7 (12.2-12.2)	4-14	3060.0	12.0
200006040608	ダ	右	1800	晴	良	13:50	4歳以上500万下		2000-8-27	4	中山	6	4歳以上500万下	(混)[指](別定)	5	210	1	5	120	1	2	170	4	1.0	330	6.0	2-5	720	3	2-5	300	3.0	1-5	850	11.0	1-2	1,330	15.0														12.5 - 12.0 - 12.9 - 12.8 - 12.8 - 12.5 - 12.7 - 12.8 - 13.0	12.5 - 24.5 - 37.4 - 50.2 - 63.0 - 75.5 - 88.2 - 101.0 - 114.0 (12.5-12.5)	2-5	710.0	3.0
200006040609	芝	右	1200	晴	良	14:25	印旛沼特別 		2000-8-27	4	中山	6	4歳以上500万下	(混)[指](別定)	11	1340	7	11	330	7	15	180	2	4.0	300	6.0	6-8	880	3	11-15	1,180	13.0	4-11	1,940	24.0	4-15	1,020	10.0														11.7 - 10.8 - 10.9 - 11.5 - 11.6 - 12.5	11.7 - 22.5 - 33.4 - 44.9 - 56.5 - 69.0 (11.7-11.7)	11-15	2730.0	10.0
200006040610	ダ	右	1800	晴	良	15:00	水戸特別 		2000-8-27	4	中山	6	4歳以上900万下	(混)[指](別定)	7	390	1	7	190	2	4	890	10	3.0	770	9.0	2-4	2830	12	4-7	2,590	28.0	3-7	2,380	25.0	3-4	8,440	84.0														12.6 - 11.3 - 12.4 - 12.5 - 12.4 - 12.5 - 12.7 - 12.9 - 13.7	12.6 - 23.9 - 36.3 - 48.8 - 61.2 - 73.7 - 86.4 - 99.3 - 113.0 (12.6-12.6)	4-7	8020.0	28.0
200006040611	芝	右	2000	晴	良	15:35	新潟記念	G3	2000-8-27	4	中山	6	4歳以上オープン	(混)(特指)(ハンデ)	5	310	1	5	150	1	2	440	8	1.0	200	3.0	2-5	3430	16	2-5	1,130	14.0	1-5	400	2.0	1-2	1,950	29.0														12.7 - 11.0 - 11.8 - 12.0 - 12.2 - 12.1 - 12.3 - 11.7 - 12.1 - 12.3	12.7 - 23.7 - 35.5 - 47.5 - 59.7 - 71.8 - 84.1 - 95.8 - 107.9 - 120.2 (12.7-12.7)	2-5	3500.0	17.0
