日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2018/08/25	曇	4	14	3	4	5.2	2	4	60.0	良	3:07.7	2.5	9-9-8-6	102.0-37.8	13.2	新潟	201804020904	障害3歳以上未勝利	201804020904	01008	障	2850	426	-2	120.0
2018/08/04	晴	4	14	3	4	13.6	6	4	60.0	良	3:07.3	2.3	10-8-6-5	107.0-38.5	13.1	新潟	201804020304	障害3歳以上未勝利	201804020304	01008	障	2850	428	8	120.0
2018/07/08	曇	4	14	4	6	14.3	7	4	60.0	重	3:21.9	1.5	5-6-6-4	106.0-39.4	13.5	中京	201807030404	障害3歳以上未勝利	201807030404	01008	障	3000	420	2	120.0
2018/05/20	晴	4	14	8	14	9.7	4	11	60.0	稍	3:14.3	2.9	7-6-12-12	104.0-37.4	13.4	新潟	201804010804	障害4歳以上未勝利	201804010804	01008	障	2890	418	-6	0.0
2018/04/28	晴	4	13	5	6	14.2	7	3	60.0	良	3:12.2	1.3	10-9-8-8	104.0-37.8	13.3	新潟	201804010104	障害4歳以上未勝利	201804010104	01008	障	2890	424	-4	200.0
2018/04/01	晴	4	11	3	3	5.7	3	5	60.0	良	3:15.2	1.1	7-7-6-6	106.0-39.0	13.6	中山	201806030404	障害4歳以上未勝利	201806030404	01008	障	2880	428	6	78.0
2018/03/11	晴	5	14	8	14	12.9	5	4	60.0	稍	3:22.3	0.4	2-2-2-2	107.0-39.3	13.5	中京	201807020205	障害4歳以上未勝利	201807020205	01008	障	3000	422	8	120.0
2017/11/19	曇	5	14	5	8	14.3	5	9	60.0	良	3:02.9	1.6	11-11-11-11	105.0-38.1	13.2	福島	201703030605	障害3歳以上未勝利	201703030605	01008	障	2770	414	-10	0.0
2017/09/30	曇	4	14	3	3	3.2	1	6	60.0	良	3:16.4	1.5	8-8-7-5	107.0-39.4	13.6	中山	201706040804	障害3歳以上未勝利	201706040804	01008	障	2880	424	2	0.0
2017/09/09	晴	4	9	8	9	3.4	2	2	60.0	良	3:15.7	0.3	1-1-2-1	108.0-39.5	13.6	中山	201706040104	障害3歳以上未勝利	201706040104	01008	障	2880	422	4	310.0
2017/08/12	小雨	4	14	8	14	11.5	5	3	60.0	稍	3:07.2	0.2	7-7-7-8	107.0-37.6	13.1	新潟	201704020504	障害3歳以上未勝利	201704020504	01008	障	2850	418	4	200.0
2017/07/16	曇	4	11	7	9	9.1	4	5	60.0	良	3:03.6	0.6	6-6-6-7	105.0-38.1	13.3	福島	201703020604	障害3歳以上未勝利	201703020604	01008	障	2770	414	-6	78.0
2017/05/21	晴	4	14	8	13	6.3	3	8	59.0	良	3:10.5	2.6	11-11-10-8	105.0-38.6	13.2	新潟	201704010804	障害4歳以上未勝利	201704010804	01008	障	2890	420	0	0.0
2017/05/06	雨	4	12	7	9	22.4	6	3	59.0	稍	3:11.1	0.8	4-5-4-2	105.0-37.8	13.2	新潟	201704010304	障害4歳以上未勝利	201704010304	01008	障	2890	420	-4	200.0
2016/11/26	晴	4	14	1	1	58.1	8	4	58.0	良	3:33.1	1.6	7-7-6-6	110.0-40.3	14.2	東京	201605050704	障害3歳以上未勝利	201605050704	01008	障	3000	424	6	110.0
2016/11/05	晴	5	10	8	10	99.1	10	6	58.0	良	3:04.3	3.3	7-4-5-6	105.0-37.0	13.4	福島	201603030105	障害3歳以上未勝利	201603030105	01023	障	2750	418	-2	0.0
2016/10/15	晴	4	14	1	1	28.5	9	14	58.0	良	3:11.8	5.6	14-14-14-14	105.0-38.1	13.5	新潟	201604030104	障害3歳以上未勝利	201604030104	01023	障	2850	420	-4	0.0
2016/08/21	晴	6	18	1	2	18.5	6	8	56.0	良	2:28.1	0.8	10-8-3-4	35.5-36.8	37.4	新潟	201604020806	3歳未勝利	201604020806	01029	芝	2400	424	2	0.0
2016/07/17	曇	7	13	3	3	24.4	6	3	56.0	良	2:42.4	0.4	3-3-2-2	34.8-37.2	37.4	福島	201603020607	3歳未勝利	201603020607	01009	芝	2600	422	8	120.0
2016/06/25	曇	4	16	3	6	77.7	9	7	56.0	稍	2:29.5	1.7	14-14-13-11	36.9-36.3	37.1	東京	201605030704	3歳未勝利	201605030704	01009	芝	2400	414	-6	0.0
2016/03/27	曇	4	18	5	9	104.2	12	10	56.0	良	2:16.9	1.1	16-14-9-5	36.7-35.6	36.3	中山	201606030204	3歳未勝利	201606030204	01009	芝	2200	420	2	0.0
2016/02/28	晴	6	16	4	7	73.6	10	6	56.0	良	2:16.9	1.4	13-14-12-10	36.8-35.0	35.5	中山	201606020206	3歳未勝利	201606020206	01009	芝	2200	418	-8	0.0
2016/01/10	晴	6	16	1	1	85.8	11	12	56.0	良	1:39.9	1.2	14-15-15	37.8-34.9	34.9	中山	201606010306	3歳新馬	201606010306	01092	芝	1600	426	0	0.0
