	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気
199001020203	ダ	右	1000	曇	稍重	10:50	4歳未勝利		1990-7-8	2	札幌	2	4歳未勝利	(馬齢)	7	130	1	7	120	1	6	320	6	6-7	1040	4																							12.6 - 10.8 - 11.3 - 11.8 - 12.7	12.6 - 23.4 - 34.7 - 46.5 - 59.2 (12.6-12.6)	3.0	570	8.0
199001020204	芝	右	1200	曇	良	11:15	3歳新馬		1990-7-8	2	札幌	2	3歳新馬	(混)(馬齢)	5	140	1	5	110	1	3	170	2	3-5	290	1																							12.4 - 10.8 - 11.6 - 12.1 - 12.5 - 12.1	12.4 - 23.2 - 34.8 - 46.9 - 59.4 - 71.5 (12.4-12.4)			
199001020205	芝	右	1000	曇	良	11:45	3歳新馬		1990-7-8	2	札幌	2	3歳新馬	牝(馬齢)	5	260	1	5	130	1	3	230	5	3-5	1170	6																							12.4 - 11.2 - 11.3 - 11.7 - 12.3	12.4 - 23.6 - 34.9 - 46.6 - 58.9 (12.4-12.4)	9.0	200	4.0
199001020206	ダ	右	1700	晴	良	12:45	4歳以上500万下		1990-7-8	2	札幌	2	4歳以上500万下	(別定)	1	1220	5	1	220	5	6	110	1	1-6	740	3																							6.7 - 11.5 - 11.8 - 12.3 - 12.5 - 12.3 - 12.5 - 12.7 - 13.2	6.7 - 18.2 - 30.0 - 42.3 - 54.8 - 67.1 - 79.6 - 92.3 - 105.5 (6.7-6.7)	5.0	240	6.0
199001020207	ダ	右	1700	晴	良	13:15	4歳以上500万下		1990-7-8	2	札幌	2	4歳以上500万下	(別定)	2	280	1	2	130	2	4	270	6	2-4	3100	13																							6.9 - 11.0 - 11.7 - 12.2 - 12.5 - 12.2 - 12.5 - 12.9 - 13.0	6.9 - 17.9 - 29.6 - 41.8 - 54.3 - 66.5 - 79.0 - 91.9 - 104.9 (6.9-6.9)	9.0	130	1.0
199001020208	ダ	右	1000	晴	良	13:50	4歳以上500万下		1990-7-8	2	札幌	2	4歳以上500万下	(別定)	4	550	3	4	230	4	1	430	7	1-4	4760	17																							12.4 - 10.9 - 11.4 - 12.1 - 12.2	12.4 - 23.3 - 34.7 - 46.8 - 59.0 (12.4-12.4)	3.0	470	8.0
199001020209	ダ	右	1700	晴	良	14:25	利尻特別 		1990-7-8	2	札幌	2	4歳以上500万下	(別定)	8	820	3	8	150	4	1	110	2	1-8	1180	5																							7.0 - 11.0 - 11.7 - 11.8 - 12.0 - 12.2 - 12.7 - 13.3 - 12.8	7.0 - 18.0 - 29.7 - 41.5 - 53.5 - 65.7 - 78.4 - 91.7 - 104.5 (7.0-7.0)	5.0	100	1.0
199001020210	ダ	右	1700	晴	良	15:00	報知杯大雪ハンデ 		1990-7-8	2	札幌	2	4歳以上1500万下	(混)(ハンデ)	6	410	2	6	210	3	3	340	5	3-6	1220	7																							6.8 - 11.1 - 11.7 - 12.1 - 12.1 - 12.2 - 12.2 - 12.9 - 12.7	6.8 - 17.9 - 29.6 - 41.7 - 53.8 - 66.0 - 78.2 - 91.1 - 103.8 (6.8-6.8)			
199001020211	芝	右	1200	晴	良	15:35	アカシヤステークス 		1990-7-8	2	札幌	2	4歳以上900万下	(混)(ハンデ)	1	4940	12	1	780	12	2	250	5	1-2	14270	29																							12.1 - 10.5 - 11.2 - 11.6 - 12.2 - 12.5	12.1 - 22.6 - 33.8 - 45.4 - 57.6 - 70.1 (12.1-12.1)	4.0	170	1.0
199001020301	ダ	右	1700	曇	良	10:15	4歳未勝利		1990-7-14	2	札幌	3	4歳未勝利	(父)(馬齢)	12	430	3	12	200	4	7	180	3	6-8	550	2																							6.8 - 10.9 - 11.9 - 13.0 - 13.3 - 12.8 - 12.7 - 13.0 - 13.4	6.8 - 17.7 - 29.6 - 42.6 - 55.9 - 68.7 - 81.4 - 94.4 - 107.8 (6.8-6.8)	10.0	400	6.0
199001020302	ダ	右	1000	曇	良	10:45	4歳未勝利		1990-7-14	2	札幌	3	4歳未勝利	(混)(馬齢)	10	770	5	10	250	5	1	930	9	1-7	14280	23																							12.7 - 11.5 - 11.7 - 12.2 - 12.2	12.7 - 24.2 - 35.9 - 48.1 - 60.3 (12.7-12.7)	6.0	240	4.0
199001020303	ダ	右	1700	小雨	良	11:15	4歳未勝利		1990-7-14	2	札幌	3	4歳未勝利	(馬齢)	2	160	1	2	110	1	6	130	2	2-6	460	2																							6.8 - 11.4 - 12.5 - 12.8 - 13.2 - 12.6 - 12.6 - 12.6 - 12.9	6.8 - 18.2 - 30.7 - 43.5 - 56.7 - 69.3 - 81.9 - 94.5 - 107.4 (6.8-6.8)	4.0	270	6.0
199001020304	ダ	右	1000	小雨	良	11:45	3歳新馬		1990-7-14	2	札幌	3	3歳新馬	(混)(馬齢)	9	180	1	9	120	1	1	390	8	1-8	2150	7																							12.9 - 11.5 - 11.6 - 12.1 - 12.6	12.9 - 24.4 - 36.0 - 48.1 - 60.7 (12.9-12.9)	8.0	150	3.0
199001020305	芝	右	1000	小雨	良	12:45	3歳新馬		1990-7-14	2	札幌	3	3歳新馬	(馬齢)	8	460	2	8	150	2	1	110	1	1-7	270	1																							12.3 - 11.2 - 11.5 - 11.9 - 12.3	12.3 - 23.5 - 35.0 - 46.9 - 59.2 (12.3-12.3)	5.0	370	8.0
199001020306	ダ	右	1000	小雨	良	13:15	4歳以上500万下		1990-7-14	2	札幌	3	4歳以上500万下	(別定)	6	320	2	6	130	2	4	160	4	4-6	810	3																							12.6 - 11.3 - 11.4 - 11.9 - 12.1	12.6 - 23.9 - 35.3 - 47.2 - 59.3 (12.6-12.6)	9.0	120	1.0
199001020307	ダ	右	1700	小雨	良	13:50	4歳以上500万下		1990-7-14	2	札幌	3	4歳以上500万下	(別定)	2	3780	10	2	470	8	9	130	1	2-7	3240	14																							6.8 - 10.8 - 11.3 - 12.0 - 12.8 - 12.9 - 12.9 - 13.5 - 13.0	6.8 - 17.6 - 28.9 - 40.9 - 53.7 - 66.6 - 79.5 - 93.0 - 106.0 (6.8-6.8)	8.0	210	3.0
199001020308	芝	右	2000	雨	良	14:25	知床特別 		1990-7-14	2	札幌	3	4歳以上500万下	(別定)	3	590	4	3	170	4	1	130	1	1-3	690	2																							12.4 - 10.9 - 12.1 - 12.5 - 12.6 - 12.3 - 12.5 - 12.3 - 12.3 - 11.9	12.4 - 23.3 - 35.4 - 47.9 - 60.5 - 72.8 - 85.3 - 97.6 - 109.9 - 121.8 (12.4-12.4)	8.0	160	2.0
199001020309	ダ	右	1000	曇	稍重	15:00	室蘭特別 		1990-7-14	2	札幌	3	4歳以上900万下	(別定)	1	150	1	1	110	1	6	140	2	1-6	670	3																							12.4 - 10.8 - 11.5 - 11.7 - 12.1	12.4 - 23.2 - 34.7 - 46.4 - 58.5 (12.4-12.4)	11.0	220	5.0
199001020310	芝	右	1800	曇	良	15:35	STV賞 		1990-7-14	2	札幌	3	4歳以上900万下	(混)(別定)	2	270	2	2	140	2	1	230	4	1-2	1420	5																							12.6 - 11.5 - 12.4 - 12.6 - 12.3 - 11.8 - 11.6 - 12.1 - 12.2	12.6 - 24.1 - 36.5 - 49.1 - 61.4 - 73.2 - 84.8 - 96.9 - 109.1 (12.6-12.6)	4.0	350	6.0
199001020401	芝	右	1200	晴	良	10:15	3歳未勝利		1990-7-15	2	札幌	4	3歳未勝利	(混)(馬齢)	8	3340	9	8	970	10	10	210	4	5-6	360	1																							12.2 - 10.8 - 11.5 - 12.1 - 12.8 - 12.5	12.2 - 23.0 - 34.5 - 46.6 - 59.4 - 71.9 (12.2-12.2)	1.0	820	8.0
199001020402	ダ	右	1000	晴	良	10:45	4歳未勝利		1990-7-15	2	札幌	4	4歳未勝利	(馬齢)	7	470	2	7	140	3	6	130	2	6-7	430	2																							12.7 - 11.2 - 11.5 - 11.7 - 12.4	12.7 - 23.9 - 35.4 - 47.1 - 59.5 (12.7-12.7)	8.0	100	1.0
199001020403	ダ	右	1700	晴	良	11:15	4歳未勝利		1990-7-15	2	札幌	4	4歳未勝利	(馬齢)	4	430	2	4	140	2	7	120	1	4-7	370	1																							7.0 - 11.2 - 12.4 - 12.8 - 12.8 - 12.7 - 12.6 - 12.9 - 13.2	7.0 - 18.2 - 30.6 - 43.4 - 56.2 - 68.9 - 81.5 - 94.4 - 107.6 (7.0-7.0)	6.0	600	10.0
199001020404	ダ	右	1000	晴	良	11:45	3歳新馬		1990-7-15	2	札幌	4	3歳新馬	(馬齢)	1	530	3	1	230	4	6	130	1	1-6	600	3																							12.5 - 11.0 - 11.7 - 11.7 - 12.6	12.5 - 23.5 - 35.2 - 46.9 - 59.5 (12.5-12.5)			
199001020405	芝	右	1200	晴	良	12:45	3歳新馬		1990-7-15	2	札幌	4	3歳新馬	(馬齢)	6	140	1	6	100	1	4	220	3	4-6	610	2																							12.4 - 11.1 - 11.4 - 11.8 - 12.2 - 11.8	12.4 - 23.5 - 34.9 - 46.7 - 58.9 - 70.7 (12.4-12.4)			
199001020406	ダ	右	1000	晴	良	13:15	4歳以上500万下		1990-7-15	2	札幌	4	4歳以上500万下	牝(別定)	6	260	2	6	170	2	1	200	3	1-6	570	3																							12.3 - 10.8 - 11.3 - 11.6 - 11.9	12.3 - 23.1 - 34.4 - 46.0 - 57.9 (12.3-12.3)			
199001020407	ダ	右	1700	晴	良	13:50	4歳以上500万下		1990-7-15	2	札幌	4	4歳以上500万下	(別定)	7	440	2	7	180	2	1	340	7	1-6	4410	19																							6.7 - 11.0 - 12.1 - 12.5 - 12.0 - 12.1 - 12.4 - 12.9 - 13.5	6.7 - 17.7 - 29.8 - 42.3 - 54.3 - 66.4 - 78.8 - 91.7 - 105.2 (6.7-6.7)	3.0	210	5.0
199001020408	ダ	右	1700	晴	良	14:25	日高特別 		1990-7-15	2	札幌	4	4歳以上900万下	(ハンデ)	5	190	1	5	110	1	1	230	4	1-5	1040	5																							6.9 - 11.2 - 12.3 - 12.7 - 12.3 - 12.0 - 12.2 - 12.6 - 12.7	6.9 - 18.1 - 30.4 - 43.1 - 55.4 - 67.4 - 79.6 - 92.2 - 104.9 (6.9-6.9)	3.0	240	7.0
199001020409	ダ	右	1700	晴	良	15:00	セイユウ記念	G	1990-7-15	2	札幌	4	4歳以上オープン	[抽](別定)	2	240	1	2	120	1	4	150	2	2-4	370	1																							6.8 - 11.2 - 11.5 - 12.2 - 12.8 - 12.6 - 12.6 - 13.0 - 13.1	6.8 - 18.0 - 29.5 - 41.7 - 54.5 - 67.1 - 79.7 - 92.7 - 105.8 (6.8-6.8)	12.0	380	7.0
199001020410	芝	右	1200	晴	良	15:35	札幌日刊スポーツ杯 		1990-7-15	2	札幌	4	4歳以上オープン	(混)(ハンデ)	3	340	2	3	160	2	7	180	3	3-7	750	2																							12.0 - 10.2 - 11.1 - 11.5 - 11.9 - 11.9	12.0 - 22.2 - 33.3 - 44.8 - 56.7 - 68.6 (12.0-12.0)	2.0	260	7.0
199001020411	ダ	右	1700	晴	良	16:10	4歳以上500万下		1990-7-15	2	札幌	4	4歳以上500万下	(混)(別定)	3	450	2	3	150	2	5	340	8	3-5	5190	18																							7.0 - 11.0 - 12.0 - 12.5 - 12.8 - 13.1 - 13.0 - 13.1 - 12.8	7.0 - 18.0 - 30.0 - 42.5 - 55.3 - 68.4 - 81.4 - 94.5 - 107.3 (7.0-7.0)	1.0	120	1.0
199001020501	ダ	右	1000	晴	良	10:15	4歳以上700万下		1990-7-21	2	札幌	5	4歳以上700万下	[抽](別定)	6	1410	4	6	460	4	2	200	2	2-6	2060	7																							13.1 - 11.3 - 11.9 - 11.9 - 12.6	13.1 - 24.4 - 36.3 - 48.2 - 60.8 (13.1-13.1)			
199001020502	ダ	右	1700	晴	良	10:45	4歳未勝利		1990-7-21	2	札幌	5	4歳未勝利	(馬齢)	6	1680	6	6	240	5	5	240	4	5-6	6440	17																							6.8 - 11.1 - 12.1 - 12.9 - 12.6 - 12.7 - 13.4 - 13.3 - 13.8	6.8 - 17.9 - 30.0 - 42.9 - 55.5 - 68.2 - 81.6 - 94.9 - 108.7 (6.8-6.8)	8.0	110	1.0
199001020503	ダ	右	1000	晴	良	11:15	4歳未勝利		1990-7-21	2	札幌	5	4歳未勝利	牝(馬齢)	6	350	2	6	120	2	9	100	1	5-7	290	1																							12.5 - 11.3 - 11.7 - 12.2 - 12.6	12.5 - 23.8 - 35.5 - 47.7 - 60.3 (12.5-12.5)	12.0	120	3.0
199001020504	芝	右	1000	曇	良	11:45	3歳新馬		1990-7-21	2	札幌	5	3歳新馬	(馬齢)	4	120	1	4	100	1	5	130	2	4-5	160	1																							12.7 - 11.1 - 11.4 - 12.2 - 12.3	12.7 - 23.8 - 35.2 - 47.4 - 59.7 (12.7-12.7)			
199001020505	ダ	右	1700	晴	良	12:45	4歳未勝利		1990-7-21	2	札幌	5	4歳未勝利	(馬齢)	2	260	1	2	130	1	9	230	6	2-8	670	3																							7.0 - 11.5 - 12.1 - 12.8 - 12.6 - 12.5 - 12.6 - 12.6 - 13.0	7.0 - 18.5 - 30.6 - 43.4 - 56.0 - 68.5 - 81.1 - 93.7 - 106.7 (7.0-7.0)	7.0	160	2.0
199001020506	ダ	右	1700	晴	良	13:15	4歳以上500万下		1990-7-21	2	札幌	5	4歳以上500万下	(別定)	6	1250	7	6	380	7	2	290	6	2-6	4930	23																							6.7 - 11.2 - 12.1 - 13.1 - 12.5 - 12.3 - 12.4 - 12.9 - 13.1	6.7 - 17.9 - 30.0 - 43.1 - 55.6 - 67.9 - 80.3 - 93.2 - 106.3 (6.7-6.7)	1.0	190	2.0
199001020507	ダ	右	1000	晴	良	13:50	4歳以上500万下		1990-7-21	2	札幌	5	4歳以上500万下	(混)(別定)	9	520	2	9	160	2	3	400	7	3-8	3650	13																							12.7 - 11.0 - 11.5 - 12.0 - 12.3	12.7 - 23.7 - 35.2 - 47.2 - 59.5 (12.7-12.7)	7.0	170	3.0
199001020508	芝	右	1200	晴	良	14:25	襟裳特別 		1990-7-21	2	札幌	5	4歳以上500万下	(別定)	7	1010	6	7	370	8	2	520	9	2-5	9080	29																							12.2 - 10.6 - 11.1 - 11.4 - 12.2 - 12.3	12.2 - 22.8 - 33.9 - 45.3 - 57.5 - 69.8 (12.2-12.2)	9.0	190	2.0
199001020601	ダ	右	1000	曇	稍重	10:15	3歳未勝利		1990-7-22	2	札幌	6	3歳未勝利	(混)(馬齢)	2	1750	5	2	590	5	4	420	3	2-4	4610	12																							12.8 - 11.1 - 11.8 - 12.3 - 12.6	12.8 - 23.9 - 35.7 - 48.0 - 60.6 (12.8-12.8)			
199001020602	ダ	右	1000	曇	稍重	10:45	4歳未勝利		1990-7-22	2	札幌	6	4歳未勝利	(馬齢)	7	150	1	7	100	1	4	130	3	4-7	370	2																							12.6 - 10.9 - 11.7 - 12.0 - 12.2	12.6 - 23.5 - 35.2 - 47.2 - 59.4 (12.6-12.6)	1.0	120	2.0
199001020603	ダ	右	1700	曇	稍重	11:15	4歳未勝利		1990-7-22	2	札幌	6	4歳未勝利	(馬齢)	5	740	4	5	140	3	8	110	1	5-8	910	4																							7.1 - 11.0 - 12.0 - 12.2 - 12.0 - 12.4 - 12.9 - 13.4 - 13.2	7.1 - 18.1 - 30.1 - 42.3 - 54.3 - 66.7 - 79.6 - 93.0 - 106.2 (7.1-7.1)	4.0	110	2.0
199001020604	ダ	右	1000	曇	稍重	11:45	4歳未勝利		1990-7-22	2	札幌	6	4歳未勝利	(馬齢)	9	150	1	9	100	1	1	150	3	1-8	540	2																							12.8 - 11.1 - 11.7 - 12.1 - 12.3	12.8 - 23.9 - 35.6 - 47.7 - 60.0 (12.8-12.8)	4.0	140	2.0
199001020605	芝	右	1000	曇	良	12:45	3歳新馬		1990-7-22	2	札幌	6	3歳新馬	(馬齢)	2	290	1	2	140	1	5	190	3	2-5	600	2																							12.2 - 10.9 - 11.4 - 12.3 - 12.4	12.2 - 23.1 - 34.5 - 46.8 - 59.2 (12.2-12.2)			
199001020606	ダ	右	1700	曇	良	13:15	4歳以上500万下		1990-7-22	2	札幌	6	4歳以上500万下	(父)(別定)	8	1360	7	8	350	7	1	230	5	1-8	3060	15																							6.8 - 11.0 - 11.9 - 12.3 - 11.9 - 12.1 - 12.7 - 13.1 - 13.2	6.8 - 17.8 - 29.7 - 42.0 - 53.9 - 66.0 - 78.7 - 91.8 - 105.0 (6.8-6.8)	7.0	190	2.0
199001020607	ダ	右	1000	曇	良	13:50	4歳以上500万下		1990-7-22	2	札幌	6	4歳以上500万下	(別定)	5	280	2	5	150	2	3	250	5	3-5	1660	6																							12.5 - 10.9 - 11.7 - 11.6 - 11.9	12.5 - 23.4 - 35.1 - 46.7 - 58.6 (12.5-12.5)	2.0	170	3.0
199001020608	ダ	右	1700	曇	良	14:25	釧路特別 		1990-7-22	2	札幌	6	4歳以上500万下	(別定)	5	180	1	5	120	2	3	120	1	3-5	170	1																							6.9 - 11.1 - 11.9 - 12.5 - 12.1 - 11.9 - 11.8 - 12.2 - 13.2	6.9 - 18.0 - 29.9 - 42.4 - 54.5 - 66.4 - 78.2 - 90.4 - 103.6 (6.9-6.9)			
199001020609	芝	右	1500	曇	良	15:00	摩周湖特別 		1990-7-22	2	札幌	6	4歳以上900万下	(別定)	6	1380	8	6	280	7	9	150	1	6-8	1530	7																							6.5 - 11.3 - 11.2 - 11.4 - 11.9 - 12.2 - 12.7 - 12.4	6.5 - 17.8 - 29.0 - 40.4 - 52.3 - 64.5 - 77.2 - 89.6 (6.5-6.5)	2.0	200	5.0
199001020610	芝	右	1800	曇	良	15:35	道新杯 		1990-7-22	2	札幌	6	4歳以上オープン	(混)(別定)	3	260	2	3	110	1	6	220	5	3-6	1100	2																							12.6 - 11.7 - 12.0 - 12.0 - 11.6 - 12.0 - 12.5 - 12.4 - 12.3	12.6 - 24.3 - 36.3 - 48.3 - 59.9 - 71.9 - 84.4 - 96.8 - 109.1 (12.6-12.6)	8.0	120	2.0
199001020701	ダ	右	1000	晴	良	10:15	4歳以上オープン		1990-7-28	2	札幌	7	4歳以上オープン	[抽](別定)	6	430	2	6	110	2	7	100	1	6-7	190	1																							12.4 - 10.9 - 11.3 - 11.8 - 12.9	12.4 - 23.3 - 34.6 - 46.4 - 59.3 (12.4-12.4)	4.0	140	3.0
199001020702	芝	右	1000	晴	良	10:45	3歳未勝利		1990-7-28	2	札幌	7	3歳未勝利	(馬齢)	8	150	1	8	130	1	9	360	6	6-6	1400	5																							12.0 - 10.8 - 11.6 - 12.3 - 12.5	12.0 - 22.8 - 34.4 - 46.7 - 59.2 (12.0-12.0)	12.0	270	5.0
199001020703	ダ	右	1000	晴	良	11:15	4歳未勝利		1990-7-28	2	札幌	7	4歳未勝利	(馬齢)	6	1680	6	6	210	5	4	110	1	4-5	850	4																							12.8 - 11.2 - 11.9 - 12.3 - 12.3	12.8 - 24.0 - 35.9 - 48.2 - 60.5 (12.8-12.8)	2.0	150	3.0
199001020704	ダ	右	1700	晴	良	11:45	4歳未勝利		1990-7-28	2	札幌	7	4歳未勝利	(混)(馬齢)	6	190	1	6	110	1	4	130	2	4-6	610	3																							6.9 - 11.0 - 12.1 - 12.8 - 12.6 - 12.7 - 12.9 - 13.4 - 13.0	6.9 - 17.9 - 30.0 - 42.8 - 55.4 - 68.1 - 81.0 - 94.4 - 107.4 (6.9-6.9)	3.0	140	4.0
199001020705	芝	右	1200	晴	良	12:45	3歳新馬		1990-7-28	2	札幌	7	3歳新馬	(馬齢)	5	610	4	5	240	4	3	160	2	3-5	870	5																							12.3 - 10.8 - 11.4 - 11.7 - 12.7 - 13.1	12.3 - 23.1 - 34.5 - 46.2 - 58.9 - 72.0 (12.3-12.3)			
199001020706	ダ	右	1000	晴	良	13:15	4歳以上500万下		1990-7-28	2	札幌	7	4歳以上500万下	(別定)	5	150	1	5	110	1	2	150	3	2-5	490	2																							12.4 - 10.8 - 11.6 - 11.9 - 12.2	12.4 - 23.2 - 34.8 - 46.7 - 58.9 (12.4-12.4)	4.0	150	4.0
199001020707	ダ	右	1700	晴	良	13:50	4歳以上500万下		1990-7-28	2	札幌	7	4歳以上500万下	(別定)	6	340	1	6	150	2	3	170	3	3-5	660	2																							6.9 - 10.9 - 11.9 - 12.4 - 12.5 - 12.7 - 12.6 - 13.0 - 12.9	6.9 - 17.8 - 29.7 - 42.1 - 54.6 - 67.3 - 79.9 - 92.9 - 105.8 (6.9-6.9)	5.0	190	4.0
199001020708	芝	右	1800	晴	良	14:25	富良野特別 		1990-7-28	2	札幌	7	4歳以上500万下	(混)(別定)	6	470	3	6	150	3	12	130	1	4-7	630	3																							12.8 - 11.9 - 12.3 - 12.1 - 12.1 - 12.2 - 12.2 - 12.1 - 12.0	12.8 - 24.7 - 37.0 - 49.1 - 61.2 - 73.4 - 85.6 - 97.7 - 109.7 (12.8-12.8)	14.0	140	2.0
199001020801	ダ	右	1700	曇	良	10:00	4歳未勝利		1990-7-29	2	札幌	8	4歳未勝利	(馬齢)	4	380	3	4	110	3	7	100	1	4-7	470	2																							6.9 - 11.8 - 12.4 - 13.2 - 12.7 - 12.2 - 12.3 - 12.6 - 12.6	6.9 - 18.7 - 31.1 - 44.3 - 57.0 - 69.2 - 81.5 - 94.1 - 106.7 (6.9-6.9)	8.0	100	2.0
199001020802	ダ	右	1000	曇	良	10:25	4歳未勝利		1990-7-29	2	札幌	8	4歳未勝利	(馬齢)	11	510	3	11	330	4	12	1,720	11	8-8	15010	23																							12.4 - 11.1 - 11.7 - 12.2 - 12.2	12.4 - 23.5 - 35.2 - 47.4 - 59.6 (12.4-12.4)	5.0	880	8.0
199001020803	ダ	右	1700	曇	良	10:50	4歳未勝利		1990-7-29	2	札幌	8	4歳未勝利	(馬齢)	5	170	1	5	100	1	1	120	2	1-5	300	1																							6.8 - 11.5 - 11.9 - 12.7 - 12.8 - 12.5 - 12.8 - 13.2 - 13.5	6.8 - 18.3 - 30.2 - 42.9 - 55.7 - 68.2 - 81.0 - 94.2 - 107.7 (6.8-6.8)	10.0	140	3.0
199001020804	ダ	右	1000	曇	良	11:15	3歳新馬		1990-7-29	2	札幌	8	3歳新馬	(馬齢)	5	590	2	5	130	2	1	100	1	1-5	200	1																							12.9 - 11.4 - 11.4 - 12.2 - 11.9	12.9 - 24.3 - 35.7 - 47.9 - 59.8 (12.9-12.9)			
199001020805	芝	右	1000	曇	良	11:45	3歳新馬		1990-7-29	2	札幌	8	3歳新馬	(混)(馬齢)	8	720	4	8	250	4	6	270	5	6-8	2410	10																							12.3 - 11.1 - 11.7 - 12.1 - 12.0	12.3 - 23.4 - 35.1 - 47.2 - 59.2 (12.3-12.3)	4.0	390	6.0
199001020806	ダ	右	1700	曇	良	12:45	4歳以上500万下		1990-7-29	2	札幌	8	4歳以上500万下	(別定)	5	520	3	5	150	3	4	110	1	4-5	620	3																							6.8 - 11.4 - 12.2 - 12.7 - 12.7 - 12.5 - 12.5 - 12.4 - 12.5	6.8 - 18.2 - 30.4 - 43.1 - 55.8 - 68.3 - 80.8 - 93.2 - 105.7 (6.8-6.8)	8.0	120	2.0
199001020807	ダ	右	1700	小雨	良	13:15	4歳以上500万下		1990-7-29	2	札幌	8	4歳以上500万下	(別定)	1	440	3	1	140	1	3	230	5	1-3	2570	14																							6.9 - 10.6 - 11.6 - 12.7 - 12.3 - 12.4 - 12.8 - 13.1 - 13.1	6.9 - 17.5 - 29.1 - 41.8 - 54.1 - 66.5 - 79.3 - 92.4 - 105.5 (6.9-6.9)	4.0	140	2.0
199001020808	ダ	右	1000	小雨	稍重	13:50	4歳以上500万下		1990-7-29	2	札幌	8	4歳以上500万下	(別定)	7	460	3	7	190	4	10	190	3	7-8	1440	9																							12.4 - 10.7 - 11.4 - 11.9 - 12.6	12.4 - 23.1 - 34.5 - 46.4 - 59.0 (12.4-12.4)	4.0	200	5.0
199001020809	ダ	右	1700	小雨	稍重	14:25	まりも特別 		1990-7-29	2	札幌	8	4歳以上500万下	牝(別定)	3	280	1	3	120	1	6	290	8	3-6	2110	11																							6.8 - 10.8 - 11.4 - 12.1 - 12.7 - 12.9 - 12.9 - 13.3 - 12.8	6.8 - 17.6 - 29.0 - 41.1 - 53.8 - 66.7 - 79.6 - 92.9 - 105.7 (6.8-6.8)	5.0	130	2.0
199001020810	芝	右	1800	曇	良	15:00	オホーツクハンデ 		1990-7-29	2	札幌	8	4歳以上900万下	(混)(ハンデ)	5	160	1	5	110	1	1	160	3	1-5	530	2																							12.8 - 12.0 - 12.0 - 12.0 - 11.8 - 12.0 - 12.6 - 12.4 - 12.7	12.8 - 24.8 - 36.8 - 48.8 - 60.6 - 72.6 - 85.2 - 97.6 - 110.3 (12.8-12.8)	8.0	150	2.0
199001020811	芝	右	1200	曇	良	15:35	札幌3歳ステークス	G3	1990-7-29	2	札幌	8	3歳オープン	(馬齢)	3	850	5	3	300	5	4	610	7	3-4	8200	18																							12.0 - 10.5 - 11.3 - 11.9 - 12.6 - 13.2	12.0 - 22.5 - 33.8 - 45.7 - 58.3 - 71.5 (12.0-12.0)	5.0	230	3.0
199001020812	ダ	右	1000	晴	稍重	16:10	4歳以上900万下		1990-7-29	2	札幌	8	4歳以上900万下	(別定)	8	1750	7	8	550	7	11	220	4	6-8	2490	11																							12.3 - 10.7 - 11.3 - 12.0 - 12.2	12.3 - 23.0 - 34.3 - 46.3 - 58.5 (12.3-12.3)	7	410	6
