	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気
199002010706	ダ	右	1700	晴	良	13:50	4歳以上500万下		1990-8-25	1	函館	7	4歳以上500万下	(混)(別定)	4	460	4	4.0	160.0	3.0	8.0	300	6.0	4-8	2070	13																							7.2 - 10.8 - 11.8 - 12.4 - 13.0 - 13.0 - 13.6 - 14.0 - 13.8	7.2 - 18.0 - 29.8 - 42.2 - 55.2 - 68.2 - 81.8 - 95.8 - 109.6 (7.2-7.2)	2.0	140	2.0
199002010707	芝	右	2000	晴	稍重	14:25	八甲田山特別 		1990-8-25	1	函館	7	4歳以上500万下	(別定)	6	260	2	6.0	100.0	1.0	1.0	110	2.0	1-6	300	1																							12.5 - 10.8 - 11.7 - 12.5 - 12.7 - 12.6 - 12.7 - 12.4 - 12.3 - 11.5	12.5 - 23.3 - 35.0 - 47.5 - 60.2 - 72.8 - 85.5 - 97.9 - 110.2 - 121.7 (12.5-12.5)	5.0	130	4.0
199002010708	芝	右	1200	晴	良	15:00	下北半島特別 		1990-8-25	1	函館	7	4歳以上500万下	(別定)	1	300	1	1.0	200.0	5.0	9.0	190	3.0	1-8	1670	9																							12.1 - 11.1 - 11.5 - 11.9 - 12.1 - 12.0	12.1 - 23.2 - 34.7 - 46.6 - 58.7 - 70.7 (12.1-12.1)	2.0	220	6.0
199002010801	芝	右	2000	小雨	不良	10:15	4歳未勝利		1990-8-26	1	函館	8	4歳未勝利	(混)(馬齢)	4	130	1	4.0	130.0	1.0	6.0	300	7.0	4-6	790	4																							12.6 - 11.6 - 12.4 - 13.1 - 13.2 - 13.4 - 13.0 - 13.0 - 12.7 - 12.2	12.6 - 24.2 - 36.6 - 49.7 - 62.9 - 76.3 - 89.3 - 102.3 - 115.0 - 127.2 (12.6-12.6)	2.0	620	8.0
199002010802	芝	右	2000	曇	不良	10:45	4歳未勝利		1990-8-26	1	函館	8	4歳未勝利	(混)(馬齢)	4	250	1	4.0	110.0	1.0	5.0	170	4.0	4-5	790	3																							12.8 - 11.7 - 12.3 - 13.0 - 12.8 - 12.8 - 12.5 - 12.7 - 13.2 - 12.8	12.8 - 24.5 - 36.8 - 49.8 - 62.6 - 75.4 - 87.9 - 100.6 - 113.8 - 126.6 (12.8-12.8)	2.0	140	2.0
199002010803	ダ	右	1000	曇	不良	11:15	4歳未勝利		1990-8-26	1	函館	8	4歳未勝利	(馬齢)	7	190	1	7.0	100.0	1.0	6.0	130	3.0	6-7	480	2																							12.5 - 11.0 - 12.0 - 12.3 - 12.5	12.5 - 23.5 - 35.5 - 47.8 - 60.3 (12.5-12.5)	2.0	130	2.0
199002010804	芝	右	1000	曇	不良	11:45	3歳新馬		1990-8-26	1	函館	8	3歳新馬	(馬齢)	7	120	1	7.0	100.0	1.0	5.0	170	3.0	5-7	270	1																							12.3 - 11.1 - 11.6 - 12.2 - 12.6	12.3 - 23.4 - 35.0 - 47.2 - 59.8 (12.3-12.3)			
199002010805	芝	右	1200	曇	不良	12:45	3歳新馬		1990-8-26	1	函館	8	3歳新馬	(馬齢)	4	290	2	4.0	150.0	2.0	7.0	220	3.0	4-7	800	3																							12.2 - 10.8 - 11.6 - 12.3 - 12.7 - 13.4	12.2 - 23.0 - 34.6 - 46.9 - 59.6 - 73.0 (12.2-12.2)	1.0	810	8.0
199002010806	芝	右	1000	曇	不良	13:15	4歳以上500万下		1990-8-26	1	函館	8	4歳以上500万下	(別定)	6	520	3	6.0	150.0	3.0	5.0	110	1.0	5-6	470	2																							12.3 - 11.0 - 11.8 - 12.3 - 12.7	12.3 - 23.3 - 35.1 - 47.4 - 60.1 (12.3-12.3)	2.0	350	8.0
199002010807	芝	右	2000	曇	不良	13:50	4歳以上500万下		1990-8-26	1	函館	8	4歳以上500万下	牝(別定)	6	410	2	6.0	160.0	1.0	10.0	400	7.0	5-7	830	2																							13.0 - 11.7 - 12.3 - 12.9 - 13.0 - 12.7 - 12.5 - 12.7 - 13.3 - 12.8	13.0 - 24.7 - 37.0 - 49.9 - 62.9 - 75.6 - 88.1 - 100.8 - 114.1 - 126.9 (13.0-13.0)	9.0	200	3.0
199002010808	芝	右	1200	曇	不良	14:25	クローバー賞 		1990-8-26	1	函館	8	3歳オープン	(混)(別定)	3	180	1	3.0	110.0	1.0	5.0	150	2.0	3-5	550	1																							11.9 - 10.7 - 11.4 - 12.2 - 13.0 - 13.4	11.9 - 22.6 - 34.0 - 46.2 - 59.2 - 72.6 (11.9-11.9)	1.0	160	4.0
199002010809	芝	右	1800	曇	不良	15:00	かもめ島特別 		1990-8-26	1	函館	8	4歳以上900万下	(別定)	2	1230	5	2.0	230.0	5.0	5.0	150	3.0	2-5	2720	10																							13.1 - 12.6 - 12.6 - 12.4 - 12.3 - 12.2 - 12.3 - 13.0 - 12.4	13.1 - 25.7 - 38.3 - 50.7 - 63.0 - 75.2 - 87.5 - 100.5 - 112.9 (13.1-13.1)	1.0	120	1.0
199002010810	ダ	右	1700	曇	重	15:35	シーサイドステークス 		1990-8-26	1	函館	8	4歳以上オープン	(混)(ハンデ)	6	340	2	6.0	150.0	2.0	5.0	120	1.0	5-6	390	2																							7.3 - 11.0 - 12.0 - 12.2 - 12.4 - 12.1 - 12.4 - 12.8 - 12.8	7.3 - 18.3 - 30.3 - 42.5 - 54.9 - 67.0 - 79.4 - 92.2 - 105.0 (7.3-7.3)	1.0	270	6.0
199002010811	芝	右	1800	曇	不良	16:10	4歳以上500万下		1990-8-26	1	函館	8	4歳以上500万下	(別定)	1	510	2	1.0	140.0	2.0	9.0	110	1.0	1-8	580	2																							12.9 - 12.1 - 12.3 - 12.7 - 12.1 - 12.4 - 12.8 - 13.1 - 12.4	12.9 - 25.0 - 37.3 - 50.0 - 62.1 - 74.5 - 87.3 - 100.4 - 112.8 (12.9-12.9)	6.0	170	3.0
199002020101	芝	右	1800	曇	良	11:15	4歳以上オープン		1990-9-1	2	函館	1	4歳以上オープン	[抽](別定)	4	1420	4							1-4	630	3																							13.3 - 12.1 - 12.1 - 12.3 - 11.7 - 12.1 - 12.3 - 12.3 - 12.6	13.3 - 25.4 - 37.5 - 49.8 - 61.5 - 73.6 - 85.9 - 98.2 - 110.8 (13.3-13.3)			
199002020102	芝	右	1700	曇	良	11:45	3歳未勝利		1990-9-1	2	函館	1	3歳未勝利	(混)(馬齢)	5	850	5	5.0	250.0	5.0	10.0	130	1.0	5-7	870	3																							6.7 - 11.6 - 12.4 - 12.6 - 12.3 - 12.3 - 12.5 - 12.5 - 11.8	6.7 - 18.3 - 30.7 - 43.3 - 55.6 - 67.9 - 80.4 - 92.9 - 104.7 (6.7-6.7)	12.0	420	8.0
199002020103	芝	右	1200	曇	良	12:45	3歳新馬		1990-9-1	2	函館	1	3歳新馬	(馬齢)	3	480	3	3.0	180.0	4.0	2.0	130	1.0	2-3	700	2																							12.5 - 10.6 - 11.4 - 12.1 - 12.2 - 12.5	12.5 - 23.1 - 34.5 - 46.6 - 58.8 - 71.3 (12.5-12.5)	9.0	1,070	11.0
199002020104	芝	右	1800	曇	良	13:15	4歳未勝利		1990-9-1	2	函館	1	4歳未勝利	(馬齢)	9	150	1	9.0	120.0	1.0	7.0	380	6.0	6-7	1320	5																							12.4 - 11.8 - 12.0 - 12.6 - 11.7 - 12.0 - 12.3 - 12.6 - 12.1	12.4 - 24.2 - 36.2 - 48.8 - 60.5 - 72.5 - 84.8 - 97.4 - 109.5 (12.4-12.4)	12.0	990	10.0
199002020105	芝	右	1800	曇	良	13:50	4歳未勝利		1990-9-1	2	函館	1	4歳未勝利	(馬齢)	5	170	1	5.0	110.0	1.0	3.0	350	7.0	3-4	1520	7																							12.3 - 11.4 - 12.3 - 12.8 - 12.1 - 12.1 - 12.6 - 12.6 - 11.9	12.3 - 23.7 - 36.0 - 48.8 - 60.9 - 73.0 - 85.6 - 98.2 - 110.1 (12.3-12.3)	6.0	160	2.0
199002020106	芝	右	2000	曇	良	14:25	竜飛崎特別 		1990-9-1	2	函館	1	4歳以上500万下	(混)(別定)	9	500	2	9.0	190.0	3.0	3.0	160	1.0	3-6	740	1																							12.8 - 10.8 - 11.9 - 12.1 - 12.2 - 11.5 - 12.4 - 12.9 - 12.4 - 11.4	12.8 - 23.6 - 35.5 - 47.6 - 59.8 - 71.3 - 83.7 - 96.6 - 109.0 - 120.4 (12.8-12.8)	10.0	1,110	12.0
199002020107	ダ	右	1700	小雨	良	15:00	長万部特別 		1990-9-1	2	函館	1	4歳以上900万下	(別定)	6	290	2	6.0	110.0	1.0	3.0	130	2.0	3-6	350	1																							7.1 - 10.5 - 11.3 - 11.9 - 12.4 - 12.8 - 13.5 - 13.2 - 13.0	7.1 - 17.6 - 28.9 - 40.8 - 53.2 - 66.0 - 79.5 - 92.7 - 105.7 (7.1-7.1)	10.0	220	5.0
199002020108	芝	右	1200	曇	良	15:35	臥牛山特別 		1990-9-1	2	函館	1	4歳以上900万下	(混)(別定)	10	450	3	10.0	220.0	3.0	3.0	460	8.0	3-7	1850	8																							12.2 - 10.4 - 11.4 - 12.2 - 12.3 - 11.8	12.2 - 22.6 - 34.0 - 46.2 - 58.5 - 70.3 (12.2-12.2)	1.0	350	6.0
199002020109	ダ	右	1000	曇	良	16:10	4歳以上500万下		1990-9-1	2	函館	1	4歳以上500万下	(別定)	1	510	3	1.0	200.0	3.0	3.0	210	4.0	1-3	1860	9																							12.4 - 11.2 - 12.3 - 12.2 - 12.7	12.4 - 23.6 - 35.9 - 48.1 - 60.8 (12.4-12.4)	2.0	140	2.0
199002020201	芝	右	1200	晴	良	10:45	3歳未勝利		1990-9-2	2	函館	2	3歳未勝利	(馬齢)	7	860	5	7.0	390.0	5.0	1.0	270	3.0	1-7	1850	8																							12.6 - 11.2 - 11.5 - 11.8 - 11.9 - 12.2	12.6 - 23.8 - 35.3 - 47.1 - 59.0 - 71.2 (12.6-12.6)			
199002020202	ダ	右	1000	晴	良	11:15	4歳未勝利		1990-9-2	2	函館	2	4歳未勝利	(混)(馬齢)	9	1330	7	9.0	300.0	4.0	1.0	350	5.0	1-7	4160	14																							12.5 - 11.2 - 12.3 - 12.8 - 12.0	12.5 - 23.7 - 36.0 - 48.8 - 60.8 (12.5-12.5)	7.0	240	2.0
199002020203	芝	右	1000	晴	良	11:45	3歳新馬		1990-9-2	2	函館	2	3歳新馬	(混)(馬齢)	6	690	3	6.0	180.0	3.0	9.0	140	2.0	4-5	450	1																							12.2 - 10.9 - 11.3 - 11.8 - 12.3	12.2 - 23.1 - 34.4 - 46.2 - 58.5 (12.2-12.2)	7.0	140	1.0
199002020204	芝	右	2000	晴	良	12:45	4歳未勝利		1990-9-2	2	函館	2	4歳未勝利	(馬齢)	9	400	2	9.0	130.0	2.0	1.0	130	1.0	1-7	820	4																							12.4 - 11.2 - 11.6 - 12.0 - 13.0 - 12.2 - 12.4 - 12.4 - 12.1 - 12.7	12.4 - 23.6 - 35.2 - 47.2 - 60.2 - 72.4 - 84.8 - 97.2 - 109.3 - 122.0 (12.4-12.4)	4.0	130	3.0
199002020205	芝	右	1800	晴	良	13:15	4歳以上500万下		1990-9-2	2	函館	2	4歳以上500万下	(別定)	8	280	2	8.0	140.0	2.0	1.0	310	7.0	1-7	2370	8																							12.1 - 11.6 - 12.0 - 12.0 - 11.7 - 12.0 - 12.4 - 12.6 - 12.2	12.1 - 23.7 - 35.7 - 47.7 - 59.4 - 71.4 - 83.8 - 96.4 - 108.6 (12.1-12.1)	3.0	120	1.0
199002020206	芝	右	1200	晴	良	13:50	4歳以上500万下		1990-9-2	2	函館	2	4歳以上500万下	(別定)	10	1690	7	10.0	380.0	8.0	5.0	130	1.0	4-7	1570	8																							12.0 - 10.4 - 11.1 - 11.7 - 11.8 - 12.5	12.0 - 22.4 - 33.5 - 45.2 - 57.0 - 69.5 (12.0-12.0)	1.0	160	3.0
199002020207	ダ	右	1700	晴	良	14:25	渡島特別 		1990-9-2	2	函館	2	4歳以上500万下	(別定)	1	690	3	1.0	160.0	4.0	8.0	110	1.0	1-7	600	2																							7.0 - 11.1 - 12.0 - 12.4 - 12.7 - 12.5 - 13.2 - 13.0 - 12.7	7.0 - 18.1 - 30.1 - 42.5 - 55.2 - 67.7 - 80.9 - 93.9 - 106.6 (7.0-7.0)	3.0	140	2.0
199002020208	芝	右	1800	晴	良	15:00	北海ハンデキャップ 		1990-9-2	2	函館	2	4歳以上900万下	(ハンデ)	7	1080	5	7.0	260.0	6.0	6.0	330	7.0	6-7	4850	20																							12.4 - 11.6 - 11.9 - 12.3 - 11.7 - 11.9 - 12.1 - 12.2 - 12.0	12.4 - 24.0 - 35.9 - 48.2 - 59.9 - 71.8 - 83.9 - 96.1 - 108.1 (12.4-12.4)	1.0	130	1.0
199002020209	芝	右	1200	晴	良	15:35	青函ステークス 		1990-9-2	2	函館	2	4歳以上オープン	(混)(ハンデ)	2	2360	9	2.0	540.0	9.0	5.0	160	1.0	2-5	4170	16																							12.0 - 10.2 - 11.0 - 11.6 - 12.2 - 12.2	12.0 - 22.2 - 33.2 - 44.8 - 57.0 - 69.2 (12.0-12.0)	11.0	600	10.0
199002020210	芝	右	1800	晴	良	16:10	4歳以上500万下		1990-9-2	2	函館	2	4歳以上500万下	(別定)	4	210	1	4.0	130.0	1.0	10.0	150	3.0	4-8	610	2																							12.3 - 11.8 - 11.9 - 12.1 - 11.7 - 12.1 - 12.3 - 12.3 - 12.1	12.3 - 24.1 - 36.0 - 48.1 - 59.8 - 71.9 - 84.2 - 96.5 - 108.6 (12.3-12.3)	3.0	180	4.0
199002020301	ダ	右	1700	晴	稍重	11:10	4歳以上700万下		1990-9-8	2	函館	3	4歳以上700万下	[抽](別定)	2	290	2	2.0	120.0	2.0	1.0	110	1.0	1-2	280	1																							7.3 - 11.6 - 12.3 - 12.5 - 12.7 - 12.9 - 13.8 - 13.7 - 13.0	7.3 - 18.9 - 31.2 - 43.7 - 56.4 - 69.3 - 83.1 - 96.8 - 109.8 (7.3-7.3)			
199002020302	芝	右	1200	晴	稍重	11:40	4歳未勝利		1990-9-8	2	函館	3	4歳未勝利	(馬齢)	5	610	4	5.0	230.0	4.0	3.0	360	5.0	3-4	2540	10																							12.5 - 10.7 - 11.5 - 12.3 - 12.4 - 12.2	12.5 - 23.2 - 34.7 - 47.0 - 59.4 - 71.6 (12.5-12.5)	12.0	500	8.0
199002020303	芝	右	1000	晴	稍重	12:40	3歳新馬		1990-9-8	2	函館	3	3歳新馬	牝(馬齢)	2	210	1	2.0	120.0	1.0	7.0	140	2.0	2-7	300	1																							12.3 - 11.1 - 11.5 - 11.6 - 12.4	12.3 - 23.4 - 34.9 - 46.5 - 58.9 (12.3-12.3)			
199002020304	芝	右	1200	晴	稍重	13:10	4歳未勝利		1990-9-8	2	函館	3	4歳未勝利	(馬齢)	6	200	1	6.0	110.0	1.0	2.0	230	5.0	2-5	1410	7																							12.4 - 10.4 - 11.5 - 12.4 - 12.9 - 11.7	12.4 - 22.8 - 34.3 - 46.7 - 59.6 - 71.3 (12.4-12.4)	8.0	270	6.0
199002020305	芝	右	1800	晴	良	13:45	4歳未勝利		1990-9-8	2	函館	3	4歳未勝利	(馬齢)	11	5450	12	11.0	1,700	13.0	1.0	450	7.0	1-7	6390	22																							12.7 - 12.0 - 12.6 - 13.2 - 12.4 - 12.2 - 12.2 - 12.2 - 12.3	12.7 - 24.7 - 37.3 - 50.5 - 62.9 - 75.1 - 87.3 - 99.5 - 111.8 (12.7-12.7)	4.0	160	1.0
199002020306	芝	右	2000	晴	良	14:20	檜山特別 		1990-9-8	2	函館	3	4歳以上500万下	牝(別定)	5	780	4	5.0	210	4.0	3.0	240	5.0	3-5	2700	16																							12.8 - 11.1 - 11.9 - 11.8 - 12.1 - 11.9 - 12.4 - 12.6 - 12.7 - 12.6	12.8 - 23.9 - 35.8 - 47.6 - 59.7 - 71.6 - 84.0 - 96.6 - 109.3 - 121.9 (12.8-12.8)	7.0	150	2.0
199002020307	芝	右	1200	晴	良	14:55	湯浜特別 		1990-9-8	2	函館	3	4歳以上500万下	(混)(別定)	13	870	2	13.0	260	2.0	4.0	1,420	12.0	4-8	12170	27																							12.3 - 10.4 - 11.2 - 11.9 - 12.4 - 12.3	12.3 - 22.7 - 33.9 - 45.8 - 58.2 - 70.5 (12.3-12.3)	2.0	470	8.0
199002020308	芝	右	1800	晴	良	15:35	HTB杯 		1990-9-8	2	函館	3	4歳以上900万下	(別定)	10	190	1	10.0	120	1.0	8.0	160	4.0	7-8	270	1																							12.6 - 12.2 - 12.3 - 12.3 - 11.8 - 12.3 - 12.0 - 12.0 - 12.3	12.6 - 24.8 - 37.1 - 49.4 - 61.2 - 73.5 - 85.5 - 97.5 - 109.8 (12.6-12.6)	2.0	150	3.0
199002020401	芝	右	1000	晴	良	11:10	3歳未勝利		1990-9-9	2	函館	4	3歳未勝利	(馬齢)	9	170	1	9.0	110	1.0	5.0	190	4.0	5-8	740	3																							12.3 - 11.0 - 11.9 - 11.9 - 11.9	12.3 - 23.3 - 35.2 - 47.1 - 59.0 (12.3-12.3)	2.0	140	3.0
199002020402	ダ	右	1700	晴	良	11:40	4歳未勝利		1990-9-9	2	函館	4	4歳未勝利	(馬齢)	12	230	1	12.0	120	1.0	7.0	260	7.0	6-8	610	3																							7.0 - 11.3 - 12.4 - 12.9 - 12.8 - 12.5 - 13.1 - 13.2 - 13.2	7.0 - 18.3 - 30.7 - 43.6 - 56.4 - 68.9 - 82.0 - 95.2 - 108.4 (7.0-7.0)	10.0	210	4.0
199002020403	芝	右	1200	晴	良	12:40	3歳新馬		1990-9-9	2	函館	4	3歳新馬	(馬齢)	3	510	2	3.0	130	2.0	6.0	100	1.0	3-6	330	1																							12.6 - 11.0 - 11.4 - 12.3 - 13.0 - 12.4	12.6 - 23.6 - 35.0 - 47.3 - 60.3 - 72.7 (12.6-12.6)	4.0	300	6.0
199002020404	芝	右	2000	晴	良	13:10	4歳未勝利		1990-9-9	2	函館	4	4歳未勝利	牝(馬齢)	2	220	1	2.0	110	1.0	7.0	190	3.0	2-6	500	2																							12.5 - 11.4 - 12.4 - 12.6 - 13.1 - 12.5 - 12.4 - 12.3 - 12.4 - 12.6	12.5 - 23.9 - 36.3 - 48.9 - 62.0 - 74.5 - 86.9 - 99.2 - 111.6 - 124.2 (12.5-12.5)	9.0	430	8.0
199002020405	ダ	右	1000	晴	良	13:45	4歳以上500万下		1990-9-9	2	函館	4	4歳以上500万下	(別定)	5	330	2	5.0	110	1.0	6.0	150	3.0	5-6	670	3																							12.4 - 11.1 - 11.9 - 12.2 - 12.2	12.4 - 23.5 - 35.4 - 47.6 - 59.8 (12.4-12.4)	11.0	110	2.0
199002020406	芝	右	1800	晴	良	14:20	横津岳特別 		1990-9-9	2	函館	4	4歳以上500万下	(別定)	6	130	1	6.0	100	1.0	1.0	250	3.0	1-6	440	2																							12.5 - 11.5 - 12.4 - 12.7 - 11.7 - 12.0 - 12.2 - 12.3 - 11.9	12.5 - 24.0 - 36.4 - 49.1 - 60.8 - 72.8 - 85.0 - 97.3 - 109.2 (12.5-12.5)			
199002020407	芝	右	2500	晴	良	14:55	みなみ北海道S 		1990-9-9	2	函館	4	4歳以上900万下	(混)(ハンデ)	6	410	2	6.0	130	2.0	5.0	110	1.0	5-6	470	1																							7.5 - 12.0 - 12.5 - 12.8 - 12.2 - 12.9 - 12.4 - 12.4 - 11.9 - 11.9 - 12.2 - 12.3 - 12.3	7.5 - 19.5 - 32.0 - 44.8 - 57.0 - 69.9 - 82.3 - 94.7 - 106.6 - 118.5 - 130.7 - 143.0 - 155.3 (7.5-7.5)	10.0	160	4.0
199002020408	芝	右	1800	晴	良	15:35	UHB杯 		1990-9-9	2	函館	4	4歳以上オープン	(混)(別定)	3	270	1	3.0	120	1.0	7.0	170	4.0	3-7	950	5																							12.3 - 11.3 - 11.8 - 12.0 - 11.9 - 12.4 - 12.1 - 12.3 - 11.9	12.3 - 23.6 - 35.4 - 47.4 - 59.3 - 71.7 - 83.8 - 96.1 - 108.0 (12.3-12.3)	2.0	150	3.0
199002020501	芝	右	1000	雨	不良	11:40	3歳未勝利		1990-9-15	2	函館	5	3歳未勝利	牝(馬齢)	1	650	4	1.0	200	4.0	3.0	120	1.0	1-3	580	3																							12.4 - 11.1 - 12.1 - 12.6 - 12.5	12.4 - 23.5 - 35.6 - 48.2 - 60.7 (12.4-12.4)			
199002020502	芝	右	1800	雨	不良	12:40	4歳未勝利		1990-9-15	2	函館	5	4歳未勝利	(馬齢)	5	180	1	5.0	110	1.0	4.0	130	3.0	4-5	370	1																							12.7 - 12.3 - 12.2 - 12.8 - 12.3 - 12.9 - 13.7 - 13.2 - 12.8	12.7 - 25.0 - 37.2 - 50.0 - 62.3 - 75.2 - 88.9 - 102.1 - 114.9 (12.7-12.7)	6.0	140	4.0
199002020503	芝	右	2000	雨	不良	13:10	4歳未勝利		1990-9-15	2	函館	5	4歳未勝利	(混)(馬齢)	8	800	4	8.0	170	4.0	5.0	100	1.0	5-8	540	3																							12.7 - 11.1 - 12.6 - 12.8 - 13.4 - 12.6 - 13.1 - 13.5 - 13.4 - 12.6	12.7 - 23.8 - 36.4 - 49.2 - 62.6 - 75.2 - 88.3 - 101.8 - 115.2 - 127.8 (12.7-12.7)	6.0	120	2.0
199002020504	ダ	右	1000	曇	不良	13:45	4歳以上500万下		1990-9-15	2	函館	5	4歳以上500万下	(別定)	2	660	4	2.0	150	4.0	1.0	120	2.0	1-2	910	4																							12.4 - 11.1 - 12.5 - 12.4 - 12.1	12.4 - 23.5 - 36.0 - 48.4 - 60.5 (12.4-12.4)	7.0	120	1.0
199002020505	芝	右	1800	晴	不良	14:20	仁山特別 		1990-9-15	2	函館	5	4歳以上500万下	(別定)	8	1400	5	8.0	220	5.0	7.0	110	1.0	7-8	1150	4																							12.5 - 11.9 - 12.2 - 12.7 - 12.7 - 12.9 - 13.0 - 12.9 - 12.3	12.5 - 24.4 - 36.6 - 49.3 - 62.0 - 74.9 - 87.9 - 100.8 - 113.1 (12.5-12.5)	6.0	290	6.0
199002020506	ダ	右	1700	晴	不良	14:55	恵山特別 		1990-9-15	2	函館	5	4歳以上900万下	(混)(別定)	11	780	2	11.0	140	2.0	3.0	100	1.0	3-8	280	1																							6.8 - 10.5 - 11.2 - 12.0 - 12.6 - 12.8 - 13.0 - 12.7 - 12.3	6.8 - 17.3 - 28.5 - 40.5 - 53.1 - 65.9 - 78.9 - 91.6 - 103.9 (6.8-6.8)	5.0	300	8.0
199002020507	芝	右	1800	晴	不良	15:35	八雲特別 		1990-9-15	2	函館	5	4歳以上900万下	牝(別定)	2	810	5	2.0	410	5.0	5.0	190	3.0	2-5	1440	9																							12.4 - 12.4 - 12.0 - 12.6 - 12.4 - 12.8 - 12.9 - 13.0 - 11.9	12.4 - 24.8 - 36.8 - 49.4 - 61.8 - 74.6 - 87.5 - 100.5 - 112.4 (12.4-12.4)			
199002020601	芝	右	1200	晴	重	11:10	3歳未勝利		1990-9-16	2	函館	6	3歳未勝利	(混)(馬齢)	4	520	3	4.0	180	3.0	3.0	120	1.0	3-4	390	2																							12.5 - 10.9 - 11.6 - 12.5 - 13.2 - 12.3	12.5 - 23.4 - 35.0 - 47.5 - 60.7 - 73.0 (12.5-12.5)			
199002020602	ダ	右	1000	晴	重	11:40	4歳未勝利		1990-9-16	2	函館	6	4歳未勝利	(馬齢)	10	630	4	10.0	330	5.0	1.0	180	2.0	1-8	650	3																							12.4 - 11.1 - 12.2 - 12.4 - 12.5	12.4 - 23.5 - 35.7 - 48.1 - 60.6 (12.4-12.4)	4.0	550	8.0
199002020603	芝	右	1000	晴	重	12:40	3歳新馬		1990-9-16	2	函館	6	3歳新馬	(馬齢)	1	350	2	1.0	220	3.0	3.0	550	6.0	1-3	4780	13																							12.6 - 11.2 - 12.3 - 12.9 - 12.3	12.6 - 23.8 - 36.1 - 49.0 - 61.3 (12.6-12.6)			
199002020604	芝	右	1800	晴	重	13:10	4歳未勝利		1990-9-16	2	函館	6	4歳未勝利	(馬齢)	5	350	2	5.0	120	2.0	9.0	150	3.0	5-8	1640	7																							12.5 - 11.5 - 12.4 - 13.0 - 12.1 - 12.7 - 13.3 - 13.8 - 12.1	12.5 - 24.0 - 36.4 - 49.4 - 61.5 - 74.2 - 87.5 - 101.3 - 113.4 (12.5-12.5)	4.0	100	1.0
199002020605	芝	右	1800	晴	重	13:45	4歳以上500万下		1990-9-16	2	函館	6	4歳以上500万下	(父)(別定)	6	370	3	6.0	150	3.0	3.0	120	1.0	3-6	430	2																							12.6 - 12.0 - 12.7 - 13.1 - 12.0 - 12.4 - 12.9 - 13.7 - 12.6	12.6 - 24.6 - 37.3 - 50.4 - 62.4 - 74.8 - 87.7 - 101.4 - 114.0 (12.6-12.6)			
199002020606	ダ	右	1700	晴	重	14:20	木古内特別 		1990-9-16	2	函館	6	4歳以上500万下	(別定)	4	120	1	4.0	100	1.0	2.0	110	2.0	2-4	190	1																							7.1 - 11.6 - 12.9 - 12.8 - 12.7 - 12.6 - 13.1 - 12.4 - 12.1	7.1 - 18.7 - 31.6 - 44.4 - 57.1 - 69.7 - 82.8 - 95.2 - 107.3 (7.1-7.1)	7.0	130	3.0
199002020607	芝	右	2000	晴	重	14:55	タマツバキ記念	G	1990-9-16	2	函館	6	4歳以上オープン	[抽](別定)	6	270	2	6.0	130	1.0	9.0	160	3.0	6-8	720	3																							13.0 - 11.2 - 13.0 - 12.4 - 12.7 - 12.3 - 12.9 - 13.1 - 13.4 - 12.6	13.0 - 24.2 - 37.2 - 49.6 - 62.3 - 74.6 - 87.5 - 100.6 - 114.0 - 126.6 (13.0-13.0)	7.0	350	7.0
199002020608	芝	右	1200	晴	重	15:35	道新スポーツ杯 		1990-9-16	2	函館	6	4歳以上900万下	(ハンデ)	1	1330	7	1.0	370	9.0	6.0	150	1.0	1-5	1940	11																							12.4 - 10.6 - 11.7 - 12.4 - 12.6 - 12.6	12.4 - 23.0 - 34.7 - 47.1 - 59.7 - 72.3 (12.4-12.4)	8.0	250	4.0
199002020701	芝	右	1200	晴	重	11:10	4歳未勝利		1990-9-22	2	函館	7	4歳未勝利	(馬齢)	6	310	1	6.0	140	1.0	2.0	250	6.0	2-4	1460	8																							12.4 - 10.6 - 11.6 - 12.6 - 13.1 - 12.2	12.4 - 23.0 - 34.6 - 47.2 - 60.3 - 72.5 (12.4-12.4)	3.0	440	7.0
199002020702	ダ	右	1000	晴	稍重	11:40	4歳未勝利		1990-9-22	2	函館	7	4歳未勝利	牝(馬齢)	3	510	2	3.0	170	3.0	6.0	110	1.0	3-6	570	3																							12.4 - 11.2 - 12.1 - 12.5 - 13.2	12.4 - 23.6 - 35.7 - 48.2 - 61.4 (12.4-12.4)	4.0	210	5.0
199002020703	芝	右	1200	晴	重	12:40	3歳新馬		1990-9-22	2	函館	7	3歳新馬	(混)(馬齢)	6	170	1	6.0	110	1.0	8.0	400	6.0	6-8	2470	8																							12.7 - 10.7 - 11.9 - 12.5 - 12.6 - 12.7	12.7 - 23.4 - 35.3 - 47.8 - 60.4 - 73.1 (12.7-12.7)	2.0	180	3.0
