	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201030090811	ダ	右	1800	晴	稍重	19:45	レダ特別 		2010-9-8	10	門別	5	800万円以下	(別定)	8.0	140.0	1.0	8.0	100	1.0	3.0	120	2.0	3-8	220.0	1.0	8=>3	320.0	1.0	3-5-8	620.0	1.0	8=>3=>5	1170.0	1.0	9,3,(2,4),7,(1,8),(5,6)	9-(2,3),4,(1,7,8),(5,6)	9,2,3,4,(1,8),5,(7,6)	(9,2,3),8,4,(1,5),6,7			5.0	130	3.0	3-8	240.0	1.0									
201030090812	ダ	右	1800	晴	稍重	20:25	ブリーダーズゴールド	G	2010-9-8	10	門別	5	(馬齢)		2.0	210.0	1.0	2.0	110	1.0	12.0	530	9.0	2-12	3250.0	11.0	2=>12	6240.0	21.0	2-9-12	9390.0	31.0	2=>12=>9	39060.0	113.0	(3,8),9,2,6,1,11,4,12,5,10,7	(3,8),9,2,6,1,11,4,12,5,10,7	(3,8,9,6,11),4,(2,1),12,5,10,7	(9,6),(3,8,2,11),1,12,(5,7,10,4)			9.0	290	8.0	2-8	2920.0	11.0									
201030090901	ダ	右	1200	晴	稍重	14:50	2歳　未勝利		2010-9-9	10	門別	6	(馬齢)		1.0	230.0	1.0	1.0	130	1.0	8.0	160	3.0	1-8	440.0	2.0	1=>8	740.0	1.0	1-6-8	3450.0	16.0	1=>8=>6	10290.0	33.0			(1,8),(5,6),2,7,3,4	(1,8),2,(5,6),7,3,4			6.0	540	8.0												
201030090902	ダ	右	1000	晴	良	15:20	2歳　牝馬		2010-9-9	10	門別	6	牝(馬齢)		8.0	290.0	2.0	8.0	160	3.0	9.0	130	2.0	8-9	450.0	1.0	8=>9	960.0	2.0	1-8-9	610.0	1.0	8=>9=>1	3140.0	4.0			679182543	6,7,(1,9),8,2,4,5,3			1.0	180	4.0	8-8	480.0	3.0									
201030090903	ダ	右	1000	晴	良	15:50	2歳　牝馬		2010-9-9	10	門別	6	牝(馬齢)		7.0	490.0	2.0	7.0	240	3.0	8.0	600	5.0	7-8	3980.0	15.0	7=>8	12160.0	28.0	7-8-9	3490.0	15.0	7=>8=>9	23390.0	69.0			(6,7),8,9,(1,5),(2,10),4	(6,7),8,9,(1,5),(2,10),4			9.0	320	4.0	7-7	4420.0	12.0									
201030090904	ダ	右	1000	晴	良	16:20	C3　ー1組		2010-9-9	10	門別	6	80万円以下	(馬齢)	4.0	940.0	3.0	4.0	130	4.0	8.0	100	2.0	4-8	560.0	3.0	4=>8	1720.0	6.0	1-4-8	1220.0	6.0	4=>8=>1	10910.0	31.0			1,(6,8),3,7,4,2,5	(1,8),6,3,(7,4),2,5			1.0	100	1.0												
201030090905	ダ	右	1700	晴	良	16:50	ひだか応援隊hーke		2010-9-9	10	門別	6	80万円以下	(馬齢)	9.0	330.0	2.0	9.0	140	2.0	5.0	140	1.0	5-9	300.0	1.0	9=>5	740.0	2.0	3-5-9	10510.0	26.0	9=>5=>3	29350.0	75.0	4,5,(9,12),10,2,11,6,(1,8),7,3	4,5,(9,12),(2,10),11,8,(1,6),7,3	4,5,9,(12,10),11,2,8,7,1,6,3	4,5,9,2,(11,12,10),(8,7),1,6,3			3.0	1,800	11.0	5-7	260.0	1.0									
201030090906	ダ	右	1200	晴	良	17:20	JRA認定フレッシュ		2010-9-9	10	門別	6	(馬齢)		4.0	180.0	1.0	4.0	110	1.0	7.0	110	2.0	4-7	310.0	1.0	4=>7	530.0	2.0	4-7-9	2120.0	7.0	4=>7=>9	4870.0	17.0			(5,7),(1,8,9),2,4,3,6	(5,7,8,9),(1,4),2,(3,6)			9.0	330	6.0	4-7	320.0	1.0									
201030090907	ダ	右	1200	晴	良	17:55	JRA認定アタックチ		2010-9-9	10	門別	6	牝(馬齢)		8.0	550.0	2.0	8.0	220	6.0	5.0	100	1.0	5-8	550.0	2.0	8=>5	1800.0	8.0	1-5-8	1030.0	3.0	8=>5=>1	8070.0	29.0			(1,2),5,8,3,(6,10),(4,9),7	1,2,5,(3,8),(6,10),(4,9),7			1.0	130	2.0	5-7	300.0	1.0									
201030090908	ダ	右	2000	晴	良	18:25	ミルクランド北海道特 		2010-9-9	10	門別	6	400万円以下	(馬齢)	9.0	190.0	1.0	9.0	110	1.0	2.0	120	2.0	2-9	210.0	1.0	9=>2	390.0	1.0	2-3-9	2570.0	9.0	9=>2=>3	6320.0	18.0	(9,10),8,4,(5,7),2,3,1	(9,10),8,4,(5,7),(3,2),1	(9,10,8,1),7,2,5,4,3	9,(10,8),(7,1),2,5,3,4			3.0	260	7.0	2-8	220.0	1.0									
201030090909	ダ	右	1800	晴	良	19:05	よい食笑味ちゃん特別 		2010-9-9	10	門別	6	800万円以下	(別定)	7.0	270.0	2.0	7.0	120	1.0	2.0	300	4.0	2-7	660.0	4.0	7=>2	1590.0	10.0	2-3-7	360.0	2.0	7=>2=>3	2790.0	12.0	723465	(7,2)-3,4,6-5	723465	723645																	
201030090910	ダ	右	1200	晴	良	19:45	サウスヴィグラス賞 		2010-9-9	10	門別	6	(別定)		4.0	230.0	2.0	4.0	120	2.0	2.0	100	1.0	2-4	170.0	1.0	4=>2	450.0	2.0	2-4-6	730.0	3.0	4=>2=>6	2920.0	10.0			2,(4,6),(5,9),3,10,1,7,8	2,(4,6),5,9,3,(1,10),7,8			6.0	160	4.0	2-4	160.0	1.0									
201030090911	ダ	右	2600	晴	良	20:25	ステイヤーズカップ〔	G	2010-9-9	10	門別	6	(別定)		8.0	4790.0	9.0	8.0	840	8.0	3.0	170	2.0	3-8	6740.0	16.0	8=>3	32060.0	47.0	3-5-8	18310.0	41.0	8=>3=>5	274810.0	378.0	(6,10,7),2-3-(4,5,11)-1-8,9	(6,10),7,2-3,(4,5),11-1-8,9	7,(6,5,2),(3,11),10,(4,8)=9,1	7,5,6,(3,2),11,8-10,4-1,9			5.0	410	5.0	3-7	1740.0	5.0									
201030091401	ダ	右	1000	晴	良	15:50	C3　ー5組		2010-9-14	11	門別	1	80万円以下	(馬齢)	3.0	120.0	1.0	3.0	100	1.0	6.0	160	4.0	3-6	520.0	2.0	3=>6	570.0	2.0	2-3-6	470.0	2.0	3=>6=>2	1420.0	3.0			(6,8),(2,3),1,(4,7),5	6,8,3,2,(1,7),4,5			2.0	130	3.0												
201030091402	ダ	右	1200	晴	良	16:20	C3　ー5組		2010-9-14	11	門別	1	80万円以下	(馬齢)	1.0	150.0	1.0	1.0	140	1.0	3.0	290	4.0	1-3	510.0	2.0	1=>3	860.0	4.0	1-3-4	310.0	2.0	1=>3=>4	1180.0	3.0			1,3,(5,4,7),6-2	1,3,5,4,7,6-2																	
201030091403	ダ	右	1200	晴	良	16:50	C3　ー3組		2010-9-14	11	門別	1	80万円以下	(馬齢)	6.0	630.0	2.0	6.0	290	3.0	5.0	700	6.0	5-6	4720.0	14.0	6=>5	8360.0	25.0	4-5-6	4320.0	16.0	6=>5=>4	34710.0	104.0			6,7,(1,3),(4,5),2	6,1,7,(4,3),5,2																	
201030091404	ダ	右	1200	晴	良	17:20	C3　ー3組		2010-9-14	11	門別	1	80万円以下	(馬齢)	5.0	130.0	1.0	5.0	110	1.0	2.0	180	3.0	2-5	480.0	2.0	5=>2	680.0	3.0	2-4-5	1240.0	5.0	5=>2=>4	4090.0	14.0			4,5,(2,7),3,6,1	4,5,2,(3,7),(1,6)																	
201030091405	ダ	右	1700	晴	良	17:55	ひだか応援隊hーke		2010-9-14	11	門別	1	1200万円以下	(別定)	4.0	180.0	1.0	4.0	120	1.0	5.0	260	4.0	4-5	650.0	2.0	4=>5	670.0	3.0	3-4-5	200.0	1.0	4=>5=>3	1380.0	5.0	4,6,(1,5),3,2	461532	463152	4,3,6,1,5-2																	
201030091406	ダ	右	1700	晴	良	18:25	JRA認定アタックチ		2010-9-14	11	門別	1	(馬齢)		8.0	170.0	1.0	8.0	100	1.0	4.0	150	4.0	4-8	600.0	3.0	8=>4	460.0	1.0	2-4-8	420.0	1.0	8=>4=>2	1410.0	3.0	(2,5,8),6-4,10,7,3,1	8,(2,5),6-10,4,(3,7),1	8,(5,6),2,10,4,7,3,1	8564210731			2.0	130	3.0	4-7	450.0	3.0									
201030091407	ダ	右	1000	晴	良	19:05	JRA認定アタックチ		2010-9-14	11	門別	1	(馬齢)		6.0	190.0	1.0	6.0	100	2.0	8.0	150	3.0	6-8	520.0	2.0	6=>8	850.0	3.0	2-6-8	400.0	1.0	6=>8=>2	2020.0	3.0			6,8,(1,2,9),7,3,5,4	6,8,(2,9),(1,7),3,5,4			2.0	100	1.0	6-8	430.0	2.0									
201030091408	ダ	右	1200	晴	良	19:45	ふるさと日高応援特別 		2010-9-14	11	門別	1	200万円以下	(馬齢)	5.0	140.0	1.0	5.0	100	1.0	12.0	230	5.0	5-12	900.0	4.0	5=>12	1100.0	4.0	5-10-12	960.0	3.0	5=>12=>10	3700.0	7.0			5,10,12,9,11,1,8,6,(2,3,4),7	5,(10,12),9,(1,11),8,(6,3),(2,4),7			10.0	170	4.0	5-8	410.0	2.0									
201030091409	ダ	右	1700	晴	良	20:25	ジャパンレース創立3 		2010-9-14	11	門別	1	200万円以下	(馬齢)	7.0	140.0	1.0	7.0	130	1.0	9.0	200	4.0	7-9	320.0	2.0	7=>9	560.0	2.0	5-7-9	1940.0	7.0	7=>9=>5	4120.0	11.0	2,8,7,(6,9),3,5,4,(1,10)	2,8-7,(6,9),3,5,4,(1,10)	2,(8,7),(6,9),5,3,1,4,10	(2,7),(8,9),6,5,3,4,1,10			5.0	320	5.0	7-8	390.0	2.0									
201030091501	ダ	右	1000	晴	良	15:50	2歳　未勝利		2010-9-15	11	門別	2	(馬齢)		5.0	110.0	1.0	5.0	100	1.0	1.0	140	2.0	1-5	180.0	1.0	5=>1	240.0	1.0	1-5-6	350.0	2.0	5=>1=>6	670.0	2.0			5,3,(1,6,7),2,4	5,3,1,6,(2,7),4																	
201030091502	ダ	右	1000	晴	良	16:20	C3　ー5組		2010-9-15	11	門別	2	80万円以下	(馬齢)	6.0	110.0	1.0	6.0	110	1.0	1.0	200	3.0	1-6	320.0	2.0	6=>1	350.0	2.0	1-4-6	2170.0	7.0	6=>1=>4	3010.0	12.0			7,3,6,1,2,(4,5)	7631245																	
201030091503	ダ	右	1200	晴	良	16:50	C3　ー4組		2010-9-15	11	門別	2	80万円以下	(馬齢)	3.0	850.0	2.0	3.0	150	3.0	9.0	100	1.0	3-9	280.0	1.0	3=>9	1250.0	5.0	3-6-9	1200.0	4.0	3=>9=>6	6020.0	17.0			9,(1,3),2,6,(5,8),12,10,7,11,4	9,3,1,2,6,(5,8),12,(10,7),11,4			6.0	440	8.0	3-7	360.0	1.0									
201030091504	ダ	右	1200	晴	良	17:20	C3　ー1組		2010-9-15	11	門別	2	80万円以下	(馬齢)	9.0	1160.0	6.0	9.0	500	6.0	2.0	350	4.0	2-9	5450.0	17.0	9=>2	11370.0	35.0	1-2-9	5260.0	19.0	9=>2=>1	54980.0	162.0			(1,2),7,10,9,12,(8,6),(4,5),3,11	(1,2),7,10,9,12,(8,6),5,4,3,11			1.0	210	2.0	2-7	1040.0	4.0									
201030091505	ダ	右	1200	曇	良	17:55	C2　ー2組		2010-9-15	11	門別	2	130万円以下	(馬齢)	12.0	210.0	2.0	12.0	140	1.0	10.0	580	8.0	10-12	5980.0	16.0	12=>10	15800.0	33.0	8-10-12	4680.0	17.0	12=>10=>8	51130.0	122.0			8,4,6,10,12,2,1,(9,11),7,(5,3)	8-(4,6,10,12),2,(1,11),9,5,(7,3)			8.0	140	2.0	7-8	4690.0	12.0									
201030091506	ダ	右	1000	曇	良	18:25	京極町名水の郷特別 		2010-9-15	11	門別	2	130万円以下	(馬齢)	6.0	160.0	1.0	6.0	120	3.0	2.0	100	1.0	2-6	370.0	2.0	6=>2	730.0	3.0	1-2-6	220.0	1.0	6=>2=>1	1590.0	4.0			8,1,2,6,4,(7,5),3	8,1,2,(4,6),5,7,3			1.0	120	2.0												
201030091507	ダ	右	1700	曇	良	19:05	JRA認定アタックチ		2010-9-15	11	門別	2	(馬齢)		11.0	580.0	3.0	11.0	150	2.0	5.0	170	3.0	5-11	740.0	3.0	11=>5	1690.0	6.0	5-10-11	4510.0	14.0	11=>5=>10	15200.0	45.0	(7,10),(5,12),(3,6),8,(4,9),11,1	7,10,(5,12),(3,6),8,4,(11,9),1	(7,10),12,(5,6),(3,8),11,4,1,9	10,(7,5,12),6,3,11,(4,8),1,9			10.0	920	9.0	5-8	430.0	3.0									
201030091508	ダ	右	1200	曇	良	19:45	Aiba琴似開設1周 		2010-9-15	11	門別	2	130万円以下	(馬齢)	9.0	490.0	3.0	9.0	150	3.0	7.0	120	2.0	7-9	840.0	3.0	9=>7	2100.0	10.0	2-7-9	1420.0	6.0	9=>7=>2	8840.0	34.0			7,(1,9),2,(3,5,10),4,6,8	7,(1,9),2,(5,10),(3,4),6,8			2.0	190	4.0	7-8	400.0	3.0									
201030091509	ダ	右	1700	曇	良	20:25	スウィフトカレント賞 		2010-9-15	11	門別	2	130万円以下	(馬齢)	7.0	1330.0	5.0	7.0	200	5.0	4.0	130	2.0	4-7	1310.0	6.0	7=>4	5140.0	18.0	4-5-7	1220.0	4.0	7=>4=>5	15650.0	51.0	6,8,1,(4,5),(7,9),12,11,3,(2,10)	6-8,(1,5),4,(7,9,12),11,3,(2,10)	6,(8,5),(1,4),(7,9),12-11,3,10,2	(6,8,5),(1,4),7,(9,12)-11-(3,10,2)			5.0	120	1.0	4-6	690.0	3.0									
201030091601	ダ	右	1000	晴	良	15:20	2歳　未勝利		2010-9-16	11	門別	3	(馬齢)		6.0	110.0	1.0	6.0	100	1.0	7.0	100	2.0	6-7	160.0	1.0	6=>7	160.0	1.0	1-6-7	600.0	3.0	6=>7=>1	780.0	2.0			6,(1,7),(2,4,5,3)	6,(2,1,7),(4,5,3)																	
201030091602	ダ	右	1200	晴	良	15:50	2歳　未勝利		2010-9-16	11	門別	3	(馬齢)		5.0	1150.0	5.0	5.0	120	1.0	8.0	160	3.0	5-8	10020.0	21.0	5=>8	32470.0	44.0	5-7-8	13780.0	31.0	5=>8=>7	166250.0	237.0			(3,5),7,1,(2,4),8-6	(3,5),(1,7),8,(2,4)-6			7.0	330	6.0												
201030091603	ダ	右	1000	晴	良	16:20	C3　ー4組		2010-9-16	11	門別	3	80万円以下	(馬齢)	9.0	760.0	3.0	9.0	180	3.0	4.0	150	2.0	4-9	3300.0	10.0	9=>4	4500.0	12.0	4-5-9	9000.0	29.0	9=>4=>5	66900.0	178.0			4,(3,7,10),(5,6,9),2,(1,8)	4,3,(7,10),(5,6,9),1,8,2			5.0	420	8.0	4-8	3000.0	11.0									
201030091604	ダ	右	1700	晴	良	16:50	ひだか応援隊hーke		2010-9-16	11	門別	3	80万円以下	(馬齢)	3.0	240.0	2.0	3.0	110	2.0	2.0	100	1.0	2-3	120.0	1.0	3=>2	340.0	2.0	2-3-6	1350.0	3.0	3=>2=>6	3440.0	11.0	3261547	3,2,(1,6),5,4,7	3,2,(1,6),4,(5,7)	(3,2),6,7,(1,5),4																	
201030091605	ダ	右	1000	曇	良	17:20	JRA認定アタックチ		2010-9-16	11	門別	3	(馬齢)		4.0	160.0	1.0	4.0	140	1.0	6.0	330	6.0	4-6	1540.0	6.0	4=>6	2750.0	9.0	3-4-6	15200.0	36.0	4=>6=>3	70930.0	187.0			(8,9,10),(3,4),7,6,2,5,1	(8,9),(4,10),3,7,6,2,5,1			3.0	1,040	10.0	4-6	1450.0	6.0									
201030091606	ダ	右	1000	曇	良	17:55	JRA認定フレッシュ		2010-9-16	11	門別	3	(馬齢)		2.0	190.0	1.0	2.0	100	1.0	9.0	140	2.0	2-9	360.0	1.0	2=>9	440.0	1.0	2-3-9	1530.0	4.0	2=>9=>3	5200.0	9.0			2,6,(5,8),(1,3),9,10,7-4	2,(6,8),5,3,1,9-10,7-4			3.0	180	5.0	2-8	250.0	1.0									
201030091607	ダ	右	1700	曇	良	18:25	ひだか応援隊hーke		2010-9-16	11	門別	3	80万円以下	(馬齢)	5.0	2940.0	6.0	5.0	350	5.0	7.0	190	3.0	5-7	6030.0	15.0	5=>7	15690.0	36.0	5-7-10	13100.0	33.0	5=>7=>10	130300.0	249.0	(2,3),7,6,10,9,(4,8),5	2,3,7,(6,10),9,(4,8),5	(2,3,7),(6,10,5),4,8,9	(2,3,7),5,(6,10),4,8,9			10.0	190	4.0	5-7	4590.0	16.0									
201030091608	ダ	右	1200	曇	良	19:05	JRA認定アタックチ		2010-9-16	11	門別	3	(馬齢)		11.0	290.0	2.0	11.0	130	2.0	5.0	380	6.0	5-11	3630.0	13.0	11=>5	4770.0	17.0	3-5-11	1900.0	7.0	11=>5=>3	12490.0	39.0			5,11,(7,10),1,3,4,(9,8),6,2	(5,11),7,10,1,3,(9,4),8,6,2			3.0	100	1.0	5-8	2650.0	7.0									
201030091609	ダ	右	1200	曇	良	19:45	日高軽種馬青年部連合 		2010-9-16	11	門別	3	200万円以下	(馬齢)	6.0	120.0	1.0	6.0	100	1.0	11.0	100	2.0	6-11	160.0	1.0	6=>11	190.0	1.0	6-7-11	840.0	3.0	6=>11=>7	1880.0	5.0			8,6,11,(1,12),(7,10),(2,9),(4,5),3	(8,6),11,(7,12),1,10,(2,9),(4,5),3			7.0	190	5.0	5-8	170.0	1.0									
201030091610	ダ	右	1700	曇	良	20:25	ハイアーゲーム賞 		2010-9-16	11	門別	3	200万円以下	(馬齢)	4.0	170.0	1.0	4.0	130	1.0	6.0	350	6.0	4-6	1660.0	4.0	4=>6	1880.0	4.0	4-6-7	20710.0	33.0	4=>6=>7	37320.0	75.0	7,2,(1,4),6,8,(3,5,10),9	7,2,1,4,6,10,8,(5,9),3	72104168953	7,10,2,4,(8,6),1,9,5,3			7.0	940	8.0	4-6	1560.0	4.0									
201030092101	ダ	右	1000	晴	良	15:10	C3　ー2組		2010-9-21	11	門別	4	80万円以下	(馬齢)	1.0	10010.0	10.0	1.0	660	9.0	4.0	240	4.0	1-4	18010.0	39.0	1=>4	113140.0	98.0	1-3-4	23740.0	73.0	1=>4=>3	436920.0	728.0			(3,5,6),(1,7,10),9,(2,4),(8,12),11	3,(5,6),(1,7),10,2,4,9,8,12,11			3.0	150	2.0	1-4	30510.0	31.0									
201030092102	ダ	右	1200	晴	良	15:40	C3　ー2組		2010-9-21	11	門別	4	80万円以下	(馬齢)	4.0	140.0	1.0	4.0	100	1.0	7.0	140	2.0	4-7	580.0	1.0	4=>7	640.0	1.0	3-4-7	1280.0	2.0	4=>7=>3	2760.0	2.0			(4,8),(3,10,9),(5,11,12),7,2,6,1	(4,8),(3,10,9),(5,7,11,12),(2,1),6			3.0	170	3.0	4-6	350.0	1.0									
201030092103	ダ	右	1000	晴	良	16:10	C3　ー1組		2010-9-21	11	門別	4	80万円以下	(馬齢)	9.0	140.0	1.0	9.0	100	1.0	11.0	300	5.0	9-11	1630.0	6.0	9=>11	2120.0	7.0	3-9-11	2180.0	6.0	9=>11=>3	6870.0	21.0			(9,11),3,2,1,(7,8),4,6,(5,10)	(9,11),3,2,8,1,7,(6,4),(5,10)			3.0	160	4.0	7-8	890.0	5.0									
201030092104	ダ	右	1700	晴	良	16:40	ひだか応援隊hーke		2010-9-21	11	門別	4	(馬齢)		10.0	6090.0	10.0	10.0	600	9.0	2.0	210	4.0	2-10	10450.0	28.0	10=>2	35900.0	66.0	2-10-11	23080.0	62.0	10=>2=>11	291160.0	515.0	10,4,(8,11),(2,6,7),(3,9),5,1,12	10,4,8,(2,11),6,7,3,9,5,1,12	10,(2,4,8,11,7),(3,6),(5,9),(1,12)	10,11,(2,8,7),6,(3,5,9),4,12,1			11.0	190	3.0	2-7	10220.0	23.0									
201030092105	ダ	右	1700	曇	良	17:15	ウィナーズチャレンジ 		2010-9-21	11	門別	4	(馬齢)		5.0	200.0	2.0	5.0	240	3.0	3.0	380	4.0	3-5	1120.0	5.0	5=>3	2500.0	8.0	2-3-5	2190.0	6.0	5=>3=>2	7670.0	22.0	(1,4),(2,5),3	(1,4)-(2,5)-3	14523	14523																	
201030092106	ダ	右	1000	曇	良	17:45	JRA認定アタックチ		2010-9-21	11	門別	4	牝(馬齢)		3.0	380.0	2.0	3.0	120	2.0	1.0	250	3.0	1-3	1240.0	5.0	3=>1	1660.0	5.0	1-2-3	20700.0	48.0	3=>1=>2	62030.0	182.0			31017825964	3,10,1,(2,7,5,8),9,4,6			2.0	3,370	10.0	1-3	1040.0	4.0									
201030092107	ダ	右	1200	曇	良	18:15	JRA認定フレッシュ		2010-9-21	11	門別	4	(馬齢)		3.0	470.0	3.0	3.0	120	3.0	10.0	110	2.0	3-10	830.0	4.0	3=>10	2180.0	8.0	3-6-10	470.0	1.0	3=>10=>6	3760.0	10.0			(3,10),6,(5,2,8),1,9,4,7	(3,10),(6,8),(5,2),1,4,9,7			6.0	100	1.0	3-8	910.0	4.0									
201030092108	ダ	右	1200	曇	良	18:45	JRA認定アタックチ		2010-9-21	11	門別	4	(馬齢)		8.0	520.0	3.0	8.0	120	2.0	2.0	100	1.0	2-8	630.0	2.0	8=>2	1540.0	7.0	2-3-8	420.0	1.0	8=>2=>3	3050.0	9.0			8,3,5,(2,4,6,7),1	8,3,(2,5),6,(4,7),1			3.0	130	3.0												
201030092109	ダ	右	1200	曇	良	19:20	室蘭夜景特別 		2010-9-21	11	門別	4	300万円以下	(馬齢)	4.0	180.0	1.0	4.0	130	2.0	5.0	180	3.0	4-5	420.0	2.0	4=>5	680.0	2.0	4-5-10	2420.0	8.0	4=>5=>10	6620.0	16.0			(4,5),9,(7,11),3,6,(2,10),12,8,1	4,5,(7,9),11,(3,6),10,2,12,8,1			10.0	240	4.0	4-5	330.0	2.0									
201030092110	ダ	右	1800	曇	良	19:55	鵡川カネダイ大野シシ 		2010-9-21	11	門別	4	300万円以下	(馬齢)	5.0	540.0	4.0	5.0	240	5.0	11.0	160	3.0	5-11	1940.0	9.0	5=>11	4250.0	18.0	5-6-11	3320.0	16.0	5=>11=>6	21160.0	89.0	(5,11),(6,7),8,10,2,(1,9),3,4,12	5,11,6,(8,7),(2,10)-(1,9),3,4,12	5,11,6,(8,7),2,10,(1,9),3,12,4	5,11,(6,7),8,2,10,(1,9),3,12,4			6.0	150	2.0	5-8	540.0	3.0									
201030092111	ダ	右	1800	曇	良	20:30	ノースクイーンカップ	G	2010-9-21	11	門別	4	牝(別定)		6.0	290.0	1.0	6.0	150	2.0	4.0	180	4.0	4-6	540.0	1.0	6=>4	760.0	1.0	4-6-7	3740.0	11.0	6=>4=>7	12750.0	39.0	9,8,(3,10),6,7,11,(4,5),2,1,12,13	9,8,(3,10),6,7,11,4,(2,5),1-12,13	9,8,(3,10),6,7,(11,4),2,5,1,13-12	9,8,(3,6,10),(7,4),11,2,5,1,13=12			7.0	400	6.0	4-5	530.0	1.0									
201030092201	ダ	右	1000	晴	良	15:10	2歳　未勝利		2010-9-22	11	門別	5	(馬齢)		5.0	1740.0	7.0	5.0	510	6.0	1.0	620	7.0	1-5	10070.0	28.0	5=>1	17740.0	49.0	1-4-5	26680.0	69.0	5=>1=>4	121390.0	314.0			(1,3),(7,9),11,5,4,6,2,12,8	1,3,(5,7,9),11,4,6,2,(8,12)			4.0	470	5.0	1-5	3420.0	11.0									
201030092202	ダ	右	1200	晴	良	15:40	C3　ー5組		2010-9-22	11	門別	5	80万円以下	(馬齢)	7.0	140.0	1.0	7.0	100	1.0	5.0	180	4.0	5-7	400.0	1.0	7=>5	510.0	1.0	1-5-7	1160.0	4.0	7=>5=>1	3460.0	5.0			7,8,(1,4,5),(3,9),(2,10,12),6	7,8,(1,5),3,4,9,2,(10,12),6			1.0	200	5.0	5-6	440.0	2.0									
201030092203	ダ	右	1700	晴	良	16:10	ひだか応援隊hーke		2010-9-22	11	門別	5	80万円以下	(馬齢)	11.0	3300.0	6.0	11.0	530	6.0	3.0	140	1.0	3-11	1230.0	5.0	11=>3	7390.0	23.0	3-10-11	7760.0	20.0	11=>3=>10	67990.0	162.0	10,(3,11),12,6,(4,9),2,5,(1,7,8)	10,11,3,12,(6,9),4,2,5,1,(7,8)	10,11,12,(3,9),4,6,(2,5),(1,8),7	10,11,(3,12,9),4,6,(2,5),7,8,1			10.0	890	8.0	3-8	1090.0	5.0									
201030092204	ダ	右	1200	晴	良	16:40	ウィナーズチャレンジ 		2010-9-22	11	門別	5	(馬齢)		1.0	170.0	1.0	1.0	120	1.0	2.0	260	4.0	1-2	530.0	2.0	1=>2	580.0	3.0	1-2-4	1260.0	4.0	1=>2=>4	2670.0	8.0			(2,4),(1,5),(3,6)	(2,4),1,(3,6),5																	
201030092205	ダ	右	1000	晴	良	17:15	JRA認定アタックチ		2010-9-22	11	門別	5	(馬齢)		6.0	130.0	1.0	6.0	100	1.0	1.0	530	9.0	1-6	9980.0	26.0	6=>1	9460.0	27.0	1-6-9	23990.0	49.0	6=>1=>9	82940.0	190.0			(2,6),8,9,(3,10),(4,7),1,5	2,6,8,(3,9),(7,10),4,1,5			9.0	380	8.0	1-6	6930.0	15.0									
201030092206	ダ	右	1000	晴	良	17:45	JRA認定フレッシュ		2010-9-22	11	門別	5	(馬齢)		1.0	770.0	6.0	1.0	270	6.0	7.0	110	1.0	1-7	2070.0	11.0	1=>7	5580.0	24.0	1-6-7	31130.0	51.0	1=>7=>6	176090.0	256.0			(1,2),4,5,(6,7),8,3	(1,2),6,(4,5),7,8-3			6.0	900	8.0												
201030092207	ダ	右	1200	晴	良	18:15	JRA認定アタックチ		2010-9-22	11	門別	5	(馬齢)		5.0	1300.0	5.0	5.0	210	4.0	1.0	540	7.0	1-5	6490.0	22.0	5=>1	19860.0	51.0	1-2-5	5700.0	20.0	5=>1=>2	68950.0	216.0			(2,3),(4,8,10),9,(6,7),5,1	2,3,8,4,10,6,(5,9,7),1			2.0	150	2.0	1-5	8220.0	21.0									
201030092208	ダ	右	1700	晴	良	18:45	ひだか応援隊hーke		2010-9-22	11	門別	5	130万円以下	(馬齢)	7.0	240.0	1.0	7.0	130	2.0	5.0	650	10.0	5-7	12080.0	31.0	7=>5	13190.0	38.0	4-5-7	10800.0	36.0	7=>5=>4	65280.0	198.0	(2,3),9,(1,4),(7,11),8,5,10,(6,12)	(2,3),9,1,4,7,8,11-5,10,(6,12)	2,3,9,1,(7,11),(8,4),5,6,(10,12)	(2,3),(1,9),(7,11),(8,5),4,(10,12),6			4.0	110	1.0	5-6	4570.0	16.0									
201030092209	ダ	右	1200	晴	良	19:20	北海道優駿の里安平町 		2010-9-22	11	門別	5	800万円以下	(別定)	8.0	790.0	4.0	8.0	170	4.0	7.0	110	1.0	7-8	430.0	3.0	8=>7	1500.0	6.0	1-7-8	340.0	2.0	8=>7=>1	4380.0	12.0			(7,8),1,4,2,6-5,3	7,8,1,4,2,6-5,3			1.0	120	3.0												
