	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
202043061708	ダ	左	1200	晴	良	18:30	馬い!EMほうれん草		2020-6-17	3	船橋	3			11.0	1570.0	7.0	11.0	480	7.0	6.0	300	6.0	6-11	3640.0	19.0	6-11	1,200	18.0	5-11	1,550	19.0	5-6	940	15.0	11=>6	7700.0	37.0	5-6-11	7320.0	35.0	11=>6=>5	40050.0	160.0		237108491251116	2,3,10,7,(4,12),9,5,8,1,11,6	231074125911816	12.4 - 11.5 - 12.0 - 12.6 - 13.2 - 13.4	12.4 - 23.9 - 35.9 - 48.5 - 61.7 - 75.1 (35.9-39.2)	5.0	290	5.0	5-8	2410.0	13.0	8=>5	5050.0	26.0
202043061709	ダ	左	1600	晴	良	19:00	双子賞		2020-6-17	3	船橋	3			2.0	150.0	1.0	2.0	100	1.0	9.0	120	2.0	2-9	380.0	1.0	2-9	190	1.0	2-6	240	2.0	6-9	360	5.0	2=>9	520.0	1.0	2-6-9	680.0	1.0	2=>9=>6	1820.0	1.0	2971610483	2971610843	2,9,(1,7),6,3,10,8,4	2917610384	13.1 - 12.6 - 12.7 - 12.7 - 12.7 - 12.5 - 12.9 - 13.3	13.1 - 25.7 - 38.4 - 51.1 - 63.8 - 76.3 - 89.2 - 102.5 (38.4-38.7)	6.0	150	3.0	2-8	280.0	1.0	2=>8	420.0	1.0
202043061710	ダ	左	1800	晴	良	19:35	Wチャンスで京成電鉄 		2020-6-17	3	船橋	3	(ハンデ)		5.0	170.0	1.0	5.0	100	1.0	7.0	130	2.0	5-7	210.0	1.0	5-7	160	1.0	3-5	480	6.0	3-7	640	10.0	5=>7	350.0	1.0	3-5-7	1160.0	4.0	5=>7=>3	2690.0	6.0	576482193	576482193	578624319	578326194	11.8 - 12.3 - 12.9 - 12.8 - 12.7 - 12.1 - 12.4 - 13.2 - 13.3	11.8 - 24.1 - 37.0 - 49.8 - 62.5 - 74.6 - 87.0 - 100.2 - 113.5 (37.0-38.9)	3.0	300	7.0	5-7	220.0	1.0	5=>7	280.0	1.0
202043061711	ダ	左	1600	晴	良	20:10	京成盃グランドマイラ	G	2020-6-17	3	船橋	3	(別定)		4.0	340.0	1.0	4.0	160	1.0	12.0	250	6.0	4-12	1560.0	9.0	4-12	670	11.0	4-11	480	6.0	11-12	890	15.0	4=>12	2550.0	8.0	4-11-12	3290.0	16.0	4=>12=>11	12700.0	30.0	121074531112698	121047511132698	12,10,(4,7),11,1,3,5,2,8,6,9	121047113128695	12.1 - 12.3 - 12.2 - 12.3 - 11.9 - 12.2 - 12.9 - 13.3	12.1 - 24.4 - 36.6 - 48.9 - 60.8 - 73.0 - 85.9 - 99.2 (36.6-38.4)	11.0	180	4.0	4-8	700.0	5.0	4=>8	1340.0	6.0
202043061712	ダ	左	1200	晴	良	20:50	ハートビートナイター 		2020-6-17	3	船橋	3			2.0	260.0	1.0	2.0	120	1.0	7.0	150	2.0	2-7	650.0	1.0	2-7	280	1.0	1-2	310	2.0	1-7	380	3.0	2=>7	1230.0	1.0	1-2-7	980.0	1.0	2=>7=>1	4220.0	2.0		412387111926105.0	412311879121065.0	124381172916105.0	12.3 - 11.4 - 11.6 - 12.0 - 12.2 - 13.5	12.3 - 23.7 - 35.3 - 47.3 - 59.5 - 73.0 (35.3-37.7)	1.0	150	3.0	2-6	390.0	1.0	2=>6	920.0	1.0
202043061801	ダ	左	1200	曇	良	15:00	3歳七		2020-6-18	3	船橋	4	13万円以上60万円未満		11.0	3950.0	6.0	11.0	690	6.0	1.0	230	5.0	1-11	13160.0	30.0	1-11	2,400	24.0	10-11	2,100	22.0	1-10	970	12.0	11=>1	31900.0	57.0	1-10-11	29660.0	72.0	11=>1=>10	277920.0	439.0		9113104157268	9,11,(3,10),(1,4),8,2,7,5,6	9111034812576	12.8 - 11.9 - 12.6 - 12.6 - 12.7 - 14.6	12.8 - 24.7 - 37.3 - 49.9 - 62.6 - 77.2 (37.3-39.9)	10.0	150	1.0	1-8	3090.0	12.0	8=>1	6150.0	24.0
202043061802	ダ	左	1500	曇	良	15:30	C3二		2020-6-18	3	船橋	4			5.0	480.0	3.0	5.0	180	2.0	2.0	410	7.0	2-5	4640.0	17.0	2-5	1,360	17.0	5-10	510	6.0	2-10	1,440	18.0	5=>2	4920.0	26.0	2-5-10	4760.0	21.0	5=>2=>10	22940.0	84.0	110584926113127	1,10,5,8,9,4-2,11,3,6,12,7	(1,10),8,5,9,4,(3,11,12),2,7,6	101854912311726	7.0 - 12.6 - 12.4 - 13.0 - 12.6 - 12.6 - 13.8 - 14.0	7.0 - 19.6 - 32.0 - 45.0 - 57.6 - 70.2 - 84.0 - 98.0 (32.0-40.4)	10.0	180	3.0	2-5	2720.0	12.0	5=>2	3990.0	21.0
202043061803	ダ	左	1200	曇	良	16:00	C2八　九		2020-6-18	3	船橋	4			2.0	250.0	1.0	2.0	120	1.0	6.0	150	2.0	2-6	600.0	2.0	2-6	270	2.0	2-7	330	4.0	6-7	560	10.0	2=>6	1040.0	1.0	2-6-7	1650.0	5.0	2=>6=>7	5910.0	7.0		269151171248103	2,6,11,7,(1,9),5,12,4,8,10,3	2,6,7,11,1,9,5,4,12,10,8-3	12.5 - 11.5 - 11.4 - 12.0 - 13.5 - 13.6	12.5 - 24.0 - 35.4 - 47.4 - 60.9 - 74.5 (35.4-39.1)	7.0	200	5.0	2-5	430.0	1.0	2=>5	810.0	1.0
202043061805	ダ	左	1200	曇	良	17:00	月下香特別 		2020-6-18	3	船橋	4	270万円以下		1.0	120.0	1.0	1.0	100	1.0	3.0	120	2.0	1-3	190.0	1.0	1-3	140	1.0	1-6	300	4.0	3-6	550	8.0	1=>3	240.0	1.0	1-3-6	850.0	4.0	1=>3=>6	2040.0	6.0		1105936827114	1,10,5,3,9,8,(2,6),7,11,4	1103562981174	12.3 - 11.5 - 11.9 - 12.3 - 12.6 - 12.8	12.3 - 23.8 - 35.7 - 48.0 - 60.6 - 73.4 (35.7-37.7)	6.0	240	6.0	1-3	230.0	1.0	1=>3	220.0	1.0
202043061806	ダ	左	1000	曇	良	17:30	C2　選抜馬		2020-6-18	3	船橋	4			12.0	150.0	1.0	12.0	100	1.0	2.0	160	2.0	2-12	460.0	1.0	2-12	240	1.0	9-12	320	2.0	2-9	940	9.0	12=>2	520.0	1.0	2-9-12	1350.0	1.0	12=>2=>9	3720.0	1.0			2,6,9,14,(4,8,12),(1,3),13,5,11,7,10	2691284141351371110	12.3 - 11.2 - 11.8 - 12.6 - 13.1	12.3 - 23.5 - 35.3 - 47.9 - 61.0 (35.3-37.5)	9.0	230	4.0	2-7	410.0	1.0	7=>2	620.0	1.0
202043061807	ダ	左	1500	曇	良	18:00	ブルーベリー特別 		2020-6-18	3	船橋	4	350万円以上		1.0	160.0	1.0	1.0	100	1.0	8.0	100	2.0	1-8	190.0	1.0	1-8	140	1.0	1-6	210	4.0	6-8	210	3.0	1=>8	310.0	1.0	1-6-8	340.0	1.0	1=>8=>6	940.0	1.0	129375864	129387564	1,2,9,(3,8),7,6,5,4	129387654	7.0 - 12.5 - 13.2 - 13.0 - 12.3 - 12.2 - 12.9 - 13.1	7.0 - 19.5 - 32.7 - 45.7 - 58.0 - 70.2 - 83.1 - 96.2 (32.7-38.2)	6.0	120	3.0	1-8	180.0	1.0	1=>8	300.0	1.0
202043061808	ダ	左	1200	曇	良	18:30	馬い!小松菜を食べよ		2020-6-18	3	船橋	4			10.0	160.0	1.0	10.0	120	1.0	5.0	200	4.0	5-10	730.0	3.0	5-10	270	2.0	7-10	420	4.0	5-7	940	13.0	10=>5	810.0	2.0	5-7-10	2490.0	9.0	10=>5=>7	6490.0	15.0		514127261098113	1,5,(4,7,12),10,2,6,11,9,8,3	511271046211983	12.3 - 11.3 - 11.6 - 12.4 - 12.5 - 13.3	12.3 - 23.6 - 35.2 - 47.6 - 60.1 - 73.4 (35.2-38.2)	7.0	280	5.0	5-7	460.0	2.0	7=>5	580.0	2.0
202043061809	ダ	左	1600	雨	稍重	19:05	麻綿原特別 		2020-6-18	3	船橋	4			3.0	640.0	5.0	3.0	180	3.0	4.0	180	4.0	3-4	1410.0	7.0	3-4	480	5.0	1-3	660	10.0	1-4	530	7.0	3=>4	3090.0	14.0	1-3-4	3060.0	10.0	3=>4=>1	15040.0	37.0	4111318210765129143	4111318102612145973	4,11,13,1,8,2,14,12,(5,6),(3,10,9),7	4111138122145639710	12.2 - 12.3 - 13.2 - 13.0 - 12.5 - 12.7 - 13.0 - 13.3	12.2 - 24.5 - 37.7 - 50.7 - 63.2 - 75.9 - 88.9 - 102.2 (37.7-39.0)	1.0	200	5.0	3-3	1360.0	6.0	3=>3	1570.0	8.0
202043061810	ダ	左	1600	雨	稍重	19:40	青柳特別 		2020-6-18	3	船橋	4	(ハンデ)		3.0	120.0	1.0	3.0	100	1.0	5.0	160	4.0	3-5	420.0	2.0	3-5	190	2.0	2-3	210	3.0	2-5	690	10.0	3=>5	440.0	2.0	2-3-5	870.0	3.0	3=>5=>2	1740.0	4.0	13567248	13567248	1,(3,4),5,6,7,2,8	13456728	12.7 - 13.2 - 13.3 - 12.9 - 12.0 - 11.8 - 12.7 - 13.0	12.7 - 25.9 - 39.2 - 52.1 - 64.1 - 75.9 - 88.6 - 101.6 (39.2-37.5)	2.0	150	3.0						
202043061811	ダ	左	1800	雨	重	20:15	短夜賞 		2020-6-18	3	船橋	4	(別定)		4.0	350.0	2.0	4.0	200	4.0	2.0	970	7.0	2-4	11390.0	20.0	2-4	2,550	19.0	4-6	430	7.0	2-6	1,760	17.0	4=>2	16270.0	34.0	2-4-6	13340.0	33.0	4=>2=>6	104280.0	184.0	21435768	2,1,3,4,5,7,6-8	2,1,(3,4),6,(5,7)-8	24316758	11.8 - 11.7 - 12.6 - 13.0 - 12.4 - 12.4 - 12.4 - 12.9 - 13.2	11.8 - 23.5 - 36.1 - 49.1 - 61.5 - 73.9 - 86.3 - 99.2 - 112.4 (36.1-38.5)	6.0	180	2.0						
202043061812	ダ	左	2200	雨	重	20:50	サマーディスタンス 		2020-6-18	3	船橋	4	(ハンデ)		1.0	200.0	1.0	1.0	130	1.0	2.0	170	3.0	1-2	550.0	2.0	1-2	230	2.0	1-12	630	8.0	2-12	1,160	15.0	1=>2	850.0	3.0	1-2-12	3210.0	12.0	1=>2=>12	9350.0	21.0	129345871211610	129345871210116	1,2,9,(3,5),4,10,12,8,7,6,11	1,2-9,5,10,4,12,3,8,6,7,11	13.2 - 12.5 - 13.3 - 13.2 - 13.5 - 13.2 - 13.3 - 12.4 - 12.9 - 13.7 - 13.7	13.2 - 25.7 - 39.0 - 52.2 - 65.7 - 78.9 - 92.2 - 104.6 - 117.5 - 131.2 - 144.9 (39.0-40.3)	12.0	280	5.0	1-2	510.0	2.0	1=>2	780.0	2.0
202043061901	ダ	左	1200	雨	不良	15:00	3歳八　未受賞		2020-6-19	3	船橋	5																																															
202043061902	ダ	左	1200	雨	不良	15:30	C2十		2020-6-19	3	船橋	5																																															
202043061903	ダ	左	1000	雨	不良	16:00	ライラックデビュー		2020-6-19	3	船橋	5																																															
202043061904	ダ	左	1000	雨	不良	16:30	ライラックデビュー		2020-6-19	3	船橋	5																																															
202043061905	ダ	左	1600	雨	不良	17:00	C3一　特選		2020-6-19	3	船橋	5																																															
202043061906	ダ	左	1000	雨	不良	17:30	ライラックデビュー		2020-6-19	3	船橋	5			5.0	130.0	1.0	5.0	120	1.0	2.0	160	2.0	2-5	330.0	2.0	2-5	140	1.0	4-5	150	2.0	2-4	230	4.0	5=>2	370.0	1.0	2-4-5	340.0	1.0	5=>2=>4	1020.0	2.0			2567431.0	2564731.0	12.3 - 11.4 - 12.0 - 12.6 - 12.5	12.3 - 23.7 - 35.7 - 48.3 - 60.8 (35.7-37.1)									
202043061907	ダ	左	1000	雨	不良	18:00	ライラックデビュー		2020-6-19	3	船橋	5			4.0	240.0	1.0	4.0	160	2.0	6.0	540	4.0	4-6	1200.0	4.0	4-6	390	4.0	3-4	180	1.0	3-6	470	6.0	4=>6	1710.0	7.0	3-4-6	1060.0	2.0	4=>6=>3	5870.0	20.0			2645731.0	2645731.0	12.4 - 11.7 - 12.0 - 13.1 - 13.4	12.4 - 24.1 - 36.1 - 49.2 - 62.6 (36.1-38.5)									
202043061908	ダ	左	1500	雨	不良	18:30	馬い!セロリを食べよ		2020-6-19	3	船橋	5			10.0	190.0	1.0	10.0	140	1.0	8.0	670	10.0	8-10	2710.0	10.0	8-10	900	13.0	10-11	210	1.0	8-11	820	12.0	10=>8	3840.0	14.0	8-10-11	2340.0	7.0	10=>8=>11	13200.0	33.0	1253911610784	1251039116874	10,11,5,8,1,2,3,7,(6,9),4	1011582713946	6.9 - 12.6 - 13.3 - 12.3 - 11.9 - 12.2 - 12.5 - 13.3	6.9 - 19.5 - 32.8 - 45.1 - 57.0 - 69.2 - 81.7 - 95.0 (32.8-38.0)	11.0	160	2.0	7-8	460.0	3.0	8=>7	780.0	3.0
202043061909	ダ	左	1200	雨	不良	19:05	ベースボールスプリン 		2020-6-19	3	船橋	5			8.0	1180.0	4.0	8.0	180	4.0	2.0	100	1.0	2-8	620.0	3.0	2-8	260	3.0	6-8	1,040	13.0	2-6	390	5.0	8=>2	2590.0	8.0	2-6-8	1850.0	7.0	8=>2=>6	17190.0	52.0		23781469510	2,3,8,1,6,7,4,(9,10),5	23861491057	12.3 - 11.4 - 11.5 - 11.8 - 12.7 - 12.9	12.3 - 23.7 - 35.2 - 47.0 - 59.7 - 72.6 (35.2-37.4)	6.0	320	6.0	2-7	550.0	2.0	7=>2	2160.0	8.0
202043061910	ダ	左	1600	雨	不良	19:40	荷風賞		2020-6-19	3	船橋	5			10.0	140.0	1.0	10.0	100	1.0	8.0	170	4.0	8-10	630.0	3.0	8-10	260	3.0	2-10	150	1.0	2-8	420	7.0	10=>8	980.0	4.0	2-8-10	640.0	2.0	10=>8=>2	2640.0	6.0	81091457623	81091472563	8,10,9,1,2,4,5,6,(7,3)	81029154637	12.4 - 12.5 - 12.8 - 12.8 - 12.2 - 12.9 - 12.5 - 13.3	12.4 - 24.9 - 37.7 - 50.5 - 62.7 - 75.6 - 88.1 - 101.4 (37.7-38.7)	2.0	120	2.0	7-8	470.0	2.0	8=>7	670.0	2.0
202043061911	ダ	左	1600	雨	不良	20:15	千葉港特別 		2020-6-19	3	船橋	5	(ハンデ)		1.0	190.0	1.0	1.0	120	1.0	7.0	200	5.0	1-7	1020.0	4.0	1-7	440	6.0	1-2	350	3.0	2-7	1,290	14.0	1=>7	1650.0	5.0	1-2-7	2420.0	6.0	1=>7=>2	8300.0	17.0	37112811104613925	37121811104613925	(3,7),(1,12),8,10,(11,2),4,6,9,13,5	37181210249611513	12.4 - 12.3 - 12.6 - 12.6 - 12.4 - 12.5 - 13.0 - 13.9	12.4 - 24.7 - 37.3 - 49.9 - 62.3 - 74.8 - 87.8 - 101.7 (37.3-39.4)	2.0	180	4.0	1-5	890.0	4.0	1=>5	1090.0	4.0
202043061912	ダ	左	2200	雨	不良	20:50	ファイナルトライ		2020-6-19	3	船橋	5			10.0	540.0	3.0	10.0	180	4.0	3.0	150	1.0	3-10	730.0	1.0	3-10	340	2.0	8-10	710	10.0	3-8	510	7.0	10=>3	1930.0	5.0	3-8-10	2330.0	6.0	10=>3=>8	12760.0	32.0	1083921745611	1083942751611	10,8,3,(7,5),4,2,11,6,9,1	10,8,3,5,7,2,4,11,6-9,1	13.1 - 12.5 - 14.4 - 13.0 - 13.7 - 13.3 - 13.2 - 13.5 - 13.9 - 14.0 - 14.9	13.1 - 25.6 - 40.0 - 53.0 - 66.7 - 80.0 - 93.2 - 106.7 - 120.6 - 134.6 - 149.5 (40.0-42.8)	8.0	230	5.0	3-8	740.0	2.0	8=>3	2080.0	6.0
202043071801	ダ	左	1200	曇	不良	16:55	C3九		2020-7-18	4	船橋	1			1.0	740.0	3.0	1.0	180	3.0	7.0	290	5.0	1-7	2840.0	8.0	1-7	810	9.0	1-4	310	3.0	4-7	590	7.0	1=>7	4690.0	18.0	1-4-7	1560.0	2.0	1=>7=>4	12640.0	37.0		2411517839610.0	2411715839610.0	4211715839610.0	13.1 - 12.4 - 12.7 - 12.5 - 13.4 - 13.1	13.1 - 25.5 - 38.2 - 50.7 - 64.1 - 77.2 (38.2-39.0)	4.0	150	2.0	1-6	510.0	2.0	1=>6	1360.0	4.0
202043071802	ダ	左	1200	曇	不良	17:25	C3七　八		2020-7-18	4	船橋	1			1.0	160.0	1.0	1.0	110	1.0	4.0	160	2.0	1-4	180.0	1.0	1-4	150	1.0	1-5	710	8.0	4-5	1,030	14.0	1=>4	300.0	1.0	1-4-5	2050.0	6.0	1=>4=>5	4980.0	16.0		1456237	1,4,5,2,6,3-7	1,4,5,6,2,3-7	12.5 - 11.7 - 12.2 - 12.3 - 13.6 - 14.0	12.5 - 24.2 - 36.4 - 48.7 - 62.3 - 76.3 (36.4-39.9)									
202043071803	ダ	左	1500	曇	不良	17:55	C3七　八		2020-7-18	4	船橋	1			2.0	1310.0	5.0	2.0	300	6.0	5.0	160	3.0	2-5	3530.0	12.0	2-5	630	10.0	2-9	370	4.0	5-9	220	1.0	2=>5	6510.0	21.0	2-5-9	920.0	2.0	2=>5=>9	14940.0	54.0	24598107361	24591087316	2,4,5,9,8,10,3,7-1,6	24598107316	7.4 - 12.3 - 12.7 - 12.7 - 12.6 - 12.8 - 13.7 - 13.8	7.4 - 19.7 - 32.4 - 45.1 - 57.7 - 70.5 - 84.2 - 98.0 (32.4-40.3)	9.0	100	1.0	2-5	2490.0	10.0	2=>5	7830.0	23.0
202043071804	ダ	左	1200	曇	不良	18:30	C1五　六		2020-7-18	4	船橋	1			8.0	120.0	1.0	8.0	100	1.0	3.0	130	3.0	3-8	260.0	1.0	3-8	160	1.0	7-8	200	2.0	3-7	330	5.0	8=>3	340.0	1.0	3-7-8	600.0	1.0	8=>3=>7	1270.0	1.0		839657241	3,8,(6,9),5,7,4,2,1	386597421	12.4 - 11.5 - 12.0 - 12.1 - 12.8 - 12.9	12.4 - 23.9 - 35.9 - 48.0 - 60.8 - 73.7 (35.9-37.8)	7.0	130	2.0	3-8	230.0	1.0	8=>3	420.0	1.0
202043071805	ダ	左	1600	曇	不良	19:05	風鈴賞		2020-7-18	4	船橋	1			5.0	780.0	4.0	5.0	210	4.0	6.0	410	7.0	5-6	5820.0	19.0	5-6	1,780	22.0	5-9	1,180	15.0	6-9	1,850	23.0	5=>6	9670.0	38.0	5-6-9	14900.0	48.0	5=>6=>9	64080.0	240.0	469537281	469357281	469357281	469537281	12.9 - 12.7 - 12.4 - 12.5 - 12.6 - 12.5 - 13.4 - 13.3	12.9 - 25.6 - 38.0 - 50.5 - 63.1 - 75.6 - 89.0 - 102.3 (38.0-39.2)	9.0	310	6.0	5-6	4930.0	17.0	5=>6	9810.0	30.0
202043071806	ダ	左	1200	曇	不良	19:40	虹色スプリント 		2020-7-18	4	船橋	1			8.0	510.0	4.0	8.0	190	5.0	4.0	170	4.0	4-8	950.0	1.0	4-8	390	3.0	6-8	630	14.0	4-6	520	9.0	8=>4	1470.0	1.0	4-6-8	1970.0	5.0	8=>4=>6	9550.0	10.0		61857243	6,8,5,(1,7),4,2,3	68751423	12.0 - 11.3 - 11.8 - 12.1 - 13.0 - 13.1	12.0 - 23.3 - 35.1 - 47.2 - 60.2 - 73.3 (35.1-38.2)	6.0	160	1.0						
202043071807	ダ	左	1200	曇	不良	20:15	夏の陣スプリント 		2020-7-18	4	船橋	1			7.0	280.0	1.0	7.0	100	1.0	6.0	110	2.0	6-7	310.0	1.0	6-7	150	1.0	5-7	210	3.0	5-6	280	5.0	7=>6	620.0	2.0	5-6-7	510.0	2.0	7=>6=>5	1980.0	4.0		31572648.0	35176284.0	53716284.0	12.3 - 11.4 - 12.0 - 12.3 - 12.6 - 12.6	12.3 - 23.7 - 35.7 - 48.0 - 60.6 - 73.2 (35.7-37.5)	5.0	130	3.0						
202043071808	ダ	左	1600	曇	不良	20:50	馬い!キンカンを食べ		2020-7-18	4	船橋	1			7.0	140.0	1.0	7.0	110	1.0	8.0	270	5.0	7-8	1140.0	4.0	7-8	390	7.0	1-7	200	3.0	1-8	630	8.0	7=>8	1590.0	7.0	1-7-8	1250.0	6.0	7=>8=>1	4930.0	16.0	78643152	78643152	78643125	78641352	12.7 - 12.6 - 12.7 - 12.7 - 12.3 - 12.5 - 13.6 - 13.6	12.7 - 25.3 - 38.0 - 50.7 - 63.0 - 75.5 - 89.1 - 102.7 (38.0-39.7)	1.0	140	3.0						
202043071901	ダ	左	1200	晴	不良	14:55	C3五　六		2020-7-19	4	船橋	2			8.0	510.0	3.0	8.0	140	2.0	6.0	160	3.0	6-8	1170.0	5.0	6-8	270	4.0	1-8	560	8.0	1-6	490	6.0	8=>6	1990.0	9.0	1-6-8	1910.0	8.0	8=>6=>1	8300.0	29.0		68731524.0	68731542.0	68713452.0	12.6 - 11.3 - 11.8 - 12.2 - 13.5 - 13.8	12.6 - 23.9 - 35.7 - 47.9 - 61.4 - 75.2 (35.7-39.5)	1.0	240	4.0						
202043071902	ダ	左	1500	晴	不良	15:25	C3五　六		2020-7-19	4	船橋	2			2.0	490.0	2.0	2.0	110	2.0	6.0	100	1.0	2-6	360.0	2.0	2-6	200	2.0	2-10	3,260	27.0	6-10	2,510	23.0	2=>6	1290.0	6.0	2-6-10	9390.0	22.0	2=>6=>10	50680.0	112.0	681024511317	682105114317	682105113417	682101153147	6.9 - 12.5 - 12.4 - 12.5 - 12.3 - 12.6 - 13.8 - 13.9	6.9 - 19.4 - 31.8 - 44.3 - 56.6 - 69.2 - 83.0 - 96.9 (31.8-40.3)	10.0	820	8.0	2-6	320.0	1.0	2=>6	1710.0	6.0
202043071903	ダ	左	1200	晴	不良	15:55	C3三　四		2020-7-19	4	船橋	2			8.0	240.0	1.0	8.0	140	2.0	2.0	200	4.0	2-8	1050.0	4.0	2-8	450	5.0	1-8	830	13.0	1-2	1,130	16.0	8=>2	1410.0	6.0	1-2-8	5020.0	19.0	8=>2=>1	16030.0	62.0		28617435	2,8,6,(1,7),3,4,5	28713465	12.3 - 11.4 - 11.7 - 12.3 - 13.4 - 14.3	12.3 - 23.7 - 35.4 - 47.7 - 61.1 - 75.4 (35.4-40.0)	1.0	250	5.0						
202043071904	ダ	左	1500	晴	不良	16:25	C3三　四		2020-7-19	4	船橋	2			9.0	630.0	3.0	9.0	140	2.0	4.0	140	1.0	4-9	980.0	4.0	4-9	350	2.0	2-9	690	11.0	2-4	440	6.0	9=>4	2410.0	10.0	2-4-9	2000.0	9.0	9=>4=>2	15560.0	59.0	124375986	124753986	1,2,4,7,5,9,(3,8),6	124957836	7.0 - 12.0 - 12.6 - 12.6 - 12.5 - 12.7 - 13.6 - 13.8	7.0 - 19.0 - 31.6 - 44.2 - 56.7 - 69.4 - 83.0 - 96.8 (31.6-40.1)	2.0	150	3.0	4-8	590.0	3.0	8=>4	1580.0	6.0
202043071905	ダ	左	1500	晴	重	16:55	リバーサイドジュニア 		2020-7-19	4	船橋	2	68万円以上		5.0	470.0	2.0	5.0	120	2.0	4.0	110	1.0	4-5	180.0	1.0	4-5	110	1.0	3-5	190	4.0	3-4	150	2.0	5=>4	1010.0	5.0	3-4-5	180.0	1.0	5=>4=>3	1930.0	8.0	34512	34512	3,4,5-1,2	3,4,5-1,2	7.0 - 12.3 - 12.9 - 13.2 - 12.4 - 12.3 - 13.9 - 13.9	7.0 - 19.3 - 32.2 - 45.4 - 57.8 - 70.1 - 84.0 - 97.9 (32.2-40.1)									
202043071906	ダ	左	1500	晴	重	17:25	3歳二		2020-7-19	4	船橋	2	213万円以上300万円未満		8.0	400.0	3.0	8.0	140	3.0	4.0	120	2.0	4-8	680.0	3.0	4-8	220	2.0	8-9	220	3.0	4-9	170	1.0	8=>4	1350.0	5.0	4-8-9	500.0	1.0	8=>4=>9	2710.0	4.0	789451362	789453162	(7,8),9,4,5,3,6,1,2	897453621	6.9 - 12.5 - 13.0 - 12.6 - 12.2 - 12.3 - 13.3 - 14.1	6.9 - 19.4 - 32.4 - 45.0 - 57.2 - 69.5 - 82.8 - 96.9 (32.4-39.7)	9.0	120	1.0	4-8	280.0	1.0	8=>4	590.0	2.0
202043071907	ダ	左	1500	晴	重	17:55	C2二		2020-7-19	4	船橋	2			6.0	310.0	2.0	6.0	140	1.0	3.0	190	3.0	3-6	530.0	2.0	3-6	210	2.0	1-6	180	1.0	1-3	280	3.0	6=>3	900.0	3.0	1-3-6	580.0	1.0	6=>3=>1	2220.0	2.0	5237641	5327614	5376214	5367142	6.9 - 12.0 - 12.8 - 12.4 - 12.1 - 12.6 - 13.9 - 14.1	6.9 - 18.9 - 31.7 - 44.1 - 56.2 - 68.8 - 82.7 - 96.8 (31.7-40.6)									
202043071908	ダ	左	1200	晴	重	18:30	馬い!桃のジャムを食		2020-7-19	4	船橋	2			8.0	150.0	1.0	8.0	110	1.0	5.0	170	3.0	5-8	790.0	2.0	5-8	280	2.0	6-8	1,680	15.0	5-6	6,350	25.0	8=>5	900.0	3.0	5-6-8	10100.0	22.0	8=>5=>6	22520.0	54.0		25814376	2,5,8-1,(4,6),3,7	2,8,5-6,1,4,3,7	12.4 - 11.4 - 11.9 - 11.9 - 13.2 - 13.2	12.4 - 23.8 - 35.7 - 47.6 - 60.8 - 74.0 (35.7-38.3)	6.0	580	8.0						
202043071909	ダ	左	1500	晴	重	19:05	西瓜特別 		2020-7-19	4	船橋	2	300万円以上		2.0	1110.0	6.0	2.0	380	7.0	12.0	360	6.0	2-12	8080.0	24.0	2-12	2,300	27.0	2-4	660	6.0	4-12	670	7.0	2=>12	15090.0	51.0	2-4-12	6290.0	24.0	2=>12=>4	84570.0	304.0	24151210739811	24151210739811	2,4,5,1-10,12,7,3,9,8,11	24511012738119	6.8 - 11.9 - 12.4 - 12.5 - 12.4 - 12.6 - 13.7 - 14.0	6.8 - 18.7 - 31.1 - 43.6 - 56.0 - 68.6 - 82.3 - 96.3 (31.1-40.3)	4.0	140	1.0	2-8	3090.0	15.0	2=>8	6000.0	27.0
202043071910	ダ	左	1200	晴	重	19:40	10Rは10倍!船橋		2020-7-19	4	船橋	2			1.0	2040.0	7.0	1.0	350	7.0	4.0	150	2.0	1-4	2980.0	12.0	1-4	910	13.0	1-5	1,140	17.0	4-5	360	3.0	1=>4	8980.0	33.0	1-4-5	3300.0	12.0	1=>4=>5	38420.0	139.0		2491110765381.0	2410711956381.0	2410759631118.0	12.2 - 11.1 - 11.6 - 12.3 - 13.7 - 13.0	12.2 - 23.3 - 34.9 - 47.2 - 60.9 - 73.9 (34.9-39.0)	5.0	190	3.0	1-4	2430.0	10.0	1=>4	8850.0	31.0
