	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気
199103020708	芝	右	1800	曇	良	13:35	4歳未勝利		1991-10-19	2	福島	7	4歳未勝利	(馬齢)	2	12090	16	2	3,360	16	9	510	9	5.0	150	1.0	1-5	28130	33																							12.8 - 10.8 - 11.7 - 11.9 - 12.5 - 12.4 - 12.7 - 12.8 - 13.0	12.8 - 23.6 - 35.3 - 47.2 - 59.7 - 72.1 - 84.8 - 97.6 - 110.6 (12.8-12.8)	2-9	58890.0	102.0
199103020709	芝	右	1200	曇	良	14:05	土湯特別 		1991-10-19	2	福島	7	4歳以上500万下	(混)(別定)	11	660	2	11	260	3	12	530	9	2.0	510	7.0	6-6	3710	15																							11.9 - 10.7 - 11.0 - 11.6 - 12.0 - 12.6	11.9 - 22.6 - 33.6 - 45.2 - 57.2 - 69.8 (11.9-11.9)	11-12	3370.0	10.0
199103020710	芝	右	2000	曇	良	14:40	医王寺特別 		1991-10-19	2	福島	7	4歳以上500万下	(別定)	2	420	2	2	150	2	9	150	1	1.0	280	6.0	2-7	530	2																							12.6 - 10.9 - 11.3 - 12.3 - 12.4 - 13.0 - 12.4 - 12.4 - 12.6 - 12.8	12.6 - 23.5 - 34.8 - 47.1 - 59.5 - 72.5 - 84.9 - 97.3 - 109.9 - 122.7 (12.6-12.6)	2-9	780.0	1.0
199103020711	芝	右	1200	曇	良	15:15	五色沼特別 		1991-10-19	2	福島	7	4歳以上900万下	(混)(別定)	15	900	3	15	180	3	6	120	1	1.0	140	2.0	4-8	770	2																							11.7 - 10.7 - 10.9 - 11.5 - 11.8 - 12.2	11.7 - 22.4 - 33.3 - 44.8 - 56.6 - 68.8 (11.7-11.7)	6-15	950.0	2.0
199103020801	芝	右	1200	晴	良	10:00	3歳新馬		1991-10-20	2	福島	8	3歳新馬	(馬齢)	6	110	1	6	110	1	5	610	7				5-6	1180	5																							12.0 - 10.7 - 10.9 - 11.6 - 12.2 - 12.7	12.0 - 22.7 - 33.6 - 45.2 - 57.4 - 70.1 (12.0-12.0)			
199103020802	ダ	右	1000	晴	良	10:25	4歳未勝利		1991-10-20	2	福島	8	4歳未勝利	(馬齢)	3	120	1	3	110	1	6	280	6	4.0	280	5.0	3-6	880	4																							12.4 - 11.1 - 12.0 - 12.8 - 12.6	12.4 - 23.5 - 35.5 - 48.3 - 60.9 (12.4-12.4)	3-6	990.0	5.0
199103020803	ダ	右	1000	晴	良	10:50	4歳未勝利		1991-10-20	2	福島	8	4歳未勝利	(馬齢)	9	280	1	9	120	1	5	290	5	11.0	170	3.0	5-7	1650	7																							12.5 - 11.0 - 11.9 - 12.6 - 12.7	12.5 - 23.5 - 35.4 - 48.0 - 60.7 (12.5-12.5)	5-9	1810.0	7.0
199103020804	芝	右	1800	晴	良	11:15	4歳未勝利		1991-10-20	2	福島	8	4歳未勝利	(馬齢)	8	690	4	8	210	1	9	1,140	12	16.0	660	8.0	4-5	2780	14																							12.7 - 11.1 - 12.1 - 12.0 - 12.6 - 12.3 - 12.4 - 12.5 - 12.7	12.7 - 23.8 - 35.9 - 47.9 - 60.5 - 72.8 - 85.2 - 97.7 - 110.4 (12.7-12.7)	8-9	10510.0	32.0
199103020805	ダ	右	1700	晴	良	11:40	4歳未勝利		1991-10-20	2	福島	8	4歳未勝利	(馬齢)	7	150	1	7	120	1	12	220	4	10.0	220	3.0	6-8	600	2																							7.3 - 10.8 - 11.8 - 12.5 - 13.2 - 13.1 - 13.6 - 13.7 - 13.3	7.3 - 18.1 - 29.9 - 42.4 - 55.6 - 68.7 - 82.3 - 96.0 - 109.3 (7.3-7.3)	7-12	920.0	3.0
199103020806	芝	右	1800	晴	良	12:05	4歳未勝利		1991-10-20	2	福島	8	4歳未勝利	(混)(馬齢)	13	350	1	13	140	1	11	190	3	5.0	190	5.0	6-7	620	3																							12.7 - 11.1 - 12.5 - 12.5 - 12.3 - 12.0 - 12.5 - 12.6 - 12.7	12.7 - 23.8 - 36.3 - 48.8 - 61.1 - 73.1 - 85.6 - 98.2 - 110.9 (12.7-12.7)	11-13	810.0	2.0
199103020807	芝	右	2000	晴	良	13:05	4歳未勝利		1991-10-20	2	福島	8	4歳未勝利	(馬齢)	14	350	1	14	160	2	2	420	8	1.0	160	1.0	1-7	700	2																							12.4 - 11.0 - 11.7 - 12.5 - 12.7 - 12.8 - 12.2 - 12.5 - 12.4 - 12.7	12.4 - 23.4 - 35.1 - 47.6 - 60.3 - 73.1 - 85.3 - 97.8 - 110.2 - 122.9 (12.4-12.4)	2-14	3180.0	11.0
199103020808	芝	右	1200	晴	良	13:35	4歳未勝利		1991-10-20	2	福島	8	4歳未勝利	牝(馬齢)	13	3850	11	13	940	11	10	140	1	6.0	580	8.0	5-7	4600	20																							12.0 - 11.5 - 11.6 - 11.8 - 11.9 - 12.0	12.0 - 23.5 - 35.1 - 46.9 - 58.8 - 70.8 (12.0-12.0)	10-13	5830.0	22.0
199103020809	芝	右	1700	晴	良	14:05	きんもくせい特別 		1991-10-20	2	福島	8	3歳500万下	(混)(馬齢)	2	520	2	2	170	3	1	120	1	4.0	310	5.0	1-2	480	2																							7.0 - 11.1 - 12.1 - 12.1 - 12.4 - 11.9 - 12.3 - 12.1 - 12.0	7.0 - 18.1 - 30.2 - 42.3 - 54.7 - 66.6 - 78.9 - 91.0 - 103.0 (7.0-7.0)	1-2	500.0	2.0
199103020810	ダ	右	1700	晴	良	14:40	秋保特別 		1991-10-20	2	福島	8	4歳以上500万下	(別定)	10	1810	7	10	400	5	9	250	4	7.0	230	3.0	8-8	3890	13																							7.1 - 11.1 - 12.1 - 13.2 - 13.3 - 12.4 - 12.8 - 13.2 - 13.0	7.1 - 18.2 - 30.3 - 43.5 - 56.8 - 69.2 - 82.0 - 95.2 - 108.2 (7.1-7.1)	9-10	4070.0	11.0
199103020811	芝	右	1800	晴	良	15:15	カブトヤマ記念	G3	1991-10-20	2	福島	8	4歳以上オープン	(父)(ハンデ)	10	870	3	10	200	4	4	470	7	2.0	120	1.0	4-8	4380	16																							12.7 - 10.9 - 11.6 - 11.8 - 12.1 - 12.0 - 12.2 - 12.5 - 12.9	12.7 - 23.6 - 35.2 - 47.0 - 59.1 - 71.1 - 83.3 - 95.8 - 108.7 (12.7-12.7)	4-10	9180.0	24.0
199103020812	芝	右	1200	晴	良	15:50	4歳未勝利		1991-10-20	2	福島	8	4歳未勝利	(馬齢)	13	220	1	13	140	1	10	650	9	4.0	1,610	15.0	5-7	690	2																							12.0 - 10.9 - 11.2 - 11.9 - 12.4 - 12.1	12.0 - 22.9 - 34.1 - 46.0 - 58.4 - 70.5 (12.0-12.0)	10-13	3420.0	10.0
199103030101	ダ	右	1000	曇	重	10:00	3歳未勝利		1991-10-26	3	福島	1	3歳未勝利	[抽](馬齢)	3	870	4	3	230	4	1	110	1				1-3	560	3																							12.8 - 11.3 - 12.1 - 12.6 - 13.0	12.8 - 24.1 - 36.2 - 48.8 - 61.8 (12.8-12.8)			
199103030102	芝	右	1200	曇	良	10:25	3歳未勝利		1991-10-26	3	福島	1	3歳未勝利	(馬齢)	6	970	4	6	260	4	7	260	5	2.0	740	7.0	6-7	4550	13																							12.3 - 11.4 - 11.5 - 11.9 - 12.1 - 12.4	12.3 - 23.7 - 35.2 - 47.1 - 59.2 - 71.6 (12.3-12.3)			
199103030103	ダ	右	1000	曇	重	10:50	4歳未勝利		1991-10-26	3	福島	1	4歳未勝利	(馬齢)	7	2190	7	7	370	6	1	150	3	10.0	130	1.0	1-6	3630	16																							12.4 - 11.2 - 12.1 - 12.5 - 12.7	12.4 - 23.6 - 35.7 - 48.2 - 60.9 (12.4-12.4)	1-7	5190.0	20.0
199103030104	ダ	右	1000	曇	重	11:15	4歳未勝利		1991-10-26	3	福島	1	4歳未勝利	(馬齢)	5	390	2	5	130	1	8	130	2	3.0	210	4.0	5-6	580	1																							12.4 - 11.1 - 11.8 - 12.8 - 12.6	12.4 - 23.5 - 35.3 - 48.1 - 60.7 (12.4-12.4)	5-8	680.0	1.0
199103030105	芝	右	2000	曇	良	11:40	4歳未勝利		1991-10-26	3	福島	1	4歳未勝利	(父)(馬齢)	4	1690	7	4	430	6	7	790	9	10.0	250	3.0	3-5	1550	7																							12.4 - 11.4 - 12.0 - 12.0 - 12.5 - 12.6 - 12.3 - 12.5 - 12.2 - 11.8	12.4 - 23.8 - 35.8 - 47.8 - 60.3 - 72.9 - 85.2 - 97.7 - 109.9 - 121.7 (12.4-12.4)	4-7	10290.0	34.0
199103030106	ダ	右	1700	曇	重	12:05	4歳未勝利		1991-10-26	3	福島	1	4歳未勝利	(馬齢)	8	1120	7	8	360	6	4	1,030	10	9.0	180	2.0	4-6	6220	19																							7.0 - 11.3 - 11.5 - 12.5 - 12.9 - 13.0 - 13.2 - 13.0 - 13.8	7.0 - 18.3 - 29.8 - 42.3 - 55.2 - 68.2 - 81.4 - 94.4 - 108.2 (7.0-7.0)	4-8	9640.0	31.0
199103030107	芝	右	1800	晴	良	13:05	4歳未勝利		1991-10-26	3	福島	1	4歳未勝利	(馬齢)	14	280	1	14	160	1	12	310	4	2.0	420	7.0	7-8	880	4																							12.7 - 11.6 - 12.3 - 12.8 - 12.4 - 11.6 - 12.0 - 12.2 - 12.5	12.7 - 24.3 - 36.6 - 49.4 - 61.8 - 73.4 - 85.4 - 97.6 - 110.1 (12.7-12.7)	12-14	1900.0	3.0
199103030108	芝	右	1800	晴	良	13:35	4歳未勝利		1991-10-26	3	福島	1	4歳未勝利	(混)(馬齢)	10	360	2	10	220	2	2	260	4	5.0	390	7.0	2-6	1730	8																							12.5 - 11.5 - 11.8 - 12.5 - 12.6 - 12.2 - 12.3 - 12.0 - 12.5	12.5 - 24.0 - 35.8 - 48.3 - 60.9 - 73.1 - 85.4 - 97.4 - 109.9 (12.5-12.5)	2-10	2470.0	9.0
199103030109	芝	右	1200	晴	良	14:05	福島アラブ3歳S 		1991-10-26	3	福島	1	3歳オープン	[抽](別定)	2	110	1	2	100	1	6	130	2	5.0	160	4.0	2-6	730	3																							11.9 - 11.2 - 11.4 - 11.8 - 12.0 - 12.3	11.9 - 23.1 - 34.5 - 46.3 - 58.3 - 70.6 (11.9-11.9)	2-6	680.0	2.0
199103030110	芝	右	2600	晴	良	14:40	蔵王特別 		1991-10-26	3	福島	1	4歳以上500万下	(混)(別定)	11	720	5	11	320	8	10	230	4	7.0	190	2.0	8-8	2060	12																							13.1 - 12.3 - 12.6 - 12.8 - 13.0 - 12.8 - 12.7 - 12.6 - 12.2 - 12.3 - 12.2 - 11.9 - 12.1	13.1 - 25.4 - 38.0 - 50.8 - 63.8 - 76.6 - 89.3 - 101.9 - 114.1 - 126.4 - 138.6 - 150.5 - 162.6 (13.1-13.1)	10-11	2200.0	10.0
199103030111	芝	右	1800	晴	良	15:15	金華山特別 		1991-10-26	3	福島	1	4歳以上500万下	(別定)	2	360	1	2	150	1	8	160	2	7.0	730	11.0	2-5	580	1																							12.5 - 11.3 - 11.6 - 12.5 - 12.6 - 11.9 - 12.1 - 12.4 - 12.7	12.5 - 23.8 - 35.4 - 47.9 - 60.5 - 72.4 - 84.5 - 96.9 - 109.6 (12.5-12.5)	2-8	610.0	1.0
199103030112	芝	右	1200	晴	良	15:50	4歳未勝利		1991-10-26	3	福島	1	4歳未勝利	牝(馬齢)	3	1430	5	3	270	5	1	150	2	11.0	130	1.0	1-3	1550	8																							11.9 - 11.0 - 11.3 - 11.7 - 12.3 - 12.8	11.9 - 22.9 - 34.2 - 45.9 - 58.2 - 71.0 (11.9-11.9)	1-3	2210.0	7.0
199103030201	芝	右	1700	雨	稍重	10:00	4歳以上オープン		1991-10-27	3	福島	2	4歳以上オープン	[抽](別定)	5	180	1	5	110	1	4	300	5	7.0	270	4.0	4-5	1700	6																							7.0 - 11.6 - 12.0 - 12.5 - 12.6 - 12.1 - 12.5 - 12.4 - 12.2	7.0 - 18.6 - 30.6 - 43.1 - 55.7 - 67.8 - 80.3 - 92.7 - 104.9 (7.0-7.0)	4-5	1550.0	6.0
199103030202	芝	右	1200	雨	稍重	10:25	3歳新馬		1991-10-27	3	福島	2	3歳新馬	(混)(馬齢)	10	1150	4	10	200	3	12	310	5	2.0	160	1.0	7-8	2290	12																							12.0 - 11.0 - 11.6 - 11.7 - 12.4 - 12.1	12.0 - 23.0 - 34.6 - 46.3 - 58.7 - 70.8 (12.0-12.0)	10-12	4020.0	15.0
199103030203	ダ	右	1000	雨	不良	10:50	4歳未勝利		1991-10-27	3	福島	2	4歳未勝利	(馬齢)	11	310	1	11	130	1	5	170	4	1.0	160	2.0	5-8	920	4																							12.3 - 10.7 - 11.9 - 12.3 - 12.2	12.3 - 23.0 - 34.9 - 47.2 - 59.4 (12.3-12.3)	5-11	1080.0	3.0
199103030204	ダ	右	1700	雨	不良	11:15	4歳未勝利		1991-10-27	3	福島	2	4歳未勝利	牝(馬齢)	12	1540	6	12	390	5	4	510	7	2.0	650	9.0	4-8	7340	23																							7.0 - 10.8 - 11.8 - 12.6 - 13.0 - 12.7 - 13.5 - 13.6 - 13.0	7.0 - 17.8 - 29.6 - 42.2 - 55.2 - 67.9 - 81.4 - 95.0 - 108.0 (7.0-7.0)	4-12	28720.0	62.0
199103030205	芝	右	1800	雨	稍重	11:40	4歳未勝利		1991-10-27	3	福島	2	4歳未勝利	(馬齢)	13	220	1	13	120	1	12	230	4	11.0	470	8.0	7-8	590	2																							12.6 - 11.9 - 11.7 - 12.8 - 12.5 - 12.1 - 12.7 - 12.5 - 12.7	12.6 - 24.5 - 36.2 - 49.0 - 61.5 - 73.6 - 86.3 - 98.8 - 111.5 (12.6-12.6)	12-13	790.0	2.0
199103030206	芝	右	1800	雨	稍重	12:05	4歳未勝利		1991-10-27	3	福島	2	4歳未勝利	(馬齢)	3	270	1	3	130	1	6	690	9	11.0	210	3.0	3-4	1150	4																							12.5 - 11.4 - 11.9 - 12.6 - 12.7 - 12.6 - 12.3 - 12.5 - 12.4	12.5 - 23.9 - 35.8 - 48.4 - 61.1 - 73.7 - 86.0 - 98.5 - 110.9 (12.5-12.5)	3-6	5210.0	16.0
199103030207	ダ	右	1700	雨	不良	13:05	4歳未勝利		1991-10-27	3	福島	2	4歳未勝利	(混)(馬齢)	6	820	4	6	230	4	11	400	7	12.0	140	1.0	5-8	830	3																							7.2 - 10.8 - 11.8 - 12.6 - 13.0 - 13.1 - 13.1 - 13.1 - 12.9	7.2 - 18.0 - 29.8 - 42.4 - 55.4 - 68.5 - 81.6 - 94.7 - 107.6 (7.2-7.2)	6-11	5170.0	22.0
199103030208	芝	右	2000	雨	重	13:35	4歳未勝利		1991-10-27	3	福島	2	4歳未勝利	(馬齢)	14	460	3	14	210	3	13	280	6	2.0	260	4.0	8-8	1440	8																							12.6 - 10.7 - 12.0 - 12.2 - 12.7 - 12.7 - 12.2 - 12.6 - 12.5 - 12.7	12.6 - 23.3 - 35.3 - 47.5 - 60.2 - 72.9 - 85.1 - 97.7 - 110.2 - 122.9 (12.6-12.6)	13-14	1410.0	6.0
199103030209	芝	右	1200	雨	重	14:05	久慈川特別 		1991-10-27	3	福島	2	4歳以上500万下	(別定)	12	3010	10	12	520	10	11	300	6	5.0	140	1.0	7-7	7750	27																							11.9 - 10.6 - 11.3 - 12.1 - 12.4 - 12.3	11.9 - 22.5 - 33.8 - 45.9 - 58.3 - 70.6 (11.9-11.9)	11-12	8450.0	33.0
199103030210	芝	右	1800	雨	重	14:40	相馬特別 		1991-10-27	3	福島	2	4歳以上500万下	牝(別定)	7	190	1	7	120	1	6	720	11	13.0	180	2.0	4-5	1390	5																							12.5 - 11.7 - 12.1 - 12.7 - 12.8 - 12.1 - 12.1 - 12.4 - 12.2	12.5 - 24.2 - 36.3 - 49.0 - 61.8 - 73.9 - 86.0 - 98.4 - 110.6 (12.5-12.5)	6-7	5460.0	18.0
199103030301	芝	右	1200	曇	良	10:00	3歳未勝利		1991-11-2	3	福島	3	3歳未勝利	[抽](馬齢)	1	460	4	1	120	2	8	170	5	3.0	110	1.0	1-8	1540	7																							12.5 - 11.4 - 11.5 - 11.8 - 12.5 - 12.9	12.5 - 23.9 - 35.4 - 47.2 - 59.7 - 72.6 (12.5-12.5)			
199103030302	ダ	右	1700	曇	良	10:25	4歳以上オープン		1991-11-2	3	福島	3	4歳以上オープン	[抽](別定)	1	630	3	1	130	1	6	140	2				1-6	440	2																							7.3 - 11.3 - 12.1 - 12.8 - 13.3 - 13.5 - 13.5 - 14.2 - 13.8	7.3 - 18.6 - 30.7 - 43.5 - 56.8 - 70.3 - 83.8 - 98.0 - 111.8 (7.3-7.3)			
199103030303	芝	右	1700	曇	良	10:50	3歳未勝利		1991-11-2	3	福島	3	3歳未勝利	(混)(馬齢)	6	2580	7	6	490	7	3	150	2	2.0	160	3.0	3-6	8100	21																							7.1 - 11.6 - 11.7 - 13.1 - 12.4 - 11.9 - 12.1 - 12.7 - 12.2	7.1 - 18.7 - 30.4 - 43.5 - 55.9 - 67.8 - 79.9 - 92.6 - 104.8 (7.1-7.1)			
199103030304	ダ	右	1000	曇	良	11:15	4歳未勝利		1991-11-2	3	福島	3	4歳未勝利	牝(馬齢)	1	1810	8	1	470	8	12	140	1	6.0	220	4.0	1-8	1790	9																							12.4 - 10.9 - 11.9 - 13.0 - 12.6	12.4 - 23.3 - 35.2 - 48.2 - 60.8 (12.4-12.4)	1-12	2170.0	8.0
199103030305	ダ	右	1700	曇	良	11:40	4歳未勝利		1991-11-2	3	福島	3	4歳未勝利	(馬齢)	1	860	4	1	250	4	5	300	5	6.0	110	1.0	1-5	1200	4																							7.1 - 11.2 - 11.7 - 13.0 - 13.1 - 12.8 - 13.0 - 13.4 - 12.5	7.1 - 18.3 - 30.0 - 43.0 - 56.1 - 68.9 - 81.9 - 95.3 - 107.8 (7.1-7.1)	1-5	5570.0	27.0
199103030306	芝	右	1800	曇	良	12:05	4歳未勝利		1991-11-2	3	福島	3	4歳未勝利	(馬齢)	14	2480	7	14	520	8	12	360	6	3.0	150	1.0	7-8	4710	18																							12.5 - 11.4 - 11.8 - 12.7 - 12.3 - 12.3 - 12.2 - 12.7 - 12.8	12.5 - 23.9 - 35.7 - 48.4 - 60.7 - 73.0 - 85.2 - 97.9 - 110.7 (12.5-12.5)	12-14	11810.0	34.0
199103030307	芝	右	1800	曇	良	13:05	4歳未勝利		1991-11-2	3	福島	3	4歳未勝利	(馬齢)	2	1160	5	2	210	4	11	130	1	12.0	180	3.0	2-7	720	4																							12.5 - 11.5 - 11.8 - 12.3 - 12.3 - 12.3 - 12.2 - 13.0 - 12.7	12.5 - 24.0 - 35.8 - 48.1 - 60.4 - 72.7 - 84.9 - 97.9 - 110.6 (12.5-12.5)	2-11	1220.0	3.0
199103030308	芝	右	2000	曇	良	13:35	4歳未勝利		1991-11-2	3	福島	3	4歳未勝利	(混)(馬齢)	11	3140	12	11	1,030	12	13	290	6	8.0	200	1.0	7-8	5730	22																							12.4 - 10.7 - 12.1 - 12.0 - 12.9 - 13.2 - 12.4 - 12.3 - 12.6 - 12.8	12.4 - 23.1 - 35.2 - 47.2 - 60.1 - 73.3 - 85.7 - 98.0 - 110.6 - 123.4 (12.4-12.4)	11-13	18700.0	59.0
199103030309	芝	右	1000	曇	良	14:05	秋元湖特別 		1991-11-2	3	福島	3	4歳以上500万下	(別定)	1	350	1	1	150	1	11	250	5	10.0	410	8.0	1-8	490	1																							12.2 - 10.7 - 10.9 - 11.6 - 12.5	12.2 - 22.9 - 33.8 - 45.4 - 57.9 (12.2-12.2)	1-11	1260.0	4.0
199103030310	芝	右	1800	曇	良	14:40	会津特別 		1991-11-2	3	福島	3	4歳以上500万下	(別定)	11	710	2	11	370	4	9	390	7	2.0	890	12.0	6-7	1960	8																							12.5 - 11.2 - 11.5 - 12.3 - 12.3 - 12.4 - 12.3 - 12.5 - 12.4	12.5 - 23.7 - 35.2 - 47.5 - 59.8 - 72.2 - 84.5 - 97.0 - 109.4 (12.5-12.5)	9-11	5680.0	25.0
199103030501	芝	右	1700	晴	良	10:00	3歳未勝利		1991-11-9	3	福島	5	3歳未勝利	[抽](馬齢)	2	200	1	2	100	2	4	100	1				2-4	230	1																							7.1 - 11.7 - 11.2 - 12.6 - 13.1 - 13.1 - 13.2 - 13.2 - 13.1	7.1 - 18.8 - 30.0 - 42.6 - 55.7 - 68.8 - 82.0 - 95.2 - 108.3 (7.1-7.1)			
199103030502	ダ	右	1000	晴	重	10:25	3歳未勝利		1991-11-9	3	福島	5	3歳未勝利	(馬齢)	1	550	3	1	330	3	2	350	4				1-2	1490	6																							12.4 - 11.4 - 12.3 - 13.0 - 12.6	12.4 - 23.8 - 36.1 - 49.1 - 61.7 (12.4-12.4)			
199103030503	ダ	右	1000	晴	重	10:50	4歳未勝利		1991-11-9	3	福島	5	4歳未勝利	(混)(馬齢)	2	340	1	2	130	1	5	210	5	3.0	200	4.0	2-5	1080	5																							12.8 - 11.3 - 12.2 - 12.7 - 12.4	12.8 - 24.1 - 36.3 - 49.0 - 61.4 (12.8-12.8)	2-5	1240.0	5.0
199103030504	芝	右	1800	晴	良	11:15	4歳未勝利		1991-11-9	3	福島	5	4歳未勝利	(父)(馬齢)	10	180	1	10	120	1	14	210	3	9.0	600	10.0	6-8	650	2																							12.7 - 11.6 - 11.9 - 12.7 - 12.5 - 12.0 - 12.1 - 12.2 - 12.6	12.7 - 24.3 - 36.2 - 48.9 - 61.4 - 73.4 - 85.5 - 97.7 - 110.3 (12.7-12.7)	10-14	780.0	2.0
199103030505	ダ	右	1700	晴	重	11:40	4歳未勝利		1991-11-9	3	福島	5	4歳未勝利	牝(馬齢)	8	370	2	8	130	1	4	200	4	9.0	270	6.0	4-6	1170	6																							7.2 - 11.4 - 12.0 - 12.7 - 13.1 - 12.8 - 13.3 - 13.7 - 13.1	7.2 - 18.6 - 30.6 - 43.3 - 56.4 - 69.2 - 82.5 - 96.2 - 109.3 (7.2-7.2)	4-8	1340.0	4.0
199103030506	芝	右	2000	晴	良	12:05	4歳未勝利		1991-11-9	3	福島	5	4歳未勝利	(馬齢)	3	1180	6	3	320	5	10	1,170	11	14.0	420	7.0	3-6	2120	10																							12.5 - 11.5 - 12.1 - 12.2 - 12.6 - 12.7 - 12.2 - 12.6 - 12.9 - 11.9	12.5 - 24.0 - 36.1 - 48.3 - 60.9 - 73.6 - 85.8 - 98.4 - 111.3 - 123.2 (12.5-12.5)	3-10	31350.0	63.0
199103030507	芝	右	1800	晴	良	13:05	4歳未勝利		1991-11-9	3	福島	5	4歳未勝利	(混)(馬齢)	1	410	1	1	130	2	10	140	3	11.0	130	1.0	1-6	1390	5																							12.5 - 11.4 - 11.5 - 12.4 - 12.5 - 12.4 - 12.7 - 12.7 - 13.0	12.5 - 23.9 - 35.4 - 47.8 - 60.3 - 72.7 - 85.4 - 98.1 - 111.1 (12.5-12.5)	1-10	1560.0	4.0
199103030508	芝	右	1200	晴	良	13:35	4歳未勝利		1991-11-9	3	福島	5	4歳未勝利	(馬齢)	2	440	3	2	220	3	4	250	4	10.0	140	2.0	2-3	2320	10																							12.3 - 11.1 - 11.5 - 12.0 - 12.6 - 12.4	12.3 - 23.4 - 34.9 - 46.9 - 59.5 - 71.9 (12.3-12.3)	2-4	2260.0	8.0
199103030601	芝	右	1200	曇	良	10:00	3歳新馬		1991-11-10	3	福島	6	3歳新馬	(混)(馬齢)	2	420	2	2	110	1	1	110	2				1-2	210	1																							12.3 - 10.9 - 11.3 - 11.9 - 12.8 - 12.6	12.3 - 23.2 - 34.5 - 46.4 - 59.2 - 71.8 (12.3-12.3)			
199103030602	ダ	右	1000	曇	稍重	10:25	4歳未勝利		1991-11-10	3	福島	6	4歳未勝利	(馬齢)	4	270	1	4	130	3	2	120	1	1.0	130	2.0	2-4	500	1																							12.5 - 11.3 - 12.0 - 12.6 - 12.4	12.5 - 23.8 - 35.8 - 48.4 - 60.8 (12.5-12.5)	2-4	520.0	1.0
199103030603	ダ	右	1000	晴	稍重	10:50	4歳未勝利		1991-11-10	3	福島	6	4歳未勝利	(馬齢)	3	330	2	3	110	2	1	110	1	8.0	110	3.0	1-3	470	1																							12.5 - 11.1 - 12.1 - 12.6 - 12.9	12.5 - 23.6 - 35.7 - 48.3 - 61.2 (12.5-12.5)	1-3	450.0	1.0
199103030604	ダ	右	1700	晴	稍重	11:15	4歳未勝利		1991-11-10	3	福島	6	4歳未勝利	(混)(馬齢)	8	430	3	8	140	2	2	140	3	3.0	440	6.0	2-6	660	3																							7.2 - 11.2 - 11.8 - 12.9 - 13.0 - 12.9 - 13.0 - 13.0 - 12.6	7.2 - 18.4 - 30.2 - 43.1 - 56.1 - 69.0 - 82.0 - 95.0 - 107.6 (7.2-7.2)	2-8	730.0	3.0
199103030605	芝	右	1200	晴	良	11:40	4歳未勝利		1991-11-10	3	福島	6	4歳未勝利	(馬齢)	1	410	1	1	170	1	7	2,340	14	11.0	1,430	12.0	1-5	3380	17																							12.4 - 11.2 - 11.5 - 11.8 - 12.3 - 12.1	12.4 - 23.6 - 35.1 - 46.9 - 59.2 - 71.3 (12.4-12.4)	1-7	16220.0	56.0
199103030606	芝	右	1800	晴	良	12:05	4歳未勝利		1991-11-10	3	福島	6	4歳未勝利	(馬齢)	2	190	1	2	130	1	7	930	9	8.0	230	4.0	2-5	690	3																							12.4 - 11.5 - 11.4 - 12.4 - 12.5 - 12.3 - 12.5 - 12.7 - 12.7	12.4 - 23.9 - 35.3 - 47.7 - 60.2 - 72.5 - 85.0 - 97.7 - 110.4 (12.4-12.4)	2-7	5020.0	18.0
199103030607	芝	右	2000	晴	良	13:05	4歳未勝利		1991-11-10	3	福島	6	4歳未勝利	牝(馬齢)	11	150	1	11	120	1	12	190	2	2.0	330	8.0	7-7	520	1																							12.6 - 11.3 - 12.0 - 12.5 - 13.2 - 12.8 - 12.1 - 12.1 - 12.3 - 12.4	12.6 - 23.9 - 35.9 - 48.4 - 61.6 - 74.4 - 86.5 - 98.6 - 110.9 - 123.3 (12.6-12.6)	11-12	530.0	1.0
199103030608	芝	右	1800	晴	良	13:35	4歳未勝利		1991-11-10	3	福島	6	4歳未勝利	(馬齢)	13	400	2	13	120	1	4	120	2	12.0	160	3.0	3-8	340	1																							12.4 - 12.1 - 11.9 - 12.8 - 12.5 - 12.1 - 12.1 - 12.6 - 12.6	12.4 - 24.5 - 36.4 - 49.2 - 61.7 - 73.8 - 85.9 - 98.5 - 111.1 (12.4-12.4)	4-13	440.0	1.0
199103030609	芝	右	2000	晴	良	14:05	霊山特別 		1991-11-10	3	福島	6	4歳以上500万下	(別定)	2	280	1	2	140	2	7	170	4	4.0	170	3.0	2-7	790	3																							12.8 - 11.9 - 12.8 - 12.5 - 13.4 - 12.2 - 12.0 - 11.9 - 12.4 - 12.1	12.8 - 24.7 - 37.5 - 50.0 - 63.4 - 75.6 - 87.6 - 99.5 - 111.9 - 124.0 (12.8-12.8)			
