日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2020/05/09	曇	10	14	3	4	27.2	9	13	56.0	良	0:56.8	1.7	8	32.6-32.9	34.0	新潟	202004010110	はやぶさ賞(1勝クラス)	202004010110	01180	芝	1000	438	0	0.0
2020/04/12	雨	5	16	4	8	33.4	10	10	56.0	稍	1:14.8	2.4	7-9	35.0-37.4	39.0	阪神	202009020605	3歳1勝クラス	202009020605	05212	ダ	1200	438	-2	0.0
2020/03/28	曇	3	16	4	8	2.6	1	1	55.0	稍	1:12.9	-0.2	1-1	35.0-37.9	37.9	中京	202007010703	3歳未勝利	202007010703	01171	ダ	1200	440	0	510.0
2020/03/08	雨	3	13	4	5	7.0	3	2	55.0	不	1:12.0	0.1	2-2	35.0-36.9	37.0	中京	202007010403	3歳未勝利	202007010403	01171	ダ	1200	440	-2	200.0
2020/03/01	晴	3	14	3	3	36.5	9	6	56.0	重	1:13.2	1.1	2-2	34.6-37.5	38.3	阪神	202009010203	3歳未勝利	202009010203	01154	ダ	1200	442	6	0.0
2020/01/28	雨	8	12	8	11	3.7	2	2	56.0	不	1:31.2	0.0	1-1-1-1	38.2-41.1	41.1	川崎	202045012808	ガーネットフラワー賞	movie.html?race_id=202045012808	05299	ダ	1400	436	-6	100.0
2019/12/21	晴	2	16	1	2	16.1	5	11	55.0	稍	1:15.1	2.4	1-1	35.4-37.3	39.7	阪神	201909050702	2歳未勝利	201909050702	00666	ダ	1200	442	2	0.0
2019/12/07	曇	1	16	8	15	26.2	7	4	55.0	良	1:14.3	1.0	3-3	35.7-37.6	38.5	中京	201907040301	2歳未勝利	201907040301	05203	ダ	1200	440	2	75.0
2019/11/23	晴	1	15	3	5	59.5	10	3	53.0	良	1:14.0	1.8	4-4	35.5-36.7	38.0	京都	201908050701	2歳未勝利	201908050701	01178	ダ	1200	438	0	130.0
2019/11/10	晴	1	14	8	14	331.3	13	6	53.0	良	1:14.1	1.9	4-3	34.7-37.5	38.2	京都	201908050401	2歳未勝利	201908050401	01178	ダ	1200	438	0	0.0
2019/10/05	晴	2	14	3	4	52.1	10	14	52.0	重	1:57.9	4.9	9-9-12-12	36.8-38.2	41.5	新潟	201904030102	2歳未勝利	201904030102	01178	ダ	1800	438	8	0.0
2019/08/31	晴	2	9	2	2	58.1	7	9	54.0	稍	2:05.8	3.6	6-6-5-7	36.0-36.0	39.3	小倉	201910021102	2歳未勝利	201910021102	01018	芝	2000	430	0	0.0
2019/06/01	晴	5	6	1	1	35.4	6	5	54.0	良	1:39.6	3.1	5-6	36.6-34.9	37.3	阪神	201909030105	2歳新馬	201909030105	01115	芝	1600	430	0	70.0
