	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200804010210	芝	直	1000	晴	良	14:40	はやぶさ賞 		2008-5-4	1	新潟	2	3歳500万下	(混)(特指)(馬齢)	8	720	4	8	260	4	9	530	7	15.0	210	3.0	4-5	3030.0	13.0	8-9	5030	24	8-9	1,650	21	8-15	820	7	9-15	1,570	20	8=>9	9930	39	8-9-15	11800	39					12.1 - 10.2 - 10.4 - 10.6 - 11.7	12.1 - 22.3 - 32.7 - 43.3 - 55.0 (32.7-32.7)	8=>9=>15	71100.0	222.0
200804010211	芝	左	1400	晴	良	15:20	谷川岳ステークス 		2008-5-4	1	新潟	2	4歳以上オープン	(国際)(指)(別定)	12	1350	5	12	450	6	1	900	11	9.0	250	3.0	1-6	7520.0	22.0	1-12	24040	61	1-12	6,780	64	9-12	1,590	18	1-9	3,600	40	12=>1	41380	110	1-9-12	58100	153			5-3-2-(1,8)10(4,6,11)(9,12)(7,16)15,13,14	5,3-2,1,8,10(4,6,12)11,9,16,7,15,13-14	12.0 - 10.5 - 10.8 - 11.3 - 11.6 - 11.8 - 12.2	12.0 - 22.5 - 33.3 - 44.6 - 56.2 - 68.0 - 80.2 (33.3-35.6)	12=>1=>9	436300.0	1016.0
200804010301	ダ	左	1200	曇	良	09:50	3歳未勝利		2008-5-10	1	新潟	3	3歳未勝利	牝(馬齢)	14	870	4	14	220	3	3	120	1	12.0	4,610	15.0	2-8	530.0	2.0	3-14	730	2	3-14	310	2	12-14	23,440	86	3-12	9,690	64	14=>3	2060	5	3-12-14	71200	134			5,14(3,15)(6,13)(1,11)(2,9,8,12)7,10=4	(*5,14)(3,15)(6,13)11(1,12)(2,8)7,10,9=4	12.2 - 11.2 - 12.0 - 12.9 - 12.4 - 12.9	12.2 - 23.4 - 35.4 - 48.3 - 60.7 - 73.6 (35.4-38.2)			
200804010302	ダ	左	1800	曇	良	10:20	3歳未勝利		2008-5-10	1	新潟	3	3歳未勝利	(馬齢)	9	1420	6	9	400	6	2	130	1	5.0	900	9.0	2-6	1580.0	7.0	2-9	2380	9	2-9	930	9	5-9	3,720	37	2-5	2,140	23	9=>2	5030	18	2-5-9	24390	75	1,4,9,2,11(5,7)(3,12)6(8,13)-10	1,4(2,9)(7,11)(5,6,12)3,13,8-10	(*1,4)9(2,13)(11,8)(5,7,12)6,3,10	(*1,4)-(2,9)13,8(5,11)(7,12)6(3,10)	12.6 - 11.2 - 12.9 - 14.3 - 13.8 - 13.0 - 12.6 - 12.1 - 13.4	12.6 - 23.8 - 36.7 - 51.0 - 64.8 - 77.8 - 90.4 - 102.5 - 115.9 (36.7-38.1)			
200804010303	芝	左	1400	曇	良	10:50	3歳未勝利		2008-5-10	1	新潟	3	3歳未勝利	(馬齢)	1	320	2	1	130	2	15	230	5	13.0	110	1.0	1-8	1130.0	5.0	1-15	1770	7	1-15	430	5	1-13	140	1	13-15	340	3	1=>15	2520	8	1-13-15	1110	2			(*7,8)(6,13)16(1,5,14,10)(2,4,9,12)-(3,15)11	(7,*8)13(6,16)(1,5,14,10)(2,4,9,12)(3,15)-11	12.5 - 11.0 - 11.4 - 12.3 - 12.1 - 11.9 - 12.0	12.5 - 23.5 - 34.9 - 47.2 - 59.3 - 71.2 - 83.2 (34.9-36.0)			
200804010304	ダ	左	1800	曇	良	11:20	3歳未勝利		2008-5-10	1	新潟	3	3歳未勝利	(混)(馬齢)	13	770	4	13	230	4	2	180	3	11.0	110	1.0	2-8	2570.0	9.0	2-13	2280	8	2-13	920	11	11-13	420	3	2-11	280	2	13=>2	4370	15	2-11-13	1600	5	13,9(4,11)(6,10,12)-2-3,7-5,1,8	13(9,11)4(6,10,12)2(3,7)5-(1,8)	13(9,11)4(6,12)(3,5,10,2)-(7,8)1	13(9,11)(4,6,2)(3,5,10,12)-7(1,8)	12.7 - 11.4 - 13.0 - 14.2 - 13.6 - 13.0 - 13.1 - 12.2 - 12.6	12.7 - 24.1 - 37.1 - 51.3 - 64.9 - 77.9 - 91.0 - 103.2 - 115.8 (37.1-37.9)			
200804010305	芝	左	2000	曇	良	11:50	3歳未勝利		2008-5-10	1	新潟	3	3歳未勝利	牝(馬齢)	1	260	1	1	160	2	9	350	6	2.0	280	4.0	1-5	1810.0	8.0	1-9	2850	9	1-9	1,150	12	1-2	710	8	2-9	1,460	16	1=>9	3850	12	1-2-9	5700	18	12,14(2,7)15,3(1,4,11)(6,8,13)(5,9)16-10	12-(7,14)15(2,3)4(1,11)(6,8,13)(5,9)-16-10	12,14(7,11)(2,3,15,4,8)(1,9)6,5(16,13)=10	12,14(7,11,8)(3,4)(2,1,9)5(6,15)16-13-10	12.4 - 11.0 - 12.1 - 12.7 - 13.2 - 12.8 - 12.3 - 12.5 - 12.1 - 11.8	12.4 - 23.4 - 35.5 - 48.2 - 61.4 - 74.2 - 86.5 - 99.0 - 111.1 - 122.9 (35.5-36.4)			
200804010306	芝	左	1600	曇	良	12:40	3歳未勝利		2008-5-10	1	新潟	3	3歳未勝利	(馬齢)	11	160	1	11	110	1	4	410	6	8.0	2,230	12.0	2-6	660.0	3.0	4-11	1360	5	4-11	640	5	8-11	2,810	24	4-8	23,150	79	11=>4	1680	6	4-8-11	44920	87			1,9,2,5(4,11)10(8,14)(7,15,13,16)-12,6-3	1,9,2,5(4,11)(8,10)(14,13,16)15(7,12)6-3	12.9 - 10.9 - 12.0 - 12.1 - 12.1 - 11.7 - 11.0 - 11.7	12.9 - 23.8 - 35.8 - 47.9 - 60.0 - 71.7 - 82.7 - 94.4 (35.8-34.4)			
200804010307	芝	左	2200	曇	良	13:10	4歳以上500万下		2008-5-10	1	新潟	3	4歳以上500万下	(定量)	10	1200	6	10	300	6	9	120	1	1.0	170	3.0	8-8	1650.0	7.0	9-10	1880	11	9-10	690	10	1-10	870	12	1-9	340	3	10=>9	4120	21	1-9-10	3200	13	9,8,1,10-5(4,7)2(3,6)	9,8,1,10-5(4,7)2(3,6)	9,8(1,10)-2,7(3,6)5-4	9,8(1,10)2,7(3,6)-5,4	12.7 - 11.5 - 12.0 - 12.8 - 12.7 - 12.7 - 12.6 - 12.3 - 11.8 - 11.5 - 11.8	12.7 - 24.2 - 36.2 - 49.0 - 61.7 - 74.4 - 87.0 - 99.3 - 111.1 - 122.6 - 134.4 (36.2-35.1)			
200804010308	ダ	左	1800	曇	良	13:45	4歳以上500万下		2008-5-10	1	新潟	3	4歳以上500万下	牝(定量)	10	1320	5	10	340	5	3	170	2	1.0	190	3.0	2-6	1480.0	6.0	3-10	2960	10	3-10	850	7	1-10	1,310	12	1-3	380	3	10=>3	7490	25	1-3-10	5970	16	5-12,15(6,7)(10,14)(4,3)(9,13)11,2,8,1	5-12-15(6,7)-(4,3,10)(9,14)13(2,11)-8,1	5(12,15)(6,7)-3(4,10)(13,14,1)(9,11)(2,8)	5(6,12,15,7)3(4,10,1)(9,13,14)(2,11)8	12.7 - 11.2 - 12.1 - 12.6 - 12.9 - 13.2 - 13.3 - 13.0 - 13.7	12.7 - 23.9 - 36.0 - 48.6 - 61.5 - 74.7 - 88.0 - 101.0 - 114.7 (36.0-40.0)			
