	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
202143021010	ダ	左	1600	曇	良	18:40	ベストレイン特別 		2021-2-10	11	船橋	3	(別定)		12	580	3	12	210	2	6	280	5	11.0	220	4.0	6-12	2030	10	6-12	710	9	11-12	580	6	6-11	940	12	12=>6	4220	19	6-11-12	4660	17	12=>6=>11	29180	106	51012346138111792	51012413631181729	51012413611873219	10124116513872913	12.4 - 12.3 - 13.3 - 13.1 - 12.7 - 13.1 - 13.2 - 13.4	12.4 - 24.7 - 38.0 - 51.1 - 63.8 - 76.9 - 90.1 - 103.5 (38.0-39.7)	5-8	1440.0	6.0	8=>5	1970.0	8.0
202143021011	ダ	左	1600	曇	良	19:15	猫柳特別 		2021-2-10	11	船橋	3			8	200	1	8	120	1	2	600	7	7.0	240	5.0	2-8	2460	11	2-8	990	16	7-8	360	4	2-7	2,610	23	8=>2	3320	14	2-7-8	5160	20	8=>2=>7	22150	85	51086924731	51086924371	51086492371	10584693271	12.7 - 12.3 - 12.8 - 12.7 - 12.5 - 12.7 - 13.4 - 13.5	12.7 - 25.0 - 37.8 - 50.5 - 63.0 - 75.7 - 89.1 - 102.6 (37.8-39.6)	2-7	1950.0	8.0	7=>2	2930.0	10.0
202143021012	ダ	左	2200	曇	良	19:50	春告鳥2200 		2021-2-10	11	船橋	3	(ハンデ)		9	290	2	9	140	2	1	150	3	8.0	280	6.0	1-9	850	4	1-9	330	4	8-9	550	9	1-8	1,070	13	9=>1	1370	5	1-8-9	3190	12	9=>1=>8	10940	42	245619837	246591837	246918537	469182375	13.0 - 12.9 - 14.4 - 13.2 - 13.8 - 13.0 - 12.9 - 12.8 - 12.8 - 13.8 - 13.7	13.0 - 25.9 - 40.3 - 53.5 - 67.3 - 80.3 - 93.2 - 106.0 - 118.8 - 132.6 - 146.3 (40.3-40.3)	1-8	750.0	4.0	8=>1	1090.0	4.0
202143021101	ダ	左	1500	晴	良	14:00	3歳　六組下		2021-2-11	11	船橋	4			12	260	1	12	120	2	9	140	4	8.0	120	1.0	9-12	960	4	9-12	290	3	8-12	240	2	8-9	450	6	12=>9	1770	7	8-9-12	1460	3	12=>9=>8	8210	24	109612831174125	691012811347125	691012811317425	910128116341275	7.0 - 12.6 - 13.0 - 13.5 - 12.8 - 13.0 - 13.5 - 13.7	7.0 - 19.6 - 32.6 - 46.1 - 58.9 - 71.9 - 85.4 - 99.1 (32.6-40.2)	7-8	420.0	3.0	8=>7	570.0	3.0
202143021102	ダ	左	1200	晴	良	14:30	3歳六		2021-2-11	11	船橋	4	63万円以上108万円未満		12	190	1	12	110	1	5	110	2	2.0	120	3.0	5-12	420	1	5-12	190	2	2-12	160	1	2-5	290	3	12=>5	670	2	2-5-12	610	1	12=>5=>2	2240	1		315264912117108	315621249118107	351216291148-107	12.3 - 11.3 - 12.0 - 12.9 - 13.7 - 14.0	12.3 - 23.6 - 35.6 - 48.5 - 62.2 - 76.2 (35.6-40.6)	5-8	410.0	2.0	8=>5	520.0	1.0
202143021103	ダ	左	1200	晴	良	15:00	C3三　四		2021-2-11	11	船橋	4			12	210	2	12	100	2	2	100	1	8.0	190	3.0	2-12	140	1	2-12	120	1	8-12	350	4	2-8	340	3	12=>2	440	2	2-8-12	790	3	12=>2=>8	2780	8		541291031128176	12,5,(4,10),3,9,2,11,8,1,7-6	12510234987111-6	12.6 - 11.0 - 11.8 - 12.8 - 13.4 - 13.1	12.6 - 23.6 - 35.4 - 48.2 - 61.6 - 74.7 (35.4-39.3)	2-8	150.0	1.0	8=>2	400.0	2.0
202143021104	ダ	左	1500	晴	良	15:30	C3三　四		2021-2-11	11	船橋	4			8	920	5	8	270	5	6	1,960	11	4.0	210	3.0	6-8	23860	36	6-8	4,430	31	4-8	760	8	4-6	5,220	35	8=>6	30750	53	4-6-8	20140	55	8=>6=>4	148330	298	528361241110791	258361141210791	(2,5,8),12,6,3,11,10,4,7,9,1	856212103794111	7.0 - 12.1 - 12.6 - 13.0 - 12.8 - 13.1 - 14.5 - 14.1	7.0 - 19.1 - 31.7 - 44.7 - 57.5 - 70.6 - 85.1 - 99.2 (31.7-41.7)	5-6	790.0	4.0	6=>5	2030.0	8.0
202143021105	ダ	左	1200	晴	良	16:00	C2七　八		2021-2-11	11	船橋	4			8	460	2	8	160	2	10	370	6	4.0	570	7.0	8-10	6410	14	8-10	1,220	12	4-8	1,100	10	4-10	4,770	32	8=>10	10980	24	4-8-10	21650	46	8=>10=>4	96120	191		148101259611723.0	148101261157239.0	418101211635729.0	12.5 - 11.7 - 12.1 - 12.5 - 13.4 - 13.4	12.5 - 24.2 - 36.3 - 48.8 - 62.2 - 75.6 (36.3-39.3)	6-7	4140.0	10.0	6=>7	5330.0	13.0
202143021106	ダ	左	1500	晴	良	16:35	C2七　八		2021-2-11	11	船橋	4			1	360	3	1	180	3	8	170	2	2.0	280	6.0	1-8	860	3	1-8	370	3	1-2	620	7	2-8	1,030	13	1=>8	1660	6	1-2-8	3090	10	1=>8=>2	10820	34	81107369425	81103749625	81103497265	81103425976	7.0 - 13.0 - 12.3 - 13.0 - 12.6 - 13.0 - 13.7 - 12.9	7.0 - 20.0 - 32.3 - 45.3 - 57.9 - 70.9 - 84.6 - 97.5 (32.3-39.6)	1-7	490.0	3.0	1=>7	1300.0	6.0
202143021107	ダ	左	1200	晴	良	17:05	寒椿スプリント 		2021-2-11	11	船橋	4			3	590	4	3	200	4	7	130	1	2.0	260	6.0	3-7	980	5	3-7	400	6	2-3	1,090	15	2-7	460	7	3=>7	1980	11	2-3-7	2610	14	3=>7=>2	12490	60		6813724.0	6872134.0	8762314.0	12.8 - 11.9 - 11.7 - 12.0 - 13.0 - 13.3	12.8 - 24.7 - 36.4 - 48.4 - 61.4 - 74.7 (36.4-38.3)						
202143021108	ダ	左	1000	晴	良	17:35	馬い!?マッシュルー		2021-2-11	11	船橋	4			11	380	2	11	140	1	12	160	3	5.0	250	6.0	11-12	810	1	11-12	370	1	5-11	930	15	5-12	970	17	11=>12	1530	1	5-11-12	3220	10	11=>12=>5	12460	30			3,4,11,5,1,10,13,6,8,12,(2,9),7	31145110136128927	12.4 - 11.3 - 12.0 - 13.3 - 13.2	12.4 - 23.7 - 35.7 - 49.0 - 62.2 (35.7-38.5)	7-8	340.0	1.0	7=>8	650.0	1.0
202143021109	ダ	左	1200	晴	良	18:05	富津岬賞		2021-2-11	11	船橋	4			10	180	1	10	120	1	3	290	7	6.0	120	2.0	3-10	2910	10	3-10	630	9	6-10	200	1	3-6	750	11	10=>3	3480	12	3-6-10	1610	5	10=>3=>6	10650	32		6109237114185.0	6102931147815.0	6103924711815.0	12.7 - 11.9 - 11.7 - 12.2 - 12.6 - 13.4	12.7 - 24.6 - 36.3 - 48.5 - 61.1 - 74.5 (36.3-38.2)	3-8	2670.0	11.0	8=>3	3460.0	15.0
202143021110	ダ	左	1500	晴	良	18:40	フリージア賞		2021-2-11	11	船橋	4			8	370	2	8	170	2	6	550	8	9.0	500	7.0	6-8	4780	12	6-8	1,630	14	8-9	1,730	15	6-9	5,890	34	8=>6	5850	18	6-8-9	31490	64	8=>6=>9	107720	235	27105121368911-4	271011253689114	271012513698411	271012516398114	6.9 - 11.9 - 12.9 - 12.6 - 12.7 - 13.1 - 13.3 - 13.9	6.9 - 18.8 - 31.7 - 44.3 - 57.0 - 70.1 - 83.4 - 97.3 (31.7-40.3)	5-6	250.0	1.0	6=>5	550.0	2.0
202143021201	ダ	左	1200	曇	良	14:00	3歳八　未出走		2021-2-12	11	船橋	5			6	200	1	6	100	1	4	120	2	5.0	230	7.0	4-6	290	1	4-6	180	1	5-6	360	6	4-5	620	11	6=>4	570	1	4-5-6	790	3	6=>4=>5	2350	3		41687532	4618753-2	4638715-2	13.1 - 12.3 - 13.0 - 13.0 - 13.0 - 13.3	13.1 - 25.4 - 38.4 - 51.4 - 64.4 - 77.7 (38.4-39.3)						
202143021202	ダ	左	1200	曇	良	14:30	3歳八　未出走		2021-2-12	11	船橋	5			3	2190	6	3	300	6	4	100	1	5.0	140	2.0	3-4	1520	8	3-4	580	8	3-5	850	12	4-5	190	1	3=>4	5240	18	3-4-5	1070	4	3=>4=>5	23150	71		253497861.0	254398671.0	254398671.0	13.1 - 12.5 - 12.8 - 12.8 - 13.2 - 13.5	13.1 - 25.6 - 38.4 - 51.2 - 64.4 - 77.9 (38.4-39.5)	3-4	1290.0	6.0	3=>4	6200.0	20.0
202143021203	ダ	左	1200	曇	良	15:00	3歳七		2021-2-12	11	船橋	5	24万円以上63万円未満		7	180	1	7	100	1	9	150	4	6.0	120	2.0	7-9	590	3	7-9	230	2	6-7	240	3	6-9	470	6	7=>9	820	3	6-7-9	770	3	7=>9=>6	2300	3		678493512111102.0	678439101112521.0	674893101151221.0	12.9 - 11.8 - 12.0 - 12.8 - 13.3 - 13.7	12.9 - 24.7 - 36.7 - 49.5 - 62.8 - 76.5 (36.7-39.8)	6-7	480.0	3.0	6=>7	700.0	3.0
202143021204	ダ	左	1500	曇	良	15:30	C3二		2021-2-12	11	船橋	5			11	130	1	11	130	1	12	1,550	9	9.0	230	4.0	11-12	6550	16	11-12	1,920	18	9-11	400	4	9-12	10,700	41	11=>12	6970	19	9-11-12	15440	39	11=>12=>9	45680	116	511124810372961	511124810379261	101112584913762	101112489153762	6.9 - 13.0 - 13.9 - 13.1 - 12.5 - 12.6 - 12.9 - 13.1	6.9 - 19.9 - 33.8 - 46.9 - 59.4 - 72.0 - 84.9 - 98.0 (33.8-38.6)	8-8	6630.0	12.0	8=>8	8140.0	17.0
202143021205	ダ	左	1200	曇	良	16:00	C2九　十		2021-2-12	11	船橋	5			7	150	1	7	110	1	2	160	4	3.0	120	2.0	2-7	610	3	2-7	230	3	3-7	170	1	2-3	390	6	7=>2	840	3	2-3-7	760	2	7=>2=>3	2900	6		56782413.0	65782314.0	67852314.0	12.5 - 11.6 - 12.2 - 12.8 - 13.3 - 13.4	12.5 - 24.1 - 36.3 - 49.1 - 62.4 - 75.8 (36.3-39.5)						
202143021206	ダ	左	1500	曇	良	16:30	C2九　十		2021-2-12	11	船橋	5			10	1210	6	10	250	5	11	280	6	6.0	120	1.0	10-11	5470	19	10-11	1,640	18	6-10	460	4	6-11	520	6	10=>11	8370	27	6-10-11	2690	7	10=>11=>6	29250	107	271112511069384	271115121069348	2,11,(7,4),(1,10,12),6,3,5,9,8	211471061931258	7.0 - 12.7 - 13.5 - 13.2 - 12.6 - 12.5 - 13.2 - 13.8	7.0 - 19.7 - 33.2 - 46.4 - 59.0 - 71.5 - 84.7 - 98.5 (33.2-39.5)	7-8	1390.0	6.0	7=>8	2930.0	13.0
202143021207	ダ	左	1500	曇	良	17:00	馬い!?海苔は飯塚・		2021-2-12	11	船橋	5			8	690	2	8	150	2	4	220	4	10.0	200	3.0	4-8	3450	9	4-8	560	6	8-10	770	7	4-10	780	8	8=>4	7030	16	4-8-10	6820	21	8=>4=>10	31780	86	541112310872619	543111012827619	548310111221679	548101231121679	7.0 - 12.3 - 12.3 - 12.7 - 12.9 - 13.3 - 13.1 - 13.6	7.0 - 19.3 - 31.6 - 44.3 - 57.2 - 70.5 - 83.6 - 97.2 (31.6-40.0)	4-6	3190.0	7.0	6=>4	10510.0	14.0
202143021208	ダ	左	1000	曇	良	17:30	フェブラリーダッシュ		2021-2-12	11	船橋	5	(ハンデ)		5	780	3	5	190	3	4	260	6	9.0	140	2.0	4-5	2800	12	4-5	890	11	5-9	520	5	4-9	590	7	5=>4	5080	19	4-5-9	2240	6	5=>4=>9	18150	61			4.610891113137522e+16	4.610891111337251e+16	12.3 - 11.6 - 12.1 - 12.7 - 13.1	12.3 - 23.9 - 36.0 - 48.7 - 61.8 (36.0-37.9)	4-4	3110.0	11.0	4=>4	2530.0	10.0
202143021209	ダ	左	1600	曇	良	18:05	駿光賞		2021-2-12	11	船橋	5			2	200	1	2	130	2	1	210	5	7.0	170	3.0	1-2	830	3	1-2	360	5	2-7	300	3	1-7	630	10	2=>1	1240	5	1-2-7	1490	6	2=>1=>7	4920	14	25681437109	25618347109	25618437109	25618473109	13.1 - 13.1 - 13.2 - 13.1 - 12.6 - 12.5 - 12.7 - 13.2	13.1 - 26.2 - 39.4 - 52.5 - 65.1 - 77.6 - 90.3 - 103.5 (39.4-38.4)	1-2	780.0	3.0	2=>1	1400.0	5.0
202143021210	ダ	左	1500	曇	良	18:40	ジンチョウゲ特別 		2021-2-12	11	船橋	5	(ハンデ)		8	240	1	8	140	1	3	470	8	2.0	180	3.0	3-8	5230	19	3-8	1,110	15	2-8	230	1	2-3	1,770	22	8=>3	8520	33	2-3-8	4840	20	8=>3=>2	25060	97	58269374110	58269374110	58923671410	58923671410	6.8 - 13.0 - 13.4 - 13.3 - 12.9 - 12.5 - 12.6 - 12.9	6.8 - 19.8 - 33.2 - 46.5 - 59.4 - 71.9 - 84.5 - 97.4 (33.2-38.0)	3-7	3410.0	11.0	7=>3	4520.0	17.0
202143021211	ダ	左	1200	曇	良	19:15	ヤドリギスプリント 		2021-2-12	11	船橋	5	(ハンデ)		3	340	2	3	160	2	10	220	3	9.0	2,990	11.0	3-10	1520	5	3-10	500	5	3-9	6,880	47	9-10	7,190	48	3=>10	3440	16	3-9-10	36300	78	3=>10=>9	124960	317		74612810211391.0	74681210119231.0	74612810291131.0	12.1 - 11.5 - 11.8 - 12.4 - 12.9 - 13.2	12.1 - 23.6 - 35.4 - 47.8 - 60.7 - 73.9 (35.4-38.5)	3-7	2040.0	9.0	3=>7	4540.0	17.0
202143021212	ダ	左	2200	曇	良	19:50	レトルトカレー220 		2021-2-12	11	船橋	5			5	310	3	5	130	2	9	140	3	3.0	140	4.0	5-9	600	3	5-9	280	4	3-5	410	6	3-9	380	5	5=>9	1150	6	3-5-9	1370	4	5=>9=>3	5370	15	59104123768	59104123768	59104123678	59410132687	14.0 - 13.5 - 14.5 - 13.3 - 14.1 - 13.9 - 13.4 - 12.8 - 12.5 - 13.3 - 13.5	14.0 - 27.5 - 42.0 - 55.3 - 69.4 - 83.3 - 96.7 - 109.5 - 122.0 - 135.3 - 148.8 (42.0-39.3)	5-8	590.0	3.0	5=>8	1130.0	5.0
202143031501	ダ	左	1200	晴	稍重	14:00	C3十		2021-3-15	12	船橋	1			2	470	3	2	170	4	6	130	2	10.0	130	1.0	2-6	910	3	2-6	380	6	2-10	280	2	6-10	240	1	2=>6	2210	9	2-6-10	1010	1	2=>6=>10	7300	10		111108362512479	11106318254127-9	11,6,10,3,2,8,1,5,4,12,7=9	13.0 - 11.8 - 12.3 - 12.7 - 13.9 - 13.3	13.0 - 24.8 - 37.1 - 49.8 - 63.7 - 77.0 (37.1-39.9)	2-5	1170.0	5.0	2=>5	1830.0	4.0
202143031502	ダ	左	1200	晴	稍重	14:30	C3九		2021-3-15	12	船橋	1			8	250	2	8	130	2	12	120	1	6.0	530	8.0	8-12	230	1	8-12	170	1	6-8	1,250	16	6-12	1,040	13	8=>12	580	2	6-8-12	1980	7	8=>12=>6	6950	19		461281103251197.0	481261103211975.0	812461103927115.0	12.8 - 11.7 - 12.0 - 12.8 - 13.5 - 13.5	12.8 - 24.5 - 36.5 - 49.3 - 62.8 - 76.3 (36.5-39.8)	6-8	230.0	1.0	6=>8	530.0	2.0
202143031503	ダ	左	1500	晴	稍重	15:00	3歳二		2021-3-15	12	船橋	1	273万円以上380万円未満		2	200	1	2	120	1	11	430	8	7.0	130	2.0	2-11	2090	6	2-11	680	7	2-7	250	1	7-11	1,480	18	2=>11	3340	11	2-7-11	3080	12	2=>11=>7	15290	49	256781129431110	257618123941110	271865129311410	278111129634105	6.7 - 11.9 - 12.7 - 12.5 - 12.7 - 13.0 - 12.8 - 13.2	6.7 - 18.6 - 31.3 - 43.8 - 56.5 - 69.5 - 82.3 - 95.5 (31.3-39.0)	2-8	460.0	2.0	2=>8	1010.0	3.0
202143031504	ダ	左	1200	晴	稍重	15:30	C2三　四		2021-3-15	12	船橋	1			11	340	2	11	130	2	8	130	1	9.0	340	5.0	8-11	350	1	8-11	190	1	9-11	600	8	8-9	520	7	11=>8	720	2	8-9-11	1410	5	11=>8=>9	5520	17		81123112410976.0	18124111032967.0	18124119103267.0	12.7 - 11.7 - 11.8 - 12.7 - 13.1 - 13.4	12.7 - 24.4 - 36.2 - 48.9 - 62.0 - 75.4 (36.2-39.2)	6-8	270.0	1.0	8=>6	400.0	1.0
202143031505	ダ	左	1500	晴	稍重	16:00	C2三　四		2021-3-15	12	船橋	1			3	820	4	3	200	3	8	170	2	1.0	350	6.0	3-8	1760	7	3-8	590	8	1-3	1,090	15	1-8	1,070	14	3=>8	4430	14	1-3-8	5200	17	3=>8=>1	32240	109	101278561394112	101278561391124	101278311169524	128107311192645	7.1 - 12.0 - 12.3 - 13.0 - 12.6 - 13.3 - 13.6 - 13.7	7.1 - 19.1 - 31.4 - 44.4 - 57.0 - 70.3 - 83.9 - 97.6 (31.4-40.6)	3-6	1750.0	6.0	3=>6	4570.0	14.0
202143031506	ダ	左	1200	晴	稍重	16:30	C1三　四五　ウ		2021-3-15	12	船橋	1			2	150	1	2	100	1	9	130	2	6.0	150	3.0	2-9	250	1	2-9	140	1	2-6	320	4	6-9	310	3	2=>9	340	1	2-6-9	690	1	2=>9=>6	1520	1		411227931085611.0	421217109853611.0	421219107586311.0	12.3 - 11.4 - 11.6 - 12.2 - 13.2 - 13.7	12.3 - 23.7 - 35.3 - 47.5 - 60.7 - 74.4 (35.3-39.1)	2-7	250.0	1.0	2=>7	270.0	1.0
202143031507	ダ	左	1500	晴	稍重	17:00	ハートビートプリンセ 		2021-3-15	12	船橋	1			1	210	1	1	100	1	8	100	2	3.0	120	3.0	1-8	180	1	1-8	120	1	1-3	250	5	3-8	220	2	1=>8	390	1	1-3-8	380	2	1=>8=>3	1290	1	28136471059	28134671095	28134610795	82134610795	6.8 - 12.2 - 12.4 - 12.4 - 12.0 - 12.5 - 13.8 - 14.3	6.8 - 19.0 - 31.4 - 43.8 - 55.8 - 68.3 - 82.1 - 96.4 (31.4-40.6)	1-7	170.0	1.0	1=>7	240.0	1.0
202143031508	ダ	左	1500	晴	稍重	17:30	馬い!卵はサンサンエ		2021-3-15	12	船橋	1			1	860	4	1	200	4	4	140	3	11.0	140	2.0	1-4	1630	8	1-4	410	6	1-11	320	3	4-11	220	1	1=>4	5720	19	1-4-11	1500	4	1=>4=>11	17850	59	24961012111317538	24910611121135738	24109111216135783	24101191613751238	7.1 - 11.9 - 12.4 - 12.6 - 12.3 - 12.9 - 13.6 - 13.7	7.1 - 19.0 - 31.4 - 44.0 - 56.3 - 69.2 - 82.8 - 96.5 (31.4-40.2)	1-4	1700.0	7.0	1=>4	3850.0	14.0
202143031509	ダ	左	1500	晴	稍重	18:05	アクアマリン賞		2021-3-15	12	船橋	1			10	1250	4	10	220	4	12	110	1	3.0	120	2.0	10-12	1840	7	10-12	530	6	3-10	450	4	3-12	190	1	10=>12	5120	18	3-10-12	1210	3	10=>12=>3	15040	45	103129285161174	103122598161174	103122591161874	103121152689174	7.0 - 12.4 - 13.0 - 12.9 - 12.2 - 12.4 - 12.9 - 12.9	7.0 - 19.4 - 32.4 - 45.3 - 57.5 - 69.9 - 82.8 - 95.7 (32.4-38.2)	7-8	1470.0	4.0	7=>8	3520.0	12.0
202143031511	ダ	左	1600	晴	稍重	19:15	春興特別 		2021-3-15	12	船橋	1			9	400	2	9	160	2	11	160	1	7.0	650	9.0	9-11	810	2	9-11	320	1	7-9	2,170	29	7-11	2,100	26	9=>11	1770	2	7-9-11	7200	26	9=>11=>7	34320	106	2841261113910713145	2841261110193147135	2812461191147105313	2812114691147313105	12.4 - 12.0 - 13.0 - 13.1 - 12.8 - 12.8 - 13.5 - 13.8	12.4 - 24.4 - 37.4 - 50.5 - 63.3 - 76.1 - 89.6 - 103.4 (37.4-40.1)	6-7	670.0	2.0	6=>7	1770.0	6.0
202143031512	ダ	左	1600	晴	稍重	19:50	桜月特別 		2021-3-15	12	船橋	1			12	1130	3	12	330	7	10	450	9	4.0	110	1.0	10-12	23340	41	10-12	4,500	39	4-12	450	5	4-10	770	7	12=>10	35490	57	4-10-12	7410	26	12=>10=>4	108840	246	141231168751092	141231168571092	141281136571029	412181156723109	12.8 - 12.1 - 12.5 - 12.9 - 12.5 - 12.9 - 13.3 - 13.6	12.8 - 24.9 - 37.4 - 50.3 - 62.8 - 75.7 - 89.0 - 102.6 (37.4-39.8)	7-8	6140.0	17.0	8=>7	17070.0	37.0
202143031601	ダ	左	1500	晴	稍重	14:00	3歳五　六		2021-3-16	12	船橋	2	125万円以上163万円未満		6	170	1	6	110	1	5	150	3	4.0	280	5.0	5-6	370	2	5-6	170	2	4-6	450	5	4-5	840	13	6=>5	540	1	4-5-6	1460	5	6=>5=>4	4450	14	16582437	16528347	16582347	65184237	7.0 - 12.0 - 12.7 - 12.9 - 12.8 - 12.7 - 13.5 - 13.9	7.0 - 19.0 - 31.7 - 44.6 - 57.4 - 70.1 - 83.6 - 97.5 (31.7-40.1)						
202143031602	ダ	左	1200	晴	良	14:30	3歳五　六		2021-3-16	12	船橋	2	125万円以上163万円未満		8	360	2	8	140	3	6	380	7	4.0	120	1.0	6-8	4470	13	6-8	1,080	16	4-8	200	1	4-6	910	12	8=>6	7000	23	4-6-8	2100	8	8=>6=>4	18300	66		83179465.0	83174956.0	83417596.0	12.5 - 12.2 - 12.3 - 12.4 - 12.9 - 13.7	12.5 - 24.7 - 37.0 - 49.4 - 62.3 - 76.0 (37.0-39.0)	6-8	4300.0	12.0	8=>6	5760.0	17.0
202143031603	ダ	左	1200	晴	良	15:00	C3七　八		2021-3-16	12	船橋	2			5	3890	7	5	700	7	9	480	6	6.0	140	1.0	5-9	25850	33	5-9	4,770	31	5-6	1,430	14	6-9	890	10	5=>9	43710	71	5-6-9	12420	30	5=>9=>6	194030	340		256741391011812	257614113981012	5762419311810-12	12.6 - 11.4 - 11.8 - 12.3 - 13.2 - 14.3	12.6 - 24.0 - 35.8 - 48.1 - 61.3 - 75.6 (35.8-39.8)	5-7	1440.0	5.0	5=>7	2360.0	8.0
202143031604	ダ	左	1500	晴	良	15:30	C3七　八		2021-3-16	12	船橋	2			9	450	2	9	190	2	11	960	8	5.0	1,330	9.0	9-11	4560	14	9-11	1,610	17	5-9	3,080	27	5-11	12,270	52	9=>11	7910	27	5-9-11	74120	107	9=>11=>5	282320	472	101178612239514	101167812239154	101167231291548	101169723145128	7.1 - 12.3 - 12.7 - 13.0 - 12.6 - 13.2 - 13.8 - 14.5	7.1 - 19.4 - 32.1 - 45.1 - 57.7 - 70.9 - 84.7 - 99.2 (32.1-41.5)	7-8	1300.0	4.0	7=>8	1950.0	7.0
202143031605	ダ	左	1200	晴	良	16:00	C2五　六		2021-3-16	12	船橋	2			4	450	2	4	140	2	3	220	5	1.0	110	1.0	3-4	2550	10	3-4	720	10	1-4	170	1	1-3	380	4	4=>3	3800	15	1-3-4	1240	3	4=>3=>1	10280	28		147381195102612.0	143781011592612.0	143105781169212.0	12.3 - 11.4 - 11.6 - 12.0 - 13.2 - 14.0	12.3 - 23.7 - 35.3 - 47.3 - 60.5 - 74.5 (35.3-39.2)	3-4	2550.0	11.0	4=>3	2480.0	11.0
202143031606	ダ	左	1500	晴	良	16:30	馬い!明日開催池尻軒		2021-3-16	12	船橋	2			6	140	1	6	100	1	10	110	2	5.0	210	4.0	6-10	180	1	6-10	140	1	5-6	290	3	5-10	670	7	6=>10	270	1	5-6-10	900	3	6=>10=>5	2110	5	611981047231251	611984107235121	611910847235112	611109847521213	6.8 - 12.6 - 12.8 - 12.3 - 11.9 - 12.4 - 13.3 - 14.2	6.8 - 19.4 - 32.2 - 44.5 - 56.4 - 68.8 - 82.1 - 96.3 (32.2-39.9)	5-7	180.0	1.0	5=>7	280.0	1.0
202143031607	ダ	左	1200	晴	良	17:00	若葉スプリント		2021-3-16	12	船橋	2			10	2300	6	10	350	6	11	110	1	8.0	230	4.0	10-11	1620	6	10-11	620	8	8-10	2,260	25	8-11	250	3	10=>11	6540	21	8-10-11	3270	12	10=>11=>8	38970	98		10611912718352.0	10116129758312.0	10116127958312.0	12.7 - 11.8 - 11.9 - 12.2 - 12.4 - 13.2	12.7 - 24.5 - 36.4 - 48.6 - 61.0 - 74.2 (36.4-37.8)	7-8	950.0	3.0	7=>8	2890.0	10.0
202143031608	ダ	左	1600	晴	良	17:30	舞浜賞		2021-3-16	12	船橋	2			6	1040	4	6	280	4	7	360	7	11.0	140	1.0	6-7	6340	25	6-7	1,910	24	6-11	820	7	7-11	890	9	6=>7	14310	53	6-7-11	7730	24	6=>7=>11	74480	251	2111346971081312514	2111346971013128145	2113461791310125148	1126347113910125148	12.5 - 12.3 - 13.2 - 12.8 - 12.4 - 12.6 - 13.6 - 13.7	12.5 - 24.8 - 38.0 - 50.8 - 63.2 - 75.8 - 89.4 - 103.1 (38.0-39.9)	4-5	1780.0	8.0	4=>5	3760.0	14.0
202143031609	ダ	左	1200	晴	良	18:05	スペアミント賞 		2021-3-16	12	船橋	2			3	1220	6	3	300	6	9	340	7	1.0	140	1.0	3-9	4660	18	3-9	1,500	18	1-3	680	8	1-9	920	13	3=>9	9900	37	1-3-9	5710	25	3=>9=>1	42170	157		93781102645.0	93817102465.0	93817210645.0	12.2 - 11.5 - 11.8 - 12.1 - 12.5 - 13.8	12.2 - 23.7 - 35.5 - 47.6 - 60.1 - 73.9 (35.5-38.4)	3-8	6270.0	17.0	3=>8	9240.0	31.0
202143031610	ダ	左	1700	晴	良	18:40	花見月特別 		2021-3-16	12	船橋	2	380万円以上		3	270	1	3	130	1	4	150	2	6.0	320	7.0	3-4	490	1	3-4	270	1	3-6	730	7	4-6	1,470	24	3=>4	800	1	3-4-6	2850	7	3=>4=>6	8310	12	1293810547116141213	1293108574116121413	1238109547611141312	1238105467911141312	6.9 - 11.0 - 12.1 - 12.9 - 13.1 - 12.8 - 13.3 - 13.4 - 13.8	6.9 - 17.9 - 30.0 - 42.9 - 56.0 - 68.8 - 82.1 - 95.5 - 109.3 (30.0-40.5)	3-3	500.0	2.0	3=>3	480.0	1.0
202143031611	ダ	左	1600	晴	良	19:15	柏の葉オープン 		2021-3-16	12	船橋	2	(別定)		11	2410	8	11	420	8	5	150	1	10.0	160	2.0	5-11	5800	21	5-11	1,550	22	10-11	1,140	18	5-10	290	1	11=>5	17660	54	5-10-11	5470	25	11=>5=>10	66860	228	2510118396741	2510113896741	2510113698471	5101162349718	12.6 - 11.3 - 12.1 - 12.6 - 12.5 - 12.9 - 13.2 - 14.1	12.6 - 23.9 - 36.0 - 48.6 - 61.1 - 74.0 - 87.2 - 101.3 (36.0-40.2)	5-8	790.0	2.0	8=>5	1510.0	1.0
