horse_id	年度	順位	出走頭数	勝馬頭数	出走回数	勝利回数	出走/重賞	勝利/重賞	出走/特別	特別/勝利	出走/平場	平場/勝利	出走/芝	芝/勝利	出走/ダート	ダート/勝利	勝馬率	EI	入着賞金(万円)	平均距離(芝)	平均距離(ダ)	代表馬	勝利/特別	勝利/平場	勝利/芝	勝利/ダート
000a000b0c	2007	786	1	0	1	0	0	0	0		1		1		0		0.0	0.17	110.0	0.0	0.0	2005104630.0	0.0	0.0	0.0	0.0
000a000b0c	2005	859	1	0	1	0	0	0	1		0		1		0		0.0	0.0	0.0	0.0	0.0	1999102984.0	0.0	0.0	0.0	0.0
000a000b0c	2004	871	1	0	7	0	0	0	4		3		6		1		0.0	0.0	0.0	0.0	0.0	2000106428.0	0.0	0.0	0.0	0.0
000a000b0c	2003	637	2	1	8	1	0	0	0		8		4		4		0.5	0.54	750.0	1200.0	0.0	1999105267.0	0.0	1.0	1.0	0.0
000a000b0c	2002	567	3	1	8	1	0	0	1		7		4		3		0.333	0.53	1158.2	1200.0	0.0	1999105267.0	0.0	1.0	1.0	0.0
000a000b0c	2001	482	4	2	27	2	0	0	0		27		7		18		0.5	0.56	1724.0	1000.0	1200.0	1998102393.0	0.0	2.0	1.0	1.0
000a000b0c	2000	875	1	0	3	0	0	0	0		3		0		3		0.0	0.0	0.0	0.0	0.0	1994501964.0	0.0	0.0	0.0	0.0
000a000b0c	1999	869	4	0	16	0	0	0	1		15		9		7		0.0	0.02	51.0	0.0	0.0	1994501964.0	0.0	0.0	0.0	0.0
000a000b0c	1998	629	3	1	12	1	0	0	1		11		2		10		0.333	0.31	800.0	0.0	1000.0	1994107768.0	0.0	1.0	0.0	1.0
000a000b0c	1997	686	2	0	13	0	0	0	0		13		10		3		0.0	0.3	515.0	0.0	0.0	1991102762.0	0.0	0.0	0.0	0.0
000a000b0c	1996	439	4	1	14	1	0	0	0		14		5		9		0.25	0.53	1880.0	0.0	1000.0	1991102762.0	0.0	1.0	0.0	1.0
000a000b0c	1995	371	4	1	34	1	0	0	4		30		9		25		0.25	0.76	2661.0	0.0	1700.0	1991102412.0	0.0	1.0	0.0	1.0
000a000b0c	1994	266	7	3	41	3	0	0	11		30		19		21		0.429	0.72	4392.1	1200.0	1350.0	1991102762.0	2.0	1.0	1.0	2.0
000a000b0c	1993	76	9	4	46	7	5	2	9		32		28		16		0.444	2.5	19810.0	1600.0	1100.0	1990107709.0	1.0	4.0	3.0	4.0
000a000b0c	1992	385	10	1	28	1	0	0	5		23		20		8		0.1	0.23	2072.0	1400.0	0.0	1990107709.0	0.0	1.0	1.0	0.0
000a000b0c	1991	273	11	2	44	2	2	0	14		28		22		19		0.182	0.39	3750.0	1000.0	0.0	1985101260.0	0.0	2.0	1.0	0.0
000a000b0c	1990	151	11	3	64	3	1	0	27		36		21		43		0.273	0.86	7708.0	1600.0	1400.0	1986103213.0	1.0	2.0	2.0	1.0
000a000b0c	1989	176	8	3	55	5	3	0	21		31		26		29		0.375	1.04	6611.0	1700.0	1200.0	1986101284.0	1.0	4.0	2.0	3.0
000a000b0c	1988	165	11	4	56	5	2	0	15		39		17		38		0.364	0.75	6319.0	0.0	1440.0	1982103597.0	1.0	4.0	0.0	5.0
000a000b0c	1987	112	8	4	57	6	2	0	21		34		19		38		0.5	1.66	9851.0	1200.0	1520.0	1982103597.0	1.0	5.0	1.0	5.0
000a000b0c	1986	98	10	3	69	5	3	0	30		36		29		40		0.3	1.4	9659.0	2000.0	1550.0	1982103597.0	4.0	1.0	1.0	4.0
000a000b0c	1985	104	7	4	42	6	0	0	0		42		0		42		0.571	1.97	9307.0	0.0	1566.7	1982104851.0	0.0	6.0	0.0	6.0
000a000b0c	1984	181	5	4	19	6	0	0	0		19		0		19		0.8	1.51	5087.0	0.0	1216.7	1982104851.0	0.0	6.0	0.0	6.0
000a000b0c	1983	452	2	1	10	1	0	0	0		10		0		10		0.5	0.7	946.0	0.0	1800.0	1981104018.0	0.0	1.0	0.0	1.0
000a000b0c	1982	431	1	1	10	2	0	0	0		10		2		8		1.0	1.7	1160.0	0.0	1450.0	1979103281.0	0.0	2.0	0.0	2.0
000a000b0c	1981	595	1	0	6	0	0	0	0		6		2		4		0.0	0.44	300.0	0.0	0.0	1979103281.0	0.0	0.0	0.0	0.0
000a000dc6	1987	685	1	0	3	0	0	0	0		3		2		1		0.0	0.0	0.0	0.0	0.0	1984105027.0	0.0	0.0	0.0	0.0
000a000dc6	1985	705	1	0	5	0	0	0	0		5		0		5		0.0	0.0	0.0	0.0	0.0	1981102905.0	0.0	0.0	0.0	0.0
000a000dc6	1984	724	1	0	2	0	0	0	0		2		0		2		0.0	0.0	0.0	0.0	0.0	1982103085.0	0.0	0.0	0.0	0.0
000a000dc6	1983	591	1	0	9	0	0	0	0		9		0		9		0.0	0.56	376.0	0.0	0.0	1980104890.0	0.0	0.0	0.0	0.0
000a000dc6	1982	532	2	1	20	1	0	0	0		20		2		18		0.5	0.35	479.0	1800.0	0.0	1979104036.0	0.0	1.0	1.0	0.0
000a000dc6	1981	714	1	0	4	0	0	0	0		4		0		4		0.0	0.06	40.0	0.0	0.0	1979104036.0	0.0	0.0	0.0	0.0
000a000df3	1982	610	1	0	9	0	0	0	0		9		0		9		0.0	0.35	238.0	0.0	0.0	1978105174.0	0.0	0.0	0.0	0.0
000a000df3	1981	659	2	0	20	0	0	0	0		20		9		11		0.0	0.1	135.0	0.0	0.0	1978105174.0	0.0	0.0	0.0	0.0
000a000e26	2001	877	1	0	1	0	0	0	1		0		1		0		0.0	0.0	0.0	0.0	0.0	1999105044.0	0.0	0.0	0.0	0.0
000a000e26	1998	817	2	0	5	0	1	0	0		4		3		2		0.0	0.06	102.0	0.0	0.0	1996106158.0	0.0	0.0	0.0	0.0
000a000e26	1997	776	1	0	10	0	0	0	0		10		1		9		0.0	0.21	180.0	0.0	0.0	1994107506.0	0.0	0.0	0.0	0.0
000a000e26	1996	623	1	1	4	1	0	0	3		1		2		2		1.0	0.78	690.0	0.0	1800.0	1993107964.0	0.0	1.0	0.0	1.0
000a000e26	1993	796	1	0	3	0	0	0	0		3		2		1		0.0	0.0	0.0	0.0	0.0	1988107108.0	0.0	0.0	0.0	0.0
000a000e26	1992	762	1	0	3	0	0	0	0		3		1		2		0.0	0.06	50.0	0.0	0.0	1989107624.0	0.0	0.0	0.0	0.0
000a000e26	1991	675	2	0	5	0	0	0	2		3		4		1		0.0	0.1	176.0	0.0	0.0	1988107108.0	0.0	0.0	0.0	0.0
000a000e26	1990	521	1	1	2	1	0	0	0		2		2		0		1.0	0.94	770.0	1200.0	0.0	1988107108.0	0.0	1.0	1.0	0.0
000a000e26	1988	401	1	1	15	1	0	0	8		7		5		10		1.0	1.81	1388.0	0.0	1400.0	1983103887.0	0.0	1.0	0.0	1.0
000a000e26	1987	323	1	1	11	2	0	0	4		7		5		6		1.0	2.69	2000.0	1600.0	1200.0	1983103887.0	1.0	1.0	1.0	1.0
000a000e26	1986	565	1	1	6	1	0	0	1		5		3		3		1.0	0.57	390.0	0.0	1700.0	1983103887.0	0.0	1.0	0.0	1.0
000a000e26	1985	640	1	0	3	0	0	0	0		3		0		3		0.0	0.22	149.0	0.0	0.0	1982102044.0	0.0	0.0	0.0	0.0
000a000e26	1983	710	1	0	1	0	0	0	0		1		0		1		0.0	0.0	0.0	0.0	0.0	1979101630.0	0.0	0.0	0.0	0.0
000a000e26	1981	722	1	0	2	0	0	0	0		2		0		2		0.0	0.0	0.0	0.0	0.0	1979101630.0	0.0	0.0	0.0	0.0
000a00040c	2003	867	1	0	1	0	0	0	1		0		1		0		0.0	0.0	0.0	0.0	0.0	1995100913.0	0.0	0.0	0.0	0.0
000a00040c	2002	801	1	0	8	0	0	0	8		0		7		1		0.0	0.3	220.0	0.0	0.0	1995100913.0	0.0	0.0	0.0	0.0
000a00040c	2001	465	4	1	26	1	0	0	10		16		15		11		0.25	0.64	1954.8	2000.0	0.0	1995100913.0	0.0	1.0	1.0	0.0
000a00040c	2000	296	2	2	30	3	2	0	15		13		15		15		1.0	2.67	4340.0	2000.0	1700.0	1995100913.0	1.0	2.0	2.0	1.0
000a00040c	1999	623	5	0	27	0	0	0	0		27		10		17		0.0	0.22	920.0	0.0	0.0	1993107130.0	0.0	0.0	0.0	0.0
000a00040c	1998	428	9	1	48	1	0	0	2		46		11		31		0.111	0.3	2326.0	0.0	1000.0	1991106577.0	0.0	1.0	0.0	1.0
000a00040c	1997	257	12	2	63	3	1	0	10		52		21		26		0.167	0.53	5581.0	0.0	1800.0	1993109470.0	0.0	3.0	0.0	1.0
000a00040c	1996	112	13	5	111	6	1	0	33		77		45		59		0.385	1.17	13399.3	0.0	1840.0	1991107658.0	2.0	4.0	0.0	5.0
000a00040c	1995	219	14	3	52	4	0	0	12		40		6		46		0.214	0.49	5961.6	1600.0	1700.0	1991107658.0	0.0	4.0	1.0	3.0
000a00040c	1994	179	15	5	80	5	1	0	17		62		26		54		0.333	0.58	7523.0	1400.0	1500.0	1989107553.0	0.0	5.0	1.0	4.0
000a00040c	1993	99	19	7	131	11	6	0	28		97		62		69		0.368	0.93	15539.0	1733.3	1350.0	1988103619.0	2.0	9.0	3.0	8.0
000a00040c	1992	105	22	5	111	6	6	1	22		83		45		65		0.227	0.74	14630.0	1300.0	1350.0	1988100877.0	1.0	4.0	2.0	4.0
000a00040c	1991	60	23	9	112	12	14	0	18		80		49		62		0.391	1.16	23147.0	1625.0	1287.5	1987102190.0	6.0	6.0	4.0	8.0
000a00040c	1990	109	26	5	145	7	3	0	27		115		74		71		0.192	0.58	12399.0	1400.0	1200.0	1987102190.0	2.0	5.0	4.0	3.0
000a00040c	1989	61	23	11	130	18	5	0	53		72		56		63		0.478	1.13	20487.0	1285.7	1472.7	1985103046.0	6.0	12.0	7.0	11.0
000a00040c	1988	76	17	8	119	11	4	0	46		69		51		58		0.471	1.14	14893.0	1600.0	1512.5	1983107238.0	3.0	8.0	3.0	8.0
000a00040c	1987	94	13	8	95	10	4	0	18		73		61		31		0.615	1.26	12169.0	1760.0	1380.0	1983100069.0	1.0	9.0	5.0	5.0
000a00040c	1986	92	15	8	87	12	3	0	21		63		70		17		0.533	0.99	10208.0	1730.0	1600.0	1982102504.0	4.0	8.0	10.0	2.0
000a00040c	1985	111	13	7	86	9	0	0	0		86		0		86		0.538	0.98	8619.0	0.0	1666.7	1981102138.0	0.0	9.0	0.0	9.0
000a00040c	1984	134	9	6	69	9	0	0	0		69		0		69		0.667	1.12	6772.0	0.0	1711.1	1981102138.0	0.0	9.0	0.0	9.0
000a00040c	1983	306	8	3	34	4	0	0	0		34		0		34		0.375	0.43	2316.0	0.0	1450.0	1981102138.0	0.0	4.0	0.0	4.0
000a00040c	1982	659	3	0	8	0	0	0	0		8		0		8		0.0	0.05	110.0	0.0	0.0	1980105225.0	0.0	0.0	0.0	0.0
000a00040c	1981	722	1	0	2	0	0	0	0		2		0		2		0.0	0.0	0.0	0.0	0.0	1979100791.0	0.0	0.0	0.0	0.0
000a0004a2	2004	871	1	0	2	0	0	0	0		2		0		2		0.0	0.0	0.0	0.0	0.0	1997102195.0	0.0	0.0	0.0	0.0
000a0004a2	2003	867	1	0	5	0	0	0	0		5		4		1		0.0	0.0	0.0	0.0	0.0	1997102195.0	0.0	0.0	0.0	0.0
000a0004a2	2000	875	1	0	2	0	0	0	1		1		1		1		0.0	0.0	0.0	0.0	0.0	1997102195.0	0.0	0.0	0.0	0.0
000a0004a2	1999	818	1	0	6	0	0	0	0		6		2		4		0.0	0.18	152.0	0.0	0.0	1997102195.0	0.0	0.0	0.0	0.0
000a0004a2	1998	854	1	0	6	0	0	0	0		6		0		6		0.0	0.0	0.0	0.0	0.0	1992104868.0	0.0	0.0	0.0	0.0
000a0004a2	1997	798	3	0	11	0	0	0	1		10		6		5		0.0	0.04	110.0	0.0	0.0	1994102308.0	0.0	0.0	0.0	0.0
000a0004a2	1996	811	3	0	12	0	0	0	1		11		3		9		0.0	0.0	0.0	0.0	0.0	1994106602.0	0.0	0.0	0.0	0.0
000a0004a2	1995	547	1	1	12	1	0	0	0		12		1		11		1.0	1.15	1000.0	1000.0	0.0	1992101892.0	0.0	1.0	1.0	0.0
000a0004a2	1994	338	3	1	22	2	0	0	8		14		10		12		0.333	1.17	3030.0	1800.0	1700.0	1989101827.0	1.0	1.0	1.0	1.0
000a0004a2	1993	338	3	0	19	0	0	0	8		11		9		10		0.0	1.06	2801.0	0.0	0.0	1987100745.0	0.0	0.0	0.0	0.0
000a0004a2	1992	265	10	3	47	3	0	0	7		40		28		19		0.3	0.43	3817.0	1700.0	1350.0	1989101827.0	0.0	3.0	1.0	2.0
000a0004a2	1991	236	9	5	67	5	0	0	13		54		36		31		0.556	0.62	4810.0	1200.0	1200.0	1987106523.0	1.0	4.0	3.0	2.0
000a0004a2	1990	253	11	3	66	5	0	0	16		50		42		24		0.273	0.43	3833.0	1100.0	1200.0	1987107336.0	0.0	5.0	2.0	3.0
000a0004a2	1989	236	9	2	61	3	0	0	14		47		38		23		0.222	0.6	4285.0	1466.7	0.0	1986104314.0	1.0	2.0	3.0	0.0
000a0004a2	1988	118	8	3	56	6	0	0	15		41		17		39		0.375	1.54	9495.0	1300.0	1375.0	1984106094.0	1.0	5.0	2.0	4.0
000a0004a2	1987	163	6	3	44	6	3	0	4		37		17		27		0.5	1.41	6303.0	0.0	1366.7	1984106926.0	2.0	4.0	0.0	6.0
000a0004a2	1986	237	9	4	63	5	0	0	5		58		27		34		0.444	0.54	3380.0	1600.0	1533.3	1983106662.0	1.0	4.0	2.0	3.0
000a0004a2	1985	360	7	1	31	1	0	0	0		31		0		31		0.143	0.36	1701.0	0.0	3100.0	1983100624.0	0.0	1.0	0.0	1.0
000a0004a2	1984	724	1	0	9	0	0	0	0		9		0		9		0.0	0.0	0.0	0.0	0.0	1981106264.0	0.0	0.0	0.0	0.0
000a0004a2	1983	710	2	0	5	0	0	0	0		5		0		5		0.0	0.0	0.0	0.0	0.0	1981106264.0	0.0	0.0	0.0	0.0
000a0004a2	1982	472	1	1	6	1	0	0	0		6		1		5		1.0	1.23	840.0	0.0	1400.0	1979106707.0	0.0	1.0	0.0	1.0
000a0004a2	1981	394	1	1	5	2	0	0	0		5		5		0		1.0	1.78	1200.0	1200.0	0.0	1979106707.0	0.0	2.0	2.0	0.0
