	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気
198902010807	芝	右	1200	晴	良	13:50	4歳以上400万下		1989-7-30	1	函館	8	4歳以上400万下	(混)(別定)	2	2360	8	2	410	8	3	230	3	2-3	11190	22																							11.7 - 10.4 - 11.1 - 11.9 - 12.5 - 12.6	11.7 - 22.1 - 33.2 - 45.1 - 57.6 - 70.2 (11.7-11.7)	4.0	140.0	2.0
198902010808	芝	右	2000	晴	良	14:25	オホーツクハンデ 		1989-7-30	1	函館	8	4歳以上900万下	(ハンデ)	2	610	4	2	240	5	8	490	8	2-8	1770	8																							12.7 - 11.0 - 12.0 - 12.3 - 12.8 - 12.4 - 12.2 - 12.2 - 12.1 - 11.8	12.7 - 23.7 - 35.7 - 48.0 - 60.8 - 73.2 - 85.4 - 97.6 - 109.7 - 121.5 (12.7-12.7)	4.0	160.0	2.0
198902020101	ダ	右	1700	曇	良	10:15	4歳以上オープン		1989-8-5	2	函館	1	4歳以上オープン	[抽](別定)	1	180	2	1	100	2	2	100	1	1-2	150	1																							7.4 - 11.5 - 12.2 - 12.7 - 13.4 - 13.0 - 13.4 - 13.7 - 12.9	7.4 - 18.9 - 31.1 - 43.8 - 57.2 - 70.2 - 83.6 - 97.3 - 110.2 (7.4-7.4)			
198902020102	ダ	右	1700	曇	良	10:45	4歳未勝利		1989-8-5	2	函館	1	4歳未勝利	(馬齢)	1	320	2	1	130	1	3	170	3	1-3	1140	5																							7.0 - 11.1 - 12.2 - 12.8 - 13.1 - 12.6 - 13.1 - 13.9 - 13.6	7.0 - 18.1 - 30.3 - 43.1 - 56.2 - 68.8 - 81.9 - 95.8 - 109.4 (7.0-7.0)	7.0	310.0	6.0
198902020103	ダ	右	1000	曇	良	11:15	3歳新馬		1989-8-5	2	函館	1	3歳新馬	牝(馬齢)	2	340	2	2	160	2	8	220	5	2-8	1230	6																							12.6 - 11.1 - 12.2 - 13.1 - 13.7	12.6 - 23.7 - 35.9 - 49.0 - 62.7 (12.6-12.6)	7.0	350.0	6.0
198902020104	芝	右	1200	曇	良	11:45	3歳新馬		1989-8-5	2	函館	1	3歳新馬	(混)(馬齢)	1	550	4	1	180	5	9	160	3	1-8	660	3																							11.9 - 10.9 - 10.9 - 11.7 - 12.5 - 13.4	11.9 - 22.8 - 33.7 - 45.4 - 57.9 - 71.3 (11.9-11.9)	6.0	150.0	2.0
198902020105	芝	右	2000	曇	良	12:45	4歳未勝利		1989-8-5	2	函館	1	4歳未勝利	(馬齢)	5	350	3	5	150	1	1	410	7	1-5	2610	11																							12.5 - 11.0 - 12.4 - 12.2 - 12.7 - 12.5 - 12.1 - 12.9 - 12.8 - 12.6	12.5 - 23.5 - 35.9 - 48.1 - 60.8 - 73.3 - 85.4 - 98.3 - 111.1 - 123.7 (12.5-12.5)	7.0	410.0	6.0
198902020106	芝	右	2000	曇	良	13:15	4歳未勝利		1989-8-5	2	函館	1	4歳未勝利	(馬齢)	2	1040	4	2	200	4	9	110	1	2-8	870	3																							12.7 - 11.6 - 12.7 - 12.9 - 13.1 - 12.0 - 11.8 - 11.9 - 12.5 - 12.5	12.7 - 24.3 - 37.0 - 49.9 - 63.0 - 75.0 - 86.8 - 98.7 - 111.2 - 123.7 (12.7-12.7)	8.0	130.0	2.0
198902020107	ダ	右	1000	曇	良	13:50	4歳以上400万下		1989-8-5	2	函館	1	4歳以上400万下	(別定)	6	700	4	6	150	2	1	180	3	1-6	2220	11																							12.6 - 11.1 - 12.1 - 12.6 - 12.8	12.6 - 23.7 - 35.8 - 48.4 - 61.2 (12.6-12.6)	7.0	200.0	5.0
198902020108	芝	右	1200	晴	良	14:25	噴火湾特別 		1989-8-5	2	函館	1	4歳以上400万下	(別定)	4	220	1	4	120	1	9	340	7	4-8	610	2																							11.8 - 10.5 - 11.2 - 12.0 - 12.1 - 12.1	11.8 - 22.3 - 33.5 - 45.5 - 57.6 - 69.7 (11.8-11.8)	3.0	270.0	4.0
198902020109	ダ	右	1700	曇	良	15:00	八甲田山特別 		1989-8-5	2	函館	1	4歳以上900万下	(ハンデ)	2	490	2	2	180	3	6	130	1	2-5	400	1																							7.0 - 11.2 - 11.9 - 11.9 - 12.8 - 13.1 - 13.3 - 13.5 - 13.1	7.0 - 18.2 - 30.1 - 42.0 - 54.8 - 67.9 - 81.2 - 94.7 - 107.8 (7.0-7.0)	7.0	700.0	12.0
198902020110	芝	右	2500	曇	良	15:35	松前特別 		1989-8-5	2	函館	1	4歳以上900万下	(別定)	3	200	1	3	130	1	6	210	4	3-6	1040	5																							7.1 - 11.0 - 11.5 - 11.7 - 11.8 - 13.2 - 12.7 - 12.2 - 12.2 - 12.1 - 12.9 - 12.5 - 11.8	7.1 - 18.1 - 29.6 - 41.3 - 53.1 - 66.3 - 79.0 - 91.2 - 103.4 - 115.5 - 128.4 - 140.9 - 152.7 (7.1-7.1)	1.0	190.0	3.0
198902020111	芝	右	1800	曇	良	16:10	4歳以上400万下		1989-8-5	2	函館	1	4歳以上400万下	(父)(別定)	1	310	2	1	140	2	2	210	5	1-2	2830	10																							12.2 - 11.7 - 11.2 - 11.6 - 12.0 - 12.2 - 12.6 - 12.9 - 12.3	12.2 - 23.9 - 35.1 - 46.7 - 58.7 - 70.9 - 83.5 - 96.4 - 108.7 (12.2-12.2)	6.0	110.0	1.0
198902020201	ダ	右	1000	曇	良	10:15	3歳未勝利		1989-8-6	2	函館	2	3歳未勝利	(馬齢)	5	330	2	5	110	2	3	100	1	3-5	150	1																							12.7 - 11.6 - 12.5 - 13.0 - 13.3	12.7 - 24.3 - 36.8 - 49.8 - 63.1 (12.7-12.7)			
198902020202	ダ	右	1700	曇	良	10:45	4歳未勝利		1989-8-6	2	函館	2	4歳未勝利	牝(馬齢)	1	240	1	1	130	2	6	190	4	1-6	1520	7																							7.0 - 12.1 - 12.7 - 13.3 - 13.4 - 12.6 - 13.3 - 13.5 - 13.3	7.0 - 19.1 - 31.8 - 45.1 - 58.5 - 71.1 - 84.4 - 97.9 - 111.2 (7.0-7.0)	5.0	140.0	3.0
198902020203	芝	右	1000	曇	良	11:15	3歳新馬		1989-8-6	2	函館	2	3歳新馬	(馬齢)	3	610	3	3	150	3	1	200	5	1-3	3220	13																							12.4 - 11.3 - 11.8 - 12.1 - 12.5	12.4 - 23.7 - 35.5 - 47.6 - 60.1 (12.4-12.4)	7.0	120.0	1.0
198902020204	ダ	右	1000	曇	良	11:45	4歳未勝利		1989-8-6	2	函館	2	4歳未勝利	(馬齢)	10	160	1	10	100	1	6	150	4	6-8	380	2																							12.4 - 11.4 - 12.4 - 12.7 - 13.3	12.4 - 23.8 - 36.2 - 48.9 - 62.2 (12.4-12.4)	8.0	150.0	3.0
198902020205	芝	右	1200	曇	良	12:45	3歳新馬		1989-8-6	2	函館	2	3歳新馬	(馬齢)	4	270	1	4	130	1	1	150	2	1-4	760	3																							12.8 - 11.3 - 11.3 - 12.4 - 12.8 - 12.0	12.8 - 24.1 - 35.4 - 47.8 - 60.6 - 72.6 (12.8-12.8)	7.0	150.0	3.0
198902020206	ダ	右	1000	曇	良	13:15	4歳未勝利		1989-8-6	2	函館	2	4歳未勝利	(馬齢)	7	250	2	7	100	2	1	140	3	1-7	980	5																							12.5 - 10.9 - 12.0 - 13.0 - 12.7	12.5 - 23.4 - 35.4 - 48.4 - 61.1 (12.5-12.5)	3.0	100.0	1.0
198902020207	ダ	右	1700	晴	良	13:50	4歳以上400万下		1989-8-6	2	函館	2	4歳以上400万下	(別定)	6	300	2	6	150	2	8	180	3	6-7	680	3																							7.0 - 11.3 - 12.8 - 13.2 - 12.4 - 12.0 - 12.8 - 13.7 - 13.0	7.0 - 18.3 - 31.1 - 44.3 - 56.7 - 68.7 - 81.5 - 95.2 - 108.2 (7.0-7.0)	4.0	360.0	7.0
198902020208	芝	右	2000	晴	良	14:25	湯川特別 		1989-8-6	2	函館	2	4歳以上400万下	(混)(別定)	5	390	2	5	120	2	9	110	1	5-8	260	1																							12.7 - 11.2 - 12.8 - 12.4 - 12.5 - 12.2 - 11.8 - 11.8 - 12.4 - 12.1	12.7 - 23.9 - 36.7 - 49.1 - 61.6 - 73.8 - 85.6 - 97.4 - 109.8 - 121.9 (12.7-12.7)	2.0	320.0	7.0
198902020209	芝	右	1800	晴	良	15:00	長万部特別 		1989-8-6	2	函館	2	4歳以上900万下	(別定)	4	380	1	4	150	2	8	160	3	4-8	450	1																							12.4 - 11.9 - 11.9 - 12.1 - 12.2 - 12.1 - 12.0 - 11.9 - 12.1	12.4 - 24.3 - 36.2 - 48.3 - 60.5 - 72.6 - 84.6 - 96.5 - 108.6 (12.4-12.4)	9.0	140.0	1.0
198902020210	ダ	右	1700	晴	良	15:35	タイムス杯 		1989-8-6	2	函館	2	4歳以上オープン	(混)(別定)	3	180	1	3	110	1	9	130	2	3-7	270	1																							7.1 - 11.2 - 12.6 - 12.6 - 12.8 - 11.9 - 12.8 - 12.9 - 12.9	7.1 - 18.3 - 30.9 - 43.5 - 56.3 - 68.2 - 81.0 - 93.9 - 106.8 (7.1-7.1)	4.0	150.0	4.0
198902020301	芝	右	1000	晴	良	10:15	3歳未勝利		1989-8-12	2	函館	3	3歳未勝利	(混)(馬齢)	5	880	5	5	590	5	4	210	3	4-5	1380	7																							12.4 - 10.8 - 11.6 - 11.9 - 12.2	12.4 - 23.2 - 34.8 - 46.7 - 58.9 (12.4-12.4)			
198902020302	芝	右	1000	晴	良	10:45	3歳新馬		1989-8-12	2	函館	3	3歳新馬	(馬齢)	2	250	2	2	120	1	4	120	2	2-4	270	1																							12.5 - 11.3 - 11.8 - 11.7 - 11.8	12.5 - 23.8 - 35.6 - 47.3 - 59.1 (12.5-12.5)			
198902020303	ダ	右	1000	晴	良	11:15	4歳未勝利		1989-8-12	2	函館	3	4歳未勝利	(馬齢)	9	180	1	9	100	1	5	100	2	5-8	190	1																							13.0 - 11.6 - 12.1 - 12.5 - 12.5	13.0 - 24.6 - 36.7 - 49.2 - 61.7 (13.0-13.0)	4.0	130.0	3.0
198902020304	ダ	右	1000	晴	良	11:45	4歳未勝利		1989-8-12	2	函館	3	4歳未勝利	(馬齢)	4	300	2	4	110	2	6	100	1	4-6	280	1																							12.9 - 11.0 - 12.4 - 12.7 - 12.3	12.9 - 23.9 - 36.3 - 49.0 - 61.3 (12.9-12.9)	9.0	150.0	3.0
198902020401	ダ	右	1000	雨	稍重	10:15	3歳新馬		1989-8-13	2	函館	4	3歳新馬	(馬齢)	3	720	3	3	170	3	1	100	1	1-3	280	2																							12.4 - 11.3 - 12.4 - 12.9 - 13.2	12.4 - 23.7 - 36.1 - 49.0 - 62.2 (12.4-12.4)			
198902020402	芝	右	1200	雨	良	10:45	3歳新馬		1989-8-13	2	函館	4	3歳新馬	(馬齢)	4	320	2	4	170	1	6	250	4	4-6	780	4																							12.5 - 11.3 - 11.9 - 11.8 - 12.3 - 13.1	12.5 - 23.8 - 35.7 - 47.5 - 59.8 - 72.9 (12.5-12.5)			
198902020403	ダ	右	1000	曇	稍重	11:15	4歳未勝利		1989-8-13	2	函館	4	4歳未勝利	(馬齢)	9	650	5	9	180	4	1	160	3	1-8	1380	8																							12.8 - 11.1 - 12.0 - 13.1 - 13.3	12.8 - 23.9 - 35.9 - 49.0 - 62.3 (12.8-12.8)	7.0	230.0	5.0
198902020404	芝	右	1800	曇	良	11:45	4歳未勝利		1989-8-13	2	函館	4	4歳未勝利	(馬齢)	3	500	3	3	230	3	2	820	8	2-3	6910	23																							12.4 - 11.5 - 11.9 - 12.4 - 12.3 - 12.1 - 12.3 - 12.3 - 11.8	12.4 - 23.9 - 35.8 - 48.2 - 60.5 - 72.6 - 84.9 - 97.2 - 109.0 (12.4-12.4)	5.0	210.0	2.0
198902020405	芝	右	1800	晴	良	12:45	4歳未勝利		1989-8-13	2	函館	4	4歳未勝利	(馬齢)	1	830	3	1	170	3	8	300	6	1-8	3670	12																							12.3 - 12.1 - 12.0 - 12.1 - 12.2 - 12.1 - 12.3 - 12.7 - 12.3	12.3 - 24.4 - 36.4 - 48.5 - 60.7 - 72.8 - 85.1 - 97.8 - 110.1 (12.3-12.3)	7.0	100.0	1.0
198902020406	ダ	右	1700	晴	良	13:15	4歳以上400万下		1989-8-13	2	函館	4	4歳以上400万下	(別定)	1	180	1	1	120	1	6	340	7	1-6	1100	5																							7.2 - 11.5 - 12.4 - 12.7 - 12.7 - 12.4 - 12.8 - 13.0 - 12.8	7.2 - 18.7 - 31.1 - 43.8 - 56.5 - 68.9 - 81.7 - 94.7 - 107.5 (7.2-7.2)	10.0	230.0	4.0
198902020407	ダ	右	1700	晴	良	13:50	陸奥湾特別 		1989-8-13	2	函館	4	4歳以上400万下	牝(別定)	5	200	2	5	110	1	1	110	2	1-5	160	1																							7.1 - 11.0 - 12.0 - 12.5 - 12.9 - 12.6 - 13.4 - 13.5 - 13.1	7.1 - 18.1 - 30.1 - 42.6 - 55.5 - 68.1 - 81.5 - 95.0 - 108.1 (7.1-7.1)			
198902020408	芝	右	1200	晴	良	14:25	4歳以上400万下		1989-8-13	2	函館	4	4歳以上400万下	(別定)	9	430	2	9	170	2	7	150	1	5-6	820	3																							12.0 - 10.9 - 11.2 - 11.7 - 12.2 - 12.1	12.0 - 22.9 - 34.1 - 45.8 - 58.0 - 70.1 (12.0-12.0)	11.0	480.0	8.0
198902020409	芝	右	1800	晴	良	15:00	駒場特別 		1989-8-13	2	函館	4	4歳以上900万下	(ハンデ)	3	580	3	3	250	6	11	230	5	3-8	1590	10																							12.3 - 11.5 - 11.7 - 12.0 - 11.8 - 11.8 - 12.1 - 12.4 - 12.0	12.3 - 23.8 - 35.5 - 47.5 - 59.3 - 71.1 - 83.2 - 95.6 - 107.6 (12.3-12.3)	5.0	150.0	1.0
198902020410	芝	右	1200	曇	良	15:35	マリーンステークス 		1989-8-13	2	函館	4	4歳以上オープン	(混)(別定)	7	850	3	7	190	3	4	500	11	4-6	5650	17																							11.8 - 10.4 - 11.0 - 11.8 - 12.1 - 12.3	11.8 - 22.2 - 33.2 - 45.0 - 57.1 - 69.4 (11.8-11.8)	5.0	130.0	1.0
198902020501	芝	右	1800	晴	良	10:15	4歳以上オープン		1989-8-19	2	函館	5	4歳以上オープン	[抽](別定)	5	680	3	5	360	3	6	800	7	5-6	4040	13																							12.9 - 12.4 - 12.3 - 12.4 - 12.3 - 12.1 - 12.6 - 12.6 - 12.2	12.9 - 25.3 - 37.6 - 50.0 - 62.3 - 74.4 - 87.0 - 99.6 - 111.8 (12.9-12.9)			
198902020502	ダ	右	1700	晴	良	10:45	4歳以上400万下		1989-8-19	2	函館	5	4歳以上400万下	(父)(別定)	2	500	3	2	250	3	3	140	2	2-3	440	2																							7.3 - 12.7 - 12.9 - 13.3 - 13.2 - 12.4 - 12.3 - 12.6 - 12.7	7.3 - 20.0 - 32.9 - 46.2 - 59.4 - 71.8 - 84.1 - 96.7 - 109.4 (7.3-7.3)			
198902020503	ダ	右	1000	晴	良	11:15	3歳新馬		1989-8-19	2	函館	5	3歳新馬	(混)(馬齢)	7	230	2	7	180	2	5	1,670	6	5-7	5890	12																							12.5 - 11.0 - 12.2 - 12.5 - 13.1	12.5 - 23.5 - 35.7 - 48.2 - 61.3 (12.5-12.5)			
198902020504	ダ	右	1000	晴	良	11:45	4歳未勝利		1989-8-19	2	函館	5	4歳未勝利	(馬齢)	8	310	3	8	120	2	10	130	3	7-8	430	3																							12.8 - 11.3 - 12.2 - 12.3 - 12.4	12.8 - 24.1 - 36.3 - 48.6 - 61.0 (12.8-12.8)	5.0	110.0	1.0
198902020505	ダ	右	1700	晴	良	12:45	4歳未勝利		1989-8-19	2	函館	5	4歳未勝利	(馬齢)	3	130	1	3	100	1	2	150	3	2-3	390	2																							7.1 - 11.2 - 12.2 - 12.6 - 12.9 - 12.9 - 13.4 - 13.4 - 13.0	7.1 - 18.3 - 30.5 - 43.1 - 56.0 - 68.9 - 82.3 - 95.7 - 108.7 (7.1-7.1)	1.0	230.0	5.0
198902020507	芝	右	2000	晴	良	13:50	4歳未勝利		1989-8-19	2	函館	5	4歳未勝利	(馬齢)	6	660	4	6	180	3	8	250	7	6-7	1340	7																							13.2 - 11.6 - 12.1 - 12.1 - 12.6 - 12.7 - 12.2 - 12.4 - 12.6 - 12.7	13.2 - 24.8 - 36.9 - 49.0 - 61.6 - 74.3 - 86.5 - 98.9 - 111.5 - 124.2 (13.2-13.2)	2.0	160.0	2.0
198902020508	芝	右	1200	晴	良	14:25	北洋特別 		1989-8-19	2	函館	5	4歳以上400万下	(別定)	5	1440	6	5	240	6	11	130	1	5-8	2180	10																							12.0 - 11.0 - 11.4 - 11.5 - 11.8 - 12.3	12.0 - 23.0 - 34.4 - 45.9 - 57.7 - 70.0 (12.0-12.0)	1.0	190.0	4.0
198902020509	ダ	右	1700	晴	良	15:00	潮騒特別 		1989-8-19	2	函館	5	4歳以上900万下	(別定)	4	160	1	4	110	1	8	440	9	4-8	590	2																							7.2 - 11.2 - 11.7 - 11.8 - 12.2 - 12.6 - 13.2 - 13.4 - 13.4	7.2 - 18.4 - 30.1 - 41.9 - 54.1 - 66.7 - 79.9 - 93.3 - 106.7 (7.2-7.2)	3.0	150.0	2.0
198902020601	ダ	右	1000	晴	良	10:45	3歳未勝利		1989-8-20	2	函館	6	3歳未勝利	(馬齢)	5	180	1	5	170	2	6	600	5	5-6	2130	7																							12.8 - 11.4 - 12.0 - 12.6 - 13.1	12.8 - 24.2 - 36.2 - 48.8 - 61.9 (12.8-12.8)			
198902020602	芝	右	1200	晴	良	11:15	3歳新馬		1989-8-20	2	函館	6	3歳新馬	(馬齢)	3	150	1	3	110	1	2	170	3	2-3	270	1																							12.6 - 11.1 - 11.5 - 12.4 - 12.8 - 12.5	12.6 - 23.7 - 35.2 - 47.6 - 60.4 - 72.9 (12.6-12.6)			
198902020603	ダ	右	1700	晴	良	11:45	4歳未勝利		1989-8-20	2	函館	6	4歳未勝利	(馬齢)	1	530	2	1	250	3	3	180	2	1-3	1070	6																							7.3 - 11.1 - 12.1 - 12.5 - 13.1 - 13.0 - 13.6 - 13.9 - 13.8	7.3 - 18.4 - 30.5 - 43.0 - 56.1 - 69.1 - 82.7 - 96.6 - 110.4 (7.3-7.3)			
198902020604	ダ	右	1700	晴	良	12:45	4歳未勝利		1989-8-20	2	函館	6	4歳未勝利	(父)(馬齢)	3	440	3	3	150	4	6	110	1	3-6	580	2																							7.2 - 11.4 - 12.1 - 12.6 - 13.2 - 13.3 - 13.8 - 13.5 - 13.1	7.2 - 18.6 - 30.7 - 43.3 - 56.5 - 69.8 - 83.6 - 97.1 - 110.2 (7.2-7.2)	1.0	120.0	2.0
198902020605	ダ	右	1000	晴	良	13:15	4歳未勝利		1989-8-20	2	函館	6	4歳未勝利	牝(馬齢)	8	1140	5	8	260	4	10	160	2	6-7	1170	5																							12.6 - 11.2 - 12.2 - 13.0 - 12.8	12.6 - 23.8 - 36.0 - 49.0 - 61.8 (12.6-12.6)	3.0	300.0	5.0
198902020606	ダ	右	1700	晴	良	13:50	4歳以上400万下		1989-8-20	2	函館	6	4歳以上400万下	(混)(別定)	6	140	1	6	100	1	5	130	2	5-6	210	1																							7.2 - 11.5 - 12.6 - 12.7 - 12.9 - 12.3 - 13.1 - 13.3 - 12.7	7.2 - 18.7 - 31.3 - 44.0 - 56.9 - 69.2 - 82.3 - 95.6 - 108.3 (7.2-7.2)			
198902020607	芝	右	2000	晴	良	14:25	江差特別 		1989-8-20	2	函館	6	4歳以上400万下	(別定)	6	500	4	6	260	4	5	200	3	5-6	1000	5																							12.9 - 11.1 - 12.0 - 11.8 - 12.1 - 12.1 - 12.0 - 12.5 - 12.5 - 12.6	12.9 - 24.0 - 36.0 - 47.8 - 59.9 - 72.0 - 84.0 - 96.5 - 109.0 - 121.6 (12.9-12.9)			
198902020608	芝	右	1800	晴	良	15:00	漁火特別 		1989-8-20	2	函館	6	4歳以上900万下	牝(別定)	2	2190	6	2	650	9	1	320	5	1-2	11680	23																							12.7 - 12.0 - 11.8 - 12.0 - 11.9 - 11.8 - 11.9 - 12.3 - 12.2	12.7 - 24.7 - 36.5 - 48.5 - 60.4 - 72.2 - 84.1 - 96.4 - 108.6 (12.7-12.7)	5.0	180.0	3.0
198902020609	芝	右	2000	晴	良	15:35	函館記念	G3	1989-8-20	2	函館	6	4歳以上オープン	(混)(ハンデ)	3	1310	6	3	330	7	11	120	1	3-7	400	1																							12.6 - 10.8 - 11.8 - 11.6 - 12.0 - 12.0 - 12.0 - 12.1 - 12.5 - 12.8	12.6 - 23.4 - 35.2 - 46.8 - 58.8 - 70.8 - 82.8 - 94.9 - 107.4 - 120.2 (12.6-12.6)	4.0	160.0	2.0
198902020701	ダ	右	1000	晴	良	10:15	4歳以上700万下		1989-8-26	2	函館	7	4歳以上700万下	[抽](別定)	1	110	1	1	100	1	3	150	2	1-3	230	1																							12.9 - 11.3 - 12.1 - 12.6 - 12.6	12.9 - 24.2 - 36.3 - 48.9 - 61.5 (12.9-12.9)			
198902020702	芝	右	1200	晴	良	10:45	3歳未勝利		1989-8-26	2	函館	7	3歳未勝利	(混)(馬齢)	2	180	2	2	100	2	3	100	1	2-3	140	1																							12.6 - 11.1 - 11.1 - 11.8 - 12.1 - 13.1	12.6 - 23.7 - 34.8 - 46.6 - 58.7 - 71.8 (12.6-12.6)			
198902020703	芝	右	1000	晴	良	11:15	3歳新馬		1989-8-26	2	函館	7	3歳新馬	(馬齢)	2	190	1	2	100	1	1	120	2	1-2	260	1																							12.4 - 10.9 - 11.4 - 11.9 - 12.4	12.4 - 23.3 - 34.7 - 46.6 - 59.0 (12.4-12.4)			
198902020704	ダ	右	1000	晴	良	11:45	4歳未勝利		1989-8-26	2	函館	7	4歳未勝利	(混)(馬齢)	11	160	1	11	110	1	2	140	2	2-8	400	1																							12.9 - 10.9 - 11.9 - 12.6 - 12.6	12.9 - 23.8 - 35.7 - 48.3 - 60.9 (12.9-12.9)	4.0	470.0	8.0
198902020705	ダ	右	1000	晴	良	12:45	4歳未勝利		1989-8-26	2	函館	7	4歳未勝利	(混)(馬齢)	7	320	3	7	140	2	8	130	1	6-6	400	2																							12.8 - 11.4 - 11.9 - 12.3 - 12.6	12.8 - 24.2 - 36.1 - 48.4 - 61.0 (12.8-12.8)	1.0	520.0	8.0
198902020706	ダ	右	1700	晴	良	13:15	4歳未勝利		1989-8-26	2	函館	7	4歳未勝利	(馬齢)	11	270	1	11	130	1	4	160	3	4-8	680	2																							7.2 - 11.5 - 12.8 - 12.9 - 12.9 - 12.4 - 12.8 - 13.2 - 13.2	7.2 - 18.7 - 31.5 - 44.4 - 57.3 - 69.7 - 82.5 - 95.7 - 108.9 (7.2-7.2)	1.0	310.0	7.0
198902020707	ダ	右	1000	晴	良	13:50	4歳以上400万下		1989-8-26	2	函館	7	4歳以上400万下	(別定)	8	1790	5	8	400	6	1	140	2	1-8	2590	9																							12.8 - 10.8 - 11.9 - 12.9 - 13.2	12.8 - 23.6 - 35.5 - 48.4 - 61.6 (12.8-12.8)	3.0	1,510	9.0
198902020708	ダ	右	1700	晴	良	14:25	立待岬特別 		1989-8-26	2	函館	7	4歳以上400万下	(別定)	5	280	2	5	130	2	7	110	1	5-7	290	1																							7.3 - 11.3 - 11.8 - 12.0 - 12.8 - 12.5 - 13.3 - 13.4 - 13.6	7.3 - 18.6 - 30.4 - 42.4 - 55.2 - 67.7 - 81.0 - 94.4 - 108.0 (7.3-7.3)	3.0	420	8.0
198902020709	芝	右	1200	晴	良	15:00	下北半島特別 		1989-8-26	2	函館	7	4歳以上900万下	(別定)	4	2890	11	4	910	12	8	350	6	3-5	1390	8																							11.9 - 10.6 - 11.1 - 11.7 - 12.4 - 12.2	11.9 - 22.5 - 33.6 - 45.3 - 57.7 - 69.9 (11.9-11.9)	7.0	580	7.0
198902020710	芝	右	2000	晴	良	15:35	日刊スポーツ樽前山特 		1989-8-26	2	函館	7	4歳以上900万下	(混)(ハンデ)	9	2060	8	9	470	7	3	330	4	3-7	1260	4																							12.7 - 11.3 - 12.4 - 12.4 - 12.2 - 12.1 - 12.1 - 12.0 - 12.4 - 12.1	12.7 - 24.0 - 36.4 - 48.8 - 61.0 - 73.1 - 85.2 - 97.2 - 109.6 - 121.7 (12.7-12.7)	7.0	510	9.0
198902020801	ダ	右	1000	晴	良	10:15	3歳新馬		1989-8-27	2	函館	8	3歳新馬	(馬齢)	4	540	3	4	190	2	1	210	3	1-4	920	4																							12.7 - 10.8 - 12.0 - 12.8 - 13.2	12.7 - 23.5 - 35.5 - 48.3 - 61.5 (12.7-12.7)			
198902020802	ダ	右	1700	晴	良	10:45	4歳未勝利		1989-8-27	2	函館	8	4歳未勝利	(馬齢)	1	560	2	1	120	2	6	100	1	1-6	460	1																							7.3 - 11.4 - 12.1 - 12.5 - 13.2 - 12.7 - 12.8 - 13.0 - 13.2	7.3 - 18.7 - 30.8 - 43.3 - 56.5 - 69.2 - 82.0 - 95.0 - 108.2 (7.3-7.3)	4.0	130	3.0
198902020803	芝	右	1200	晴	良	11:15	3歳新馬		1989-8-27	2	函館	8	3歳新馬	(馬齢)	3	180	1	3	130	1	2	140	3	2-3	260	1																							12.4 - 10.7 - 11.2 - 12.1 - 12.9 - 12.9	12.4 - 23.1 - 34.3 - 46.4 - 59.3 - 72.2 (12.4-12.4)	5.0	160	4.0
198902020804	芝	右	1800	晴	良	11:45	4歳未勝利		1989-8-27	2	函館	8	4歳未勝利	(馬齢)	3	550	3	3	160	2	6	160	3	3-6	920	3																							12.8 - 12.0 - 12.6 - 12.5 - 12.3 - 12.0 - 12.1 - 12.8 - 12.8	12.8 - 24.8 - 37.4 - 49.9 - 62.2 - 74.2 - 86.3 - 99.1 - 111.9 (12.8-12.8)	11.0	150	1.0
198902020805	芝	右	1800	晴	良	12:45	4歳未勝利		1989-8-27	2	函館	8	4歳未勝利	(馬齢)	4	480	2	4	160	3	2	420	7	2-4	12820	24																							12.5 - 11.9 - 12.4 - 12.6 - 12.5 - 12.3 - 12.1 - 12.5 - 11.9	12.5 - 24.4 - 36.8 - 49.4 - 61.9 - 74.2 - 86.3 - 98.8 - 110.7 (12.5-12.5)	10.0	120	1.0
198902020806	ダ	右	1700	曇	良	13:15	4歳以上400万下		1989-8-27	2	函館	8	4歳以上400万下	(別定)	1	150	1	1	100	1	9	150	3	1-8	410	2																							7.2 - 11.8 - 12.2 - 12.2 - 12.5 - 12.2 - 13.2 - 14.0 - 13.8	7.2 - 19.0 - 31.2 - 43.4 - 55.9 - 68.1 - 81.3 - 95.3 - 109.1 (7.2-7.2)	4.0	130	2.0
198902020807	ダ	右	1700	曇	良	13:50	4歳以上400万下		1989-8-27	2	函館	8	4歳以上400万下	牝(別定)	3	360	1	3	170	2	11	780	11	3-8	1550	6																							7.1 - 11.0 - 12.3 - 12.7 - 12.5 - 12.4 - 13.0 - 13.8 - 14.4	7.1 - 18.1 - 30.4 - 43.1 - 55.6 - 68.0 - 81.0 - 94.8 - 109.2 (7.1-7.1)	7.0	410	7.0
