horse_id	年度	順位	出走頭数	勝馬頭数	出走回数	勝利回数	出走/重賞	勝利/重賞	出走/特別	特別/勝利	出走/平場	平場/勝利	出走/芝	芝/勝利	出走/ダート	ダート/勝利	勝馬率	EI	入着賞金(万円)	平均距離(芝)	平均距離(ダ)	代表馬	勝利/特別	勝利/平場	勝利/芝	重賞/出走	重賞/勝利	特別/出走	平場/出走	芝/出走	ダート/出走	勝利/ダート
000a000351	1992	17	47	21	325	28	16.0	1.0	92.0	10.0	217.0	17.0	179.0	15.0	136.0	12.0	0.447	1.57	65857.0	1626.7	1508.3	1987105621.0										
000a000351	1991	43	60	19	314	25	12.0	2.0	62.0	5.0	240.0	18.0	180.0	17.0	125.0	7.0	0.317	0.7	36331.0	1623.5	1500.0	1987105621.0										
000a000351	1990	15	77	32	483	41	21.0	0.0	152.0	12.0	310.0	29.0	304.0	27.0	175.0	14.0	0.416	1.1	69396.0	1625.9	1471.4	1987102152.0										
000a000351	1989	11	81	36	432	52	23.0	2.0	113.0	13.0	296.0	37.0	260.0	35.0	164.0	16.0	0.444	1.26	80615.0	1580.0	1412.5	1985104200.0										
000a000351	1988	9	70	25	404	34	26.0	2.0	131.0	10.0	247.0	22.0	233.0	24.0	139.0	10.0	0.357	1.29	69241.0	1654.2	1440.0	1982105029.0										
000a000351	1987	8	62	34	367	44	22.0	1.0	89.0	13.0	256.0	30.0	201.0	21.0	134.0	21.0	0.5479999999999999	1.42	65540.5	1547.6	1581.0	1982105029.0										
000a000351	1986	17	55	31	334	51	7.0	0.0	84.0	12.0	243.0	39.0	192.0	27.0	136.0	24.0	0.564	1.31	49796.0	1751.9	1487.5	1982101836.0										
000a000351	1985	60	37	14	219	19	0.0	0.0	0.0	0.0	219.0	19.0	0.0	0.0	219.0	19.0	0.378	0.79	19690.0	0.0	1510.5	1982107096.0										
000a000351	1984	192	12	7	28	7	0.0	0.0	0.0	0.0	28.0	7.0	0.0	0.0	28.0	7.0	0.583	0.52	4167.0	0.0	1171.4	1982106191.0										
000a000351	1982	243	1	0	1	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	4.11	2800.0	0.0	0.0	1979109002.0										
000a000249	2002	507	2	0	3	0	0.0	0.0	1.0		2.0		0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	1993102543.0	0.0	0.0	0.0							
000a000249	2001	319	2	1	12	1	1.0	0.0	2.0		9.0		0.0		4.0	0.0	0.5	1.27	1940.0	0.0	0.0	1994105150.0	0.0	1.0	0.0							
000a000249	2000	176	3	2	17	4	0.0	0.0	11.0		6.0		5.0		11.0	4.0	0.667	2.84	6939.2	0.0	1700.0	1994100662.0	1.0	3.0	0.0							
000a000249	1999	166	6	2	44	4	0.0	0.0	20.0		24.0		16.0		28.0	4.0	0.3329999999999999	1.74	8773.2	0.0	1225.0	1995106385.0	1.0	3.0	0.0							
000a000249	1998	96	15	5	109	10	2.0	0.0	33.0		74.0		42.0		63.0	6.0	0.3329999999999999	1.47	19186.0	1666.7	1283.3	1994100662.0	3.0	7.0	3.0							
000a000249	1997	105	18	10	134	11	1.0	0.0	44.0		89.0		61.0		71.0	7.0	0.556	1.06	16576.3	1866.7	1542.9	1993107991.0	2.0	9.0	3.0							
000a000249	1996	71	27	9	183	13	10.0	0.0	41.0		132.0		78.0		102.0	7.0	0.3329999999999999	1.03	24563.5	1860.0	1528.6	1993107991.0	3.0	10.0	5.0							
000a000249	1995	62	38	12	227	13	23.0	0.0	61.0		143.0		117.0		107.0	9.0	0.316	0.84	27826.5	1725.0	1655.6	1991102343.0	3.0	10.0	4.0							
000a000249	1994	38	37	18	211	21	22.0	2.0	46.0		143.0		70.0		126.0	14.0	0.486	1.43	45692.6	1800.0	1342.9	1988104866.0	3.0	16.0	6.0							
000a000249	1993	18	40	20	256	27	27.0	0.0	65.0		164.0		92.0		136.0	18.0	0.5	1.84	64639.5	2000.0	1461.1	1988104866.0	5.0	22.0	4.0							
000a000249	1992	16	41	22	296	32	14.0	0.0	120.0		162.0		115.0		181.0	24.0	0.537	1.84	67395.0	1862.5	1529.2	1988104866.0	11.0	21.0	8.0							
000a000249	1991	11	57	29	368	42	21.0	3.0	105.0		242.0		171.0		184.0	25.0	0.509	1.6	78950.0	1806.3	1524.0	1988104866.0	9.0	30.0	16.0							
000a000249	1990	21	56	21	312	27	19.0	3.0	94.0		199.0		167.0		137.0	12.0	0.375	1.29	59007.5	1792.9	1575.0	1986104082.0	6.0	18.0	14.0							
000a000249	1989	16	60	24	356	41	14.0	2.0	107.0		235.0		172.0		149.0	21.0	0.4	1.35	63929.0	1657.1	1595.2	1983106859.0	16.0	23.0	14.0							
000a000249	1988	20	54	25	307	39	10.0	1.0	97.0		200.0		152.0		148.0	17.0	0.4629999999999999	1.22	50718.0	1760.0	1564.7	1983106859.0	11.0	27.0	20.0							
000a000249	1987	37	36	16	198	23	8.0	0.0	77.0		113.0		91.0		102.0	15.0	0.444	1.11	29787.0	1714.3	1553.3	1983104071.0	7.0	16.0	7.0							
000a000249	1986	15	36	18	238	35	16.0	3.0	61.0		161.0		121.0		115.0	21.0	0.5	2.1	52073.0	1916.7	1533.3	1983104853.0	6.0	26.0	12.0							
000a000249	1985	54	31	13	145	20	0.0	0.0	0.0		145.0		0.0		145.0	20.0	0.419	0.98	20531.0	0.0	1620.0	1980104816.0	0.0	20.0	0.0							
000a000249	1984	38	29	20	168	30	0.0	0.0	0.0		168.0		0.0		168.0	30.0	0.69	1.53	29796.0	0.0	1686.7	1981103276.0	0.0	30.0	0.0							
000a000249	1983	67	21	11	126	22	0.0	0.0	0.0		126.0		0.0		126.0	22.0	0.524	1.24	17571.0	0.0	1559.1	1981103451.0	0.0	22.0	0.0							
000a000249	1982	285	5	2	20	2	0.0	0.0	0.0		20.0		2.0		18.0	2.0	0.4	0.55	1878.0	0.0	1200.0	1980104053.0	0.0	2.0	0.0							
000a000186	1996	596	1	0	1	0	0.0	0.0	0.0		1.0		0.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0	1988107054.0	0.0	0.0	0.0							
000a000186	1995	422	2	1	17	1	0.0	0.0	13.0		4.0		2.0		15.0	1.0	0.5	0.78	1360.0	0.0	1000.0	1986101399.0	0.0	1.0	0.0							
000a000186	1994	295	4	1	22	1	0.0	0.0	16.0		6.0		8.0		14.0	1.0	0.25	1.07	3712.2	0.0	1200.0	1988102142.0	1.0	0.0	0.0							
000a000186	1993	201	5	3	40	4	0.0	0.0	5.0		35.0		3.0		37.0	4.0	0.6	1.43	6291.0	0.0	1325.0	1988102142.0	0.0	4.0	0.0							
000a000186	1992	168	17	3	97	4	0.0	0.0	18.0		79.0		31.0		62.0	3.0	0.176	0.51	7696.0	1400.0	1266.7	1988102142.0	0.0	4.0	1.0							
000a000186	1991	78	25	10	166	13	2.0	0.0	29.0		135.0		69.0		82.0	11.0	0.4	0.96	20916.0	1800.0	1318.2	1988107054.0	1.0	12.0	1.0							
000a000186	1990	57	34	14	216	17	3.0	0.0	49.0		164.0		90.0		122.0	11.0	0.412	0.92	25637.0	1333.3	1427.3	1986101399.0	4.0	13.0	6.0							
000a000186	1989	47	30	14	251	21	7.0	0.0	53.0		191.0		100.0		147.0	15.0	0.467	1.19	28295.0	1300.0	1540.0	1986101399.0	2.0	19.0	6.0							
000a000186	1988	67	29	13	198	21	3.0	0.0	46.0		149.0		88.0		107.0	11.0	0.448	0.95	21069.0	1360.0	1345.5	1985103770.0	5.0	16.0	10.0							
000a000186	1987	125	23	7	142	8	2.0	0.0	19.0		121.0		59.0		83.0	5.0	0.304	0.62	10688.0	1766.7	1520.0	1984104872.0	1.0	7.0	3.0							
000a000186	1986	205	8	5	37	6	1.0	0.0	8.0		28.0		18.0		19.0	3.0	0.625	0.63	3476.0	1333.3	1066.7	1984104872.0	1.0	5.0	3.0							
000a000186	1983	499	1	0	7	0	0.0	0.0	0.0		7.0		0.0		7.0	0.0	0.0	0.07	50.0	0.0	0.0	1980107062.0	0.0	0.0	0.0							
000a000186	1982	497	1	0	2	0	0.0	0.0	0.0		2.0		0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	1980107062.0	0.0	0.0	0.0							
000a0010f5	1993	654	1	0	7	0	0.0	0.0	0.0		7.0		3.0		4.0	0.0	0.0	0.0	0.0	0.0	0.0	1990104517.0	0.0	0.0	0.0							
000a0010f5	1992	629	1	0	3	0	0.0	0.0	0.0		3.0		2.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0	1990104517.0	0.0	0.0	0.0							
000a0010f5	1991	571	1	0	9	0	0.0	0.0	0.0		9.0		7.0		2.0	0.0	0.0	0.14	120.0	0.0	0.0	1988103706.0	0.0	0.0	0.0							
000a0010f5	1990	516	1	0	4	0	0.0	0.0	0.0		4.0		3.0		1.0	0.0	0.0	0.15	124.0	0.0	0.0	1988103706.0	0.0	0.0	0.0							
000a0010f5	1984	504	1	0	1	0	0.0	0.0	0.0		1.0		0.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0	1981107139.0	0.0	0.0	0.0							
000a0010f5	1983	507	1	0	2	0	0.0	0.0	0.0		2.0		0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	1981107139.0	0.0	0.0	0.0							
000a0010f5	1982	497	1	0	2	0	0.0	0.0	0.0		2.0		0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	1978100039.0	0.0	0.0	0.0							
000a000467	2005	476	1	0	4	0	0.0	0.0	0.0		4.0		2.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	2001102988.0	0.0	0.0	0.0							
000a000467	2004	465	1	0	1	0	0.0	0.0	0.0		1.0		1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1999106510.0	0.0	0.0	0.0							
000a000467	2003	357	2	0	10	0	0.0	0.0	7.0		3.0		7.0		0.0	0.0	0.0	0.71	996.2	0.0	0.0	1996103989.0	0.0	0.0	0.0							
000a000467	2002	210	6	1	37	2	2.0	0.0	12.0		23.0		31.0		6.0	0.0	0.1669999999999999	1.06	4649.3	2100.0	0.0	1996103989.0	1.0	1.0	2.0							
000a000467	2001	298	9	1	41	1	1.0	0.0	9.0		31.0		26.0		11.0	0.0	0.111	0.33	2264.0	0.0	0.0	1997103165.0	0.0	1.0	0.0							
000a000467	2000	142	9	4	70	5	3.0	0.0	24.0		43.0		34.0		33.0	2.0	0.444	1.32	9676.7	1466.7	1450.0	1997103165.0	1.0	4.0	3.0							
000a000467	1999	81	18	4	107	6	8.0	1.0	27.0		72.0		69.0		38.0	1.0	0.222	1.4	21175.8	1600.0	1700.0	1993103900.0	2.0	3.0	5.0							
000a000467	1998	67	24	7	139	8	10.0	2.0	27.0		102.0		51.0		86.0	4.0	0.292	1.27	26455.7	1300.0	1200.0	1993103900.0	2.0	4.0	4.0							
000a000467	1997	40	22	10	132	14	9.0	2.0	36.0		87.0		71.0		61.0	3.0	0.455	2.08	39930.7	1563.6	1233.3	1990104398.0	4.0	8.0	11.0							
000a000467	1996	57	25	9	158	16	7.0	0.0	41.0		110.0		85.0		61.0	5.0	0.36	1.38	30373.2	1690.9	1160.0	1993103900.0	5.0	11.0	11.0							
000a000467	1995	82	22	10	133	14	1.0	0.0	36.0		96.0		58.0		69.0	9.0	0.455	1.1	21121.1	1640.0	1388.9	1990104398.0	5.0	9.0	5.0							
000a000467	1994	97	23	9	117	13	4.0	0.0	26.0		87.0		64.0		48.0	7.0	0.391	0.82	16316.2	1800.0	1585.7	1991106561.0	2.0	11.0	4.0							
000a000467	1993	100	27	8	149	9	6.0	0.0	54.0		89.0		81.0		57.0	2.0	0.296	0.7	16618.0	1366.7	1350.0	1987101610.0	2.0	7.0	6.0							
000a000467	1992	24	32	9	148	15	10.0	4.0	44.0		94.0		97.0		48.0	6.0	0.281	1.91	54804.0	1800.0	1416.7	1989103049.0	2.0	9.0	9.0							
000a000467	1991	14	39	19	246	29	28.0	3.0	60.0		158.0		153.0		85.0	6.0	0.487	2.05	69213.0	1536.4	1250.0	1988107099.0	10.0	16.0	22.0							
000a000467	1990	40	43	14	244	20	9.0	0.0	60.0		175.0		120.0		108.0	5.0	0.326	1.04	36751.0	1520.0	1260.0	1986106943.0	2.0	18.0	10.0							
000a000467	1989	33	47	19	323	27	6.0	1.0	55.0		262.0		153.0		163.0	14.0	0.4039999999999999	1.08	40001.5	1561.5	1364.3	1987105387.0	6.0	20.0	13.0							
000a000467	1988	70	31	9	189	13	5.0	0.0	33.0		151.0		105.0		73.0	3.0	0.29	0.86	20516.0	1377.8	1500.0	1984104221.0	5.0	8.0	9.0							
000a000467	1987	79	29	8	170	13	1.0	0.0	23.0		146.0		94.0		61.0	4.0	0.276	0.8	17348.0	1666.7	1325.0	1983100510.0	1.0	12.0	6.0							
000a000467	1986	96	26	9	139	11	1.0	0.0	28.0		110.0		74.0		56.0	4.0	0.346	0.67	11957.0	1450.0	1200.0	1980106813.0	2.0	9.0	6.0							
000a000467	1985	56	13	6	88	9	0.0	0.0	0.0		88.0		0.0		88.0	9.0	0.462	2.28	20042.0	0.0	1566.7	1980106813.0	0.0	9.0	0.0							
000a000467	1984	98	16	4	77	7	0.0	0.0	0.0		77.0		0.0		77.0	7.0	0.25	1.05	11274.5	0.0	1414.3	1981104307.0	0.0	7.0	0.0							
000a000467	1983	182	6	3	34	6	0.0	0.0	0.0		34.0		0.0		34.0	6.0	0.5	1.15	4630.0	0.0	1700.0	1981101716.0	0.0	6.0	0.0							
000a000467	1982	497	2	0	3	0	0.0	0.0	0.0		3.0		0.0		3.0	0.0	0.0	0.0	0.0	0.0	0.0	1980106813.0	0.0	0.0	0.0							
000a000deb	1985	705	1	0	1	0											0.0	0.0	0.0	0.0	0.0	1982101900.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
000a000deb	1984	534	2	0	6	0											0.0	0.43	576.0	0.0	0.0	1980101956.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0
000a000deb	1983	376	2	1	17	2											0.5	1.13	1514.0	0.0	1650.0	1980101956.0	0.0	2.0	0.0	0.0	0.0	0.0	17.0	0.0	17.0	2.0
000a000deb	1982	458	2	1	11	1											0.5	0.67	913.0	0.0	1700.0	1980101956.0	0.0	1.0	0.0	0.0	0.0	0.0	11.0	1.0	10.0	1.0
000a000255	1995	630	1	0	5	0											0.0	0.0	0.0	0.0	0.0	1988107548.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	5.0	0.0
000a000255	1994	216	6	1	38	1											0.1669999999999999	1.12	5812.5	0.0	1700.0	1988100211.0	1.0	0.0	0.0	4.0	0.0	18.0	16.0	9.0	25.0	1.0
000a000255	1993	127	7	3	38	5											0.429	1.94	11934.0	0.0	1400.0	1988107548.0	3.0	2.0	0.0	2.0	0.0	16.0	20.0	5.0	33.0	5.0
000a000255	1992	68	12	6	103	13											0.5	2.56	27518.0	2000.0	1520.0	1988100211.0	5.0	8.0	3.0	4.0	0.0	34.0	65.0	28.0	72.0	10.0
000a000255	1991	64	28	13	173	19											0.4639999999999999	1.15	27855.0	1700.0	1273.3	1987104846.0	3.0	16.0	4.0	3.0	0.0	34.0	136.0	60.0	109.0	15.0
000a000255	1990	67	32	11	206	14											0.344	0.89	23313.0	1542.9	1214.3	1987104846.0	4.0	10.0	7.0	2.0	0.0	40.0	164.0	78.0	128.0	7.0
000a000255	1989	72	26	12	155	16											0.462	1.01	20690.0	1450.0	1400.0	1986103488.0	3.0	13.0	6.0	1.0	0.0	33.0	121.0	70.0	77.0	10.0
000a000255	1988	65	43	13	293	16											0.302	0.67	22037.0	1677.8	1328.6	1986103604.0	2.0	14.0	9.0	6.0	0.0	44.0	243.0	107.0	181.0	7.0
000a000255	1987	38	46	18	245	25											0.391	0.87	29623.0	1554.6	1291.7	1982106052.0	8.0	17.0	11.0	9.0	0.0	50.0	186.0	100.0	135.0	12.0
000a000255	1986	47	51	22	274	27											0.431	0.72	25366.0	1573.3	1316.7	1982106052.0	3.0	24.0	15.0	6.0	0.0	39.0	229.0	157.0	115.0	12.0
000a000255	1985	30	45	19	256	29											0.422	1.1	33276.0	0.0	1641.4	1982107122.0	0.0	29.0	0.0	0.0	0.0	0.0	256.0	0.0	256.0	29.0
000a000255	1984	42	42	16	260	21											0.381	0.98	27612.5	0.0	1395.2	1980104861.0	0.0	21.0	0.0	0.0	0.0	0.0	260.0	0.0	260.0	21.0
000a000255	1983	41	39	21	289	28											0.5379999999999999	0.85	22224.0	0.0	1475.0	1981102158.0	0.0	28.0	0.0	0.0	0.0	0.0	289.0	0.0	289.0	28.0
000a000255	1982	143	19	9	80	11											0.474	0.52	6733.0	1000.0	1220.0	1980101646.0	0.0	11.0	1.0	0.0	0.0	0.0	80.0	9.0	71.0	10.0
000a0004f6	1990	416	1	1	3	1											1.0	0.99	810.0	0.0	1200.0	1984101048.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	1.0
000a0004f6	1989	505	2	0	7	0											0.0	0.0	0.0	0.0	0.0	1984101048.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	2.0	5.0	0.0
000a0004f6	1988	322	1	1	14	1											1.0	1.64	1260.0	1400.0	0.0	1984101389.0	0.0	1.0	1.0	0.0	0.0	4.0	10.0	12.0	2.0	0.0
000a0004f6	1987	245	7	2	34	2											0.286	0.47	2423.0	1400.0	1000.0	1984101916.0	0.0	2.0	1.0	0.0	0.0	7.0	27.0	13.0	21.0	1.0
000a0004f6	1986	183	6	3	35	5											0.5	1.06	4395.0	1550.0	1800.0	1983103022.0	2.0	3.0	4.0	1.0	0.0	7.0	27.0	22.0	13.0	1.0
000a0004f6	1985	262	8	2	25	3											0.25	0.38	2032.0	0.0	1400.0	1981105276.0	0.0	3.0	0.0	0.0	0.0	0.0	25.0	0.0	25.0	3.0
000a0004f6	1984	227	12	3	41	4											0.25	0.39	3118.0	0.0	1350.0	1981106081.0	0.0	4.0	0.0	0.0	0.0	0.0	41.0	0.0	41.0	4.0
000a0004f6	1983	241	13	3	54	4											0.231	0.37	3201.0	0.0	1250.0	1981101574.0	0.0	4.0	0.0	0.0	0.0	0.0	54.0	0.0	54.0	4.0
000a0004f6	1982	330	3	1	21	1											0.333	0.57	1168.0	0.0	1200.0	1980101269.0	0.0	1.0	0.0	0.0	0.0	0.0	21.0	0.0	21.0	1.0
000a000c06	1992	562	3	0	12	0	0.0	0.0	5.0		7.0		4.0		8.0		0.0	0.12	309.0	0.0	0.0	1987101811	0.0	0.0	0.0							0.0
000a000c06	1991	188	4	2	32	2	0.0	0.0	13.0		19.0		14.0		18.0		0.5	1.6	5570.0	1800.0	0.0	1986101954	1.0	1.0	2.0							0.0
000a000c06	1990	146	5	3	40	5	1.0	0.0	13.0		26.0		10.0		30.0		0.6	1.9	7796.0	1600.0	1300.0	1986101954	1.0	4.0	2.0							3.0
000a000c06	1989	318	8	2	32	2	2.0	0.0	1.0		29.0		9.0		23.0		0.25	0.23	1481.0	0.0	1350.0	1986100191	0.0	2.0	0.0							2.0
000a000c06	1988	219	3	1	11	2	2.0	1.0	1.0		8.0		4.0		7.0		0.333	1.52	3515.0	1200.0	1200.0	1986101990	0.0	1.0	1.0							1.0
000a000c06	1987	475	2	0	9	0	0.0	0.0	1.0		8.0		4.0		5.0		0.0	0.06	84.0	0.0	0.0	1984106032	0.0	0.0	0.0							0.0
000a000c06	1986	352	2	1	7	1	0.0	0.0	0.0		7.0		0.0		7.0		0.5	0.53	726.0	0.0	1800.0	1980200157	0.0	1.0	0.0							1.0
000a000c06	1985	323	3	1	10	1	0.0	0.0	0.0		10.0		0.0		10.0		0.333	0.53	1067.0	0.0	1800.0	1983104812	0.0	1.0	0.0							1.0
000a000c06	1984	449	2	0	12	0	0.0	0.0	0.0		12.0		0.0		12.0		0.0	0.17	229.0	0.0	0.0	1982100297	0.0	0.0	0.0							0.0
000a000c06	1983	374	2	1	7	1	0.0	0.0	0.0		7.0		0.0		7.0		0.5	0.58	780.0	0.0	1200.0	1980z00007	0.0	1.0	0.0							1.0
000a000c06	1982	404	1	1	6	1	0.0	0.0	0.0		6.0		4.0		2.0		1.0	0.69	472.0	1000.0	0.0	1980105473	0.0	1.0	1.0							0.0
000a0012bd	1982	497	1	0	1	0	0.0	0.0	0.0		1.0		0.0		1.0		0.0	0.0	0.0	0.0	0.0	1979106969.0	0.0	0.0	0.0							0.0
000a000466	1990	465	2	0	14	0	0.0	0.0	0.0		14.0		3.0		11.0		0.0	0.29	470.0	0.0	0.0	1985104616.0	0.0	0.0	0.0							0.0
000a000466	1989	379	2	1	8	1	0.0	0.0	1.0		7.0		1.0		7.0		0.5	0.51	810.0	0.0	1000.0	1986101243.0	0.0	1.0	0.0							1.0
000a000466	1988	268	2	1	13	1	0.0	0.0	6.0		7.0		3.0		10.0		0.5	1.45	2235.0	1200.0	0.0	1983100782.0	1.0	0.0	1.0							0.0
000a000466	1987	227	4	2	36	3	0.0	0.0	7.0		29.0		6.0		26.0		0.5	0.97	2874.0	0.0	1700.0	1983101247.0	1.0	2.0	0.0							3.0
000a000466	1986	249	9	3	44	3	0.0	0.0	2.0		42.0		16.0		22.0		0.333	0.37	2310.0	1300.0	1200.0	1983104870.0	0.0	3.0	2.0							1.0
000a000466	1985	257	7	2	29	2	0.0	0.0	0.0		29.0		0.0		29.0		0.286	0.46	2171.0	0.0	1300.0	1982106747.0	0.0	2.0	0.0							2.0
000a000466	1984	252	7	2	42	2	0.0	0.0	0.0		42.0		0.0		42.0		0.286	0.53	2500.0	0.0	1500.0	1980106284.0	0.0	2.0	0.0							2.0
000a000466	1983	266	8	2	44	3	0.0	0.0	0.0		44.0		0.0		44.0		0.25	0.46	2479.0	0.0	1266.7	1981105614.0	0.0	3.0	0.0							3.0
000a000466	1982	352	2	2	5	2	0.0	0.0	0.0		5.0		0.0		5.0		1.0	0.66	903.0	0.0	1200.0	1980103560.0	0.0	2.0	0.0							2.0
000a000485	1990	568	1	0	1	0	0.0	0.0	1.0		0.0		1.0		0.0		0.0	0.0	0.0	0.0	0.0	1983102061.0	0.0	0.0	0.0							0.0
000a000485	1989	203	3	1	16	1	4.0	0.0	12.0		0.0		16.0		0.0		0.333	1.76	4187.0	1400.0	0.0	1983102061.0	1.0	0.0	1.0							0.0
000a000485	1988	155	9	2	56	2	2.0	0.0	25.0		29.0		22.0		29.0		0.222	1.01	7014.0	1400.0	0.0	1983102061.0	1.0	1.0	2.0							0.0
000a000485	1987	72	15	7	107	15	3.0	0.0	28.0		76.0		48.0		46.0		0.467	1.74	19439.0	1616.7	1320.0	1983103796.0	6.0	9.0	6.0							5.0
000a000485	1986	42	43	14	271	21	8.0	0.0	40.0		223.0		119.0		122.0		0.326	0.88	25979.0	1400.0	1480.0	1982106148.0	6.0	15.0	10.0							10.0
000a000485	1985	22	43	15	248	29	0.0	0.0	0.0		248.0		0.0		248.0		0.349	1.36	39384.0	0.0	1917.2	1982102140.0	0.0	29.0	0.0							29.0
000a000485	1984	8	51	24	327	43	0.0	0.0	0.0		327.0		0.0		327.0		0.471	1.37	46888.0	0.0	1726.7	1982106148.0	0.0	43.0	0.0							43.0
000a000485	1983	40	40	21	262	29	0.0	0.0	0.0		262.0		0.0		262.0		0.525	0.89	23853.0	0.0	1644.8	1980102123.0	0.0	29.0	0.0							29.0
000a000485	1982	209	14	4	60	5	0.0	0.0	0.0		60.0		2.0		58.0		0.286	0.43	4063.0	0.0	1280.0	1980104404.0	0.0	5.0	0.0							5.0
000a001349	1982	497	1	0	1	0	0.0	0.0	0.0		1.0		0.0		1.0		0.0	0.0	0.0	0.0	0.0	1975109002.0	0.0	0.0	0.0							0.0
000a00134a	1983	342	1	0	1	0	0.0	0.0	0.0		1.0		0.0		1.0		0.0	1.64	1100.0	0.0	0.0	1979109000.0	0.0	0.0	0.0							0.0
000a00134a	1982	137	1	1	1	1	0.0	0.0	0.0		1.0		0.0		1.0		1.0	10.28	7000.0	0.0	2400.0	1979109000.0	0.0	1.0	0.0							1.0
000a00041d	1991	609	1	0	1	0	0.0	0.0	1.0		0.0		1.0		0.0		0.0	0.0	0.0	0.0	0.0	1983102271.0	0.0	0.0	0.0							0.0
000a00041d	1990	315	1	0	5	0	0.0	0.0	5.0		0.0		5.0		0.0		0.0	1.98	1625.0	0.0	0.0	1983102271.0	0.0	0.0	0.0							0.0
000a00041d	1989	233	3	1	15	1	0.0	0.0	10.0		5.0		9.0		6.0		0.333	1.34	3180.0	0.0	1400.0	1983102271.0	0.0	1.0	0.0							1.0
000a00041d	1988	240	5	2	42	2	1.0	0.0	15.0		26.0		22.0		19.0		0.4	0.77	2948.0	2000.0	1000.0	1983102271.0	1.0	1.0	1.0							1.0
000a00041d	1987	134	12	6	71	9	1.0	0.0	23.0		47.0		35.0		36.0		0.5	1.04	9322.0	1666.7	1366.7	1983102271.0	3.0	6.0	6.0							3.0
000a00041d	1986	100	19	8	129	11	4.0	0.0	23.0		102.0		59.0		70.0		0.421	0.89	11692.0	1428.6	1150.0	1983102271.0	0.0	11.0	7.0							4.0
000a00041d	1985	80	24	6	133	9	0.0	0.0	0.0		133.0		0.0		133.0		0.25	0.86	13893.0	0.0	1566.7	1982101181.0	0.0	9.0	0.0							9.0
000a00041d	1984	99	23	9	158	11	0.0	0.0	0.0		158.0		0.0		158.0		0.391	0.72	11205.5	0.0	1518.2	1980101293.0	0.0	11.0	0.0							11.0
000a00041d	1983	150	16	5	116	7	0.0	0.0	0.0		116.0		0.0		116.0		0.313	0.61	6522.0	0.0	1285.7	1980101208.0	0.0	7.0	0.0							7.0
000a00041d	1982	212	4	2	22	3	0.0	0.0	0.0		22.0		3.0		19.0		0.5	1.47	4007.0	0.0	1266.7	1980104637.0	0.0	3.0	0.0							3.0
000a00047d	1998	581	1	0	3	0	0.0	0.0	0.0		3.0		0.0		3.0		0.0	0.0	0.0	0.0	0.0	1993101848.0	0.0	0.0	0.0							0.0
000a00047d	1997	600	1	0	3	0	0.0	0.0	0.0		3.0		0.0		3.0		0.0	0.06	50.0	0.0	0.0	1994102726.0	0.0	0.0	0.0							0.0
000a00047d	1996	501	2	0	11	0	0.0	0.0	4.0		7.0		5.0		1.0		0.0	0.34	592.0	0.0	0.0	1992102670.0	0.0	0.0	0.0							0.0
000a00047d	1995	333	4	1	17	3	0.0	0.0	3.0		14.0		1.0		16.0		0.25	0.75	2619.0	0.0	1200.0	1992102670.0	0.0	3.0	0.0							3.0
000a00047d	1994	301	6	2	32	2	1.0	0.0	16.0		15.0		13.0		19.0		0.333	0.7	3637.0	0.0	1500.0	1989105412.0	0.0	2.0	0.0							2.0
000a00047d	1993	173	5	3	40	5	0.0	0.0	10.0		30.0		17.0		23.0		0.6	1.81	7974.0	2000.0	1350.0	1988104827.0	1.0	4.0	1.0							4.0
000a00047d	1992	160	6	3	42	6	1.0	0.0	15.0		26.0		18.0		24.0		0.5	1.51	8107.0	1600.0	1380.0	1989105412.0	1.0	5.0	1.0							5.0
000a00047d	1991	150	14	4	71	5	2.0	0.0	21.0		48.0		29.0		33.0		0.286	0.74	8959.0	1200.0	1066.7	1987102236.0	3.0	2.0	1.0							3.0
000a00047d	1990	109	17	8	112	11	1.0	0.0	31.0		80.0		39.0		73.0		0.471	0.9	12562.0	1466.7	1387.5	1987102236.0	1.0	10.0	3.0							8.0
000a00047d	1989	125	15	6	103	8	0.0	0.0	33.0		70.0		48.0		52.0		0.4	0.94	11113.0	1600.0	1166.7	1986104729.0	2.0	6.0	2.0							6.0
000a00047d	1988	119	11	6	85	9	0.0	0.0	26.0		59.0		37.0		48.0		0.545	1.31	11060.0	1200.0	1300.0	1985100407.0	1.0	8.0	1.0							8.0
