	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200410010610	芝	右	2000	曇	良	14:55	あすなろ賞 		2004-2-1	1	小倉	6	3歳500万下	(混)(特指)(馬齢)	6	440	1	6	190	2	2	200	3	9.0	800	9.0	2-4	760	2	2-6	1720.0	5.0	2-6	500	3.0	6-9	4,390	45.0	2-9	3,220	36.0	6=>2	3660	12	2-6-9	29840	93	14-11(4,5)(3,10)2(1,6)7,9-13-8=12	14,11(4,5)(3,10)(1,2)(6,7)9-13,8=12	(14,*11,4)5(1,3,10)(2,6)(9,7)13,8=12	(4,*5)(1,11,10,6)(3,7)(13,2,9)-8,14-12	12.1 - 11.2 - 11.9 - 13.1 - 12.4 - 12.4 - 12.6 - 12.3 - 12.8 - 12.5	12.1 - 23.3 - 35.2 - 48.3 - 60.7 - 73.1 - 85.7 - 98.0 - 110.8 - 123.3 (35.2-37.6)
200410010611	芝	右	2600	曇	良	15:30	皿倉山特別 		2004-2-1	1	小倉	6	4歳以上1000万下	(混)[指](ハンデ)	5	550	3	5	150	1	3	180	4	7.0	170	2.0	3-5	1290	6	3-5	1550.0	7.0	3-5	590	8.0	5-7	480	2.0	3-7	530	4.0	5=>3	3110	15	3-5-7	1890	3	7,2(8,3)1(4,6,10)5-9	7-2,3,8(1,10)(4,6)5-9	7(2,3)(8,10)(4,1,5)6-9	(7,*3,10)2,5,8,4(6,9)1	12.9 - 12.2 - 11.8 - 13.4 - 13.0 - 13.1 - 13.2 - 12.8 - 11.8 - 12.0 - 11.5 - 12.1 - 12.4	12.9 - 25.1 - 36.9 - 50.3 - 63.3 - 76.4 - 89.6 - 102.4 - 114.2 - 126.2 - 137.7 - 149.8 - 162.2 (36.9-36.0)
200410010612	芝	右	1200	曇	良	16:10	火の山特別 		2004-2-1	1	小倉	6	4歳以上1000万下	[指](別定)	9	1880	9	9	420	6	18	620	11	3.0	430	7.0	5-8	2310	10	9-18	18810.0	65.0	9-18	6,120	68.0	3-9	2,290	31.0	3-18	5,870	65.0	9=>18	40480	134	3-9-18	79590	223			18(9,10,15)(6,7)(5,8)(12,1,11,14)(3,13)17,4=2 16	18(9,10)15(6,7,5)(12,11,8)(1,14,13)3,17,4=2 16	11.7 - 10.3 - 10.9 - 11.3 - 12.0 - 13.0	11.7 - 22.0 - 32.9 - 44.2 - 56.2 - 69.2 (32.9-36.3)
200410010701	ダ	右	1700	曇	稍重	10:55	3歳未勝利		2004-2-7	1	小倉	7	3歳未勝利	(混)[指](馬齢)	5	460	3	5	180	3	7	130	1	1.0	1,550	12.0	3-4	980	5	5-7	920.0	2.0	5-7	290	1.0	1-5	5,380	46.0	1-7	4,280	39.0	5=>7	1900	4	1-5-7	20980	67	14(12,13)15,7,5(3,10)-(2,6,9)-(8,11)-4-1	14,13,15,12-7,5-(3,10)(2,9)6(8,11)-4-1	(*14,13)(12,10)(7,15,5)3(8,9)2-6,11,4-1	5,14(13,10)7,12(8,15,3)(2,9)6(4,1)11	7.0 - 10.7 - 11.8 - 12.8 - 13.4 - 13.1 - 13.6 - 12.9 - 12.8	7.0 - 17.7 - 29.5 - 42.3 - 55.7 - 68.8 - 82.4 - 95.3 - 108.1 (29.5-39.3)
200410010702	芝	右	2000	曇	稍重	11:20	3歳未勝利		2004-2-7	1	小倉	7	3歳未勝利	牝[指](馬齢)	11	140	1	11	100	1	18	210	3	12.0	140	2.0	6-8	540	2	11-18	870.0	2.0	11-18	390	3.0	11-12	180	1.0	12-18	640	8.0	11=>18	1170	2	11-12-18	1000	1	(1,*5,14)(2,4,6,9)(12,15)18(7,11)17,13,10(16,8) 3	(1,*5)14,4(6,9)(2,12,15)18(7,11)-17(16,10,13)8 3	(*14,15,11)5(4,12,9,18)6(1,8,2,17)10(7,16,13) 3	(*14,11)(15,18)12,17-(5,6)(4,2)(9,13)(8,16)10,1-7 3	12.4 - 11.5 - 12.4 - 12.9 - 13.1 - 12.8 - 12.3 - 11.5 - 12.4 - 12.4	12.4 - 23.9 - 36.3 - 49.2 - 62.3 - 75.1 - 87.4 - 98.9 - 111.3 - 123.7 (36.3-36.3)
200410010703	芝	右	1200	曇	稍重	11:45	3歳未勝利		2004-2-7	1	小倉	7	3歳未勝利	(混)[指](馬齢)	18	5950	14	18	870	13	16	340	6	17.0	180	1.0	8-8	1900	10	16-18	30020.0	78.0	16-18	8,730	83.0	17-18	3,700	46.0	16-17	1,150	9.0	18=>16	67560	163	16-17-18	24410	78			(*15,17)-(4,8)9,1(2,6)16(10,13,18)-(7,14)(3,11,12)5	(*15,17)-(4,8)9,6(16,18)1(10,13)-(2,14)12(7,11,5)-3	12.0 - 10.9 - 11.4 - 11.6 - 12.6 - 12.9	12.0 - 22.9 - 34.3 - 45.9 - 58.5 - 71.4 (34.3-37.1)
200410010704	芝	右	1800	曇	稍重	12:10	3歳未勝利		2004-2-7	1	小倉	7	3歳未勝利	(混)[指](馬齢)	8	710	5	8	330	5	10	270	4	9.0	760	9.0	4-5	1510	6	8-10	1670.0	4.0	8-10	790	7.0	8-9	2,880	32.0	9-10	1,900	21.0	8=>10	4210	16	8-9-10	18430	61	8(10,14)7(11,15)(2,5,6,9)13,16-3,4,1 12	8,10(7,14)(11,15)(2,6,9)5(13,16)3,4-1 12	8,10,14(7,15)11,9(6,13,16)(2,3)1(5,4) 12	(*8,10)(7,14)(11,15,16)(13,9)3,6(4,1)2-5 12	12.6 - 12.0 - 13.3 - 13.1 - 12.5 - 12.5 - 11.9 - 12.4 - 12.1	12.6 - 24.6 - 37.9 - 51.0 - 63.5 - 76.0 - 87.9 - 100.3 - 112.4 (37.9-36.4)
200410010705	ダ	右	1000	曇	稍重	12:35	4歳以上500万下		2004-2-7	1	小倉	7	4歳以上500万下	牝[指](別定)	7	1000	7	7	340	7	3	180	2	9.0	160	1.0	3-5	1770	8	3-7	3130.0	16.0	3-7	1,140	17.0	7-9	1,270	18.0	3-9	450	2.0	7=>3	7560	36	3-7-9	6520	20			(*7,9)(1,4,11)(3,5,13)(2,10)6,8,14,12	7,9,1,4(3,11)(5,13)2,10,6,8-(12,14)	12.3 - 11.0 - 11.6 - 11.9 - 12.5	12.3 - 23.3 - 34.9 - 46.8 - 59.3 (34.9-36.0)
200410010706	ダ	右	2400	雪	稍重	13:05	4歳以上500万下		2004-2-7	1	小倉	7	4歳以上500万下	(混)[指](別定)	3	180	1	3	130	1	9	1,220	9	5.0	520	7.0	2-5	950	2	3-9	7050.0	19.0	3-9	2,280	21.0	3-5	1,110	10.0	5-9	8,810	56.0	3=>9	10200	30	3-5-9	34430	82	2,3,15-(5,13)14(4,9)(8,12)(16,6,11)1(7,10)	(*2,3)15-(5,13,14)(4,9,12,11)(8,1)(16,7)6,10	3(7,1)-15(5,14)(2,13,9,11)16(4,8,12)(6,10)	3-(7,1)-5,15(9,14)(16,11)-(13,8)-(6,4,12)10-2	13.1 - 11.3 - 12.6 - 13.0 - 13.2 - 13.4 - 14.4 - 12.9 - 12.8 - 12.6 - 12.7 - 13.3	13.1 - 24.4 - 37.0 - 50.0 - 63.2 - 76.6 - 91.0 - 103.9 - 116.7 - 129.3 - 142.0 - 155.3 (37.0-38.6)
200410010707	ダ	右	1700	曇	稍重	13:35	4歳以上500万下		2004-2-7	1	小倉	7	4歳以上500万下	[指](別定)	6	750	4	6	230	4	1	160	2	8.0	1,080	11.0	1-4	990	4	1-6	1160.0	2.0	1-6	360	2.0	6-8	4,970	46.0	1-8	2,420	29.0	6=>1	2950	10	1-6-8	17800	54	8,12,10(1,14)(4,6,15)(2,5,7)11-(9,3,13)	8(10,12)(1,14)(4,6,15)(2,7)5,11(9,3,13)	8(10,12,6)(1,4,15)5(2,9,14,7)11(3,13)	(8,*6)10,1,12(2,4)5,9(7,15)3(11,13)14	7.0 - 11.4 - 11.8 - 13.2 - 12.8 - 12.8 - 12.5 - 12.3 - 12.8	7.0 - 18.4 - 30.2 - 43.4 - 56.2 - 69.0 - 81.5 - 93.8 - 106.6 (30.2-37.6)
200410010708	芝	右	2000	曇	稍重	14:05	4歳以上500万下		2004-2-7	1	小倉	7	4歳以上500万下	[指](別定)	8	570	3	8	220	2	18	320	6	11.0	260	5.0	4-8	680	2	8-18	5320.0	18.0	8-18	2,140	31.0	8-11	1,340	13.0	11-18	2,770	36.0	8=>18	8090	29	8-11-18	33220	118	(*17,12)-15-(8,10)(5,9,13)16(7,11)(6,14,18)2-1 3,4	(*17,12)-15-(8,9,10)16(5,13)11(7,18)(6,14)2=1 3,4	15(8,12,10,16)(5,9,11,6)17(7,14)(2,13,18)-1 3,4	8-(15,11)(10,16,6)(5,9)(7,18)14(12,1)(2,13)-17 3,4	12.4 - 11.1 - 11.6 - 12.5 - 12.3 - 12.7 - 12.6 - 11.9 - 12.5 - 13.1	12.4 - 23.5 - 35.1 - 47.6 - 59.9 - 72.6 - 85.2 - 97.1 - 109.6 - 122.7 (35.1-37.5)
200410010709	ダ	右	1700	曇	稍重	14:35	4歳以上500万下		2004-2-7	1	小倉	7	4歳以上500万下	[指](別定)	5	280	1	5	150	1	4	320	5	1.0	440	8.0	3-3	1990	6	4-5	1960.0	4.0	4-5	770	5.0	1-5	1,600	17.0	1-4	3,470	41.0	5=>4	3370	8	1-4-5	13320	46	11(5,13)(3,15)4(2,12)14(1,9)(6,10)8,7	11(5,13)(3,15)(2,4,12)14(1,9,8)(6,10)-7	(*11,5)(3,4,13)12(2,9)(15,14,8)(1,10)-(7,6)	(11,*5)-(3,4)(9,13)(2,1)12(6,8)10(7,14)15	6.9 - 11.4 - 12.0 - 13.3 - 12.9 - 12.5 - 12.4 - 12.5 - 12.8	6.9 - 18.3 - 30.3 - 43.6 - 56.5 - 69.0 - 81.4 - 93.9 - 106.7 (30.3-37.7)
200410010710	芝	右	1200	曇	稍重	15:05	萌黄賞 		2004-2-7	1	小倉	7	3歳500万下	(混)(特指)(馬齢)	7	130	1	7	110	1	5	210	3	3.0	270	4.0	4-5	330	1	5-7	570.0	1.0	5-7	260	2.0	3-7	450	3.0	3-5	1,270	15.0	7=>5	720	2	3-5-7	2400	3			8(2,9,11,14)(4,7)13(5,10)-1(3,12,6)	(8,*9,11,14)(2,7)(5,13)(4,10)-(1,3,6)-12	11.9 - 10.7 - 11.2 - 11.2 - 12.4 - 12.5	11.9 - 22.6 - 33.8 - 45.0 - 57.4 - 69.9 (33.8-36.1)
200410010711	芝	右	1800	曇	稍重	15:35	太宰府特別 		2004-2-7	1	小倉	7	4歳以上1000万下	(混)[指](別定)	14	450	3	14	120	3	2	110	1	8.0	120	2.0	2-8	570	2	2-14	580.0	2.0	2-14	190	1.0	8-14	230	3.0	2-8	200	2.0	14=>2	1370	5	2-8-14	530	1	(7,*15)(4,8)14(2,9,10)1(5,11,13)3-6,12	(4,*15)7,8,14(1,2,9)(11,10)5(3,13)(6,12)	4,15(1,7,8)(5,2,14,9)(11,10)(3,12)(6,13)	(*8,14)1(2,9)11(5,15,10,12)(6,13)(7,3,4)	12.3 - 11.5 - 12.5 - 11.7 - 12.3 - 12.6 - 11.9 - 12.2 - 12.8	12.3 - 23.8 - 36.3 - 48.0 - 60.3 - 72.9 - 84.8 - 97.0 - 109.8 (36.3-36.9)
200410010712	芝	右	1200	曇	稍重	16:10	小石原特別 		2004-2-7	1	小倉	7	4歳以上500万下	(混)[指](別定)	3	360	2	3	150	1	6	1,710	14	7.0	800	10.0	2-3	780	2	3-6	17130.0	46.0	3-6	4,100	40.0	3-7	1,790	15.0	6-7	20,310	114.0	3=>6	24070	70	3-6-7	116110	241			(*3,8)4(1,2)(5,9,12)(10,16,17)15(6,11,18)13,7 14	(*3,8)(2,4)9,6(1,5)(10,12)(11,16,17)15(7,18,13) 14	12.0 - 10.7 - 11.6 - 11.4 - 11.6 - 13.1	12.0 - 22.7 - 34.3 - 45.7 - 57.3 - 70.4 (34.3-36.1)
200410010801	芝	右	2000	晴	良	09:55	3歳新馬		2004-2-8	1	小倉	8	3歳新馬	(混)(馬齢)	4	110	1	4	110	1	5	700	7				4-5	1440	5													4=>5	1900	7	1-4-5	1760	9	3(1,5)4,2(6,7)	(1,*3)5(2,4)6,7	(*1,3,5)(2,6,4)7	(1,*3,5)(7,4)(2,6)	13.1 - 11.6 - 12.9 - 13.4 - 13.2 - 12.8 - 12.7 - 11.8 - 12.6 - 12.3	13.1 - 24.7 - 37.6 - 51.0 - 64.2 - 77.0 - 89.7 - 101.5 - 114.1 - 126.4 (37.6-36.7)
200410010802	ダ	右	1000	晴	良	10:25	3歳未勝利		2004-2-8	1	小倉	8	3歳未勝利	(馬齢)	9	530	3	9	170	3	13	120	2	1.0	120	1.0	6-8	720	2	9-13	860.0	2.0	9-13	350	4.0	1-9	470	5.0	1-13	200	1.0	9=>13	1720	4	1-9-13	1160	2			9(3,8,14)1(10,13)5(4,6,7,11)12=2	9-1(8,14)(3,10,13)5(6,7,11)4-12=2	12.3 - 11.0 - 11.5 - 11.9 - 12.8	12.3 - 23.3 - 34.8 - 46.7 - 59.5 (34.8-36.2)
200410010803	芝	右	1200	晴	良	10:55	3歳未勝利		2004-2-8	1	小倉	8	3歳未勝利	牝(馬齢)	3	150	1	3	100	1	9	150	2	7.0	360	6.0	2-5	330	1	3-9	380.0	1.0	3-9	180	1.0	3-7	1,000	11.0	7-9	2,260	25.0	3=>9	530	1	3-7-9	4010	11			3(1,7,9)(14,16)(2,5,6)(4,11,8,13,17)(10,12)-(15,18)	(*3,9)7,1(5,14)16,2(4,6)(10,11)17(8,13,12)-(15,18)	12.1 - 10.9 - 11.6 - 11.3 - 12.2 - 12.5	12.1 - 23.0 - 34.6 - 45.9 - 58.1 - 70.6 (34.6-36.0)
200410010804	芝	右	2000	晴	良	11:25	3歳未勝利		2004-2-8	1	小倉	8	3歳未勝利	(馬齢)	18	760	3	18	260	3	3	2,990	13	16.0	400	5.0	2-8	5430	14	3-18	75550.0	75.0	3-18	15,040	73.0	16-18	1,550	16.0	3-16	26,010	98.0	18=>3	118840	120	3-16-18	210180	258	(*2,8)-5,14-(16,17)3,18,10(6,11)13,9,15,7,12-4,1	8-2-(5,14)=16,17,3,18-(10,11)(6,13)(9,15)7,12-4,1	8,2(5,14)=16(3,17,18)7(11,15)(13,12)(10,9)-(4,1)6	8-(3,5)(16,2)14(17,18)7,12(11,15,13)1,10,9,4=6	12.1 - 11.4 - 11.9 - 12.4 - 12.6 - 13.0 - 13.1 - 12.7 - 13.0 - 13.2	12.1 - 23.5 - 35.4 - 47.8 - 60.4 - 73.4 - 86.5 - 99.2 - 112.2 - 125.4 (35.4-38.9)
200410010805	ダ	右	1700	晴	良	11:55	4歳以上500万下		2004-2-8	1	小倉	8	4歳以上500万下	牝(別定)	7	430	3	7	180	3	14	280	5	4.0	240	4.0	4-8	1640	9	7-14	1730.0	7.0	7-14	680	8.0	4-7	670	7.0	4-14	1,170	11.0	7=>14	2810	11	4-7-14	4650	12	1-7-2-(14,11)12(8,4)13(3,10,15)9,6,5	1-7-2(14,11)-(8,4,12)13(3,10)15-9-6,5	1,7,14,8(2,11)(10,4,12,13)15(9,6)3-5	(*7,14)-(1,8)11(10,4,13)(15,12)-(3,9)6,5,2	6.8 - 11.1 - 11.8 - 13.0 - 13.1 - 13.1 - 13.1 - 12.5 - 13.4	6.8 - 17.9 - 29.7 - 42.7 - 55.8 - 68.9 - 82.0 - 94.5 - 107.9 (29.7-39.0)
200410010806	ダ	右	1000	晴	良	12:45	4歳以上500万下		2004-2-8	1	小倉	8	4歳以上500万下	(混)(別定)	14	1240	4	14	250	4	10	1,300	11	3.0	120	1.0	6-8	3120	11	10-14	32680.0	43.0	10-14	7,650	49.0	3-14	400	3.0	3-10	2,100	21.0	14=>10	70360	84	3-10-14	16320	42			(*3,7)14,5(8,9)4(10,13)(2,12)-(1,11) 6	(3,*7)(5,14)-(8,9)10(4,13)2,11(1,12) 6	12.3 - 10.9 - 11.4 - 12.0 - 13.0	12.3 - 23.2 - 34.6 - 46.6 - 59.6 (34.6-36.4)
200410010807	ダ	右	1700	晴	良	13:15	4歳以上500万下		2004-2-8	1	小倉	8	4歳以上500万下	(別定)	14	420	2	14	200	2	8	340	6	1.0	120	1.0	5-8	2490	12	8-14	4040.0	16.0	8-14	1,460	17.0	1-14	420	2.0	1-8	670	6.0	14=>8	8300	29	1-8-14	4280	8	(*2,13)-10,3(1,4)14(6,15)(7,8)-11,5-12 9	(*2,13)=10(3,1,4)-14,6,15(7,8)5,11-12 9	2,13,10,1(4,14)(7,6,3)15,8(12,5)-11 9	(*2,14)1,13,7(10,4,3,8)6(12,15)5-11 9	7.1 - 11.0 - 11.5 - 12.4 - 12.4 - 13.0 - 13.3 - 12.5 - 14.1	7.1 - 18.1 - 29.6 - 42.0 - 54.4 - 67.4 - 80.7 - 93.2 - 107.3 (29.6-39.9)
200410010808	芝	右	2600	晴	良	13:45	4歳以上500万下		2004-2-8	1	小倉	8	4歳以上500万下	(混)(別定)	1	2480	9	1	470	6	3	310	4	10.0	310	5.0	1-2	3570	12	1-3	11540.0	30.0	1-3	3,140	31.0	1-10	2,770	27.0	3-10	1,620	18.0	1=>3	26260	70	1-3-10	32420	80	2-1,4-5-7,3-9(10,6)8,12(15,13)(14,16)-11	2-(1,4)-5-7(3,10)(12,9,6)8(14,15,13)16-11	2(1,4)(7,3)5,10(12,9,6)(14,13)(15,16)8-11	(*2,1)3(4,7,10)(5,12)9(14,6,16)13-(15,8,11)	13.2 - 11.5 - 12.4 - 12.3 - 12.1 - 12.9 - 13.7 - 13.1 - 12.6 - 12.7 - 12.2 - 12.4 - 12.4	13.2 - 24.7 - 37.1 - 49.4 - 61.5 - 74.4 - 88.1 - 101.2 - 113.8 - 126.5 - 138.7 - 151.1 - 163.5 (37.1-37.0)
200410010809	芝	右	1200	晴	良	14:20	4歳以上500万下		2004-2-8	1	小倉	8	4歳以上500万下	(別定)	4	1130	5	4	260	4	1	300	5	13.0	140	1.0	1-2	2860	12	1-4	3700.0	14.0	1-4	1,110	11.0	4-13	740	5.0	1-13	620	3.0	4=>1	7900	28	1-4-13	4690	7			(*3,2,13,14)(7,10,16)4(8,6,15,18)-(5,12,11)9(1,17)	3(4,2,13)(7,10,14,16)8(1,6,15)5,12(9,18)(17,11)	12.3 - 10.9 - 11.4 - 11.4 - 12.4 - 12.3	12.3 - 23.2 - 34.6 - 46.0 - 58.4 - 70.7 (34.6-36.1)
200410010810	芝	右	1800	晴	良	14:55	遠賀川特別 		2004-2-8	1	小倉	8	4歳以上500万下	(混)(別定)	2	910	5	2	250	4	6	170	1	11.0	550	11.0	1-3	380	1	2-6	1800.0	4.0	2-6	700	2.0	2-11	3,850	49.0	6-11	3,470	46.0	2=>6	3600	9	2-6-11	19260	81	(7,*14)8-(3,13)15(2,4)(1,6,12)10(11,16)5,9	7,14(8,3)-(2,13)(1,15)(6,4)12,11,10,16,5,9	14(7,8)1(2,3,15)12(6,11,13,4,10)(5,16)9	14(6,1,15)(2,8,12,10)(5,16,11,3)(13,4)-7,9	12.4 - 11.5 - 12.1 - 12.2 - 12.3 - 12.6 - 12.0 - 12.4 - 12.5	12.4 - 23.9 - 36.0 - 48.2 - 60.5 - 73.1 - 85.1 - 97.5 - 110.0 (36.0-36.9)
200410010811	芝	右	1800	晴	良	15:30	小倉大賞典	G3	2004-2-8	1	小倉	8	4歳以上オープン	(ハンデ)	7	570	3	7	250	5	12	500	7	8.0	310	6.0	4-6	3110	11	7-12	5180.0	19.0	7-12	1,680	19.0	7-8	990	13.0	8-12	2,490	25.0	7=>12	8540	32	7-8-12	19490	57	7-1-(2,3,5,12,14)15(8,13)6(11,16)(9,10) 4	7-(1,2)5(3,8,12)(6,14)16(11,13,15)(9,10) 4	7(1,5)(6,2,12)(3,8,16,14)(13,15)(11,9,10) 4	7(1,5)12(6,3)(8,14)2(16,10)(11,13,15)9 4	12.6 - 12.2 - 12.9 - 12.2 - 12.0 - 11.7 - 11.5 - 11.9 - 12.1	12.6 - 24.8 - 37.7 - 49.9 - 61.9 - 73.6 - 85.1 - 97.0 - 109.1 (37.7-35.5)
200410020101	芝	右	1200	晴	良	10:10	2歳未勝利		2004-7-17	2	小倉	1	2歳未勝利	(混)[指](馬齢)	6	110	1	6	100	1	2	110	2	3.0	220	5.0	2-6	150	1													6=>2	180	1	2-3-6	600	3			1(8,6)(2,4)-(7,3)=5	(1,8,*6)-2,4,3-7=5	12.3 - 10.5 - 11.2 - 11.5 - 11.7 - 12.5	12.3 - 22.8 - 34.0 - 45.5 - 57.2 - 69.7 (34.0-35.7)
200410020102	ダ	右	1000	晴	良	10:40	3歳未勝利		2004-7-17	2	小倉	1	3歳未勝利	牝[指](馬齢)	7	320	2	7	130	2	2	110	1	3.0	440	6.0	2-5	350	1	2-7	360.0	1.0	2-7	160	1.0	3-7	1,020	12.0	2-3	790	10.0	7=>2	860	2	2-3-7	2370	7			2,7(3,12)(8,11,14)(9,13)6,5-(1,10)4	2,7(3,12)(11,14)8,6(9,13)5-(1,10)-4	12.2 - 10.8 - 11.6 - 11.9 - 12.6	12.2 - 23.0 - 34.6 - 46.5 - 59.1 (34.6-36.1)
200410020103	ダ	右	1700	晴	良	11:10	3歳未勝利		2004-7-17	2	小倉	1	3歳未勝利	[指](馬齢)	1	6750	10	1	1,060	10	15	130	1	8.0	660	8.0	1-8	7390	17	1-15	8910.0	23.0	1-15	2,230	21.0	1-8	15,580	61.0	8-15	1,620	15.0	1=>15	28330	54	1-8-15	81750	116	15,6(1,8)(5,11)13,12(4,9)10-3-(2,7) 14	15,6(1,8)(5,11)-(4,13,12)9-(3,10)-(2,7) 14	(*15,6)(1,8)11(4,13)(5,3,12)9,2,7-10 14	(*15,6)(1,8)-11,4(5,13)(3,2)-(9,12)7-10 14	7.0 - 11.3 - 12.3 - 13.2 - 12.8 - 12.6 - 12.6 - 12.5 - 12.4	7.0 - 18.3 - 30.6 - 43.8 - 56.6 - 69.2 - 81.8 - 94.3 - 106.7 (30.6-37.5)
200410020104	芝	右	1200	晴	良	11:40	3歳未勝利		2004-7-17	2	小倉	1	3歳未勝利	(混)[指](馬齢)	10	140	1	10	120	1	6	870	9	7.0	240	4.0	3-5	350	1	6-10	4740.0	14.0	6-10	1,590	14.0	7-10	440	3.0	6-7	3,790	33.0	10=>6	6600	18	6-7-10	13340	35			7-(6,17)(2,14)1(3,13)(8,10,12,15)(4,5,18)16(9,11)	7,6(17,14)2(3,13)(1,10)8(4,15)(9,18)(12,11,5)16	12.0 - 10.2 - 11.0 - 11.6 - 11.8 - 11.9	12.0 - 22.2 - 33.2 - 44.8 - 56.6 - 68.5 (33.2-35.3)
200410020105	芝	右	1200	晴	良	12:30	2歳新馬		2004-7-17	2	小倉	1	2歳新馬	九州産馬[指](馬齢)	8	290	2	8	130	2	17	120	1	4.0	140	3.0	4-8	440	1	8-17	650.0	1.0	8-17	280	2.0	4-8	370	3.0	4-17	270	1.0	8=>17	1330	2	4-8-17	1180	1			8,4(17,15)(3,14,12)18(13,11,16)(5,9)-2-6-1-10 7	8,4(17,15)12(3,18)14-(5,13,9,11)-(2,16)-6-1=10 7	12.2 - 10.6 - 11.1 - 11.3 - 11.7 - 13.1	12.2 - 22.8 - 33.9 - 45.2 - 56.9 - 70.0 (33.9-36.1)
200410020106	芝	右	1000	晴	良	13:05	2歳新馬		2004-7-17	2	小倉	1	2歳新馬	[指](馬齢)	6	1040	5	6	310	6	15	130	1	14.0	320	7.0	3-8	1250	6	6-15	1610.0	6.0	6-15	600	6.0	6-14	1,960	27.0	14-15	740	9.0	6=>15	4010	14	6-14-15	5320	23			(6,*15)(2,14,16)(4,8,10)(3,11)9-12(7,13)-1 5	15,16(6,14,10)(2,4)11(3,8)-9,12(7,13)-1 5	12.2 - 10.6 - 11.2 - 11.3 - 11.8	12.2 - 22.8 - 34.0 - 45.3 - 57.1 (34.0-34.3)
200410020107	芝	右	1800	晴	良	13:30	3歳未勝利		2004-7-17	2	小倉	1	3歳未勝利	[指](馬齢)	15	250	2	15	140	2	1	320	5	7.0	350	6.0	1-8	1270	5	1-15	1590.0	4.0	1-15	670	6.0	7-15	920	9.0	1-7	2,370	20.0	15=>1	2140	5	1-7-15	6450	20	15(11,16)(4,8)1(13,14)7,3(5,10)(2,9)-12=6	15-11,4(8,16)1(13,14)-(7,3)-10,5(2,9)-12-6	15,4(1,8,11)-3,16,7(13,10)9,5(2,14)=12-6	15,4(1,8)-(11,3)(16,7,10)-9-13-(5,2)=14(12,6)	12.6 - 10.7 - 12.1 - 11.6 - 11.9 - 11.8 - 11.5 - 11.9 - 12.4	12.6 - 23.3 - 35.4 - 47.0 - 58.9 - 70.7 - 82.2 - 94.1 - 106.5 (35.4-35.8)
200410020108	ダ	右	1000	晴	良	14:05	3歳以上500万下		2004-7-17	2	小倉	1	3歳以上500万下	[指](別定)	14	5820	11	14	1,430	11	9	440	7	4.0	210	2.0	6-8	3230	14	9-14	42810.0	63.0	9-14	10,160	61.0	4-14	3,320	34.0	4-9	1,570	18.0	14=>9	109830	131	4-9-14	49960	125			1,9-(8,14)(4,5,10,12)3(2,13)(11,7)6	(*1,9)=(8,14)(4,10,12)5(2,3)(11,13)7,6	12.2 - 10.5 - 11.4 - 12.0 - 13.6	12.2 - 22.7 - 34.1 - 46.1 - 59.7 (34.1-37.0)
200410020109	芝	右	1200	晴	良	14:35	3歳以上500万下		2004-7-17	2	小倉	1	3歳以上500万下	牝[指](別定)	1	680	4	1	250	4	8	160	1	15.0	270	5.0	1-5	1690	9	1-8	2590.0	11.0	1-8	910	10.0	1-15	1,370	18.0	8-15	740	5.0	1=>8	4840	14	1-8-15	6870	18			(*14,15)(1,12,3)(2,4)11(7,8)5,13(9,10) 6	(*14,15)(1,12,3)(2,4)(7,8,11)(5,13)(9,10) 6	11.8 - 10.2 - 11.1 - 11.2 - 11.4 - 11.8	11.8 - 22.0 - 33.1 - 44.3 - 55.7 - 67.5 (33.1-34.4)
200410020110	芝	右	1800	晴	良	15:10	日田特別 		2004-7-17	2	小倉	1	3歳以上500万下	(混)[指](別定)	2	1990	4	2	220	4	1	100	1	7.0	170	3.0	1-2	880	3	1-2	910.0	3.0	1-2	300	3.0	2-7	820	9.0	1-7	210	2.0	2=>1	3840	11	1-2-7	1290	4	6,8(3,4,9)(7,10)5,1-2	(*6,8)-(3,9)4,10(5,7)1,2	(*6,7)(8,9)-(3,4,10)(5,2,1)	(6,*7)9(8,1)4,2(3,5,10)	12.4 - 11.1 - 12.5 - 11.9 - 11.8 - 11.5 - 11.4 - 11.6 - 11.7	12.4 - 23.5 - 36.0 - 47.9 - 59.7 - 71.2 - 82.6 - 94.2 - 105.9 (36.0-34.7)
