	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
200404020608	芝	左	1800	晴	良	13:50	3歳以上500万下		2004-8-1	2	新潟	6	3歳以上500万下	牝[指](別定)	11	420	2	11	180	1	8	180	2	4.0	470	8.0	4-6	890	3	11=>8	2590	6	4-8-11	9290	30			14(11,9)(8,13)15(1,16)(7,12)(2,17)-10(5,18,6)(4,3)	14(11,9)(8,15)13,1(7,16)(2,12)(5,10,17)18,6(4,3)	12.4 - 11.1 - 11.7 - 12.4 - 12.3 - 11.9 - 11.5 - 10.7 - 12.0	12.4 - 23.5 - 35.2 - 47.6 - 59.9 - 71.8 - 83.3 - 94.0 - 106.0 (35.2-34.2)	8-11	1180.0	3.0	8-11	510	3.0	4-11	2,020	27.0	4-8	2,470	33.0
200404020609	芝	左	1600	晴	良	14:25	三国特別 		2004-8-1	2	新潟	6	3歳以上500万下	(混)[指](別定)	11	250	1	11	130	1	1	2,210	14	12.0	200	4.0	1-6	3090	10	11=>1	22720	52	1-11-12	27940	69			16,18,10(2,3)12,1(9,11,14)(4,8,13,17)7(5,6)=15	16,10,18,2(3,12)1(11,14)9(8,17)(4,13)(5,7,6)=15	12.3 - 10.6 - 11.7 - 12.4 - 12.1 - 11.6 - 10.8 - 11.8	12.3 - 22.9 - 34.6 - 47.0 - 59.1 - 70.7 - 81.5 - 93.3 (34.6-34.2)	1-11	16300.0	36.0	1-11	4,680	45.0	11-12	320	2.0	1-12	11,210	72.0
200404020610	芝	左	2200	晴	良	15:00	佐渡特別 		2004-8-1	2	新潟	6	3歳以上1000万下	(混)[指](ハンデ)	13	280	1	13	140	2	10	190	5	12.0	130	1.0	7-8	520	2	13=>10	2240	8	10-12-13	1390	3	4(1,10)12-8(2,13)(5,6,7)(9,11)3	4-(1,10)12,2,8(5,6,13)7(3,9)11	(*4,10,12)(1,2,8,13)5(6,9,7,11)3	(10,*12)4(1,2,8,13)(5,6,9,7,11)-3	12.6 - 10.6 - 11.9 - 12.2 - 12.6 - 12.7 - 13.1 - 13.0 - 11.2 - 11.2 - 11.8	12.6 - 23.2 - 35.1 - 47.3 - 59.9 - 72.6 - 85.7 - 98.7 - 109.9 - 121.1 - 132.9 (35.1-34.2)	10-13	1240.0	6.0	10-13	500	6.0	12-13	260	1.0	10-12	400	4.0
200404020611	芝	左	1600	晴	良	15:35	関屋記念	G3	2004-8-1	2	新潟	6	3歳以上オープン	(混)(特指)(別定)	12	260	1	12	140	1	10	430	10	9.0	220	3.0	6-7	1330	6	12=>10	4250	14	9-10-12	5730	17			5,7(6,12)(1,10,15)14(3,11)9,2(4,8)13	5,7,6,12(1,10,15)(3,14)11,9,2(4,8)13	12.5 - 10.8 - 11.5 - 12.0 - 11.6 - 11.2 - 10.6 - 12.1	12.5 - 23.3 - 34.8 - 46.8 - 58.4 - 69.6 - 80.2 - 92.3 (34.8-33.9)	10-12	3040.0	12.0	10-12	1,120	12.0	9-12	450	2.0	9-10	1,720	24.0
200404020701	ダ	左	1200	晴	良	10:00	2歳未勝利		2004-8-7	2	新潟	7	2歳未勝利	(馬齢)	5	580	2	5	120	2	8	100	1	9.0	280	5.0	5-8	280	2	5=>8	1080	3	5-8-9	1540	7			8,1,9-6-5(3,2)-(4,7)	8,1,9-6-5(3,2)-(4,7)	12.3 - 11.0 - 11.7 - 12.7 - 13.1 - 13.2	12.3 - 23.3 - 35.0 - 47.7 - 60.8 - 74.0 (35.0-39.0)	5-8	290.0	2.0	5-8	150	2.0	5-9	900	12.0	8-9	480	5.0
200404020702	芝	左	1200	晴	良	10:30	2歳未勝利		2004-8-7	2	新潟	7	2歳未勝利	(混)(馬齢)	4	460	3	4	130	3	2	220	5	7.0	130	2.0	2-4	2020	9	4=>2	3200	13	2-4-7	1730	7			(*4,6)(1,2,7)-8,3-5	(*4,6)7(1,2)-(3,8)-5	12.5 - 11.0 - 11.8 - 12.3 - 11.6 - 12.3	12.5 - 23.5 - 35.3 - 47.6 - 59.2 - 71.5 (35.3-36.2)												
200404020703	ダ	左	1800	晴	良	11:00	3歳未勝利		2004-8-7	2	新潟	7	3歳未勝利	牝(馬齢)	6	160	1	6	120	1	7	1,010	10	8.0	670	8.0	4-4	4380	15	6=>7	4150	15	6-7-8	21640	53	(2,3,*10)4,6-9(12,15)(14,13)-(8,7)-(5,11)-1	10(2,3)6,4(9,15)(14,12)(8,7,13)5,11-1	(*10,6)(2,3,15)-14,12(9,7,5)8-(4,13)11,1	(*10,6)(2,3)15,14-(12,7)8(9,5)-(4,13)11,1	12.5 - 10.9 - 12.2 - 13.5 - 13.5 - 13.2 - 13.6 - 13.6 - 14.0	12.5 - 23.4 - 35.6 - 49.1 - 62.6 - 75.8 - 89.4 - 103.0 - 117.0 (35.6-41.2)	6-7	2960.0	10.0	6-7	960	12.0	6-8	1,120	13.0	7-8	6,940	47.0
200404020704	障		2850	晴	良	11:30	障害3歳以上未勝利		2004-8-7	2	新潟	7	障害3歳以上未勝利	(混)(定量)	7	990	5	7	270	6	9	160	2	1.0	150	1.0	5-6	1620	7	7=>9	6310	29	1-7-9	3880	9	7,9(5,12,14)(11,8)(2,13)(1,6)4,3-10	7,9(5,12)14(11,8)13(1,2)-(4,6)3=10	9,7-5,12,11(8,4)(1,13)2-(14,3)6=10	9-7-(5,12)-(11,8,4)1,13,2-3-(14,6)=10			7-9	3010.0	14.0	7-9	970	12.0	1-7	670	7.0	1-9	550	4.0
200404020705	芝	左	1800	晴	良	12:20	2歳新馬		2004-8-7	2	新潟	7	2歳新馬	(混)(馬齢)	7	13620	11	7	2,840	12	3	150	1	11.0	2,750	11.0	3-6	710	3	7=>3	80990	94	3-7-11	209640	166			12(7,3)4,8(1,6)(9,11)5,10-2	12-(3,4)7,6(1,8)11,5(9,10)-2	12.6 - 11.8 - 12.2 - 13.2 - 13.2 - 12.7 - 12.0 - 11.0 - 12.0	12.6 - 24.4 - 36.6 - 49.8 - 63.0 - 75.7 - 87.7 - 98.7 - 110.7 (36.6-35.0)	3-7	19480.0	29.0	3-7	4,930	34.0	7-11	27,200	64.0	3-11	4,540	29.0
200404020706	芝	左	1600	晴	良	12:50	3歳未勝利		2004-8-7	2	新潟	7	3歳未勝利	(混)(馬齢)	3	1080	5	3	240	4	2	130	1	12.0	270	5.0	1-2	880	4	3=>2	2960	9	2-3-12	3710	11			(*1,10)11(2,12)(3,5,4)17(6,7)(9,15)(8,16,13)-18=14	(*1,10)11,2,12(3,5)(6,4,17)(9,16,7,15)8,13,18=14	12.6 - 10.7 - 11.6 - 12.3 - 12.1 - 11.8 - 10.9 - 12.3	12.6 - 23.3 - 34.9 - 47.2 - 59.3 - 71.1 - 82.0 - 94.3 (34.9-35.0)	2-3	1120.0	5.0	2-3	460	3.0	3-12	1,760	20.0	2-12	480	4.0
200404020707	芝	左	1800	晴	良	13:20	3歳未勝利		2004-8-7	2	新潟	7	3歳未勝利	(馬齢)	4	380	2	4	130	2	5	110	1	2.0	330	7.0	2-3	250	1	4=>5	860	2	2-4-5	1530	5			(*12,8)(5,16)(15,14)(4,7,17)(6,13)(1,2)(9,11)18(3,10)	(*12,8)(5,16)14(4,15,17)(1,7,6)13,2,10(3,9,18,11)	13.1 - 11.0 - 12.1 - 12.6 - 12.9 - 12.4 - 12.0 - 10.7 - 11.7	13.1 - 24.1 - 36.2 - 48.8 - 61.7 - 74.1 - 86.1 - 96.8 - 108.5 (36.2-34.4)	4-5	270.0	1.0	4-5	130	1.0	2-4	1,060	14.0	2-5	620	8.0
200404020708	ダ	左	1800	晴	良	13:55	3歳以上500万下		2004-8-7	2	新潟	7	3歳以上500万下	牝(別定)	10	520	1	10	190	1	9	190	3	12.0	250	5.0	6-7	500	1	10=>9	4160	10	9-10-12	4010	6	(*4,6)(1,10)(3,9,7)12-13(5,8)11,2	4,6(1,10)7(3,9,12)-8,13(5,11)2	(*4,6)10(1,9,7,12)(3,8)13(5,11)-2	(*4,6,10)12(1,9)(7,8)3(13,11)5,2	12.5 - 11.2 - 12.9 - 13.3 - 12.9 - 13.1 - 13.1 - 12.4 - 12.8	12.5 - 23.7 - 36.6 - 49.9 - 62.8 - 75.9 - 89.0 - 101.4 - 114.2 (36.6-38.3)	9-10	1860.0	3.0	9-10	640	3.0	10-12	620	2.0	9-12	820	9.0
200404020709	芝	左	2200	晴	良	14:30	万代特別 		2004-8-7	2	新潟	7	3歳以上500万下	(混)(別定)	1	750	5	1	320	6	3	270	5	12.0	3,460	11.0	1-3	3770	13	1=>3	6360	29	1-3-12	110310	112	6,12(2,11)(3,7)1(4,8,9)(10,5)	(*6,11)(12,9)2(3,7)(1,4)8,10,5	6(11,9)(2,4)7,12(3,1)(10,8,5)	(*6,11)9(2,7)(12,1,4)3(10,5)8	12.3 - 11.7 - 12.6 - 12.9 - 13.1 - 11.9 - 12.0 - 11.9 - 11.5 - 11.9 - 12.2	12.3 - 24.0 - 36.6 - 49.5 - 62.6 - 74.5 - 86.5 - 98.4 - 109.9 - 121.8 - 134.0 (36.6-35.6)	1-3	3200.0	16.0	1-3	1,130	15.0	1-12	12,520	51.0	3-12	11,370	48.0
200404020710	ダ	左	1800	晴	良	15:05	塩沢特別 		2004-8-7	2	新潟	7	3歳以上1000万下	(混)(ハンデ)	10	3510	6	10	510	7	1	120	1	6.0	150	2.0	1-6	1660	7	10=>1	13860	36	1-6-10	4090	10	10,12,6,15(2,8)(1,3,11,14)(4,7,9,13)5	10,12(6,15)(2,8,11)14(1,3)(7,9)(4,13)5	10(6,12,15)(1,2,8,11,14)3(4,5,9)7,13	10(6,12,15)(1,2,8)(3,11,14)(4,5,9)-7,13	12.8 - 11.2 - 12.8 - 13.3 - 13.0 - 12.5 - 12.8 - 11.6 - 12.0	12.8 - 24.0 - 36.8 - 50.1 - 63.1 - 75.6 - 88.4 - 100.0 - 112.0 (36.8-36.4)	1-10	3960.0	11.0	1-10	1,010	10.0	6-10	1,240	12.0	1-6	250	1.0
200404020711	芝	左	1600	晴	良	15:40	五頭連峰特別 		2004-8-7	2	新潟	7	3歳以上1000万下	(混)(別定)	1	340	2	1	120	1	2	130	3	3.0	120	2.0	1-2	530	1	1=>2	1230	4	1-2-3	600	1			5,2,3,1,4,8(6,7)9	5-2,3,1,4(6,8,7)9	12.6 - 11.0 - 12.1 - 12.2 - 12.0 - 11.2 - 10.5 - 12.0	12.6 - 23.6 - 35.7 - 47.9 - 59.9 - 71.1 - 81.6 - 93.6 (35.7-33.7)	1-2	550.0	1.0	1-2	220	2.0	1-3	210	1.0	2-3	240	3.0
200404020712	芝	直	1000	晴	良	16:15	3歳以上500万下		2004-8-7	2	新潟	7	3歳以上500万下	(別定)	15	3370	7	15	640	7	4	150	2	14.0	2,440	16.0	2-7	920	4	15=>4	15870	44	4-14-15	172650	263					12.0 - 10.0 - 10.6 - 10.5 - 12.4	12.0 - 22.0 - 32.6 - 43.1 - 55.5 (32.6-33.5)	4-15	5030.0	16.0	4-15	1,920	17.0	14-15	28,750	112.0	4-14	5,570	44.0
200404020801	芝	左	1600	晴	良	10:00	2歳未勝利		2004-8-8	2	新潟	8	2歳未勝利	[指](馬齢)	2	210	1	2	120	1	8	230	5	6.0	210	4.0	2-8	890	3	2=>8	1670	6	2-6-8	2580	10			(*4,7)(3,2,8)9,1-5,6	4(3,7)(2,8)9,1(5,6)	12.6 - 11.3 - 12.6 - 12.8 - 12.9 - 11.6 - 10.7 - 12.1	12.6 - 23.9 - 36.5 - 49.3 - 62.2 - 73.8 - 84.5 - 96.6 (36.5-34.4)	2-8	1280.0	7.0	2-8	470	7.0	2-6	410	5.0	6-8	930	11.0
200404020802	ダ	左	1200	晴	良	10:30	3歳未勝利		2004-8-8	2	新潟	8	3歳未勝利	(混)[指](馬齢)	9	1850	5	9	340	5	12	990	11	6.0	130	1.0	5-7	4600	11	9=>12	82000	94	6-9-12	21770	53			9,5(3,4,8)(6,11)13(2,7)(12,15)10-14,1	9,5(3,8)(4,11)(6,13)-(2,7,12)15,10-14,1	12.3 - 11.2 - 11.6 - 12.6 - 12.5 - 13.6	12.3 - 23.5 - 35.1 - 47.7 - 60.2 - 73.8 (35.1-38.7)	9-12	32380.0	46.0	9-12	6,400	43.0	6-9	600	6.0	6-12	1,760	18.0
200404020803	ダ	左	1800	晴	良	11:00	3歳未勝利		2004-8-8	2	新潟	8	3歳未勝利	[指](馬齢)	2	340	2	2	110	2	9	240	6	10.0	100	1.0	2-5	1550	7	2=>9	3370	12	2-9-10	1280	4	9(10,11)(2,8,12)5,13(3,4)-1,6-7=14 15	(*9,10,11)(2,8,12)-(5,13)(3,4)-1,6-7-14 15	(*9,10,11)2,8(5,13,12)(4,1)-(3,6)-7=14 15	(*9,10)11,2-(5,8)13(4,1)12-6,3-7=14 15	12.6 - 11.8 - 12.5 - 13.0 - 13.1 - 12.6 - 13.1 - 13.3 - 13.6	12.6 - 24.4 - 36.9 - 49.9 - 63.0 - 75.6 - 88.7 - 102.0 - 115.6 (36.9-40.0)	2-9	2100.0	9.0	2-9	530	8.0	2-10	150	1.0	9-10	470	6.0
200404020804	芝	直	1000	晴	良	11:30	3歳未勝利		2004-8-8	2	新潟	8	3歳未勝利	[指](馬齢)	15	220	1	15	130	1	6	790	8	13.0	190	3.0	3-7	2780	9	15=>6	8490	26	6-13-15	9850	25					12.3 - 10.3 - 10.8 - 10.6 - 12.0	12.3 - 22.6 - 33.4 - 44.0 - 56.0 (33.4-33.4)	6-15	5000.0	16.0	6-15	1,480	15.0	13-15	420	3.0	6-13	4,440	40.0
200404020805	芝	左	1200	晴	良	12:20	2歳新馬		2004-8-8	2	新潟	8	2歳新馬	[指](馬齢)	7	410	2	7	170	2	13	350	5	6.0	250	4.0	5-8	1780	9	7=>13	4080	17	6-7-13	5560	18			(*8,6,11)(1,7,13)12,9-(5,10)=(14,4)-2=3	(*8,6,11,13)7,12(1,9)-10,5=14,4,2=3	12.6 - 11.2 - 11.6 - 11.8 - 11.7 - 12.1	12.6 - 23.8 - 35.4 - 47.2 - 58.9 - 71.0 (35.4-35.6)	7-13	2810.0	10.0	7-13	1,010	10.0	6-7	580	5.0	6-13	1,580	18.0
200404020806	芝	左	2000	晴	良	12:50	3歳未勝利		2004-8-8	2	新潟	8	3歳未勝利	[指](馬齢)	16	990	4	16	270	5	10	250	3	15.0	190	2.0	5-8	1110	3	16=>10	9450	30	10-15-16	5030	14	16,17,3,10(1,7,15)6(11,13,18)2(8,14)(4,9)-(5,12)	16,17-(3,10)15(1,7)18(6,11)2(8,13)4(9,14)-(5,12)	(*16,17)15,10,1,3,11,18(2,8,13)4,9-(7,14)6,12-5	(*16,17)(10,15)1,3(11,18)(2,8)(4,13)9,14-(7,6,12)-5	12.1 - 11.6 - 12.6 - 12.9 - 12.8 - 12.5 - 12.2 - 11.8 - 11.5 - 12.1	12.1 - 23.7 - 36.3 - 49.2 - 62.0 - 74.5 - 86.7 - 98.5 - 110.0 - 122.1 (36.3-35.4)	10-16	4270.0	13.0	10-16	1,560	17.0	15-16	680	4.0	10-15	690	5.0
200404020807	ダ	左	1200	晴	良	13:20	3歳以上500万下		2004-8-8	2	新潟	8	3歳以上500万下	[指](別定)	8	290	2	8	120	2	7	110	1	15.0	190	3.0	4-5	200	1	8=>7	530	2	7-8-15	670	1			(*11,12)8(7,14,15)(2,10)4(9,13)3,6-5-1	11,12,8(7,14,15)2,10(9,3,4)-(6,13)-5-1	12.3 - 10.7 - 11.4 - 12.5 - 12.3 - 12.8	12.3 - 23.0 - 34.4 - 46.9 - 59.2 - 72.0 (34.4-37.6)	7-8	240.0	1.0	7-8	140	1.0	8-15	460	5.0	7-15	450	3.0
200404020808	ダ	左	1800	晴	良	13:50	3歳以上500万下		2004-8-8	2	新潟	8	3歳以上500万下	(混)[指](別定)	9	1910	6	9	510	6	13	670	8	3.0	490	5.0	5-7	6320	25	9=>13	65180	129	3-9-13	96790	217	(*6,8)-1-(3,4,11)10(5,12)=(7,2)13-(9,14,15)	6,8-1-(3,11)(5,4,10)12-2(7,13)-(14,15)9	6(8,1,11)3,10(5,4)-(12,13)-9(7,15)2,14	6(1,11)3(8,10)5,13,4(12,9)15,7-14-2	12.5 - 10.8 - 11.6 - 12.9 - 13.2 - 13.0 - 12.9 - 13.0 - 13.6	12.5 - 23.3 - 34.9 - 47.8 - 61.0 - 74.0 - 86.9 - 99.9 - 113.5 (34.9-39.5)	9-13	30560.0	65.0	9-13	6,290	55.0	3-9	4,650	48.0	3-13	4,280	46.0
200404020809	芝	左	2000	晴	良	14:25	信濃川特別 		2004-8-8	2	新潟	8	3歳以上1000万下	(混)(特指)(別定)	7	590	4	7	160	4	4	150	2	6.0	370	5.0	4-7	1120	5	7=>4	2310	12	4-6-7	4800	14			1-8,7,5(2,3)6(4,9)	1(7,8)(2,5)(4,6,3)9	12.6 - 10.9 - 11.6 - 11.8 - 13.0 - 12.8 - 12.3 - 11.4 - 11.0 - 12.0	12.6 - 23.5 - 35.1 - 46.9 - 59.9 - 72.7 - 85.0 - 96.4 - 107.4 - 119.4 (35.1-34.4)	4-7	1070.0	6.0	4-7	350	5.0	6-7	1,190	12.0	4-6	1,070	11.0
200404020810	芝	左	1400	晴	良	15:00	五泉特別 		2004-8-8	2	新潟	8	3歳以上500万下	(混)(特指)(別定)	2	2270	7	2	540	9	13	400	7	18.0	140	1.0	1-7	3070	14	2=>13	25670	71	2-13-18	15560	45			(*15,13)(14,18)16,3(1,4)2(6,12,17)10,7(5,8,9)11	(*15,13)(14,18)16(1,3)4,2(6,12)17(7,10)9(5,8)11	12.2 - 10.6 - 11.0 - 11.5 - 12.0 - 11.6 - 12.6	12.2 - 22.8 - 33.8 - 45.3 - 57.3 - 68.9 - 81.5 (33.8-36.2)	2-13	16910.0	48.0	2-13	4,480	51.0	2-18	1,030	9.0	13-18	970	8.0
200404020811	ダ	左	1200	晴	良	15:35	北陸ステークス 		2004-8-8	2	新潟	8	3歳以上オープン	(混)[指](ハンデ)	1	230	1	1	130	1	8	130	2	9.0	420	9.0	1-7	410	1	1=>8	880	1	1-8-9	3580	12			(*1,4)-2,3,9(6,11)10,8,5,7	(*1,4)-2,3,9,6(10,11)(5,8)7	12.1 - 10.5 - 11.1 - 12.2 - 12.0 - 12.9	12.1 - 22.6 - 33.7 - 45.9 - 57.9 - 70.8 (33.7-37.1)	1-8	520.0	1.0	1-8	210	1.0	1-9	1,150	18.0	8-9	1,040	15.0
200404030101	芝	左	1200	曇	良	10:00	2歳未勝利		2004-8-14	3	新潟	1	2歳未勝利	[指](馬齢)	5	270	2	5	110	2	6	110	1				5-6	140	1	5=>6	360	2	1-5-6	160	1			(*2,3)6(1,5)=4	2(3,6)(1,5)-4	12.4 - 11.0 - 11.5 - 11.9 - 11.6 - 12.1	12.4 - 23.4 - 34.9 - 46.8 - 58.4 - 70.5 (34.9-35.6)												
200404030102	ダ	左	1200	曇	稍重	10:30	3歳未勝利		2004-8-14	3	新潟	1	3歳未勝利	牝[指](馬齢)	4	240	1	4	110	1	13	160	3	6.0	200	5.0	3-7	260	1	4=>13	1010	2	4-6-13	1900	5			4(11,12,15)13-14,6(2,10)7,3-(5,9)1,8	4(13,11,12,15)-(14,6)10,2,7,3-(5,9)1,8	12.3 - 11.1 - 11.5 - 12.5 - 12.2 - 13.0	12.3 - 23.4 - 34.9 - 47.4 - 59.6 - 72.6 (34.9-37.7)	4-13	670.0	2.0	4-13	280	2.0	4-6	490	6.0	6-13	910	11.0
200404030103	芝	左	2200	曇	良	11:00	3歳未勝利		2004-8-14	3	新潟	1	3歳未勝利	(混)[指](馬齢)	14	150	1	14	110	1	16	460	9	15.0	130	2.0	7-8	350	2	14=>16	2300	7	14-15-16	2430	6	15(4,17)3,14,13(1,6,18)10(2,5,16)11-(9,7)12-8	15(3,4,17)14,13(1,6,18)(2,10)(5,16)11,9(7,12)-8	15(17,14)(3,4)(6,10,13)(2,5)(1,18,16)(9,11)-(7,12)=8	15,14,17(3,4)(6,10,13)5-16-(2,18)11,1,9,7,12=8	11.8 - 11.6 - 11.8 - 12.5 - 12.9 - 12.6 - 12.3 - 12.4 - 12.0 - 12.0 - 13.0	11.8 - 23.4 - 35.2 - 47.7 - 60.6 - 73.2 - 85.5 - 97.9 - 109.9 - 121.9 - 134.9 (35.2-37.0)	14-16	1870.0	6.0	14-16	740	9.0	14-15	200	1.0	15-16	1,600	18.0
200404030104	ダ	左	1200	曇	稍重	11:30	3歳未勝利		2004-8-14	3	新潟	1	3歳未勝利	[指](馬齢)	2	420	3	2	130	2	12	320	6	10.0	120	1.0	2-7	1790	8	2=>12	5900	23	2-10-12	2990	11			3(2,10)-(13,12)15-4,1(6,14)(5,11)-(9,8)7	(3,*2,10)-(13,12)15,4-(1,6)14(5,11)-(9,8)-7	12.1 - 11.0 - 11.8 - 12.8 - 12.6 - 13.8	12.1 - 23.1 - 34.9 - 47.7 - 60.3 - 74.1 (34.9-39.2)	2-12	3420.0	13.0	2-12	1,050	13.0	2-10	270	2.0	10-12	770	9.0
200404030106	芝	左	1600	曇	良	12:50	2歳新馬		2004-8-14	3	新潟	1	2歳新馬	(混)[指](馬齢)	9	980	4	9	340	6	10	430	8	1.0	140	1.0	5-6	1520	8	9=>10	7870	29	1-9-10	5360	13			5(4,8,11)(1,13)6,15-(12,14)(9,10)-(2,7)-3	(*5,4)(8,11)(1,6,13)-15-(12,10)(9,14,7)2-3	12.9 - 11.2 - 12.0 - 12.5 - 12.4 - 12.1 - 11.5 - 12.0	12.9 - 24.1 - 36.1 - 48.6 - 61.0 - 73.1 - 84.6 - 96.6 (36.1-35.6)	9-10	5230.0	22.0	9-10	1,840	22.0	1-9	680	4.0	1-10	1,010	8.0
200404030107	ダ	左	1800	曇	良	13:20	3歳以上500万下		2004-8-14	3	新潟	1	3歳以上500万下	[指](別定)	6	830	6	6	260	5	10	450	8	9.0	170	1.0	4-6	5700	21	6=>10	13490	53	6-9-10	6390	21	(*15,10)(1,9)(6,7)(4,8)2,5,12-(11,14)3,13	(*15,10)1,9,6,7(4,8)2,5-12-(3,11,14)-13	(*15,10)(1,6,9,7)(4,8,5,14)(3,2)13(12,11)	(*15,10)(1,6,9)7(4,8,14)5(3,2)(13,11)12	12.7 - 11.3 - 12.4 - 12.8 - 12.8 - 12.9 - 13.0 - 12.6 - 13.2	12.7 - 24.0 - 36.4 - 49.2 - 62.0 - 74.9 - 87.9 - 100.5 - 113.7 (36.4-38.8)	6-10	7220.0	28.0	6-10	2,090	32.0	6-9	600	4.0	9-10	1,120	13.0
200404030108	ダ	左	1200	曇	良	13:55	3歳以上500万下		2004-8-14	3	新潟	1	3歳以上500万下	(特指)(別定)	9	2730	8	9	300	6	8	120	2	6.0	110	1.0	5-6	1140	5	9=>8	8250	23	6-8-9	1380	4			9-8,6(2,11)5-7,13(3,14)4,1,12,10	9-8,6(2,11)5-7,13(3,14)4(1,12,10)	11.9 - 10.9 - 11.4 - 12.3 - 12.3 - 13.2	11.9 - 22.8 - 34.2 - 46.5 - 58.8 - 72.0 (34.2-37.8)	8-9	2310.0	7.0	8-9	790	10.0	6-9	610	6.0	6-8	140	1.0
200404030109	芝	左	1400	曇	良	14:30	ダリア賞 		2004-8-14	3	新潟	1	2歳オープン	(混)(特指)(別定)	8	210	2	8	100	2	4	100	1	5.0	160	3.0	4-7	140	1	8=>4	350	2	4-5-8	350	1			4(5,9,10,8)(1,6,7)-3-2	(*4,8)(5,9,10)(6,7)1-3-2	12.6 - 10.8 - 11.4 - 12.0 - 11.9 - 11.4 - 11.9	12.6 - 23.4 - 34.8 - 46.8 - 58.7 - 70.1 - 82.0 (34.8-35.2)	4-8	160.0	1.0	4-8	110	1.0	5-8	220	2.0	4-5	240	3.0
200404030110	芝	左	1800	曇	良	15:05	三面川特別 		2004-8-14	3	新潟	1	3歳以上1000万下	(混)	8	1680	7	8	330	7	6	300	6	2.0	130	1.0	6-8	8100	25	8=>6	15860	48	2-6-8	9890	35			6(5,8)2(4,1,7,9)3	6,8(5,2)(4,1,7,9)3	12.7 - 11.4 - 12.2 - 13.3 - 12.9 - 12.2 - 11.0 - 10.6 - 12.0	12.7 - 24.1 - 36.3 - 49.6 - 62.5 - 74.7 - 85.7 - 96.3 - 108.3 (36.3-33.6)	6-8	7960.0	25.0	6-8	2,150	25.0	2-8	900	12.0	2-6	770	10.0
200404030111	芝	左	1400	曇	良	15:40	月岡特別 		2004-8-14	3	新潟	1	3歳以上1000万下	(混)[指](ハンデ)	7	1190	5	7	340	5	10	210	2	17.0	460	8.0	4-5	1990	11	7=>10	7210	23	7-10-17	12830	30			15,12(9,11)10(7,6,14)(8,18)(4,17,13)(5,16)(1,3)2	15,12(9,10,11)6(7,14)8(4,17,18)(16,13)5,3,1,2	12.0 - 10.8 - 11.6 - 11.6 - 11.9 - 11.4 - 12.1	12.0 - 22.8 - 34.4 - 46.0 - 57.9 - 69.3 - 81.4 (34.4-35.4)	7-10	2690.0	7.0	7-10	1,090	7.0	7-17	2,560	33.0	10-17	1,210	8.0
200404030112	芝	左	1800	曇	良	16:15	3歳以上500万下		2004-8-14	3	新潟	1	3歳以上500万下	(特指)(別定)	9	130	1	9	100	1	11	210	4	6.0	150	2.0	5-6	680	3	9=>11	940	3	6-9-11	1530	3			1(2,5)(6,12)(3,7)(4,9,14,15)(8,11)(10,13)	1(2,5)(3,6,7)(9,12,15)(4,14)(8,11)(10,13)	12.4 - 11.0 - 11.7 - 12.6 - 12.3 - 12.3 - 11.4 - 11.3 - 12.3	12.4 - 23.4 - 35.1 - 47.7 - 60.0 - 72.3 - 83.7 - 95.0 - 107.3 (35.1-35.0)	9-11	810.0	3.0	9-11	340	3.0	6-9	210	1.0	6-11	1,080	13.0
200404030201	芝	左	1600	曇	良	10:00	2歳未勝利		2004-8-15	3	新潟	2	2歳未勝利	(混)[指](馬齢)	4	170	1	4	130	1	3	440	4				3-4	1030	5	4=>3	1330	6	3-4-7	720	3			3-6(1,7)5,4-2	3,6(1,7)(5,4)-2	12.9 - 12.0 - 12.4 - 12.7 - 12.4 - 11.3 - 11.5 - 12.1	12.9 - 24.9 - 37.3 - 50.0 - 62.4 - 73.7 - 85.2 - 97.3 (37.3-34.9)												
200404030202	芝	左	1200	曇	良	10:30	3歳未勝利		2004-8-15	3	新潟	2	3歳未勝利	(混)[指](馬齢)	14	250	1	14	130	1	12	160	2	7.0	530	9.0	6-7	650	2	14=>12	1080	1	7-12-14	5700	14			12,13(5,14,15)(4,7)(8,17)3,18,16(2,6)(10,9)1-11	12(13,14,15)5(7,17)4,8(3,18)16,6(2,10)-(1,9)-11	12.2 - 10.6 - 11.5 - 11.5 - 11.9 - 12.6	12.2 - 22.8 - 34.3 - 45.8 - 57.7 - 70.3 (34.3-36.0)	12-14	640.0	1.0	12-14	290	1.0	7-14	1,250	13.0	7-12	1,990	25.0
